
[00:00:00.000 --> 00:00:05.440]  在上星期我們已經提到在薩姆爾記上的第一章、第三章、第四章
[00:04:25.080 --> 00:04:30.800]  後來甚至乎是妨礙了大衛王朝的統一
[00:04:30.800 --> 00:04:33.800]  就是有一個人叫做瓦薩克
[00:04:33.800 --> 00:04:37.320]  瓦薩克是約克的弟弟
[00:04:37.320 --> 00:04:40.440]  他追趕厄尼爾
[00:04:40.440 --> 00:04:44.040]  在聖經裡面厄尼爾警告他說
[00:04:44.040 --> 00:04:45.960]  你跟從被人搏鬥去吧
[00:04:45.960 --> 00:04:50.400]  去找一個比我年輕的人搶奪他的武器
[00:04:50.400 --> 00:04:54.240]  但是瓦薩克依然緊緊的追趕著他
[00:04:54.240 --> 00:04:56.440]  在聖經裡面如何形容瓦薩克呢
[00:04:56.440 --> 00:05:01.040]  瓦薩克的跑步速度好像野鹿一樣
[00:05:01.040 --> 00:05:03.080]  很誇張很快
[00:05:03.080 --> 00:05:05.440]  因為他這麼快的緣故
[00:05:05.440 --> 00:05:07.840]  他一直追著厄尼爾
[00:05:07.840 --> 00:05:10.560]  好像狗咬著骨頭不放一樣
[00:05:10.560 --> 00:05:12.080]  他一定要追到他為止
[00:05:12.080 --> 00:05:14.880]  在這一刻厄尼爾又向他大喊
[00:05:14.880 --> 00:05:17.360]  快去吧我不想殺你
[00:05:17.360 --> 00:05:20.640]  不然我以後如何面對你的兄弟約克呢
[00:05:20.640 --> 00:05:22.480]  但是瓦薩克不肯回去
[00:05:22.480 --> 00:05:27.200]  厄尼爾就用長矛的末端刺穿了瓦薩克的腹部
[00:05:27.200 --> 00:05:31.120]  長矛從他後背穿出來
[00:05:31.120 --> 00:05:35.360]  瓦薩克就倉狼地倒地死在那裡
[00:05:35.360 --> 00:05:37.560]  然後經文就告訴我
[00:05:37.560 --> 00:05:40.640]  是眾人跑到這裡看到瓦薩克死了之後
[00:05:40.640 --> 00:05:43.440]  大家都呆了站在那裡
[00:05:43.440 --> 00:05:45.280]  我們如何理解這段經文呢
[00:05:45.280 --> 00:05:48.480]  解英家就開始要去解釋了
[00:05:48.480 --> 00:05:52.960]  我們如果要拍這一段故事
[00:05:52.960 --> 00:05:54.200]  是確實有難度的
[00:05:54.200 --> 00:05:55.800]  因為你會看到
[00:05:55.800 --> 00:05:57.440]  是瓦薩克一直追
[00:05:57.440 --> 00:05:59.600]  他很快很快的追到厄尼爾
[00:05:59.600 --> 00:06:01.200]  差不多追到的時候
[00:06:01.200 --> 00:06:05.400]  突然之間厄尼爾用他的長槍的末端
[00:06:05.400 --> 00:06:07.760]  就是槍的後面
[00:06:07.760 --> 00:06:09.560]  他不是轉過頭插死他
[00:06:09.560 --> 00:06:12.840]  是用長槍的末端倒後插下去
[00:06:12.840 --> 00:06:17.920]  而力度大到穿了瓦薩克的肚腹
[00:06:17.920 --> 00:06:20.320]  直至到他背後
[00:06:20.320 --> 00:06:22.280]  我們想像一下一個人
[00:06:22.280 --> 00:06:24.160]  可不可能這麼大力
[00:06:24.160 --> 00:06:26.880]  導致整件事件可以發生
[00:06:26.880 --> 00:06:29.040]  還有不是很合理地
[00:06:29.040 --> 00:06:33.640]  用長槍的末端插死背後的人
[00:06:33.640 --> 00:06:35.640]  所以解英家就認為
[00:06:35.640 --> 00:06:38.040]  這樣的理解會比較合適
[00:06:38.040 --> 00:06:44.000]  你要記住,瓦薩克的速度好像鹿一樣跑上去
[00:06:44.000 --> 00:06:47.840]  厄尼爾突然間停步
[00:06:47.840 --> 00:06:49.280]  突然停步
[00:06:49.280 --> 00:06:53.560]  所以導致厄尼爾得不及制止
[00:06:53.560 --> 00:06:57.040]  整個人就充力衝過去
[00:06:57.040 --> 00:07:03.160]  自己插下去厄尼爾的長矛的末端
[00:07:03.160 --> 00:07:04.400]  這個衝力非常之大
[00:07:04.400 --> 00:07:07.360]  導致穿了他的肚皮
[00:07:07.360 --> 00:07:09.000]  直至到他背後
[00:07:09.000 --> 00:07:11.200]  見到長矛的末端出現
[00:07:11.200 --> 00:07:14.720]  這樣的理解似乎是合理過
[00:07:14.720 --> 00:07:17.880]  由厄尼爾殺死他
[00:07:17.880 --> 00:07:21.680]  而更加重要的一個支持的說法
[00:07:21.680 --> 00:07:23.160]  因為後來追上來的人
[00:07:23.160 --> 00:07:24.600]  見到這個情況
[00:07:24.600 --> 00:07:26.760]  全部目定口呆
[00:07:26.760 --> 00:07:32.240]  如果你看到厄尼爾是有心殺阿薩克的時候
[00:07:32.240 --> 00:07:37.000]  追上來的人應該是理應跟他搏鬥
[00:07:37.000 --> 00:07:38.840]  在戰場上應該是這樣發生的
[00:07:38.840 --> 00:07:40.560]  但是大家聽到他呆了
[00:07:40.560 --> 00:07:44.000]  在戰場上有生死是很正常的事
[00:07:44.000 --> 00:07:47.400]  除了因為死的是阿薩克之外
[00:07:47.400 --> 00:07:48.800]  因為大家看到的
[00:07:48.800 --> 00:07:50.640]  這不是一個謀殺
[00:07:50.640 --> 00:07:53.640]  這是一個意外
[00:07:53.640 --> 00:07:59.880]  這個意外導致到後來在第三章22-30節
[00:07:59.880 --> 00:08:02.120]  這個伏筆成為了
[00:08:02.120 --> 00:08:03.120]  在《撒慕爾記》下
[00:08:03.120 --> 00:08:10.440]  第三章22-30節是一個國家不能夠統一的危機
[00:08:10.440 --> 00:08:12.880]  因為事件發生之後
[00:08:12.880 --> 00:08:17.880]  厄尼爾就因著伊斯波切得罪了他的緣故
[00:08:17.880 --> 00:08:21.960]  他自己主動來到大衛王朝投見大衛
[00:08:21.960 --> 00:08:22.920]  然後跟他說
[00:08:22.920 --> 00:08:23.800]  我要投靠你了
[00:08:23.800 --> 00:08:27.960]  我將伊斯波切整個的王位給了你
[00:08:27.960 --> 00:08:29.240]  大衛當然很開心
[00:08:29.240 --> 00:08:30.840]  不花一兵一卒
[00:08:30.840 --> 00:08:32.880]  就可以將這個國家統一
[00:08:32.880 --> 00:08:38.400]  當厄尼爾見大衛離開了王宮回程的時候
[00:08:38.400 --> 00:08:39.920]  剛剛的現象
[00:08:39.920 --> 00:08:41.920]  約克就剛剛回來了
[00:08:41.920 --> 00:08:44.080]  約克回來的時候收到消息
[00:08:44.080 --> 00:08:46.200]  就知道厄尼爾來過
[00:08:46.200 --> 00:08:47.200]  就跟大衛說
[00:08:47.200 --> 00:08:47.760]  怎麼了?
[00:08:47.760 --> 00:08:48.800]  厄尼爾來了
[00:08:48.800 --> 00:08:50.160]  你放他走
[00:08:50.160 --> 00:08:51.720]  大衛說他來求和
[00:08:51.720 --> 00:08:53.000]  當然放他走
[00:08:53.000 --> 00:08:54.840]  所以在這一刻約克就說
[00:08:54.840 --> 00:08:55.920]  你不要這麼傻
[00:08:55.920 --> 00:08:59.160]  他來是想打聽你的虛實
[00:08:59.160 --> 00:09:00.960]  他想出兵打你
[00:09:00.960 --> 00:09:02.960]  這個借口
[00:09:02.960 --> 00:09:04.360]  是陰謀論
[00:09:04.360 --> 00:09:07.720]  導致約克有足夠的理由追出去
[00:09:07.720 --> 00:09:11.320]  直到追到厄尼爾殺了他為止
[00:09:11.320 --> 00:09:12.520]  聖經裡面就說
[00:09:12.520 --> 00:09:17.600]  約克和他弟弟亞比西殺了厄尼爾
[00:09:17.600 --> 00:09:20.000]  因為在機變戰爭的時候
[00:09:20.000 --> 00:09:22.080]  厄尼爾殺了他們的弟弟
[00:09:22.080 --> 00:09:23.280]  瓦薩克
[00:09:23.280 --> 00:09:27.040]  這很明顯就是一個公報私仇
[00:09:27.040 --> 00:09:27.920]  是不是?
[00:09:27.920 --> 00:09:31.560]  原本的劇情是挺好的
[00:09:31.560 --> 00:09:35.080]  原本是一件事件發展得不錯的
[00:09:35.080 --> 00:09:38.040]  大衛不需要一兵一卒
[00:09:38.040 --> 00:09:41.600]  能夠將以色列和猶大統一
[00:09:41.600 --> 00:09:44.160]  誰不知這一刻被約克
[00:09:44.160 --> 00:09:48.600]  因為要報弟弟的仇的緣故
[00:09:48.600 --> 00:09:52.960]  將大局完全破壞了
[00:09:52.960 --> 00:09:55.160]  大衛要面對一個問題
[00:09:55.160 --> 00:09:57.360]  如何處理這個危機呢?
[00:09:57.360 --> 00:09:58.760]  如果處理得不好
[00:09:58.760 --> 00:10:02.320]  猶大和以色列國就會永遠分裂
[00:10:02.320 --> 00:10:03.800]  如果處理得好的話
[00:10:03.800 --> 00:10:07.160]  兩個國家就有機會可以復合
[00:10:07.160 --> 00:10:09.560]  這裡很明顯地
[00:10:09.560 --> 00:10:11.880]  明眼人都看得到
[00:10:11.880 --> 00:10:13.680]  你和我都會讀到一段經文
[00:10:13.680 --> 00:10:16.120]  就開始自己想答案
[00:10:16.120 --> 00:10:17.680]  其實大衛很容易處理的
[00:10:17.680 --> 00:10:19.880]  因為不是他殺厄尼爾的
[00:10:19.880 --> 00:10:20.760]  是誰殺的?
[00:10:20.760 --> 00:10:22.640]  是由約克殺的
[00:10:22.640 --> 00:10:25.560]  所以大衛做皇帝頒一個命令說
[00:10:25.560 --> 00:10:28.080]  殺了約克就行了
[00:10:28.080 --> 00:10:29.880]  其實幾次
[00:10:29.880 --> 00:10:32.440]  我們一直看《三國憲記》之下
[00:10:32.440 --> 00:10:36.960]  有很多次約克沒有聽大衛的命令
[00:10:36.960 --> 00:10:39.320]  但是大衛都奈他不何
[00:10:39.320 --> 00:10:41.560]  直至大衛臨死之前
[00:10:41.560 --> 00:10:45.480]  交下一張殺戮名單
[00:10:45.480 --> 00:10:47.320]  交給他兒子所羅門的時候
[00:10:47.320 --> 00:10:50.200]  其中一個榜上有名的人就是約克
[00:10:50.200 --> 00:10:53.320]  為什麼要到那個時候才交給所羅門
[00:10:53.320 --> 00:10:55.560]  去殺這一堆人呢
[00:10:55.560 --> 00:10:56.560]  我們遲些再解釋
[00:10:56.560 --> 00:10:57.920]  有些僅僅是說
[00:10:57.920 --> 00:10:59.480]  大衛心胸很狹窄
[00:10:59.480 --> 00:11:01.800]  到了晚年交給他兒子去做這件事
[00:11:01.800 --> 00:11:03.560]  我們遲些再解釋這件事
[00:11:03.560 --> 00:11:04.720]  但是我們要看看
[00:11:04.720 --> 00:11:06.600]  在這裡面對的
[00:11:06.600 --> 00:11:09.440]  為什麼大衛不可以這麼簡單
[00:11:09.440 --> 00:11:13.000]  就是殺了約克就可以平復整件事
[00:11:13.000 --> 00:11:14.640]  事情如果這麼簡單
[00:11:14.640 --> 00:11:16.200]  大衛就做了
[00:11:16.200 --> 00:11:18.880]  我們身為讀者應該理解
[00:11:18.880 --> 00:11:21.000]  如果事情和我們想像這麼簡單
[00:11:21.000 --> 00:11:21.880]  大衛應該做了
[00:11:21.880 --> 00:11:23.320]  大衛比我們更加精明
[00:11:23.320 --> 00:11:24.480]  大衛不做
[00:11:24.480 --> 00:11:25.600]  不殺約克
[00:11:25.600 --> 00:11:26.760]  當然有原因
[00:11:26.760 --> 00:11:28.600]  我們想想是什麼原因
[00:11:28.600 --> 00:11:29.720]  原因很簡單
[00:11:29.720 --> 00:11:33.640]  因為約克手執兵權
[00:11:33.640 --> 00:11:35.360]  大衛雖然做王
[00:11:35.360 --> 00:11:38.000]  但是誰手執兵權
[00:11:38.000 --> 00:11:40.200]  誰就對你有威脅
[00:11:40.200 --> 00:11:41.520]  如果你殺了約克的話
[00:11:41.520 --> 00:11:43.120]  隨時你就性命不保
[00:11:43.120 --> 00:11:45.080]  約克的士兵就起來
[00:11:45.080 --> 00:11:48.080]  是會革命的
[00:11:48.080 --> 00:11:50.760]  所以約克有多錯
[00:11:50.760 --> 00:11:53.280]  大衛在這一刻也奈他不何
[00:11:53.280 --> 00:11:55.000]  所以大衛也作了一篇詩
[00:11:55.000 --> 00:11:56.760]  在《撒慕爾記下》裡面說
[00:11:56.760 --> 00:11:58.520]  我是何等的軟弱
[00:11:58.520 --> 00:12:00.320]  約克是何等的剛強
[00:12:00.320 --> 00:12:01.640]  其實他想說什麼
[00:12:01.640 --> 00:12:02.840]  在這兩個說話裡面
[00:12:02.840 --> 00:12:05.240]  他暗示了給人民知道一件事
[00:12:05.240 --> 00:12:06.720]  我真的奈他不何
[00:12:06.720 --> 00:12:08.400]  因為他有兵力在手
[00:12:08.400 --> 00:12:09.600]  你不要以為我是皇帝
[00:12:09.600 --> 00:12:10.960]  就可以任意妄為
[00:12:10.960 --> 00:12:12.160]  什麼都做得
[00:12:12.160 --> 00:12:13.280]  面對這樣的情況
[00:12:13.280 --> 00:12:15.440]  大衛真的左右做人難
[00:12:15.440 --> 00:12:16.920]  約克不能殺
[00:12:16.920 --> 00:12:18.600]  但是厄尼爾又死了
[00:12:18.600 --> 00:12:19.920]  那怎麼處理呢
[00:12:19.920 --> 00:12:24.760]  後來大衛很有智慧地出來表明了他的立場
[00:12:24.760 --> 00:12:29.560]  他自己本身並沒有殺厄尼爾的動機
[00:12:29.560 --> 00:12:33.120]  後來就幫殺厄尼爾舉行了喪禮
[00:12:33.120 --> 00:12:37.960]  包括要求約克披靡大校
[00:12:37.960 --> 00:12:40.440]  在那裡去參與喪禮
[00:12:40.440 --> 00:12:44.120]  因為大衛處理這件事情已經處理得好
[00:12:44.120 --> 00:12:46.360]  就挽回了民心
[00:12:46.360 --> 00:12:47.720]  在聖經裡面這樣說
[00:12:47.720 --> 00:12:50.000]  眾百姓知道了就捍衛好
[00:12:50.000 --> 00:12:53.480]  凡皇所做的眾百姓都捍衛好
[00:12:53.480 --> 00:12:56.920]  這段經文在《撒末爾記》三章三十六節
[00:12:56.920 --> 00:12:59.840]  如果我們看《新譜及譯本》更加譯得好
[00:12:59.840 --> 00:13:00.640]  他說
[00:13:00.640 --> 00:13:02.840]  這個做法好得民心
[00:13:02.840 --> 00:13:05.440]  其實皇所做的一切都深得民心
[00:13:05.440 --> 00:13:07.760]  每個猶太人和以色列人都明白
[00:13:07.760 --> 00:13:09.160]  厄尼爾被謀殺
[00:13:09.160 --> 00:13:11.240]  責任不在大衛
[00:13:11.240 --> 00:13:15.480]  大衛在左右做人難的情況下
[00:13:15.480 --> 00:13:18.840]  很有智慧地破解了這次的危機
[00:13:18.840 --> 00:13:21.680]  因為破解了這次危機的緣故
[00:13:21.680 --> 00:13:29.320]  導致以色列人和猶太人能夠合一的機會就高了
[00:13:29.320 --> 00:13:32.680]  接著我們看看第二個難處就是
[00:13:32.680 --> 00:13:37.280]  不要忘記7006個月有第二個權力核心叫伊斯波切
[00:13:37.280 --> 00:13:40.600]  是同一個國家有兩個皇帝
[00:13:40.600 --> 00:13:42.800]  一山不能藏二虎
[00:13:42.800 --> 00:13:44.800]  如果你去過台灣你會知道
[00:13:44.800 --> 00:13:51.000]  台灣台北和高雄是兩個行政區
[00:13:51.000 --> 00:13:52.200]  很明顯地
[00:13:52.200 --> 00:13:54.880]  你去到台北和去到高雄
[00:13:54.880 --> 00:13:57.960]  兩種文化是自然不同的
[00:13:57.960 --> 00:14:03.080]  所以很明顯地你知道藍營和綠營為什麼會出現
[00:14:03.080 --> 00:14:07.760]  你去到台北你會看到比較文明一點
[00:14:07.760 --> 00:14:12.920]  多半都是美國讀完書回來的一班台北人
[00:14:12.920 --> 00:14:14.920]  去到高雄你會看到
[00:14:14.920 --> 00:14:18.520]  通街的樣貌都很像扁哥
[00:14:18.520 --> 00:14:20.520]  去到台南你會看到
[00:14:20.520 --> 00:14:23.640]  就是一班曾經是暴發戶的人
[00:14:23.640 --> 00:14:30.760]  昔日政府就是逼南部農村的人大量收購農地
[00:14:30.760 --> 00:14:34.560]  以致那些農民一夜之間變成了暴發戶
[00:14:34.560 --> 00:14:38.360]  你會看到南北兩邊的文化
[00:14:38.360 --> 00:14:40.800]  在台灣是很不一樣的
[00:14:40.800 --> 00:14:45.680]  中國也是 但中國沒有兩個行政中心
[00:14:45.680 --> 00:14:48.160]  所以雖然文化差異
[00:14:48.160 --> 00:14:50.800]  但在行政上仍然是以北京為首
[00:14:50.800 --> 00:14:55.440]  你看到香港一向都是以中環為首
[00:14:55.440 --> 00:14:59.280]  最近有人說西環管治中環
[00:14:59.280 --> 00:15:03.280]  當有兩個權力的核心出現的時候
[00:15:03.280 --> 00:15:05.920]  那個國家很明顯地告訴你
[00:15:05.920 --> 00:15:08.640]  內部已經分裂了
[00:15:08.640 --> 00:15:12.120]  所以你會看到台灣的張力是很大的
[00:15:12.120 --> 00:15:14.120]  雖然不是真正的分裂
[00:15:14.120 --> 00:15:18.560]  但是有兩個行政中心的話
[00:15:18.560 --> 00:15:19.560]  換句話說
[00:15:19.560 --> 00:15:22.040]  兩個權力都是這麼高這麼大的話
[00:15:22.040 --> 00:15:23.840]  是相當難管理的
[00:15:23.840 --> 00:15:25.840]  同樣大衛面對這個問題
[00:15:25.840 --> 00:15:29.640]  就是伊斯波切在北邊做以色列王
[00:15:29.640 --> 00:15:31.640]  他在南邊做猶大王
[00:15:31.640 --> 00:15:34.040]  究竟持續下去會怎樣呢
[00:15:34.040 --> 00:15:36.040]  國家會繼續分裂的
[00:15:36.040 --> 00:15:40.200]  我們看到大衛寫詩篇133篇
[00:15:40.200 --> 00:15:43.440]  如果有機會回去看的時候
[00:15:43.440 --> 00:15:45.440]  詩篇133篇他說
[00:15:45.440 --> 00:15:49.680]  弟兄和睦同居是何等善何等美
[00:15:49.680 --> 00:15:51.680]  接著他用了兩個比喻
[00:15:51.680 --> 00:15:53.040]  一個比喻是什麼呢
[00:15:53.040 --> 00:15:57.080]  詩篇133篇整個主調和主題是說
[00:15:57.080 --> 00:16:02.760]  弟兄和睦同居是何等善何等美
[00:16:02.760 --> 00:16:04.760]  接著用了兩個比喻
[00:16:04.760 --> 00:16:09.160]  第一個比喻是亞倫被高納為祭司
[00:16:09.160 --> 00:16:13.720]  他用了宗教最高權力的代表
[00:16:13.720 --> 00:16:15.720]  祭司被高納的時候
[00:16:15.720 --> 00:16:23.840]  整個儀式成為了南北統一的和睦同居的一幅圖畫
[00:16:23.840 --> 00:16:24.840]  他就說
[00:16:24.840 --> 00:16:26.080]  當祭司被高納的時候
[00:16:26.080 --> 00:16:29.960]  那些油是由亞倫的頭一直倒下去的時候
[00:16:29.960 --> 00:16:33.600]  那些油從他的頭髮一直流到髮染
[00:16:33.600 --> 00:16:35.800]  一直流到他的鬍鬚
[00:16:35.800 --> 00:16:39.040]  直流到亞倫的胸襟
[00:16:39.040 --> 00:16:40.760]  這裡說的是什麼
[00:16:40.760 --> 00:16:43.960]  為什麼詩篇要形容得這麼仔細
[00:16:43.960 --> 00:16:49.800]  讀詩篇和不是詩篇看的文字是不同的
[00:16:49.800 --> 00:16:56.520]  詩人是一個圖像給讀者去揣摩
[00:16:56.520 --> 00:16:59.680]  這幅圖像接著有另一個比喻
[00:16:59.680 --> 00:17:04.240]  是在詩篇173篇大衛所說的
[00:17:04.240 --> 00:17:07.400]  他說由黑門山的金路
[00:17:07.400 --> 00:17:14.360]  這個金路一直變成水一直流到石安山
[00:17:14.360 --> 00:17:15.520]  是在說什麼
[00:17:15.520 --> 00:17:20.480]  黑門山是以色列最北也是最高的地方
[00:17:20.480 --> 00:17:21.600]  長年積雪
[00:17:21.600 --> 00:17:23.520]  所以有金路有雪
[00:17:23.520 --> 00:17:26.440]  雪融化之後成為金路一直流來
[00:17:26.440 --> 00:17:30.240]  有沒有可能黑門山的金路可以流到石安山
[00:17:30.240 --> 00:17:33.520]  在地理上是很艱難的
[00:17:33.520 --> 00:17:36.480]  但是這是一幅比喻
[00:17:36.480 --> 00:17:38.760]  兩幅圖畫放在一起的時候
[00:17:38.760 --> 00:17:40.040]  大衛想說什麼
[00:17:40.040 --> 00:17:42.600]  想說的是由北到南
[00:17:42.600 --> 00:17:44.760]  由亞倫的頭到胸襟
[00:17:44.760 --> 00:17:47.360]  由北的黑門山到石安
[00:17:47.360 --> 00:17:51.000]  都是要合而為一
[00:17:51.000 --> 00:17:53.200]  是和睦同居
[00:17:53.200 --> 00:17:55.800]  何等的善和何等的美
[00:17:55.800 --> 00:17:58.720]  就試過流傳出去的時候
[00:17:58.720 --> 00:18:03.160]  給以色列民和猶太民去唱的時候
[00:18:03.160 --> 00:18:06.120]  大家有一種合一的精神
[00:18:06.120 --> 00:18:09.680]  大衛一直都想將兩個地方合一
[00:18:09.680 --> 00:18:14.720]  但是奈何另一邊窗就有伊斯波切
[00:18:14.720 --> 00:18:17.280]  事件就很突然
[00:18:17.280 --> 00:18:18.680]  阿尼爾死了之後
[00:18:18.680 --> 00:18:20.600]  兩個將軍就叛變了
[00:18:20.600 --> 00:18:24.680]  包括利甲和巴拿
[00:18:24.680 --> 00:18:26.960]  因為兩個人看似不太對
[00:18:26.960 --> 00:18:29.360]  這個大將軍都死了
[00:18:29.360 --> 00:18:31.040]  隨時這個伊斯波切
[00:18:31.040 --> 00:18:32.600]  如果真的要做皇帝
[00:18:32.600 --> 00:18:35.160]  真真正正執行皇權的時候
[00:18:35.160 --> 00:18:36.680]  他們沒有好日子過
[00:18:36.680 --> 00:18:39.040]  他不動我,不如我先動他
[00:18:39.040 --> 00:18:43.120]  所以兩個人就行石伊斯波切
[00:18:43.120 --> 00:18:44.200]  成功了
[00:18:44.200 --> 00:18:45.880]  如果你看和睦的翻譯
[00:18:45.880 --> 00:18:48.800]  那段經文翻譯都是頗差的
[00:18:48.800 --> 00:18:53.520]  所以我們不太明白整個事件的過程
[00:18:53.520 --> 00:18:55.880]  如果你看新普及譯本就知道
