
[00:00:00.000 --> 00:00:03.320]  所以很有趣的,當你從舊約到新約的時候
[00:01:19.760 --> 00:01:20.820]  污鬼
[00:01:20.820 --> 00:01:21.820]  業病
[00:01:21.820 --> 00:01:26.720]  代表了人犯罪墮落之後的後果
[00:01:28.160 --> 00:01:30.160]  風暴代表了上帝的憤怒
[00:01:30.160 --> 00:01:32.160]  污鬼代表了黑暗的權勢
[00:01:32.160 --> 00:01:35.320]  業病代表了死亡的威脅
[00:01:35.320 --> 00:01:36.960]  人類有兩個大敵
[00:01:36.960 --> 00:01:39.440]  沒有人可以勝過
[00:01:39.440 --> 00:01:40.960]  一個是罪
[00:01:40.960 --> 00:01:42.960]  一個是死亡
[00:01:42.960 --> 00:01:44.960]  耶穌所做的一切的神蹟
[00:01:44.960 --> 00:01:48.140]  是指向人類終極的兩個問題
[00:01:48.140 --> 00:01:50.920]  馬來福音第一章第二十一節這樣說
[00:01:50.920 --> 00:01:52.920]  瑪利亞要生一個兒子
[00:01:52.920 --> 00:01:55.360]  這個兒子要成爲一個女人的後裔
[00:01:55.360 --> 00:01:57.360]  你要起名叫祂做耶穌
[00:01:57.360 --> 00:02:00.040]  耶穌的意思就是神是我的拯救
[00:02:00.040 --> 00:02:02.040]  上帝拯救 耶穌說拯救
[00:02:02.040 --> 00:02:03.540]  因爲祂
[00:02:03.540 --> 00:02:07.840]  因爲耶穌要將祂自己的百姓從哪裏拯救出來
[00:02:07.840 --> 00:02:09.840]  從罪裏面拯救出來
[00:02:09.840 --> 00:02:15.720]  耶穌的來臨是要承受舊約裏面的認許
[00:02:15.720 --> 00:02:19.720]  有一天上帝最完美的贖罪祭會來到
[00:02:19.720 --> 00:02:22.920]  耶穌如何拯救我們從罪和死亡裏面
[00:02:22.920 --> 00:02:24.120]  通過兩樣東西
[00:02:24.120 --> 00:02:28.080]  祂的十字架與祂的空墳墓
[00:02:28.080 --> 00:02:33.640]  一切的事情 一切的救贖指向主耶穌基督爲我們承傳的大功
[00:02:33.640 --> 00:02:37.360]  所以今天我們的教會上要有個十字架
[00:02:37.360 --> 00:02:42.200]  我們教會上不是有個耶穌在行神蹟的
[00:02:42.200 --> 00:02:47.480]  我們教會上不是有個耶穌平靜風浪的圖畫的
[00:02:47.480 --> 00:02:50.800]  我們有個十字架不是因爲省錢 不是因爲簡單
[00:02:50.800 --> 00:02:57.000]  是因爲十字架就是耶穌來到地上的使命
[00:02:57.000 --> 00:03:01.560]  約拿書指向主耶穌基督的拯救
[00:03:01.560 --> 00:03:04.880]  最後我想帶你回去看這個大圖畫
[00:03:04.880 --> 00:03:06.800]  約拿書第一章的大圖畫
[00:03:06.800 --> 00:03:08.240]  約拿書第一章
[00:03:08.240 --> 00:03:11.000]  通過約拿書第一章上帝啓示給我們聽
[00:03:11.000 --> 00:03:13.280]  祂是一個大大的耶和華
[00:03:13.280 --> 00:03:17.680]  祂是一個大而可謂的耶和華
[00:03:17.680 --> 00:03:19.800]  祂是一個大而可謂的耶和華
[00:03:19.800 --> 00:03:24.160]  因爲耶和華有大大的憤怒
[00:03:24.160 --> 00:03:25.680]  你看到那個風浪
[00:03:25.680 --> 00:03:29.240]  祂代表上帝的憤怒
[00:03:29.240 --> 00:03:34.000]  祂公義的憤怒朝向那些不願迴轉的人
[00:03:34.000 --> 00:03:35.280]  朝向那些罪人
[00:03:35.280 --> 00:03:39.720]  朝向那些逃避上帝的人
[00:03:39.720 --> 00:03:43.760]  但是我們知道上帝是一個大而可謂的耶和華
[00:03:43.760 --> 00:03:44.760]  祂是一個大大的耶和華
[00:03:44.760 --> 00:03:47.440]  不單止因爲祂是大大的憤怒
[00:03:47.440 --> 00:03:50.400]  也因爲祂另外一邊有大大的救贖
[00:03:50.400 --> 00:03:53.520]  那條魚代表了祂的救贖
[00:03:53.520 --> 00:03:55.320]  那條魚有多大
[00:03:55.320 --> 00:03:56.160]  很大
[00:03:56.160 --> 00:03:57.480]  我知道我們通常想
[00:03:57.480 --> 00:04:00.480]  那條魚僅僅夠約拿摔進去而已
[00:04:00.480 --> 00:04:02.120]  你明白嗎
[00:04:02.120 --> 00:04:05.600]  你看現在潛水艇都很窄
[00:04:05.600 --> 00:04:08.920]  你可不可以想象那條魚很大
[00:04:08.920 --> 00:04:10.320]  你可不可以想象那條魚
[00:04:10.320 --> 00:04:14.400]  好像我們去游泳那些那麼多的
[00:04:14.400 --> 00:04:17.320]  它在裏面三天在享受
[00:04:17.320 --> 00:04:18.880]  大大條魚
[00:04:18.880 --> 00:04:21.040]  大大的救贖有多大
[00:04:21.040 --> 00:04:22.840]  十字架那麼大
[00:04:22.840 --> 00:04:28.360]  上帝的愛長闊高深那麼大
[00:04:28.360 --> 00:04:30.040]  大而可謂的耶和華
[00:04:30.040 --> 00:04:31.160]  大大的憤怒
[00:04:31.160 --> 00:04:33.600]  大大的救贖
[00:04:33.600 --> 00:04:35.880]  在第二期節目我想問你
[00:04:35.880 --> 00:04:37.680]  你今天在哪裏
[00:04:37.680 --> 00:04:40.200]  如果你當中有人還沒信主的話
[00:04:40.200 --> 00:04:41.960]  還沒認識耶穌的
[00:04:41.960 --> 00:04:43.040]  還沒認識耶和華
[00:04:43.040 --> 00:04:46.360]  還不是虎父在你面前
[00:04:46.360 --> 00:04:49.480]  或者你來了教會很久
[00:04:49.480 --> 00:04:51.320]  你每個星期都坐在這裏
[00:04:51.320 --> 00:04:53.160]  但其實你心裏不知道去了哪裏
[00:04:53.160 --> 00:04:54.440]  你可能在這裏沉睡
[00:04:54.440 --> 00:04:55.640]  我不是說你
[00:04:55.640 --> 00:04:58.360]  我說到你睡覺
[00:04:58.360 --> 00:05:00.720]  你可能在心裏逃離
[00:05:00.720 --> 00:05:03.440]  你星期天來一來你就逃離了
[00:05:03.440 --> 00:05:07.080]  其實你根本不是追求耶和華
[00:05:07.080 --> 00:05:10.000]  如果我們當中有這樣的人
[00:05:10.000 --> 00:05:11.760]  我告訴你你要小心
[00:05:11.760 --> 00:05:15.200]  因爲上帝大大的憤怒在你的生命上面
[00:05:15.200 --> 00:05:17.960]  你不要以爲上帝不知道
[00:05:17.960 --> 00:05:20.960]  上帝全部都看得見
[00:05:20.960 --> 00:05:27.680]  你要大大的恐懼震驚
[00:05:27.680 --> 00:05:30.120]  但我不想你只看到上帝大大憤怒
[00:05:30.120 --> 00:05:37.280]  我要你看到大海的另外一邊有什麼在等着你
[00:05:37.280 --> 00:05:39.320]  大大的救贖
[00:05:39.320 --> 00:05:41.640]  你不需要在那邊
[00:05:41.640 --> 00:05:45.200]  你可以快快速速游回那邊
[00:05:45.200 --> 00:05:46.760]  大大的憤怒
[00:05:46.760 --> 00:05:49.480]  如果可以讓你大大的迴轉
[00:05:49.480 --> 00:05:53.200]  你可以進入上帝大大的救贖裏面
[00:05:53.200 --> 00:05:54.280]  你明白嗎
[00:05:54.280 --> 00:05:56.240]  這是約拿書的信息
[00:05:56.240 --> 00:05:58.600]  你不用死的
[00:05:58.600 --> 00:06:00.840]  你不用找一條命來拼的
[00:06:00.840 --> 00:06:03.440]  你可以大大的迴轉
[00:06:03.440 --> 00:06:08.120]  因爲耶和華是恩典慈愛
[00:06:08.120 --> 00:06:10.480]  豐盛憐憫
[00:06:10.480 --> 00:06:15.520]  回來啊回來啊回來啊
[00:06:15.520 --> 00:06:17.160]  如果你已經回來了
[00:06:17.160 --> 00:06:19.200]  你知道是多麼美麗的一件事
[00:06:19.200 --> 00:06:24.440]  我要你每天去思想這個大大的救贖
[00:06:24.440 --> 00:06:26.680]  我們今天很少人講這件事
[00:06:26.680 --> 00:06:28.120]  你信了上帝就算了
[00:06:28.120 --> 00:06:29.120]  不用再想福音了
[00:06:29.120 --> 00:06:30.960]  不是的
[00:06:30.960 --> 00:06:35.920]  你怎麼可以有能力活出一個超然的生命
[00:06:35.920 --> 00:06:37.560]  你問問保羅
[00:06:37.560 --> 00:06:39.840]  基督的愛激勵我
[00:06:39.840 --> 00:06:41.560]  激勵我們
[00:06:41.560 --> 00:06:46.360]  保羅每天思想這個大大的救贖
[00:06:46.360 --> 00:06:47.840]  保羅知道
[00:06:47.840 --> 00:06:49.880]  他的命是上帝執返來的
[00:06:49.880 --> 00:06:51.800]  保羅知道他應該在另外一邊
[00:06:51.800 --> 00:06:54.480]  他應該在大大的憤怒裏面
[00:06:54.480 --> 00:06:57.160]  保羅知道當耶穌被釘在十字架上
[00:06:57.160 --> 00:06:58.160]  被釘在十字架上
[00:06:58.160 --> 00:07:00.280]  那個應該是他來的
[00:07:00.280 --> 00:07:02.320]  當保羅想到這件事的時候
[00:07:02.320 --> 00:07:06.200]  他大大的敬畏上帝
[00:07:06.200 --> 00:07:08.480]  他俯伏在上帝面前
[00:07:08.480 --> 00:07:11.520]  Yahweh graciously to be feared
[00:07:11.520 --> 00:07:15.440]  耶和華是大而可畏的耶和華
[00:07:15.440 --> 00:07:16.400]  有一件事很有趣的
[00:07:16.400 --> 00:07:20.960]  就是如果你有機會去看舊約聖經裏面
[00:07:20.960 --> 00:07:23.960]  他經常講到敬畏耶和華
[00:07:23.960 --> 00:07:25.720]  但我想告訴你
[00:07:25.720 --> 00:07:26.960]  在舊約聖經裏面
[00:07:26.960 --> 00:07:29.000]  無論是英文還是原文
[00:07:29.000 --> 00:07:32.000]  fear這個字只有一個字
[00:07:32.000 --> 00:07:34.080]  中文真的厲害
[00:07:34.080 --> 00:07:37.040]  我們中文有兩個翻譯
[00:07:37.040 --> 00:07:44.000]  有些是耶和華的大大使人畏懼
[00:07:44.000 --> 00:07:50.080]  未迴轉的人在耶和華的面前應該是震驚
[00:07:50.080 --> 00:07:51.080]  應該是戰鬥
[00:07:51.080 --> 00:07:52.680]  應該是使人畏懼
[00:07:52.680 --> 00:07:57.400]  但如果你迴轉到耶和華大大的恩典救贖當中
[00:07:57.400 --> 00:07:58.600]  你應該是一個什麼樣的人呢
[00:07:58.600 --> 00:08:03.200]  是一個敬畏
[00:08:03.200 --> 00:08:06.520]  兩件事是很不同的
[00:08:06.520 --> 00:08:09.240]  所以你去看C篇103篇很有意思
[00:08:09.240 --> 00:08:11.480]  C篇103篇第三節是這樣說的
[00:08:11.480 --> 00:08:12.480]  他說耶和華
[00:08:12.480 --> 00:08:15.440]  你若救冊罪孽
[00:08:15.440 --> 00:08:18.320]  主啊誰能佔納得住
[00:08:18.320 --> 00:08:20.200]  你大大畏懼
[00:08:20.200 --> 00:08:22.800]  如果上帝要和你討仗
[00:08:22.800 --> 00:08:25.800]  要和你計數
[00:08:25.800 --> 00:08:27.480]  你應該大大的恐懼
[00:08:27.480 --> 00:08:28.880]  不過還有第四節
[00:08:28.880 --> 00:08:33.400]  但在你有赦免的恩典
[00:08:33.400 --> 00:08:35.240]  要叫人什麼
[00:08:35.240 --> 00:08:37.280]  敬畏你
[00:08:37.280 --> 00:08:39.440]  俯伏敬拜
[00:08:39.440 --> 00:08:44.040]  你由第一個恐懼轉到第二個恐懼
[00:08:44.040 --> 00:08:45.520]  所以中文真的很棒
[00:08:45.520 --> 00:08:50.160]  我們由畏懼轉入敬畏
[00:08:50.160 --> 00:08:53.200]  在英文中我要恐懼一轉到恐懼二
[00:08:53.200 --> 00:08:55.520]  可能紅色的恐懼轉到藍色的恐懼
[00:08:55.520 --> 00:08:56.880]  你明白嗎
[00:08:56.880 --> 00:08:57.680]  很麻煩的
[00:08:57.680 --> 00:09:00.520]  中文真的很棒
[00:09:00.520 --> 00:09:07.520]  上帝要我們在祂的福音裏面成爲一個敬畏耶和華的人
[00:09:07.520 --> 00:09:08.800]  走之前
[00:09:08.800 --> 00:09:11.400]  再問你一條問題
[00:09:11.400 --> 00:09:15.400]  You got fear
[00:09:15.400 --> 00:09:17.760]  你敬不敬畏耶和華
[00:09:17.760 --> 00:09:25.080]  耶和華在你的心裏面是一個大而可畏的神
[00:09:25.080 --> 00:09:25.920]  信不信由你
[00:09:25.920 --> 00:09:29.760]  這個世界有很多人覺得上帝無懼上帝
[00:09:29.760 --> 00:09:35.200]  於是祂自己任意去活祂的生命
[00:09:35.200 --> 00:09:36.520]  甚至我可以這麼說
[00:09:36.520 --> 00:09:39.520]  在教會里面也有很多人是這樣的
[00:09:39.520 --> 00:09:40.840]  他當上帝無道
[00:09:40.840 --> 00:09:43.880]  他是一個無懼上帝的人
[00:09:43.880 --> 00:09:46.000]  我們不可以這樣
[00:09:46.000 --> 00:09:48.440]  我們真的要敬畏耶和華
[00:09:48.440 --> 00:09:53.400]  我們知道上帝是大而可畏的上帝
[00:09:53.400 --> 00:09:55.520]  如果你說我是敬畏耶和華的時候
[00:09:55.520 --> 00:09:57.720]  我要問你第二條問題
[00:09:57.720 --> 00:10:03.920]  你是畏懼上帝還是敬畏上帝
[00:10:03.920 --> 00:10:05.680]  你是畏懼上帝
[00:10:05.680 --> 00:10:08.800]  因爲你知道祂大大的能力
[00:10:08.800 --> 00:10:10.280]  如果不上教會
[00:10:10.280 --> 00:10:13.360]  祂會炒我全家
[00:10:13.360 --> 00:10:14.840]  你有沒有想過
[00:10:14.840 --> 00:10:16.720]  我不知道你以前有沒有讀書的時候有沒有想過
[00:10:16.720 --> 00:10:18.040]  如果我這個星期不上教會
[00:10:18.040 --> 00:10:19.880]  我下個星期肥佬的
[00:10:19.880 --> 00:10:21.200]  於是乖乖地都要來
[00:10:21.200 --> 00:10:22.840]  因爲害怕
[00:10:22.840 --> 00:10:26.080]  因爲你相信上帝有這樣的大能力
[00:10:26.080 --> 00:10:29.120]  但是這是一個畏懼上帝的生命
[00:10:29.120 --> 00:10:31.520]  不是我們要的
[00:10:31.520 --> 00:10:33.440]  我絕對要你們畏懼上帝
[00:10:33.440 --> 00:10:37.520]  但我更加要你們敬畏上帝
[00:10:37.520 --> 00:10:40.040]  在祂的恩典裏面
[00:10:40.040 --> 00:10:42.400]  當你在祂的恩典裏面的時候
[00:10:42.400 --> 00:10:46.320]  你整個人生會完全被扭轉
[00:10:46.320 --> 00:10:49.120]  宗教改變了一切
[00:10:49.120 --> 00:10:50.240]  明白這個福音
[00:10:50.240 --> 00:10:52.520]  明白這個福音有多偉大的時候
[00:10:52.520 --> 00:10:56.600]  會完全改變你整個人生
[00:10:56.600 --> 00:10:58.760]  完全改變你和人與人的關係
[00:10:58.760 --> 00:11:00.160]  你和上帝的關係
[00:11:00.160 --> 00:11:06.560]  完全改變你和這個世界所有事物的關係
[00:11:06.560 --> 00:11:07.880]  我和你打個比方
[00:11:07.880 --> 00:11:12.080]  祂會完全改變你和金錢的關係
[00:11:12.080 --> 00:11:14.840]  一個無懼上帝的人
[00:11:14.840 --> 00:11:16.680]  他不需要奉獻的
[00:11:16.680 --> 00:11:18.960]  或者他可以做個假奉獻的
[00:11:18.960 --> 00:11:20.480]  是吧
[00:11:20.480 --> 00:11:21.880]  這個世界有很多人是這樣
[00:11:21.880 --> 00:11:24.720]  一個無懼上帝的教會
[00:11:24.720 --> 00:11:27.720]  是一個不奉獻的教會
[00:11:27.720 --> 00:11:28.600]  我爲什麼要講錢
[00:11:28.600 --> 00:11:30.120]  因爲上個禮拜我們剛剛講完
[00:11:30.120 --> 00:11:32.200]  《馬拉基書》
[00:11:32.200 --> 00:11:34.520]  你回去聽聽
[00:11:34.520 --> 00:11:36.360]  我不知道你香港有什麼經驗
[00:11:36.360 --> 00:11:38.200]  我回來的經驗少
[00:11:38.200 --> 00:11:41.200]  我們美國經常有這樣的情況
[00:11:41.200 --> 00:11:43.560]  在年尾年頭的時候
[00:11:43.560 --> 00:11:45.000]  教會會有一個執事出來
[00:11:45.000 --> 00:11:49.040]  報告去年的財政狀況
[00:11:49.040 --> 00:11:55.880]  其實大家都知道 去年每個月都是虧款的
[00:11:55.880 --> 00:11:59.560]  接着那個執事會出來報告
[00:11:59.560 --> 00:12:01.920]  感謝主
[00:12:01.920 --> 00:12:03.480]  最後一個月
[00:12:03.480 --> 00:12:05.880]  神上帝很大大的恩典
[00:12:05.880 --> 00:12:08.120]  竟然最後我們是沒有赤字的
[00:12:08.120 --> 00:12:11.400]  真的感謝主
[00:12:11.400 --> 00:12:17.040]  但通常會有另外一個很鮮明的執事會講
[00:12:17.040 --> 00:12:19.080]  我們是真的沒有赤字
[00:12:19.080 --> 00:12:22.080]  不過我們教會真的這麼窮嗎
[00:12:22.080 --> 00:12:25.120]  如果你算一下我們教會有多少個人
[00:12:25.120 --> 00:12:27.040]  就算一下我們今年的奉獻
[00:12:27.040 --> 00:12:32.760]  每個人只給了一點
[00:12:32.760 --> 00:12:34.680]  所以你不要畏着
[00:12:34.680 --> 00:12:38.120]  我們教會去年沒有赤字而高興
[00:12:38.120 --> 00:12:41.360]  沒有赤字不代表任何東西
[00:12:41.360 --> 00:12:43.320]  你算一下
[00:12:43.320 --> 00:12:46.920]  這個教會仍然可以是一個無懼上帝的教會
[00:12:46.920 --> 00:12:50.360]  很多人害怕的事情
[00:12:50.360 --> 00:12:53.080]  無懼上帝的教會是一個不奉獻
[00:12:53.080 --> 00:12:54.920]  假奉獻 隨隨便便
[00:12:54.920 --> 00:12:57.360]  小小 隨便
[00:12:57.360 --> 00:13:02.360]  敷衍你的教會
[00:13:02.360 --> 00:13:04.920]  如果你是一個畏懼上帝的教會
[00:13:04.920 --> 00:13:06.120]  你會怎樣
[00:13:06.120 --> 00:13:07.880]  十一奉獻
[00:13:07.880 --> 00:13:09.240]  牧師教的
[00:13:09.240 --> 00:13:12.040]  不十一奉獻有人給上帝產
[00:13:12.040 --> 00:13:14.200]  怎知道不要搞我兒子
[00:13:14.200 --> 00:13:16.280]  我知道他靈 我知道他真的
[00:13:16.280 --> 00:13:18.280]  於是你很害怕 什麼都做到齊
[00:13:18.280 --> 00:13:19.600]  什麼都要十一奉獻
[00:13:19.600 --> 00:13:21.280]  當然你只要有些教會告訴你
[00:13:21.280 --> 00:13:22.640]  不僅金錢要十一奉獻
[00:13:22.640 --> 00:13:23.760]  時間也要十一奉獻
[00:13:23.760 --> 00:13:25.000]  你的才能也要十一奉獻
[00:13:25.000 --> 00:13:28.840]  好吧 那就教會侍奉
[00:13:28.840 --> 00:13:32.840]  但是你沒有喜樂
[00:13:32.840 --> 00:13:36.080]  十一奉獻的教會
[00:13:36.080 --> 00:13:38.520]  我們要的不是一個畏懼上帝的教會
[00:13:38.520 --> 00:13:42.840]  我們要的是一個敬畏上帝的教會
[00:13:42.840 --> 00:13:46.000]  如果我們的教會
[00:13:46.000 --> 00:13:48.480]  不是單單畏懼上帝
[00:13:48.480 --> 00:13:49.840]  而是敬畏上帝
[00:13:49.840 --> 00:13:56.080]  你想想我們教會的奉獻會是怎樣的奉獻
[00:13:56.080 --> 00:13:57.760]  還在計算百分比嗎
[00:13:57.760 --> 00:14:00.320]  還在計算十一的問題嗎
[00:14:00.320 --> 00:14:02.400]  是十十的奉獻
[00:14:02.400 --> 00:14:04.200]  是全人的奉獻
[00:14:04.200 --> 00:14:08.720]  而且帶着極大的喜樂的奉獻
[00:14:08.720 --> 00:14:11.960]  如果教會是一個敬畏上帝
[00:14:11.960 --> 00:14:15.000]  在上帝大大恩典裏面做奉獻的教會
[00:14:15.000 --> 00:14:18.560]  真的不得了
[00:14:18.560 --> 00:14:20.320]  如果真是供你同是這樣的
[00:14:20.320 --> 00:14:21.720]  不要說建二十四堂
[00:14:21.720 --> 00:14:24.280]  一百樓都可以
[00:14:24.280 --> 00:14:26.400]  你明不明白
[00:14:26.400 --> 00:14:31.440]  如果教會這次成爲一個敬畏上帝的教會
[00:14:31.440 --> 00:14:34.800]  那就是豬籠入水 功起發財
[00:14:34.800 --> 00:14:37.440]  我不是說教會 我說你
[00:14:37.440 --> 00:14:39.120]  你就是豬籠入水 功起發財
[00:14:39.120 --> 00:14:41.680]  因爲你天上的財富有多少
[00:14:41.680 --> 00:14:43.080]  你想想
[00:14:43.080 --> 00:14:46.320]  上帝呼喊我們起來
[00:14:46.320 --> 00:14:47.920]  回到我的面前
[00:14:47.920 --> 00:14:49.640]  聽我的指引
[00:14:49.640 --> 00:14:51.360]  進入我的恩典
[00:14:51.360 --> 00:14:52.840]  附和在我的恩典裏面
[00:14:52.840 --> 00:14:53.920]  將你的一生
[00:14:53.920 --> 00:14:55.720]  將你所有東西給我
[00:14:55.720 --> 00:14:57.760]  因爲我要爲你
[00:14:57.760 --> 00:15:00.200]  職財於天上
[00:15:00.200 --> 00:15:03.200]  你信不信
[00:15:03.200 --> 00:15:05.480]  你相信的時候
[00:15:05.480 --> 00:15:08.240]  將你自己一生放在上帝面前
[00:15:08.240 --> 00:15:09.920]  讓上帝用我們
[00:15:09.920 --> 00:15:10.920]  用我們的教會
[00:15:10.920 --> 00:15:15.160]  我們一起祈禱
[00:15:15.160 --> 00:15:17.960]  我們是天父 我們再次感謝你
[00:15:17.960 --> 00:15:20.840]  我們知道
[00:15:20.840 --> 00:15:22.400]  若拿最後
[00:15:22.400 --> 00:15:26.880]  是成爲一個敬畏上帝的先知
[00:15:26.880 --> 00:15:29.640]  我不知道他如何迴轉
[00:15:29.640 --> 00:15:30.640]  我們不知道
[00:15:30.640 --> 00:15:32.320]  但我們知道他迴轉了
[00:15:32.320 --> 00:15:34.000]  他寫這封信
[00:15:34.000 --> 00:15:35.440]  這本書裏面
[00:15:35.440 --> 00:15:38.240]  充滿着耶和華的
[00:15:38.240 --> 00:15:42.160]  美善、偉大、恩典
[00:15:42.160 --> 00:15:44.400]  他貶低他自己
[00:15:44.400 --> 00:15:47.280]  要高舉耶和華
[00:15:47.280 --> 00:15:48.800]  主人我們巴不得
[00:15:48.800 --> 00:15:50.320]  我們都可以寫出
[00:15:50.320 --> 00:15:52.520]  一個這樣的
[00:15:52.520 --> 00:15:54.840]  阿非正傳
[00:15:54.840 --> 00:15:55.560]  我們巴不得
[00:15:55.560 --> 00:15:59.800]  這是我們生命的記號
[00:15:59.800 --> 00:16:01.600]  我們巴不得
[00:16:01.600 --> 00:16:03.800]  在你天皇裏面
[00:16:03.800 --> 00:16:08.280]  我們不是奉上小小的十分一
[00:16:08.280 --> 00:16:12.320]  而是將我們全人放在你面前
[00:16:12.320 --> 00:16:14.240]  這是一個不得了的事情
[00:16:14.240 --> 00:16:17.280]  如果我們有一個敬畏上帝的教會
[00:16:17.280 --> 00:16:19.960]  我們有一羣敬畏上帝的弟兄姊妹
[00:16:19.960 --> 00:16:21.600]  這真的是不得了的事情
[00:16:21.600 --> 00:16:24.480]  香港真的會反的
[00:16:24.480 --> 00:16:25.800]  主人求主你幫助我們
[00:16:25.800 --> 00:16:27.240]  燕點我們的生命
[00:16:27.240 --> 00:16:28.840]  讓主耶穌基督十字架
[00:16:28.840 --> 00:16:32.400]  深深地印在我們裏面
[00:16:32.400 --> 00:16:35.720]  我們將未來三個星期都交在你手中
[00:16:35.720 --> 00:16:40.160]  叫你帶我們進入你豐盛的一年裏面
[00:16:40.160 --> 00:16:41.000]  幫助我們
[00:16:41.000 --> 00:16:41.880]  我們這樣祈禱
[00:16:41.880 --> 00:16:43.680]  是奉主耶穌基督的名求
[00:16:43.680 --> 00:16:45.680]  阿們
