
[00:00:00.000 --> 00:00:02.660]  各位爹兄姊妹 早晨
[00:05:23.240 --> 00:05:24.960]  很多香港人的鄉下
[00:05:24.960 --> 00:05:27.000]  有沒有人沒去過日本?
[00:05:27.000 --> 00:05:30.040]  有些居然沒有去過
[00:05:30.040 --> 00:05:32.120]  算多了
[00:05:32.120 --> 00:05:35.720]  我問過的教會全部都去過
[00:05:35.720 --> 00:05:38.000]  一放假就去的
[00:05:38.000 --> 00:05:40.920]  我甚至聽過是星期五放了工
[00:05:40.920 --> 00:05:42.520]  坐夜班機飛去
[00:05:42.520 --> 00:05:45.200]  星期一早上飛機回來開工
[00:05:45.200 --> 00:05:46.200]  去幾天
[00:05:46.200 --> 00:05:48.840]  通常去日本都是購物
[00:05:48.840 --> 00:05:50.160]  吃魚生壽司
[00:05:50.160 --> 00:05:51.000]  看櫻花
[00:05:51.000 --> 00:05:52.280]  泡溫泉
[00:05:52.280 --> 00:05:54.840]  當時我就向一位姐妹分享
[00:05:54.840 --> 00:05:57.840]  我想去日本宣教這個念頭
[00:05:57.840 --> 00:05:58.800]  她就說
[00:05:58.800 --> 00:06:00.920]  聽人說去日本宣教
[00:06:00.920 --> 00:06:03.360]  倒不如去逛街購物比較好
[00:06:03.360 --> 00:06:06.920]  因為在日本傳福音的果效不大
[00:06:06.920 --> 00:06:08.400]  聽到的時候
[00:06:08.400 --> 00:06:10.880]  我沒有被這些說話嚇到
[00:06:10.880 --> 00:06:12.480]  而是清楚知道
[00:06:12.480 --> 00:06:15.680]  日本人都是神所愛的人
[00:06:15.680 --> 00:06:17.280]  如果不去傳福音
[00:06:17.280 --> 00:06:20.240]  他們更加沒有機會去認識主耶穌
[00:06:20.240 --> 00:06:21.080]  就是這樣
[00:06:21.080 --> 00:06:23.840]  令我更加有服侍日本人的念頭
[00:06:23.840 --> 00:06:26.400]  當時我就想起這一句聖經
[00:06:26.400 --> 00:06:28.040]  我們一起讀
[00:06:28.040 --> 00:06:30.760]  然而人未曾信他
[00:06:30.760 --> 00:06:32.520]  怎能求他呢?
[00:06:32.520 --> 00:06:34.240]  未曾聽見他
[00:06:34.240 --> 00:06:36.000]  怎能信他呢?
[00:06:36.000 --> 00:06:37.440]  沒有傳道的
[00:06:37.440 --> 00:06:39.040]  怎能聽見呢?
[00:06:39.040 --> 00:06:41.080]  羅馬書十章十四字
[00:06:41.080 --> 00:06:43.080]  人是怎樣信主耶穌的?
[00:06:43.080 --> 00:06:43.960]  你想想
[00:06:43.960 --> 00:06:46.120]  自己當初是怎樣信主的?
[00:06:46.120 --> 00:06:49.800]  首先當然是有人跟你講傳福音
[00:06:49.800 --> 00:06:51.240]  聽了福音之後
[00:06:51.240 --> 00:06:53.320]  才有機會來信主
[00:06:53.320 --> 00:06:54.680]  信了主之後
[00:06:54.680 --> 00:06:56.920]  才懂得向耶穌祈禱
[00:06:56.920 --> 00:06:57.920]  是不是?
[00:06:57.920 --> 00:06:58.840]  就是說
[00:06:58.840 --> 00:07:01.360]  我們是要向人傳福音
[00:07:01.360 --> 00:07:04.760]  人們才有機會去認識主耶穌
[00:07:04.760 --> 00:07:07.680]  所以傳福音是非常重要的
[00:07:07.680 --> 00:07:11.280]  也是主耶穌吩咐我們去做的大使命
[00:07:11.280 --> 00:07:13.960]  既然是主耶穌吩咐我們去做的
[00:07:13.960 --> 00:07:15.800]  可不可以不做呢?
[00:07:15.800 --> 00:07:17.120]  如果沒有人去傳
[00:07:17.120 --> 00:07:20.160]  日本人更加沒有機會認識主耶穌
[00:07:20.160 --> 00:07:22.680]  他們會繼續認為聖誕節
[00:07:22.680 --> 00:07:25.240]  是為聖誕老人去慶祝
[00:07:25.240 --> 00:07:27.240]  真是非常悲哀的
[00:07:27.240 --> 00:07:30.200]  當時我在武會做士工幹事
[00:07:30.200 --> 00:07:33.600]  同工他們都知道我有宣教的心智
[00:07:33.600 --> 00:07:39.640]  很支持我在恩福神學院讀全時間宣教證書課程
[00:07:39.640 --> 00:07:43.320]  當時的宣教證書課程是免費的
[00:07:43.320 --> 00:07:45.720]  讀完一年的聖經課程
[00:07:45.720 --> 00:07:47.720]  就去外地實習一年
[00:07:47.720 --> 00:07:50.960]  我就去了剛才講的
[00:07:50.960 --> 00:07:53.560]  看過家書的宣教士那裡
[00:07:53.560 --> 00:07:55.840]  在仙台實習
[00:07:55.840 --> 00:07:59.280]  因為當時日本三一一大地震
[00:07:59.280 --> 00:08:01.000]  所以去實習之前
[00:08:01.000 --> 00:08:04.600]  家人和朋友都認為有輻射
[00:08:04.600 --> 00:08:07.320]  對身體不好對健康造成危險
[00:08:07.320 --> 00:08:08.640]  勸我不要去
[00:08:08.640 --> 00:08:13.440]  但想到日本人已經被輻射影響
[00:08:13.440 --> 00:08:15.120]  如果真的有事的時候
[00:08:15.120 --> 00:08:18.360]  他們的壽命比正常人還要短
[00:08:18.360 --> 00:08:22.960]  而羅馬書十章十四節仍然留在我的心裡
[00:08:22.960 --> 00:08:24.400]  如果沒有人去的話
[00:08:24.400 --> 00:08:26.720]  日本人怎樣認識主耶穌呢?
[00:08:26.720 --> 00:08:29.160]  所以更加有非去不可的決心
[00:08:29.160 --> 00:08:32.880]  就要將耶穌基督的愛傳給他們
[00:08:32.880 --> 00:08:36.360]  這裡就是播道差會宣教士一格
[00:08:36.360 --> 00:08:38.200]  他們就是心聲配譽
[00:08:38.200 --> 00:08:41.800]  我就去了他們那裡實習
[00:08:41.800 --> 00:08:43.560]  當年實習的時候
[00:08:43.560 --> 00:08:45.840]  有一個姐妹來受浸
[00:08:45.840 --> 00:08:47.880]  其實宣教士在仙台
[00:08:47.880 --> 00:08:51.000]  當年已經是第八年、第九年
[00:08:51.000 --> 00:08:54.480]  終於有第一個人願意來受浸
[00:08:54.480 --> 00:08:58.280]  願意公開承認自己是基督徒的一位肢體
[00:08:58.280 --> 00:08:59.760]  對宣教士來說
[00:08:59.760 --> 00:09:02.720]  真的是非常非常不容易的路
[00:09:02.720 --> 00:09:05.520]  可能是灰心了很多次
[00:09:05.520 --> 00:09:08.200]  又想放棄很多次
[00:09:08.200 --> 00:09:11.120]  確實需要很等得、很有耐性
[00:09:11.120 --> 00:09:14.120]  還有真的需要抓緊神對他們的呼召
[00:09:14.120 --> 00:09:16.360]  不要那麼容易放棄
[00:09:16.360 --> 00:09:19.440]  最後就完成了仙台的實習
[00:09:19.440 --> 00:09:22.280]  體會到日本人的要求是比較高
[00:09:22.280 --> 00:09:25.440]  在教會他們都比較依賴牧者
[00:09:25.440 --> 00:09:28.280]  令我覺得需要更多神學的裝備
[00:09:28.280 --> 00:09:29.600]  所以回到香港
[00:09:29.600 --> 00:09:33.080]  我又回到神學院讀這個洞學碩士課程
[00:09:33.080 --> 00:09:34.080]  很感恩
[00:09:34.080 --> 00:09:39.120]  神安排了我去到香港的日本人教會裡面實習了一年
[00:09:39.120 --> 00:09:42.920]  之後為了爭取聽和講多些日文的機會
[00:09:42.920 --> 00:09:43.920]  完成了實習
[00:09:43.920 --> 00:09:47.480]  我繼續留在那裡來去服侍直到畢業
[00:09:47.480 --> 00:09:52.120]  這一幅就是在灣仔銅鑼灣那邊的
[00:09:52.120 --> 00:09:55.440]  叫做Hong Kong JCF的日本教會
[00:09:55.440 --> 00:09:59.320]  右上角就是我在兒主實習
[00:09:59.320 --> 00:10:01.880]  一些小朋友當時是小學
[00:10:01.880 --> 00:10:03.520]  現在已經是中學生了
[00:10:03.520 --> 00:10:06.800]  也都是我繼續跟著他們的
[00:10:06.800 --> 00:10:10.560]  右下角就是當時實習完之後的
[00:10:10.560 --> 00:10:13.040]  是54週年分享
[00:10:13.040 --> 00:10:14.720]  他們的54週年
[00:10:14.720 --> 00:10:16.880]  牧師姐見我實習了一年
[00:10:16.880 --> 00:10:20.240]  她就逼我要用日文來分享
[00:10:20.240 --> 00:10:23.160]  你看到我的肩膀好像縮了一塊一樣
[00:10:23.160 --> 00:10:24.160]  很緊張
[00:10:24.160 --> 00:10:26.800]  緊張到縮了一塊
[00:10:26.800 --> 00:10:28.800]  是全日語
[00:10:28.800 --> 00:10:31.000]  都是第一次嘗試
[00:10:31.000 --> 00:10:33.240]  左邊就是畢業的時候
[00:10:33.240 --> 00:10:36.480]  都有日本之體來觀禮
[00:10:36.480 --> 00:10:39.360]  其實這個教會下午
[00:10:39.360 --> 00:10:41.200]  就有一個廣東話崇拜
[00:10:41.200 --> 00:10:43.000]  是日文翻譯的
[00:10:43.000 --> 00:10:45.480]  當中有日本人也有香港人
[00:10:45.480 --> 00:10:51.160]  所以有些日本之體都來參與我的畢業禮
[00:10:51.160 --> 00:10:54.920]  雖然有些日本人他們不懂廣東話
[00:10:54.920 --> 00:10:56.640]  但他們都坐足全程
[00:10:56.640 --> 00:11:00.440]  真的很尊重整個過程
[00:11:00.440 --> 00:11:04.640]  亦都很感恩他們來分享我的喜悅
[00:11:04.640 --> 00:11:05.880]  有人問
[00:11:05.880 --> 00:11:07.560]  為什麼畢業之後
[00:11:07.560 --> 00:11:10.200]  不是去日本來服侍日本人
[00:11:10.200 --> 00:11:13.000]  而是留在香港來服侍
[00:11:13.000 --> 00:11:16.480]  其實我畢業之後都開始申請差會
[00:11:16.480 --> 00:11:20.160]  個心都準備要去到日本來服侍
[00:11:20.160 --> 00:11:23.440]  但申請的時間是超過一年的時間
[00:11:23.440 --> 00:11:27.000]  和原先那間差會提及的時間
[00:11:27.000 --> 00:11:30.640]  相差了很多大半年以上的時間
[00:11:30.640 --> 00:11:33.360]  完全和我想的是不一樣
[00:11:33.360 --> 00:11:35.960]  當時我有些少的失落
[00:11:35.960 --> 00:11:38.200]  有些不知怎算好的感覺
[00:11:38.200 --> 00:11:40.840]  難道這一年多不工作嗎
[00:11:40.840 --> 00:11:43.800]  很感恩武會牧師很疼我
[00:11:43.800 --> 00:11:45.080]  又請我回去
[00:11:45.080 --> 00:11:46.960]  叫我做見習傳道
[00:11:46.960 --> 00:11:50.080]  讓我繼續等候神的帶領
[00:11:50.080 --> 00:11:52.920]  神的意念確實是高過人的意念
[00:11:52.920 --> 00:11:54.880]  當我等候的時候
[00:11:54.880 --> 00:11:58.040]  香港的日本人幼稚園的校長
[00:11:58.040 --> 00:12:00.880]  找我去他的幼稚園一齊來服侍
[00:12:00.880 --> 00:12:04.040]  當時他的英文老師辭職
[00:12:04.040 --> 00:12:06.400]  所以很急需一位英文老師
[00:12:06.400 --> 00:12:09.080]  當他祈禱向神祈求的時候
[00:12:09.080 --> 00:12:12.240]  我的樣子就在他的腦裡閃過
[00:12:12.240 --> 00:12:14.280]  不要以為是一個很靈異的事件
[00:12:14.280 --> 00:12:17.680]  其實他是在日本教會認識我的
[00:12:17.680 --> 00:12:20.280]  知道我有服侍日本人的心智
[00:12:20.280 --> 00:12:24.000]  他自己也是日本人基督徒
[00:12:24.000 --> 00:12:26.280]  他開這間幼稚園
[00:12:26.280 --> 00:12:28.480]  就是想傳福音給他的同胞
[00:12:28.480 --> 00:12:33.680]  我和他在香港的日本教會認識
[00:12:33.680 --> 00:12:35.960]  然後他就聯絡我
[00:12:35.960 --> 00:12:39.840]  於是我就和牧師他們討論這件事
[00:12:39.840 --> 00:12:45.200]  他說留在香港服侍日本小朋友
[00:12:45.200 --> 00:12:46.680]  問他們意見
[00:12:46.680 --> 00:12:49.960]  他們都認為神父召我去服侍日本人
[00:12:49.960 --> 00:12:52.880]  其實都沒有限定一定要去日本服侍
[00:12:52.880 --> 00:12:55.080]  所以留在香港服侍日本人
[00:12:55.080 --> 00:12:56.480]  都不是沒有可能的
[00:12:56.480 --> 00:13:00.160]  其實當時我的心裡面是很大的掙扎
[00:13:00.160 --> 00:13:02.920]  因為那個心是平靜不下來
[00:13:02.920 --> 00:13:04.760]  因為你本身是想去的
[00:13:04.760 --> 00:13:06.440]  突然間又說留在這裡
[00:13:06.440 --> 00:13:08.720]  不是的 哪樣才是真的
[00:13:08.720 --> 00:13:11.440]  很忐忑 睡不著覺
[00:13:11.440 --> 00:13:13.800]  不知道哪個方向才對
[00:13:13.800 --> 00:13:17.560]  於是我就找了我的宣教戰友來祈禱
[00:13:17.560 --> 00:13:19.520]  為我的侍奉方向祈禱
[00:13:19.520 --> 00:13:23.040]  然後他給了我一位牧師所寫的文章
[00:13:23.040 --> 00:13:25.440]  是有關二十一世紀的宣教
[00:13:25.440 --> 00:13:29.600]  裡面提到跨文化跨族群的宣教工場
[00:13:29.600 --> 00:13:31.560]  不是在遙遠的地方
[00:13:31.560 --> 00:13:34.680]  其實就在我們的眼前
[00:13:34.680 --> 00:13:37.040]  現在因為全球化的關係
[00:13:37.040 --> 00:13:39.320]  很多人離開了自己的國家
[00:13:39.320 --> 00:13:42.000]  去另一個地方工作生活
[00:13:42.000 --> 00:13:44.680]  就好像我們現在身處的香港一樣
[00:13:44.680 --> 00:13:48.360]  在我們身邊都有很多不同地方來的人
[00:13:48.360 --> 00:13:50.200]  有中國來的新移民
[00:13:50.200 --> 00:13:52.360]  家裡的家傭姐姐
[00:13:52.360 --> 00:13:54.800]  有歐洲來的 美國來的等等
[00:13:54.800 --> 00:13:59.080]  其實這些都可以是我們的宣教對象
[00:13:59.080 --> 00:14:01.280]  經過姐妹跟我禱告之後
[00:14:01.280 --> 00:14:04.360]  內心的掙扎確實是平靜了下來
[00:14:04.360 --> 00:14:07.800]  於是我又繼續耐心等候神祈禱
[00:14:07.800 --> 00:14:09.480]  看看神怎樣帶領
[00:14:09.480 --> 00:14:10.720]  過了幾天
[00:14:10.720 --> 00:14:13.160]  神讓我記得之前有一位
[00:14:13.160 --> 00:14:16.360]  上海來香港港島的日本牧師
[00:14:16.360 --> 00:14:18.160]  他給我們看一個
[00:14:18.160 --> 00:14:21.600]  散居在日本國外的日本人分佈表
[00:14:21.600 --> 00:14:23.960]  當時真的叫我大開眼界
[00:14:23.960 --> 00:14:25.960]  原來在日本國外
[00:14:25.960 --> 00:14:28.960]  有很多未認識主耶穌的日本人
[00:14:28.960 --> 00:14:32.160]  而且有些地方有日本人信了主
[00:14:32.160 --> 00:14:34.200]  但是沒有穩定的牧師
[00:14:34.200 --> 00:14:35.360]  得不到牧羊
[00:14:35.360 --> 00:14:36.360]  就在當天
[00:14:36.360 --> 00:14:40.840]  原來神已經將這個散居日本國外
[00:14:40.840 --> 00:14:43.440]  向他們傳福音的種子
[00:14:43.440 --> 00:14:45.120]  放在我的心裡
[00:14:45.120 --> 00:14:50.320]  知不知道現在有多少日本人住在香港
[00:14:50.320 --> 00:14:51.600]  不知道
[00:14:51.600 --> 00:14:54.880]  2021年那個香港人口統計
[00:14:54.880 --> 00:14:57.000]  是有一萬多一點
[00:14:57.000 --> 00:15:00.880]  曾經我又見過有一個2023年的統計
[00:15:00.880 --> 00:15:03.160]  就說兩萬多左右
[00:15:03.160 --> 00:15:06.920]  無論那個數字是多少都好
[00:15:06.920 --> 00:15:07.920]  一樣的
[00:15:07.920 --> 00:15:08.720]  是什麼呢?
[00:15:08.720 --> 00:15:12.080]  大部分的香港住在香港的日本人
[00:15:12.080 --> 00:15:14.160]  都是沒有聽過耶穌基督
[00:15:14.160 --> 00:15:15.440]  未信耶穌
[00:15:15.440 --> 00:15:16.840]  未聽過福音
[00:15:16.840 --> 00:15:19.040]  所以都是要做什麼?
[00:15:19.040 --> 00:15:21.120]  就是要向他們傳福音
[00:15:21.120 --> 00:15:23.440]  作見證
[00:15:23.440 --> 00:15:25.760]  這邊十六章九節這樣說的
[00:15:25.760 --> 00:15:27.160]  我們一起讀
[00:15:27.160 --> 00:15:30.000]  人心籌算自己的道路
[00:15:30.000 --> 00:15:32.920]  為耶和華指引他的腳步
[00:15:32.920 --> 00:15:35.920]  人永遠不知道將來是怎樣的
[00:15:35.920 --> 00:15:39.280]  但是神給人有智慧去訂立計劃的
[00:15:39.280 --> 00:15:40.880]  而且是必須的
[00:15:40.880 --> 00:15:42.120]  也是很重要
[00:15:42.120 --> 00:15:44.960]  但是一定要尋求我們的智慧者
[00:15:44.960 --> 00:15:46.040]  我們的主耶穌
[00:15:46.040 --> 00:15:48.120]  來指引我們的方向
[00:15:48.120 --> 00:15:51.400]  也要將生命計劃的主權
[00:15:51.400 --> 00:15:53.200]  開放給主耶穌給神
[00:15:53.200 --> 00:15:57.080]  當神的計劃和我們所預計的不一樣的時候
[00:15:57.080 --> 00:15:59.040]  我們就要順服神的帶領
[00:15:59.040 --> 00:16:01.120]  成就神最美的旨意
[00:16:01.120 --> 00:16:04.760]  當時我在武會做那個建集的傳道
[00:16:04.760 --> 00:16:08.200]  跟牧師說幼稚園服事這個消息之後
[00:16:08.200 --> 00:16:10.800]  他也是非常贊成我去嘗試的
[00:16:10.800 --> 00:16:14.600]  給我一個星期三天去幼稚園服事
[00:16:14.600 --> 00:16:16.320]  同時又學日文
[00:16:16.320 --> 00:16:18.040]  教會的事情不用做
[00:16:18.040 --> 00:16:19.120]  你想呢?
[00:16:19.120 --> 00:16:20.280]  都要做的
[00:16:20.280 --> 00:16:23.880]  很感謝神在各方面都有不同的配合
[00:16:23.880 --> 00:16:26.720]  使我可以在香港做跨文化的事工
[00:16:27.720 --> 00:16:31.400]  這個就是我在幼稚園教他們英文
[00:16:31.400 --> 00:16:34.160]  有時候會用英文教他們聖經
[00:16:34.160 --> 00:16:35.560]  不明白就用日文
[00:16:35.560 --> 00:16:37.600]  英文、日文來教
[00:16:37.600 --> 00:16:40.760]  這個就是教他們顏色
[00:16:40.760 --> 00:16:44.080]  然後就是做彩虹、講落
[00:16:44.080 --> 00:16:49.240]  這個就是幼稚園每月一次的小朋友崇拜
[00:16:49.240 --> 00:16:51.480]  有時候家長也會參與的
[00:16:51.480 --> 00:16:52.720]  如果時間許可
[00:16:52.720 --> 00:16:55.440]  我也可以在當中服事
[00:16:55.440 --> 00:16:57.120]  或者去分享訊息
[00:16:57.120 --> 00:17:01.280]  園長也希望幼稚園可以成為一間教會
[00:17:01.280 --> 00:17:04.120]  讓更多的日本人能夠認識耶穌
[00:17:04.120 --> 00:17:06.600]  他也想有香港的信徒
[00:17:06.600 --> 00:17:08.320]  一起來去服事
[00:17:08.320 --> 00:17:10.120]  想國際化一點
[00:17:10.120 --> 00:17:11.680]  如果大家有興趣
[00:17:11.680 --> 00:17:13.120]  都可以來觀摩一下
[00:17:13.120 --> 00:17:16.600]  這個是我在疫情的時候
[00:17:16.600 --> 00:17:19.000]  幫他們搞了兒童聖經
[00:17:19.000 --> 00:17:20.480]  暑期聖經英文班
[00:17:20.480 --> 00:17:22.520]  當時因為不可以到處飛
[00:17:22.520 --> 00:17:24.200]  他們不可以回日本
[00:17:24.200 --> 00:17:27.040]  所以我就幫他們搞了兩次
[00:17:27.040 --> 00:17:28.480]  總共兩年的時間
[00:17:28.480 --> 00:17:30.280]  通常在最後一天
[00:17:30.280 --> 00:17:33.000]  都邀請他們的家長來參與
[00:17:33.000 --> 00:17:35.880]  趁這個機會安排講道
[00:17:35.880 --> 00:17:38.480]  讓家長都可以認識神的話語
[00:17:38.480 --> 00:17:40.200]  剛剛去年的暑假
[00:17:40.200 --> 00:17:42.240]  都為他們籌辦了一次
[00:17:42.240 --> 00:17:45.280]  在幼稚園服事了一年多之後
[00:17:45.280 --> 00:17:46.880]  神又讓我認識到
[00:17:46.880 --> 00:17:49.440]  原來有一間教會在土瓜灣
[00:17:49.440 --> 00:17:52.520]  他們竟然有日本人的廣東話班
[00:17:52.520 --> 00:17:54.800]  嘩!真的有開了我的眼界
[00:17:54.800 --> 00:17:58.640]  通常廣東話班是給新移民的
[00:17:58.640 --> 00:18:01.480]  第一次聽到有本地的教會
[00:18:01.480 --> 00:18:04.680]  是專門給日本人的廣東話班
[00:18:04.680 --> 00:18:06.440]  當時這間教會
[00:18:06.440 --> 00:18:09.320]  想舉辦一個聖誕聚會
[00:18:09.320 --> 00:18:11.320]  給這班日本太太
[00:18:11.320 --> 00:18:14.120]  他們竟然透過人脈的關係
[00:18:14.120 --> 00:18:15.080]  可以找到我
[00:18:15.080 --> 00:18:16.440]  一起來去服事
[00:18:16.440 --> 00:18:19.080]  我就成為了當中一個侍奉人員
[00:18:19.080 --> 00:18:20.560]  在這個聚會幫忙
[00:18:20.560 --> 00:18:23.920]  這間教會開了日本人廣東話班
[00:18:23.920 --> 00:18:26.000]  當時是大約半年左右
[00:18:26.000 --> 00:18:28.800]  但是導師他們其實都不太會日文
[00:18:28.800 --> 00:18:30.200]  所以一直祈禱
[00:18:30.200 --> 00:18:32.160]  希望有一個會講日文的同工
[00:18:32.160 --> 00:18:34.600]  可以跟他們教廣東話
[00:18:34.600 --> 00:18:36.760]  就是這樣在神的帶領之下
