
[00:00:00.000 --> 00:00:02.240]  大家知道今天是重陽節嗎?
[00:08:22.800 --> 00:08:23.880]  可能很熟悉的經文
[00:08:23.880 --> 00:08:27.400]  可能在新年的時候時常都會見到的
[00:08:27.400 --> 00:08:28.960]  《針研十章》二十二節
[00:08:28.960 --> 00:08:31.280]  耶和華所次的福
[00:08:31.280 --> 00:08:36.120]  使人富足並不加上憂慮
[00:08:36.120 --> 00:08:38.680]  總而言之一個穩實的生涯
[00:08:38.680 --> 00:08:41.600]  就不單止是體力的勞累
[00:08:41.600 --> 00:08:44.160]  一個時間的耗盡
[00:08:44.160 --> 00:08:46.640]  更加是我們心力裏面
[00:08:46.640 --> 00:08:52.000]  完完全全的被扎幹扎淨
[00:08:52.000 --> 00:08:53.440]  當然有些人會覺得
[00:08:53.440 --> 00:08:55.000]  你不夠努力而已
[00:08:55.000 --> 00:08:56.640]  你不道不爲財
[00:08:56.640 --> 00:08:59.520]  加倍付出就會有成果
[00:08:59.520 --> 00:09:01.280]  但我們都明白
[00:09:01.280 --> 00:09:06.720]  做得多是否代表你一定會回收到相應的回報呢
[00:09:06.720 --> 00:09:08.160]  又不是
[00:09:08.160 --> 00:09:13.400]  做得更多的話可能會落到一個被奴役的狀態裏面
[00:09:13.400 --> 00:09:14.280]  你想要的
[00:09:14.280 --> 00:09:16.240]  你想得到的收穫
[00:09:16.240 --> 00:09:21.920]  更加可能只是事與願違
[00:09:21.920 --> 00:09:24.760]  在整篇五節聖經裏面
[00:09:24.760 --> 00:09:27.000]  只是這一節
[00:09:27.000 --> 00:09:29.520]  詩人用「你們」
[00:09:29.520 --> 00:09:34.560]  去兜口兜面地提醒那羣讀者
[00:09:34.560 --> 00:09:40.040]  「你們清晨早起,夜晚安歇,喫盧鹿得來的飯」
[00:09:40.040 --> 00:09:41.800]  「本是枉然」
[00:09:41.800 --> 00:09:44.400]  他這樣去提醒我們
[00:09:44.400 --> 00:09:47.960]  面對這種沒有成果的盧鹿
[00:09:47.960 --> 00:09:49.080]  詩人對我們說
[00:09:49.080 --> 00:09:52.880]  「但是惟有耶和華所親愛的」
[00:09:52.880 --> 00:09:57.560]  「必要叫他安然睡覺」
[00:09:57.560 --> 00:10:00.480]  有時候那個「睡覺」這個詞
[00:10:00.480 --> 00:10:03.200]  大家知道另一個解釋是什麼嗎
[00:10:03.200 --> 00:10:04.160]  死了是吧
[00:10:04.160 --> 00:10:05.640]  這裏不是說死了
[00:10:05.640 --> 00:10:07.040]  大家千萬不要誤會
[00:10:07.040 --> 00:10:09.960]  耶和華所親愛的不是說他馬上死了
[00:10:09.960 --> 00:10:10.640]  不是這個意思
[00:10:10.640 --> 00:10:11.560]  說的是真的
[00:10:11.560 --> 00:10:12.480]  「睡覺」
[00:10:12.480 --> 00:10:17.080]  還是在說「安然睡覺」
[00:10:17.080 --> 00:10:22.040]  當然另一紙經文這樣去形容一羣有神智慧的人
[00:10:22.040 --> 00:10:22.720]  他說
[00:10:22.720 --> 00:10:29.600]  「你躺下必不懼怕,你躺我睡得香甜」
[00:10:29.600 --> 00:10:31.720]  很棒
[00:10:31.720 --> 00:10:35.280]  詩人沒有告訴我們要提供什麼必殺技
[00:10:35.280 --> 00:10:37.520]  又或者提供一些絕招
[00:10:37.520 --> 00:10:40.680]  讓我們可以在職場或者去賺錢的過程裏
[00:10:40.680 --> 00:10:43.120]  一定可以賺到盆滿缽滿
[00:10:43.120 --> 00:10:44.440]  賺到一帆風順
[00:10:44.440 --> 00:10:45.280]  大獲全勝
[00:10:45.280 --> 00:10:47.760]  沒有
[00:10:47.760 --> 00:10:50.320]  他也沒有讓我們可以睡醒一覺之後
[00:10:50.320 --> 00:10:54.600]  更加比之前更有能力去搏殺國母
[00:10:54.600 --> 00:10:56.120]  上帝的祝福
[00:10:56.120 --> 00:10:58.800]  就是「安然睡覺」
[00:10:58.800 --> 00:11:01.760]  再沒有其他東西
[00:11:01.760 --> 00:11:02.560]  前幾天我看過
[00:11:02.560 --> 00:11:03.360]  大家可能有看新聞
[00:11:03.360 --> 00:11:07.400]  都在說一個關於失眠的治療方法
[00:11:07.400 --> 00:11:08.280]  我看了一下
[00:11:08.280 --> 00:11:11.880]  原來衛生署在2008年做過一個調查
[00:11:11.880 --> 00:11:14.480]  訪問了2000個香港人
[00:11:14.480 --> 00:11:21.680]  發現受訪者在受訪之前的一個月裏面
[00:11:21.680 --> 00:11:26.800]  看他們一個星期裏面有多少晚是有失眠的狀態
[00:11:26.800 --> 00:11:30.880]  發現一個很驚人的數字
[00:11:30.880 --> 00:11:33.440]  就是有20%的受訪者
[00:11:33.440 --> 00:11:37.400]  是真的有出現失眠的狀況
[00:11:37.400 --> 00:11:39.320]  由這樣去推算
[00:11:39.320 --> 00:11:43.080]  推算到香港失眠的人口
[00:11:43.080 --> 00:11:46.000]  是高達140萬
[00:11:46.000 --> 00:11:48.400]  140萬
[00:11:48.400 --> 00:11:55.960]  香港人失眠的問題可能是全球最嚴重的
[00:11:55.960 --> 00:11:58.760]  「安然睡覺」
[00:11:58.760 --> 00:12:03.480]  不單止是讓我們得到很必須要有的休息
[00:12:03.480 --> 00:12:07.160]  我們的身心靈可以得到補充
[00:12:07.160 --> 00:12:11.840]  其實當我們躺在牀上的時候
[00:12:11.840 --> 00:12:15.520]  也是一個放手的時間
[00:12:15.520 --> 00:12:17.400]  我們沒有東西再需要理會
[00:12:17.400 --> 00:12:19.360]  我們沒有東西再需要抓緊手
[00:12:19.360 --> 00:12:23.360]  我們根本沒法子繼續去操控
[00:12:23.360 --> 00:12:27.960]  也意味着我們的放手不讓任何的憂慮
[00:12:27.960 --> 00:12:31.080]  去繼續拖垮我們的生命
[00:12:31.080 --> 00:12:33.920]  意味着我們可以再將我們的生命
[00:12:33.920 --> 00:12:35.960]  投放在上主的裏面
[00:12:35.960 --> 00:12:40.000]  眼睜睜再去見上帝
[00:12:40.000 --> 00:12:44.600]  當詩人寫這句經文的時候
[00:12:44.600 --> 00:12:50.080]  可能他也會回想起整個以色列人的歷史
[00:12:50.080 --> 00:12:53.520]  以色列建國之後 我說的是古代的以色列
[00:12:53.520 --> 00:12:54.680]  它建國之後
[00:12:54.680 --> 00:12:59.240]  周圍一直有很多的敵人在周圍環繞着他們
[00:12:59.240 --> 00:13:02.240]  以色列人爲了尋找他們的生存空間
[00:13:02.240 --> 00:13:04.760]  他們做了很多很多事情
[00:13:04.760 --> 00:13:08.520]  他們想盡很多的方法去自保
[00:13:08.520 --> 00:13:13.280]  他們會和敵人的敵人去結盟
[00:13:13.280 --> 00:13:15.640]  即是敵人的敵人去結盟
[00:13:15.640 --> 00:13:19.160]  他們又會試過去挖進了他們聖殿裏面
[00:13:19.160 --> 00:13:22.320]  所有的珍寶啊 所有的貴重的東西
[00:13:22.320 --> 00:13:24.440]  去做立貢
[00:13:24.440 --> 00:13:26.600]  又或者他們會和外族去
[00:13:26.600 --> 00:13:29.480]  締結一些政治婚姻
[00:13:29.480 --> 00:13:31.840]  又或者他們會大興土木
[00:13:31.840 --> 00:13:35.240]  收租很多的防禦工事等等
[00:13:35.240 --> 00:13:37.560]  最諷刺的就是他們
[00:13:37.560 --> 00:13:42.320]  會試下去求告其他民族的神明
[00:13:42.320 --> 00:13:45.440]  希望那些神明除了保住那個民族
[00:13:45.440 --> 00:13:49.240]  也保住自己的以色列人
[00:13:49.240 --> 00:13:50.520]  最後結果行不行呢
[00:13:50.520 --> 00:13:53.080]  大家看聖經都看到
[00:13:53.080 --> 00:13:54.360]  沒有作用
[00:13:54.360 --> 00:13:59.080]  最後以色列仍然落在亡國被擄的下場
[00:13:59.080 --> 00:14:03.280]  他們不斷掙扎 想尋找平安
[00:14:03.280 --> 00:14:08.440]  最終都是得不到這份平安
[00:14:08.440 --> 00:14:11.560]  我們呢
[00:14:11.560 --> 00:14:13.360]  我們又怎樣呢
[00:14:13.360 --> 00:14:15.080]  我們爲了賺錢
[00:14:15.080 --> 00:14:17.760]  我們可以去多盡呢
[00:14:17.760 --> 00:14:20.360]  究竟我們的勞碌
[00:14:20.360 --> 00:14:25.400]  能不能夠爲我們帶來應該有的成果呢
[00:14:25.400 --> 00:14:27.440]  究竟我們的勞碌
[00:14:27.440 --> 00:14:33.040]  能不能夠爲我們帶來應該有的成果呢
[00:14:33.040 --> 00:14:34.800]  而第三個諷刺
[00:14:34.800 --> 00:14:38.960]  是一個沒有自尊的羞愧
[00:14:38.960 --> 00:14:40.000]  這篇詩呢 其實
[00:14:40.000 --> 00:14:41.880]  如果一二節和第三節五節
[00:14:41.880 --> 00:14:43.440]  其實差不多的字數
[00:14:43.440 --> 00:14:48.120]  好像兩篇平衡的部分一樣
[00:14:48.120 --> 00:14:51.320]  而三至五節講的是一個兒女
[00:14:51.320 --> 00:14:53.520]  生兒育女的狀態
[00:14:53.520 --> 00:14:56.160]  他說兒女是耶和華所賜的產業
[00:14:56.160 --> 00:14:59.720]  所謂的胎是他所給的賞賜
[00:14:59.720 --> 00:15:01.120]  少年時所生的兒女
[00:15:01.120 --> 00:15:04.920]  好似勇士手中的箭
[00:15:04.920 --> 00:15:07.880]  箭袋充滿的人便爲有福
[00:15:07.880 --> 00:15:10.960]  他們在城門口和仇敵說話的時候
[00:15:10.960 --> 00:15:16.080]  必不至於羞愧
[00:15:16.080 --> 00:15:18.800]  箭是當時古代社會里面
[00:15:18.800 --> 00:15:22.440]  最銳利的長距離兵器
[00:15:22.440 --> 00:15:25.080]  所以大家不要以爲
[00:15:25.080 --> 00:15:26.720]  兵器之手是支凳
[00:15:26.720 --> 00:15:28.240]  千萬不要以爲這樣
[00:15:28.240 --> 00:15:29.520]  有箭在手呢
[00:15:29.520 --> 00:15:33.160]  就代表有很足夠的軍事實力
[00:15:33.160 --> 00:15:35.160]  越多箭即是越有實力
[00:15:35.160 --> 00:15:36.560]  所以我們看《三國演義》
[00:15:36.560 --> 00:15:37.800]  你就會知道爲什麼
[00:15:37.800 --> 00:15:40.160]  孔明都要去找曹操那裏
[00:15:40.160 --> 00:15:43.240]  拿些箭來洗一下
[00:15:43.240 --> 00:15:46.560]  詩人就用這個有兒有女這個比喻
[00:15:46.560 --> 00:15:50.600]  作爲一個箭袋充滿有福的人
[00:15:50.600 --> 00:15:53.320]  憑藉他教養出來的兒女
[00:15:53.320 --> 00:15:55.640]  他顯出來的實力
[00:15:55.640 --> 00:15:57.760]  在面對仇敵的時候
[00:15:57.760 --> 00:16:01.760]  是不會被羞辱的
[00:16:01.760 --> 00:16:04.920]  羞愧這個字在舊約聖經是經常出現的
[00:16:04.920 --> 00:16:06.880]  超過一百次
[00:16:06.880 --> 00:16:09.960]  就算在詩篇裏面也超過三十次
[00:16:09.960 --> 00:16:13.760]  有些經紀我們見到也做這個羞恥
[00:16:13.760 --> 00:16:14.960]  但在這裏說
[00:16:14.960 --> 00:16:17.080]  能夠生而育女
[00:16:17.080 --> 00:16:18.880]  是一個上帝的祝福
[00:16:18.880 --> 00:16:19.920]  反之
[00:16:19.920 --> 00:16:22.600]  不能夠生而育女
[00:16:22.600 --> 00:16:24.520]  就絕對是一個咒詛
[00:16:24.520 --> 00:16:28.480]  一個令人羞恥的地方
[00:16:28.480 --> 00:16:30.960]  當我們理解到在古代的社會
[00:16:30.960 --> 00:16:33.840]  還是勞動力密集的
[00:16:33.840 --> 00:16:36.880]  需要做一些耕種
[00:16:36.880 --> 00:16:39.440]  需要去做一些放牧
[00:16:39.440 --> 00:16:42.800]  很多畜牧業等等的時候
[00:16:42.800 --> 00:16:43.920]  沒有我們的後代
[00:16:43.920 --> 00:16:45.720]  意味着你的勞動力
[00:16:45.720 --> 00:16:48.480]  無法繼續有得補充
[00:16:48.480 --> 00:16:49.760]  更加你家裏面
[00:16:49.760 --> 00:16:53.280]  你的家族裏面的產業的名
[00:16:53.280 --> 00:16:55.880]  無法繼續傳承下去
[00:16:55.880 --> 00:16:56.960]  是一件很重要的事
[00:16:56.960 --> 00:16:58.600]  是一件很
[00:16:58.600 --> 00:17:03.320]  無法每個家庭不要去面對的事情
[00:17:03.320 --> 00:17:05.600]  這個跟我們今天說的那種
[00:17:05.600 --> 00:17:10.400]  跟我們周圍的人說我們不生
[00:17:10.400 --> 00:17:11.760]  這種個人化的決定
[00:17:11.760 --> 00:17:14.240]  在當時來說是無法理解的
[00:17:14.240 --> 00:17:18.200]  在當時是一定要面對的一個問題
[00:17:18.200 --> 00:17:20.560]  《聖經》多次告訴我們
[00:17:20.560 --> 00:17:25.920]  因爲不育所出來的一些家庭裏面的糾紛
[00:17:25.920 --> 00:17:28.240]  而不育的夫婦
[00:17:28.240 --> 00:17:29.720]  在人的面前
[00:17:29.720 --> 00:17:33.160]  是難以抬起頭來
[00:17:33.160 --> 00:17:34.240]  但有趣的是
[00:17:34.240 --> 00:17:38.160]  能夠生而育女其實又不是全然關乎多勞多得
[00:17:38.160 --> 00:17:40.000]  或者是事在人爲
[00:17:40.000 --> 00:17:41.160]  經文告訴我們
[00:17:41.160 --> 00:17:45.280]  兒女是耶和華所賜的產業
[00:17:45.280 --> 00:17:47.520]  是上帝的賞賜
[00:17:47.520 --> 00:17:52.320]  即使今天生命的科技可以去到很高超
[00:17:52.320 --> 00:17:54.280]  但也無法止
[00:17:54.280 --> 00:17:57.920]  可以百分百擔保所有的不育的夫婦
[00:17:57.920 --> 00:18:00.600]  可以生而育女
[00:18:00.600 --> 00:18:04.680]  但問題不單止停留在能不能生的問題
[00:18:04.680 --> 00:18:09.720]  能否教養出一個敬畏神的後代
[00:18:09.720 --> 00:18:16.840]  能夠教養出一個令父母都引以爲傲的子女
[00:18:16.840 --> 00:18:21.680]  當然是這一代我們做父母的一個天大的問題
[00:18:21.680 --> 00:18:26.240]  甚至可能是一個長期困擾的噩夢
[00:18:26.240 --> 00:18:29.440]  不論我們要變身做怪獸家長
[00:18:29.440 --> 00:18:31.360]  做直升機父母
[00:18:31.360 --> 00:18:34.080]  投放多少個四百萬下去
[00:18:34.080 --> 00:18:40.160]  我們都無法止擔保我們所教養的子女
[00:18:40.160 --> 00:18:44.080]  可以成爲一個榮神益人的後代
[00:18:44.080 --> 00:18:45.280]  無法止擔保
[00:18:45.280 --> 00:18:47.720]  所以很明白
[00:18:47.720 --> 00:18:52.680]  曾經有很多父母分享的時候都會這樣說
[00:18:52.680 --> 00:18:54.000]  沒辦法了
[00:18:54.000 --> 00:18:55.080]  他們會這樣祈禱
[00:18:55.080 --> 00:18:57.680]  跟上帝說我不懂教
[00:18:57.680 --> 00:18:59.680]  儘量搞定它
[00:18:59.680 --> 00:19:02.880]  我絕對明白那種心情
[00:19:02.880 --> 00:19:06.840]  真的要全心全意將我們的孩子交給上帝
[00:19:06.840 --> 00:19:10.520]  因爲根本是搞不定的
[00:19:10.520 --> 00:19:13.440]  所以這些老師好像又彷彿提醒我們
[00:19:13.440 --> 00:19:18.360]  我們可不可以憑着我們自己的能力
[00:19:18.360 --> 00:19:25.720]  消除沒有敬虔後代所帶來的羞愧呢
[00:19:25.720 --> 00:19:29.000]  其實在短短這五節經文裏面
[00:19:29.000 --> 00:19:32.000]  私人已經描畫了我們人生裏面
[00:19:32.000 --> 00:19:35.360]  四項比較重要的任務
[00:19:35.360 --> 00:19:39.280]  包括我們要去創立或者建立
[00:19:39.280 --> 00:19:44.360]  我們要去守業或者鞏固我們的成果
[00:19:44.360 --> 00:19:48.040]  我們要如何繼續延續我們的生命
[00:19:48.040 --> 00:19:51.560]  以及如何傳承我們的下一代
[00:19:51.560 --> 00:19:53.800]  四個S
[00:19:53.800 --> 00:20:00.120]  我不敢肯定這些是不是我們在幾千年前的四仔主義
[00:20:00.120 --> 00:20:07.120]  不過這四項任務很明顯是人間社會里面
[00:20:07.120 --> 00:20:11.160]  很多人都有同樣的追求
[00:20:11.160 --> 00:20:15.920]  但經文也沒有告訴你上帝不喜悅這些追求
[00:20:15.920 --> 00:20:20.000]  上帝沒有否定我們的世俗生活
[00:20:20.000 --> 00:20:23.560]  而是要去承傳 要去fulfill
[00:20:23.560 --> 00:20:26.960]  讓我們重新找到我們人間生活裏面
[00:20:26.960 --> 00:20:32.080]  應該有的那份意義
[00:20:32.080 --> 00:20:37.920]  有沒有意義又在乎我們究竟有沒有當上帝無道
