
[00:00:00.000 --> 00:00:02.000]  歸步起初的愛心
[00:03:43.020 --> 00:03:46.020]  在七個金燈臺中間的做
[00:03:46.020 --> 00:03:48.020]  行走
[00:03:48.020 --> 00:03:52.020]  正好它就講了七間小亞細亞的教會
[00:03:52.020 --> 00:03:54.020]  以福所教會
[00:03:54.020 --> 00:03:56.020]  就是其中的一間
[00:03:56.020 --> 00:03:58.020]  所以它整個第二章
[00:03:58.020 --> 00:04:00.020]  它在那邊講
[00:04:00.020 --> 00:04:02.020]  神對七個教會
[00:04:02.020 --> 00:04:04.020]  而且
[00:04:04.020 --> 00:04:06.020]  有神學家說那七個教會
[00:04:06.020 --> 00:04:09.020]  就代表了全世界的教會
[00:04:09.020 --> 00:04:11.020]  您知道嗎
[00:04:11.020 --> 00:04:13.020]  七我們常常講是說
[00:04:13.020 --> 00:04:15.020]  完全完整的意識
[00:04:15.020 --> 00:04:18.020]  那麼以福所的教會
[00:04:18.020 --> 00:04:21.020]  有的時候我們覺得
[00:04:21.020 --> 00:04:24.020]  好像其實每個教會都有一點像我們
[00:04:24.020 --> 00:04:26.020]  這麼七個教會
[00:04:26.020 --> 00:04:28.020]  只有神只有講兩個教會是
[00:04:28.020 --> 00:04:31.020]  沒有瑕疵沒有玷污
[00:04:31.020 --> 00:04:33.020]  但是每個教會都有好有壞
[00:04:33.020 --> 00:04:35.020]  都像我們一樣
[00:04:35.020 --> 00:04:37.020]  它知道我們的行為
[00:04:37.020 --> 00:04:38.020]  哪有忍耐
[00:04:38.020 --> 00:04:41.020]  也知道我們不能容忍惡忍
[00:04:43.020 --> 00:04:45.020]  那麼神說
[00:04:45.020 --> 00:04:49.020]  我們也為祂的名牢并不罰捐
[00:04:49.020 --> 00:04:52.020]  我那麼一路走來
[00:04:52.020 --> 00:04:54.020]  我真的是
[00:04:54.020 --> 00:04:56.020]  很感謝神
[00:04:56.020 --> 00:04:58.020]  因為當我做這些事情
[00:04:58.020 --> 00:05:00.020]  當我做神的工作的時候
[00:05:00.020 --> 00:05:02.020]  我並不是
[00:05:02.020 --> 00:05:04.020]  我自己在做
[00:05:04.020 --> 00:05:06.020]  就像我說的一樣
[00:05:06.020 --> 00:05:08.020]  當我
[00:05:08.020 --> 00:05:09.020]  譬如說是
[00:05:09.020 --> 00:05:11.020]  我常常是
[00:05:11.020 --> 00:05:13.020]  最後一分鐘才要做
[00:05:13.020 --> 00:05:15.020]  為什麼呢
[00:05:15.020 --> 00:05:17.020]  我是說
[00:05:17.020 --> 00:05:19.020]  我的講章
[00:05:19.020 --> 00:05:21.020]  我的宗報
[00:05:21.020 --> 00:05:23.020]  因為我碰過不止一切
[00:05:23.020 --> 00:05:27.020]  講章寫好了
[00:05:27.020 --> 00:05:29.020]  好得意
[00:05:29.020 --> 00:05:31.020]  但是我發現講
[00:05:31.020 --> 00:05:33.020]  沒有跟祂不一樣
[00:05:33.020 --> 00:05:34.020]  臨時
[00:05:34.020 --> 00:05:35.020]  甚至於我寫好了
[00:05:35.020 --> 00:05:37.020]  我就躺在床上
[00:05:37.020 --> 00:05:39.020]  就在那邊預習一下
[00:05:39.020 --> 00:05:40.020]  然後睡著了
[00:05:40.020 --> 00:05:42.020]  這個半夜
[00:05:42.020 --> 00:05:44.020]  神的話就叫醒我
[00:05:44.020 --> 00:05:45.020]  神就跟我說
[00:05:45.020 --> 00:05:46.020]  你要這麼講
[00:05:46.020 --> 00:05:47.020]  不要那麼急
[00:05:47.020 --> 00:05:49.020]  我就趕快抓起筆
[00:05:49.020 --> 00:05:52.020]  抓到床頭的
[00:05:52.020 --> 00:05:53.020]  這個紙張
[00:05:53.020 --> 00:05:54.020]  講章
[00:05:54.020 --> 00:05:56.020]  就開始在上面寫啊
[00:05:56.020 --> 00:05:57.020]  寫啊 寫啊 寫
[00:05:57.020 --> 00:05:58.020]  摸著黑啊
[00:05:58.020 --> 00:06:00.020]  在那邊去寫
[00:06:00.020 --> 00:06:01.020]  早上起來我一看
[00:06:01.020 --> 00:06:02.020]  哎喲 傻眼
[00:06:02.020 --> 00:06:03.020]  哇 寫什麼
[00:06:03.020 --> 00:06:04.020]  一大堆
[00:06:04.020 --> 00:06:05.020]  在中間
[00:06:05.020 --> 00:06:07.020]  再找出一個同學
[00:06:07.020 --> 00:06:09.020]  當我再講出來的時候
[00:06:09.020 --> 00:06:12.020]  真的是炸人心
[00:06:12.020 --> 00:06:13.020]  換句話說
[00:06:13.020 --> 00:06:16.020]  神用我這個氣
[00:06:16.020 --> 00:06:19.020]  用我來跟各位藝術家
[00:06:19.020 --> 00:06:20.020]  來分享
[00:06:20.020 --> 00:06:23.020]  祂的信心
[00:06:23.020 --> 00:06:25.020]  神在右手拿著七星
[00:06:25.020 --> 00:06:27.020]  祂又省翻了錢筆
[00:06:27.020 --> 00:06:29.020]  祂有能力
[00:06:29.020 --> 00:06:31.020]  祂在七個教會中間
[00:06:31.020 --> 00:06:33.020]  代表全世界的教會
[00:06:33.020 --> 00:06:35.020]  祂在那裡做工
[00:06:35.020 --> 00:06:38.020]  祂在那裡做正事
[00:06:38.020 --> 00:06:40.020]  跟著祂就說
[00:06:40.020 --> 00:06:42.020]  然而有一件事
[00:06:42.020 --> 00:06:44.020]  我要責備你
[00:06:44.020 --> 00:06:47.020]  就是你把起初的愛心離棄了
[00:06:47.020 --> 00:06:48.020]  所以
[00:06:48.020 --> 00:06:52.020]  應該回想你是從哪裡過過墜落的
[00:06:52.020 --> 00:06:54.020]  並要悔改
[00:06:54.020 --> 00:06:57.020]  行起初所行的事
[00:06:57.020 --> 00:06:58.020]  你若不悔改
[00:06:58.020 --> 00:07:00.020]  我就臨到你們
[00:07:00.020 --> 00:07:01.020]  把你的燈台
[00:07:01.020 --> 00:07:04.020]  從你的臀部摸去
[00:07:04.020 --> 00:07:05.020]  好了
[00:07:05.020 --> 00:07:08.020]  這個就是神對他的
[00:07:08.020 --> 00:07:12.020]  第二段評語
[00:07:12.020 --> 00:07:13.020]  你很好
[00:07:13.020 --> 00:07:15.020]  你有耐心
[00:07:15.020 --> 00:07:17.020]  你也不能容忍惡人
[00:07:17.020 --> 00:07:21.020]  你甚至於不能容忍假使徒
[00:07:21.020 --> 00:07:23.020]  但是你離棄了
[00:07:23.020 --> 00:07:26.020]  起初的愛心
[00:07:26.020 --> 00:07:28.020]  什麼叫起初的愛心
[00:07:28.020 --> 00:07:29.020]  這就是今天
[00:07:29.020 --> 00:07:32.020]  我們等一下要跟各位分享
[00:07:32.020 --> 00:07:36.020]  這一切跟著我們小組查經
[00:07:36.020 --> 00:07:38.020]  至少我知道
[00:07:38.020 --> 00:07:40.020]  貝利小組已經查完了
[00:07:40.020 --> 00:07:42.020]  加勒太書
[00:07:42.020 --> 00:07:44.020]  跟著叫以夫所書
[00:07:44.020 --> 00:07:46.020]  或者是菲利比書
[00:07:46.020 --> 00:07:48.020]  我還沒有完全決定
[00:07:48.020 --> 00:07:50.020]  或許應該以夫所書
[00:07:50.020 --> 00:07:51.020]  就跟各位來分享
[00:07:51.020 --> 00:07:55.020]  祂到底神在這裡講的是什麼事情
[00:07:55.020 --> 00:07:59.020]  以夫所教會到底是怎麼回事
[00:07:59.020 --> 00:08:01.020]  跟著說就說
[00:08:01.020 --> 00:08:02.020]  好
[00:08:02.020 --> 00:08:05.020]  然而還有一件可取的事
[00:08:05.020 --> 00:08:09.020]  就是你恨慕尼戈拉底黨人的行為
[00:08:09.020 --> 00:08:11.020]  這也是我所恨慕的
[00:08:11.020 --> 00:08:15.020]  聖靈像宗教會所說的話
[00:08:15.020 --> 00:08:18.020]  凡有耳的就應當聽
[00:08:18.020 --> 00:08:19.020]  而聖的
[00:08:19.020 --> 00:08:21.020]  我必將神樂園中
[00:08:21.020 --> 00:08:24.020]  私密書的果子賜給祂吃
[00:08:24.020 --> 00:08:25.020]  哇 太棒了
[00:08:25.020 --> 00:08:27.020]  是不是
[00:08:27.020 --> 00:08:32.020]  伊甸園裡面神特別指出有哪兩顆書
[00:08:32.020 --> 00:08:34.020]  一個是聖靈書
[00:08:34.020 --> 00:08:36.020]  一個是菲利比書
[00:08:36.020 --> 00:08:38.020]  或者是智慧書
[00:08:38.020 --> 00:08:41.020]  智慧書的果子我們已經吃了
[00:08:41.020 --> 00:08:45.020]  其實神特別講不要洗
[00:08:45.020 --> 00:08:47.020]  神要我們吃聖靈書
[00:08:47.020 --> 00:08:50.020]  所以我們沒有了聖靈
[00:08:50.020 --> 00:08:54.020]  但是我們卻有了屬地的智慧
[00:08:54.020 --> 00:08:56.020]  我們都很聰明
[00:08:56.020 --> 00:08:58.020]  我們都可以踐跋地下
[00:08:58.020 --> 00:09:00.020]  我們可以搭到天梯
[00:09:00.020 --> 00:09:01.020]  我們挑戰神了
[00:09:01.020 --> 00:09:03.020]  我們聖機可以做這個
[00:09:03.020 --> 00:09:04.020]  可以做那個
[00:09:04.020 --> 00:09:06.020]  但是神說
[00:09:06.020 --> 00:09:10.020]  你恨慕尼戈拉底黨人
[00:09:10.020 --> 00:09:12.020]  然後他說
[00:09:12.020 --> 00:09:16.020]  神聖靈像宗教會所說的話
[00:09:16.020 --> 00:09:19.020]  凡有耳的就應當聽
[00:09:19.020 --> 00:09:21.020]  你有耳朵嗎
[00:09:21.020 --> 00:09:23.020]  今天你應當聽
[00:09:23.020 --> 00:09:27.020]  那麼聽到了做到了就得勝
[00:09:27.020 --> 00:09:31.020]  那麼我們就再一次得回我們的聖靈
[00:09:31.020 --> 00:09:36.020]  好的
[00:09:36.020 --> 00:09:41.020]  起初的愛心是什麼呢
[00:09:41.020 --> 00:09:44.020]  這就純粹一個單純的愛
[00:09:44.020 --> 00:09:46.020]  我們可以說
[00:09:46.020 --> 00:09:48.020]  譬如說
[00:09:48.020 --> 00:09:50.020]  當初你跟你的另外一半
[00:09:50.020 --> 00:09:52.020]  在戀愛的時候
[00:09:52.020 --> 00:09:55.020]  那戀裡面就只有他
[00:09:55.020 --> 00:09:56.020]  是不是
[00:09:56.020 --> 00:10:00.020]  那麼今天我們跟神的愛
[00:10:00.020 --> 00:10:03.020]  我們也是要單單為主
[00:10:03.020 --> 00:10:05.020]  你愛的不是神的什麼
[00:10:05.020 --> 00:10:07.020]  你單單愛他
[00:10:07.020 --> 00:10:09.020]  不是有一個故事
[00:10:09.020 --> 00:10:11.020]  小故事這麼說嗎
[00:10:11.020 --> 00:10:15.020]  他說有一個富翁
[00:10:15.020 --> 00:10:17.020]  他過世了
[00:10:17.020 --> 00:10:18.020]  然後他的家當
[00:10:18.020 --> 00:10:21.020]  他的家裡面東西拍賣
[00:10:21.020 --> 00:10:24.020]  有許多人來買
[00:10:24.020 --> 00:10:25.020]  來看
[00:10:25.020 --> 00:10:26.020]  來挑
[00:10:26.020 --> 00:10:27.020]  來借
[00:10:27.020 --> 00:10:30.020]  那麼中間有一幅畫
[00:10:30.020 --> 00:10:32.020]  畫得不怎麼樣
[00:10:32.020 --> 00:10:35.020]  但是這是富翁他自己畫的
[00:10:35.020 --> 00:10:39.020]  他的所謂的畢生心血畫
[00:10:39.020 --> 00:10:41.020]  國有涵義
[00:10:41.020 --> 00:10:44.020]  那麼就開始準備了
[00:10:44.020 --> 00:10:47.020]  就開始賣賣賣賣賣
[00:10:47.020 --> 00:10:49.020]  結果有一個年輕人怎麼看
[00:10:49.020 --> 00:10:51.020]  就被這個畫手著名
[00:10:51.020 --> 00:10:54.020]  他就說他要買這幅畫
[00:10:54.020 --> 00:10:56.020]  結果立刻
[00:10:56.020 --> 00:10:59.020]  整個拍賣就停下來
[00:10:59.020 --> 00:11:01.020]  那個拍賣主就說
[00:11:01.020 --> 00:11:04.020]  這富翁特別交代
[00:11:04.020 --> 00:11:06.020]  誰買了這幅畫
[00:11:06.020 --> 00:11:08.020]  全部都歸他
[00:11:08.020 --> 00:11:10.020]  包括這個錢莊
[00:11:10.020 --> 00:11:11.020]  這個皇帝產
[00:11:11.020 --> 00:11:13.020]  通通歸他
[00:11:13.020 --> 00:11:14.020]  也就是
[00:11:14.020 --> 00:11:16.020]  當我們得著主
[00:11:16.020 --> 00:11:18.020]  單單為主
[00:11:18.020 --> 00:11:21.020]  我們願意為他而活
[00:11:21.020 --> 00:11:25.020]  他就完全會得到他
[00:11:25.020 --> 00:11:27.020]  他就給我們一切
[00:11:27.020 --> 00:11:29.020]  你可能不太想起
[00:11:29.020 --> 00:11:31.020]  說牧師你講得這麼好
[00:11:31.020 --> 00:11:33.020]  我不知道
[00:11:33.020 --> 00:11:36.020]  當你願意經歷到他的時候
[00:11:36.020 --> 00:11:39.020]  當你願意
[00:11:39.020 --> 00:11:41.020]  這個那個的時候
[00:11:41.020 --> 00:11:43.020]  你就會經歷到他
[00:11:43.020 --> 00:11:47.020]  單單為主
[00:11:47.020 --> 00:11:49.020]  有的時候
[00:11:49.020 --> 00:11:52.020]  當我們設計教會的施工
[00:11:52.020 --> 00:11:54.020]  教會的鼠齡的活動
[00:11:54.020 --> 00:11:56.020]  教會的擦肩
[00:11:56.020 --> 00:11:58.020]  教會的講台的時候
[00:11:58.020 --> 00:12:01.020]  有的人就會說
[00:12:01.020 --> 00:12:03.020]  也是很好的建議
[00:12:03.020 --> 00:12:05.020]  牧師怎麼多一點話語
[00:12:05.020 --> 00:12:07.020]  牧師怎麼多一點實力
[00:12:07.020 --> 00:12:09.020]  牧師怎麼多一點故事
[00:12:09.020 --> 00:12:10.020]  牧師怎麼不這樣
[00:12:10.020 --> 00:12:12.020]  多講某一個東西
[00:12:12.020 --> 00:12:14.020]  我說其實你不知道
[00:12:14.020 --> 00:12:16.020]  你剛才說多講哪一本書
[00:12:16.020 --> 00:12:18.020]  其實我們上個月
[00:12:18.020 --> 00:12:20.020]  才查完了一本書
[00:12:20.020 --> 00:12:22.020]  所以這整個
[00:12:22.020 --> 00:12:24.020]  不能是說你挑這個
[00:12:24.020 --> 00:12:26.020]  我只有主日講台來做一下
[00:12:26.020 --> 00:12:28.020]  我其他的都不參加
[00:12:28.020 --> 00:12:31.020]  結果你就沒有吃到那些東西
[00:12:31.020 --> 00:12:34.020]  整個都會配合起來的
[00:12:34.020 --> 00:12:36.020]  你不能說只有擦肩
[00:12:36.020 --> 00:12:38.020]  你就可以得到什麼
[00:12:38.020 --> 00:12:40.020]  只有來主日講台
[00:12:40.020 --> 00:12:42.020]  你就會得到什麼
[00:12:42.020 --> 00:12:45.020]  這整個是一個規範
[00:12:45.020 --> 00:12:48.020]  所以你只參加自己一個
[00:12:48.020 --> 00:12:52.020]  除非你真的一心為主
[00:12:52.020 --> 00:12:55.020]  你心裡面看的想的都是主
[00:12:55.020 --> 00:12:57.020]  你講的都是主
[00:12:57.020 --> 00:12:59.020]  你夢的都是夢到主
[00:12:59.020 --> 00:13:02.020]  這就是一個火熱的愛
[00:13:02.020 --> 00:13:05.020]  我們有忍默的心
[00:13:05.020 --> 00:13:07.020]  但是當我們
[00:13:07.020 --> 00:13:10.020]  被主有一個火熱的時候
[00:13:10.020 --> 00:13:13.020]  哇 難不得了
[00:13:13.020 --> 00:13:15.020]  趙雍基牧師
[00:13:15.020 --> 00:13:17.020]  全世界最大的教會牧師
[00:13:17.020 --> 00:13:19.020]  他就是說
[00:13:19.020 --> 00:13:22.020]  俄羅斯有三層天嘛
[00:13:22.020 --> 00:13:25.020]  他說每一層天之間
[00:13:25.020 --> 00:13:28.020]  好像有蠟公病
[00:13:28.020 --> 00:13:30.020]  他說你為什麼禱告
[00:13:30.020 --> 00:13:32.020]  烏蒙垂釘
[00:13:32.020 --> 00:13:34.020]  因為你禱告的一層天
[00:13:34.020 --> 00:13:36.020]  你都出不去嘛
[00:13:36.020 --> 00:13:39.020]  一層天是大氣層嘛
[00:13:39.020 --> 00:13:42.020]  二層天是整個太空宇宙
[00:13:42.020 --> 00:13:45.020]  三層天就是神的寶座嘛
[00:13:45.020 --> 00:13:47.020]  那麼趙牧師說
[00:13:47.020 --> 00:13:50.020]  當你禱告火熱的時候
[00:13:50.020 --> 00:13:53.020]  那個蠟風頂就被你燒了
[00:13:53.020 --> 00:13:55.020]  你就禱告就到了二層天
[00:13:55.020 --> 00:13:57.020]  你火熱就衝到三層天
[00:13:57.020 --> 00:13:59.020]  就來到神的寶座前了嘛
[00:13:59.020 --> 00:14:01.020]  所以
[00:14:01.020 --> 00:14:04.020]  不能是帶著一個忍默的心
[00:14:04.020 --> 00:14:07.020]  來朝見神
[00:14:07.020 --> 00:14:10.020]  一定要有一個火熱的心
[00:14:10.020 --> 00:14:12.020]  所以有的時候我自己敬拜讚美
[00:14:12.020 --> 00:14:14.020]  我雖然跳起來會痛
[00:14:14.020 --> 00:14:15.020]  但是我還是跳
[00:14:15.020 --> 00:14:16.020]  我相信我跳完了
[00:14:16.020 --> 00:14:18.020]  神就會讓我身體更好一點
[00:14:18.020 --> 00:14:20.020]  就不痛了
[00:14:20.020 --> 00:14:22.020]  你身體有病痛也是一樣
[00:14:22.020 --> 00:14:25.020]  當願意完全擺下的時候
[00:14:25.020 --> 00:14:26.020]  為主的時候
[00:14:26.020 --> 00:14:30.020]  你一個火熱的心就燒掉冷漠了
[00:14:30.020 --> 00:14:33.020]  我前兩天還在做一件事
[00:14:33.020 --> 00:14:35.020]  有一個姐妹
[00:14:35.020 --> 00:14:37.020]  她渾身是病
[00:14:37.020 --> 00:14:39.020]  聽說見光死啊
[00:14:39.020 --> 00:14:42.020]  她出去皮膚都會被太陽燒了
[00:14:42.020 --> 00:14:44.020]  都會燒癢
[00:14:44.020 --> 00:14:45.020]  或者是發炎
[00:14:45.020 --> 00:14:47.020]  甚至她都要帶那種
[00:14:47.020 --> 00:14:49.020]  整個蓋起來的墨鏡啊
[00:14:49.020 --> 00:14:50.020]  拍臉機
[00:14:50.020 --> 00:14:51.020]  怕光啊
[00:14:51.020 --> 00:14:52.020]  所以不出門
[00:14:52.020 --> 00:14:54.020]  但她寫了很多的
[00:14:54.020 --> 00:14:55.020]  屬靈的材料
[00:14:55.020 --> 00:14:57.020]  屬靈的禱告
[00:14:57.020 --> 00:15:00.020]  然後有人帶著愛心
[00:15:00.020 --> 00:15:02.020]  去
[00:15:02.020 --> 00:15:03.020]  去
[00:15:03.020 --> 00:15:04.020]  去安慰她
[00:15:04.020 --> 00:15:06.020]  到她家去安慰她
[00:15:06.020 --> 00:15:08.020]  出來的時候
[00:15:08.020 --> 00:15:10.020]  反而安慰
[00:15:10.020 --> 00:15:13.020]  被她的火熱的心啊
[00:15:13.020 --> 00:15:16.020]  把我們的冷漠全部燒了
[00:15:16.020 --> 00:15:19.020]  結果我們自己反而得到安慰
[00:15:19.020 --> 00:15:20.020]  同樣
[00:15:20.020 --> 00:15:23.020]  其中的愛心是氣柱的愛
[00:15:23.020 --> 00:15:26.020]  男女交往就知道了嘛
[00:15:26.020 --> 00:15:28.020]  那個眼裡面
[00:15:28.020 --> 00:15:30.020]  融不下一粒沙子
[00:15:30.020 --> 00:15:33.020]  而且是專一至上
[00:15:36.020 --> 00:15:39.020]  其中的愛心是一個浪漫的愛
[00:15:39.020 --> 00:15:40.020]  也就是說
[00:15:40.020 --> 00:15:43.020]  是愛到你濃我濃的
[00:15:43.020 --> 00:15:45.020]  兩個人揉在一起的
[00:15:45.020 --> 00:15:46.020]  你我不分的
[00:15:46.020 --> 00:15:48.020]  這也是不簡單的
[00:15:48.020 --> 00:15:50.020]  非常的浪漫的
[00:15:50.020 --> 00:15:52.020]  非常的浪漫的
[00:15:52.020 --> 00:15:55.020]  其中的心是信任的愛
[00:15:55.020 --> 00:15:57.020]  是把你心裡面的疑惑
[00:15:57.020 --> 00:15:59.020]  通通要淹沒掉
[00:15:59.020 --> 00:16:00.020]  有的時候
[00:16:00.020 --> 00:16:02.020]  我聽有人講說
[00:16:02.020 --> 00:16:04.020]  哎呀
[00:16:04.020 --> 00:16:07.020]  你用你的熱戀去貼人家冷屁股
[00:16:07.020 --> 00:16:09.020]  哇
[00:16:09.020 --> 00:16:11.020]  這就是
[00:16:11.020 --> 00:16:13.020]  冷漠
[00:16:13.020 --> 00:16:16.020]  這就是沒有信任
[00:16:16.020 --> 00:16:18.020]  結果心裡面還有疑惑
[00:16:18.020 --> 00:16:19.020]  那麼
[00:16:19.020 --> 00:16:21.020]  我們有的時候就
[00:16:21.020 --> 00:16:23.020]  就很安慰自己
[00:16:23.020 --> 00:16:26.020]  其實神也安慰我這麼說
[00:16:26.020 --> 00:16:28.020]  你是坐在我身上
[00:16:28.020 --> 00:16:30.020]  還是坐在祂身上
[00:16:30.020 --> 00:16:33.020]  你如果現在要回報人家說謝謝你
[00:16:33.020 --> 00:16:35.020]  或獻出感謝之請的話
[00:16:35.020 --> 00:16:37.020]  那你就沒有獎賞了
[00:16:37.020 --> 00:16:38.020]  不是嗎
[00:16:38.020 --> 00:16:39.020]  感謝神
[00:16:39.020 --> 00:16:42.020]  所以我相信我們在座每一位地球姐妹
[00:16:42.020 --> 00:16:43.020]  你只要願意付出
[00:16:43.020 --> 00:16:45.020]  你只要活著
[00:16:45.020 --> 00:16:46.020]  你只要為了主
[00:16:46.020 --> 00:16:48.020]  你只要為了別人的好
[00:16:48.020 --> 00:16:51.020]  你所坐在最小的身上
[00:16:51.020 --> 00:16:53.020]  你今天好像看到
[00:16:53.020 --> 00:16:55.020]  好像熱戀貼了冷屁股
[00:16:55.020 --> 00:16:56.020]  但是
[00:16:56.020 --> 00:16:59.020]  神都會加倍的報仇還給你的
[00:16:59.020 --> 00:17:02.020]  活著的心是一個關心的愛
[00:17:02.020 --> 00:17:05.020]  是虛寒問暖的
[00:17:05.020 --> 00:17:06.020]  哎呀
[00:17:06.020 --> 00:17:08.020]  我以前沒有信耶穌
[00:17:08.020 --> 00:17:10.020]  之前有的時候我就感覺到
[00:17:10.020 --> 00:17:12.020]  這個基督徒有很奇怪
[00:17:12.020 --> 00:17:14.020]  怎麼搞一點點小事情
[00:17:14.020 --> 00:17:15.020]  哇
[00:17:15.020 --> 00:17:17.020]  集成一堆就開始
[00:17:17.020 --> 00:17:18.020]  哎呀
[00:17:18.020 --> 00:17:19.020]  我幫你垂淚
[00:17:19.020 --> 00:17:20.020]  我幫你禱告
[00:17:20.020 --> 00:17:21.020]  然後大家
[00:17:21.020 --> 00:17:22.020]  抱成一團
[00:17:22.020 --> 00:17:24.020]  關心嘛
[00:17:24.020 --> 00:17:26.020]  虛寒問暖嘛
[00:17:26.020 --> 00:17:29.020]  這是完全沒有什麼不對
[00:17:29.020 --> 00:17:34.020]  起初的愛情是一個真實的愛
[00:17:34.020 --> 00:17:36.020]  是毫不偽裝的
[00:17:36.020 --> 00:17:38.020]  真真實實
[00:17:38.020 --> 00:17:40.020]  是一個甜蜜的愛
[00:17:40.020 --> 00:17:42.020]  像是一個新娘
[00:17:42.020 --> 00:17:44.020]  新婦一樣
[00:17:44.020 --> 00:17:45.020]  我們是新婦
[00:17:45.020 --> 00:17:47.020]  耶穌是新馬
[00:17:47.020 --> 00:17:48.020]  阿雷利亞
[00:17:48.020 --> 00:17:49.020]  你看這個
[00:17:49.020 --> 00:17:52.020]  有的後面有打一個紅心的
[00:17:52.020 --> 00:17:54.020]  Red asterisk
[00:17:54.020 --> 00:17:57.020]  這是我馬上要解釋是什麼意思
