
[00:00:00.000 --> 00:00:02.960]  我們繼續直接聆聽神的話語
[00:02:39.920 --> 00:02:41.720]  如果我們說一個肅靈群體
[00:02:41.720 --> 00:02:42.720]  沒有神在我們當中
[00:02:42.720 --> 00:02:44.520]  我們沒有經歷神
[00:02:44.520 --> 00:02:48.120]  那就枉為一個肅靈的群體
[00:02:48.120 --> 00:02:50.920]  我們可以做很多宗教的活動
[00:02:50.920 --> 00:02:56.120]  但是卻沒有實質的生命改變
[00:02:56.120 --> 00:02:57.520]  好像剛才讀的聖經
[00:02:57.520 --> 00:02:59.920]  去到21到23節
[00:02:59.920 --> 00:03:01.520]  那些稱呼主啊主啊的人
[00:03:01.520 --> 00:03:06.120]  都不能夠一定進天國的
[00:03:06.120 --> 00:03:09.520]  所以一個肅靈的群體有什麼標記呢?
[00:03:09.520 --> 00:03:12.920]  我們說我們是要體會神的同在
[00:03:12.920 --> 00:03:14.320]  我們和神有關係
[00:03:14.320 --> 00:03:17.720]  所以我們推動靈修運動
[00:03:17.720 --> 00:03:21.120]  靈修小組
[00:03:21.120 --> 00:03:22.720]  弟姐妹
[00:03:22.720 --> 00:03:24.520]  你有沒有想像意識到
[00:03:24.520 --> 00:03:26.920]  我們是一個肅靈的群體
[00:03:26.920 --> 00:03:28.120]  我們有什麼肅靈的標記
[00:03:28.120 --> 00:03:30.920]  別人認不認得我們是一個門徒
[00:03:30.920 --> 00:03:33.920]  我們有沒有給予相愛的記號
[00:03:33.920 --> 00:03:40.720]  我們有沒有一個愛人如己的態度表現
[00:03:40.720 --> 00:03:41.920]  愛與跟從
[00:03:41.920 --> 00:03:48.720]  繼續是我們啟福接下來這段日子強調的主題
[00:03:48.720 --> 00:03:52.120]  但其實我們都不太著重什麼年題主題
[00:03:52.120 --> 00:03:55.520]  因為不是過了12月31日我們就已經做到
[00:03:55.520 --> 00:03:59.520]  很多主題我們經歷神同在
[00:03:59.520 --> 00:04:01.520]  學習愛與被愛
[00:04:01.520 --> 00:04:03.720]  我們希望有多些凝聚力
[00:04:03.720 --> 00:04:07.520]  我們對上和神有好的關係
[00:04:07.520 --> 00:04:12.720]  打橫和弟姐妹建立彼此支援彼此相愛的生活
[00:04:12.720 --> 00:04:14.120]  這些說是很容易
[00:04:14.120 --> 00:04:17.320]  但做其實不容易
[00:04:17.320 --> 00:04:20.720]  怎樣實際可以經歷愛與被愛
[00:04:20.720 --> 00:04:25.520]  接著我們現在說愛與跟從
[00:04:25.520 --> 00:04:27.320]  我們肅靈的身份
[00:04:27.320 --> 00:04:29.920]  我們清不清晰呢?
[00:04:29.920 --> 00:04:32.320]  今天藉著這段經文
[00:04:32.320 --> 00:04:34.320]  我要帶出耶穌很特別
[00:04:34.320 --> 00:04:36.120]  我們從尾看上來
[00:04:36.120 --> 00:04:38.120]  第28、29節
[00:04:38.120 --> 00:04:40.920]  聽眾聽完耶穌的教導
[00:04:40.920 --> 00:04:42.720]  他們稀奇耶穌的教訓
[00:04:42.720 --> 00:04:44.320]  很驚訝
[00:04:44.320 --> 00:04:48.320]  因為耶穌說話很有權柄
[00:04:48.320 --> 00:04:51.120]  耶穌令人驚訝
[00:04:51.120 --> 00:04:52.720]  很驚訝
[00:04:52.720 --> 00:04:54.320]  我記得我初信主
[00:04:54.320 --> 00:04:59.920]  我的中學同學約在一起聚集吃飯
[00:04:59.920 --> 00:05:01.320]  他們問我一句
[00:05:01.320 --> 00:05:04.120]  阿全你信耶穌能不能打麻將?
[00:05:04.120 --> 00:05:06.320]  我答:當然可以
[00:05:06.320 --> 00:05:07.920]  他真的很愕然
[00:05:07.920 --> 00:05:09.120]  睜大眼睛
[00:05:09.120 --> 00:05:12.120]  耶穌說打得麻將
[00:05:12.120 --> 00:05:14.520]  我答:不行
[00:05:14.520 --> 00:05:17.120]  他說:嘖!跟你開玩笑
[00:05:17.120 --> 00:05:18.320]  不理你
[00:05:18.320 --> 00:05:20.920]  我為何不理你?歧視我嗎?
[00:05:20.920 --> 00:05:24.720]  他隨便歧視我
[00:05:24.720 --> 00:05:26.320]  驚訝
[00:05:26.320 --> 00:05:29.720]  耶穌說話很特別
[00:05:29.720 --> 00:05:31.120]  因為我們這段經文
[00:05:31.120 --> 00:05:34.320]  耶穌說了兩個很重要的命令
[00:05:34.320 --> 00:05:36.320]  祂說:要進閘門
[00:05:36.320 --> 00:05:38.320]  要防備假先知
[00:05:38.320 --> 00:05:41.320]  兩個都是命令句
[00:05:41.320 --> 00:05:43.720]  然後後面祂說了一個預言
[00:05:43.720 --> 00:05:46.320]  當那天有很多人喊:主呀!主呀!
[00:05:46.320 --> 00:05:47.920]  那些叫基督徒
[00:05:47.920 --> 00:05:48.920]  自認是基督徒
[00:05:48.920 --> 00:05:50.120]  因為進不了天國
[00:05:50.120 --> 00:05:54.320]  耶穌還說他是作惡的人
[00:05:54.320 --> 00:05:55.720]  所以我們說
[00:05:55.720 --> 00:05:57.120]  整個新約聖經
[00:05:57.120 --> 00:05:59.520]  最恐怖就是這句說話
[00:05:59.520 --> 00:06:01.120]  自認是基督徒
[00:06:01.120 --> 00:06:04.720]  耶穌說:我從來不認識你
[00:06:04.720 --> 00:06:09.120]  你是哪位?
[00:06:09.120 --> 00:06:10.920]  所以耶穌最後說了一個比喻
[00:06:10.920 --> 00:06:13.120]  兩等根基的比喻
[00:06:13.120 --> 00:06:14.120]  但這裡最特別
[00:06:14.120 --> 00:06:16.920]  耶穌為何這麼驚訝?
[00:06:16.920 --> 00:06:18.720]  因為一開始祂說
[00:06:18.720 --> 00:06:21.720]  在寧裡面貧窮的人有福
[00:06:21.720 --> 00:06:24.520]  天國是他們
[00:06:24.520 --> 00:06:25.520]  不僅驚訝
[00:06:25.520 --> 00:06:29.520]  還覺得耶穌跟猶太教
[00:06:29.520 --> 00:06:32.920]  那些屬靈的導師、文士
[00:06:32.920 --> 00:06:39.120]  精通聖經的專家、法利賽人
[00:06:39.120 --> 00:06:45.120]  那些很有屬靈權柄的人
[00:06:45.120 --> 00:06:48.720]  他們的教導不同
[00:06:48.720 --> 00:06:52.520]  你知道耶穌說了一句很震撼的話
[00:06:52.520 --> 00:06:56.720]  祂說:你的生命品格、你的義
[00:06:56.720 --> 00:07:00.320]  如果不勝過文士和法利賽人的義
[00:07:00.320 --> 00:07:04.520]  你進不了天國
[00:07:04.520 --> 00:07:07.920]  如果你的聖經知識
[00:07:07.920 --> 00:07:12.520]  沒有讀過新舊約一百堂
[00:07:12.520 --> 00:07:13.520]  你進不了天國
[00:07:13.520 --> 00:07:14.720]  那就糟糕了
[00:07:14.720 --> 00:07:16.720]  現在我們先講新約讀經計劃
[00:07:16.720 --> 00:07:18.720]  讀二十七卷
[00:07:18.720 --> 00:07:20.520]  讀完二十七卷有什麼獎品呢?
[00:07:20.520 --> 00:07:25.520]  獎賞你讀完舊約
[00:07:25.520 --> 00:07:29.520]  你會說這個獎品很強
[00:07:29.520 --> 00:07:31.520]  你有沒有想過當那些人聽到
[00:07:31.520 --> 00:07:34.520]  你的生命表現
[00:07:34.520 --> 00:07:37.520]  勝過不了文士和法利賽人
[00:07:37.520 --> 00:07:39.520]  你不用想可以進天國
[00:07:39.520 --> 00:07:42.520]  多麼震撼
[00:07:42.520 --> 00:07:45.520]  不知道你震不震撼
[00:07:45.520 --> 00:07:47.520]  但耶穌說了很多令人驚訝
[00:07:47.520 --> 00:07:48.520]  但祂帶著權柄
[00:07:48.520 --> 00:07:49.520]  為什麼呢?
[00:07:49.520 --> 00:07:51.520]  因為那群聽眾
[00:07:51.520 --> 00:07:55.520]  全部都是渴望進神的國的人
[00:07:55.520 --> 00:07:57.520]  司祭約翰尼說天國近了
[00:07:57.520 --> 00:07:58.520]  你們要悔改
[00:07:58.520 --> 00:07:59.520]  天國近了
[00:07:59.520 --> 00:08:01.520]  很多人湧出去
[00:08:01.520 --> 00:08:05.520]  去司祭約翰尼接受悔改的洗禮
[00:08:05.520 --> 00:08:08.520]  連文士和法利賽人都去
[00:08:08.520 --> 00:08:11.520]  耶穌也說天國近了
[00:08:11.520 --> 00:08:14.520]  但耶穌說天國是屬於誰
[00:08:14.520 --> 00:08:15.520]  祂知道
[00:08:15.520 --> 00:08:18.520]  天國誰屬祂說了
[00:08:18.520 --> 00:08:20.520]  天國憑什麼可以進去
[00:08:20.520 --> 00:08:21.520]  祂說了
[00:08:21.520 --> 00:08:23.520]  律法是怎樣成就
[00:08:23.520 --> 00:08:25.520]  律法的總綱
[00:08:25.520 --> 00:08:26.520]  是愛人如己
[00:08:26.520 --> 00:08:28.520]  祂說了
[00:08:28.520 --> 00:08:30.520]  祂的五章一直說
[00:08:30.520 --> 00:08:32.520]  很多有權柄
[00:08:32.520 --> 00:08:33.520]  很清楚
[00:08:33.520 --> 00:08:36.520]  一點都不含糊
[00:08:36.520 --> 00:08:37.520]  祂還說
[00:08:37.520 --> 00:08:38.520]  你們講聖經
[00:08:38.520 --> 00:08:39.520]  不可殺人
[00:08:39.520 --> 00:08:40.520]  不可姦淫
[00:08:40.520 --> 00:08:42.520]  不可起誓
[00:08:42.520 --> 00:08:44.520]  以眼還眼
[00:08:44.520 --> 00:08:49.520]  這些教導很多都扭曲了
[00:08:49.520 --> 00:08:53.520]  真正聖經的解釋不是這樣
[00:08:53.520 --> 00:08:55.520]  祂還說了一個很震撼的
[00:08:55.520 --> 00:08:56.520]  你們要像神一樣
[00:08:56.520 --> 00:08:58.520]  像天父一樣完全
[00:08:58.520 --> 00:09:00.520]  那些人都震了
[00:09:00.520 --> 00:09:01.520]  然後祂說
[00:09:01.520 --> 00:09:02.520]  你們平時禁食
[00:09:02.520 --> 00:09:03.520]  祈禱
[00:09:03.520 --> 00:09:04.520]  行善
[00:09:04.520 --> 00:09:07.520]  要低調
[00:09:07.520 --> 00:09:08.520]  有時有人問
[00:09:08.520 --> 00:09:09.520]  阿全你平時做的事
[00:09:09.520 --> 00:09:11.520]  你花多少錢
[00:09:11.520 --> 00:09:13.520]  你老婆知不知道
[00:09:13.520 --> 00:09:15.520]  我左手做事
[00:09:15.520 --> 00:09:16.520]  都不讓右手知
[00:09:16.520 --> 00:09:18.520]  怎會讓我老婆知
[00:09:18.520 --> 00:09:19.520]  說笑而已
[00:09:19.520 --> 00:09:21.520]  不要學
[00:09:21.520 --> 00:09:22.520]  但聖經這樣說
[00:09:22.520 --> 00:09:23.520]  你左手做的事
[00:09:23.520 --> 00:09:25.520]  不要讓右手知
[00:09:25.520 --> 00:09:28.520]  即是耶穌說你要隱藏
[00:09:28.520 --> 00:09:30.520]  我記得我以前講登山寶訓
[00:09:30.520 --> 00:09:31.520]  我問他
[00:09:31.520 --> 00:09:32.520]  你知不知道
[00:09:32.520 --> 00:09:33.520]  在上帝眼中
[00:09:33.520 --> 00:09:36.520]  最屬靈的電器是甚麼
[00:09:36.520 --> 00:09:37.520]  你有沒有想過
[00:09:37.520 --> 00:09:39.520]  是電飯煲
[00:09:39.520 --> 00:09:40.520]  多士爐
[00:09:40.520 --> 00:09:42.520]  還是手電筒
[00:09:42.520 --> 00:09:44.520]  一二三
[00:09:44.520 --> 00:09:45.520]  是甚麼
[00:09:45.520 --> 00:09:47.520]  是手電筒
[00:09:47.520 --> 00:09:48.520]  為甚麼
[00:09:48.520 --> 00:09:50.520]  因為一關燈
[00:09:50.520 --> 00:09:52.520]  電筒就在暗中服侍
[00:09:52.520 --> 00:09:54.520]  是嗎
[00:09:54.520 --> 00:09:55.520]  你開燈了
[00:09:55.520 --> 00:09:56.520]  日光日白
[00:09:56.520 --> 00:09:57.520]  有太陽
[00:09:57.520 --> 00:09:58.520]  你不開手電筒
[00:09:58.520 --> 00:09:59.520]  沒意思
[00:09:59.520 --> 00:10:01.520]  電筒就在暗中服侍
[00:10:01.520 --> 00:10:03.520]  是嗎
[00:10:03.520 --> 00:10:05.520]  神知道你暗中的動機
[00:10:05.520 --> 00:10:06.520]  會長上來
[00:10:06.520 --> 00:10:07.520]  你不要張揚
[00:10:07.520 --> 00:10:09.520]  不是靠信仰
[00:10:09.520 --> 00:10:13.520]  來得到人的獎賞
[00:10:13.520 --> 00:10:15.520]  錯誤的
[00:10:15.520 --> 00:10:16.520]  錯誤的解經
[00:10:16.520 --> 00:10:17.520]  耶穌說
[00:10:17.520 --> 00:10:19.520]  問事可以解錯經
[00:10:19.520 --> 00:10:21.520]  錯誤的信仰操練
[00:10:21.520 --> 00:10:22.520]  耶穌說
[00:10:22.520 --> 00:10:25.520]  你的心如果黑了
[00:10:25.520 --> 00:10:27.520]  這個黑暗有多大
[00:10:27.520 --> 00:10:30.520]  祂說不要儲錢在地上
[00:10:30.520 --> 00:10:32.520]  不要為生命憂慮
[00:10:32.520 --> 00:10:36.520]  不要把錢和神相提並論
[00:10:36.520 --> 00:10:40.520]  耶穌有很多權威的教導
[00:10:40.520 --> 00:10:41.520]  很厲害
[00:10:41.520 --> 00:10:44.520]  如果令你跌倒的手腳
[00:10:44.520 --> 00:10:50.520]  祂說寧願跛了上天堂
[00:10:50.520 --> 00:10:53.520]  好過你健健全全落地獄
[00:10:53.520 --> 00:10:56.520]  腦亂了
[00:10:56.520 --> 00:10:59.520]  耶穌不單令人驚訝
[00:10:59.520 --> 00:11:01.520]  祂還有權威
[00:11:01.520 --> 00:11:03.520]  祂最厲害的
[00:11:03.520 --> 00:11:08.520]  不是稱呼主的人都能進入天國
[00:11:08.520 --> 00:11:10.520]  你知道我們平時讀完聖經
[00:11:10.520 --> 00:11:11.520]  第一件事就是
[00:11:11.520 --> 00:11:14.520]  你當聖經是一個建議
[00:11:14.520 --> 00:11:20.520]  就是一個有權威的神的話
[00:11:20.520 --> 00:11:23.520]  你當神的話是甚麼呢?
[00:11:23.520 --> 00:11:25.520]  我們可以讀很多聖經
[00:11:25.520 --> 00:11:28.520]  做很多分析研究
[00:11:28.520 --> 00:11:29.520]  但都可能
[00:11:29.520 --> 00:11:31.520]  都好像文士和法利賽人
[00:11:31.520 --> 00:11:34.520]  扭曲了信仰生命
[00:11:34.520 --> 00:11:35.520]  扭曲了
[00:11:35.520 --> 00:11:36.520]  在主耶穌眼中
[00:11:36.520 --> 00:11:41.520]  這些是不入流的
[00:11:41.520 --> 00:11:43.520]  所以我們說
[00:11:43.520 --> 00:11:48.520]  耶穌在這裡說了很震撼的一段聖經
[00:11:48.520 --> 00:11:50.520]  我們回來看
[00:11:50.520 --> 00:11:51.520]  耶穌有權並
[00:11:51.520 --> 00:11:54.520]  祂給的不單是建議
[00:11:54.520 --> 00:11:58.520]  是一些屬靈的指導、命令
[00:11:58.520 --> 00:12:01.520]  祂說你們是世上的光和世上的炎
[00:12:01.520 --> 00:12:05.520]  律法一點一滴都不會廢去
[00:12:05.520 --> 00:12:08.520]  都要成全
[00:12:08.520 --> 00:12:09.520]  我們要好像天父一樣
[00:12:09.520 --> 00:12:13.520]  那麼完全、那麼完美
[00:12:13.520 --> 00:12:14.520]  你知道嗎?
[00:12:14.520 --> 00:12:15.520]  耶穌說
[00:12:15.520 --> 00:12:18.520]  很肯定你們要先求神去覺悟神的義
[00:12:18.520 --> 00:12:21.520]  你生命所需神會供應給你
[00:12:21.520 --> 00:12:23.520]  你的安全感在神那裡
[00:12:23.520 --> 00:12:26.520]  你要有愛人如己的生命
[00:12:26.520 --> 00:12:28.520]  結束之前祂說
[00:12:28.520 --> 00:12:30.520]  你向天父求
[00:12:30.520 --> 00:12:31.520]  你的舅門
[00:12:31.520 --> 00:12:32.520]  神會開門給你
[00:12:32.520 --> 00:12:33.520]  你求
[00:12:33.520 --> 00:12:36.520]  祂就會回答你
[00:12:36.520 --> 00:12:40.520]  所以很大的應許
[00:12:40.520 --> 00:12:41.520]  耶穌很肯定
[00:12:41.520 --> 00:12:43.520]  很有權並
[00:12:43.520 --> 00:12:45.520]  但今天你讀聖經
[00:12:45.520 --> 00:12:48.520]  你覺得神的話對你有權並嗎?
[00:12:48.520 --> 00:12:50.520]  只不過是一個建議
[00:12:50.520 --> 00:12:53.520]  這個建議不錯
[00:12:53.520 --> 00:12:56.520]  想一想
[00:12:56.520 --> 00:12:59.520]  好像我們去購物一樣
[00:12:59.520 --> 00:13:01.520]  有些銷售員跟你說
[00:13:01.520 --> 00:13:02.520]  挺好的
[00:13:02.520 --> 00:13:04.520]  想一想
[00:13:04.520 --> 00:13:06.520]  先耍他
[00:13:06.520 --> 00:13:09.520]  你有沒有這樣去耍我們的主?
[00:13:09.520 --> 00:13:11.520]  但如果你耍
[00:13:11.520 --> 00:13:12.520]  你小心了
[00:13:12.520 --> 00:13:15.520]  我們24到27節
[00:13:15.520 --> 00:13:17.520]  耶穌的權並是什麼?
[00:13:17.520 --> 00:13:20.520]  祂說如果祂說的話24到27節
[00:13:20.520 --> 00:13:23.520]  祂說我今天說的這番話
[00:13:23.520 --> 00:13:25.520]  如果你聽了
[00:13:25.520 --> 00:13:26.520]  大家都聽了
[00:13:26.520 --> 00:13:28.520]  聽了「吾」
[00:13:28.520 --> 00:13:29.520]  你去行
[00:13:29.520 --> 00:13:31.520]  你就是一個聰明的公頭
[00:13:31.520 --> 00:13:33.520]  將屋建在盆石上
[00:13:33.520 --> 00:13:35.520]  如果你聽了「吾行」
[00:13:35.520 --> 00:13:37.520]  你糟糕了
[00:13:37.520 --> 00:13:40.520]  你就是一個無知愚昧的公頭
[00:13:40.520 --> 00:13:43.520]  將屋建在沙土上
[00:13:43.520 --> 00:13:45.520]  當考驗來的時候
[00:13:45.520 --> 00:13:48.520]  這裡有兩個不同的公頭
[00:13:48.520 --> 00:13:53.520]  有兩個不同的聽完耶穌的命令的反應
[00:13:53.520 --> 00:13:55.520]  但同樣在建屋
[00:13:55.520 --> 00:13:57.520]  同樣遇到考驗
[00:13:57.520 --> 00:13:59.520]  當考驗來的時候
[00:13:59.520 --> 00:14:02.520]  一個總不倒塌
[00:14:02.520 --> 00:14:07.520]  一個倒塌還倒塌得很大
[00:14:07.520 --> 00:14:11.520]  你知道什麼叫倒塌嗎?
[00:14:11.520 --> 00:14:13.520]  但耶穌在說
[00:14:13.520 --> 00:14:15.520]  最後祂說
[00:14:15.520 --> 00:14:17.520]  我說完了
[00:14:17.520 --> 00:14:20.520]  祂最後用這個比喻結束
[00:14:20.520 --> 00:14:24.520]  你聽了「行」和「吾行」
[00:14:24.520 --> 00:14:25.520]  這個選擇
[00:14:25.520 --> 00:14:27.520]  你無法迴避
[00:14:27.520 --> 00:14:28.520]  無法忽視
[00:14:28.520 --> 00:14:29.520]  所以第一點
[00:14:29.520 --> 00:14:32.520]  無用忽視的教導
[00:14:32.520 --> 00:14:35.520]  無法迴避的教導
[00:14:35.520 --> 00:14:37.520]  你總要選擇
[00:14:37.520 --> 00:14:41.520]  A餐還是B餐
[00:14:41.520 --> 00:14:42.520]  兄弟姐妹
[00:14:42.520 --> 00:14:43.520]  你無法迴避
[00:14:43.520 --> 00:14:46.520]  無法拖著先
[00:14:46.520 --> 00:14:48.520]  耶穌在說很特別的
[00:14:48.520 --> 00:14:51.520]  如果你聽去行
[00:14:51.520 --> 00:14:53.520]  你就有一個聰明的公頭
[00:14:53.520 --> 00:14:56.520]  同樣的考驗會遇到
[00:14:56.520 --> 00:15:01.520]  但分別是你願意做一個聰明有智慧的
[00:15:01.520 --> 00:15:03.520]  或者做一個無知愚昧的人
[00:15:03.520 --> 00:15:05.520]  屋就一定要建
[00:15:05.520 --> 00:15:09.520]  你有沒有想過生活上有什麼例子是這樣
[00:15:09.520 --> 00:15:13.520]  我想起我以前有一個隔離的鄰居
[00:15:13.520 --> 00:15:17.520]  我聽到他的事都很難過
[00:15:17.520 --> 00:15:19.520]  他很勤力
[00:15:19.520 --> 00:15:21.520]  他讀書不好
[00:15:21.520 --> 00:15:22.520]  他很勤力
[00:15:22.520 --> 00:15:24.520]  做到叛徒
[00:15:24.520 --> 00:15:25.520]  賺很多錢
[00:15:25.520 --> 00:15:27.520]  很有信心
[00:15:27.520 --> 00:15:29.520]  賺到錢他很自豪
[00:15:29.520 --> 00:15:32.520]  覺得自己很厲害
[00:15:32.520 --> 00:15:34.520]  總之終有一天
[00:15:34.520 --> 00:15:35.520]  他哥都沒有工作
[00:15:35.520 --> 00:15:38.520]  他哥要跟他開工
[00:15:38.520 --> 00:15:40.520]  有一天
[00:15:40.520 --> 00:15:42.520]  在二十幾樓
[00:15:42.520 --> 00:15:44.520]  他就出事
[00:15:44.520 --> 00:15:46.520]  他做搭棚
[00:15:46.520 --> 00:15:48.520]  他走出去
[00:15:48.520 --> 00:15:50.520]  他不攬安全帶
[00:15:50.520 --> 00:15:51.520]  他滿有自信
[00:15:51.520 --> 00:15:53.520]  那天下了少許雨
[00:15:53.520 --> 00:15:55.520]  他哥看他滑腳
[00:15:55.520 --> 00:15:57.520]  就跌了下去
[00:15:57.520 --> 00:15:59.520]  靖姐妹
[00:15:59.520 --> 00:16:01.520]  有誰學搭棚
[00:16:01.520 --> 00:16:03.520]  沒有人提過他要攬安全帶
[00:16:03.520 --> 00:16:05.520]  高過二樓
[00:16:05.520 --> 00:16:07.520]  如果我們呢
[00:16:07.520 --> 00:16:09.520]  兩呎高都攬
[00:16:09.520 --> 00:16:11.520]  大膽些的可能二樓三樓
[00:16:11.520 --> 00:16:13.520]  才攬
[00:16:13.520 --> 00:16:15.520]  就算農婦武師
[00:16:15.520 --> 00:16:19.520]  二十幾樓都要攬安全帶
[00:16:19.520 --> 00:16:21.520]  但這裏就是一個好命
[00:16:21.520 --> 00:16:23.520]  值得我們思想的例子
[00:16:23.520 --> 00:16:25.520]  健康
[00:16:25.520 --> 00:16:27.520]  工作安全
[00:16:27.520 --> 00:16:29.520]  攬安全帶
[00:16:29.520 --> 00:16:31.520]  很多生命的提示
[00:16:31.520 --> 00:16:33.520]  我們如果當它沒有到
[00:16:33.520 --> 00:16:35.520]  就會出事
[00:16:35.520 --> 00:16:37.520]  這裏所講的
[00:16:37.520 --> 00:16:41.520]  就是無法迴避的一個挑戰
[00:16:41.520 --> 00:16:43.520]  耶穌帶著權柄說
[00:16:43.520 --> 00:16:45.520]  你聽了
[00:16:45.520 --> 00:16:47.520]  你行和不行
[00:16:47.520 --> 00:16:49.520]  都是一個抉擇
[00:16:49.520 --> 00:16:51.520]  你什麼都不做都是一個抉擇
[00:16:51.520 --> 00:16:53.520]  你不動
[00:16:53.520 --> 00:16:55.520]  房子照興
[00:16:55.520 --> 00:16:57.520]  考驗照離
[00:16:57.520 --> 00:16:59.520]  但這裏最值得
[00:16:59.520 --> 00:17:01.520]  我想帶出一個思考
[00:17:01.520 --> 00:17:03.520]  為什麼我們聽了
[00:17:03.520 --> 00:17:05.520]  我們人聽了
[00:17:05.520 --> 00:17:07.520]  這個警告
[00:17:07.520 --> 00:17:09.520]  這個提醒
[00:17:09.520 --> 00:17:11.520]  如果你聽了不去執行
[00:17:11.520 --> 00:17:13.520]  後果就很嚴重
[00:17:13.520 --> 00:17:15.520]  會倒塌
[00:17:15.520 --> 00:17:17.520]  遇到考驗你會倒塌
[00:17:17.520 --> 00:17:21.520]  好像有些人
[00:17:21.520 --> 00:17:23.520]  有些男士回大陸開工
[00:17:23.520 --> 00:17:25.520]  去之前很多人提醒
[00:17:25.520 --> 00:17:27.520]  上面很多女人會撲過來
[00:17:27.520 --> 00:17:29.520]  很多色情場所
[00:17:29.520 --> 00:17:31.520]  那些試探
[00:17:31.520 --> 00:17:33.520]  你小心
[00:17:35.520 --> 00:17:37.520]  大家都知道
[00:17:37.520 --> 00:17:39.520]  但我們最有興趣的是
[00:17:39.520 --> 00:17:41.520]  為什麼明知
[00:17:41.520 --> 00:17:43.520]  聽完不執行
[00:17:43.520 --> 00:17:45.520]  就會有嚴重的後果
[00:17:45.520 --> 00:17:47.520]  都不聽
[00:17:47.520 --> 00:17:49.520]  為什麼我們會這樣
[00:17:49.520 --> 00:17:53.520]  因為我們人
[00:17:53.520 --> 00:17:55.520]  是屬靈有病
[00:17:55.520 --> 00:17:57.520]  耶穌說他來不是召義人
[00:17:57.520 --> 00:17:59.520]  他是有病的人才用得著醫生
[00:17:59.520 --> 00:18:01.520]  所以只要你承認
[00:18:01.520 --> 00:18:03.520]  自己心裏貧窮
[00:18:03.520 --> 00:18:05.520]  覺得為自己的罪有哀動
