
[00:00:00.000 --> 00:00:07.400]  今天的講題是「愛焦點」,二十二章一至九節
[00:03:48.000 --> 00:03:50.600]  這是罪
[00:03:50.600 --> 00:03:57.000]  而這個罪,他們最後都是將公贖罪來抵償
[00:03:57.000 --> 00:04:03.200]  人看來好的東西
[00:04:03.200 --> 00:04:07.000]  神看來未必是最好
[00:04:07.000 --> 00:04:09.000]  但很多時候我們覺得好
[00:04:09.000 --> 00:04:11.600]  但神未必是覺得最好
[00:04:11.600 --> 00:04:14.800]  有時候我們會覺得好,所以我們就去做
[00:04:14.800 --> 00:04:16.800]  但神未必覺得最好
[00:04:16.800 --> 00:04:18.800]  這是一個好的例子
[00:04:18.800 --> 00:04:24.600]  第三件事,就是他們的地理環境有一個缺陷
[00:04:24.600 --> 00:04:32.400]  首先他們跟加南地支派的九個半支派分隔了
[00:04:32.400 --> 00:04:34.800]  即是照應比較困難
[00:04:34.800 --> 00:04:38.400]  另外,這是一個易攻難守的地方
[00:04:38.400 --> 00:04:44.200]  看看地圖,紅色的上方是一個黑門山
[00:04:44.200 --> 00:04:46.600]  都好,有個山擋著
[00:04:46.600 --> 00:04:48.800]  但在他們的東邊
[00:04:48.800 --> 00:04:51.200]  是一些平原的地方
[00:04:51.200 --> 00:04:53.200]  是很容易被人攻擊的
[00:04:53.200 --> 00:04:57.400]  事實上在公元前,即是主前810年
[00:04:57.400 --> 00:05:00.000]  他們就被亞南王攻擊
[00:05:00.000 --> 00:05:03.400]  而在主前752年
[00:05:03.400 --> 00:05:06.000]  在以色列王彼加的年間
[00:05:06.000 --> 00:05:10.400]  他們被亞述帝國首先消滅了
[00:05:10.400 --> 00:05:13.200]  所以很明顯,他們的選擇
[00:05:13.200 --> 00:05:16.800]  大家覺得怎樣?是否明智之舉?
[00:05:16.800 --> 00:05:18.000]  不是啦,是否?
[00:05:18.000 --> 00:05:22.200]  應許地是流淚雨墨的地方
[00:05:22.200 --> 00:05:25.000]  他們放棄最好的選擇
[00:05:25.000 --> 00:05:27.000]  次等的,可能未必是次等
[00:05:27.000 --> 00:05:31.400]  次次等,吳爾臣的焦點為選擇
[00:05:31.400 --> 00:05:33.600]  好愚蠢,好愚蠢
[00:05:33.600 --> 00:05:37.000]  看節目,人生充滿選擇
[00:05:37.000 --> 00:05:38.600]  大家都同意,是嗎?
[00:05:38.600 --> 00:05:43.600]  可能會是轉工、搬屋、婚姻
[00:05:43.600 --> 00:05:50.000]  你的子女讀書、侍奉、移民等等
[00:05:50.000 --> 00:05:52.000]  但我想問一個問題
[00:05:52.000 --> 00:05:53.600]  就是這個問題
[00:05:53.600 --> 00:05:57.400]  我們以甚麼為選擇的因素呢?
[00:05:57.400 --> 00:06:00.000]  我講回移民,大家都想知道
[00:06:00.000 --> 00:06:01.800]  為甚麼我會移民,是嗎?
[00:06:01.800 --> 00:06:04.600]  爸爸也想知道,是嗎?
[00:06:04.600 --> 00:06:08.200]  那時的風氣是很強烈的移民風氣
[00:06:08.200 --> 00:06:11.000]  人去,我就去
[00:06:11.000 --> 00:06:14.200]  就是這樣,傻傻地就去
[00:06:14.200 --> 00:06:16.400]  當然,我都會想到
[00:06:16.400 --> 00:06:19.600]  我那時都比較年輕,31年前
[00:06:19.600 --> 00:06:21.400]  91年,是嗎?
[00:06:21.400 --> 00:06:23.400]  31年前,比較年輕
[00:06:23.400 --> 00:06:25.400]  去體驗生活也好,是嗎?
[00:06:25.400 --> 00:06:27.400]  都是以這個出發點
[00:06:27.400 --> 00:06:30.600]  傻乎乎地去了加拿大
[00:06:30.600 --> 00:06:33.200]  我那時是信了耶穌的
[00:06:33.200 --> 00:06:35.800]  工作了幾年而已
[00:06:35.800 --> 00:06:38.600]  但自從我畢業之後
[00:06:38.600 --> 00:06:42.000]  我就沒有再回教會,離開了神
[00:06:42.000 --> 00:06:43.400]  所以很明顯我的選擇
[00:06:43.400 --> 00:06:46.600]  不是以神焦點為選擇
[00:06:46.600 --> 00:06:49.400]  在屬靈上是有一個缺失
[00:06:49.400 --> 00:06:53.400]  在屬靈上是有一個缺失
[00:06:53.400 --> 00:06:55.600]  好了,能否彌補呢?
[00:06:55.600 --> 00:06:58.600]  我稍後再為大家分享
[00:06:58.600 --> 00:07:01.600]  先賣個關子,讓大家繼續專心
[00:07:01.600 --> 00:07:02.800]  好嗎?
[00:07:02.800 --> 00:07:04.400]  所以第一個重點
[00:07:04.400 --> 00:07:08.000]  就是以神為焦點的選擇
[00:07:08.000 --> 00:07:10.000]  我們要明白一個道理
[00:07:10.000 --> 00:07:11.800]  我們只是客女
[00:07:11.800 --> 00:07:14.400]  是個客在這個世上
[00:07:14.400 --> 00:07:17.200]  我們的真正的家不是在地上
[00:07:17.200 --> 00:07:20.200]  我們真正的家在天國
[00:07:20.200 --> 00:07:22.800]  我們的應許之地在哪裏?
[00:07:22.800 --> 00:07:24.200]  天國
[00:07:24.200 --> 00:07:26.800]  焦點是應許之地
[00:07:26.800 --> 00:07:31.000]  是天國,在神的身上
[00:07:31.000 --> 00:07:33.200]  好了,接著交代一下
[00:07:33.200 --> 00:07:35.800]  中間發生的事情
[00:07:35.800 --> 00:07:39.800]  那麼,原試者他們真的要過河了
[00:07:39.800 --> 00:07:42.600]  那麼,約書人就帶他們過河了
[00:07:42.600 --> 00:07:45.000]  他們真的要過河,這兩個半支派
[00:07:45.000 --> 00:07:47.800]  還有四萬多人
[00:07:47.800 --> 00:07:49.400]  大家會問一個問題
[00:07:49.400 --> 00:07:53.000]  為什麼馬來西亞有半支派在這裏呢?
[00:07:53.000 --> 00:07:58.000]  剛才不是說兩個支派要求分河東的地嗎?
[00:07:58.000 --> 00:08:01.200]  話說就是,在這兩個支派
[00:08:01.200 --> 00:08:04.200]  拿了河東的地之後沒多久
[00:08:04.200 --> 00:08:06.600]  馬來西亞的兒子叫做馬吉
[00:08:06.600 --> 00:08:10.000]  他的子孫就攻佔激烈地
[00:08:10.000 --> 00:08:11.600]  於是摩西就說
[00:08:11.600 --> 00:08:16.200]  好吧,就賜這個地給你們吧
[00:08:16.200 --> 00:08:19.000]  很明顯他們在河東有分地
[00:08:19.000 --> 00:08:24.200]  如果兄弟要過去加南地約大河的時候
[00:08:24.200 --> 00:08:25.600]  他們也要跟著去
[00:08:25.600 --> 00:08:28.200]  他們也要一視同仁
[00:08:28.200 --> 00:08:30.800]  加低支派,樓面支派也要過去
[00:08:30.800 --> 00:08:33.600]  沒理由你們這半支派也不過去
[00:08:33.600 --> 00:08:35.400]  原試者所以他們也要過去
[00:08:35.400 --> 00:08:37.400]  就是這樣的原因了
[00:08:37.400 --> 00:08:44.400]  好了,接著就是來到過了河
[00:08:44.400 --> 00:08:49.800]  之前講到的分享,大家都知道
[00:08:49.800 --> 00:08:53.400]  拿了分地,打勝仗
[00:08:53.400 --> 00:08:56.800]  現在就來到今天的經文
[00:08:56.800 --> 00:09:01.000]  一開始,約書就這樣
[00:09:01.000 --> 00:09:03.600]  三個讚,可能不止,十個like
[00:09:03.600 --> 00:09:08.200]  就是說他們付諸行動,大家讚賞他們
[00:09:08.200 --> 00:09:14.000]  講解者說他們忠心馴服,堅守承諾
[00:09:14.000 --> 00:09:19.000]  沒有離棄他們的弟兄
[00:09:19.000 --> 00:09:23.200]  接著經文就是重點的經文,第五節
[00:09:23.200 --> 00:09:29.600]  重點其中一個就是以神為焦點的愛
[00:09:29.600 --> 00:09:32.000]  而經文就在第五節,我們一起讀吧
[00:09:32.000 --> 00:09:33.600]  好,一二三
[00:09:33.600 --> 00:09:38.000]  只要切切的謹慎遵行耶和華僕人
[00:09:38.000 --> 00:09:42.600]  摩西所吩咐你們的誡命律法
[00:09:42.600 --> 00:09:46.600]  耶和華你們的神,恨他一切的道
[00:09:46.600 --> 00:09:53.600]  遵守他的誡命,專靠他,盡心盡聖,侍奉他
[00:09:53.600 --> 00:10:01.800]  切切的,最重要,約書在臨別陣燃
[00:10:01.800 --> 00:10:04.800]  這一句,第五節是最重要的說話
[00:10:04.800 --> 00:10:09.800]  是整卷生命記的中心思想和精髓所在
[00:10:09.800 --> 00:10:13.200]  好了,切切地是在說什麼呢?
[00:10:13.200 --> 00:10:17.000]  是在說極度地、非常地、盡力地
[00:10:17.000 --> 00:10:19.400]  即是你沒有它就不行
[00:10:19.400 --> 00:10:23.000]  是成為你生活生命的一部份
[00:10:23.000 --> 00:10:27.200]  即是如果我們屬靈的說法就是
[00:10:27.200 --> 00:10:29.400]  我們是獅子,祂是葡萄樹
[00:10:29.400 --> 00:10:33.800]  我們要連上這個葡萄樹,這樣的關係
[00:10:33.800 --> 00:10:35.800]  好了,有些英文的譯本
[00:10:35.800 --> 00:10:38.200]  如果大家留意,這裡多了一句說話
[00:10:38.200 --> 00:10:42.000]  就是紅色字,這誡命律法就是
[00:10:42.000 --> 00:10:45.000]  然後有個母號,這誡命律法就是
[00:10:45.000 --> 00:10:47.600]  有個母號,大家看到吧
[00:10:47.600 --> 00:10:50.800]  這一句說話的意思就是說
[00:10:50.800 --> 00:10:54.800]  誡命律法就是愛耶和華你們的神
[00:10:54.800 --> 00:10:58.800]  這個是首要的,愛耶和華你們的神
[00:10:58.800 --> 00:11:01.000]  是首要的,首先的
[00:11:01.000 --> 00:11:03.400]  那怎樣為之愛耶和華你們的神呢?
[00:11:03.400 --> 00:11:05.600]  就是之後,恨他一切的道
[00:11:05.600 --> 00:11:10.200]  守他的誡命,專靠他,盡心盡意去侍奉他
[00:11:10.200 --> 00:11:13.800]  這裡經文提到愛
[00:11:13.800 --> 00:11:15.600]  這個是愛
[00:11:15.600 --> 00:11:17.600]  但同樣是一個問號
[00:11:17.600 --> 00:11:19.800]  有兩個問號,大家看到嗎?
[00:11:19.800 --> 00:11:22.000]  兩個問號連著的愛
[00:11:22.000 --> 00:11:25.400]  有時我都會問自己,甚麼為之愛?
[00:11:25.400 --> 00:11:27.400]  今日都很想大家思想這個問題
[00:11:27.400 --> 00:11:28.800]  甚麼為之愛?
[00:11:28.800 --> 00:11:31.800]  可能不同人有不同的想法、不同的看法
[00:11:31.800 --> 00:11:33.200]  我給大家一些例子
[00:11:33.200 --> 00:11:35.400]  有人有物質上的需要
[00:11:35.400 --> 00:11:38.400]  你供應給他,是否愛?
[00:11:38.400 --> 00:11:40.200]  有人有禱告上的需要
[00:11:40.200 --> 00:11:42.600]  你為他禱告,是否愛?
[00:11:42.600 --> 00:11:46.400]  有人覺得孤單寂寞,你去關心他
[00:11:46.400 --> 00:11:49.600]  陪伴他左右,是否愛?
[00:11:49.600 --> 00:11:51.800]  是的,大家先想想
[00:11:51.800 --> 00:11:53.800]  肯定是的,沒理由不是的
[00:11:53.800 --> 00:11:58.600]  但是,可能只是表面的愛
[00:11:58.600 --> 00:12:00.400]  而當你這樣做的時候
[00:12:00.400 --> 00:12:04.800]  你仍然在說他的閒話,說三道四
[00:12:04.800 --> 00:12:09.400]  你仍然在疾導他,仍然不肯寬恕他
[00:12:09.400 --> 00:12:12.600]  那是否愛呢?
[00:12:12.600 --> 00:12:15.800]  這個愛不得完整,是表面上的愛
[00:12:15.800 --> 00:12:18.200]  不是打從心裡的愛
[00:12:18.200 --> 00:12:22.600]  表面的行動,不是等於真心去做
[00:12:22.600 --> 00:12:25.400]  表面的行動,不是等於真心去做
[00:12:25.400 --> 00:12:29.200]  神體從的,是我們真心去做的那種愛
[00:12:29.200 --> 00:12:32.200]  高林多前書十三章曾經說過
[00:12:32.200 --> 00:12:33.600]  大家都很熟悉的
[00:12:33.600 --> 00:12:38.200]  周濟窮人,又舍幾身叫人焚燒
[00:12:38.200 --> 00:12:41.000]  如果是為了虛榮,吸引人注意
[00:12:41.000 --> 00:12:43.800]  博取別人的稱讚
[00:12:43.800 --> 00:12:47.000]  這也是沒有愛
[00:12:47.000 --> 00:12:49.600]  這只是打鑼打鼓而已
[00:12:49.600 --> 00:12:52.600]  即是這兩個,不明的鑼,響的筆
[00:12:52.600 --> 00:12:56.200]  即是噪音,叮叮叮叭啦,只是噪音而已
[00:12:56.200 --> 00:13:00.200]  約書強調愛,強調我們要愛神
[00:13:00.200 --> 00:13:02.000]  我們為何要愛神呢?
[00:13:02.000 --> 00:13:04.800]  大家都很熟悉的經文
[00:13:04.800 --> 00:13:07.000]  這一句我們一起讀吧
[00:13:07.000 --> 00:13:10.400]  「我們愛,因為神仙愛我們」
[00:13:10.400 --> 00:13:12.400]  哇,大家反過來都讀得出來
[00:13:12.400 --> 00:13:14.400]  差不多,開玩笑而已
[00:13:14.400 --> 00:13:16.400]  很熟悉的經文
[00:13:16.400 --> 00:13:19.000]  有些心理學家就這樣說
[00:13:19.000 --> 00:13:23.600]  我們健全的人生是需要被愛和去愛
[00:13:23.600 --> 00:13:25.600]  兩樣東西都需要
[00:13:25.600 --> 00:13:29.000]  不只是我們要被人愛
[00:13:29.000 --> 00:13:32.200]  我們拿到這個愛之後,我們也要去愛
[00:13:32.200 --> 00:13:35.200]  才是一個健全的人生
[00:13:35.200 --> 00:13:37.200]  看回這次經文
[00:13:37.200 --> 00:13:39.800]  大家看到嗎?兩樣東西都有
[00:13:39.800 --> 00:13:42.600]  對吧?因為神仙愛我們
[00:13:42.600 --> 00:13:44.800]  那我們就被愛
[00:13:44.800 --> 00:13:48.200]  以致我們可以去愛了
[00:13:48.200 --> 00:13:52.200]  說回以色列人,神怎樣愛以色列人呢?
[00:13:52.200 --> 00:13:55.200]  由出埃及到征服迦南地
[00:13:55.200 --> 00:13:58.000]  其實處處看到神的作為
[00:13:58.000 --> 00:14:00.000]  這些作為都是出自神的愛
[00:14:00.000 --> 00:14:02.000]  神怎樣愛他們呢?
[00:14:02.000 --> 00:14:03.400]  我們看看吧
[00:14:03.400 --> 00:14:06.000]  在抗日四十年
[00:14:06.000 --> 00:14:09.400]  康顧、恭應、保護
[00:14:09.400 --> 00:14:12.000]  過約旦河有神跡
[00:14:12.000 --> 00:14:15.000]  指著流水,立起城裡
[00:14:15.000 --> 00:14:17.400]  攻打耶利哥城
[00:14:17.400 --> 00:14:20.800]  這個以色列人圍繞城牆十三次
[00:14:20.800 --> 00:14:22.400]  城牆就倒塌了
[00:14:22.400 --> 00:14:28.000]  然後攻打阿摩利王的五個王的時候
[00:14:28.000 --> 00:14:30.200]  更重要,將太陽停住
[00:14:30.200 --> 00:14:33.000]  而月亮暫住
[00:14:33.000 --> 00:14:34.000]  看不看到?
[00:14:34.000 --> 00:14:38.400]  這些是神對以色列人一種超越的愛
[00:14:38.400 --> 00:14:40.600]  就是這樣
[00:14:40.600 --> 00:14:44.400]  這種愛是他們可以愛的動力
[00:14:44.400 --> 00:14:47.000]  可以愛神的動力
[00:14:47.000 --> 00:14:52.200]  正如約書再三叮囑他們要愛耶和華
[00:14:52.200 --> 00:14:53.800]  你們的神
[00:14:53.800 --> 00:14:55.600]  而愛就是甚麼呢?
[00:14:55.600 --> 00:14:57.400]  我再一次重複
[00:14:57.400 --> 00:14:59.400]  愛就是
[00:14:59.400 --> 00:15:01.600]  遵行他一切的道路
[00:15:01.600 --> 00:15:03.400]  謹守他的誡命
[00:15:03.400 --> 00:15:05.200]  謹謹依靠他
[00:15:05.200 --> 00:15:07.400]  一心一意侍奉他
[00:15:07.400 --> 00:15:10.000]  大家留意我的經文好像有點不同
[00:15:10.000 --> 00:15:13.200]  這是新譯本,另一個譯本
[00:15:13.200 --> 00:15:15.400]  他的譯法是更為清晰的
[00:15:15.400 --> 00:15:16.600]  所以我不需要解釋
[00:15:16.600 --> 00:15:18.800]  大家都很清楚,對不對?
[00:15:18.800 --> 00:15:20.400]  就是這樣
[00:15:20.400 --> 00:15:23.000]  然後約書就說
[00:15:23.000 --> 00:15:25.200]  你們其中一個具體的表現
[00:15:25.200 --> 00:15:27.600]  就是在第八節提到
[00:15:27.600 --> 00:15:30.400]  你們回到河東地的時候
[00:15:30.400 --> 00:15:32.800]  要跟你們的弟兄分享
[00:15:32.800 --> 00:15:34.000]  你們的老物
[00:15:34.000 --> 00:15:37.400]  包括金、銀、銅、鐵的衣服
[00:15:37.400 --> 00:15:39.800]  你們要跟你們的弟兄分享
[00:15:39.800 --> 00:15:41.000]  說的是甚麼呢?
[00:15:41.000 --> 00:15:45.200]  說的是彼此分享這件事
[00:15:45.200 --> 00:15:47.800]  你們要彼此分享
[00:15:47.800 --> 00:15:52.000]  彼此分享,即是彼此相愛
[00:15:52.000 --> 00:15:54.400]  有這個意思在這裡
[00:15:54.400 --> 00:15:56.400]  耶穌很多的教導
[00:15:56.400 --> 00:15:59.400]  都是叫我們彼此相愛的,對不對?
[00:15:59.400 --> 00:16:02.200]  如果你們彼此相愛的時候
[00:16:02.200 --> 00:16:03.600]  那些人就會認出
[00:16:03.600 --> 00:16:05.800]  你是我的門徒
[00:16:05.800 --> 00:16:07.600]  第二節我們在教會裡面
[00:16:07.600 --> 00:16:09.000]  我們要彼此相愛
[00:16:09.000 --> 00:16:10.800]  以至到外面的人可以看到
[00:16:10.800 --> 00:16:13.400]  我們是耶穌基督的門徒
[00:16:13.400 --> 00:16:15.400]  我們要有好的見證
[00:16:15.400 --> 00:16:17.000]  如果我們不彼此相愛
[00:16:17.000 --> 00:16:19.600]  我們不要說我們愛神
[00:16:19.600 --> 00:16:21.000]  明白我的意思了嗎?
[00:16:21.000 --> 00:16:23.400]  這裡說我們要愛神
[00:16:23.400 --> 00:16:24.800]  如果我們愛神的話
[00:16:24.800 --> 00:16:28.000]  我們就一定會彼此相愛
[00:16:28.000 --> 00:16:30.000]  約書提到
[00:16:30.000 --> 00:16:32.600]  以色列人要愛耶和華
[00:16:32.600 --> 00:16:35.000]  你們的神首要
[00:16:35.000 --> 00:16:36.400]  我們要彼此相愛
[00:16:36.400 --> 00:16:39.200]  好了,相對於今天基督徒
[00:16:39.200 --> 00:16:40.600]  除了彼此相愛
[00:16:40.600 --> 00:16:44.200]  人世間最大的愛是甚麼呢?
[00:16:44.200 --> 00:16:46.600]  莫過於十字架上的愛,對不對?
[00:16:46.600 --> 00:16:49.000]  耶穌基督為我們犧牲自己的性命
[00:16:49.000 --> 00:16:50.600]  成就咎因
[00:16:50.600 --> 00:16:51.600]  有兩字經文
[00:16:51.600 --> 00:16:53.600]  又是大家很熟悉的經文
[00:16:53.600 --> 00:16:55.000]  我不叫大家讀了
[00:16:55.000 --> 00:16:58.000]  一定大家信了耶穌會很熟悉了
[00:16:58.000 --> 00:16:59.600]  也在開玩笑地說
[00:16:59.600 --> 00:17:01.600]  反過來大家都會背的
[00:17:01.600 --> 00:17:03.000]  大興智媒
[00:17:03.000 --> 00:17:05.400]  我們已經得到這個愛
[00:17:05.400 --> 00:17:07.200]  成為上帝的子民
[00:17:07.200 --> 00:17:08.200]  而事實上
[00:17:08.200 --> 00:17:11.200]  上帝對我們所做的作為
[00:17:11.200 --> 00:17:13.200]  都是出於愛
[00:17:13.200 --> 00:17:14.400]  祂從一開始
[00:17:14.400 --> 00:17:17.000]  就是從創世紀
[00:17:17.000 --> 00:17:20.000]  一開始都是在愛我們
[00:17:20.000 --> 00:17:22.000]  祂的愛是愛我們愛到底
[00:17:22.000 --> 00:17:24.000]  是從來沒有改變的
[00:17:24.000 --> 00:17:25.000]  所以
[00:17:25.000 --> 00:17:27.200]  耶穌成就了我們生命裡面
[00:17:27.200 --> 00:17:30.800]  最需要的被愛的部分的時候
[00:17:30.800 --> 00:17:35.200]  給了我們去愛的動力和力量
[00:17:35.200 --> 00:17:37.400]  接下來我們要怎樣?
[00:17:37.400 --> 00:17:39.800]  我們要這樣,對不對?
[00:17:39.800 --> 00:17:43.400]  要愛,向愛出發
[00:17:43.400 --> 00:17:46.200]  重點是這個
[00:17:46.200 --> 00:17:47.800]  我們有沒有體會
[00:17:47.800 --> 00:17:49.800]  用心體會
[00:17:49.800 --> 00:17:52.800]  和深深感受到
[00:17:52.800 --> 00:17:55.200]  耶穌基督的愛呢?
[00:17:55.200 --> 00:17:57.800]  我們有沒有用心體會
[00:17:57.800 --> 00:17:59.800]  深深感受到
[00:17:59.800 --> 00:18:01.400]  耶穌基督的愛呢?
[00:18:01.400 --> 00:18:05.000]  以致我們有能力去回應神
[00:18:05.000 --> 00:18:09.400]  我再打這兩字經文給大家
[00:18:09.400 --> 00:18:14.200]  再打這張圖給大家
[00:18:14.200 --> 00:18:18.600]  耶穌基督上十字架的景象
[00:18:18.600 --> 00:18:21.200]  大家會不會體會到呢?
[00:18:21.200 --> 00:18:23.400]  這個是我有時候用的方法
[00:18:23.400 --> 00:18:25.600]  未必是大家用的方法
[00:18:25.600 --> 00:18:28.400]  一會兒我會再分享多一點
[00:18:28.400 --> 00:18:30.000]  大家會不會體會到呢?
[00:18:30.000 --> 00:18:31.000]  好了
[00:18:31.000 --> 00:18:34.000]  有一個德國哲學家
[00:18:34.000 --> 00:18:36.400]  他說 The only thing we learn from history
[00:18:36.400 --> 00:18:40.800]  is that we never learned from history
[00:18:40.800 --> 00:18:44.000]  意思就是說我們從歷史
[00:18:44.000 --> 00:18:46.200]  所學到的唯一的功課就是
[00:18:46.200 --> 00:18:49.800]  我們從來沒有在歷史學到什麼
[00:18:49.800 --> 00:18:52.200]  或者是吸水教訓
[00:18:52.200 --> 00:18:56.200]  我希望我們今天不是這樣
[00:18:56.200 --> 00:19:00.000]  舊約以色列的人固然學不到
[00:19:00.000 --> 00:19:03.000]  我們今天能不能學到呢?
[00:19:03.000 --> 00:19:05.800]  我們會不會從人類的歷史
[00:19:05.800 --> 00:19:07.400]  以色列人的歷史
[00:19:07.400 --> 00:19:09.600]  聖經的說話
[00:19:09.600 --> 00:19:15.000]  甚至在我們生命裡面
[00:19:15.000 --> 00:19:17.000]  經歷到神的愛
[00:19:17.000 --> 00:19:22.000]  當中我們領略到呢?
[00:19:22.000 --> 00:19:25.200]  丹尖貝當我們說需要被愛
[00:19:25.200 --> 00:19:27.600]  以及去愛的時候
[00:19:27.600 --> 00:19:35.600]  我們首先要深深體會到神的愛
[00:19:35.600 --> 00:19:37.600]  怎樣體會到神的愛呢?
[00:19:37.600 --> 00:19:39.200]  這裡也說了一些
[00:19:39.200 --> 00:19:41.400]  我們的生命的經歷
[00:19:41.400 --> 00:19:43.000]  神的話語
[00:19:43.000 --> 00:19:46.000]  在敬拜裡面我們經歷神
[00:19:46.000 --> 00:19:47.600]  我們在靈修裡面
[00:19:47.600 --> 00:19:48.600]  我們親近神
[00:19:48.600 --> 00:19:49.400]  讀經祈禱
[00:19:49.400 --> 00:19:51.800]  跟神建立關係
[00:19:51.800 --> 00:19:55.000]  我們多一點存在感恩的心
[00:19:55.000 --> 00:19:57.000]  多一點感恩的心
[00:19:57.000 --> 00:19:59.200]  我們就會體會到神的愛
[00:19:59.200 --> 00:20:01.000]  在我們身上
[00:20:01.000 --> 00:20:02.000]  我們的侍奉
[00:20:02.000 --> 00:20:03.400]  我們以為有經歷
[00:20:03.400 --> 00:20:05.400]  我們經歷到神的實在
[00:20:05.400 --> 00:20:07.800]  所以我們要聚焦在神的愛裡面
[00:20:07.800 --> 00:20:11.800]  以致我們可以活出愛
[00:20:11.800 --> 00:20:13.800]  如果是這樣的話
[00:20:13.800 --> 00:20:16.600]  必定是一個豐盛的生命
[00:20:16.600 --> 00:20:19.400]  所以第二個焦點
[00:20:19.400 --> 00:20:23.400]  是以神為焦點的愛
[00:20:23.400 --> 00:20:29.400]  因為耶穌是生命和愛的根源
[00:20:29.400 --> 00:20:31.000]  生命源自祂
[00:20:31.000 --> 00:20:35.400]  愛也是源自祂
[00:20:35.400 --> 00:20:38.600]  在約翰福音十章十節這樣說
