
[00:00:00.000 --> 00:00:04.000]  各位青睞、撼培拉華人基督教會與儒堂的弟兄姊妹
[00:02:35.000 --> 00:02:38.000]  我們很希望知己知彼
[00:02:38.000 --> 00:02:41.000]  然後百戰百勝
[00:02:41.000 --> 00:02:43.000]  很希望我們的訊息
[00:02:43.000 --> 00:02:45.000]  能夠成為你們的幫助
[00:02:45.000 --> 00:02:48.000]  也很願意你繼續用禱告的心
[00:02:48.000 --> 00:02:51.000]  來托著、去聆聽
[00:02:51.000 --> 00:02:54.000]  今天我們會開始新的一個課題
[00:02:54.000 --> 00:02:56.000]  就是人生階段可變
[00:02:56.000 --> 00:03:02.000]  但神的恩典是永遠不會改變的
[00:03:02.000 --> 00:03:04.000]  今天我們會知道
[00:03:04.000 --> 00:03:07.000]  人是想改變的
[00:03:07.000 --> 00:03:13.000]  正如當日奧巴馬到尼泰亞去選舉的時候
[00:03:13.000 --> 00:03:18.000]  他也會到尼泰亞去講改變
[00:03:18.000 --> 00:03:22.000]  他說希望人生求變
[00:03:22.000 --> 00:03:26.000]  事實上這是需要的
[00:03:26.000 --> 00:03:32.000]  而梁振英當日到尼泰亞去選舉的時候
[00:03:32.000 --> 00:03:36.000]  他也說我們要穩中求變
[00:03:36.000 --> 00:03:38.000]  不要大變
[00:03:38.000 --> 00:03:40.000]  大變不是大變
[00:03:40.000 --> 00:03:42.000]  我們只是小變
[00:03:42.000 --> 00:03:44.000]  但事實上當他帶領之下
[00:03:44.000 --> 00:03:46.000]  香港也變了很多
[00:03:46.000 --> 00:03:51.000]  這些政治人物也看到原來人很想有改變
[00:03:51.000 --> 00:03:56.000]  於是他就會切合他們的需要
[00:03:56.000 --> 00:04:00.000]  來等他們有共鳴
[00:04:00.000 --> 00:04:02.000]  希望可以得到成功
[00:04:02.000 --> 00:04:05.000]  事實上人是需要改變的
[00:04:05.000 --> 00:04:07.000]  正如一個嬰兒
[00:04:07.000 --> 00:04:10.000]  他慢慢地來到成長
[00:04:10.000 --> 00:04:13.000]  他做了一個學生
[00:04:13.000 --> 00:04:16.000]  這個時候他需要怎樣呢?
[00:04:16.000 --> 00:04:18.000]  要不斷地去學習
[00:04:18.000 --> 00:04:21.000]  然後他就要到尼泰亞去做甚麼呢?
[00:04:21.000 --> 00:04:23.000]  就是出來社會做事
[00:04:23.000 --> 00:04:28.000]  他就需要到尼泰亞去適應新的環境
[00:04:28.000 --> 00:04:31.000]  做小民主主義的地方也是
[00:04:31.000 --> 00:04:34.000]  可能我們原本在中國、在香港居住
[00:04:34.000 --> 00:04:37.000]  但是移民了過來澳洲
[00:04:37.000 --> 00:04:41.000]  可能就需要很新的適應
[00:04:41.000 --> 00:04:46.000]  無論適應的天氣、語言、生活習慣
[00:04:46.000 --> 00:04:49.000]  那些食物也需要改變
[00:04:49.000 --> 00:04:54.000]  事實上今天人的生活也不斷地在改變
[00:04:54.000 --> 00:04:56.000]  最早年
[00:04:56.000 --> 00:05:00.000]  我想人類的初期是鑽木去取火
[00:05:00.000 --> 00:05:02.000]  鑿石去取火
[00:05:02.000 --> 00:05:04.000]  今天我們說借火
[00:05:04.000 --> 00:05:09.000]  不如開著石油氣爐、煤氣爐
[00:05:09.000 --> 00:05:13.000]  甚至電爐的時候就可以煮食物了
[00:05:13.000 --> 00:05:17.000]  以前我記得我少年時代的時候
[00:05:17.000 --> 00:05:19.000]  那些人去了外地
[00:05:19.000 --> 00:05:20.000]  他要打電話
[00:05:20.000 --> 00:05:21.000]  不知道大家知不知道
[00:05:21.000 --> 00:05:23.000]  我在香港出生、在香港長大
[00:05:23.000 --> 00:05:27.000]  是要去尖沙咀、海運大廈
[00:05:27.000 --> 00:05:31.000]  或者是荃灣的遠東中心
[00:05:31.000 --> 00:05:33.000]  要登記的
[00:05:33.000 --> 00:05:37.000]  然後要進入房間才可以打長途電話
[00:05:37.000 --> 00:05:39.000]  但是現在不是了
[00:05:39.000 --> 00:05:45.000]  現在可以很簡單地拿手提電話
[00:05:45.000 --> 00:05:47.000]  可以FaceTime
[00:05:47.000 --> 00:05:50.000]  可以面對面地談話
[00:05:50.000 --> 00:05:53.000]  將彼此之間的距離拉近了
[00:05:53.000 --> 00:05:55.000]  天涯若比鄰
[00:05:55.000 --> 00:05:58.000]  所以今天無論怎樣的時候
[00:05:58.000 --> 00:06:01.000]  我們知道我們每一個人都會變
[00:06:01.000 --> 00:06:02.000]  但是不要忘記
[00:06:02.000 --> 00:06:06.000]  我們的神卻是永不改變
[00:06:06.000 --> 00:06:10.000]  神為甚麼不需要改變呢?
[00:06:10.000 --> 00:06:13.000]  因為神已經是最完美、最好了
[00:06:13.000 --> 00:06:17.000]  所以我們知道神的智慧是非常豐富
[00:06:17.000 --> 00:06:20.000]  神的智慧是不需要改變
[00:06:20.000 --> 00:06:24.000]  因為祂是已經最好、最好、最聰明的了
[00:06:24.000 --> 00:06:26.000]  但今天我們不是
[00:06:26.000 --> 00:06:32.000]  我們讀書的時候是要不斷地轉變
[00:06:32.000 --> 00:06:34.000]  我們要不斷地學習
[00:06:34.000 --> 00:06:36.000]  正如現在
[00:06:36.000 --> 00:06:39.000]  我正在學習對著鏡頭
[00:06:39.000 --> 00:06:43.000]  自己控制電腦來分享
[00:06:43.000 --> 00:06:46.000]  其實現在我有點擔心到底能不能錄
[00:06:46.000 --> 00:06:48.000]  因為我在電腦上
[00:06:48.000 --> 00:06:51.000]  現在只看到電腦簡報的畫面
[00:06:51.000 --> 00:06:54.000]  再看不到自己的樣子
[00:06:54.000 --> 00:06:56.000]  這時候我不知道究竟能不能錄
[00:06:56.000 --> 00:06:59.000]  但我憑信心繼續講下去
[00:06:59.000 --> 00:07:05.000]  今天神的智慧是超越過一切的人
[00:07:05.000 --> 00:07:08.000]  神是智慧的源頭
[00:07:08.000 --> 00:07:12.000]  祂的智慧是超越一切受造之物
[00:07:12.000 --> 00:07:14.000]  從創造之中
[00:07:14.000 --> 00:07:19.000]  我們可以顯示到神的智慧的奇妙
[00:07:19.000 --> 00:07:23.000]  詩篇104篇第24節
[00:07:23.000 --> 00:07:27.000]  耶和華,你所做的是何其多?
[00:07:27.000 --> 00:07:30.000]  都是你用智慧造成的
[00:07:30.000 --> 00:07:33.000]  遍地滿了你的豐富
[00:07:33.000 --> 00:07:38.000]  今日透過大自然
[00:07:38.000 --> 00:07:41.000]  透過神的創造
[00:07:41.000 --> 00:07:44.000]  我們不得不驚訝神的智慧
[00:07:44.000 --> 00:07:51.000]  當你可能在一個很危惡、高俗的建築物裏
[00:07:51.000 --> 00:07:56.000]  仰望百多二百層的高樓大廈
[00:07:56.000 --> 00:08:00.000]  我們就要讚嘆那個設計的人
[00:08:00.000 --> 00:08:03.000]  或那個人還要計算得很好
[00:08:03.000 --> 00:08:06.000]  那個地基要打得多穩
[00:08:06.000 --> 00:08:08.000]  然後那個結構是怎樣
[00:08:08.000 --> 00:08:10.000]  那個承托力是多大
[00:08:10.000 --> 00:08:16.000]  才可以做到這一座這麼高的建築物
[00:08:16.000 --> 00:08:20.000]  但是當我們看到整個宇宙的奇妙
[00:08:20.000 --> 00:08:25.000]  我們有沒有讚嘆神的智慧是何等的豐富呢?
[00:08:25.000 --> 00:08:30.000]  而在亞書第四十章的第二十六節
[00:08:30.000 --> 00:08:33.000]  「你們向上舉目
[00:08:33.000 --> 00:08:35.000]  看誰創造這萬象
[00:08:35.000 --> 00:08:37.000]  按數目領出
[00:08:37.000 --> 00:08:40.000]  他一一稱其名
[00:08:40.000 --> 00:08:42.000]  因他的權能
[00:08:42.000 --> 00:08:44.000]  又因他的大能大力
[00:08:44.000 --> 00:08:46.000]  連一個都不缺」
[00:08:46.000 --> 00:08:48.000]  看到嗎?
[00:08:48.000 --> 00:08:53.000]  聖經的作者被神的靈感動下
[00:08:53.000 --> 00:08:56.000]  當他舉目望天
[00:08:56.000 --> 00:08:59.000]  看到天上的萬象
[00:08:59.000 --> 00:09:02.000]  他不得不承認人的渺小
[00:09:02.000 --> 00:09:06.000]  看到神的大能是何等的奇妙
[00:09:06.000 --> 00:09:09.000]  看到神的創造其實是很自然的
[00:09:09.000 --> 00:09:13.000]  我曾經跟小孩子說到神的創造
[00:09:13.000 --> 00:09:15.000]  你知道神創造我們的時候
[00:09:15.000 --> 00:09:18.000]  人的構造都很奇妙的
[00:09:18.000 --> 00:09:20.000]  很簡單舉個例子
[00:09:20.000 --> 00:09:23.000]  我們的鼻孔有沒有留意到
[00:09:23.000 --> 00:09:25.000]  我們的鼻孔是向下的
[00:09:25.000 --> 00:09:28.000]  你有沒有想像到你的鼻孔向上是怎樣的呢?
[00:09:28.000 --> 00:09:30.000]  我想下雨的時候
[00:09:30.000 --> 00:09:32.000]  可能就會承接了很多雨水
[00:09:32.000 --> 00:09:37.000]  我們又想我們的眼眉有甚麼用呢?
[00:09:37.000 --> 00:09:42.000]  有些人很可能將眼眉剃了
[00:09:42.000 --> 00:09:44.000]  然後再畫上去
[00:09:44.000 --> 00:09:46.000]  這樣可能會漂亮一點
[00:09:46.000 --> 00:09:48.000]  其實不要破壞神的創造
[00:09:48.000 --> 00:09:50.000]  因為原來這些眼眉毛
[00:09:50.000 --> 00:09:56.000]  是用來阻止那些汗水流到我們的眼睛
[00:09:56.000 --> 00:09:59.000]  免得我們的眼睛被腋下
[00:09:59.000 --> 00:10:02.000]  就好像那個車的水撥
[00:10:02.000 --> 00:10:04.000]  是幫助我們的
[00:10:04.000 --> 00:10:08.000]  我們會看到神的創造是何等的奇妙
[00:10:08.000 --> 00:10:10.000]  但還有甚麼呢?
[00:10:10.000 --> 00:10:12.000]  就是我們有沒有看到
[00:10:12.000 --> 00:10:16.000]  神的安排是何等的奇妙
[00:10:16.000 --> 00:10:18.000]  我建立了一間冥恩堂
[00:10:18.000 --> 00:10:20.000]  當我們建立第五間教會的時候
[00:10:20.000 --> 00:10:22.000]  就是九龍灣堂
[00:10:22.000 --> 00:10:24.000]  是一個很奇妙的經歷
[00:10:24.000 --> 00:10:26.000]  給大家來分享
[00:10:26.000 --> 00:10:29.000]  當年2013年的時候
[00:10:29.000 --> 00:10:31.000]  我們就開始建立這間教會
[00:10:31.000 --> 00:10:33.000]  我們到處去找地方
[00:10:33.000 --> 00:10:35.000]  我們去禱告仰望神
[00:10:35.000 --> 00:10:37.000]  因為我們看到九龍灣這個地方
[00:10:37.000 --> 00:10:40.000]  有很多很多在職的人
[00:10:40.000 --> 00:10:43.000]  我們很想在這裡建立教會去服侍他們
[00:10:43.000 --> 00:10:45.000]  但是找地方的時候
[00:10:45.000 --> 00:10:48.000]  有些很漂亮的商業大廈
[00:10:48.000 --> 00:10:50.000]  很漂亮的大堂
[00:10:50.000 --> 00:10:53.000]  但是我們查過契的時候
[00:10:53.000 --> 00:10:56.000]  竟然原來是不可以做教會的
[00:10:56.000 --> 00:11:01.000]  後來我們終於找到一間建築物
[00:11:01.000 --> 00:11:03.000]  就叫做德福大廈
[00:11:03.000 --> 00:11:05.000]  是很近地鐵站的
[00:11:05.000 --> 00:11:07.000]  如果由地鐵站走去的話
[00:11:07.000 --> 00:11:09.000]  是完全不需要下雨的
[00:11:09.000 --> 00:11:11.000]  我記得那一晚
[00:11:11.000 --> 00:11:13.000]  我們去看的時候
[00:11:13.000 --> 00:11:15.000]  我們之前看到很多地方都不是很適合
[00:11:15.000 --> 00:11:17.000]  但是很奇妙
[00:11:17.000 --> 00:11:18.000]  神的感動
[00:11:18.000 --> 00:11:20.000]  那一天我下午的時候
[00:11:20.000 --> 00:11:21.000]  跟弟兄姊妹說
[00:11:21.000 --> 00:11:23.000]  今晚我們會六點多
[00:11:23.000 --> 00:11:25.000]  去跟一班執事去看地方
[00:11:25.000 --> 00:11:28.000]  我這次都相信
[00:11:28.000 --> 00:11:31.000]  這個地方可能就是我們要的地方
[00:11:31.000 --> 00:11:33.000]  我其實沒有看過的
[00:11:33.000 --> 00:11:35.000]  但是有這種感動
[00:11:35.000 --> 00:11:37.000]  當我們去的時候
[00:11:37.000 --> 00:11:40.000]  原來那個地方
[00:11:40.000 --> 00:11:42.000]  以前叫做樓上燕窩莊
[00:11:42.000 --> 00:11:43.000]  現在空了出來
[00:11:43.000 --> 00:11:45.000]  我們一看就覺得很好
[00:11:45.000 --> 00:11:46.000]  很合適
[00:11:46.000 --> 00:11:48.000]  最重要的是我們查過契
[00:11:48.000 --> 00:11:50.000]  是可以做教會的
[00:11:50.000 --> 00:11:51.000]  我們就說好啊
[00:11:51.000 --> 00:11:53.000]  我們回去商量一下
[00:11:53.000 --> 00:11:55.000]  誰知道那個業主就說
[00:11:55.000 --> 00:11:56.000]  好啊
[00:11:56.000 --> 00:11:58.000]  不過
[00:11:58.000 --> 00:12:01.000]  明天那個上手的人
[00:12:01.000 --> 00:12:04.000]  就已經叫了人來
[00:12:04.000 --> 00:12:07.000]  拆那些冷氣
[00:12:07.000 --> 00:12:10.000]  電器那些電線
[00:12:10.000 --> 00:12:11.000]  為什麼呢?
[00:12:11.000 --> 00:12:13.000]  他要還原
[00:12:13.000 --> 00:12:15.000]  來交給業主
[00:12:15.000 --> 00:12:17.000]  你知不知道
[00:12:17.000 --> 00:12:19.000]  那些裝修
[00:12:19.000 --> 00:12:20.000]  安電線
[00:12:20.000 --> 00:12:22.000]  還有那些冷氣機
[00:12:22.000 --> 00:12:24.000]  全部其實是不少費用
[00:12:24.000 --> 00:12:26.000]  但我們不是那麼有錢
[00:12:26.000 --> 00:12:27.000]  這樣啊?
[00:12:27.000 --> 00:12:28.000]  是啊
[00:12:28.000 --> 00:12:30.000]  明天早上六點多就要拆了
[00:12:30.000 --> 00:12:31.000]  我心想不是吧
[00:12:31.000 --> 00:12:33.000]  六點多才拆?
[00:12:33.000 --> 00:12:34.000]  早上啊
[00:12:34.000 --> 00:12:37.000]  原來商業大廈的寫字樓
[00:12:37.000 --> 00:12:40.000]  他們一定是要在九點之前開工
[00:12:40.000 --> 00:12:42.000]  或者六點之後開工
[00:12:42.000 --> 00:12:47.000]  就免得吵著隔離辦公的地方
[00:12:47.000 --> 00:12:49.000]  我們很無奈
[00:12:49.000 --> 00:12:50.000]  我馬上就決定
[00:12:50.000 --> 00:12:51.000]  好了
[00:12:51.000 --> 00:12:52.000]  我們就租了
[00:12:52.000 --> 00:12:55.000]  馬上要寫一張支票
[00:12:55.000 --> 00:12:56.000]  有這麼巧
[00:12:56.000 --> 00:12:59.000]  就是我一向帶著幾張空白的支票在身上
[00:12:59.000 --> 00:13:02.000]  我自己用私人支票來帶去寫
[00:13:02.000 --> 00:13:04.000]  有執事在一起
[00:13:04.000 --> 00:13:06.000]  所以馬上可以決定
[00:13:06.000 --> 00:13:09.000]  然後我們再有來追認
[00:13:09.000 --> 00:13:10.000]  我們已經會有大會
[00:13:10.000 --> 00:13:11.000]  已經確定了
[00:13:11.000 --> 00:13:13.000]  我們可以不用多少錢
[00:13:13.000 --> 00:13:14.000]  超過多少錢
[00:13:14.000 --> 00:13:17.000]  就可以租地方和那一區了
[00:13:17.000 --> 00:13:21.000]  整個時間的安排就是這麼好
[00:13:21.000 --> 00:13:22.000]  你知不知道
[00:13:22.000 --> 00:13:24.000]  如果我們遲一下去的時候
[00:13:24.000 --> 00:13:27.000]  總之剛好我們可能要多給幾十萬
[00:13:27.000 --> 00:13:29.000]  那些冷氣機
[00:13:29.000 --> 00:13:30.000]  就是不便宜的
[00:13:30.000 --> 00:13:32.000]  那些電線
[00:13:32.000 --> 00:13:35.000]  那些添置
[00:13:35.000 --> 00:13:38.000]  原來整個時間就是這麼好
[00:13:38.000 --> 00:13:41.000]  每一個環節
[00:13:41.000 --> 00:13:44.000]  神都為我們度身訂做的
[00:13:44.000 --> 00:13:46.000]  我不知道弟兄姊妹
[00:13:46.000 --> 00:13:48.000]  你會不會有這個經歷
[00:13:48.000 --> 00:13:49.000]  如果是的時候
[00:13:49.000 --> 00:13:51.000]  都鼓勵你在這個營會裏面
[00:13:51.000 --> 00:13:53.000]  或者分組的時候
[00:13:53.000 --> 00:13:54.000]  大家可以分享
[00:13:54.000 --> 00:13:55.000]  分享一下
[00:13:55.000 --> 00:13:59.000]  神在你身上有什麼奇妙的作為
[00:13:59.000 --> 00:14:02.000]  所以詩篇147篇第五節裏面怎麼說呢?
[00:14:02.000 --> 00:14:04.000]  我們的主偉大
[00:14:04.000 --> 00:14:06.000]  最有能力
[00:14:06.000 --> 00:14:10.000]  祂的智慧無法測度
[00:14:10.000 --> 00:14:11.000]  記住
[00:14:11.000 --> 00:14:13.000]  我們的神
[00:14:13.000 --> 00:14:17.000]  祂的智慧是令到我們無法測度
[00:14:17.000 --> 00:14:18.000]  有時候
[00:14:18.000 --> 00:14:21.000]  我們可能陷入一些困難的環境當中
[00:14:21.000 --> 00:14:26.000]  甚至是在一個逆境裏面
[00:14:26.000 --> 00:14:29.000]  但這個逆境不是因為我們犯錯而導致的
[00:14:29.000 --> 00:14:34.000]  有時候我們的信心都有點兒失去
[00:14:34.000 --> 00:14:36.000]  神啊,為什麼?
[00:14:36.000 --> 00:14:40.000]  為什麼你容忍這些事淋到我們身上呢?
[00:14:40.000 --> 00:14:42.000]  但是可能你事後看回
[00:14:42.000 --> 00:14:46.000]  哇,神就是這麼有奇妙的安排
[00:14:46.000 --> 00:14:48.000]  很簡單舉一個例子
[00:14:48.000 --> 00:14:50.000]  大家很熟悉的一個人物
[00:14:50.000 --> 00:14:52.000]  約瑟
[00:14:52.000 --> 00:14:56.000]  約瑟他真的很無辜
[00:14:56.000 --> 00:14:58.000]  爸爸特別痛愛他
[00:14:58.000 --> 00:15:03.000]  但是爸爸可能表達太多的差距
[00:15:03.000 --> 00:15:06.000]  令到那十個兄長很憎恨他
[00:15:06.000 --> 00:15:08.000]  本來想殺他
[00:15:08.000 --> 00:15:12.000]  就將他賣了去埃及做奴隸
[00:15:12.000 --> 00:15:17.000]  你想想一位被爸爸寵愛的孩子
[00:15:17.000 --> 00:15:19.000]  只是十七歲
[00:15:19.000 --> 00:15:23.000]  但是竟然被賣到埃及要做奴隸
[00:15:23.000 --> 00:15:26.000]  他的心一定是很不開心
[00:15:26.000 --> 00:15:32.000]  但約瑟仍然在這個逆境當中盡責去做一個奴隸
[00:15:32.000 --> 00:15:35.000]  結果就被主人來賞識
[00:15:35.000 --> 00:15:39.000]  但是好像剛剛情況好一些
[00:15:39.000 --> 00:15:42.000]  但是撒旦就來攻擊了
[00:15:42.000 --> 00:15:47.000]  透過他的上司的太太
[00:15:47.000 --> 00:15:49.000]  波提弗的妻子
[00:15:49.000 --> 00:15:51.000]  不斷地引誘他
[00:15:51.000 --> 00:15:53.000]  你留意到
[00:15:53.000 --> 00:15:55.000]  那個引誘不是一次
[00:15:55.000 --> 00:15:58.000]  是不斷地引誘
[00:15:58.000 --> 00:16:00.000]  天天向他拋眉眼
[00:16:00.000 --> 00:16:04.000]  甚至撒旦怎樣安排呢?
[00:16:04.000 --> 00:16:06.000]  很難想像聖經說到
[00:16:06.000 --> 00:16:09.000]  有一天竟然家裏完全沒有人
[00:16:09.000 --> 00:16:14.000]  你想想波提弗是皇帝的近身保鏢
[00:16:14.000 --> 00:16:16.000]  大內總管
[00:16:16.000 --> 00:16:19.000]  家庭裏一定有很多的工人
[00:16:19.000 --> 00:16:21.000]  怎會那天完全沒有人
[00:16:21.000 --> 00:16:25.000]  魔鬼他要安排我們去犯錯的時候
[00:16:25.000 --> 00:16:28.000]  他說我們安排一條很順的路
[00:16:28.000 --> 00:16:34.000]  但是約瑟他竟然來抗拒誘惑
[00:16:34.000 --> 00:16:38.000]  一個少年人面對這樣的環境
[00:16:38.000 --> 00:16:40.000]  其實要抗拒是很難的
[00:16:40.000 --> 00:16:43.000]  但是他說我怎樣可以犯這個大的罪
[00:16:43.000 --> 00:16:44.000]  得罪神呢?
[00:16:44.000 --> 00:16:46.000]  這個就是一個很重要的原則
[00:16:46.000 --> 00:16:49.000]  不只是得罪老闆波提弗
[00:16:49.000 --> 00:16:52.000]  是得罪神去拒絕
[00:16:52.000 --> 00:16:54.000]  但是結果就誣蔑了
[00:16:54.000 --> 00:16:56.000]  被侍頭婆來誣蔑
[00:16:56.000 --> 00:16:58.000]  說是對他不規矩
[00:16:58.000 --> 00:17:01.000]  結果後來他就要坐牢
[00:17:01.000 --> 00:17:03.000]  你想一想
[00:17:03.000 --> 00:17:05.000]  約瑟有些感受
[00:17:05.000 --> 00:17:06.000]  我做得好
[00:17:06.000 --> 00:17:10.000]  我按著我應該要持守的原則
[00:17:10.000 --> 00:17:12.000]  回去去做的時候
[00:17:12.000 --> 00:17:13.000]  但是得到的
[00:17:13.000 --> 00:17:14.000]  神不是獎賞我
[00:17:14.000 --> 00:17:17.000]  但是還要我去坐牢嗎?
[00:17:17.000 --> 00:17:19.000]  我不詳細講下去
[00:17:19.000 --> 00:17:21.000]  但是大家都會知道
[00:17:21.000 --> 00:17:23.000]  這個坐牢
[00:17:23.000 --> 00:17:28.000]  原來是約瑟一個訓練學校
[00:17:28.000 --> 00:17:30.000]  原來這個是皇室監獄
[00:17:30.000 --> 00:17:32.000]  進去坐牢的人
[00:17:32.000 --> 00:17:36.000]  大部份都是宮廷裏面的官員
[00:17:36.000 --> 00:17:39.000]  所以在監獄裏面能夠了解到
[00:17:39.000 --> 00:17:42.000]  政治上的鬥爭險惡
[00:17:42.000 --> 00:17:43.000]  不然的話
[00:17:43.000 --> 00:17:45.000]  他突然間做宰相的時候
[00:17:45.000 --> 00:17:46.000]  用廣東話講
[00:17:46.000 --> 00:17:48.000]  「拿手唔成勢」
[00:17:48.000 --> 00:17:52.000]  原來一個監獄對一個磨練
[00:17:52.000 --> 00:17:53.000]  但不只如此
[00:17:53.000 --> 00:17:54.000]  原來神很奇妙
[00:17:54.000 --> 00:17:57.000]  很有智慧的安排
[00:17:57.000 --> 00:18:00.000]  約瑟因為懂得解夢
[00:18:00.000 --> 00:18:04.000]  法老王法夢不太清楚為甚麼
[00:18:04.000 --> 00:18:07.000]  但是他曾經來幫助解夢的官員
[00:18:07.000 --> 00:18:08.000]  才想起
[00:18:08.000 --> 00:18:12.000]  當有一個人來為我解夢的時候
[00:18:12.000 --> 00:18:13.000]  真是夢境成真
[00:18:13.000 --> 00:18:14.000]  是真實的
[00:18:14.000 --> 00:18:15.000]  於是跟法老講
[00:18:15.000 --> 00:18:17.000]  法老就提他出監獄
[00:18:17.000 --> 00:18:18.000]  於是他講到
[00:18:18.000 --> 00:18:20.000]  他有七年的謊言
[00:18:20.000 --> 00:18:21.000]  也有七年的謊言
[00:18:21.000 --> 00:18:24.000]  需要來到好的地方儲糧
[00:18:24.000 --> 00:18:27.000]  這樣的時候就可以渡過這個謊言
[00:18:27.000 --> 00:18:28.000]  法老見到他這麼聰明
[00:18:28.000 --> 00:18:30.000]  於是就提醒他來做宰相
[00:18:30.000 --> 00:18:32.000]  但這個宰相原來做甚麼呢?
[00:18:32.000 --> 00:18:35.000]  約瑟藉著他的職位
[00:18:35.000 --> 00:18:38.000]  救了他整個的家族
[00:18:38.000 --> 00:18:40.000]  所以事後看回
[00:18:40.000 --> 00:18:41.000]  他的哥哥很害怕
[00:18:41.000 --> 00:18:43.000]  因為對他不利
[00:18:43.000 --> 00:18:44.000]  對他不好
[00:18:44.000 --> 00:18:45.000]  出賣了他
[00:18:45.000 --> 00:18:48.000]  很害怕約瑟會來報復
[00:18:48.000 --> 00:18:49.000]  但約瑟怎樣說?
[00:18:49.000 --> 00:18:53.000]  當日是你們對我不好
[00:18:53.000 --> 00:18:56.000]  但是因為原來我現在看通了
[00:18:56.000 --> 00:18:59.000]  是有神的智慧的安排
[00:18:59.000 --> 00:19:03.000]  為了拯救我們這個家族
[00:19:03.000 --> 00:19:06.000]  所以我不會對你們有甚麼報仇
[00:19:06.000 --> 00:19:08.000]  你看到原來
[00:19:08.000 --> 00:19:12.000]  神的計劃是這麼長遠地去安排
[00:19:12.000 --> 00:19:15.000]  神的智慧是這麼好的
[00:19:15.000 --> 00:19:23.000]  這時候我們不得不去信服我們的神
[00:19:23.000 --> 00:19:26.000]  同樣我們要知道
