
[00:00:00.000 --> 00:00:02.280]  願意我們都準備好我們的心
[00:04:20.780 --> 00:04:23.500]  就是凡是宣認耶穌基督
[00:04:24.180 --> 00:04:25.460]  是導致肉身而來的
[00:04:25.460 --> 00:04:27.300]  這個靈是出於神的
[00:04:27.300 --> 00:04:30.580]  但是凡是不宣認
[00:04:30.580 --> 00:04:32.460]  耶穌是導致肉身而來的那些
[00:04:32.460 --> 00:04:34.380]  這個靈是出自
[00:04:34.380 --> 00:04:35.620]  耶穌的敵對者
[00:04:35.620 --> 00:04:36.660]  敵基督
[00:04:36.660 --> 00:04:39.060]  很明顯
[00:04:39.060 --> 00:04:41.980]  約翰一書其中一個重點
[00:04:41.980 --> 00:04:44.700]  就是要駁斥這些思想
[00:04:44.700 --> 00:04:47.260]  教導信徒
[00:04:47.260 --> 00:04:48.620]  認清
[00:04:48.620 --> 00:04:49.580]  信耶穌
[00:04:49.580 --> 00:04:51.900]  其實是很實在的
[00:04:52.660 --> 00:04:54.580]  耶穌是導致肉身的基督
[00:04:54.580 --> 00:04:56.500]  不要再受迷惑
[00:04:56.500 --> 00:04:58.540]  所以你見到今天
[00:04:58.540 --> 00:05:00.660]  約翰一書一開始的時候
[00:05:00.660 --> 00:05:03.020]  約翰就好像一個
[00:05:03.020 --> 00:05:05.900]  證人出庭作證那樣
[00:05:05.900 --> 00:05:07.380]  很鄭重的
[00:05:07.380 --> 00:05:08.900]  很肯定地說
[00:05:08.900 --> 00:05:11.340]  輪到起初原有的生命之道
[00:05:11.340 --> 00:05:14.220]  就是我們所聽見所看見
[00:05:14.220 --> 00:05:16.620]  有親眼見過親手摸過的
[00:05:16.620 --> 00:05:19.140]  約翰
[00:05:19.140 --> 00:05:21.660]  是從聽覺
[00:05:22.260 --> 00:05:22.940]  視覺
[00:05:22.940 --> 00:05:23.860]  觸覺
[00:05:23.860 --> 00:05:25.500]  全方位
[00:05:25.500 --> 00:05:26.700]  很立體的
[00:05:26.700 --> 00:05:28.180]  去驗證
[00:05:28.180 --> 00:05:30.140]  這個生命之道的真實
[00:05:30.140 --> 00:05:32.260]  很明顯
[00:05:32.260 --> 00:05:34.940]  約翰說的生命之道是指
[00:05:34.940 --> 00:05:35.660]  什麼
[00:05:35.660 --> 00:05:38.340]  耶穌
[00:05:38.340 --> 00:05:40.220]  但是
[00:05:40.220 --> 00:05:42.100]  在這個位置裡
[00:05:42.100 --> 00:05:43.380]  歷來
[00:05:43.380 --> 00:05:45.140]  很多幾經家都有爭議
[00:05:45.140 --> 00:05:48.980]  有人說如果認為是說耶穌的話
[00:05:48.980 --> 00:05:49.780]  沒錯
[00:05:50.180 --> 00:05:52.940]  耶穌是可以被看見被摸到的
[00:05:52.940 --> 00:05:56.300]  但是耶穌是一個成為肉身的人
[00:05:56.300 --> 00:05:59.020]  他不是一個信息
[00:05:59.020 --> 00:06:00.540]  不是一個道理
[00:06:00.540 --> 00:06:02.700]  怎麼被聽見呢
[00:06:02.700 --> 00:06:05.260]  更大的問題就是
[00:06:05.260 --> 00:06:08.060]  約翰四次提到生命之道
[00:06:08.060 --> 00:06:11.380]  在原文都是用中性的一個詞語
[00:06:11.380 --> 00:06:13.620]  英文的翻譯類似NIV
[00:06:13.620 --> 00:06:16.100]  他們都是用which不是用who的
[00:06:16.100 --> 00:06:18.100]  似乎不是說一個人
[00:06:19.460 --> 00:06:20.100]  那到底
[00:06:20.100 --> 00:06:22.900]  這個所謂的生命之道
[00:06:22.900 --> 00:06:24.780]  是說耶穌
[00:06:24.780 --> 00:06:26.060]  還是福音呢
[00:06:26.060 --> 00:06:31.540]  這個就是約翰一書一落筆的時候的難題
[00:06:31.540 --> 00:06:32.860]  其實
[00:06:32.860 --> 00:06:37.220]  我認為完全不用糾纏在這個問題上
[00:06:37.220 --> 00:06:39.260]  為什麼呢
[00:06:39.260 --> 00:06:41.660]  其實聖經已經說得很清楚
[00:06:41.660 --> 00:06:45.380]  約翰福音一開始就說什麼
[00:06:45.380 --> 00:06:46.980]  太初有道
[00:06:46.980 --> 00:06:47.940]  道與神同在
[00:06:48.260 --> 00:06:49.700]  道就是神
[00:06:49.700 --> 00:06:52.340]  還有這個道成為肉身
[00:06:52.340 --> 00:06:54.220]  是住在我們中間
[00:06:54.220 --> 00:06:56.740]  充滿了有因和真理
[00:06:56.740 --> 00:06:59.420]  我們也見過祂的榮光
[00:06:59.420 --> 00:07:00.340]  大家記住這一句
[00:07:00.340 --> 00:07:04.300]  只是負獨生子的榮光
[00:07:04.300 --> 00:07:07.260]  還有耶穌自己也說
[00:07:07.260 --> 00:07:09.940]  我就是道路真理生命
[00:07:09.940 --> 00:07:11.300]  若不藉著我
[00:07:11.300 --> 00:07:12.940]  就沒有人能夠到負那裡去
[00:07:12.940 --> 00:07:16.220]  所以耶穌自己又是道路
[00:07:16.220 --> 00:07:17.140]  又是真理
[00:07:17.140 --> 00:07:17.980]  又是生命
[00:07:19.260 --> 00:07:19.900]  真理
[00:07:19.900 --> 00:07:21.980]  就是從神而來的福音
[00:07:21.980 --> 00:07:22.820]  可以被聽見
[00:07:22.820 --> 00:07:25.820]  真理和生命
[00:07:25.820 --> 00:07:27.580]  進入了人間
[00:07:27.580 --> 00:07:30.100]  成為肉身的耶穌
[00:07:30.100 --> 00:07:31.740]  是很具體
[00:07:31.740 --> 00:07:33.020]  很實在
[00:07:33.020 --> 00:07:34.540]  和人一起生活
[00:07:34.540 --> 00:07:36.340]  看來
[00:07:36.340 --> 00:07:37.540]  約翰
[00:07:37.540 --> 00:07:39.980]  故意用一個忠誠的詞語
[00:07:39.980 --> 00:07:40.860]  不是他用錯的
[00:07:40.860 --> 00:07:42.180]  四次都是用
[00:07:42.180 --> 00:07:42.780]  怎麼會用錯呢
[00:07:42.780 --> 00:07:45.980]  想說明一個事實
[00:07:46.940 --> 00:07:49.060]  就是耶穌不是一個普通的
[00:07:49.060 --> 00:07:50.540]  血肉之軀
[00:07:50.540 --> 00:07:53.140]  不是一個人那麼簡單
[00:07:53.140 --> 00:07:55.580]  祂本來就是
[00:07:55.580 --> 00:07:58.180]  太初所有的道
[00:07:58.180 --> 00:08:01.380]  祂原本就是生命之道
[00:08:01.380 --> 00:08:03.900]  那是什麼意思呢
[00:08:03.900 --> 00:08:05.900]  生命之道
[00:08:05.900 --> 00:08:07.620]  就是耶穌
[00:08:07.620 --> 00:08:09.020]  就是福音
[00:08:09.020 --> 00:08:13.500]  這麼說
[00:08:13.500 --> 00:08:15.580]  接受福音
[00:08:17.300 --> 00:08:18.580]  就是接受耶穌
[00:08:18.580 --> 00:08:20.300]  拒絕福音
[00:08:20.300 --> 00:08:22.140]  就是拒絕耶穌
[00:08:22.140 --> 00:08:24.260]  福音和耶穌
[00:08:24.260 --> 00:08:26.100]  是不能分割的
[00:08:26.100 --> 00:08:28.420]  如果我們傳福音
[00:08:28.420 --> 00:08:30.100]  不說耶穌
[00:08:30.100 --> 00:08:32.500]  不說耶穌的救贖
[00:08:32.500 --> 00:08:33.620]  赦罪
[00:08:33.620 --> 00:08:35.020]  受死復活
[00:08:35.020 --> 00:08:38.020]  還有什麼好說的
[00:08:38.020 --> 00:08:40.740]  就是一堆的
[00:08:40.740 --> 00:08:41.940]  做人的道理
[00:08:41.940 --> 00:08:43.060]  這個不是福音
[00:08:43.060 --> 00:08:46.580]  我們不要以為
[00:08:46.940 --> 00:08:47.620]  道德
[00:08:47.620 --> 00:08:50.620]  一些道理就是要
[00:08:50.620 --> 00:08:52.060]  聖經教導
[00:08:52.060 --> 00:08:53.940]  就算你多麼欣賞
[00:08:53.940 --> 00:08:54.900]  基督教的道理
[00:08:54.900 --> 00:08:56.180]  那星期
[00:08:56.180 --> 00:08:58.460]  去教會聽到
[00:08:58.460 --> 00:08:59.740]  去查經
[00:08:59.740 --> 00:09:01.340]  但是
[00:09:01.340 --> 00:09:03.740]  不承認耶穌為主
[00:09:03.740 --> 00:09:05.500]  不肯接受
[00:09:05.500 --> 00:09:07.740]  耶穌所承受的救恩
[00:09:07.740 --> 00:09:09.820]  你只求做個好人
[00:09:09.820 --> 00:09:12.700]  又擔心兒子學壞
[00:09:12.700 --> 00:09:14.740]  把他拘捕回教會
[00:09:15.140 --> 00:09:17.140]  只是想他不要陷害外面那些壞人
[00:09:17.140 --> 00:09:20.060]  就算你這樣
[00:09:20.060 --> 00:09:21.060]  心態恢復
[00:09:21.060 --> 00:09:22.020]  教會幾十年
[00:09:22.020 --> 00:09:24.300]  就算你兒子真的乖了
[00:09:24.300 --> 00:09:26.300]  如果不接受耶穌
[00:09:26.300 --> 00:09:27.900]  福音
[00:09:27.900 --> 00:09:29.580]  是和你完全沒有關係
[00:09:29.580 --> 00:09:31.660]  生命之道
[00:09:31.660 --> 00:09:33.540]  也是和你絕緣
[00:09:33.540 --> 00:09:34.900]  為什麼
[00:09:34.900 --> 00:09:36.260]  因為耶穌就是生命
[00:09:36.260 --> 00:09:39.260]  福音是生命之道
[00:09:39.260 --> 00:09:40.820]  是要人得生命的
[00:09:40.820 --> 00:09:42.420]  耶穌這樣說的
[00:09:44.100 --> 00:09:46.020]  我一來是要人得生命
[00:09:46.020 --> 00:09:48.500]  我不是要他們做好人那麼簡單
[00:09:48.500 --> 00:09:51.340]  並且得得更豐盛
[00:09:51.340 --> 00:09:54.060]  我們不要弄錯
[00:09:54.060 --> 00:09:55.220]  生命之道
[00:09:55.220 --> 00:09:56.940]  不是生活之道
[00:09:56.940 --> 00:09:59.220]  目的不是教我們做一個好人
[00:09:59.220 --> 00:10:02.540]  而是當我們得著豐盛的生命
[00:10:02.540 --> 00:10:05.660]  生命被上帝更新改變
[00:10:05.660 --> 00:10:08.340]  有神的生命在裡面
[00:10:08.340 --> 00:10:12.700]  我們知道如何按照神創造我們的心意生活的時候
[00:10:14.100 --> 00:10:15.420]  我們自然懂得如何做人
[00:10:15.420 --> 00:10:20.420]  這個太初和神同在的道
[00:10:20.420 --> 00:10:22.660]  成為肉身的耶穌
[00:10:22.660 --> 00:10:24.980]  不單止
[00:10:24.980 --> 00:10:26.980]  實實在在的
[00:10:26.980 --> 00:10:30.180]  扭轉了約翰和這些瞞徒的生命
[00:10:30.180 --> 00:10:32.100]  三年多
[00:10:32.100 --> 00:10:34.820]  他們還一起和耶穌生活
[00:10:34.820 --> 00:10:37.020]  他說他聽見
[00:10:37.020 --> 00:10:41.300]  事實上耶穌經常提醒瞞徒
[00:10:41.300 --> 00:10:43.340]  有耳可聽的
[00:10:44.300 --> 00:10:46.540]  就應當庭
[00:10:46.540 --> 00:10:48.980]  他們看見耶穌
[00:10:48.980 --> 00:10:52.020]  耶穌所行的神職
[00:10:52.020 --> 00:10:54.340]  所立的榜樣
[00:10:54.340 --> 00:10:56.900]  他們一一看在眼裡
[00:10:56.900 --> 00:11:00.340]  看見就行了
[00:11:00.340 --> 00:11:02.700]  為何還說親眼看過呢
[00:11:02.700 --> 00:11:07.100]  其實這個意思很有特別的指向
[00:11:07.100 --> 00:11:08.820]  親眼看過是說
[00:11:08.820 --> 00:11:10.900]  某一次特別的經歷
[00:11:10.900 --> 00:11:12.380]  看到
[00:11:13.580 --> 00:11:15.540]  他沒有在這裡說清楚
[00:11:15.540 --> 00:11:16.860]  他看到了什麼
[00:11:16.860 --> 00:11:18.300]  在什麼場合看到
[00:11:18.300 --> 00:11:21.460]  但我們看看約翰的生平
[00:11:21.460 --> 00:11:23.300]  我們便會知道
[00:11:23.300 --> 00:11:26.300]  耶穌登山變象的時候
[00:11:26.300 --> 00:11:29.500]  約翰是一個目擊證人
[00:11:29.500 --> 00:11:32.260]  他親眼看見
[00:11:32.260 --> 00:11:35.940]  耶穌在他們面前改變形體
[00:11:35.940 --> 00:11:38.860]  身上發出特別的光芒
[00:11:38.860 --> 00:11:41.140]  透過他的衣服發光
[00:11:42.420 --> 00:11:44.540]  約翰完全認得
[00:11:44.540 --> 00:11:45.340]  看到
[00:11:45.340 --> 00:11:48.220]  耶穌原來是榮耀的主
[00:11:48.220 --> 00:11:50.420]  所以你讀約翰福音
[00:11:50.420 --> 00:11:52.260]  你會發覺
[00:11:52.260 --> 00:11:55.340]  約翰特別提到光
[00:11:55.340 --> 00:11:57.820]  記得剛才
[00:11:57.820 --> 00:11:59.780]  我叫大家記住這句說話
[00:11:59.780 --> 00:12:01.900]  我們也看見他的榮光
[00:12:01.900 --> 00:12:04.540]  是有根有據
[00:12:04.540 --> 00:12:05.740]  不是他創造出來的
[00:12:05.740 --> 00:12:10.420]  大家下一次
[00:12:11.660 --> 00:12:12.660]  聽到那段經文
[00:12:12.660 --> 00:12:14.220]  標題是什麼
[00:12:14.220 --> 00:12:17.860]  正正就是神就是光
[00:12:17.860 --> 00:12:20.180]  可想而知
[00:12:20.180 --> 00:12:23.020]  約翰眼看見
[00:12:23.020 --> 00:12:25.700]  這個榮耀的耶穌基督那一幕
[00:12:25.700 --> 00:12:27.420]  登山變象那一幕
[00:12:27.420 --> 00:12:29.380]  對他人的一生
[00:12:29.380 --> 00:12:30.860]  對他的神學
[00:12:30.860 --> 00:12:32.140]  對神的認知
[00:12:32.140 --> 00:12:34.580]  有非常深遠的影響
[00:12:34.580 --> 00:12:37.100]  不單止是這樣
[00:12:37.100 --> 00:12:38.260]  他做什麼
[00:12:38.260 --> 00:12:39.980]  他說親手摸過
[00:12:41.420 --> 00:12:42.780]  摸過復活的耶穌
[00:12:42.780 --> 00:12:45.740]  和耶穌長時間的相處
[00:12:45.740 --> 00:12:48.420]  一切都來得實實在在
[00:12:48.420 --> 00:12:50.780]  比起說幻象
[00:12:50.780 --> 00:12:53.420]  不是實體
[00:12:53.420 --> 00:12:54.980]  說什麼
[00:12:54.980 --> 00:12:57.420]  一個人的政治
[00:12:57.420 --> 00:12:59.180]  不夠公信力
[00:12:59.180 --> 00:13:01.020]  約翰說什麼
[00:13:01.020 --> 00:13:03.820]  是我們看見
[00:13:03.820 --> 00:13:05.900]  不是我一個人看見
[00:13:05.900 --> 00:13:09.500]  還有很多人可以做見證
[00:13:09.500 --> 00:13:10.820]  是千真萬確的
[00:13:11.860 --> 00:13:12.900]  所以弟子就說
[00:13:12.900 --> 00:13:16.980]  這個生命是顯現出來
[00:13:16.980 --> 00:13:20.540]  而這個生命是願與父同在
[00:13:20.540 --> 00:13:22.780]  這個就凸顯了
[00:13:22.780 --> 00:13:26.020]  基督的超越性和權威性
[00:13:26.020 --> 00:13:28.620]  他更加兩次說顯現
[00:13:28.620 --> 00:13:32.900]  強調一個很重要的事實
[00:13:32.900 --> 00:13:35.500]  生命之道
[00:13:35.500 --> 00:13:39.980]  是神他自己向人顯現
[00:13:40.580 --> 00:13:43.900]  不是門徒無中生有去創造出來
[00:13:43.900 --> 00:13:47.820]  說有耶穌基督
[00:13:47.820 --> 00:13:49.420]  又說讀成肉身
[00:13:49.420 --> 00:13:50.860]  又說我見過什麼見過什麼
[00:13:50.860 --> 00:13:53.540]  他們不可能創造這些東西
[00:13:53.540 --> 00:13:55.900]  對不對
[00:13:55.900 --> 00:13:59.460]  門徒道約翰
[00:13:59.460 --> 00:14:01.420]  他只是目擊者
[00:14:01.420 --> 00:14:03.980]  他就用他看見
[00:14:03.980 --> 00:14:06.140]  聽見的東西
[00:14:06.140 --> 00:14:08.420]  寫下來
[00:14:09.900 --> 00:14:10.740]  傳給人們
[00:14:10.740 --> 00:14:14.020]  所以他說什麼
[00:14:14.020 --> 00:14:17.380]  為我所看見的
[00:14:17.380 --> 00:14:18.940]  作見證
[00:14:18.940 --> 00:14:21.500]  然後將這個永遠的生命
[00:14:21.500 --> 00:14:23.060]  傳揚給你們
[00:14:23.060 --> 00:14:25.340]  永遠的生命
[00:14:25.340 --> 00:14:28.340]  重點不是長久
[00:14:28.340 --> 00:14:30.420]  不是有多久
[00:14:30.420 --> 00:14:33.820]  重點是在本質上
[00:14:33.820 --> 00:14:37.180]  這個生命是永遠不會惱壞的
[00:14:37.180 --> 00:14:39.260]  永遠不會衰殘的
[00:14:39.260 --> 00:14:40.420]  那個叫永遠的生命
[00:14:40.420 --> 00:14:45.100]  事實上你想想以人間的智慧
[00:14:45.100 --> 00:14:48.500]  以人間的眼界視野
[00:14:48.500 --> 00:14:51.060]  你多有創意都好
[00:14:51.060 --> 00:14:54.140]  你都不可能發明到
[00:14:54.140 --> 00:14:57.780]  道成肉身三一神這樣的概念
[00:14:57.780 --> 00:14:59.980]  連你自己都不明白
[00:14:59.980 --> 00:15:03.380]  是神他自己將
[00:15:03.380 --> 00:15:04.820]  他超越的
[00:15:04.820 --> 00:15:06.180]  屬性
[00:15:06.180 --> 00:15:08.460]  神的本質
[00:15:09.660 --> 00:15:10.580]  呈現給我們
[00:15:10.580 --> 00:15:11.620]  顯現給我們
[00:15:11.620 --> 00:15:13.820]  我們才看到
[00:15:13.820 --> 00:15:17.220]  神怎樣向我們表明
[00:15:17.220 --> 00:15:19.380]  聖經說得很清楚
[00:15:19.380 --> 00:15:20.460]  以後要向人說
[00:15:20.460 --> 00:15:22.540]  他說從來沒有人見過神
[00:15:22.540 --> 00:15:26.220]  只有在父華裡獨一的義子將他表明出來
[00:15:26.220 --> 00:15:28.100]  耶穌其實
[00:15:28.100 --> 00:15:31.220]  已經實實在在的進入了人類歷史的時空
[00:15:31.220 --> 00:15:34.980]  耶穌是我們唯一
[00:15:34.980 --> 00:15:36.980]  認識神的途徑
[00:15:38.540 --> 00:15:39.820]  如果我們不是接觸耶穌
[00:15:39.820 --> 00:15:41.340]  沒有人能夠認識神
[00:15:41.340 --> 00:15:44.500]  也沒有人能夠到父華裡去
[00:15:44.500 --> 00:15:47.620]  所以正確認識耶穌
[00:15:47.620 --> 00:15:51.620]  正確明白生命之道是非常重要
[00:15:51.620 --> 00:15:53.940]  我很感恩
[00:15:53.940 --> 00:15:56.220]  約翰和其他門徒
[00:15:56.220 --> 00:15:58.860]  他用見證人的身份
[00:15:58.860 --> 00:16:02.100]  去將生命之道傳遞出來
[00:16:02.100 --> 00:16:03.940]  我們今天
[00:16:03.940 --> 00:16:08.060]  都有這個機會和福氣可以領受這個生命之道
[00:16:09.540 --> 00:16:11.580]  其實不要小看
[00:16:11.580 --> 00:16:14.020]  為主作見證
[00:16:14.020 --> 00:16:18.140]  因為為主作見證
[00:16:18.140 --> 00:16:20.420]  是一件非常莊嚴
[00:16:20.420 --> 00:16:22.420]  神重的事
[00:16:22.420 --> 00:16:24.980]  就像出庭作證一樣
[00:16:24.980 --> 00:16:28.860]  不可以說謊
[00:16:28.860 --> 00:16:32.820]  是一種所看到的
[00:16:32.820 --> 00:16:34.660]  所聽見的
[00:16:34.660 --> 00:16:36.220]  所經歷過的
[00:16:36.620 --> 00:16:39.740]  要原原本本老老實實地說清楚
[00:16:39.740 --> 00:16:42.980]  不可以加一些添加劑
[00:16:42.980 --> 00:16:46.580]  也不可以故意拿走一些事實
[00:16:46.580 --> 00:16:49.980]  這就叫為主作見證
[00:16:49.980 --> 00:16:53.140]  就算你出於好意
[00:16:53.140 --> 00:16:56.380]  想弟兄姊妹寧命更加有成長
[00:16:56.380 --> 00:16:58.820]  於是就很肉緊加鹽加醋
[00:16:58.820 --> 00:17:01.860]  將自己一些想像期望加入聖經裡
[00:17:01.860 --> 00:17:03.580]  又或者
[00:17:03.580 --> 00:17:05.940]  你想吸引更多人相信耶穌
[00:17:07.580 --> 00:17:08.260]  於是
[00:17:08.260 --> 00:17:09.900]  鼻中就聽
[00:17:09.900 --> 00:17:11.060]  覺得
[00:17:11.060 --> 00:17:12.140]  有些人
[00:17:12.140 --> 00:17:13.940]  不太喜歡聽
[00:17:13.940 --> 00:17:15.820]  沒什麼市場
[00:17:15.820 --> 00:17:18.220]  最說死的誰喜歡聽呢
[00:17:18.220 --> 00:17:20.620]  隻字不提
[00:17:20.620 --> 00:17:22.780]  以為喜歡聽
[00:17:22.780 --> 00:17:24.540]  各位有得永生
[00:17:24.540 --> 00:17:26.860]  神呀祝福你
[00:17:26.860 --> 00:17:28.660]  有市場嗎
[00:17:28.660 --> 00:17:30.460]  只是煲大這個東西
[00:17:30.460 --> 00:17:35.580]  這個通通都是作假見證
[00:17:36.940 --> 00:17:38.660]  你說些不說些是誤導人
[00:17:38.660 --> 00:17:43.300]  因為那個時代
[00:17:43.300 --> 00:17:44.900]  有人
[00:17:44.900 --> 00:17:46.740]  說耶穌是幻影
[00:17:46.740 --> 00:17:50.420]  用人的智慧發明了幻影術
[00:17:50.420 --> 00:17:51.780]  其實今天
[00:17:51.780 --> 00:17:55.020]  都有很多古靈精怪的說法
[00:17:55.020 --> 00:17:56.740]  是人創出來的
[00:17:56.740 --> 00:17:58.460]  在圖圈子裡面流行
[00:17:58.460 --> 00:18:04.700]  最近有一個我聽到一個很生硬的詞語叫屬靈遮蓋有沒有人聽過
[00:18:06.260 --> 00:18:08.540]  有沒有人聽過
[00:18:08.540 --> 00:18:09.660]  感恩
