
[00:00:00.000 --> 00:00:05.000]  有一次有一個老闆和他的下屬
[00:03:31.000 --> 00:03:33.000]  所以曾經兩次
[00:03:33.000 --> 00:03:34.000]  他這樣說
[00:03:34.000 --> 00:03:36.000]  我們在這帳篷裡
[00:03:36.000 --> 00:03:39.000]  嘆息勞苦
[00:03:39.000 --> 00:03:40.000]  很明顯
[00:03:40.000 --> 00:03:42.000]  保羅是用帳篷來形容
[00:03:42.000 --> 00:03:45.000]  我們在地上的生命
[00:03:45.000 --> 00:03:47.000]  我們地上的身體
[00:03:47.000 --> 00:03:49.000]  這個嘆息
[00:03:49.000 --> 00:03:50.000]  很明顯
[00:03:50.000 --> 00:03:53.000]  不是單是指到我們地上的身體
[00:03:53.000 --> 00:03:55.000]  也是指到我們地上的生活
[00:03:55.000 --> 00:03:58.000]  大概我們都會明白
[00:03:58.000 --> 00:04:00.000]  保羅這裡的意思
[00:04:00.000 --> 00:04:01.000]  很明顯的
[00:04:01.000 --> 00:04:03.000]  沒有一個人
[00:04:03.000 --> 00:04:04.000]  在他出生的時候
[00:04:04.000 --> 00:04:07.000]  能夠選擇他是什麼民族
[00:04:07.000 --> 00:04:08.000]  他是哪個國家出生
[00:04:08.000 --> 00:04:10.000]  他是哪個家庭出生
[00:04:10.000 --> 00:04:11.000]  或者甚至選擇他們的身體
[00:04:11.000 --> 00:04:13.000]  哪一個可以有這樣的選擇
[00:04:13.000 --> 00:04:14.000]  老實說
[00:04:14.000 --> 00:04:15.000]  如果我有選擇的時候
[00:04:15.000 --> 00:04:19.000]  我當然會選擇一個不會脫髮的身體
[00:04:19.000 --> 00:04:20.000]  說起頭髮
[00:04:20.000 --> 00:04:24.000]  我最近也進入了另一個煩惱裡
[00:04:24.000 --> 00:04:25.000]  由於封城
[00:04:25.000 --> 00:04:27.000]  所有的非法店鋪都不開
[00:04:27.000 --> 00:04:30.000]  所以大家看到我的頭髮越來越長
[00:04:30.000 --> 00:04:32.000]  遲些我可能會像Bruce那樣
[00:04:32.000 --> 00:04:34.000]  有一條馬尾
[00:04:34.000 --> 00:04:36.000]  不過
[00:04:36.000 --> 00:04:38.000]  我們都不得不承認
[00:04:38.000 --> 00:04:39.000]  這個世界是事實
[00:04:39.000 --> 00:04:40.000]  真的
[00:04:40.000 --> 00:04:41.000]  有很多事情
[00:04:41.000 --> 00:04:42.000]  或大或小
[00:04:42.000 --> 00:04:44.000]  都不是我們能夠控制得到
[00:04:44.000 --> 00:04:48.000]  特別在新冠病毒的疫情之下
[00:04:48.000 --> 00:04:49.000]  我們要封城
[00:04:49.000 --> 00:04:50.000]  在封城的時候
[00:04:50.000 --> 00:04:51.000]  很多事情都不方便
[00:04:51.000 --> 00:04:54.000]  難道我們都可以主張控制
[00:04:54.000 --> 00:04:55.000]  不過
[00:04:55.000 --> 00:04:57.000]  大家留意對於保羅來說
[00:04:57.000 --> 00:05:00.000]  他不單止面對人生的無奈
[00:05:00.000 --> 00:05:02.000]  我們上個星期也提到
[00:05:02.000 --> 00:05:04.000]  他為基督的緣故
[00:05:04.000 --> 00:05:08.000]  面對經歷很多的苦楚
[00:05:08.000 --> 00:05:10.000]  所以大家可以想像
[00:05:10.000 --> 00:05:13.000]  他在這裡所表達的那種嘆息
[00:05:13.000 --> 00:05:15.000]  可以讓我們在座的每一個人
[00:05:15.000 --> 00:05:18.000]  來得更加深
[00:05:18.000 --> 00:05:20.000]  在他這段說話裡
[00:05:20.000 --> 00:05:21.000]  他都很坦然地
[00:05:21.000 --> 00:05:23.000]  說出他心裡的說話
[00:05:23.000 --> 00:05:24.000]  他說什麼
[00:05:24.000 --> 00:05:27.000]  他說我心想得到
[00:05:27.000 --> 00:05:31.000]  從天上來的房屋
[00:05:31.000 --> 00:05:33.000]  雖然大家都可以了解
[00:05:33.000 --> 00:05:34.000]  無論房屋還是帳篷
[00:05:34.000 --> 00:05:36.000]  人都可以住在裡面
[00:05:36.000 --> 00:05:38.000]  不過我相信
[00:05:38.000 --> 00:05:40.000]  每一個人都可以馬上說出
[00:05:40.000 --> 00:05:42.000]  很多的原因
[00:05:42.000 --> 00:05:46.000]  房屋總是比帳篷好很多
[00:05:46.000 --> 00:05:48.000]  不過大家想一想
[00:05:48.000 --> 00:05:52.000]  如果這個房屋是神所做的
[00:05:52.000 --> 00:05:54.000]  是永存的
[00:05:54.000 --> 00:05:59.000]  大家對於這個永存的天上房屋
[00:05:59.000 --> 00:06:04.000]  所知道又有多少呢?
[00:06:04.000 --> 00:06:07.000]  究竟這個所謂天上的房屋
[00:06:07.000 --> 00:06:09.000]  有什麼好處呢?
[00:06:09.000 --> 00:06:11.000]  聖經告訴我們
[00:06:11.000 --> 00:06:14.000]  基督徒在將來
[00:06:14.000 --> 00:06:16.000]  這個永恆的天國
[00:06:16.000 --> 00:06:20.000]  我們將會接受一個新的身體
[00:06:20.000 --> 00:06:22.000]  為什麼我們需要一個新的身體呢?
[00:06:22.000 --> 00:06:23.000]  很明顯
[00:06:23.000 --> 00:06:25.000]  天國是永存的
[00:06:25.000 --> 00:06:26.000]  是不扭壞的
[00:06:26.000 --> 00:06:28.000]  所以我們進入不扭壞的天國
[00:06:28.000 --> 00:06:31.000]  我們需要一個不扭壞的身體
[00:06:31.000 --> 00:06:33.000]  保羅在這裡告訴我們
[00:06:33.000 --> 00:06:36.000]  在《哥林多前書》告訴我們
[00:06:36.000 --> 00:06:38.000]  當末日的時候
[00:06:38.000 --> 00:06:41.000]  天空會吹響
[00:06:41.000 --> 00:06:44.000]  當時仍在世上存活的人
[00:06:44.000 --> 00:06:46.000]  的基督徒、信徒
[00:06:46.000 --> 00:06:48.000]  就會身體改變
[00:06:48.000 --> 00:06:50.000]  改變成一個什麼樣的身體呢?
[00:06:50.000 --> 00:06:52.000]  保羅告訴我們
[00:06:52.000 --> 00:06:55.000]  將要我們改變的身體
[00:06:55.000 --> 00:06:59.000]  是會是主耶穌榮耀的身體
[00:06:59.000 --> 00:07:01.000]  這個榮耀的身體
[00:07:01.000 --> 00:07:03.000]  是怎麼樣的一個身體呢?
[00:07:03.000 --> 00:07:04.000]  大家從來有沒有想過
[00:07:04.000 --> 00:07:06.000]  榮耀的身體是怎麼樣的呢?
[00:07:06.000 --> 00:07:09.000]  大家有沒有養過蝌蚪呢?
[00:07:09.000 --> 00:07:11.000]  我就沒有養過
[00:07:11.000 --> 00:07:12.000]  不過就算我沒有養過
[00:07:12.000 --> 00:07:15.000]  我也大概知道蝌蚪將來
[00:07:15.000 --> 00:07:18.000]  在兩三個月的水裡游來游去之後
[00:07:18.000 --> 00:07:20.000]  就會變成青蛙
[00:07:20.000 --> 00:07:22.000]  當牠變成青蛙之後
[00:07:22.000 --> 00:07:26.000]  蝌蚪就會跳出水面
[00:07:26.000 --> 00:07:27.000]  但是呢
[00:07:27.000 --> 00:07:28.000]  雖然是這樣
[00:07:28.000 --> 00:07:30.000]  牠一天仍然是蝌蚪的時候
[00:07:30.000 --> 00:07:34.000]  就一天仍然都要在水裡面
[00:07:34.000 --> 00:07:37.000]  直到牠能夠跳出水面為止
[00:07:37.000 --> 00:07:40.000]  這個大家都覺得沒什麼特別
[00:07:40.000 --> 00:07:42.000]  大家都知道的普通知識
[00:07:42.000 --> 00:07:43.000]  但大家有沒有想過
[00:07:43.000 --> 00:07:47.000]  如果我們能夠和蝌蚪溝通
[00:07:47.000 --> 00:07:48.000]  我在想
[00:07:48.000 --> 00:07:50.000]  如果我和蝌蚪溝通
[00:07:50.000 --> 00:07:51.000]  我會說些什麼呢?
[00:07:51.000 --> 00:07:52.000]  可能我會告訴你
[00:07:52.000 --> 00:07:53.000]  你有一天
[00:07:53.000 --> 00:07:56.000]  你的身體會生出四肢
[00:07:56.000 --> 00:07:58.000]  然後尾巴就會消失
[00:07:58.000 --> 00:07:59.000]  當你這樣的情況下
[00:07:59.000 --> 00:08:02.000]  你就能夠跳出水面了
[00:08:02.000 --> 00:08:04.000]  當蝌蚪聽我這樣說的時候
[00:08:04.000 --> 00:08:06.000]  蝌蚪會怎麼回答呢?
[00:08:06.000 --> 00:08:08.000]  我估計大概蝌蚪會說
[00:08:08.000 --> 00:08:09.000]  什麼叫腳?
[00:08:09.000 --> 00:08:11.000]  什麼叫手?
[00:08:11.000 --> 00:08:12.000]  我說手腳很簡單
[00:08:12.000 --> 00:08:14.000]  手腳就是幫你跳出水面的
[00:08:14.000 --> 00:08:16.000]  什麼叫跳?
[00:08:16.000 --> 00:08:18.000]  大家明白嗎?
[00:08:18.000 --> 00:08:20.000]  這個問與答會沒完沒了
[00:08:20.000 --> 00:08:21.000]  為什麼?
[00:08:21.000 --> 00:08:25.000]  因為我和蝌蚪在溝通一些
[00:08:25.000 --> 00:08:28.000]  在牠經驗以外的事物
[00:08:28.000 --> 00:08:31.000]  所以這些事對蝌蚪來說
[00:08:31.000 --> 00:08:34.000]  是完全不能夠明白的
[00:08:34.000 --> 00:08:35.000]  同樣
[00:08:35.000 --> 00:08:38.000]  雖然我們不能夠
[00:08:38.000 --> 00:08:40.000]  完全知道這個身體
[00:08:40.000 --> 00:08:42.000]  正如蝌蚪
[00:08:42.000 --> 00:08:44.000]  它雖然不能夠完全明白
[00:08:44.000 --> 00:08:45.000]  什麼青蛙是怎麼樣
[00:08:45.000 --> 00:08:47.000]  牠將來的身體是怎麼樣
[00:08:47.000 --> 00:08:49.000]  但是知不知道其實不是最重要
[00:08:49.000 --> 00:08:50.000]  為什麼?
[00:08:50.000 --> 00:08:52.000]  因為到時候到的時候
[00:08:52.000 --> 00:08:54.000]  牠就會變成青蛙
[00:08:54.000 --> 00:08:56.000]  牠就能夠進入青蛙的生命
[00:08:56.000 --> 00:08:57.000]  成為青蛙
[00:08:57.000 --> 00:08:58.000]  知不知道
[00:08:58.000 --> 00:09:00.000]  在那一刻其實不是最重要
[00:09:00.000 --> 00:09:01.000]  所以同樣
[00:09:01.000 --> 00:09:03.000]  在我們信徒的生命裏面
[00:09:03.000 --> 00:09:05.000]  也許我們不完全
[00:09:05.000 --> 00:09:06.000]  可以想像
[00:09:06.000 --> 00:09:09.000]  知道將來我們那個不扭壞的身體
[00:09:09.000 --> 00:09:11.000]  是一個怎麼樣的身體
[00:09:11.000 --> 00:09:13.000]  但其實這個不是最重要
[00:09:13.000 --> 00:09:14.000]  重要的是我們知道
[00:09:14.000 --> 00:09:15.000]  我們相信
[00:09:15.000 --> 00:09:17.000]  將來我們會有一個不扭壞的身體
[00:09:17.000 --> 00:09:19.000]  而這個身體就能夠承載我們
[00:09:19.000 --> 00:09:23.000]  在永恆天國裏面的生活
[00:09:23.000 --> 00:09:25.000]  所以到時候的時候
[00:09:25.000 --> 00:09:28.000]  我們就會承受這個新的身體
[00:09:28.000 --> 00:09:30.000]  其實就算老實說
[00:09:30.000 --> 00:09:31.000]  神在這個時候
[00:09:31.000 --> 00:09:32.000]  很清楚地告訴我們
[00:09:32.000 --> 00:09:34.000]  將來我們的身體是怎麼樣的時候
[00:09:34.000 --> 00:09:36.000]  大概我們都好像蝌蚪一樣
[00:09:36.000 --> 00:09:38.000]  不會明白
[00:09:38.000 --> 00:09:42.000]  接著寶萊用了第二個對比
[00:09:42.000 --> 00:09:43.000]  這個對比就是
[00:09:43.000 --> 00:09:45.000]  脫去這個
[00:09:45.000 --> 00:09:46.000]  與穿上那個
[00:09:46.000 --> 00:09:48.000]  你都要形容地上
[00:09:48.000 --> 00:09:52.000]  和天上那個身體的不同
[00:09:52.000 --> 00:09:53.000]  如果我們看一看
[00:09:53.000 --> 00:09:56.000]  深入看看這個對比的意思
[00:09:56.000 --> 00:09:57.000]  我們剛才看
[00:09:57.000 --> 00:09:59.000]  什麼意思是脫去這個
[00:09:59.000 --> 00:10:01.000]  脫去這個是什麼意思
[00:10:01.000 --> 00:10:03.000]  很明顯寶萊這個不是單單是說
[00:10:03.000 --> 00:10:06.000]  脫了衣服這麼簡單
[00:10:06.000 --> 00:10:08.000]  寶萊在這裡就用到
[00:10:08.000 --> 00:10:10.000]  這個衣服的比喻
[00:10:10.000 --> 00:10:13.000]  其實是延伸著帳篷的比喻
[00:10:13.000 --> 00:10:20.000]  如果得著天上來的房屋
[00:10:20.000 --> 00:10:24.000]  是指到穿上衣服的話
[00:10:24.000 --> 00:10:27.000]  脫去這個很明顯
[00:10:27.000 --> 00:10:31.000]  就是指到我們離開地上的帳篷
[00:10:31.000 --> 00:10:34.000]  如果帳篷指到地上的身體的時候
[00:10:34.000 --> 00:10:36.000]  離開地上的帳篷
[00:10:36.000 --> 00:10:38.000]  很明顯就是說我們離開
[00:10:38.000 --> 00:10:42.000]  日漸衰殘的臭皮狼
[00:10:42.000 --> 00:10:46.000]  其實就是說我們在葬禮的時候
[00:10:46.000 --> 00:10:47.000]  我們經常說
[00:10:47.000 --> 00:10:49.000]  色了地上的老虎
[00:10:49.000 --> 00:10:51.000]  是指到這一方面
[00:10:51.000 --> 00:10:53.000]  其實和寶萊一直所說的
[00:10:53.000 --> 00:10:55.000]  在這個帳篷裡面
[00:10:55.000 --> 00:10:57.000]  嘆息老虎的嘆息
[00:10:57.000 --> 00:10:59.000]  是相當一致性的
[00:10:59.000 --> 00:11:01.000]  寶萊這裡所說的
[00:11:01.000 --> 00:11:03.000]  其實不是單單說到
[00:11:03.000 --> 00:11:05.000]  色了地上的老虎
[00:11:05.000 --> 00:11:06.000]  因為大家留意了
[00:11:06.000 --> 00:11:08.000]  寶萊所說的是
[00:11:08.000 --> 00:11:12.000]  並非願意脫下這個
[00:11:12.000 --> 00:11:15.000]  乃是願意穿上那個
[00:11:15.000 --> 00:11:19.000]  因為如果單單是
[00:11:19.000 --> 00:11:25.000]  想著離開地上很困苦的生活的時候
[00:11:25.000 --> 00:11:27.000]  其實這個心態只不過是一個
[00:11:27.000 --> 00:11:31.000]  尋求解脫的厭世思維
[00:11:31.000 --> 00:11:34.000]  你只是想著離開這個痛苦
[00:11:34.000 --> 00:11:36.000]  其實這個並不是神所喜悅
[00:11:36.000 --> 00:11:39.000]  如果當我們這樣想的時候
[00:11:39.000 --> 00:11:42.000]  也反映了我們不是完全明白
[00:11:42.000 --> 00:11:47.000]  基督徒在世上的意義和價值
[00:11:47.000 --> 00:11:53.000]  所以無論我們身處的環境是如何的惡劣
[00:11:53.000 --> 00:11:56.000]  我們面對的困難是如何的大
[00:11:56.000 --> 00:12:00.000]  我們經驗的痛苦是如何的深
[00:12:00.000 --> 00:12:04.000]  自殺從來不是一個信神
[00:12:04.000 --> 00:12:08.000]  愛神的基督徒的一個選項
[00:12:08.000 --> 00:12:12.000]  寶萊說他更加願意穿上那個
[00:12:12.000 --> 00:12:14.000]  好了,什麼意思?
[00:12:14.000 --> 00:12:16.000]  穿上那個是什麼意思?
[00:12:16.000 --> 00:12:18.000]  在大書那裡寶萊說
[00:12:18.000 --> 00:12:22.000]  當我們信耶穌是神的獨生子
[00:12:22.000 --> 00:12:25.000]  我們就受洗加入基督
[00:12:25.000 --> 00:12:27.000]  當我們加入基督的時候
[00:12:27.000 --> 00:12:31.000]  就是披戴基督了
[00:12:31.000 --> 00:12:34.000]  就是說當我們真心相信耶穌基督的時候
[00:12:34.000 --> 00:12:35.000]  寶萊就告訴我們
[00:12:35.000 --> 00:12:37.000]  耶穌基督所成就的救恩
[00:12:37.000 --> 00:12:43.000]  就遮蓋了我們這個罪惡的生命
[00:12:43.000 --> 00:12:49.000]  把耶穌基督的衣服披在我們身上
[00:12:49.000 --> 00:12:55.000]  當然了,這個披戴基督的觀念
[00:12:55.000 --> 00:12:59.000]  是在屬靈層面上的意義
[00:12:59.000 --> 00:13:02.000]  我們看六到八節
[00:13:02.000 --> 00:13:08.000]  寶萊說只要我們住在耶穌基督的身內
[00:13:08.000 --> 00:13:12.000]  就是住在這個救恩裡面
[00:13:12.000 --> 00:13:16.000]  住在這個肉身的生命裡面
[00:13:16.000 --> 00:13:20.000]  就是與主分離
[00:13:20.000 --> 00:13:21.000]  大概是這個原因
[00:13:21.000 --> 00:13:24.000]  寶萊在這個菲勒比書的一章
[00:13:24.000 --> 00:13:25.000]  他那裡很坦白的
[00:13:25.000 --> 00:13:26.000]  寶萊很坦白說
[00:13:26.000 --> 00:13:29.000]  他雖然在地上仍然有福音的使命
[00:13:29.000 --> 00:13:31.000]  神仍然有工作要他做的
[00:13:31.000 --> 00:13:33.000]  但是他那裡想說
[00:13:33.000 --> 00:13:36.000]  他情願離世與基督同在
[00:13:36.000 --> 00:13:41.000]  因為這是可得無比的
[00:13:41.000 --> 00:13:44.000]  而寶萊這裡所說
[00:13:44.000 --> 00:13:48.000]  與基督同在是可得無比的意思
[00:13:48.000 --> 00:13:53.000]  並不是單是要逃離世間的疾苦
[00:13:53.000 --> 00:13:54.000]  更加重要
[00:13:54.000 --> 00:13:56.000]  大家有看到
[00:13:56.000 --> 00:14:01.000]  好叫者必死的被生命吞滅了
[00:14:01.000 --> 00:14:03.000]  我想大家留意第四節
[00:14:03.000 --> 00:14:05.000]  其實在原文裡面
[00:14:05.000 --> 00:14:09.000]  第四節是相當相當的形象化
[00:14:09.000 --> 00:14:12.000]  在希臘文穿上這個字
[00:14:12.000 --> 00:14:14.000]  其實是一個混合字
[00:14:14.000 --> 00:14:17.000]  它混合了一個前置詞和一個動詞
[00:14:17.000 --> 00:14:18.000]  而這個前置詞的意思
[00:14:18.000 --> 00:14:21.000]  就是指在上面的意思
[00:14:21.000 --> 00:14:23.000]  如果我們這樣理解的時候
[00:14:23.000 --> 00:14:25.000]  就是說這個動詞
[00:14:25.000 --> 00:14:27.000]  其實並不是指脫掉一件衣服
[00:14:27.000 --> 00:14:28.000]  然後穿上另一件衣服
[00:14:28.000 --> 00:14:29.000]  並不是這樣
[00:14:29.000 --> 00:14:31.000]  而是將一件衣服
[00:14:31.000 --> 00:14:35.000]  蓋在另一件衣服的上面
[00:14:35.000 --> 00:14:39.000]  就是說大家是否可以
[00:14:39.000 --> 00:14:41.000]  在你們腦海裡面出現一個圖畫
[00:14:41.000 --> 00:14:45.000]  一件衣服包裹著另一件衣服
[00:14:45.000 --> 00:14:48.000]  生命吞滅了死亡
[00:14:48.000 --> 00:14:50.000]  什麼意思?
[00:14:50.000 --> 00:14:53.000]  就是說舊有的那件衣服我們沒有脫掉
[00:14:53.000 --> 00:14:54.000]  脫掉的時候
[00:14:54.000 --> 00:14:57.000]  脫掉的時候就在另一個地方
[00:14:57.000 --> 00:14:58.000]  沒有脫掉
[00:14:58.000 --> 00:15:00.000]  而是將新的衣服蓋在舊的衣服上面
[00:15:00.000 --> 00:15:04.000]  就是說舊的衣服完全消失
[00:15:04.000 --> 00:15:05.000]  這個就是保祿的意思
[00:15:05.000 --> 00:15:11.000]  就是必死的被生命吞滅了的意思
[00:15:11.000 --> 00:15:12.000]  其實在聖經裡面
[00:15:12.000 --> 00:15:15.000]  也有其他的地方有類似的教導
[00:15:15.000 --> 00:15:18.000]  如果我們看哥倫多前書和啟示錄
[00:15:18.000 --> 00:15:19.000]  在那裡也說到
[00:15:19.000 --> 00:15:21.000]  在世界終結的時候
[00:15:21.000 --> 00:15:24.000]  死亡和陰間都會被消滅
[00:15:24.000 --> 00:15:29.000]  所以在神的角度裡面
[00:15:29.000 --> 00:15:34.000]  由於死亡和罪惡被完全消滅
[00:15:34.000 --> 00:15:36.000]  所以在神的角度裡面
[00:15:36.000 --> 00:15:39.000]  是沒有痛楚也沒有死亡
[00:15:39.000 --> 00:15:41.000]  只有榮耀與生命
[00:15:41.000 --> 00:15:42.000]  也許你聽到這裡的時候
[00:15:42.000 --> 00:15:44.000]  牧師你說得這麼厲害
[00:15:44.000 --> 00:15:46.000]  是不是真的?
[00:15:46.000 --> 00:15:47.000]  是不是真的?
[00:15:47.000 --> 00:15:50.000]  我怎麼知道將來你所說的話會發生
[00:15:50.000 --> 00:15:55.000]  就算神真的所說的是對的
[00:15:55.000 --> 00:15:58.000]  我怎麼知道將來神真的會實踐祂所承諾的事情
[00:15:58.000 --> 00:16:01.000]  我怎麼知道?
[00:16:01.000 --> 00:16:07.000]  我相信我們很多人都有賣屋的經驗
[00:16:07.000 --> 00:16:08.000]  大家想像一下
[00:16:08.000 --> 00:16:09.000]  如果你賣屋
[00:16:09.000 --> 00:16:11.000]  你找到一個買家
[00:16:11.000 --> 00:16:15.000]  在你感到滿意的價錢裡面出價
[00:16:15.000 --> 00:16:17.000]  我用這個價錢買你的屋
[00:16:17.000 --> 00:16:20.000]  你會不會開心到不得了
[00:16:20.000 --> 00:16:24.000]  馬上將你的屋從市場裡面拿下來
[00:16:24.000 --> 00:16:26.000]  不用再找別的買家了
[00:16:26.000 --> 00:16:29.000]  我就找到一個買家買我這間屋
[00:16:29.000 --> 00:16:30.000]  大家會不會這樣做?
[00:16:30.000 --> 00:16:32.000]  我想大概都不會吧
[00:16:32.000 --> 00:16:33.000]  為什麼?
[00:16:33.000 --> 00:16:35.000]  我怎麼知道它是不是真的
[00:16:35.000 --> 00:16:38.000]  它是不是只是一個說法
[00:16:38.000 --> 00:16:40.000]  我們通常的做法是怎麼樣?
[00:16:40.000 --> 00:16:42.000]  我們通常的做法當然是要去下訂
[00:16:42.000 --> 00:16:43.000]  你下訂的時候
[00:16:43.000 --> 00:16:48.000]  我就有憑據知道你真的會買這間屋
[00:16:48.000 --> 00:16:49.000]  同樣
[00:16:49.000 --> 00:16:53.000]  神其實給了我們一個憑據
[00:16:53.000 --> 00:16:58.000]  去確保神所應許的將來必定會發生
[00:16:58.000 --> 00:16:59.000]  這個憑據是什麼?
[00:16:59.000 --> 00:17:02.000]  這個憑據就是聖靈
[00:17:02.000 --> 00:17:04.000]  所以保羅就是這麼說
[00:17:04.000 --> 00:17:07.000]  神已經賜了聖靈成為一個憑據
[00:17:07.000 --> 00:17:08.000]  不僅如此
[00:17:08.000 --> 00:17:10.000]  如果我們看第五節的時候
[00:17:10.000 --> 00:17:11.000]  保羅說
[00:17:11.000 --> 00:17:16.000]  為此培植我們的就是神
[00:17:16.000 --> 00:17:17.000]  我想大家留意一下
[00:17:17.000 --> 00:17:19.000]  保羅所說的為此
[00:17:19.000 --> 00:17:21.000]  是為什麼?
[00:17:21.000 --> 00:17:22.000]  很明顯
[00:17:22.000 --> 00:17:25.000]  當然是為了前幾節所說的話
[00:17:25.000 --> 00:17:26.000]  我們聽了這麼久
[00:17:26.000 --> 00:17:29.000]  頭一到四節說什麼?
[00:17:29.000 --> 00:17:30.000]  說什麼?
[00:17:30.000 --> 00:17:32.000]  頭一到四節
[00:17:32.000 --> 00:17:37.000]  保羅說我們要離開地上的帳篷
[00:17:37.000 --> 00:17:39.000]  來得著天上的房屋
[00:17:39.000 --> 00:17:45.000]  保羅說我們會穿上新衣
[00:17:45.000 --> 00:17:48.000]  蓋過我們舊有的衣服
