
[00:00:00.000 --> 00:00:02.000]  上一次講完男性系列之後
[00:03:38.000 --> 00:03:41.000]  於是他們就DIY
[00:03:41.000 --> 00:03:42.000]  什麼叫DIY
[00:03:42.000 --> 00:03:46.000]  就用塑膠的水樽來自製大聲公
[00:03:46.000 --> 00:03:49.000]  由此可見什麼叫民間智慧
[00:03:49.000 --> 00:03:52.000]  其實喜歡爭論 愛爭論
[00:03:52.000 --> 00:03:55.000]  既不是什麼偉大的議員的專利
[00:03:55.000 --> 00:03:58.000]  也都不是叔叔伯伯的特權
[00:03:58.000 --> 00:04:01.000]  連普通的學生哥 哥哥 中學生
[00:04:01.000 --> 00:04:03.000]  都喜歡爭論
[00:04:03.000 --> 00:04:06.000]  所以維園又出現了一種新的產品
[00:04:06.000 --> 00:04:08.000]  叫做維園哥哥
[00:04:08.000 --> 00:04:09.000]  只不過到現在
[00:04:09.000 --> 00:04:11.000]  我們都沒聽到有維園姐姐
[00:04:11.000 --> 00:04:14.000]  維園妹妹 維園媽媽
[00:04:14.000 --> 00:04:17.000]  維園女神這些名稱的出現
[00:04:17.000 --> 00:04:19.000]  大概我可能是孤陋寡聞
[00:04:19.000 --> 00:04:22.000]  如果大家聽到這些名稱的話
[00:04:22.000 --> 00:04:23.000]  請講一聲給我聽
[00:04:23.000 --> 00:04:24.000]  讓我都知道一下
[00:04:24.000 --> 00:04:27.000]  我個人估計 純屬個人估計
[00:04:27.000 --> 00:04:30.000]  暫時未有維園姐姐 維園妹妹
[00:04:30.000 --> 00:04:32.000]  維園媽媽 維園女神的出現
[00:04:32.000 --> 00:04:34.000]  大概和女生
[00:04:34.000 --> 00:04:37.000]  他們不太喜歡爭論有關係
[00:04:37.000 --> 00:04:39.000]  為什麼女生不太喜歡爭論呢
[00:04:39.000 --> 00:04:41.000]  因為女生其實有另一招
[00:04:41.000 --> 00:04:42.000]  這招一出
[00:04:42.000 --> 00:04:45.000]  所有爭論就馬上要停止
[00:04:45.000 --> 00:04:47.000]  當女生和男生爭論
[00:04:47.000 --> 00:04:49.000]  她沒辦法爭贏的時候
[00:04:49.000 --> 00:04:50.000]  只要出這一招
[00:04:50.000 --> 00:04:52.000]  男生就馬上戰敗
[00:04:52.000 --> 00:04:54.000]  你知不知道是哪一招呢
[00:04:54.000 --> 00:04:55.000]  這招就是哭了
[00:04:55.000 --> 00:04:58.000]  當女生不夠男生爭論的時候
[00:04:58.000 --> 00:05:00.000]  她就哭來表達委屈
[00:05:00.000 --> 00:05:03.000]  身邊所有的人就同情一個女生
[00:05:03.000 --> 00:05:07.000]  於是乎那位很爭論的男生
[00:05:07.000 --> 00:05:08.000]  就馬上不行
[00:05:08.000 --> 00:05:12.000]  所以她只能盡量避免這種情況出現
[00:05:12.000 --> 00:05:13.000]  就收口算了
[00:05:13.000 --> 00:05:15.000]  告訴自己 安慰自己
[00:05:15.000 --> 00:05:17.000]  好男不如女鬥
[00:05:17.000 --> 00:05:18.000]  算了
[00:05:18.000 --> 00:05:19.000]  不是我鬥不贏她
[00:05:19.000 --> 00:05:22.000]  只不過我不和她鬥
[00:05:22.000 --> 00:05:25.000]  其實男性喜歡爭論是常見的事
[00:05:25.000 --> 00:05:28.000]  即是在教會當中 存在人當中
[00:05:28.000 --> 00:05:30.000]  甚至在堂委當中 執事當中
[00:05:30.000 --> 00:05:33.000]  我們都常常見到這些情景
[00:05:33.000 --> 00:05:35.000]  有一年我跟我的中派
[00:05:35.000 --> 00:05:37.000]  不同的教會的同工
[00:05:37.000 --> 00:05:40.000]  一起去訪問台灣的教會
[00:05:40.000 --> 00:05:41.000]  由於車程多
[00:05:41.000 --> 00:05:43.000]  所以車裡面沒什麼好做
[00:05:43.000 --> 00:05:46.000]  於是在車裡面播放一下VCD
[00:05:46.000 --> 00:05:49.000]  當時同工播放了一套VCD
[00:05:49.000 --> 00:05:52.000]  這個VCD是基督教的VCD
[00:05:52.000 --> 00:05:54.000]  內容大概探討中國
[00:05:54.000 --> 00:05:57.000]  大概的意思就是說
[00:05:57.000 --> 00:05:59.000]  今天中國裡面有很多問題
[00:05:59.000 --> 00:06:01.000]  這些中國的問題為什麼這麼多呢
[00:06:01.000 --> 00:06:02.000]  原因很簡單
[00:06:02.000 --> 00:06:04.000]  就是因為中國人不認識神
[00:06:04.000 --> 00:06:07.000]  什麼時候當中國人信了主之後
[00:06:07.000 --> 00:06:09.000]  中國人就能夠蒙福了
[00:06:09.000 --> 00:06:11.000]  當時我看完這套VCD之後
[00:06:11.000 --> 00:06:12.000]  我就表示
[00:06:12.000 --> 00:06:15.000]  我不是很認同這種觀點
[00:06:15.000 --> 00:06:16.000]  因為今天世界裡面
[00:06:16.000 --> 00:06:18.000]  有不少的基督教國家
[00:06:18.000 --> 00:06:19.000]  他們都認識神
[00:06:19.000 --> 00:06:21.000]  又不見得那些國家裡面
[00:06:21.000 --> 00:06:22.000]  所有問題都被解決
[00:06:22.000 --> 00:06:25.000]  所以我就不是太認同這種
[00:06:25.000 --> 00:06:27.000]  將所有問題都基督教化
[00:06:27.000 --> 00:06:30.000]  簡單認為因為不信主
[00:06:30.000 --> 00:06:32.000]  所以這個國家不蒙神祝福
[00:06:32.000 --> 00:06:34.000]  我因為這樣的話就有很多問題
[00:06:34.000 --> 00:06:36.000]  我就不太認同這種觀點
[00:06:36.000 --> 00:06:37.000]  很奇怪
[00:06:37.000 --> 00:06:40.000]  當時有一個男同工
[00:06:40.000 --> 00:06:42.000]  就為我這個觀點
[00:06:42.000 --> 00:06:44.000]  和我有半個小時以上的爭辯
[00:06:44.000 --> 00:06:46.000]  爭辯完之後
[00:06:46.000 --> 00:06:48.000]  事後我回想
[00:06:48.000 --> 00:06:50.000]  其實他想表達什麼呢
[00:06:50.000 --> 00:06:51.000]  我自己也不太知道
[00:06:51.000 --> 00:06:52.000]  不過不知道為什麼那一刻
[00:06:52.000 --> 00:06:54.000]  大家就很開心地爭辯
[00:06:54.000 --> 00:06:56.000]  不過身邊的女同工
[00:06:56.000 --> 00:06:57.000]  大家很震驚
[00:06:57.000 --> 00:06:59.000]  他們會不會吵架呢
[00:06:59.000 --> 00:07:01.000]  在台灣的教會面前
[00:07:01.000 --> 00:07:02.000]  會不會這樣做
[00:07:02.000 --> 00:07:04.000]  會不會影響到香港教會的聲譽呢
[00:07:04.000 --> 00:07:07.000]  當然那位同工和我都很熟
[00:07:07.000 --> 00:07:11.000]  我們都很喜歡經常搏一下嘴
[00:07:11.000 --> 00:07:13.000]  能夠對口的人不是很多
[00:07:13.000 --> 00:07:14.000]  他是其中一位
[00:07:14.000 --> 00:07:15.000]  所以有半個小時的爭辯
[00:07:15.000 --> 00:07:17.000]  都是很爽的事
[00:07:17.000 --> 00:07:19.000]  其實聖經裡面有很多
[00:07:19.000 --> 00:07:22.000]  男人愛爭辯的例子
[00:07:22.000 --> 00:07:25.000]  譬如一卷聖經叫約伯記
[00:07:25.000 --> 00:07:28.000]  多數信徒都不太熟悉這卷聖經
[00:07:28.000 --> 00:07:30.000]  我們大概只認識約伯記
[00:07:30.000 --> 00:07:32.000]  最初那幾節和最後那幾節
[00:07:32.000 --> 00:07:33.000]  譬如最初約伯說
[00:07:33.000 --> 00:07:35.000]  我是赤身出去母胎
[00:07:35.000 --> 00:07:36.000]  赤身歸回
[00:07:36.000 --> 00:07:38.000]  最後約伯說
[00:07:38.000 --> 00:07:39.000]  我從前風雲有你
[00:07:39.000 --> 00:07:41.000]  現在我親眼看見你
[00:07:41.000 --> 00:07:44.000]  於是我就認識了整卷約伯記
[00:07:44.000 --> 00:07:46.000]  約伯記其實是探到苦難的
[00:07:46.000 --> 00:07:49.000]  當約伯面對苦難的時候
[00:07:49.000 --> 00:07:52.000]  他有三個朋友來探他
[00:07:52.000 --> 00:07:54.000]  關心他 安慰他
[00:07:54.000 --> 00:07:56.000]  不過結果這三個探他
[00:07:56.000 --> 00:07:58.000]  關心他 安慰他的朋友
[00:07:58.000 --> 00:08:00.000]  演變成了爭論
[00:08:00.000 --> 00:08:01.000]  由此可見
[00:08:01.000 --> 00:08:03.000]  我們明白到
[00:08:03.000 --> 00:08:05.000]  男人出去探人
[00:08:05.000 --> 00:08:07.000]  最終的結果只是爭論
[00:08:07.000 --> 00:08:08.000]  所以探訪士工
[00:08:08.000 --> 00:08:10.000]  其實應該找姊妹去做
[00:08:10.000 --> 00:08:12.000]  因為姊妹去探人的時候
[00:08:12.000 --> 00:08:14.000]  大概就不會變成男人那樣爭論
[00:08:14.000 --> 00:08:17.000]  這三個探訪的朋友爭什麼呢
[00:08:17.000 --> 00:08:20.000]  爭論就是苦難的原因是什麼
[00:08:20.000 --> 00:08:22.000]  而最終他們找不到答案
[00:08:22.000 --> 00:08:24.000]  老家科裡面有技術
[00:08:24.000 --> 00:08:27.000]  當時門徒又起了爭論
[00:08:27.000 --> 00:08:29.000]  門徒爭論什麼呢
[00:08:29.000 --> 00:08:30.000]  門徒爭論就是
[00:08:30.000 --> 00:08:31.000]  究竟他們當中
[00:08:31.000 --> 00:08:33.000]  哪一個是最大的
[00:08:33.000 --> 00:08:35.000]  當然他們門徒有爭論
[00:08:35.000 --> 00:08:37.000]  其實原因很簡單
[00:08:37.000 --> 00:08:38.000]  就是耶穌的門徒
[00:08:38.000 --> 00:08:40.000]  全部都是男生
[00:08:40.000 --> 00:08:42.000]  男生就喜歡爭論
[00:08:42.000 --> 00:08:44.000]  所以如果耶穌選擇女生
[00:08:44.000 --> 00:08:47.000]  十二個門徒當中有些女生的話
[00:08:47.000 --> 00:08:49.000]  大概爭論就會少一點
[00:08:49.000 --> 00:08:52.000]  所以這個聖經的事件
[00:08:52.000 --> 00:08:53.000]  都提醒著我們
[00:08:53.000 --> 00:08:56.000]  教會裡面的堂位 執事
[00:08:56.000 --> 00:08:58.000]  如果多一些男生的話
[00:08:58.000 --> 00:09:00.000]  堂位會 執事會
[00:09:00.000 --> 00:09:02.000]  通常就會比較容易完結
[00:09:02.000 --> 00:09:03.000]  有些爭論
[00:09:03.000 --> 00:09:04.000]  所以我們藉這個機會
[00:09:04.000 --> 00:09:06.000]  都呼籲我們當中的姐妹
[00:09:06.000 --> 00:09:08.000]  要多一些來參選
[00:09:08.000 --> 00:09:10.000]  在教會裡面來侍奉
[00:09:10.000 --> 00:09:12.000]  這樣你就可以祝福那些堂位
[00:09:12.000 --> 00:09:14.000]  那些男生的堂位
[00:09:14.000 --> 00:09:15.000]  讓他們不需要每一次
[00:09:15.000 --> 00:09:17.000]  在堂位會 執事會裡面
[00:09:17.000 --> 00:09:19.000]  熬幾個小時
[00:09:19.000 --> 00:09:21.000]  司徒恆尊裡面又記述了另一件事
[00:09:21.000 --> 00:09:24.000]  就是當保羅在猶太人的公會裡面
[00:09:24.000 --> 00:09:26.000]  他面對訴訟的時候
[00:09:26.000 --> 00:09:28.000]  當時他提到
[00:09:28.000 --> 00:09:30.000]  他今天來到
[00:09:30.000 --> 00:09:33.000]  他提到他今天面對的迫害
[00:09:33.000 --> 00:09:36.000]  是因為他相信耶穌基督的復活
[00:09:36.000 --> 00:09:39.000]  當時公會就馬上起了爭論
[00:09:39.000 --> 00:09:40.000]  為什麼呢
[00:09:40.000 --> 00:09:41.000]  因為公會裡面的成員
[00:09:41.000 --> 00:09:43.000]  當中主要由法利塞人
[00:09:43.000 --> 00:09:45.000]  和薩都哥人所組成
[00:09:45.000 --> 00:09:47.000]  而法利塞人和薩都哥人
[00:09:47.000 --> 00:09:50.000]  在關於信仰復活的一件事上
[00:09:50.000 --> 00:09:52.000]  有不同的信念
[00:09:52.000 --> 00:09:54.000]  於是當他們聽到保羅提到
[00:09:54.000 --> 00:09:56.000]  他相信耶穌已經復活了
[00:09:56.000 --> 00:09:58.000]  他們就起了爭論
[00:09:58.000 --> 00:10:01.000]  他們分開了兩個黨派
[00:10:01.000 --> 00:10:05.000]  結果這個訴訟就不能夠繼續進行
[00:10:05.000 --> 00:10:07.000]  司徒恆尊又提到另一件事
[00:10:07.000 --> 00:10:09.000]  就是當保羅去到雅典那裡
[00:10:09.000 --> 00:10:11.000]  來傳承福音的時候
[00:10:11.000 --> 00:10:14.000]  他就面對著一個爭論
[00:10:14.000 --> 00:10:17.000]  就是當在雅典那裡的希臘哲學家
[00:10:17.000 --> 00:10:20.000]  包括了以比古羅的學派
[00:10:20.000 --> 00:10:22.000]  和斯多噶學派的哲學家
[00:10:22.000 --> 00:10:26.000]  聽到保羅的傳承福音的時候
[00:10:26.000 --> 00:10:29.000]  結果他就和保羅爭論
[00:10:29.000 --> 00:10:31.000]  所以我們常常提醒弟兄姊妹
[00:10:31.000 --> 00:10:32.000]  當你傳福音的時候
[00:10:32.000 --> 00:10:34.000]  千萬不要和別人爭論
[00:10:34.000 --> 00:10:35.000]  因為當你爭論
[00:10:35.000 --> 00:10:37.000]  結果你贏了的時候
[00:10:37.000 --> 00:10:39.000]  對方也不會因此信主
[00:10:39.000 --> 00:10:41.000]  而你爭論輸了
[00:10:41.000 --> 00:10:43.000]  也不會因此放棄了你的信仰
[00:10:43.000 --> 00:10:44.000]  所以何必爭論呢
[00:10:44.000 --> 00:10:46.000]  只需要簡單地講你的見證
[00:10:46.000 --> 00:10:47.000]  講給對方聽
[00:10:47.000 --> 00:10:49.000]  你信主的經過
[00:10:49.000 --> 00:10:50.000]  講給對方聽
[00:10:50.000 --> 00:10:52.000]  耶穌基督救贖的故事
[00:10:52.000 --> 00:10:54.000]  那個真理就夠了
[00:10:54.000 --> 00:10:56.000]  對方接受的時候
[00:10:56.000 --> 00:10:57.000]  我們要感謝主
[00:10:57.000 --> 00:10:59.000]  因為聖靈作供帶領了信主
[00:10:59.000 --> 00:11:00.000]  對方不接受
[00:11:00.000 --> 00:11:01.000]  只不過時間未到
[00:11:01.000 --> 00:11:03.000]  遲些有機會他也會信主
[00:11:03.000 --> 00:11:05.000]  《斯多噶文章》這邊又記述了
[00:11:05.000 --> 00:11:07.000]  另一件爭論的事
[00:11:07.000 --> 00:11:09.000]  就是保羅當他和巴拿巴
[00:11:09.000 --> 00:11:12.000]  要來準備第二次宣教行程的時候
[00:11:12.000 --> 00:11:14.000]  他們開始又爭論
[00:11:14.000 --> 00:11:16.000]  我想這個爭論對保羅來說
[00:11:16.000 --> 00:11:18.000]  有著很深的體會
[00:11:18.000 --> 00:11:19.000]  他們爭論什麼呢
[00:11:19.000 --> 00:11:22.000]  就是爭論究竟在第二次宣教行程裡
[00:11:22.000 --> 00:11:24.000]  他們會不會帶著馬可
[00:11:24.000 --> 00:11:26.000]  再一次出去探訪
[00:11:26.000 --> 00:11:28.000]  在第一次宣教行程的時候
[00:11:28.000 --> 00:11:30.000]  曾經建立的教會
[00:11:30.000 --> 00:11:32.000]  結果他們為了這件事爭論
[00:11:32.000 --> 00:11:35.000]  最終他們分道揚鑣
[00:11:35.000 --> 00:11:38.000]  最後巴拿巴帶著馬可出去坐船
[00:11:38.000 --> 00:11:40.000]  去到今天塞浦路斯的地方
[00:11:40.000 --> 00:11:42.000]  在那裡來探訪教會
[00:11:42.000 --> 00:11:45.000]  而保羅就帶著提摩泰出去
[00:11:45.000 --> 00:11:48.000]  開始了第二次的宣教行程
[00:11:48.000 --> 00:11:51.000]  由於這件事對保羅有著很深的印象
[00:11:51.000 --> 00:11:55.000]  所以當保羅寫提摩泰書信的時候
[00:11:55.000 --> 00:11:57.000]  他特別來祝福提摩泰
[00:11:57.000 --> 00:11:58.000]  告訴他
[00:11:58.000 --> 00:12:02.000]  我願男人無憤怒 無爭論
[00:12:02.000 --> 00:12:05.000]  舉起聖結的手 隨處禱告
[00:12:05.000 --> 00:12:10.000]  因為保羅本身就深深經驗過爭論的結果
[00:12:10.000 --> 00:12:12.000]  其實不一定是一個好的結果
[00:12:12.000 --> 00:12:14.000]  男人在爭論
[00:12:14.000 --> 00:12:17.000]  其實也可以是一件好的事
[00:12:17.000 --> 00:12:22.000]  因為爭論正在反映男性喜歡思考
[00:12:22.000 --> 00:12:24.000]  喜歡智慧
[00:12:24.000 --> 00:12:26.000]  我上一次曾經提過
[00:12:26.000 --> 00:12:31.000]  近代學者用了君王 戰士 智者 情人
[00:12:31.000 --> 00:12:33.000]  四個不同的形象
[00:12:33.000 --> 00:12:36.000]  來描述一個成熟的男性
[00:12:36.000 --> 00:12:38.000]  他應該有的特質
[00:12:38.000 --> 00:12:40.000]  就是指出一個成熟的男性
[00:12:40.000 --> 00:12:45.000]  他流露著君王 戰士 智者 情人這四種特質
[00:12:45.000 --> 00:12:47.000]  這四種特質的意思是甚麼呢
[00:12:47.000 --> 00:12:49.000]  我再講多一次
[00:12:49.000 --> 00:12:52.000]  君王是象徵著一種關愛
[00:12:52.000 --> 00:12:54.000]  象徵著一種保護 供給
[00:12:54.000 --> 00:12:56.000]  他強調著一個男性
[00:12:56.000 --> 00:12:59.000]  應該有那種領袖和那種祝福的能力
[00:12:59.000 --> 00:13:02.000]  當家庭裏面的丈夫
[00:13:02.000 --> 00:13:03.000]  一家之主
[00:13:03.000 --> 00:13:04.000]  好像君王一樣
[00:13:04.000 --> 00:13:05.000]  愛護家庭
[00:13:05.000 --> 00:13:07.000]  他流露著君王那種美善
[00:13:07.000 --> 00:13:10.000]  他供應家庭的需要
[00:13:10.000 --> 00:13:12.000]  承擔起家庭責任的仇
[00:13:12.000 --> 00:13:15.000]  這個家在神面前是蒙福的
[00:13:15.000 --> 00:13:18.000]  不過當這個君王流露出來的
[00:13:18.000 --> 00:13:20.000]  不是君王美善的那一面
[00:13:20.000 --> 00:13:22.000]  就會變成了暴君
[00:13:22.000 --> 00:13:24.000]  結果害人不淺
[00:13:24.000 --> 00:13:27.000]  戰士是說男性那種正義
[00:13:27.000 --> 00:13:30.000]  那種為真理而戰的表現
[00:13:30.000 --> 00:13:32.000]  強調著男性那種意志的能力
[00:13:32.000 --> 00:13:34.000]  當面對著一些對的事的時候
[00:13:34.000 --> 00:13:37.000]  他站出來堅持在那方面
[00:13:37.000 --> 00:13:40.000]  為真理而戰
[00:13:40.000 --> 00:13:42.000]  所以是一件美事
[00:13:42.000 --> 00:13:44.000]  不過當一個男性
[00:13:44.000 --> 00:13:45.000]  在戰士那方面
[00:13:45.000 --> 00:13:47.000]  他不能夠流露出
[00:13:47.000 --> 00:13:49.000]  戰士那種美的形象的話
[00:13:49.000 --> 00:13:51.000]  他就會變成了一個惡人
[00:13:51.000 --> 00:13:54.000]  是人見人怕的惡人
[00:13:54.000 --> 00:13:56.000]  智者是說男性
[00:13:56.000 --> 00:13:59.000]  應該有的那種智慧和作導師
[00:13:59.000 --> 00:14:02.000]  他傳授知識 傳授經驗
[00:14:02.000 --> 00:14:06.000]  同樣強調著男性那種思考的能力
[00:14:06.000 --> 00:14:09.000]  當男性流露出智者美善那一面的時候
[00:14:09.000 --> 00:14:11.000]  他會成為身邊的人的鼓勵
[00:14:11.000 --> 00:14:15.000]  他能夠提出很多有智慧的意見
[00:14:15.000 --> 00:14:17.000]  和有見地的見識
[00:14:17.000 --> 00:14:19.000]  但是當這個男性
[00:14:19.000 --> 00:14:22.000]  他變成了一個超級理性的人的時候
[00:14:22.000 --> 00:14:25.000]  而沒有帶著任何的同情感性的時候
[00:14:25.000 --> 00:14:27.000]  很可能人和他相處的時候
[00:14:27.000 --> 00:14:31.000]  會發覺他完全沒有任何的人情味
[00:14:31.000 --> 00:14:33.000]  而當一個情人
[00:14:33.000 --> 00:14:35.000]  情人就是強調著一個男性
[00:14:35.000 --> 00:14:37.000]  那種真摯的愛
[00:14:37.000 --> 00:14:39.000]  既能夠主動去愛
[00:14:39.000 --> 00:14:42.000]  又能夠回應別人對他的愛
[00:14:42.000 --> 00:14:46.000]  他亦都強調著男性有的那種親密的能力
[00:14:46.000 --> 00:14:48.000]  但是當一個男性不能夠流露出
[00:14:48.000 --> 00:14:51.000]  這種情人那種美善一面的時候
[00:14:51.000 --> 00:14:53.000]  他就變成了一個色魔
[00:14:53.000 --> 00:14:55.000]  沉溺在情慾的裏面
[00:14:55.000 --> 00:14:57.000]  聖經告訴我們
[00:14:57.000 --> 00:15:01.000]  神創造人的時候有男有女
[00:15:01.000 --> 00:15:03.000]  神賦予男性有他的角色
[00:15:03.000 --> 00:15:06.000]  有他的責任和生命的特質
[00:15:06.000 --> 00:15:09.000]  君王說的是一個男性在家裏面
[00:15:09.000 --> 00:15:11.000]  他的決策領導
[00:15:11.000 --> 00:15:14.000]  所以聖經說男人在家裏面是頭
[00:15:14.000 --> 00:15:16.000]  領導著家
[00:15:16.000 --> 00:15:18.000]  戰士說的是男人
[00:15:18.000 --> 00:15:19.000]  他怎樣為真理
[00:15:19.000 --> 00:15:20.000]  他保家衛國
[00:15:20.000 --> 00:15:22.000]  為真理而戰
[00:15:22.000 --> 00:15:23.000]  事無大小
[00:15:23.000 --> 00:15:26.000]  他都敢於挺身而出
[00:15:26.000 --> 00:15:28.000]  說的是一個男性
[00:15:28.000 --> 00:15:30.000]  如果他是一個父親的話
[00:15:30.000 --> 00:15:33.000]  他在家裏面能夠教導子女真理
[00:15:33.000 --> 00:15:36.000]  並且將對神的知識教導子女
[00:15:36.000 --> 00:15:39.000]  所以男士應該能夠成為一個
[00:15:39.000 --> 00:15:41.000]  賢教 新教的人
[00:15:41.000 --> 00:15:42.000]  當他能夠這樣做的時候
[00:15:42.000 --> 00:15:44.000]  家庭就能夠蒙福
[00:15:44.000 --> 00:15:47.000]  而情人更加是說一個男性
