
[00:00:00.000 --> 00:00:05.000]  各位電影節目的早上好,大家好。
[00:07:53.000 --> 00:07:54.000]  並且等候著主,
[00:07:54.000 --> 00:07:56.000]  就是說他的心,
[00:07:56.000 --> 00:07:59.000]  是等候著天國實現,
[00:07:59.000 --> 00:08:02.000]  就是基督再臨的時候,
[00:08:02.000 --> 00:08:03.000]  大家剛才唸完主通文,
[00:08:03.000 --> 00:08:06.000]  有沒有經常唸主通文?
[00:08:06.000 --> 00:08:08.000]  寓言什麼?
[00:08:08.000 --> 00:08:09.000]  願祢的國降臨,
[00:08:09.000 --> 00:08:11.000]  願祢的旨意,
[00:08:11.000 --> 00:08:12.000]  行在地上,
[00:08:12.000 --> 00:08:14.000]  如同行在天上,
[00:08:14.000 --> 00:08:18.000]  就是代表祢知道祢天國子民的身份,
[00:08:18.000 --> 00:08:21.000]  渴慕神的國度,
[00:08:21.000 --> 00:08:23.000]  現在在地上,
[00:08:23.000 --> 00:08:25.000]  要好像照著天上一樣運行,
[00:08:25.000 --> 00:08:28.000]  而且等候這個國將來真正實現,
[00:08:28.000 --> 00:08:30.000]  基督再臨的時候,
[00:08:30.000 --> 00:08:31.000]  在希伯來書,
[00:08:31.000 --> 00:08:32.000]  因為這樣,
[00:08:32.000 --> 00:08:33.000]  在希伯來書,
[00:08:33.000 --> 00:08:34.000]  給我們看見一下,
[00:08:34.000 --> 00:08:36.000]  我們再來讀一節經文,
[00:08:36.000 --> 00:08:37.000]  請讀,
[00:08:37.000 --> 00:08:41.000]  這些人都是全著信心死的,
[00:08:41.000 --> 00:08:43.000]  並沒有得著所應許的,
[00:08:43.000 --> 00:08:46.000]  卻從遠處望見,
[00:08:46.000 --> 00:08:48.000]  且歡喜迎接,
[00:08:48.000 --> 00:08:53.000]  又承認自己在世上是客裡,
[00:08:53.000 --> 00:08:56.000]  是寄居的。
[00:08:56.000 --> 00:08:58.000]  這些人是什麼人呢?
[00:08:58.000 --> 00:08:59.000]  在希伯來書前面,
[00:08:59.000 --> 00:09:01.000]  一到十二節講這些信心的人,
[00:09:01.000 --> 00:09:05.000]  有些是沒有得著應許的,
[00:09:05.000 --> 00:09:06.000]  有些好像是得著應許的,
[00:09:06.000 --> 00:09:08.000]  好像亞伯拉罕有份,
[00:09:08.000 --> 00:09:10.000]  一會兒我們會講一講他,
[00:09:10.000 --> 00:09:13.000]  亞伯拉罕已經進入應許地,
[00:09:13.000 --> 00:09:15.000]  但未進入應許地之前,
[00:09:15.000 --> 00:09:16.000]  他等候進入應許地,
[00:09:16.000 --> 00:09:17.000]  進入應許地之後,
[00:09:17.000 --> 00:09:19.000]  發現原來有一個更大的應許,
[00:09:19.000 --> 00:09:23.000]  所以所有這些信心,
[00:09:23.000 --> 00:09:25.000]  全著信心死的人,
[00:09:25.000 --> 00:09:27.000]  他們有一個更大的應許,
[00:09:27.000 --> 00:09:29.000]  卻從遠處望見,
[00:09:29.000 --> 00:09:31.000]  望見什麼?
[00:09:31.000 --> 00:09:33.000]  望見那個更大,
[00:09:33.000 --> 00:09:36.000]  那個最後的歸宿,
[00:09:36.000 --> 00:09:38.000]  所以後來讀希伯來書的時候,
[00:09:38.000 --> 00:09:40.000]  他有一個更美的家鄉,
[00:09:40.000 --> 00:09:44.000]  所以既然有一個永恆的歸宿,
[00:09:44.000 --> 00:09:46.000]  我們是屬於永恆的國度,
[00:09:46.000 --> 00:09:48.000]  所以在這個世上,
[00:09:48.000 --> 00:09:49.000]  在這段時間,
[00:09:49.000 --> 00:09:52.000]  他就承認自己只不過是什麼?
[00:09:52.000 --> 00:09:54.000]  只不過是客女,
[00:09:54.000 --> 00:09:56.000]  只不過是寄居。
[00:09:56.000 --> 00:10:00.000]  所以這兩個是一定一起的,
[00:10:00.000 --> 00:10:03.000]  如果你屬於天國的子民,
[00:10:03.000 --> 00:10:06.000]  你知道你將來永恆在天國那裡,
[00:10:06.000 --> 00:10:08.000]  那你現在暫時在人世間,
[00:10:08.000 --> 00:10:10.000]  世上的生活,
[00:10:10.000 --> 00:10:13.000]  就知道不是我們真正永恆所屬的地方,
[00:10:13.000 --> 00:10:15.000]  Amen?
[00:10:15.000 --> 00:10:17.000]  所以這就是我們暫時的一個寄居,
[00:10:17.000 --> 00:10:19.000]  暫時寄居的,
[00:10:19.000 --> 00:10:22.000]  暫時是作為好像客女一樣,
[00:10:22.000 --> 00:10:23.000]  會經過的,
[00:10:23.000 --> 00:10:25.000]  將來會去到那個永恆,
[00:10:25.000 --> 00:10:28.000]  那個天家是真正屬於我們,
[00:10:28.000 --> 00:10:30.000]  所以作為地上的過客,
[00:10:30.000 --> 00:10:31.000]  地上的過客,
[00:10:31.000 --> 00:10:32.000]  天上的子民,
[00:10:32.000 --> 00:10:34.000]  我們有幾種的意義,
[00:10:34.000 --> 00:10:36.000]  第一個意義在這裡,
[00:10:36.000 --> 00:10:43.000]  原來我們是被神從世界呼召出來的,
[00:10:43.000 --> 00:10:46.000]  本來我們是生於屬於這個世界的,
[00:10:46.000 --> 00:10:48.000]  屬肉體的世界,
[00:10:48.000 --> 00:10:50.000]  但是為什麼我們變成了天國的子民呢?
[00:10:50.000 --> 00:10:55.000]  是因為神從這個世界裡面呼召我們出來,
[00:10:55.000 --> 00:10:58.000]  召我們成為一個新的群體,
[00:10:58.000 --> 00:11:00.000]  一個新的國度,
[00:11:00.000 --> 00:11:01.000]  就好像以色列民,
[00:11:01.000 --> 00:11:03.000]  為什麼我們要讀舊約就是因為這樣,
[00:11:03.000 --> 00:11:05.000]  以色列民成為一個新的國度,
[00:11:05.000 --> 00:11:08.000]  他們一群子民是神應許的,
[00:11:08.000 --> 00:11:10.000]  後來就成為國度,
[00:11:10.000 --> 00:11:15.000]  是呼召和其他世界上的人不同的,
[00:11:15.000 --> 00:11:17.000]  在這裡給我們看見,
[00:11:17.000 --> 00:11:20.000]  這個呼召很清楚在聖經裡面的觀念,
[00:11:20.000 --> 00:11:22.000]  今天頭一段是最重要的,
[00:11:22.000 --> 00:11:24.000]  大家打起精神來看看,
[00:11:24.000 --> 00:11:27.000]  我們原來是一群被召的,
[00:11:27.000 --> 00:11:30.000]  還有我們是怎樣被神召出來的,
[00:11:30.000 --> 00:11:32.000]  有很多經文大家留意一下,
[00:11:32.000 --> 00:11:34.000]  第一是羅馬書一章五到六節,
[00:11:34.000 --> 00:11:36.000]  我們一起讀,請讀,
[00:11:36.000 --> 00:11:39.000]  「我們從他受了恩惠,
[00:11:39.000 --> 00:11:41.000]  並試圖的積分,
[00:11:41.000 --> 00:11:43.000]  在萬國之中,
[00:11:43.000 --> 00:11:45.000]  叫他的名,
[00:11:45.000 --> 00:11:47.000]  信服真道,
[00:11:47.000 --> 00:11:49.000]  其中也有你們者,
[00:11:49.000 --> 00:11:53.000]  夢照屬耶穌基督的人。」
[00:11:53.000 --> 00:11:54.000]  接著第七節,
[00:11:54.000 --> 00:11:57.000]  「我寫信給你們在羅馬,
[00:11:57.000 --> 00:11:59.000]  為上帝所愛,
[00:11:59.000 --> 00:12:02.000]  奉召作聖徒的眾人,
[00:12:02.000 --> 00:12:03.000]  願因為平安,
[00:12:03.000 --> 00:12:05.000]  從我們父上帝,
[00:12:05.000 --> 00:12:06.000]  並主耶穌基督,
[00:12:06.000 --> 00:12:08.000]  歸於你們。」
[00:12:08.000 --> 00:12:10.000]  保羅在這裡兩次很清楚地說,
[00:12:10.000 --> 00:12:15.000]  你們這群是夢照屬耶穌基督的人,
[00:12:15.000 --> 00:12:17.000]  然後第七節再說一次,
[00:12:17.000 --> 00:12:19.000]  你們是神所愛的,
[00:12:19.000 --> 00:12:23.000]  是奉召作聖徒的眾人,
[00:12:23.000 --> 00:12:26.000]  所以這個被召這個觀念
[00:12:26.000 --> 00:12:28.000]  是很清楚在聖經裡面的,
[00:12:28.000 --> 00:12:29.000]  我們是被召,
[00:12:29.000 --> 00:12:30.000]  是神愛我們,
[00:12:30.000 --> 00:12:32.000]  特別呼召我們。
[00:12:32.000 --> 00:12:33.000]  這個被召這個字,
[00:12:33.000 --> 00:12:35.000]  在經文裡面,
[00:12:35.000 --> 00:12:37.000]  在希臘文叫Kleitos,
[00:12:37.000 --> 00:12:39.000]  Kleitos這個字,
[00:12:39.000 --> 00:12:43.000]  就是有一個好像請你喝東西,
[00:12:43.000 --> 00:12:45.000]  或者是邀請你來,
[00:12:45.000 --> 00:12:47.000]  或者好像法庭說summon你,
[00:12:47.000 --> 00:12:49.000]  就是召你來,
[00:12:49.000 --> 00:12:51.000]  是一個邀請你的,
[00:12:51.000 --> 00:12:52.000]  邀請你出來,
[00:12:52.000 --> 00:12:53.000]  你遵不遵從這個召命,
[00:12:53.000 --> 00:12:54.000]  就是看你的回應,
[00:12:54.000 --> 00:12:57.000]  但是神是召你出來。
[00:12:57.000 --> 00:13:02.000]  所以這裡說成為地上的國家的公民,
[00:13:02.000 --> 00:13:04.000]  都是可能有不同的手續,
[00:13:04.000 --> 00:13:07.000]  可能是你要申請,
[00:13:07.000 --> 00:13:08.000]  合不合乎資格,
[00:13:08.000 --> 00:13:10.000]  我們有些來美國是親戚關係,
[00:13:10.000 --> 00:13:11.000]  有些是投資,
[00:13:11.000 --> 00:13:14.000]  有些是其他原因,
[00:13:14.000 --> 00:13:17.000]  但是天國的子民的資格,
[00:13:17.000 --> 00:13:19.000]  不是我們自己可以拿到的,
[00:13:19.000 --> 00:13:22.000]  是神揀選我們,
[00:13:22.000 --> 00:13:25.000]  是神去尋找我們,
[00:13:25.000 --> 00:13:27.000]  在聖經裡面更加清楚說,
[00:13:27.000 --> 00:13:29.000]  神是呼召我們,
[00:13:29.000 --> 00:13:32.000]  呼召我們是因為祂對我們的愛,
[00:13:32.000 --> 00:13:35.000]  和祂在我們身上的恩典,
[00:13:35.000 --> 00:13:39.000]  所以今天當神感動你,
[00:13:39.000 --> 00:13:41.000]  願意接受耶穌基督做你個人的救主,
[00:13:41.000 --> 00:13:43.000]  和生命的主宰,
[00:13:43.000 --> 00:13:45.000]  進入神的國度裡面,
[00:13:45.000 --> 00:13:46.000]  成為神的兒女,
[00:13:46.000 --> 00:13:47.000]  天國的子民,
[00:13:47.000 --> 00:13:49.000]  這是一個召命,
[00:13:49.000 --> 00:13:50.000]  神呼召你,
[00:13:50.000 --> 00:13:53.000]  你願不願意去回應這個呼召,
[00:13:53.000 --> 00:13:56.000]  神的愛和呼召,
[00:13:56.000 --> 00:14:00.000]  來召我們成為一個新的群體,
[00:14:00.000 --> 00:14:02.000]  在路加福音告訴我們,
[00:14:02.000 --> 00:14:04.000]  其實我們是不配的,
[00:14:04.000 --> 00:14:07.000]  神召我們不是因為我們有什麼特別資格,
[00:14:07.000 --> 00:14:09.000]  好像你很多錢,
[00:14:09.000 --> 00:14:11.000]  所以美國說要收你做公民,
[00:14:11.000 --> 00:14:13.000]  不是的,
[00:14:13.000 --> 00:14:14.000]  神呼召我們,
[00:14:14.000 --> 00:14:15.000]  在路加福音說,
[00:14:15.000 --> 00:14:19.000]  我來不是照義人悔改,
[00:14:19.000 --> 00:14:22.000]  乃是照罪人悔改,
[00:14:22.000 --> 00:14:26.000]  所以我們其實每一個都是蒙神呼召的,
[00:14:26.000 --> 00:14:28.000]  我們本來是不配的,
[00:14:28.000 --> 00:14:30.000]  是得罪神的,
[00:14:30.000 --> 00:14:31.000]  是遠離上帝的,
[00:14:31.000 --> 00:14:32.000]  但是神卻愛我們,
[00:14:32.000 --> 00:14:33.000]  施恩給我們,
[00:14:33.000 --> 00:14:34.000]  呼召我們,
[00:14:34.000 --> 00:14:35.000]  他施恩給我們,
[00:14:35.000 --> 00:14:38.000]  在這裡提摩太后書第一章,
[00:14:38.000 --> 00:14:39.000]  很清楚給我們看見,
[00:14:39.000 --> 00:14:40.000]  我們一起讀好不好,
[00:14:40.000 --> 00:14:41.000]  請讀,
[00:14:41.000 --> 00:14:43.000]  上帝救了我們,
[00:14:43.000 --> 00:14:45.000]  以聖召召我們,
[00:14:45.000 --> 00:14:47.000]  不是按我們的行為,
[00:14:47.000 --> 00:14:51.000]  乃是按他的旨意和恩典,
[00:14:51.000 --> 00:14:54.000]  這恩典是萬古之先,
[00:14:54.000 --> 00:14:57.000]  在基督耶穌裏賜給我們的,
[00:14:57.000 --> 00:14:58.000]  但如今,
[00:14:58.000 --> 00:15:02.000]  藉著我們救主基督耶穌的顯現,
[00:15:02.000 --> 00:15:04.000]  才表明出來,
[00:15:04.000 --> 00:15:07.000]  他已經把死廢去,
[00:15:07.000 --> 00:15:08.000]  藉著福音,
[00:15:08.000 --> 00:15:13.000]  將不能壞的生命彰顯出來,
[00:15:13.000 --> 00:15:16.000]  原來神用聖召召我們,
[00:15:16.000 --> 00:15:19.000]  這個真的很崇高聖潔,
[00:15:19.000 --> 00:15:21.000]  我們真的很不配,
[00:15:21.000 --> 00:15:24.000]  但神用聖召召我們,
[00:15:24.000 --> 00:15:26.000]  如果按我們的行為不配,
[00:15:26.000 --> 00:15:27.000]  不是按我們的行為,
[00:15:27.000 --> 00:15:30.000]  是按著他的旨意和恩典,
[00:15:30.000 --> 00:15:33.000]  這個旨意和恩典是神的救贖計劃,
[00:15:33.000 --> 00:15:34.000]  透過什麼呢?
[00:15:34.000 --> 00:15:36.000]  透過耶穌基督來到這個世界,
[00:15:36.000 --> 00:15:37.000]  表明出來,
[00:15:37.000 --> 00:15:39.000]  他為我們死在十字架上,
[00:15:39.000 --> 00:15:40.000]  將死廢去,
[00:15:40.000 --> 00:15:41.000]  為我們復活,
[00:15:41.000 --> 00:15:42.000]  藉著福音,
[00:15:42.000 --> 00:15:46.000]  將不能壞的生命顯明出來,
[00:15:46.000 --> 00:15:49.000]  所以我們今天蒙神很大的恩典,
[00:15:49.000 --> 00:15:51.000]  被神呼召,
[00:15:51.000 --> 00:15:52.000]  因為他的恩慈,
[00:15:52.000 --> 00:15:55.000]  讓我們能夠從罪人的身份,
[00:15:55.000 --> 00:15:58.000]  成為清義的義人,
[00:15:58.000 --> 00:16:01.000]  而且能夠得到一個新的生命,
[00:16:01.000 --> 00:16:02.000]  和一個新的身份,
[00:16:02.000 --> 00:16:03.000]  一個國籍,
[00:16:03.000 --> 00:16:07.000]  就是我們天國子民的身份,
[00:16:07.000 --> 00:16:10.000]  而且這個更加是他奇妙的作為,
[00:16:10.000 --> 00:16:11.000]  為什麼這麼說呢?
[00:16:11.000 --> 00:16:14.000]  因為是出於三位一體的神,
[00:16:14.000 --> 00:16:16.000]  真是奇妙的作為,
[00:16:16.000 --> 00:16:19.000]  是出於聖父的揀選,
[00:16:19.000 --> 00:16:21.000]  出於聖子的救贖,
[00:16:21.000 --> 00:16:23.000]  出於聖靈的感動,
[00:16:23.000 --> 00:16:26.000]  三樣一體,
[00:16:26.000 --> 00:16:28.000]  來有這個奇妙的作為,
[00:16:28.000 --> 00:16:29.000]  跟我說一次好嗎?
[00:16:29.000 --> 00:16:32.000]  聖父的揀選,
[00:16:32.000 --> 00:16:35.000]  聖子的救贖,
[00:16:35.000 --> 00:16:37.000]  聖靈的感動,
[00:16:37.000 --> 00:16:40.000]  在你和我身上,
[00:16:40.000 --> 00:16:44.000]  這不用說了,我和這三樣,
[00:16:44.000 --> 00:16:47.000]  這三樣東西都在我們身上,
[00:16:47.000 --> 00:16:51.000]  真是神用這樣的召命和恩典召我們,
[00:16:51.000 --> 00:16:55.000]  因為這裡在帖撒萊加後書第二章是這樣說的,
[00:16:55.000 --> 00:16:57.000]  剛才這三樣東西都有,
[00:16:57.000 --> 00:16:58.000]  我們一起讀一讀,請讀,
[00:16:58.000 --> 00:17:01.000]  主所愛的弟兄們,
[00:17:01.000 --> 00:17:05.000]  我們本該常為你們感謝上帝,
[00:17:05.000 --> 00:17:09.000]  因為他從起初揀選了你們,
[00:17:09.000 --> 00:17:11.000]  叫你們因信真道,
[00:17:11.000 --> 00:17:14.000]  又被聖靈感動,
[00:17:14.000 --> 00:17:15.000]  成為聖傑,
[00:17:15.000 --> 00:17:17.000]  能以得救,
[00:17:17.000 --> 00:17:20.000]  上帝藉我們所傳的福音,
[00:17:20.000 --> 00:17:22.000]  召你們到這地步,
[00:17:22.000 --> 00:17:26.000]  好得著我們主耶穌基督的榮光,
[00:17:26.000 --> 00:17:28.000]  所以這裡提到父神,
[00:17:28.000 --> 00:17:30.000]  提到耶穌基督,
[00:17:30.000 --> 00:17:32.000]  提到聖靈的感動,
[00:17:32.000 --> 00:17:36.000]  然後他用這個福音召我們,
[00:17:36.000 --> 00:17:39.000]  這個天國子民的身份,
[00:17:39.000 --> 00:17:40.000]  神呼召我們,
[00:17:40.000 --> 00:17:41.000]  什麼叫呼召呢?
[00:17:41.000 --> 00:17:43.000]  剛才我們說從一個舊的地方,
[00:17:43.000 --> 00:17:45.000]  召我們出來成為一個新的地方,
