
[00:00:00.000 --> 00:00:02.640]  今晚分享的信息就是
[00:08:33.960 --> 00:08:36.480]  十二章 尾二那一節
[00:08:36.480 --> 00:08:38.520]  傳道者寫了這麼多東西
[00:08:38.520 --> 00:08:41.480]  總是要你敬畏上帝
[00:08:41.480 --> 00:08:42.960]  所以其實是一樣的
[00:08:42.960 --> 00:08:44.200]  在不同的角度
[00:08:44.200 --> 00:08:49.800]  但是他還是要站在那個位置去看
[00:08:49.800 --> 00:08:54.280]  敬畏耶和華是智慧的開端
[00:08:54.280 --> 00:08:58.880]  接着一開始是《所羅門的針研集》
[00:08:58.880 --> 00:09:03.000]  之前講了很多從父親的角度
[00:09:03.000 --> 00:09:05.880]  如何對兒子有不同的教訓
[00:09:05.880 --> 00:09:07.440]  有十篇不同的教訓
[00:09:07.440 --> 00:09:10.560]  時間關係我純粹略略地講
[00:09:10.560 --> 00:09:15.000]  後來再有一些智慧人的不同的針研
[00:09:15.000 --> 00:09:17.760]  在後期其實針研是很闊的
[00:09:17.760 --> 00:09:18.800]  去到後期
[00:09:18.800 --> 00:09:23.160]  二十五章我當然是看了不同的經書
[00:09:23.160 --> 00:09:26.040]  其實是說希西加後期的人
[00:09:26.040 --> 00:09:28.640]  已經由所羅門時代去到後期
[00:09:28.640 --> 00:09:31.360]  希西加年代收集了很多
[00:09:31.360 --> 00:09:33.360]  關於所羅門的針研
[00:09:33.360 --> 00:09:34.480]  這些不同的格言
[00:09:34.480 --> 00:09:36.560]  再加上雅古爾的針研
[00:09:36.560 --> 00:09:37.760]  利姆伊勒王的針研
[00:09:37.760 --> 00:09:38.720]  或者最後
[00:09:38.720 --> 00:09:40.280]  如果你回到教會你會聽到
[00:09:40.280 --> 00:09:41.560]  財德的婦人
[00:09:41.560 --> 00:09:44.160]  一個尼合斯去到結尾
[00:09:44.160 --> 00:09:47.680]  都是很多不同人生的智慧
[00:09:47.680 --> 00:09:53.960]  編寫成一本這樣的書
[00:09:53.960 --> 00:09:55.360]  爲什麼我要講這麼多呢
[00:09:55.360 --> 00:09:57.960]  因爲我們進入去的時候
[00:09:57.960 --> 00:10:01.720]  我想大家有一個背景
[00:10:01.720 --> 00:10:03.280]  不是我抽了一句
[00:10:03.280 --> 00:10:04.360]  有時候我們很容易
[00:10:04.360 --> 00:10:06.480]  我自己有時候也要提醒自己
[00:10:06.480 --> 00:10:07.080]  抽了一句
[00:10:07.080 --> 00:10:07.840]  哇 聖經這樣講
[00:10:07.840 --> 00:10:09.200]  我最好拿來靈脩
[00:10:09.200 --> 00:10:10.760]  默想我和他今天是怎樣的
[00:10:10.760 --> 00:10:11.680]  但如果我們多一點
[00:10:11.680 --> 00:10:14.320]  能夠從那本書去理解
[00:10:14.320 --> 00:10:15.720]  針研其實整本書講了
[00:10:15.720 --> 00:10:17.840]  很多不同的人際關係
[00:10:17.840 --> 00:10:20.160]  人際關係這些處境
[00:10:20.160 --> 00:10:22.600]  其實是一個場景
[00:10:22.600 --> 00:10:24.160]  在舊約聖經裏面
[00:10:24.160 --> 00:10:26.040]  其實我們今天比較想
[00:10:26.040 --> 00:10:27.600]  individual
[00:10:27.600 --> 00:10:28.720]  但是在舊約聖經
[00:10:28.720 --> 00:10:30.680]  或者在舊約的設定裏面
[00:10:30.680 --> 00:10:33.560]  其實很多時候是講羣體的
[00:10:33.560 --> 00:10:34.600]  聖經寫出來的時候
[00:10:34.600 --> 00:10:35.360]  在舊約的處境
[00:10:35.360 --> 00:10:36.200]  很多時候是講羣體
[00:10:36.200 --> 00:10:37.200]  以色列人
[00:10:37.200 --> 00:10:38.760]  這個民族 這個百姓
[00:10:38.760 --> 00:10:40.880]  他們講的是一個羣體的設定
[00:10:40.880 --> 00:10:42.480]  所以當他們講人際關係的時候
[00:10:42.480 --> 00:10:45.480]  究竟在這個羣體的中間
[00:10:45.480 --> 00:10:47.200]  這些的互動
[00:10:47.200 --> 00:10:48.920]  怎樣有一個智慧
[00:10:48.920 --> 00:10:50.400]  怎樣的選擇
[00:10:50.400 --> 00:10:53.280]  能夠去祝福整個羣體
[00:10:53.280 --> 00:10:55.200]  所以孤單
[00:10:55.200 --> 00:10:57.080]  傳道士有講
[00:10:57.080 --> 00:11:00.200]  單拖那些很容易出事的
[00:11:00.200 --> 00:11:03.560]  多少你都知道的
[00:11:03.560 --> 00:11:05.680]  真實的友情
[00:11:05.680 --> 00:11:07.760]  可以帶來忠告 反省
[00:11:07.760 --> 00:11:09.120]  幫助我們活出公義
[00:11:09.120 --> 00:11:11.360]  去到二十七章
[00:11:11.360 --> 00:11:13.680]  會再收窄一點
[00:11:13.680 --> 00:11:16.400]  會講多一點人際關係
[00:11:16.400 --> 00:11:17.560]  不過你知道
[00:11:17.560 --> 00:11:19.200]  這些短句
[00:11:19.200 --> 00:11:20.880]  有時都是穿插的
[00:11:20.880 --> 00:11:22.760]  因爲它不是故事
[00:11:22.760 --> 00:11:26.760]  它也不是一些書信
[00:11:26.760 --> 00:11:29.640]  一個個段落很清楚
[00:11:29.640 --> 00:11:32.680]  二十七章其實都有相當多是講朋友
[00:11:32.680 --> 00:11:33.840]  比如說
[00:11:33.840 --> 00:11:35.760]  第五節
[00:11:35.760 --> 00:11:38.080]  今晚不用讀經
[00:11:38.080 --> 00:11:41.520]  那一句太短了
[00:11:41.520 --> 00:11:45.360]  當面的責備強於背地的愛情
[00:11:45.360 --> 00:11:47.800]  朋友家的傷痕出於忠誠
[00:11:47.800 --> 00:11:51.880]  受敵連連親嘴它是多餘
[00:11:51.880 --> 00:11:54.320]  膏油和香料使人心情愉悅
[00:11:54.320 --> 00:11:57.000]  朋友的誠實勸教都是這樣
[00:11:57.000 --> 00:11:58.920]  它有很多不同的說話
[00:11:58.920 --> 00:12:06.400]  講朋友其實是很重要 很珍貴
[00:12:06.400 --> 00:12:08.680]  如果你回去再看不同的針言
[00:12:08.680 --> 00:12:11.800]  關於朋友的裏面
[00:12:11.800 --> 00:12:13.560]  十七章十七節都有一句
[00:12:13.560 --> 00:12:16.120]  朋友乃時常親愛
[00:12:16.120 --> 00:12:18.640]  弟兄爲患難而生
[00:12:18.640 --> 00:12:22.440]  這些聽起來很好聽的東西
[00:12:22.440 --> 00:12:25.400]  你有沒有朋友是兩腳插刀的
[00:12:25.400 --> 00:12:29.120]  有啊 插我嘛
[00:12:29.120 --> 00:12:30.360]  我們有時候會這樣
[00:12:30.360 --> 00:12:34.840]  但是聖經描寫的這些其實很重要
[00:12:34.840 --> 00:12:37.360]  不過聖經針形也很有智慧
[00:12:37.360 --> 00:12:39.600]  雖然說一些好的友誼
[00:12:39.600 --> 00:12:41.920]  是很值得我們去珍惜和追求
[00:12:41.920 --> 00:12:43.760]  但是不要過火
[00:12:43.760 --> 00:12:46.280]  另外十八章二十四節說
[00:12:46.280 --> 00:12:50.880]  濫交朋友自取敗壞
[00:12:50.880 --> 00:12:53.520]  但有一朋友比弟兄更親密
[00:12:53.520 --> 00:12:55.760]  十八章二十四節
[00:12:55.760 --> 00:12:58.080]  所以在針言裏面
[00:12:58.080 --> 00:13:00.800]  其實它講朋友 講友誼
[00:13:00.800 --> 00:13:03.200]  它有很多不同的角度
[00:13:03.200 --> 00:13:06.040]  但是我們在這裏收集下來的時候
[00:13:06.040 --> 00:13:11.560]  其實講我們今天很想看一節
[00:13:11.560 --> 00:13:15.600]  鐵磨鐵磨出人來
[00:13:15.600 --> 00:13:21.840]  朋友相感也是如此
[00:13:21.840 --> 00:13:23.800]  一節而已
[00:13:23.800 --> 00:13:27.600]  好 我請大家連續讀兩次
[00:13:27.600 --> 00:13:29.160]  一節的聖經
[00:13:29.160 --> 00:13:31.280]  好嗎 預備 一二三
[00:13:31.280 --> 00:13:33.960]  鐵磨鐵磨出人來
[00:13:33.960 --> 00:13:42.280]  朋友相感也是如此
[00:13:42.280 --> 00:13:44.480]  你試試閉上眼睛背了它
[00:13:44.480 --> 00:13:47.200]  鐵磨鐵磨出人來
[00:13:47.200 --> 00:13:49.360]  朋友相感也是如此
[00:13:49.360 --> 00:13:54.160]  哇 真是多麼聰明
[00:13:54.160 --> 00:13:58.320]  鐵磨鐵磨出人來
[00:13:58.320 --> 00:14:00.400]  朋友相感也是如此
[00:14:00.400 --> 00:14:04.280]  這一節的經文很有意思
[00:14:04.280 --> 00:14:05.520]  爲什麼呢
[00:14:05.520 --> 00:14:07.520]  它原來的文字
[00:14:07.520 --> 00:14:09.840]  什麼是朋友相感呢
[00:14:09.840 --> 00:14:15.040]  是在說磨你的朋友的臉
[00:14:15.040 --> 00:14:17.840]  它原來的文字真的是這樣
[00:14:17.840 --> 00:14:19.680]  英文就說
[00:14:19.680 --> 00:14:22.320]  鐵磨鐵磨出人來
[00:14:22.320 --> 00:14:25.840]  YLT是一個原文直譯的聖經譯本
[00:14:25.840 --> 00:14:30.160]  And a man sharpens the face of his friend
[00:14:30.160 --> 00:14:31.320]  ESV是近代一點
[00:14:31.320 --> 00:14:32.720]  它說鐵磨鐵磨出人來
[00:14:32.720 --> 00:14:35.720]  And one man sharpens another
[00:14:35.720 --> 00:14:41.160]  就是你對着旁邊的熟悉一點的人
[00:14:41.160 --> 00:14:47.880]  你用手搓一下 幫你磨你的臉
[00:14:47.880 --> 00:14:51.360]  我以前看電影的時候
[00:14:51.360 --> 00:14:54.560]  你幫我搓掉他的臉
[00:14:54.560 --> 00:14:58.600]  sharpen你的臉
[00:14:58.600 --> 00:15:04.640]  當你看到鐵磨鐵磨出人來
[00:15:04.640 --> 00:15:06.440]  朋友相感也是如此
[00:15:06.440 --> 00:15:09.120]  有什麼圖畫會立刻走出來呢
[00:15:09.120 --> 00:15:13.760]  是這張嗎
[00:15:13.760 --> 00:15:14.720]  是否太黑了
[00:15:14.720 --> 00:15:16.880]  看到這張是什麼嗎
[00:15:16.880 --> 00:15:18.080]  打鐵的那些
[00:15:18.080 --> 00:15:20.000]  是這樣的嗎
[00:15:20.000 --> 00:15:22.880]  是啊 正啊
[00:15:22.880 --> 00:15:24.080]  Kenneth
[00:15:24.080 --> 00:15:25.480]  朋友啊
[00:15:25.480 --> 00:15:26.680]  你不就夠鐵了嗎
[00:15:26.680 --> 00:15:27.840]  我就是個錘子了
[00:15:27.840 --> 00:15:29.960]  哇 一樣一樣的衝下去
[00:15:29.960 --> 00:15:31.760]  我幫你而已
[00:15:31.760 --> 00:15:34.280]  剛剛Ivan才說完
[00:15:34.280 --> 00:15:36.680]  不是 不是 不是
[00:15:36.680 --> 00:15:39.680]  不是這樣的 那個圖畫是怎樣的呢
[00:15:39.680 --> 00:15:41.240]  我不是找到一份很好
[00:15:41.240 --> 00:15:44.400]  但大概應該是這樣
[00:15:44.400 --> 00:15:47.840]  就是那些廚師那些
[00:15:47.840 --> 00:15:49.160]  磨我的刀
[00:15:49.160 --> 00:15:49.680]  爲什麼呢
[00:15:49.680 --> 00:15:52.160]  你知不知道鑄鐵是怎樣鑄的
[00:15:52.160 --> 00:15:54.600]  什麼時候打鐵的
[00:15:54.600 --> 00:15:57.760]  鑄鐵是 我也是這樣看的
[00:15:57.760 --> 00:15:59.920]  基本上是融化了鐵
[00:15:59.920 --> 00:16:01.800]  融化了鐵就去了雜質
[00:16:01.800 --> 00:16:04.360]  就倒進了容器裏
[00:16:04.360 --> 00:16:06.960]  就變成一個形狀
[00:16:06.960 --> 00:16:08.600]  打呢 錘打
[00:16:08.600 --> 00:16:09.600]  就是敲打呢
[00:16:09.600 --> 00:16:13.760]  是令到那些雜質或者形狀開始有的
[00:16:13.760 --> 00:16:15.720]  是沒有印的
[00:16:15.720 --> 00:16:16.880]  行不行 行不行行不行
[00:16:16.880 --> 00:16:17.920]  它是打扁
[00:16:17.920 --> 00:16:19.760]  它開始變成一把劍也好
[00:16:19.760 --> 00:16:21.040]  刀也好 鋸也好
[00:16:21.040 --> 00:16:22.880]  它是打到差不多
[00:16:22.880 --> 00:16:25.840]  你還要磨的
[00:16:25.840 --> 00:16:28.760]  你知不知道你有沒有磨刀啊
[00:16:28.760 --> 00:16:30.840]  有沒有人磨刀啊
[00:16:30.840 --> 00:16:36.120]  啊 Ruby 磨刀你磨這幾寸長啊
[00:16:36.120 --> 00:16:38.920]  不是 磨刀是怎樣呢
[00:16:38.920 --> 00:16:42.960]  磨刀其實 磨刀和磨砂紙是一樣的
[00:16:42.960 --> 00:16:45.440]  你是由粗磨到幼的
[00:16:45.440 --> 00:16:48.720]  你不是不斷起勢的
[00:16:48.720 --> 00:16:53.720]  你是磨到它的印要走出來的
[00:16:53.720 --> 00:16:55.400]  所以當時
[00:16:55.400 --> 00:16:56.280]  所羅門 你知不知道
[00:16:56.280 --> 00:16:57.960]  你有沒有印象所羅門是幾時的人
[00:16:57.960 --> 00:17:01.400]  所羅門是公元前一千年的人
[00:17:01.400 --> 00:17:03.360]  公元前一千年
[00:17:03.360 --> 00:17:06.640]  大概是
[00:17:06.640 --> 00:17:09.880]  公元前一千多年
[00:17:09.880 --> 00:17:10.880]  到七百多年
[00:17:10.880 --> 00:17:13.080]  我不知道放在哪裏找了資料
[00:17:13.080 --> 00:17:14.600]  大概其實那時候
[00:17:14.600 --> 00:17:19.000]  由後青銅時代到鐵器時代
[00:17:19.000 --> 00:17:20.960]  由後青銅時代到鐵器時代
[00:17:20.960 --> 00:17:23.200]  即是說當時的文化背景
[00:17:23.200 --> 00:17:26.360]  就開始有鐵
[00:17:26.360 --> 00:17:28.080]  以前人們打仗是用青銅
[00:17:28.080 --> 00:17:29.040]  開始有鐵
[00:17:29.040 --> 00:17:31.680]  所以對針研的讀者來說
[00:17:31.680 --> 00:17:33.040]  你講鐵
[00:17:33.040 --> 00:17:35.760]  其實好像新約講種田那樣
[00:17:35.760 --> 00:17:38.720]  其實對他們來說是很日常的事
[00:17:38.720 --> 00:17:41.640]  鐵磨鐵 磨出印泥
[00:17:41.640 --> 00:17:45.640]  其實是講什麼呢
[00:17:45.640 --> 00:17:49.960]  講幾個很重要的東西
[00:17:49.960 --> 00:17:55.480]  其實鐵是一個很堅硬的東西
[00:17:55.480 --> 00:17:58.160]  是需要磨的
[00:17:58.160 --> 00:18:00.800]  需要加工的
[00:18:00.800 --> 00:18:02.200]  而且原來的文字
[00:18:02.200 --> 00:18:03.920]  那個sharpen的動詞
[00:18:03.920 --> 00:18:06.360]  希伯來文的原來的動詞
[00:18:06.360 --> 00:18:08.760]  不是一個被動的
[00:18:08.760 --> 00:18:10.400]  是主動去磨
[00:18:10.400 --> 00:18:11.720]  你磨刀就主動了
