
[00:00:00.000 --> 00:00:05.600]  當神帶領以色列人走上一條新的道路的時候,
[00:03:30.500 --> 00:03:35.400]  我們要看怎麼樣能夠勇敢進入神的新領域。
[00:03:35.400 --> 00:03:36.900]  三方面,第一個,
[00:03:36.900 --> 00:03:40.500]  你一定要相信神有應許之地爲你預備。
[00:03:40.500 --> 00:03:46.500]  跟你們說要相信神有應許之地爲你預備。
[00:03:46.500 --> 00:03:51.100]  在十二節,迦勒就到約瑟爾面前提醒約瑟爾,
[00:03:51.100 --> 00:03:53.300]  actually他在提醒約瑟爾,
[00:03:53.300 --> 00:04:00.900]  求你將耶和華那日所應許我的山地給我啦。
[00:04:00.900 --> 00:04:06.500]  首先他相信西伯倫是神所應許給他的山地,
[00:04:06.500 --> 00:04:11.600]  他相信在過去那是神應許之地,
[00:04:11.600 --> 00:04:15.400]  雖然現在是未得之地,
[00:04:15.400 --> 00:04:20.500]  但是將來那是必得之地。
[00:04:20.500 --> 00:04:24.300]  第二節,今天你一定要像迦勒一樣,
[00:04:24.300 --> 00:04:26.500]  你也要來相信,
[00:04:26.500 --> 00:04:29.800]  無論在你眼前有多少未得之地,
[00:04:29.800 --> 00:04:34.200]  必定是有神應許之地爲你預備的。
[00:04:34.200 --> 00:04:35.700]  無論在你生命當中,
[00:04:35.700 --> 00:04:37.000]  在你服事當中,
[00:04:37.000 --> 00:04:39.000]  在你的工作當中,
[00:04:39.000 --> 00:04:40.300]  在你的家庭當中,
[00:04:40.300 --> 00:04:43.800]  神有應許之地爲你預備。
[00:04:43.800 --> 00:04:47.900]  這就好像大衛在十六篇第六節所說的,
[00:04:47.900 --> 00:04:49.600]  我們通常念好這個經文來,
[00:04:49.600 --> 00:04:52.100]  用神量給我的地界,
[00:04:52.100 --> 00:04:54.400]  坐落在加美之處,
[00:04:54.400 --> 00:04:57.000]  我的產業實在美。
[00:04:57.000 --> 00:05:01.300]  你知道大衛沒有說我們,
[00:05:01.300 --> 00:05:04.400]  大衛沒有說用神量給我們的地界,
[00:05:04.400 --> 00:05:06.300]  也沒有說我們的產業,
[00:05:06.300 --> 00:05:07.800]  大衛說什麼?
[00:05:07.800 --> 00:05:10.700]  我,是量給我的,
[00:05:10.700 --> 00:05:14.000]  我的地界,我的產業。
[00:05:14.000 --> 00:05:17.100]  第二點,我們看大衛非常確信,
[00:05:17.100 --> 00:05:19.700]  是有一個地界爲他預備。
[00:05:19.700 --> 00:05:22.900]  我看不但神爲大衛預備的地界,
[00:05:22.900 --> 00:05:24.700]  神也照樣爲你,
[00:05:24.700 --> 00:05:27.200]  有一個應許之地爲你預備。
[00:05:27.200 --> 00:05:29.200]  Amen, Hallelujah!
[00:05:29.200 --> 00:05:31.000]  我們也要在神面前,
[00:05:31.000 --> 00:05:32.800]  同樣像大衛那樣說,
[00:05:32.800 --> 00:05:35.700]  我的地界是在加美之處,
[00:05:35.700 --> 00:05:38.900]  我的產業實在是美好的。
[00:05:38.900 --> 00:05:40.700]  Amen!
[00:05:40.700 --> 00:05:44.100]  舊約時代我們看見亞伯拉罕,
[00:05:44.100 --> 00:05:47.100]  神要他離開他的家鄉吾爾,
[00:05:47.100 --> 00:05:48.300]  爲什麼?
[00:05:48.300 --> 00:05:52.800]  因爲是有另外一個應許之地爲他預備。
[00:05:52.800 --> 00:05:55.300]  這並不是說吾爾有什麼不好,
[00:05:55.300 --> 00:05:58.500]  事實上吾爾在當時是非常大的城市,
[00:05:58.500 --> 00:06:00.500]  大家都想留在吾爾,
[00:06:00.500 --> 00:06:02.600]  但神說,No,你要離開吾爾,
[00:06:02.600 --> 00:06:04.700]  要我到你的應許之地,
[00:06:04.700 --> 00:06:08.000]  在那裏我的祝福纔會臨到。
[00:06:08.000 --> 00:06:10.800]  也不說迦南地有什麼好,
[00:06:10.800 --> 00:06:12.300]  其實在當時來講,
[00:06:12.300 --> 00:06:17.300]  迦南地遠比不上吾爾的繁華。
[00:06:17.300 --> 00:06:18.300]  但是我們看見,
[00:06:18.300 --> 00:06:20.100]  問題不是吾爾有什麼不好,
[00:06:20.100 --> 00:06:21.300]  也不是迦南有什麼好,
[00:06:21.300 --> 00:06:25.600]  而是迦南地是神應許之地,
[00:06:25.600 --> 00:06:29.100]  只有亞伯拉罕進入那應許的地界的時候,
[00:06:29.100 --> 00:06:32.500]  亞伯拉罕才能夠得到祝福。
[00:06:32.500 --> 00:06:34.500]  在新約時代也是這樣,
[00:06:34.500 --> 00:06:37.000]  我們看見保羅想去傳福音,
[00:06:37.000 --> 00:06:39.000]  想往西亞神的靈不準,
[00:06:39.000 --> 00:06:42.000]  想往比特尼神的靈也不準。
[00:06:42.000 --> 00:06:43.500]  爲什麼呢?
[00:06:43.500 --> 00:06:46.000]  難道保羅不是神的僕人嗎?
[00:06:46.000 --> 00:06:48.000]  保羅是神的僕人。
[00:06:48.000 --> 00:06:50.500]  難道保羅不是想去傳福音嗎?
[00:06:50.500 --> 00:06:52.500]  保羅是想去傳福音。
[00:06:52.500 --> 00:06:55.500]  難道這不是保羅應當興起的時刻嗎?
[00:06:55.500 --> 00:06:58.500]  這也是保羅應當興起的時刻。
[00:06:58.500 --> 00:07:00.500]  那問題出在哪裏呢?
[00:07:00.500 --> 00:07:01.500]  問題就是,
[00:07:01.500 --> 00:07:06.800]  這些地方都不是神所給保羅應許的地界。
[00:07:06.800 --> 00:07:08.000]  保羅很清楚知道,
[00:07:08.000 --> 00:07:09.500]  在他的福祉當中,
[00:07:09.500 --> 00:07:12.000]  神是有一個地界爲他預備。
[00:07:12.000 --> 00:07:14.000]  不是隨便去任何一個地方,
[00:07:14.000 --> 00:07:17.500]  一定要去神要你去的地方。
[00:07:17.500 --> 00:07:18.500]  我們看見,
[00:07:18.500 --> 00:07:22.000]  後來神就讓他看見一個馬其頓的異鄉。
[00:07:22.000 --> 00:07:24.000]  我們看保羅立刻明白,
[00:07:24.000 --> 00:07:27.500]  這就是神所給他的應許的地界,
[00:07:27.500 --> 00:07:29.500]  這個是他應得之地。
[00:07:29.500 --> 00:07:32.500]  所以保羅就勇敢地向前,
[00:07:32.500 --> 00:07:36.500]  進入神所爲他預備的新領域裏面。
[00:07:36.500 --> 00:07:38.000]  同樣今天,
[00:07:38.000 --> 00:07:40.000]  我們看見神在你生命當中,
[00:07:40.000 --> 00:07:43.000]  也預備了應許之地。
[00:07:43.000 --> 00:07:44.000]  當然也許你會說,
[00:07:44.000 --> 00:07:47.500]  牧師我怎麼都不覺得神給我什麼應許呢?
[00:07:47.500 --> 00:07:48.500]  No, 你錯了。
[00:07:48.500 --> 00:07:50.000]  只要你在生命核,
[00:07:50.000 --> 00:07:52.500]  你就是應許的百姓。
[00:07:52.500 --> 00:07:53.500]  Amen?
[00:07:53.500 --> 00:07:54.000]  跟你媽說,
[00:07:54.000 --> 00:07:55.000]  你是有神的應許在你身上,
[00:07:55.000 --> 00:07:59.000]  你跟她說。
[00:07:59.000 --> 00:08:00.500]  生命核的應許就是你的應許,
[00:08:00.500 --> 00:08:02.000]  Amen?
[00:08:02.000 --> 00:08:03.500]  這是Copernoiting,
[00:08:03.500 --> 00:08:06.000]  是集體的恩高天要降臨在你身上。
[00:08:06.000 --> 00:08:08.500]  所以你千萬不要做一個疑惑的人。
[00:08:08.500 --> 00:08:09.000]  跟你媽說,
[00:08:09.000 --> 00:08:11.500]  千萬不要做一個疑惑的人。
[00:08:11.500 --> 00:08:13.500]  今天有很多人對神的應許,
[00:08:13.500 --> 00:08:16.500]  永遠有一個問號。
[00:08:16.500 --> 00:08:18.000]  真的嗎?
[00:08:18.000 --> 00:08:19.500]  可能嗎?
[00:08:19.500 --> 00:08:21.500]  我看見有多少的基督徒,
[00:08:21.500 --> 00:08:24.500]  一輩子就活在懷疑當中。
[00:08:24.500 --> 00:08:26.500]  半信半疑。
[00:08:26.500 --> 00:08:28.500]  說信嗎?
[00:08:28.500 --> 00:08:29.500]  很多人懷疑,
[00:08:29.500 --> 00:08:31.500]  說不信也信啊。
[00:08:31.500 --> 00:08:34.500]  一輩子半信半疑。
[00:08:34.500 --> 00:08:37.500]  我告訴你聖經怎麼樣說半信半疑的人嗎?
[00:08:37.500 --> 00:08:40.000]  雅各蘇第一章第六節跟第七節,
[00:08:40.000 --> 00:08:41.000]  你看見,
[00:08:41.000 --> 00:08:42.500]  只要憑着信心求一點不疑惑,
[00:08:42.500 --> 00:08:45.500]  因爲那疑惑人像什麼啊?
[00:08:45.500 --> 00:08:48.000]  海中的波浪怎麼樣?
[00:08:48.000 --> 00:08:50.500]  被風吹動翻騰,
[00:08:50.500 --> 00:08:52.000]  你看見海浪就是一下有,
[00:08:52.000 --> 00:08:52.500]  一下弱,
[00:08:52.500 --> 00:08:53.000]  一下前,
[00:08:53.000 --> 00:08:53.500]  一下後,
[00:08:53.500 --> 00:08:54.500]  根本搞不清楚怎麼回事。
[00:08:54.500 --> 00:08:55.500]  第七節怎麼說啊?
[00:08:55.500 --> 00:09:00.500]  這樣的人不要想從主那裏得着什麼。
[00:09:00.500 --> 00:09:05.500]  第八節你不用擔心神怎麼樣來成就,
[00:09:05.500 --> 00:09:07.500]  神總有辦法。
[00:09:07.500 --> 00:09:09.000]  我再一次說啊,
[00:09:09.000 --> 00:09:12.000]  你不用擔心神怎麼來成就,
[00:09:12.000 --> 00:09:13.000]  神所應許的,
[00:09:13.000 --> 00:09:16.000]  神總有辦法按照祂的方法,
[00:09:16.000 --> 00:09:19.500]  按照祂的時候來成就的,Amen?
[00:09:19.500 --> 00:09:20.500]  而且聖經講到,
[00:09:20.500 --> 00:09:24.000]  神能夠照着運行在我們心中的大力,
[00:09:24.000 --> 00:09:28.500]  充充足足成就一切超乎我們所求所想的。
[00:09:28.500 --> 00:09:32.000]  你可知道在裏面有個神的大力嗎?
[00:09:32.000 --> 00:09:33.500]  Hello?
[00:09:33.500 --> 00:09:35.000]  我很喜歡中文的翻譯,
[00:09:35.000 --> 00:09:36.000]  這比英文更好。
[00:09:36.000 --> 00:09:38.000]  神有個大力,
[00:09:38.000 --> 00:09:42.000]  跟你旁邊在裏面有個大力的。
[00:09:42.000 --> 00:09:45.000]  所以千萬不要疑惑神的應許,
[00:09:45.000 --> 00:09:48.500]  你也千萬不要做一個懶惰單言的人。
[00:09:48.500 --> 00:09:53.000]  跟你說不要做個懶惰單言的人啊。
[00:09:53.000 --> 00:09:55.000]  很多人不是不相信神的應許,
[00:09:55.000 --> 00:09:57.500]  不過他們總是說再等等吧,
[00:09:57.500 --> 00:10:00.000]  等我有時間我一定來跟隨,
[00:10:00.000 --> 00:10:04.000]  等我做完我的事情我再來跟隨神吧。
[00:10:04.000 --> 00:10:07.500]  聖經裏面說現在就是神悅納的時候,
[00:10:07.500 --> 00:10:10.500]  現在就是神拯救的時刻。
[00:10:10.500 --> 00:10:12.500]  換句話說不是等明天,
[00:10:12.500 --> 00:10:14.000]  不是等將來,
[00:10:14.000 --> 00:10:19.000]  你永遠要把握神現今的機會嗎?
[00:10:19.000 --> 00:10:22.500]  你要來依靠神,來跟隨神,
[00:10:22.500 --> 00:10:27.000]  神就會把得勝的意念放在你的裏面,
[00:10:27.000 --> 00:10:32.000]  帶領你進入命定的地界當中。
[00:10:32.000 --> 00:10:33.500]  第二個我們看見,
[00:10:33.500 --> 00:10:37.500]  我們一定要勇敢面對生命中的困境。
[00:10:37.500 --> 00:10:43.000]  跟你說你要勇敢面對生命中的困境,
[00:10:43.000 --> 00:10:45.500]  困境一定有的。
[00:10:45.500 --> 00:10:50.500]  想到迦勒,其實他面對很多的困境,
[00:10:50.500 --> 00:10:53.000]  可他並沒有選擇逃避,
[00:10:53.000 --> 00:10:55.500]  他沒有選擇退縮,
[00:10:55.500 --> 00:11:00.000]  他很勇敢地面對一切生命中的困境。
[00:11:00.000 --> 00:11:02.500]  所以他來到耶穌面前對祂說,
[00:11:02.500 --> 00:11:06.000]  將那三弟給我來。
[00:11:06.000 --> 00:11:08.000]  其實你要知道,
[00:11:08.000 --> 00:11:11.000]  他這個時候所面對的敵人,
[00:11:11.000 --> 00:11:16.000]  就正是當年以色列最懼怕的巨人,亞納族。
[00:11:16.000 --> 00:11:17.000]  當年爲什麼不肯進去,
[00:11:17.000 --> 00:11:20.000]  進去看見這個巨人呢?
[00:11:20.000 --> 00:11:22.000]  這個就是迦勒現在要進去,
[00:11:22.000 --> 00:11:24.000]  就是這樣的一個敵人。
[00:11:24.000 --> 00:11:27.000]  是巨人族,亞納族。
[00:11:27.000 --> 00:11:31.000]  可在這個時刻的迦勒卻不再年輕了。
[00:11:31.000 --> 00:11:34.500]  他幾歲了?85歲了。
[00:11:34.500 --> 00:11:37.500]  換句話說,巨人還是一樣,
[00:11:37.500 --> 00:11:41.500]  但自己的力量卻不像從前了。
[00:11:41.500 --> 00:11:44.500]  那換了我們要打個仗,
[00:11:44.500 --> 00:11:47.000]  也選個容易的仗開始打吧。
[00:11:47.000 --> 00:11:49.500]  不要往這個巨人族開始打吧。
[00:11:49.500 --> 00:11:53.000]  我們要面對的是環境的艱難。
[00:11:53.000 --> 00:11:54.500]  不但面對環境的艱難,
[00:11:54.500 --> 00:11:58.500]  也面對心靈裏很大的困境。
[00:11:58.500 --> 00:12:01.000]  想想看過去45年間,
[00:12:01.000 --> 00:12:06.000]  他承受了多少的挫折跟傷害。
[00:12:06.000 --> 00:12:07.500]  你還記得45年前,
[00:12:07.500 --> 00:12:12.000]  當他們第一次要去派探子窺探迦南地的時候,
[00:12:12.000 --> 00:12:14.000]  其實迦勒是其中一個探子哦。
[00:12:14.000 --> 00:12:17.500]  迦勒跟約束小橋其中兩個探子哦。
[00:12:17.500 --> 00:12:20.000]  他們12個人去看了回來,
[00:12:20.000 --> 00:12:23.500]  那個10個人說不能上去,巨人在那裏。
[00:12:23.500 --> 00:12:25.000]  迦勒跟約束小橋兩個人說,
[00:12:25.000 --> 00:12:27.000]  不不不,這是應許之意,我們一定要上去。
[00:12:27.000 --> 00:12:30.000]  我請問你,以色列人有沒有聽他們這兩個人的話?
[00:12:30.000 --> 00:12:32.000]  沒有啊。
[00:12:32.000 --> 00:12:36.000]  哇,想想看,很多的傷害不是嗎?
[00:12:36.000 --> 00:12:39.000]  不聽我的話。
[00:12:39.000 --> 00:12:44.500]  難怪,我想迦勒也是這種傷害在他裏面的。
[00:12:44.500 --> 00:12:46.000]  算了算了,這些人不值得花時間。
[00:12:46.000 --> 00:12:50.000]  在這段時間拒絕我們。
[00:12:50.000 --> 00:12:55.000]  45年裏,他看見以色列多少的軟弱跟失敗。
[00:12:55.000 --> 00:12:59.000]  同輩的人,聖經說,都死在曠野,
[00:12:59.000 --> 00:13:02.500]  一個都不得進入迦南地。
[00:13:02.500 --> 00:13:06.500]  天天看我們的同伴一個一個死在曠野,
[00:13:06.500 --> 00:13:10.000]  哇,這不是很容易領受的一件事。
[00:13:10.000 --> 00:13:12.000]  神,到底神在哪裏啊?
[00:13:12.000 --> 00:13:13.500]  Are you sure?
[00:13:13.500 --> 00:13:16.500]  天天看我們的同伴一個一個死在曠野,
[00:13:16.500 --> 00:13:19.000]  神,禰在哪裏啊?
[00:13:19.000 --> 00:13:23.000]  他看見摩西,這麼忠心的老僕人,
[00:13:23.000 --> 00:13:27.000]  竟然只是因爲沒有按照神所吩咐的,
[00:13:27.000 --> 00:13:31.000]  去吩咐磐石出水,只是用杖打了一下磐石,
[00:13:31.000 --> 00:13:34.000]  就這麼打一下磐石,so what?
[00:13:34.000 --> 00:13:38.000]  就因爲這樣子,神就處罰摩西,
[00:13:38.000 --> 00:13:40.000]  不讓他進入迦南美利,
[00:13:40.000 --> 00:13:43.500]  允許他在尼泊山看一看,就死在尼泊山。
[00:13:43.500 --> 00:13:47.500]  哇,神怎麼這麼嚴厲啊?
[00:13:47.500 --> 00:13:49.000]  我真的要跟隨嗎?
[00:13:49.000 --> 00:13:51.500]  要繼續跟隨嗎?
[00:13:51.500 --> 00:13:55.000]  他甚至看見約蘇亞,他的好同伴,
[00:13:55.000 --> 00:13:57.500]  在他同輩當中只有這兩個進入迦南地,
[00:13:57.500 --> 00:14:01.500]  他的好同伴,連繼老邁,
[00:14:01.500 --> 00:14:03.500]  還有很多未得之地。
[00:14:03.500 --> 00:14:05.500]  哇,我告訴你,
[00:14:05.500 --> 00:14:09.000]  如果你真的像迦勒回頭看這一切,
[00:14:09.000 --> 00:14:10.500]  早就灰心上膽了,我告訴你,
[00:14:10.500 --> 00:14:12.000]  還要跟嗎?
[00:14:12.000 --> 00:14:13.500]  這麼多讓你挫折,
[00:14:13.500 --> 00:14:16.500]  這麼多的失敗,這麼多的軟弱,
[00:14:16.500 --> 00:14:18.500]  你還想跟嗎?
[00:14:18.500 --> 00:14:22.000]  算了,不要侍奉,算了。
[00:14:22.000 --> 00:14:25.500]  但第二年我就看見這些事情,
[00:14:25.500 --> 00:14:28.500]  沒有一件事情能夠叫迦勒灰心的,
[00:14:28.500 --> 00:14:31.000]  沒有一件事能夠叫他上膽的。
[00:14:31.000 --> 00:14:33.500]  所以十一節他說出最出名的話,
[00:14:33.500 --> 00:14:35.500]  他說如今我85歲,
[00:14:35.500 --> 00:14:38.500]  我還是強壯,我的力量那是如何?
[00:14:38.500 --> 00:14:40.000]  現在也是如何?
[00:14:40.000 --> 00:14:42.500]  哇,你何等羨慕有迦勒的恩高,
[00:14:42.500 --> 00:14:45.000]  你想不想有迦勒的恩高?
[00:14:45.000 --> 00:14:48.000]  我很希望有迦勒的恩高。
[00:14:48.000 --> 00:14:49.500]  現在travel都不像從前,
[00:14:49.500 --> 00:14:51.500]  回來要休息好幾天才能恢復,
[00:14:51.500 --> 00:14:54.500]  我告訴你。
[00:14:54.500 --> 00:14:57.000]  我們看見迦勒,
[00:14:57.000 --> 00:15:03.000]  他一點沒有忘記他年輕時代的心智。
[00:15:03.000 --> 00:15:06.000]  今天也許你我會坐在這裏,
[00:15:06.000 --> 00:15:10.500]  我們很嘆息,不再年輕了。
[00:15:10.500 --> 00:15:12.500]  但我要請問你,
[00:15:12.500 --> 00:15:15.500]  你年輕的心智在哪裏呢?
[00:15:15.500 --> 00:15:18.500]  一點點生活的重擔,
[00:15:18.500 --> 00:15:21.500]  就叫你失去信心嗎?
[00:15:21.500 --> 00:15:25.500]  難道只是因爲你看見別人的軟弱跟跌倒,
[00:15:25.500 --> 00:15:28.500]  就叫你心灰意冷嗎?
[00:15:28.500 --> 00:15:33.000]  難道只是受到一點傷害就叫你後退嗎?
[00:15:33.000 --> 00:15:38.000]  難道一點點的苦難就足以叫你喪膽嗎?
[00:15:38.000 --> 00:15:41.500]  你年輕的心智在哪裏呀?
[00:15:41.500 --> 00:15:45.000]  那一顆曾經爲主火熱,
[00:15:45.000 --> 00:15:49.500]  願意爲主而活的心智在哪裏呀?
[00:15:49.500 --> 00:15:51.000]  你要知道今天很多時候,
[00:15:51.000 --> 00:15:53.000]  神的應許不能夠成就,
[00:15:53.000 --> 00:15:57.000]  不是因爲神沒有能力,
[00:15:57.000 --> 00:16:00.000]  而是當我們在等候的過程當中,
[00:16:00.000 --> 00:16:05.000]  我們容許我們的熱情冷卻下來了,
[00:16:05.000 --> 00:16:10.000]  我們容許我們的心智冷淡下來了,
[00:16:10.000 --> 00:16:12.000]  多少時候我們對自己說,
[00:16:12.000 --> 00:16:15.000]  嘿,要現實一點。
[00:16:15.000 --> 00:16:17.000]  你聽過這句話嗎?
[00:16:17.000 --> 00:16:19.000]  你講過這句話嗎?
[00:16:19.000 --> 00:16:22.000]  要現實一點。
[00:16:22.000 --> 00:16:24.500]  我們多少時候對自己說要現實,
[00:16:24.500 --> 00:16:27.000]  那我卻要告訴你今天早上,
[00:16:27.000 --> 00:16:30.500]  現實不等於真實。
[00:16:30.500 --> 00:16:31.000]  跟你們說,
[00:16:31.000 --> 00:16:35.500]  現實不等於真實。
[00:16:35.500 --> 00:16:37.500]  什麼是現實?
[00:16:37.500 --> 00:16:40.500]  現實是你的環境是現實,
[00:16:40.500 --> 00:16:43.500]  你的體力是現實,
[00:16:43.500 --> 00:16:46.500]  壓力是現實。
[00:16:46.500 --> 00:16:48.500]  按照現實,
[00:16:48.500 --> 00:16:50.500]  迦勒是不可能打這個戰爭的,
[00:16:50.500 --> 00:16:52.000]  不可能。
[00:16:52.000 --> 00:16:54.000]  但感謝神,
[00:16:54.000 --> 00:16:57.500]  迦勒所看見的不是現實,
[00:16:57.500 --> 00:17:01.000]  迦勒所看見的是真實。
[00:17:01.000 --> 00:17:03.000]  什麼是真實?
[00:17:03.000 --> 00:17:07.000]  十二節我們看見迦勒很清楚講的這句話,
[00:17:07.000 --> 00:17:08.000]  我們看見十二節,
[00:17:08.000 --> 00:17:10.000]  或者耶和華照他所應許的,
[00:17:10.000 --> 00:17:13.000]  與我同在,
[00:17:13.000 --> 00:17:16.000]  我就把他們趕出去。
[00:17:16.000 --> 00:17:20.000]  感謝主迦勒所看見的不是他自己,
[00:17:20.000 --> 00:17:22.000]  也不是環境,
[00:17:22.000 --> 00:17:26.000]  他所看見的是神的同在。
[00:17:26.000 --> 00:17:30.500]  看見環境那是現實,
[00:17:30.500 --> 00:17:33.000]  可是你看見主的同在,
[00:17:33.000 --> 00:17:37.000]  那卻是真實。
[00:17:37.000 --> 00:17:38.000]  我還記得禮拜五,
[00:17:38.000 --> 00:17:40.000]  敬拜讚美節慶的時候,
[00:17:40.000 --> 00:17:41.500]  我講了一個信息,
[00:17:41.500 --> 00:17:45.500]  特別講到哥林多後書第四章第七節,
[00:17:45.500 --> 00:17:47.000]  我們纔讀這段經文來,
[00:17:47.000 --> 00:17:50.000]  我們有這寶貝放在瓦器裏,
[00:17:50.000 --> 00:17:53.000]  他寫明這莫大的能力是出於神,
[00:17:53.000 --> 00:17:55.000]  不是出於我們。
[00:17:55.000 --> 00:17:58.500]  保羅在這裏用瓦器來形容我們人,
[00:17:58.500 --> 00:18:00.000]  你知道什麼是瓦器嗎?
[00:18:00.000 --> 00:18:02.500]  瓦器是很脆弱的,不是嗎?
[00:18:02.500 --> 00:18:05.000]  我們看見一摔就碎的,
[00:18:05.000 --> 00:18:07.000]  我們人常常就是這樣,
[00:18:07.000 --> 00:18:09.000]  我們就像瓦器一樣,
[00:18:09.000 --> 00:18:12.000]  你年輕的時候不覺得年紀越來越大,
[00:18:12.000 --> 00:18:15.500]  你越明白自己真的是很脆弱,
[00:18:15.500 --> 00:18:18.000]  像個瓦器一樣。
[00:18:18.000 --> 00:18:19.500]  雖然我們像瓦器,
[00:18:19.500 --> 00:18:22.000]  但保羅說出一個基督來講,
[00:18:22.000 --> 00:18:25.500]  我們卻有寶貝在瓦器裏了。
[00:18:25.500 --> 00:18:28.500]  你可知道這裏有個寶貝嗎?
[00:18:28.500 --> 00:18:29.500]  跟你媽說,
[00:18:29.500 --> 00:18:30.500]  在裏面有個寶貝的,
[00:18:30.500 --> 00:18:33.500]  跟她說,
[00:18:33.500 --> 00:18:36.000]  那個寶貝是什麼?
