
[00:00:00.000 --> 00:00:04.560]  多謝神給我有機會繼續和大家分享
[00:04:56.640 --> 00:05:02.840]  第一件事就是首先神在創世以初
[00:05:02.840 --> 00:05:05.740]  神就在基督裏面揀選了我們
[00:05:05.740 --> 00:05:10.300]  叫我們成為聖潔無有瑕疵
[00:05:10.300 --> 00:05:13.300]  第二件事
[00:05:13.300 --> 00:05:17.260]  就著祂的愛子耶穌基督的字
[00:05:17.260 --> 00:05:19.940]  我們得蒙救贖
[00:05:19.940 --> 00:05:23.860]  並且洗淨我們一切的不義
[00:05:23.860 --> 00:05:26.060]  第三件事
[00:05:26.060 --> 00:05:28.280]  我們每一個信了耶穌的人
[00:05:28.280 --> 00:05:31.500]  我們都會受到聖靈的印記
[00:05:31.500 --> 00:05:39.840]  這個印記是我們能夠將來得到基業的憑據
[00:05:39.840 --> 00:05:40.600]  另外一件事
[00:05:40.600 --> 00:05:43.700]  聖靈在我們做了甚麼工作
[00:05:43.700 --> 00:05:46.140]  聖靈能夠照亮我們的心靈
[00:05:46.140 --> 00:05:49.980]  讓我們知道祂的呼召
[00:05:49.980 --> 00:05:54.980]  我們的呼召所得的指望是甚麼
[00:05:54.980 --> 00:05:59.820]  而且這個基業是何等的榮耀和豐盛
[00:05:59.820 --> 00:06:03.320]  很多時候一天過一天
[00:06:03.320 --> 00:06:05.820]  我們似乎對我們的生命
[00:06:05.820 --> 00:06:07.720]  我們的生活都覺得很平淡
[00:06:07.720 --> 00:06:10.580]  沒有甚麼喜氣樂樂
[00:06:10.580 --> 00:06:16.140]  但當如果我們細心思考神的救恩的時候
[00:06:16.140 --> 00:06:22.940]  我們很難同時想到我們的救恩是有豐富的榮耀
[00:06:22.940 --> 00:06:26.520]  原來神給我們的救恩不是單單只是救了我們
[00:06:26.520 --> 00:06:28.240]  叫我們成為一個基督
[00:06:28.240 --> 00:06:31.900]  我們的指望、我們將來要得到的基業
[00:06:31.900 --> 00:06:34.620]  是有豐富的榮耀
[00:06:34.620 --> 00:06:36.960]  大家去思考一下
[00:06:36.960 --> 00:06:39.700]  下一個
[00:06:39.700 --> 00:06:46.020]  「神在信的人所顯的能力是何等浩大」
[00:06:46.020 --> 00:06:52.100]  這個「何等浩大」是甚麼意義
[00:06:52.100 --> 00:06:56.720]  「神的能力何等浩大」的話
[00:06:56.720 --> 00:07:05.300]  這個同樣的能力是叫主耶穌基督從死裡復活的那種浩大
[00:07:05.300 --> 00:07:10.100]  即是我們在座每一位信耶穌的人
[00:07:10.100 --> 00:07:11.980]  神叫你從死裡復活
[00:07:11.980 --> 00:07:20.440]  那種能力是和神叫耶穌基督從死裡復活的那種能力是一模一樣
[00:07:20.440 --> 00:07:24.800]  沒有改變
[00:07:24.800 --> 00:07:30.300]  得救是本福恩也是一種出生入死的經歷
[00:07:30.300 --> 00:07:34.060]  你會發覺我做了很久基督徒
[00:07:34.060 --> 00:07:38.440]  或者是想著要信耶穌的
[00:07:38.440 --> 00:07:40.160]  我經常都提醒
[00:07:40.160 --> 00:07:44.500]  重複提到一樣東西就是
[00:07:44.500 --> 00:07:47.920]  我們的救恩是出於恩典
[00:07:47.920 --> 00:07:51.560]  而不是因為我們個人的努力
[00:07:51.560 --> 00:07:55.380]  因為只有神才擁有這種權力
[00:07:55.380 --> 00:07:58.160]  將我們從一個被定罪的罪人
[00:07:58.160 --> 00:08:04.260]  轉變成為一個有永恆生命的人
[00:08:04.260 --> 00:08:05.960]  「求一母種族之分」
[00:08:05.960 --> 00:08:09.300]  剛才我也讀了一些經文
[00:08:09.300 --> 00:08:10.800]  因為主耶穌基督的緣故
[00:08:10.800 --> 00:08:15.740]  藉著祂在十字架上所附上的
[00:08:15.740 --> 00:08:32.400]  祂的身體拆毀了猶太人和外邦人
[00:08:32.400 --> 00:08:47.860]  拆毀了猶太人和外邦人相隔的牆壁
[00:08:47.860 --> 00:08:51.520]  使得無論你是猶太人還是外邦人
[00:08:51.520 --> 00:08:57.960]  在耶穌基督裡面都合二為一成為一
[00:08:57.960 --> 00:09:02.000]  所有基督徒都在耶穌基督裡面
[00:09:02.000 --> 00:09:04.740]  是一個大家庭的成員
[00:09:04.740 --> 00:09:09.540]  為什麼重要性這麼重要呢?
[00:09:09.540 --> 00:09:11.840]  為什麼要經常提到
[00:09:11.840 --> 00:09:13.880]  再沒有猶太人、再沒有外邦人
[00:09:13.880 --> 00:09:16.340]  為什麼這麼重要?
[00:09:16.340 --> 00:09:20.280]  因為今天我們所讀的聖經裡面
[00:09:20.280 --> 00:09:24.660]  都是很多有關猶太人的歷史
[00:09:24.660 --> 00:09:27.000]  我們得到救恩之後
[00:09:27.000 --> 00:09:29.100]  阿伯拉罕的經歷
[00:09:29.100 --> 00:09:31.480]  以撒瓦各的經歷
[00:09:31.480 --> 00:09:33.120]  他們怎樣向著神
[00:09:33.120 --> 00:09:35.700]  都成為我們今天的經歷
[00:09:35.700 --> 00:09:41.080]  是完全沒有分別的
[00:09:41.080 --> 00:09:44.600]  因為主耶穌基督在我們裡面
[00:09:44.600 --> 00:09:49.480]  我們能夠充分領悟神的愛
[00:09:49.480 --> 00:09:53.440]  只有建立一個唯一的根基就是耶穌基督
[00:09:53.440 --> 00:09:56.180]  我們能夠彼此來分享
[00:09:56.180 --> 00:10:02.700]  那種神的愛的長、闊、高深
[00:10:02.700 --> 00:10:05.720]  我們今天的問題就是說
[00:10:05.720 --> 00:10:14.400]  你們有沒有體驗到神這個大愛?
[00:10:14.400 --> 00:10:19.560]  無論我們當中得救的經歷是怎樣
[00:10:19.560 --> 00:10:22.120]  有些人很安安靜靜
[00:10:22.120 --> 00:10:24.520]  有些人空空裂裂
[00:10:24.520 --> 00:10:28.400]  一個吸毒的變成一個信耶穌
[00:10:28.400 --> 00:10:29.200]  無論是怎樣
[00:10:29.200 --> 00:10:31.060]  這個不是很重要
[00:10:31.060 --> 00:10:39.240]  最重要的是每個人都能夠認知一個同一個的訊息
[00:10:39.240 --> 00:10:41.320]  就是說
[00:10:41.320 --> 00:10:47.920]  神為了愛你付出了極大的代價
[00:10:47.920 --> 00:10:49.720]  所以保羅在第四章
[00:10:49.720 --> 00:10:53.240]  向我們有一個呼籲
[00:10:53.240 --> 00:10:54.620]  他的呼籲是甚麼呢?
[00:10:54.620 --> 00:11:01.920]  你要竭力保持聖靈所賜的合一
[00:11:01.920 --> 00:11:03.160]  很奇怪
[00:11:03.160 --> 00:11:04.800]  很多不同的書信裡面
[00:11:04.800 --> 00:11:10.320]  我們都發覺保羅會很重點性地提到一些問題
[00:11:10.320 --> 00:11:12.320]  但是以弗所書第四章
[00:11:12.320 --> 00:11:15.160]  他提到一個很重要的訊息
[00:11:15.160 --> 00:11:19.160]  就是合一的訊息
[00:11:19.160 --> 00:11:22.120]  而且他要求我們的是甚麼呢?
[00:11:22.120 --> 00:11:29.640]  他要求我們是要竭力去保持這個合一
[00:11:29.640 --> 00:11:35.880]  合一是甚麼意思呢?
[00:11:35.880 --> 00:11:38.400]  這個合一的意思
[00:11:38.400 --> 00:11:44.320]  並不是一個新的提出的題目
[00:11:44.320 --> 00:11:48.240]  因為在以弗所書第二章
[00:11:48.240 --> 00:11:51.480]  第一章和第二章都有提到
[00:11:51.480 --> 00:11:59.440]  有關這個合一的訊息
[00:11:59.440 --> 00:12:00.720]  在第一章那裡
[00:12:00.720 --> 00:12:03.240]  他說在日子滿足的時候
[00:12:03.240 --> 00:12:06.160]  神使天上地下和一切的
[00:12:06.160 --> 00:12:10.640]  都叫他們在基督裡面同歸於一
[00:12:10.640 --> 00:12:12.440]  在第二章十九節他說到
[00:12:12.440 --> 00:12:14.520]  他說猶太人和外邦人裡面
[00:12:14.520 --> 00:12:17.440]  在基督裡面都是同為一家人
[00:12:17.440 --> 00:12:18.440]  他用一個例子
[00:12:18.440 --> 00:12:22.480]  就是房屋的例子來說明這件事
[00:12:22.480 --> 00:12:28.280]  所以合一的概念並不是一個新的概念
[00:12:28.280 --> 00:12:30.720]  但是在第四章的開始
[00:12:30.720 --> 00:12:34.560]  他提到合一這個討論的時候
[00:12:34.560 --> 00:12:36.640]  一個勸告的時候
[00:12:36.640 --> 00:12:41.960]  帶來一種新的體驗
[00:12:41.960 --> 00:12:50.680]  合一就是根據希臘的牧師提到
[00:12:50.680 --> 00:12:56.000]  除非建立在第一章到第三章的教導上
[00:12:56.000 --> 00:13:00.120]  否則就沒有在基督裡面的合一
[00:13:00.120 --> 00:13:04.440]  既然基督徒的合一是源於
[00:13:04.440 --> 00:13:06.960]  神在基督裡面的作為
[00:13:06.960 --> 00:13:10.240]  祂就不是為了合一這個目標
[00:13:10.240 --> 00:13:13.160]  而刻意追求一些的使命
[00:13:13.160 --> 00:13:15.640]  簡單來說是怎樣說呢
[00:13:15.640 --> 00:13:19.440]  就說合一在教會裡面的合一
[00:13:19.440 --> 00:13:23.400]  和外面的團體的合一有很大的分別
[00:13:23.400 --> 00:13:25.000]  可能你參加過團體
[00:13:25.000 --> 00:13:29.440]  大家很死黨的兄弟
[00:13:29.440 --> 00:13:32.760]  盡心來做一件事
[00:13:32.760 --> 00:13:35.760]  做一些慈善的工作
[00:13:35.760 --> 00:13:38.560]  但這個不是教會裡面的合一
[00:13:38.560 --> 00:13:41.360]  我不是為了做一些事而做一些事
[00:13:41.360 --> 00:13:46.560]  而互相很親密地做一件事
[00:13:46.560 --> 00:13:50.120]  而是說這個合一是
[00:13:50.120 --> 00:13:55.320]  我們對神救恩的一種回應
[00:13:55.320 --> 00:13:56.960]  不是為了工作而工作
[00:13:56.960 --> 00:14:06.440]  而是回應神自己對我們救恩的一種回應
[00:14:06.440 --> 00:14:10.400]  怎樣去保持聖靈所賜的合一
[00:14:10.400 --> 00:14:14.240]  在華本裡面是用「竭力保守」
[00:14:14.240 --> 00:14:19.040]  在修靈本裡面是說到「竭力保持」
[00:14:19.040 --> 00:14:21.240]  我這裡寫了兩點
[00:14:21.240 --> 00:14:24.520]  第一點是說到屬靈的合一
[00:14:24.520 --> 00:14:26.520]  是有一個原則性的存在
[00:14:26.520 --> 00:14:31.080]  這個需要解釋一下是什麼意思
[00:14:31.080 --> 00:14:34.280]  我用一個例子
[00:14:34.280 --> 00:14:38.120]  有時候我們打工的要出差
[00:14:38.120 --> 00:14:41.240]  有時候我出差去到不同的地方的時候
[00:14:41.240 --> 00:14:42.960]  如果遇到週末的時候
[00:14:42.960 --> 00:14:45.240]  我會找當地一間教會
[00:14:45.240 --> 00:14:49.320]  參加當地教會的崇拜
[00:14:49.320 --> 00:14:54.280]  原則上那間教會的信徒是我的兄弟姐妹
[00:14:54.280 --> 00:14:56.040]  應該是這樣
[00:14:56.040 --> 00:14:57.200]  他們都是信耶穌的
[00:14:57.200 --> 00:14:58.280]  他們都是我的兄弟
[00:14:58.280 --> 00:15:01.240]  也是我的姐妹
[00:15:01.240 --> 00:15:05.640]  但是我只是一個過客跟他們一起敬拜
[00:15:05.640 --> 00:15:11.960]  我不能夠幫助他們做任何合一的工作
[00:15:11.960 --> 00:15:18.080]  或者幫助他們教會有什麼成長方面的貢獻
[00:15:18.080 --> 00:15:20.480]  這個只是一個原則性
[00:15:20.480 --> 00:15:24.160]  一個原則性是叫我們
[00:15:24.160 --> 00:15:27.640]  我們沒有分別在神的家裡面
[00:15:27.640 --> 00:15:31.640]  在不同的地方、不同的言語、不同的種族裡面
[00:15:31.640 --> 00:15:33.640]  我們都是一家人
[00:15:33.640 --> 00:15:35.640]  但是我們不能夠
[00:15:35.640 --> 00:15:37.040]  因為只是一個過客
[00:15:37.040 --> 00:15:39.640]  我們不能夠參與當地的侍奉
[00:15:39.640 --> 00:15:44.320]  或者是任何的工作
[00:15:44.320 --> 00:15:49.640]  但如果你是T4C的成員
[00:15:49.640 --> 00:15:53.640]  你經常來T4C聚會
[00:15:53.640 --> 00:15:57.440]  你就必須要參與其中的工作
[00:15:57.440 --> 00:16:00.840]  因為你是其中的一部分
[00:16:00.840 --> 00:16:10.440]  你有義務盡力去維護在基督裡面的合一
[00:16:10.440 --> 00:16:15.240]  今天我帶了一樣東西給大家看看
[00:16:15.240 --> 00:16:16.840]  一支小旗子
[00:16:16.840 --> 00:16:18.640]  很簡單的小旗子
[00:16:18.640 --> 00:16:21.640]  我包著它以免弄髒
[00:16:21.640 --> 00:16:24.840]  這支小旗子是我在亞利桑那讀書的時候
[00:16:24.840 --> 00:16:26.240]  畢業的時候
[00:16:26.240 --> 00:16:30.640]  在團契裡面給每個畢業的人有一支小旗子在那裡
[00:16:30.640 --> 00:16:34.440]  大家都可以忽略ICC
[00:16:34.440 --> 00:16:36.840]  Illinois Chinese Christian Fellowship
[00:16:36.840 --> 00:16:40.040]  在這裡有個標誌寫什麼呢?
[00:16:40.040 --> 00:16:44.240]  Bloom where you are planted
[00:16:44.240 --> 00:16:48.640]  就是說在你所栽種的地方你要開花
[00:16:48.640 --> 00:16:50.040]  當然要結果
[00:16:50.040 --> 00:16:52.840]  但是沒有地方寫這麼多東西
[00:16:52.840 --> 00:16:56.040]  這支小旗子我已經帶了40年了
[00:16:56.040 --> 00:16:57.040]  在我家裡
[00:16:57.040 --> 00:17:00.240]  我每次搬家我都捨不得丟掉
[00:17:00.240 --> 00:17:06.240]  因為這是一個很好的提醒告訴我們
[00:17:06.240 --> 00:17:10.040]  如果今天有一天因為工作或者其他原因
[00:17:10.040 --> 00:17:12.040]  你搬到別的地方
[00:17:12.040 --> 00:17:18.040]  你必須要在那個地方找一個你能夠服侍的教會
[00:17:18.040 --> 00:17:19.840]  你能夠參與的教會
[00:17:19.840 --> 00:17:22.040]  你能夠成長的教會
[00:17:22.040 --> 00:17:26.240]  你要成為當地教會的一份子
[00:17:26.240 --> 00:17:30.440]  你才能夠在那個教會裡面
[00:17:30.440 --> 00:17:33.640]  You are planted 種在那裡
[00:17:33.640 --> 00:17:39.840]  你要成為那個教會能夠保持合一的人
[00:17:39.840 --> 00:17:44.440]  合一是需要當地的信徒
[00:17:44.440 --> 00:17:47.840]  竭力、盡力來實踐出來
[00:17:47.840 --> 00:17:52.440]  而不是一個口號
[00:17:52.440 --> 00:17:54.040]  在和合本裡面
[00:17:54.040 --> 00:17:55.640]  如果大家看清楚
[00:17:55.640 --> 00:17:57.240]  打開你自己的聖經
[00:17:57.240 --> 00:18:00.840]  在第三節
[00:18:00.840 --> 00:18:05.440]  它講到用和平來彼此聯絡
[00:18:05.440 --> 00:18:08.040]  讓我慢慢解釋這個字
[00:18:08.040 --> 00:18:10.440]  為什麼要解釋
[00:18:10.440 --> 00:18:15.640]  聯絡這個字在希臘文來說就是Synthesma
[00:18:15.640 --> 00:18:22.040]  這個是什麼呢?是一個連接、一個關係、一個connection
[00:18:22.040 --> 00:18:28.040]  這個字可能是因為你是某某人的親戚
[00:18:28.040 --> 00:18:29.440]  或者你結婚
[00:18:29.440 --> 00:18:32.640]  你的太太和你成為一家人
[00:18:32.640 --> 00:18:36.040]  或者其他的利益的聯繫
[00:18:36.040 --> 00:18:40.640]  某些事情你和她很buddy
[00:18:40.640 --> 00:18:42.640]  這個是那個字
[00:18:42.640 --> 00:18:46.840]  但在聖經裡面我們要留意在聯絡之前有兩個字
[00:18:46.840 --> 00:18:49.240]  是什麼呢?和平
[00:18:49.240 --> 00:18:55.840]  在英文裡面幾個翻譯本都用同一個幾個字
[00:18:55.840 --> 00:18:58.040]  就是the bond of peace
[00:18:58.040 --> 00:19:00.240]  所以我們講到這種的關係
[00:19:00.240 --> 00:19:05.040]  這種的聯繫是跟我們的平安有關係
[00:19:05.040 --> 00:19:07.640]  不是簡簡單單一個聯繫
[00:19:07.640 --> 00:19:09.440]  我們喜歡打乒乓球
[00:19:09.440 --> 00:19:10.840]  打乒乓球的會
[00:19:10.840 --> 00:19:12.840]  不是一個團體
[00:19:12.840 --> 00:19:22.240]  我們是一個因為和平的緣故所建立的聯繫
[00:19:22.240 --> 00:19:24.640]  因為我們信耶穌
[00:19:24.640 --> 00:19:27.240]  因為神給我們有平安
[00:19:27.240 --> 00:19:30.240]  我們要維持這種的平安
[00:19:30.240 --> 00:19:36.440]  而所建立那種的親密的關係
[00:19:36.440 --> 00:19:38.240]  在《雷俊宗的譯本》
[00:19:38.240 --> 00:19:39.640]  我很喜歡
[00:19:39.640 --> 00:19:41.240]  因為這個很特別
[00:19:41.240 --> 00:19:44.240]  以和平之承索
[00:19:44.240 --> 00:19:49.640]  鐵力保守聖靈所賜合而為一的心
[00:19:49.640 --> 00:19:56.840]  他用一個很生動的圖畫給我們看到
[00:19:56.840 --> 00:19:59.040]  和平的承索
[00:19:59.040 --> 00:20:00.440]  意思是什麼呢?
[00:20:00.440 --> 00:20:03.840]  今天我們沒有帶一條長的繩子
[00:20:03.840 --> 00:20:07.240]  所以不能夠做一個demo
[00:20:07.240 --> 00:20:10.040]  如果有一條繩子叫做和平的話
[00:20:10.040 --> 00:20:13.640]  我們將聚會的人全部綁在一起
[00:20:13.640 --> 00:20:16.440]  大概是這個意思
[00:20:16.440 --> 00:20:20.640]  就是說當我們是信耶穌那幫人
[00:20:20.640 --> 00:20:25.440]  我們要維持緊緊地
[00:20:25.440 --> 00:20:30.640]  將我們所有信耶穌的人綁在一起
[00:20:30.640 --> 00:20:32.240]  不要放鬆
[00:20:32.240 --> 00:20:35.840]  要維持那種親密的經歷
[00:20:35.840 --> 00:20:38.440]  是那種親密的關係
[00:20:38.440 --> 00:20:41.240]  而將我們全部因為這個信仰
[00:20:41.240 --> 00:20:42.840]  我們信同一樣東西的時候
[00:20:42.840 --> 00:20:48.640]  將我們綁在一起
[00:20:48.640 --> 00:20:53.040]  怎樣去維持合一
[00:20:53.040 --> 00:20:56.440]  我們怎樣在行事為人的時候
[00:20:56.440 --> 00:20:59.440]  保持那種合一的態度
[00:20:59.440 --> 00:21:02.840]  保羅提出四樣東西
[00:21:02.840 --> 00:21:08.240]  就是凡事謙虛、溫柔、忍耐、用安心、互相寬容
[00:21:08.240 --> 00:21:11.840]  如果大家看《和合本》的時候
[00:21:11.840 --> 00:21:14.040]  其實從第一節到第六節
[00:21:14.040 --> 00:21:16.640]  只有兩句話
[00:21:16.640 --> 00:21:20.440]  就是第一節到第三節是一句話
[00:21:20.440 --> 00:21:25.440]  第四節到第六節是另外一句話
[00:21:25.440 --> 00:21:28.840]  所以只有兩句話在六節的經文裡面
[00:21:28.840 --> 00:21:30.440]  所以全部是連在一起的
[00:21:30.440 --> 00:21:31.640]  沒有分開的
[00:21:31.640 --> 00:21:36.240]  在《和合本》裡面是將它切開兩段
[00:21:36.240 --> 00:21:38.240]  我們講一講
[00:21:38.240 --> 00:21:40.840]  這些是基督徒的一種行事為人
[00:21:40.840 --> 00:21:42.440]  一種態度
[00:21:42.440 --> 00:21:50.040]  是怎樣去令到教會能夠緊緊地綁在一起
[00:21:50.040 --> 00:21:54.440]  是互相有那種和平的存在
[00:21:54.440 --> 00:21:55.440]  謙虛
[00:21:55.440 --> 00:21:58.040]  什麼叫謙虛
[00:21:58.040 --> 00:22:03.640]  謙虛是要求我們放下我們個人那種驕傲
[00:22:03.640 --> 00:22:07.440]  不是用一種高高在上的態度
[00:22:07.440 --> 00:22:14.040]  跟一個初信的人講一些大道理
[00:22:14.040 --> 00:22:15.840]  不是要做一個主人
[00:22:15.840 --> 00:22:17.840]  而是做一個僕人
[00:22:17.840 --> 00:22:21.440]  我們最好的例子就是在菲勒比書講到
[00:22:21.440 --> 00:22:25.840]  描述耶穌怎樣去謙卑自己
[00:22:25.840 --> 00:22:29.640]  祂可以跟神有同樣的位置
[00:22:29.640 --> 00:22:32.040]  但是謙卑成為人
[00:22:32.040 --> 00:22:34.640]  更加成為一個奴僕的樣式
[00:22:34.640 --> 00:22:38.840]  這是需要一個很大的定力
[00:22:38.840 --> 00:22:42.440]  很大的認知
[00:22:42.440 --> 00:22:49.840]  就是說在什麼情況我應該做到謙虛的狀態
[00:22:49.840 --> 00:22:52.240]  另外一樣就是溫柔
[00:22:52.240 --> 00:22:53.440]  溫柔通常來說
[00:22:53.440 --> 00:22:56.840]  是一種我們覺得很溫和很柔和
[00:22:56.840 --> 00:23:01.840]  是一種人的個性和特質
[00:23:01.840 --> 00:23:04.840]  在新約的書信裏面
[00:23:04.840 --> 00:23:10.640]  有兩個地方給我們有更加清楚的一種
[00:23:10.640 --> 00:23:15.640]  對溫和這兩個字有不同的認知
[00:23:15.640 --> 00:23:21.840]  在加拉太書六章一節
[00:23:21.840 --> 00:23:23.640]  請聽我讀
[00:23:23.640 --> 00:23:28.040]  「若有人偶然被過犯所成
[00:23:28.040 --> 00:23:30.640]  你們屬靈的人
[00:23:30.640 --> 00:23:40.240]  就要用溫柔的心把他挽回過來」
[00:23:40.240 --> 00:23:41.240]  我再讀一次
[00:23:41.240 --> 00:23:44.840]  「若有人偶然被過犯所成
[00:23:44.840 --> 00:23:50.240]  你們屬靈的人就要用溫柔的心
[00:23:50.240 --> 00:23:52.440]  把他挽回過來」
[00:23:52.440 --> 00:23:54.640]  這是什麼意思
[00:23:54.640 --> 00:23:56.440]  有人犯罪了
[00:23:56.440 --> 00:23:57.840]  在教會裏面有人犯罪了
[00:23:57.840 --> 00:24:00.840]  你認識他是一個弟兄
[00:24:00.840 --> 00:24:02.840]  你怎樣處理這件事
[00:24:02.840 --> 00:24:04.640]  你是不是拿著他
[00:24:04.640 --> 00:24:06.040]  你做錯了
[00:24:06.040 --> 00:24:07.040]  你不應該講話
[00:24:07.040 --> 00:24:07.840]  你不應該做什麼
[00:24:07.840 --> 00:24:11.040]  你不應該做什麼
[00:24:11.040 --> 00:24:12.640]  在這裏的教導是什麼
[00:24:12.640 --> 00:24:14.040]  我們應該用一個溫柔的
[00:24:14.040 --> 00:24:17.240]  我不是認同他們所犯的罪
[00:24:17.240 --> 00:24:19.640]  而是說我們用什麼方法
[00:24:19.640 --> 00:24:22.040]  將他們挽回回來
[00:24:22.040 --> 00:24:23.440]  將他們帶回來
[00:24:23.440 --> 00:24:31.040]  我們很親密的和平關係
[00:24:31.040 --> 00:24:32.840]  怎樣將他們帶回來
[00:24:32.840 --> 00:24:34.440]  另外一段經文
[00:24:34.440 --> 00:24:42.440]  在提摩泰後書二章二十三節
[00:24:42.440 --> 00:24:44.440]  這裏說
[00:24:44.440 --> 00:24:48.440]  「要用溫柔勸導反對的人
[00:24:48.440 --> 00:24:53.640]  也許神會給他們悔改的心
[00:24:53.640 --> 00:24:56.240]  能明白真理」
[00:24:56.240 --> 00:25:00.640]  用溫柔勸導反對的人
[00:25:00.640 --> 00:25:04.240]  也許神會給他們悔改的心
[00:25:04.240 --> 00:25:06.840]  能明白真理
[00:25:06.840 --> 00:25:08.240]  意思是說什麼
[00:25:08.240 --> 00:25:09.840]  有些人走歪了
[00:25:09.840 --> 00:25:11.840]  他走歪了
[00:25:11.840 --> 00:25:14.040]  和真理有所分別
[00:25:14.040 --> 00:25:15.640]  他不願意悔改
[00:25:15.640 --> 00:25:20.040]  反而他用一種對立的態度
[00:25:20.040 --> 00:25:25.240]  和你吵架
[00:25:25.240 --> 00:25:27.640]  然而在這樣的情況下
[00:25:27.640 --> 00:25:32.240]  保羅勸告提醒提摩泰
[00:25:32.240 --> 00:25:37.840]  你要用一種溫柔的態度來勸勉他們
