
[00:00:00.000 --> 00:00:04.820]  你讀了兩章聖經 你讀不明白?
[00:09:14.140 --> 00:09:17.420]  就是給了我們一個時代的記號
[00:09:17.420 --> 00:09:19.100]  最後出了個人名
[00:09:19.100 --> 00:09:21.620]  而通過人名我們可以計算一條數
[00:09:21.620 --> 00:09:22.940]  是什麼時代的
[00:09:22.940 --> 00:09:25.660]  下個禮拜一樣會出另外一個人名
[00:09:25.660 --> 00:09:29.540]  而通過那個人名會讓你知道大概是什麼時候
[00:09:29.540 --> 00:09:31.580]  那我現在先開一股
[00:09:31.580 --> 00:09:35.940]  剛纔我們看了有一個時代的temporal marker
[00:09:35.940 --> 00:09:37.180]  有個時代記號
[00:09:37.180 --> 00:09:38.580]  這個時代記號是什麼呢
[00:09:38.580 --> 00:09:41.300]  就是之前他說有個年輕人
[00:09:41.300 --> 00:09:43.260]  然後他找了他做祭司
[00:09:43.260 --> 00:09:45.300]  他是利美人
[00:09:45.300 --> 00:09:48.940]  我們從頭到尾都不知道這個利美人是誰
[00:09:48.940 --> 00:09:51.020]  只知道那些人後來不知道經過
[00:09:51.020 --> 00:09:53.340]  聽到他的口音覺得他很熟面口
[00:09:53.340 --> 00:09:56.140]  就是說他的聲音很熟
[00:09:56.140 --> 00:09:59.140]  直至差不多到最後那個verse出來
[00:09:59.140 --> 00:10:01.220]  就說這個利美人
[00:10:01.220 --> 00:10:03.260]  結果是誰呢
[00:10:03.260 --> 00:10:05.340]  摩西的兒子
[00:10:05.340 --> 00:10:08.140]  格遜的兒子若拿丹
[00:10:08.140 --> 00:10:10.540]  這個利美人叫若拿丹
[00:10:10.540 --> 00:10:12.020]  他是誰呢
[00:10:12.020 --> 00:10:14.420]  摩西的孫子
[00:10:14.420 --> 00:10:16.820]  格遜的兒子
[00:10:16.820 --> 00:10:19.220]  如果你熟悉舊約聖經
[00:10:19.220 --> 00:10:21.020]  你記得我們說
[00:10:21.020 --> 00:10:23.260]  史詩紀是聖經的第七本書
[00:10:23.260 --> 00:10:26.540]  但是他assume了你看了前面的六本書
[00:10:26.540 --> 00:10:29.140]  而且assume你是很熟的
[00:10:29.140 --> 00:10:34.300]  在《出埃及記》裏面是講過摩西生了個兒子的
[00:10:34.300 --> 00:10:35.980]  這裏他生了個兒子
[00:10:35.980 --> 00:10:39.580]  他的兒子叫格遜
[00:10:39.580 --> 00:10:41.940]  這個格遜和這個格遜一樣
[00:10:41.940 --> 00:10:42.700]  你看到嗎
[00:10:42.700 --> 00:10:44.100]  Gershon
[00:10:44.100 --> 00:10:46.060]  Gershon有個兒子叫若拿丹
[00:10:46.060 --> 00:10:50.180]  這個是摩西的孫子
[00:10:50.180 --> 00:10:51.900]  我想跟你說
[00:10:51.900 --> 00:10:54.740]  聖經學者其實有討論很多
[00:10:54.740 --> 00:10:57.420]  因爲在希伯來文裏面
[00:10:57.420 --> 00:11:01.060]  某某人的兒子可以是很多代之後的
[00:11:01.060 --> 00:11:03.940]  我的曾孫也可以叫我的兒子
[00:11:03.940 --> 00:11:05.100]  所以有人爭論
[00:11:05.100 --> 00:11:11.620]  究竟這個若拿丹真的摩西數下去第三代
[00:11:11.620 --> 00:11:16.020]  還是他可以是過了很多很多代之後的兒子
[00:11:16.020 --> 00:11:16.980]  OK
[00:11:16.980 --> 00:11:19.540]  但是無論你怎麼看
[00:11:19.540 --> 00:11:21.300]  有一個很主要的可能性
[00:11:21.300 --> 00:11:24.140]  就是這個若拿丹真的是摩西的孫子
[00:11:24.140 --> 00:11:24.500]  OK
[00:11:24.500 --> 00:11:26.140]  先記住這一點
[00:11:26.140 --> 00:11:28.380]  下個禮拜回來的時候
[00:11:28.380 --> 00:11:32.700]  下個禮拜的聖經又會有另外一個temporal marker
[00:11:32.700 --> 00:11:33.820]  我想告訴你
[00:11:33.820 --> 00:11:38.660]  這些temporal marker是作寫史詩的人專門給你的
[00:11:38.660 --> 00:11:40.580]  他知道你會知道這些人的名字
[00:11:40.580 --> 00:11:41.700]  他特意給你
[00:11:41.700 --> 00:11:43.940]  讓你去想一下東西
[00:11:43.940 --> 00:11:44.300]  OK
[00:11:44.300 --> 00:11:46.060]  那temporal marker是誰呢
[00:11:46.060 --> 00:11:49.340]  就叫做菲尼哈
[00:11:49.340 --> 00:11:55.940]  菲尼哈在舊的聖經裏面是一個很有名的人
[00:11:55.940 --> 00:11:57.340]  你看看他那時候
[00:11:57.340 --> 00:11:59.380]  阿倫的孫子
[00:11:59.380 --> 00:12:02.300]  以利亞撒的孺子
[00:12:02.300 --> 00:12:03.220]  菲尼哈
[00:12:03.220 --> 00:12:04.140]  OK
[00:12:04.140 --> 00:12:06.700]  如果你重看《參考記》裏面
[00:12:06.700 --> 00:12:07.580]  真的是這麼說的
[00:12:07.580 --> 00:12:09.420]  阿倫有個兒子叫以利亞撒
[00:12:09.420 --> 00:12:11.740]  這個我們知道他一定是他的兒子
[00:12:11.740 --> 00:12:13.020]  不是他的孫子
[00:12:13.020 --> 00:12:14.860]  這個是做大祭司的
[00:12:14.860 --> 00:12:16.940]  他們在傳做大祭司
[00:12:16.940 --> 00:12:19.820]  然後以利亞撒生了另外一個兒子叫做菲尼哈
[00:12:19.820 --> 00:12:22.780]  除非以色列族譜裏面有很多菲尼哈
[00:12:22.780 --> 00:12:24.500]  不是那麼多的
[00:12:24.500 --> 00:12:25.460]  OK
[00:12:25.460 --> 00:12:29.100]  這個菲尼哈真的是阿倫的孫子
[00:12:29.100 --> 00:12:32.900]  你記不記得阿倫和摩西有什麼關係
[00:12:32.900 --> 00:12:34.420]  啊?
[00:12:34.420 --> 00:12:35.180]  是兄弟
[00:12:35.180 --> 00:12:37.220]  好像是哥哥
[00:12:37.220 --> 00:12:38.740]  所以呢
[00:12:38.740 --> 00:12:44.460]  這個菲尼哈和摩西的孫子是同輩的
[00:12:44.460 --> 00:12:45.820]  OK
[00:12:45.820 --> 00:12:48.380]  你現在想想發生了什麼事
[00:12:48.380 --> 00:12:50.700]  OK
[00:12:50.700 --> 00:12:54.380]  如果你回到這裏的時候
[00:12:54.380 --> 00:12:56.740]  這裏最後結束的時候
[00:12:56.740 --> 00:12:58.140]  出了一個約拿丹
[00:12:58.140 --> 00:12:59.980]  而這個約拿丹是摩西的孫子
[00:12:59.980 --> 00:13:01.940]  然後出了一個菲尼哈
[00:13:01.940 --> 00:13:04.260]  菲尼哈是阿倫的孫子
[00:13:04.260 --> 00:13:05.140]  OK
[00:13:05.140 --> 00:13:08.860]  你記不記得整個故事開始是說約書亞死後的
[00:13:08.860 --> 00:13:13.540]  OK 約書亞和摩西有什麼關係呢
[00:13:13.540 --> 00:13:15.420]  啊?
[00:13:15.420 --> 00:13:16.620]  就是交棒的嘛
[00:13:16.620 --> 00:13:18.220]  摩西交棒約書亞
[00:13:18.220 --> 00:13:20.900]  那你當約書亞是摩西的兒子吧
[00:13:20.900 --> 00:13:22.300]  行不行
[00:13:22.300 --> 00:13:28.380]  那摩西的孫子和約書亞年紀相差多遠呢
[00:13:28.380 --> 00:13:30.500]  啊?
[00:13:30.500 --> 00:13:31.540]  差不多吧
[00:13:31.540 --> 00:13:32.460]  你可以這麼說
[00:13:32.460 --> 00:13:33.460]  約書亞死後
[00:13:33.460 --> 00:13:36.260]  那摩西的孫子就應該是
[00:13:36.260 --> 00:13:38.420]  就是撞年了
[00:13:38.420 --> 00:13:43.580]  你現在開不開始覺得這個故事極其怪異
[00:13:43.580 --> 00:13:44.420]  因爲呢
[00:13:44.420 --> 00:13:45.780]  如果你算一算
[00:13:45.780 --> 00:13:48.940]  史詩紀應該是大概三百多年的
[00:13:48.940 --> 00:13:52.620]  就是整個史詩時代三百多年
[00:13:52.620 --> 00:13:57.740]  那本書開始的時候是說約書亞死後的
[00:13:57.740 --> 00:14:01.180]  那假設經過這麼多史詩這麼多代的時候
[00:14:01.180 --> 00:14:03.300]  當然史詩可以完全相反的
[00:14:03.300 --> 00:14:04.540]  不管它了
[00:14:04.540 --> 00:14:07.820]  你猜你看到史詩紀的結終的時候
[00:14:07.820 --> 00:14:11.100]  應該是三百多年之後的事
[00:14:11.100 --> 00:14:12.700]  然後你說東西急轉直下
[00:14:12.700 --> 00:14:14.140]  剛纔我騙了你們
[00:14:14.140 --> 00:14:14.940]  我已經說
[00:14:14.940 --> 00:14:17.380]  我說黃語、紅語、黑語
[00:14:17.380 --> 00:14:20.060]  我已經擺明是騙你的了
[00:14:20.060 --> 00:14:21.340]  就是三百多年之後
[00:14:21.340 --> 00:14:24.460]  就由紅語變成黃語變成黑語
[00:14:24.460 --> 00:14:27.460]  但是你看回這個設置的時候
[00:14:27.460 --> 00:14:30.380]  其實你去到整個故事最後的時候
[00:14:30.380 --> 00:14:35.260]  其實和之前這個時代是同一個時代來的
[00:14:35.260 --> 00:14:36.380]  你明不明白
[00:14:36.380 --> 00:14:36.940]  OK
[00:14:36.940 --> 00:14:39.340]  那就是說什麼呢
[00:14:39.340 --> 00:14:42.740]  從頭到尾都是黑語的
[00:14:42.740 --> 00:14:44.260]  沒有黃語過的
[00:14:44.260 --> 00:14:46.580]  約書亞死後就是黑語的了
[00:14:46.580 --> 00:14:47.980]  超級黑語
[00:14:47.980 --> 00:14:50.740]  不斷地淋
[00:14:50.740 --> 00:14:52.940]  另外這件事很有趣的
[00:14:52.940 --> 00:14:56.980]  因爲我們一直在說的這些史詩是
[00:14:56.980 --> 00:14:58.180]  駝船下降
[00:14:58.180 --> 00:15:01.100]  我們當它是一個比一個差
[00:15:01.100 --> 00:15:03.940]  可能經過三百年之後的演變
[00:15:03.940 --> 00:15:05.860]  就變了一個大魔王出來
[00:15:05.860 --> 00:15:07.860]  這個大魔王叫參孫
[00:15:07.860 --> 00:15:09.340]  但是現在很有可能
[00:15:09.340 --> 00:15:11.140]  我們通常說參孫
[00:15:11.140 --> 00:15:14.100]  參孫搞禍了他當時的時代
[00:15:14.100 --> 00:15:16.780]  就是他教壞小孩
[00:15:16.780 --> 00:15:19.060]  他喜歡外邦女子
[00:15:19.060 --> 00:15:20.300]  但是有沒有想過
[00:15:20.300 --> 00:15:24.940]  如果約書亞死後已經是黑語的狀態
[00:15:24.940 --> 00:15:31.580]  其實參孫是在黑語之下誕生的
[00:15:31.580 --> 00:15:35.060]  所以他是那個時代的product
[00:15:35.060 --> 00:15:38.580]  他就不是他搞壞了的屎
[00:15:38.580 --> 00:15:40.420]  他根本他生出來的時候
[00:15:40.420 --> 00:15:42.660]  就是不斷在下黑語的
[00:15:42.660 --> 00:15:45.380]  於是他的父母不斷教他一些壞東西
[00:15:45.380 --> 00:15:47.980]  於是他其實是一個
[00:15:47.980 --> 00:15:51.860]  極其破碎的民族時代出來
[00:15:51.860 --> 00:15:54.220]  難怪他做了參孫
[00:15:54.220 --> 00:15:56.300]  我不是說給他理由
[00:15:56.300 --> 00:15:57.500]  叫他不guilty
[00:15:57.500 --> 00:16:01.300]  但是這個參孫所出生的世界
[00:16:01.300 --> 00:16:03.420]  本身已經是充滿罪惡的
[00:16:03.420 --> 00:16:06.020]  這件事是很可怕的
[00:16:06.020 --> 00:16:06.860]  好
[00:16:06.860 --> 00:16:09.740]  剛纔我們讀的故事有另外一個很特別的層面
[00:16:09.740 --> 00:16:12.060]  就是沒有史詩的
[00:16:12.060 --> 00:16:14.140]  但是出了什麼
[00:16:14.140 --> 00:16:14.940]  祭司
[00:16:14.940 --> 00:16:15.700]  沒錯
[00:16:15.700 --> 00:16:17.340]  出了祭司
[00:16:17.340 --> 00:16:18.140]  OK
[00:16:18.140 --> 00:16:20.380]  在以色列人的世界裏面
[00:16:20.380 --> 00:16:22.900]  有三個position
[00:16:22.900 --> 00:16:25.380]  三個offices是最重要的
[00:16:25.380 --> 00:16:27.580]  一個是祭司
[00:16:27.580 --> 00:16:29.580]  另外一個叫做先知
[00:16:29.580 --> 00:16:30.380]  是吧
[00:16:30.380 --> 00:16:32.820]  另外一個是君王
[00:16:32.820 --> 00:16:33.820]  OK
[00:16:33.820 --> 00:16:35.260]  我先賣一下關子
[00:16:35.260 --> 00:16:37.580]  我們一直在史詩記裏面
[00:16:37.580 --> 00:16:39.500]  technically是沒有先知的
[00:16:39.500 --> 00:16:44.060]  只有祭司、有祭司、有史詩
[00:16:44.060 --> 00:16:44.420]  OK
[00:16:44.420 --> 00:16:46.980]  我們以爲史詩就是打仗的
[00:16:46.980 --> 00:16:51.420]  但是如果你留心去看看上帝怎麼說史詩的功能
[00:16:51.420 --> 00:16:55.420]  這裏是沒開始說大史詩之前的
[00:16:55.420 --> 00:16:57.100]  耶和華興起這個史詩
[00:16:57.100 --> 00:16:58.300]  拯救了他的權利
[00:16:58.300 --> 00:16:58.580]  哦
[00:16:58.580 --> 00:17:00.020]  你說史詩是打仗的
[00:17:00.020 --> 00:17:01.180]  你看看下面那一節
[00:17:01.180 --> 00:17:04.020]  然而他們卻不聽從史詩
[00:17:04.020 --> 00:17:06.740]  竟隨從別的神行人
[00:17:06.740 --> 00:17:08.340]  他們不聽從史詩
[00:17:08.340 --> 00:17:10.700]  史詩其中一個功能是什麼呢
[00:17:10.700 --> 00:17:14.420]  就是叫他們不要跟隨別神
[00:17:14.420 --> 00:17:15.500]  明白嗎
[00:17:15.500 --> 00:17:16.820]  我想說的就是
[00:17:16.820 --> 00:17:19.180]  其實史詩除了打仗之外
[00:17:19.180 --> 00:17:21.820]  還有另外一個先知的功能
[00:17:21.820 --> 00:17:22.260]  OK
[00:17:22.260 --> 00:17:23.780]  That's all you need to know
[00:17:23.780 --> 00:17:24.300]  OK
[00:17:24.300 --> 00:17:26.860]  那我現在看回來這裏
[00:17:26.860 --> 00:17:28.700]  你看完整本史詩記
[00:17:28.700 --> 00:17:31.100]  就告訴你
[00:17:31.100 --> 00:17:32.620]  有兩個offices
[00:17:32.620 --> 00:17:35.980]  就是有兩個很重要的職份
[00:17:35.980 --> 00:17:38.860]  在以色列人當中已經廢了
[00:17:38.860 --> 00:17:40.820]  一個是先知
[00:17:40.820 --> 00:17:42.900]  先知是沒有先知
[00:17:42.900 --> 00:17:43.660]  廢了
[00:17:43.660 --> 00:17:44.220]  OK
[00:17:44.220 --> 00:17:45.820]  另外一個是祭司
[00:17:45.820 --> 00:17:47.100]  廢了
[00:17:47.100 --> 00:17:49.060]  於是在沒有先知
[00:17:49.060 --> 00:17:50.020]  或者應該這麼說
[00:17:50.020 --> 00:17:51.340]  沒有好先知
[00:17:51.340 --> 00:17:54.020]  沒有好祭司之下
