
[00:00:00.000 --> 00:00:01.560]  第五間教會
[00:04:19.560 --> 00:04:21.560]  開了就沒有人能關
[00:04:21.560 --> 00:04:23.560]  關了就沒有人能開的樣說
[00:04:23.560 --> 00:04:25.560]  這個主要是正面的
[00:04:25.560 --> 00:04:26.560]  沒有負面的
[00:04:26.560 --> 00:04:27.560]  我知道你的行為
[00:04:27.560 --> 00:04:31.560]  我在你面前給了你一個躺開的門師
[00:04:31.560 --> 00:04:34.560]  沒有人能關的
[00:04:34.560 --> 00:04:36.560]  我知道你有一點力量
[00:04:36.560 --> 00:04:37.560]  也遵守我的道
[00:04:37.560 --> 00:04:39.560]  沒有否認我的名
[00:04:39.560 --> 00:04:41.560]  如果你看英文你會清楚
[00:04:41.560 --> 00:04:44.560]  You have little strength
[00:04:44.560 --> 00:04:45.560]  不是說你有一點力量
[00:04:45.560 --> 00:04:48.560]  我知道你的力量很薄弱
[00:04:48.560 --> 00:04:51.560]  是一個很薄弱的教會
[00:04:51.560 --> 00:04:53.560]  I know you have little strength
[00:04:53.560 --> 00:04:56.560]  不過你仍然遵守了我的道
[00:04:56.560 --> 00:04:58.560]  沒有否認我的名
[00:04:58.560 --> 00:05:01.560]  所以我們不怕窮
[00:05:01.560 --> 00:05:04.560]  我們不怕勢孤力弱
[00:05:04.560 --> 00:05:07.560]  總之你持守
[00:05:07.560 --> 00:05:08.560]  上帝說I know
[00:05:08.560 --> 00:05:10.560]  我知道的
[00:05:10.560 --> 00:05:12.560]  祂不用你做一些轟天
[00:05:12.560 --> 00:05:15.560]  改變社會
[00:05:15.560 --> 00:05:16.560]  要什麼的
[00:05:16.560 --> 00:05:19.560]  但是你可以堅忍的話
[00:05:19.560 --> 00:05:20.560]  上帝知道
[00:05:20.560 --> 00:05:22.560]  You have little strength
[00:05:22.560 --> 00:05:23.560]  但是你遵守我的命
[00:05:23.560 --> 00:05:24.560]  你沒有否認我的命
[00:05:24.560 --> 00:05:27.560]  那屬撒旦會堂自稱猶太人
[00:05:27.560 --> 00:05:28.560]  其實不是猶太人
[00:05:28.560 --> 00:05:30.560]  而是絕方的人
[00:05:30.560 --> 00:05:34.560]  我要使他們來到你腳前下拜
[00:05:34.560 --> 00:05:37.560]  使他們知道我已經愛你了
[00:05:37.560 --> 00:05:41.560]  因為你遵守了我堅忍的道
[00:05:41.560 --> 00:05:42.560]  道是堅忍的
[00:05:42.560 --> 00:05:44.560]  是要持久的
[00:05:44.560 --> 00:05:46.560]  是辛苦的
[00:05:46.560 --> 00:05:48.560]  在辛苦裡面去堅忍的
[00:05:48.560 --> 00:05:50.560]  我也必在普天之下
[00:05:50.560 --> 00:05:52.560]  受試煉的時候保守你
[00:05:52.560 --> 00:05:53.560]  免受試煉
[00:05:53.560 --> 00:05:57.560]  我必快來你要持守你所有的
[00:05:57.560 --> 00:06:00.560]  免得有人奪去你的冠冕
[00:06:00.560 --> 00:06:01.560]  德成的
[00:06:01.560 --> 00:06:04.560]  我要從使他在我上帝的殿中作處置
[00:06:04.560 --> 00:06:06.560]  你在這個殿有份
[00:06:06.560 --> 00:06:08.560]  你會成為這個殿的一部分
[00:06:08.560 --> 00:06:11.560]  他必不再從那裡出來
[00:06:11.560 --> 00:06:16.560]  我又要把上帝的名和我上帝承的名
[00:06:16.560 --> 00:06:19.560]  從天上我上帝那裡降下來的
[00:06:19.560 --> 00:06:24.560]  新耶路撒冷和我的生命寫在他的上面
[00:06:24.560 --> 00:06:27.560]  有耳朵的都應當聽
[00:06:27.560 --> 00:06:29.560]  向眾教會所寫的信
[00:06:29.560 --> 00:06:30.560]  最後一間
[00:06:30.560 --> 00:06:32.560]  老弟家
[00:06:32.560 --> 00:06:35.560]  你要寫信給老弟家教會的使者說
[00:06:35.560 --> 00:06:39.560]  那位阿門誠信真實的見證人
[00:06:39.560 --> 00:06:42.560]  上帝創造根源的使者說
[00:06:42.560 --> 00:06:44.560]  我知道你的行為
[00:06:44.560 --> 00:06:46.560]  你不冷也不熱
[00:06:46.560 --> 00:06:49.560]  我巴不得你或冷或熱
[00:06:49.560 --> 00:06:53.560]  既然你如溫水也不冷也不熱
[00:06:53.560 --> 00:06:56.560]  我要從我口中把你吐出去
[00:06:56.560 --> 00:06:58.560]  我想大家都很熟悉這段聖經
[00:06:58.560 --> 00:07:01.560]  很多時候說溫水要吐出去
[00:07:01.560 --> 00:07:02.560]  其實他在說什麼呢
[00:07:02.560 --> 00:07:07.560]  他又不是在說你不夠火熱
[00:07:07.560 --> 00:07:10.560]  為什麼不冷又好呢
[00:07:10.560 --> 00:07:12.560]  這個聖經學者通常相信
[00:07:12.560 --> 00:07:15.560]  老弟家是一個很繁榮的地方
[00:07:15.560 --> 00:07:17.560]  不過老弟家有一樣東西
[00:07:17.560 --> 00:07:20.560]  老弟家人自己都覺得有一點自卑
[00:07:20.560 --> 00:07:22.560]  就是那些水源不行
[00:07:22.560 --> 00:07:25.560]  老弟家旁邊附近有兩個城市
[00:07:25.560 --> 00:07:27.560]  沒有老弟家那麼威風
[00:07:27.560 --> 00:07:30.560]  但是兩個城市都有特別的水源
[00:07:30.560 --> 00:07:32.560]  一個有溫泉
[00:07:32.560 --> 00:07:34.560]  有藥用的效果
[00:07:34.560 --> 00:07:38.560]  另一個是有refreshing mountain
[00:07:38.560 --> 00:07:43.560]  在山上那些冷的水
[00:07:43.560 --> 00:07:45.560]  所以喝了很舒服
[00:07:45.560 --> 00:07:49.560]  因為老弟家是沒有水源
[00:07:49.560 --> 00:07:54.560]  所以老弟家的水要由溫泉傳過來
[00:07:54.560 --> 00:07:56.560]  要用那些tube
[00:07:56.560 --> 00:07:59.560]  傳到他們那裡已經是溫水了
[00:07:59.560 --> 00:08:02.560]  而且那些tube又不是那麼好
[00:08:02.560 --> 00:08:06.560]  所以那些水去到他們那裡是不好喝的
[00:08:06.560 --> 00:08:08.560]  甚至老弟家自己的人
[00:08:08.560 --> 00:08:11.560]  喝了那口水都想吐出來
[00:08:11.560 --> 00:08:16.560]  於是聖經學者的猜想或者推測
[00:08:16.560 --> 00:08:19.560]  就是約翰用了這個比喻告訴你
[00:08:19.560 --> 00:08:22.560]  你自己知道你們有些東西是骯髒邋遢的
[00:08:22.560 --> 00:08:23.560]  你知道有些東西
[00:08:23.560 --> 00:08:25.560]  你自己的水都頂不住的
[00:08:25.560 --> 00:08:26.560]  我告訴你
[00:08:26.560 --> 00:08:28.560]  上帝都頂不住你們
[00:08:28.560 --> 00:08:30.560]  不是因為他不冷不熱
[00:08:30.560 --> 00:08:32.560]  不是說冷了就ok
[00:08:32.560 --> 00:08:33.560]  熱了就好
[00:08:33.560 --> 00:08:34.560]  不是
[00:08:34.560 --> 00:08:36.560]  是講到他們當中的問題
[00:08:36.560 --> 00:08:37.560]  他們的問題是什麼呢
[00:08:37.560 --> 00:08:38.560]  第十七節
[00:08:38.560 --> 00:08:41.560]  十七節的問題是什麼呢
[00:08:41.560 --> 00:08:43.560]  你說我是腐竹的
[00:08:43.560 --> 00:08:44.560]  我已經發了財
[00:08:44.560 --> 00:08:46.560]  一樣都不缺
[00:08:46.560 --> 00:08:52.560]  卻不知道你是困苦可憐貧窮
[00:08:52.560 --> 00:08:55.560]  黑眼赤震迪
[00:08:55.560 --> 00:08:57.560]  我剛才跟你說
[00:08:57.560 --> 00:09:00.560]  七間教會裡面有兩間被上帝頂得很厲害
[00:09:00.560 --> 00:09:02.560]  就是因為他們有錢
[00:09:02.560 --> 00:09:06.560]  當然我不可以一竹竿子打一船人
[00:09:06.560 --> 00:09:07.560]  但是你要明白
[00:09:07.560 --> 00:09:08.560]  有錢
[00:09:08.560 --> 00:09:10.560]  今生人腐竹
[00:09:10.560 --> 00:09:13.560]  是一個很大很大的挑戰
[00:09:13.560 --> 00:09:14.560]  你會說不是的
[00:09:14.560 --> 00:09:16.560]  林復仙我處理得很好
[00:09:16.560 --> 00:09:17.560]  你以為呢
[00:09:17.560 --> 00:09:18.560]  你以為呢
[00:09:18.560 --> 00:09:20.560]  你以為你處理得好
[00:09:20.560 --> 00:09:24.560]  聖經不斷重複告訴你
[00:09:24.560 --> 00:09:25.560]  腐竹的人
[00:09:25.560 --> 00:09:29.560]  是一個很危險的屬靈狀態裡面
[00:09:29.560 --> 00:09:31.560]  腐竹的教會就更加危險了
[00:09:31.560 --> 00:09:37.560]  我願你向我買從火中鍛鍊出來的金字
[00:09:37.560 --> 00:09:39.560]  使你腐竹
[00:09:39.560 --> 00:09:41.560]  火中鍛鍊出來的金字
[00:09:41.560 --> 00:09:43.560]  我想是在說信心
[00:09:43.560 --> 00:09:45.560]  如果你想起彼得前書
[00:09:45.560 --> 00:09:49.560]  是在說你的信心經過火試煉成信心
[00:09:49.560 --> 00:09:50.560]  就是說這群腐竹的人
[00:09:50.560 --> 00:09:53.560]  我猜通常腐竹的人都是怕
[00:09:53.560 --> 00:09:55.560]  怕窮
[00:09:55.560 --> 00:09:58.560]  然後又怕受逼迫
[00:09:58.560 --> 00:10:01.560]  而這種怕的心態
[00:10:01.560 --> 00:10:05.560]  會令他們盡量避免那些東西
[00:10:05.560 --> 00:10:06.560]  你信不信由你
[00:10:06.560 --> 00:10:07.560]  你會盡量避免
[00:10:07.560 --> 00:10:09.560]  你避免就說沒有啊沒有啊
[00:10:09.560 --> 00:10:10.560]  沒有逼迫
[00:10:10.560 --> 00:10:12.560]  沒有逼迫那是你自己選擇的
[00:10:12.560 --> 00:10:14.560]  你選擇不逼迫就不逼迫
[00:10:14.560 --> 00:10:16.560]  但是因為這樣的緣故
[00:10:16.560 --> 00:10:18.560]  他根本沒有一個鍛鍊
[00:10:18.560 --> 00:10:21.560]  他說你們要從火中鍛鍊出來的金字
[00:10:21.560 --> 00:10:22.560]  你給我買
[00:10:22.560 --> 00:10:24.560]  然後又說你要買八衣穿上
[00:10:24.560 --> 00:10:27.560]  使你赤身的羞恥
[00:10:27.560 --> 00:10:29.560]  不露出來
[00:10:29.560 --> 00:10:31.560]  最後買眼藥塗你的眼睛
[00:10:31.560 --> 00:10:34.560]  因為你是黑眼的
[00:10:34.560 --> 00:10:36.560]  哇
[00:10:36.560 --> 00:10:40.560]  我經常覺得我們看完這些聖經
[00:10:40.560 --> 00:10:41.560]  你也知道回到家
[00:10:41.560 --> 00:10:43.560]  你怎麼幫我們教會祈禱
[00:10:43.560 --> 00:10:45.560]  我覺得我們教會
[00:10:45.560 --> 00:10:48.560]  每個祈禱會都應該祈禱這些
[00:10:48.560 --> 00:10:50.560]  因為吃中了
[00:10:50.560 --> 00:10:52.560]  全中了
[00:10:52.560 --> 00:10:54.560]  但是我們又不會祈禱這些
[00:10:54.560 --> 00:10:56.560]  但是我們越不祈禱這些
[00:10:56.560 --> 00:10:58.560]  越代表我們就慢慢地
[00:10:58.560 --> 00:11:01.560]  這個很難去
[00:11:01.560 --> 00:11:03.560]  我們怎麼去想
[00:11:03.560 --> 00:11:05.560]  但是大家真的要take聖經seriously
[00:11:05.560 --> 00:11:07.560]  凡我疼愛的
[00:11:07.560 --> 00:11:09.560]  我就責備管教
[00:11:09.560 --> 00:11:11.560]  所以你要發熱也要回國
[00:11:11.560 --> 00:11:13.560]  上帝還仍然是我現在的教會
[00:11:13.560 --> 00:11:15.560]  叫他們悔改
[00:11:15.560 --> 00:11:17.560]  我希望上帝都疼愛我們
[00:11:17.560 --> 00:11:20.560]  我不知道怎麼降災給我們
[00:11:20.560 --> 00:11:22.560]  怎麼管教我們
[00:11:22.560 --> 00:11:24.560]  但是誰可以和上帝說
[00:11:24.560 --> 00:11:26.560]  我不需要管教
[00:11:26.560 --> 00:11:27.560]  因為我已經很好了
[00:11:27.560 --> 00:11:28.560]  誰可以這樣說
[00:11:28.560 --> 00:11:30.560]  還是我們真的要求上帝
[00:11:30.560 --> 00:11:32.560]  去好好地管教
[00:11:32.560 --> 00:11:33.560]  不要放棄我們
[00:11:33.560 --> 00:11:34.560]  上帝愛我們
[00:11:34.560 --> 00:11:35.560]  不要放棄我們
[00:11:35.560 --> 00:11:36.560]  去管教我們
[00:11:36.560 --> 00:11:37.560]  使我們發熱
[00:11:37.560 --> 00:11:38.560]  使我們悔改
[00:11:38.560 --> 00:11:41.560]  看我站在門外摳門
[00:11:41.560 --> 00:11:43.560]  若有人聽見我的聲音而開門
[00:11:43.560 --> 00:11:45.560]  我必進他那裡與他
[00:11:45.560 --> 00:11:47.560]  他與我一同吃飯
[00:11:47.560 --> 00:11:50.560]  這個不是在說傳福音
[00:11:50.560 --> 00:11:51.560]  德勝的
[00:11:51.560 --> 00:11:53.560]  我要賜他坐在我寶座上
[00:11:53.560 --> 00:11:55.560]  與我同坐
[00:11:55.560 --> 00:11:56.560]  就如我得了聖
[00:11:56.560 --> 00:11:59.560]  在我寶座上與他合坐一樣
[00:11:59.560 --> 00:12:01.560]  有耳朵都應該聽聖靈
[00:12:01.560 --> 00:12:04.560]  向宗教會所說的話
[00:12:04.560 --> 00:12:07.560]  總結我還是回到這三點
[00:12:07.560 --> 00:12:08.560]  日期近了
[00:12:08.560 --> 00:12:09.560]  君王來了
[00:12:09.560 --> 00:12:10.560]  在這個滿祭的時候
[00:12:10.560 --> 00:12:12.560]  裡面有三樣東西
[00:12:12.560 --> 00:12:14.560]  我們不斷要去掙扎
[00:12:14.560 --> 00:12:15.560]  要去面對
[00:12:15.560 --> 00:12:17.560]  我們需要為教會祈禱
[00:12:17.560 --> 00:12:19.560]  教會要有純正的真道
[00:12:19.560 --> 00:12:21.560]  我們要把持著福音的核心
[00:12:21.560 --> 00:12:23.560]  信不信由你
[00:12:23.560 --> 00:12:25.560]  這個真的是一件大事
[00:12:25.560 --> 00:12:27.560]  信不信由你
[00:12:27.560 --> 00:12:31.560]  今天教會真的很缺乏純正真道
[00:12:31.560 --> 00:12:32.560]  信不信由你
[00:12:32.560 --> 00:12:36.560]  今天我們的神學院也好
[00:12:36.560 --> 00:12:37.560]  我們宣教機構也好
[00:12:37.560 --> 00:12:39.560]  我們基督教機構也好
[00:12:39.560 --> 00:12:40.560]  教會也好
[00:12:40.560 --> 00:12:44.560]  其實我們真理的根基是越來越弱的
[00:12:44.560 --> 00:12:46.560]  信不信由你
[00:12:46.560 --> 00:12:48.560]  很多時候人家會告訴你
[00:12:48.560 --> 00:12:51.560]  在神學院的東西
[00:12:51.560 --> 00:12:52.560]  在大學裡面的東西
[00:12:52.560 --> 00:12:55.560]  大概要二、三十年才流通到民間
[00:12:55.560 --> 00:12:57.560]  所以你現在覺得我們還可以
[00:12:57.560 --> 00:12:58.560]  你還不知道
[00:12:58.560 --> 00:13:00.560]  因為有些東西已經在日育中
[00:13:00.560 --> 00:13:01.560]  在那裏
[00:13:01.560 --> 00:13:02.560]  在那裏
[00:13:02.560 --> 00:13:03.560]  去到十幾二十年
[00:13:03.560 --> 00:13:04.560]  下來教會
[00:13:04.560 --> 00:13:07.560]  你就看到那樣東西是怎樣去影響教會
[00:13:07.560 --> 00:13:09.560]  第二樣我們很需要的
[00:13:09.560 --> 00:13:10.560]  我們真的需要一個生命
[00:13:10.560 --> 00:13:12.560]  是與福音相稱
[00:13:12.560 --> 00:13:13.560]  不是在那裏耍花招
[00:13:13.560 --> 00:13:14.560]  聽一點點
[00:13:14.560 --> 00:13:15.560]  金句式
[00:13:15.560 --> 00:13:16.560]  上帝幫我
[00:13:16.560 --> 00:13:17.560]  上帝安我
[00:13:17.560 --> 00:13:18.560]  第三
[00:13:18.560 --> 00:13:21.560]  我們當中都不缺
[00:13:21.560 --> 00:13:23.560]  信主信得久了
[00:13:23.560 --> 00:13:26.560]  通常不缺
[00:13:26.560 --> 00:13:29.560]  都已經失去了起初的愛
[00:13:29.560 --> 00:13:31.560]  你必須要悔改
[00:13:31.560 --> 00:13:33.560]  要愛慕這個福音
[00:13:33.560 --> 00:13:35.560]  是不斷的成長
[00:13:35.560 --> 00:13:38.560]  不要沖淡那杯咖啡
[00:13:38.560 --> 00:13:42.560]  要真心的向上主悔改祈求
[00:13:42.560 --> 00:13:43.560]  最後完的時候
[00:13:43.560 --> 00:13:45.560]  我想多讀幾節聖經給大家
[00:13:45.560 --> 00:13:48.560]  就是啟示到最終
[00:13:48.560 --> 00:13:50.560]  第二十一章裏面
[00:13:50.560 --> 00:13:52.560]  我想你看一下結局
[00:13:52.560 --> 00:13:55.560]  你讀完那七間教會
[00:13:55.560 --> 00:13:57.560]  接著那七間教會
[00:13:57.560 --> 00:13:59.560]  去到這個新天新地
[00:13:59.560 --> 00:14:03.560]  我又看見一個新天新地
[00:14:03.560 --> 00:14:07.560]  因為先前的天和先前的地已經過去了
[00:14:07.560 --> 00:14:08.560]  海也不再有了
[00:14:08.560 --> 00:14:11.560]  我又看見聖神新耶路撒冷
[00:14:11.560 --> 00:14:13.560]  由上帝那裏從天而降
[00:14:13.560 --> 00:14:14.560]  預備好了
[00:14:14.560 --> 00:14:19.560]  就如新郎新娘打扮整齊等待丈夫
[00:14:19.560 --> 00:14:22.560]  我聽見有大聲音從寶座說
[00:14:22.560 --> 00:14:24.560]  看啊!上帝的障礙在人間
[00:14:24.560 --> 00:14:26.560]  他要和他們同住
[00:14:26.560 --> 00:14:29.560]  他們要作他的子民
[00:14:29.560 --> 00:14:32.560]  上帝要親自與他們同在
[00:14:32.560 --> 00:14:35.560]  上帝要擦去他們一切的眼淚
[00:14:35.560 --> 00:14:36.560]  不再有死亡
[00:14:36.560 --> 00:14:41.560]  不再有悲哀、哭耗、痛苦
[00:14:41.560 --> 00:14:43.560]  因為先前的事過去了
[00:14:43.560 --> 00:14:46.560]  這節聖經你去得多
[00:14:46.560 --> 00:14:48.560]  安息禮拜你都聽過很多次
[00:14:48.560 --> 00:14:50.560]  但這節聖經在說誰?
[00:14:50.560 --> 00:14:52.560]  得勝的
[00:14:52.560 --> 00:14:54.560]  我要擦去他們的眼淚
[00:14:54.560 --> 00:14:56.560]  那些眼淚是甚麼?
[00:14:56.560 --> 00:14:59.560]  不是死老豆的眼淚
[00:14:59.560 --> 00:15:01.560]  它是在說甚麼?
[00:15:01.560 --> 00:15:05.560]  受逼迫忍耐守住信
[00:15:05.560 --> 00:15:08.560]  那個忍耐我必擦去他們的眼淚
[00:15:08.560 --> 00:15:09.560]  再不會有死亡
[00:15:09.560 --> 00:15:11.560]  因為他們已經死了
[00:15:11.560 --> 00:15:13.560]  他不要再怕第二次的死亡
[00:15:13.560 --> 00:15:14.560]  不再有死亡
[00:15:14.560 --> 00:15:15.560]  不再有哀哭
[00:15:15.560 --> 00:15:16.560]  之前的事
[00:15:16.560 --> 00:15:18.560]  被迫迫的事已經過去了
[00:15:18.560 --> 00:15:20.560]  哪位在在保障的說
[00:15:20.560 --> 00:15:22.560]  我把一切都更新了
[00:15:22.560 --> 00:15:24.560]  他又說你要寫下來
[00:15:24.560 --> 00:15:26.560]  因為這些事是可靠
[00:15:26.560 --> 00:15:28.560]  可信靠的是真實
[00:15:28.560 --> 00:15:29.560]  It's true
[00:15:29.560 --> 00:15:30.560]  It's all true
[00:15:30.560 --> 00:15:31.560]  It's all true
[00:15:31.560 --> 00:15:33.560]  他又對我說成了
[00:15:33.560 --> 00:15:34.560]  約翰
[00:15:34.560 --> 00:15:36.560]  之前在《約翰福音》寫成了
[00:15:36.560 --> 00:15:38.560]  那個成了和這個成為一對
[00:15:38.560 --> 00:15:40.560]  耶穌的成了是為了
[00:15:40.560 --> 00:15:42.560]  帶我們去到最終的成了
[00:15:42.560 --> 00:15:45.560]  耶穌的成了創造了一個復活的群體
[00:15:45.560 --> 00:15:48.560]  這個群體會在世界上演一場
[00:15:48.560 --> 00:15:50.560]  巨大的好戲
[00:15:50.560 --> 00:15:54.560]  那場好戲就是在眾多的患難當中
[00:15:54.560 --> 00:15:55.560]  逼迫的當中
[00:15:55.560 --> 00:15:56.560]  他們堅忍到底
[00:15:56.560 --> 00:15:59.560]  以致他們去到最後的成了
[00:15:59.560 --> 00:16:00.560]  我是阿拉伯
[00:16:00.560 --> 00:16:01.560]  我是俄羅斯
[00:16:01.560 --> 00:16:02.560]  我是開始的
[00:16:02.560 --> 00:16:03.560]  我是終結的
[00:16:03.560 --> 00:16:05.560]  我要把生命的泉水
[00:16:05.560 --> 00:16:08.560]  白白的賜給那口渴的人看
[00:16:08.560 --> 00:16:10.560]  得勝的
[00:16:10.560 --> 00:16:13.560]  要承繼這些危險
[00:16:13.560 --> 00:16:15.560]  我要作他的上帝
[00:16:15.560 --> 00:16:17.560]  他要作我的兒子
[00:16:17.560 --> 00:16:18.560]  至於膽怯的
[00:16:18.560 --> 00:16:19.560]  不順的
[00:16:19.560 --> 00:16:20.560]  可憎的
[00:16:20.560 --> 00:16:21.560]  殺人的
[00:16:21.560 --> 00:16:22.560]  淫亂的
[00:16:22.560 --> 00:16:23.560]  行邪術的
[00:16:23.560 --> 00:16:24.560]  拜偶像的
[00:16:24.560 --> 00:16:25.560]  一切說謊話的人
[00:16:25.560 --> 00:16:26.560]  他們要在
[00:16:26.560 --> 00:16:28.560]  燒在硫磺火壺裏
[00:16:28.560 --> 00:16:29.560]  有份者
[00:16:29.560 --> 00:16:31.560]  是第二次的死
[00:16:31.560 --> 00:16:33.560]  可能我不知道你看這個list的時候
[00:16:33.560 --> 00:16:34.560]  你會怎樣覺得自己
[00:16:34.560 --> 00:16:38.560]  我們又不是那些可憎的殺人
