
[00:00:00.000 --> 00:00:05.480]  今天我們的題目是惡人谷 愛人谷的2
[00:14:19.320 --> 00:14:21.840]  那你就有合理的理由去恨他
[00:14:21.840 --> 00:14:23.200]  所以你看回
[00:14:23.200 --> 00:14:24.400]  在路加福音書裡面
[00:14:24.400 --> 00:14:26.760]  曾經有個律法師
[00:14:26.760 --> 00:14:29.080]  他很清楚律法的要求
[00:14:29.080 --> 00:14:31.560]  他來來去去試探耶穌
[00:14:31.560 --> 00:14:32.200]  他就問
[00:14:32.200 --> 00:14:36.080]  老師我要做些什麼才能夠承受永生呢?
[00:14:36.080 --> 00:14:39.320]  當他跟耶穌討論完一輪之後
[00:14:39.320 --> 00:14:40.840]  接著
[00:14:40.840 --> 00:14:43.400]  那個人要證明自己有道理
[00:14:43.400 --> 00:14:45.560]  證明自己是跟隨律法
[00:14:45.560 --> 00:14:47.880]  能夠有資格承受永生的時候
[00:14:47.880 --> 00:14:49.680]  他問了一個問題
[00:14:49.680 --> 00:14:52.920]  誰是我的鄰舍呢?
[00:14:52.920 --> 00:14:57.320]  誰是我的鄰舍呢?
[00:14:57.320 --> 00:14:59.920]  當我能夠定義清楚誰是我的鄰舍的話
[00:14:59.920 --> 00:15:01.280]  那我就是愛這些人
[00:15:01.280 --> 00:15:02.640]  那就OK了
[00:15:02.640 --> 00:15:04.160]  那些不是那些
[00:15:04.160 --> 00:15:05.080]  不用愛
[00:15:05.080 --> 00:15:07.000]  以致甚至乎恨
[00:15:07.000 --> 00:15:10.080]  所以當律法師問
[00:15:10.080 --> 00:15:11.200]  誰是我的鄰舍的時候
[00:15:11.200 --> 00:15:14.080]  耶穌就說了一個很撒瑪利亞人的比喻
[00:15:14.080 --> 00:15:15.360]  如果你有印象
[00:15:15.360 --> 00:15:20.840]  在山上路上有個人被人打傷劫匪
[00:15:20.840 --> 00:15:24.400]  接著說到有個祭司經過
[00:15:24.400 --> 00:15:27.680]  祭司肯定是自己人
[00:15:27.680 --> 00:15:29.560]  肯定是你的鄰舍
[00:15:29.560 --> 00:15:31.240]  但是這個鄰舍
[00:15:31.240 --> 00:15:32.560]  應該是你的鄰舍的人
[00:15:32.560 --> 00:15:37.040]  但是他沒有救這個被人打傷的人
[00:15:37.040 --> 00:15:38.880]  接著有個利民人經過
[00:15:38.880 --> 00:15:41.120]  想著他應該是吧
[00:15:41.120 --> 00:15:42.680]  他沒有
[00:15:42.680 --> 00:15:44.080]  但結果是什麼呢?
[00:15:44.080 --> 00:15:46.880]  就是那個撒瑪利亞人
[00:15:46.880 --> 00:15:50.640]  不是屬於他們純種猶太人的那個人
[00:15:50.640 --> 00:15:53.680]  他經過就願意救起這個受傷的人
[00:15:53.680 --> 00:15:55.040]  還帶他去醫好
[00:15:55.040 --> 00:15:56.160]  安頓他
[00:15:56.160 --> 00:16:00.040]  找個地方安頓他
[00:16:00.040 --> 00:16:02.400]  耶穌那個比喻裡面說什麼呢?
[00:16:02.400 --> 00:16:06.680]  就是挑戰誰是你的鄰舍呢?
[00:16:06.680 --> 00:16:10.880]  撒瑪利亞人都可以是你的鄰舍
[00:16:10.880 --> 00:16:13.400]  為什麼這樣說耶穌的比喻呢?
[00:16:13.400 --> 00:16:17.640]  因為當時的猶太人
[00:16:17.640 --> 00:16:22.000]  規範了撒瑪利亞人都不是他的鄰舍
[00:16:22.000 --> 00:16:23.080]  你明白我的意思嗎?
[00:16:23.080 --> 00:16:26.000]  所以耶穌說撒瑪利亞人其實都是你的鄰舍
[00:16:26.000 --> 00:16:29.280]  甚至乎是他們的好鄰舍
[00:16:29.280 --> 00:16:32.240]  但正正因為猶太人把範圍收窄了
[00:16:32.240 --> 00:16:35.240]  原來撒瑪利亞人雖然有猶太人的血統
[00:16:35.240 --> 00:16:37.240]  但他已經是混了種了
[00:16:37.240 --> 00:16:38.360]  不算
[00:16:38.360 --> 00:16:39.440]  淘汰了他
[00:16:39.440 --> 00:16:40.240]  所以你想一下
[00:16:40.240 --> 00:16:42.600]  那些外邦人都不算
[00:16:42.600 --> 00:16:43.960]  很多人都不算
[00:16:43.960 --> 00:16:44.800]  不算你的鄰舍
[00:16:44.800 --> 00:16:49.560]  只剩下一小部分人是你的鄰舍
[00:16:49.560 --> 00:16:51.920]  所以帶來的後果就是說
[00:16:51.920 --> 00:16:53.480]  將摩西的律法
[00:16:53.480 --> 00:16:55.720]  去到耶穌的年代
[00:16:55.720 --> 00:16:58.480]  那個理解已經很不同了
[00:16:58.480 --> 00:17:00.480]  本來摩西的年代就說
[00:17:00.480 --> 00:17:02.960]  愛你的鄰舍就是很大群人的
[00:17:02.960 --> 00:17:06.440]  和你住在同一個區的外邦人都算在一起了
[00:17:06.440 --> 00:17:07.280]  現在呢
[00:17:07.280 --> 00:17:07.800]  不是啊
[00:17:07.800 --> 00:17:09.000]  你不是我的族啊
[00:17:09.000 --> 00:17:10.480]  你的血統不純正啊
[00:17:10.480 --> 00:17:11.520]  你又不行啊
[00:17:11.520 --> 00:17:14.400]  你又不是我的收入群啊
[00:17:14.400 --> 00:17:16.400]  那怎麼辦呢?
[00:17:16.400 --> 00:17:21.760]  就將愛鄰舍的觀念收窄了
[00:17:21.760 --> 00:17:23.640]  原來到了耶穌的年代的時候
[00:17:23.640 --> 00:17:26.240]  他們對於鄰舍的定義就是
[00:17:26.240 --> 00:17:28.240]  定義鄰舍更加窄
[00:17:28.240 --> 00:17:30.040]  那個定義更加狹窄
[00:17:30.040 --> 00:17:34.600]  以致他們更加容易去實踐摩西的律法
[00:17:34.600 --> 00:17:35.360]  換句話說
[00:17:35.360 --> 00:17:37.520]  當鄰舍的範圍收窄了的話
[00:17:37.520 --> 00:17:39.840]  代表什麼呢?
[00:17:39.840 --> 00:17:45.160]  可以不愛的人就多了
[00:17:45.160 --> 00:17:48.680]  可以不愛的人就多了
[00:17:48.680 --> 00:17:50.760]  所以帶出來的是什麼呢?
[00:17:50.760 --> 00:17:52.840]  那你那些多了的範圍是什麼呢?
[00:17:52.840 --> 00:17:57.240]  這個範圍就叫做可以恨的範圍就大了
[00:17:57.240 --> 00:17:58.560]  聽明白了嗎?
[00:17:58.560 --> 00:17:59.840]  可以愛的人少了
[00:17:59.840 --> 00:18:01.000]  人數不變
[00:18:01.000 --> 00:18:03.560]  那你可以生氣的人就多了
[00:18:03.560 --> 00:18:05.680]  所以耶穌正正指出
[00:18:05.680 --> 00:18:07.840]  當時的時代裡面就是
[00:18:07.840 --> 00:18:10.720]  原來他們將鄰舍的定義收窄的時候
[00:18:10.720 --> 00:18:12.840]  以致恨的範圍多了
[00:18:12.840 --> 00:18:14.360]  這裡說什麼呢?
[00:18:14.360 --> 00:18:16.960]  一個很重要的問題
[00:18:16.960 --> 00:18:21.640]  愛容易還是恨容易呢?
[00:18:21.640 --> 00:18:22.800]  你問一問自己
[00:18:22.800 --> 00:18:26.720]  你愛人容易還是恨一個人容易呢?
[00:18:26.720 --> 00:18:30.280]  你愛一個人辛苦還是恨一個人辛苦呢?
[00:18:30.280 --> 00:18:31.840]  你去想一想
[00:18:31.840 --> 00:18:36.120]  都是值得想的問題
[00:18:36.120 --> 00:18:39.040]  你要知道愛人是很辛苦的
[00:18:39.040 --> 00:18:40.640]  愛是恆久忍耐
[00:18:40.640 --> 00:18:42.840]  要忍你很久
[00:18:42.840 --> 00:18:44.840]  又要包容
[00:18:44.840 --> 00:18:45.960]  又要不擇待
[00:18:45.960 --> 00:18:47.000]  又要不自誇
[00:18:47.000 --> 00:18:51.560]  很多很多愛的事情要做
[00:18:51.560 --> 00:18:55.640]  所以愛人本來就是不容易的
[00:18:55.640 --> 00:18:59.000]  所以如果你將要愛的人收窄了
[00:18:59.000 --> 00:19:02.520]  那你愛人是不是容易了呢?
[00:19:02.520 --> 00:19:04.400]  要愛的人少了
[00:19:04.400 --> 00:19:06.480]  例如教會裡每個人都不愛
[00:19:06.480 --> 00:19:08.840]  只愛我老婆
[00:19:08.840 --> 00:19:10.520]  當然不容易了
[00:19:10.520 --> 00:19:14.480]  但是容易了
[00:19:14.480 --> 00:19:19.200]  因為少了精力在那些地方
[00:19:19.200 --> 00:19:25.360]  所以整個過程令他們的愛好像容易了
[00:19:25.360 --> 00:19:27.520]  去到耶穌年代
[00:19:27.520 --> 00:19:29.760]  這一句說話就是做到這個效果
