
[00:00:00.000 --> 00:00:05.000]  今天我們來到這裡,有一個題目想和大家分享,是主啊,興起發光
[00:07:52.000 --> 00:07:54.000]  世面說我的眼睛
[00:07:54.000 --> 00:07:56.000]  我的眼睛看到了
[00:07:56.000 --> 00:07:59.000]  在昔日那個時候
[00:07:59.000 --> 00:08:01.000]  很多的君王,很多宗教的人士
[00:08:01.000 --> 00:08:03.000]  都要看李賽雅要來到
[00:08:03.000 --> 00:08:05.000]  哇,李賽雅來了,李賽雅來了
[00:08:05.000 --> 00:08:07.000]  但是他們看不到
[00:08:07.000 --> 00:08:09.000]  因為他們用自己的眼睛
[00:08:09.000 --> 00:08:11.000]  去看一個肉身
[00:08:11.000 --> 00:08:14.000]  所期待的李賽雅
[00:08:14.000 --> 00:08:16.000]  但是世面卻是神
[00:08:16.000 --> 00:08:18.000]  和祂同在
[00:08:18.000 --> 00:08:19.000]  祂的心靈看到
[00:08:19.000 --> 00:08:21.000]  哇,這個是李賽雅
[00:08:21.000 --> 00:08:23.000]  這個是萬世的救主
[00:08:23.000 --> 00:08:25.000]  弟兄姊妹
[00:08:25.000 --> 00:08:27.000]  我不知道你們看到什麼
[00:08:27.000 --> 00:08:29.000]  在你的人生裡面
[00:08:29.000 --> 00:08:31.000]  在你的生活,在你的侍奉裡面
[00:08:31.000 --> 00:08:33.000]  所看的是什麼
[00:08:33.000 --> 00:08:35.000]  今天五花八門
[00:08:35.000 --> 00:08:37.000]  有很多東西可以看
[00:08:37.000 --> 00:08:39.000]  但是你的生命,你的眼睛
[00:08:39.000 --> 00:08:41.000]  是看什麼呢
[00:08:41.000 --> 00:08:45.000]  你的命定
[00:08:45.000 --> 00:08:47.000]  是一個怎樣的命定
[00:08:47.000 --> 00:08:49.000]  你要過一個怎樣的宗教生活
[00:08:49.000 --> 00:08:51.000]  還是活出生命力
[00:08:51.000 --> 00:08:53.000]  是耶穌所允許那種
[00:08:53.000 --> 00:08:55.000]  豐盛生命的
[00:08:55.000 --> 00:08:57.000]  一種這樣的經歷
[00:08:57.000 --> 00:08:59.000]  世面是這樣的經歷
[00:08:59.000 --> 00:09:01.000]  我求主幫助我們明白
[00:09:01.000 --> 00:09:03.000]  我們有一個選擇
[00:09:03.000 --> 00:09:05.000]  每一天要過一個簡單的生活
[00:09:05.000 --> 00:09:07.000]  每一天重重複複
[00:09:07.000 --> 00:09:09.000]  每一天重複複,好像聖殿裡面的一天
[00:09:09.000 --> 00:09:11.000]  每天都要做那些事情
[00:09:11.000 --> 00:09:13.000]  我的照片給大家看一下
[00:09:13.000 --> 00:09:15.000]  應該是PowerPoint有些照片
[00:09:15.000 --> 00:09:17.000]  當我在印度生活的時候
[00:09:17.000 --> 00:09:19.000]  是我自己拍的照片
[00:09:19.000 --> 00:09:21.000]  這是第一張
[00:09:21.000 --> 00:09:23.000]  這是一個
[00:09:23.000 --> 00:09:25.000]  他們的聖地
[00:09:25.000 --> 00:09:27.000]  神秘主義的一個
[00:09:27.000 --> 00:09:29.000]  崇拜的地方
[00:09:29.000 --> 00:09:31.000]  很多人去祈禱
[00:09:31.000 --> 00:09:33.000]  拍不到
[00:09:33.000 --> 00:09:35.000]  但是右邊的照片
[00:09:35.000 --> 00:09:37.000]  有一個洞
[00:09:37.000 --> 00:09:39.000]  其實裡面有紅繩綁在那裡
[00:09:39.000 --> 00:09:41.000]  那些人在祈禱的時候
[00:09:41.000 --> 00:09:43.000]  祈禱的時候綁了一條繩在那裡
[00:09:43.000 --> 00:09:45.000]  應驗了回來解開那條繩
[00:09:45.000 --> 00:09:47.000]  有些宗教是這樣去實踐
[00:09:47.000 --> 00:09:49.000]  不知道大家知不知道
[00:09:49.000 --> 00:09:51.000]  這樣的地方很虔誠
[00:09:51.000 --> 00:09:53.000]  很多人來到
[00:09:53.000 --> 00:09:55.000]  不單是在首都的人來到
[00:09:55.000 --> 00:09:57.000]  其他省份的人來到,甚至外國的人都來到
[00:09:57.000 --> 00:09:59.000]  因為這裡有很多墳墓
[00:09:59.000 --> 00:10:01.000]  那些是聖人
[00:10:01.000 --> 00:10:03.000]  他們相傳這些聖人
[00:10:03.000 --> 00:10:05.000]  死了之後來祈禱
[00:10:05.000 --> 00:10:07.000]  是有功效的,所以很熱鬧
[00:10:07.000 --> 00:10:09.000]  有些人通宵大膽去禱告
[00:10:09.000 --> 00:10:11.000]  有些人不斷淫訟
[00:10:11.000 --> 00:10:13.000]  一些古蘭經的經文
[00:10:13.000 --> 00:10:15.000]  或者詩歌
[00:10:15.000 --> 00:10:17.000]  很多母子生的婦女會來祈禱
[00:10:17.000 --> 00:10:19.000]  很多患病的人會來祈禱
[00:10:19.000 --> 00:10:21.000]  很充滿這樣的地方
[00:10:21.000 --> 00:10:23.000]  下一張
[00:10:23.000 --> 00:10:25.000]  這是一個墳墓
[00:10:25.000 --> 00:10:27.000]  是一個墓
[00:10:27.000 --> 00:10:29.000]  中間鋪滿花
[00:10:29.000 --> 00:10:31.000]  有些很漂亮的布
[00:10:31.000 --> 00:10:33.000]  人們很虔誠地禱告
[00:10:33.000 --> 00:10:35.000]  其中最主要的那個大聖人
[00:10:35.000 --> 00:10:37.000]  很多人進去很有規矩
[00:10:37.000 --> 00:10:39.000]  這樣做去朝拜他
[00:10:39.000 --> 00:10:41.000]  這個世界
[00:10:41.000 --> 00:10:43.000]  很多人都過著一種宗教的生活
[00:10:43.000 --> 00:10:45.000]  但我要問的
[00:10:45.000 --> 00:10:47.000]  我們的命定是甚麼呢
[00:10:47.000 --> 00:10:49.000]  在你的人生裏面
[00:10:49.000 --> 00:10:51.000]  剛才我們說到70年代,80年代,90年代
[00:10:51.000 --> 00:10:53.000]  或者00年之後
[00:10:53.000 --> 00:10:55.000]  每個年代的信徒
[00:10:55.000 --> 00:10:57.000]  他們的生命都有不同的經歷
[00:10:57.000 --> 00:10:59.000]  見證著這個教會歷史的一部分
[00:10:59.000 --> 00:11:01.000]  但你在舊恩的歷史裏面
[00:11:01.000 --> 00:11:03.000]  你又見證著甚麼呢
[00:11:03.000 --> 00:11:05.000]  在你的人生裏面你有沒有找到神的軌跡
[00:11:05.000 --> 00:11:07.000]  怎樣預備你的過去
[00:11:07.000 --> 00:11:09.000]  怎樣進入將來
[00:11:09.000 --> 00:11:11.000]  每一次當我們看耶穌基督為我們降生的時候
[00:11:11.000 --> 00:11:13.000]  我們要想一下
[00:11:13.000 --> 00:11:15.000]  我們為祂
[00:11:15.000 --> 00:11:17.000]  是可以怎樣過生活
[00:11:17.000 --> 00:11:19.000]  第二點我想和大家分享的是
[00:11:19.000 --> 00:11:21.000]  萬邦的光
[00:11:21.000 --> 00:11:23.000]  經文的31節和32節
[00:11:23.000 --> 00:11:25.000]  那裏是這樣說
[00:11:25.000 --> 00:11:27.000]  請大家讀出來
[00:11:27.000 --> 00:11:39.000]  剛才說到西緬明白一個啟示
[00:11:39.000 --> 00:11:41.000]  就是他所見到的
[00:11:41.000 --> 00:11:43.000]  這個救主
[00:11:43.000 --> 00:11:45.000]  是為萬民
[00:11:45.000 --> 00:11:47.000]  所預備的,是照亮外邦人的光
[00:11:47.000 --> 00:11:49.000]  這個不單止是為了
[00:11:49.000 --> 00:11:51.000]  以色列本身的緣故
[00:11:51.000 --> 00:11:53.000]  我想和大家分享
[00:11:53.000 --> 00:11:55.000]  在猶太人的救恩觀裏面
[00:11:55.000 --> 00:11:57.000]  其實猶太人
[00:11:57.000 --> 00:11:59.000]  我認識的猶太人
[00:11:59.000 --> 00:12:01.000]  他們不是認為以行為得救
[00:12:01.000 --> 00:12:03.000]  他們已經覺得自己已經得救
[00:12:03.000 --> 00:12:05.000]  因為他是屬神的子民
[00:12:05.000 --> 00:12:07.000]  他的行為是因為他屬神的緣故
[00:12:07.000 --> 00:12:09.000]  他行出一些好的行為
[00:12:09.000 --> 00:12:11.000]  根據律法去實踐
[00:12:11.000 --> 00:12:13.000]  所以他們不是
[00:12:13.000 --> 00:12:15.000]  需要求一種救恩
[00:12:15.000 --> 00:12:17.000]  在他們來說是一種進入永生的救恩
[00:12:17.000 --> 00:12:19.000]  他們不需要這樣去祈求
[00:12:19.000 --> 00:12:21.000]  不過救恩是一個更闊的觀念
[00:12:21.000 --> 00:12:23.000]  就是在一個患難困難裏面
[00:12:23.000 --> 00:12:25.000]  神要拯救他們
[00:12:25.000 --> 00:12:27.000]  好像在舊約裏面,很多歷史的情況
[00:12:27.000 --> 00:12:29.000]  在入迦南地裏面
[00:12:29.000 --> 00:12:31.000]  面對很大的敵人
[00:12:31.000 --> 00:12:33.000]  神拯救他們
[00:12:33.000 --> 00:12:35.000]  好像先知以利亞面對的問題一樣
[00:12:35.000 --> 00:12:37.000]  很多先知所面對的處境
[00:12:37.000 --> 00:12:39.000]  那些外邦的勢力
[00:12:39.000 --> 00:12:41.000]  被擄之後歸回
[00:12:41.000 --> 00:12:43.000]  神要成為他們救恩的主
[00:12:43.000 --> 00:12:45.000]  要從這些困境裏面拯救他們出來
[00:12:45.000 --> 00:12:47.000]  他們所說的救恩
[00:12:47.000 --> 00:12:49.000]  並不是我們今天說的救恩
[00:12:49.000 --> 00:12:51.000]  能否進入天堂的問題
[00:12:51.000 --> 00:12:53.000]  他們說的救恩是一個更闊的觀念
[00:12:53.000 --> 00:12:55.000]  神要拯救他們脫離這個困境
[00:12:55.000 --> 00:12:57.000]  神要從個人
[00:12:57.000 --> 00:12:59.000]  從國家性的民族性
[00:12:59.000 --> 00:13:01.000]  拯救他們
[00:13:01.000 --> 00:13:03.000]  弟兄姊妹
[00:13:03.000 --> 00:13:05.000]  你明不明白
[00:13:05.000 --> 00:13:07.000]  耶穌基督
[00:13:07.000 --> 00:13:09.000]  是照亮外邦人的光
[00:13:09.000 --> 00:13:11.000]  耶穌是怎樣的光
[00:13:11.000 --> 00:13:13.000]  大家知不知道
[00:13:15.000 --> 00:13:17.000]  我還有一個工具
[00:13:17.000 --> 00:13:21.000]  今天教會
[00:13:21.000 --> 00:13:23.000]  我們都慶祝耶穌基督
[00:13:23.000 --> 00:13:27.000]  我們都很重視
[00:13:27.000 --> 00:13:29.000]  神在我們生命裏面
[00:13:29.000 --> 00:13:31.000]  但是
[00:13:31.000 --> 00:13:33.000]  有時候我們將這個
[00:13:33.000 --> 00:13:35.000]  光
[00:13:35.000 --> 00:13:37.000]  放到盒裏面
[00:13:37.000 --> 00:13:39.000]  所以你都看不到有光
[00:13:39.000 --> 00:13:41.000]  我們教會都高舉耶穌基督
[00:13:41.000 --> 00:13:43.000]  但往往
[00:13:43.000 --> 00:13:45.000]  我們將光
[00:13:45.000 --> 00:13:47.000]  放到盒裏面
[00:13:47.000 --> 00:13:49.000]  包裝得很漂亮
[00:13:49.000 --> 00:13:51.000]  所以這個光
[00:13:51.000 --> 00:13:53.000]  是沒有人看到
[00:13:53.000 --> 00:13:55.000]  我們明白耶穌基督是照亮萬邦的光
[00:13:55.000 --> 00:13:57.000]  祂是屬於萬民的神
[00:13:57.000 --> 00:13:59.000]  祂不單止屬於我們這個教會
[00:13:59.000 --> 00:14:01.000]  祂不需要
[00:14:01.000 --> 00:14:05.000]  我們將祂放到盒裏面
[00:14:05.000 --> 00:14:07.000]  然後這樣掩蓋祂的光
[00:14:07.000 --> 00:14:11.000]  弟兄姊妹如果你明白光
[00:14:11.000 --> 00:14:13.000]  是耶穌生命的特質
[00:14:13.000 --> 00:14:17.000]  一個真正的光
[00:14:17.000 --> 00:14:19.000]  很大的光
[00:14:19.000 --> 00:14:21.000]  它的功效是要照遍大地
[00:14:21.000 --> 00:14:23.000]  在黑暗的當中
[00:14:23.000 --> 00:14:25.000]  越避的顯明
[00:14:25.000 --> 00:14:27.000]  但是可惜
[00:14:27.000 --> 00:14:29.000]  有些人不明白
[00:14:29.000 --> 00:14:31.000]  沒有西方人的啟示
[00:14:31.000 --> 00:14:33.000]  不明白耶穌基督是要被照遍在全地上
[00:14:33.000 --> 00:14:35.000]  在每一個民族當中
[00:14:35.000 --> 00:14:37.000]  每一個失喪的靈魂裏面
[00:14:37.000 --> 00:14:39.000]  耶穌基督要被高舉
[00:14:39.000 --> 00:14:41.000]  每一次當我們慶祝聖誕的時候
[00:14:41.000 --> 00:14:43.000]  我們知道這個世界
[00:14:43.000 --> 00:14:45.000]  還有很多人他不懂得真正的慶祝聖誕
[00:14:45.000 --> 00:14:47.000]  有些人可能去購物
[00:14:47.000 --> 00:14:49.000]  去狂歡
[00:14:49.000 --> 00:14:51.000]  但有些人根本不知道
[00:14:51.000 --> 00:14:53.000]  耶穌基督是真正的來過這個世界
[00:14:53.000 --> 00:14:55.000]  為我們死而復活
[00:14:55.000 --> 00:14:57.000]  但西面他得到啟示說
[00:14:57.000 --> 00:14:59.000]  這個是萬邦的光
[00:14:59.000 --> 00:15:01.000]  是萬民的光
[00:15:01.000 --> 00:15:05.000]  最近有一間教會
[00:15:05.000 --> 00:15:07.000]  在香港的教會的分享
[00:15:07.000 --> 00:15:09.000]  教會的宣教奉獻
[00:15:09.000 --> 00:15:11.000]  是佔了教會經常費的一半
[00:15:11.000 --> 00:15:15.000]  就是說他們有100萬的全年經費
[00:15:15.000 --> 00:15:17.000]  他們有50萬用在宣教上面
[00:15:17.000 --> 00:15:19.000]  然後他說
[00:15:19.000 --> 00:15:21.000]  當你這樣做的時候
[00:15:21.000 --> 00:15:23.000]  他們更加的蒙福
[00:15:23.000 --> 00:15:25.000]  教會更多人參與
[00:15:25.000 --> 00:15:27.000]  教會更多人去奉獻
[00:15:27.000 --> 00:15:29.000]  弟兄姊妹
[00:15:29.000 --> 00:15:31.000]  因為當我們這樣做的時候
[00:15:31.000 --> 00:15:33.000]  榮耀耶穌基督
[00:15:33.000 --> 00:15:35.000]  當我們榮耀神的時候
[00:15:35.000 --> 00:15:37.000]  榮耀神是將他
[00:15:37.000 --> 00:15:39.000]  帶到萬邦的當中
[00:15:39.000 --> 00:15:41.000]  因為他明是大的
[00:15:41.000 --> 00:15:43.000]  因為他的光是很光的
[00:15:43.000 --> 00:15:45.000]  如果我們只是將他
[00:15:45.000 --> 00:15:47.000]  放在很漂亮的盒子裡面
[00:15:47.000 --> 00:15:49.000]  放在教會裡面
[00:15:49.000 --> 00:15:51.000]  我知道教會有一個夾萬
[00:15:51.000 --> 00:15:53.000]  我很好奇才知道在哪裡
[00:15:53.000 --> 00:15:55.000]  不過不能告訴你
[00:15:55.000 --> 00:15:57.000]  我們可以將這個光
[00:15:57.000 --> 00:15:59.000]  放在很漂亮的盒子裡面
[00:15:59.000 --> 00:16:01.000]  放在夾萬裡面
[00:16:01.000 --> 00:16:03.000]  哇稍陣有耶穌
[00:16:03.000 --> 00:16:05.000]  他是為全世界而預備的光
[00:16:05.000 --> 00:16:07.000]  他來到這個世界
[00:16:07.000 --> 00:16:09.000]  不只是為了一個教會
[00:16:09.000 --> 00:16:11.000]  不只是為了一個地區
[00:16:11.000 --> 00:16:13.000]  他是為全球而預備
[00:16:13.000 --> 00:16:15.000]  他是萬世的光
[00:16:15.000 --> 00:16:17.000]  他是萬邦的光
[00:16:17.000 --> 00:16:19.000]  我不知道大家喜不喜歡放紙妖
[00:16:19.000 --> 00:16:21.000]  我很多興趣
[00:16:21.000 --> 00:16:23.000]  放紙妖也是其中一個好的興趣
[00:16:23.000 --> 00:16:25.000]  當你越放越高的時候
[00:16:25.000 --> 00:16:27.000]  哇越高的時候
[00:16:27.000 --> 00:16:29.000]  越威風
[00:16:29.000 --> 00:16:31.000]  你的技術放得這麼高
[00:16:31.000 --> 00:16:33.000]  當我們高舉耶穌基督的時候
[00:16:33.000 --> 00:16:35.000]  他同樣是這樣被高舉
[00:16:35.000 --> 00:16:37.000]  去到列國萬邦當中
[00:16:37.000 --> 00:16:39.000]  他明明被高舉
[00:16:39.000 --> 00:16:41.000]  萬民因為他的緣故
[00:16:41.000 --> 00:16:43.000]  得到救恩的滋味
[00:16:43.000 --> 00:16:45.000]  而我們的教會
[00:16:45.000 --> 00:16:47.000]  都是滿有榮耀
[00:16:47.000 --> 00:16:49.000]  因為西面他說
[00:16:49.000 --> 00:16:51.000]  這個是照亮愛不人的光
[00:16:51.000 --> 00:16:53.000]  也是理民以色列的榮耀
[00:16:53.000 --> 00:16:55.000]  神是同時的
[00:16:55.000 --> 00:16:57.000]  神不是斬開一半
[00:16:57.000 --> 00:16:59.000]  只在教會
[00:16:59.000 --> 00:17:01.000]  其他的不用理
[00:17:01.000 --> 00:17:03.000]  當我們高舉耶穌基督
[00:17:03.000 --> 00:17:05.000]  在列國萬邦當中的時候
[00:17:05.000 --> 00:17:07.000]  也是我們的榮耀
[00:17:07.000 --> 00:17:09.000]  最近我心裡
[00:17:09.000 --> 00:17:11.000]  很備受激動
[00:17:11.000 --> 00:17:13.000]  因為有弟兄姊妹要求我
[00:17:13.000 --> 00:17:15.000]  讓他去死
[00:17:15.000 --> 00:17:17.000]  他說你派我吧
[00:17:17.000 --> 00:17:19.000]  去那些隨時會死亡的國家
[00:17:19.000 --> 00:17:21.000]  侍奉
[00:17:21.000 --> 00:17:23.000]  你派我去那些很危險的地方
[00:17:23.000 --> 00:17:25.000]  我不顧生命
[00:17:25.000 --> 00:17:27.000]  我要去那些地方侍奉
[00:17:27.000 --> 00:17:29.000]  我已經備受激動
[00:17:29.000 --> 00:17:31.000]  我們需要這樣的人
[00:17:31.000 --> 00:17:33.000]  將耶穌基督的光
[00:17:33.000 --> 00:17:35.000]  帶到那些黑暗的地方
[00:17:35.000 --> 00:17:37.000]  黑暗的地方
[00:17:37.000 --> 00:17:39.000]  耶穌基督在那裡
[00:17:39.000 --> 00:17:41.000]  越要被顯明
[00:17:41.000 --> 00:17:43.000]  我想分享幾張照片
[00:17:43.000 --> 00:17:45.000]  我知道有些人
[00:17:45.000 --> 00:17:47.000]  聽我們去過印度的一些經歷
[00:17:47.000 --> 00:17:49.000]  不是很長
[00:17:49.000 --> 00:17:51.000]  有一兩張照片
[00:17:51.000 --> 00:17:53.000]  這是其中一張照片我提過
[00:17:53.000 --> 00:17:55.000]  左手邊一點點
[00:17:55.000 --> 00:17:57.000]  就是我睡在地上的地方
[00:17:57.000 --> 00:17:59.000]  第一晚我們睡在機場的地方
[00:17:59.000 --> 00:18:01.000]  因為轉接機的時間
[00:18:01.000 --> 00:18:03.000]  不需要去什麼
[00:18:03.000 --> 00:18:05.000]  很好的酒店
[00:18:05.000 --> 00:18:07.000]  或者什麼
