
[00:00:00.000 --> 00:00:04.000]  大家好,眨眼又一日,又來到《聖經》
[00:02:17.600 --> 00:02:24.400]  「阿倫從他們手裏接過來很多金環、金戒指等等」
[00:02:24.400 --> 00:02:30.400]  「注了一隻牛毒,用雕刻的器具造成的」
[00:02:30.400 --> 00:02:35.400]  即是雕刻一隻金牛毒出來的像
[00:02:35.400 --> 00:02:41.400]  「他們就說:以色列,這是領你們出埃及地的神」
[00:02:41.400 --> 00:02:48.200]  「阿倫開堅,就在牛毒面前捉牌,且宣告說」
[00:02:48.200 --> 00:02:51.200]  「明日要向耶和華守節」
[00:02:51.200 --> 00:02:55.200]  「阿倫宣佈,明日向耶和華守節」
[00:02:55.200 --> 00:03:02.400]  「次日清早百姓起來,很認真,就獻梵祭和平安祭」
[00:03:02.400 --> 00:03:05.400]  對著那隻牛獻梵祭和平安祭
[00:03:05.400 --> 00:03:11.400]  「就坐下吃喝,起來還撒,起來換撒,還撒」
[00:03:11.400 --> 00:03:14.400]  故事就是這樣
[00:03:14.400 --> 00:03:18.400]  聖經人,聖經故事,今次聖經人就是人物阿倫
[00:03:18.400 --> 00:03:25.400]  故事就是跟那些以色列人做了金牛
[00:03:25.400 --> 00:03:31.400]  這個時間摩西和約書亞上了山
[00:03:31.400 --> 00:03:33.400]  很久都沒有下來
[00:03:33.400 --> 00:03:38.400]  而且上帝吩咐「不可以上來,不要跟上來」
[00:03:38.400 --> 00:03:40.400]  「其他人不可以,只有你們兩個上」
[00:03:40.400 --> 00:03:43.400]  其實約書亞去到半山都停了
[00:03:43.400 --> 00:03:48.400]  摩西一個人自己上到去跟神相會的地方
[00:03:48.400 --> 00:03:52.400]  交了兩塊法板給他
[00:03:52.400 --> 00:03:56.400]  很久都沒有下來
[00:03:56.400 --> 00:04:04.400]  你知道,馳言不下山,那些百姓在想什麼呢?
[00:04:04.400 --> 00:04:09.400]  於是他們就走去,心虛了,虛怯
[00:04:09.400 --> 00:04:16.400]  因為主要是沒有在地上眼見到可以信賴的領袖,摩西
[00:04:16.400 --> 00:04:23.400]  他們就聚集去找第二個領袖,次級的領袖,就是阿倫
[00:04:23.400 --> 00:04:28.400]  去到那裡就跟他說「阿倫,起來不如這樣,做點事吧」
[00:04:28.400 --> 00:04:32.400]  這個「起來」是指做點事,不是坐著要起床
[00:04:32.400 --> 00:04:36.400]  「做點事吧,為我們做神像」
[00:04:36.400 --> 00:04:42.400]  這是第一點我要說的,紅色字,藍色螢光
[00:04:42.400 --> 00:04:45.400]  「為我們做一個神像」,這是我第一點要說的
[00:04:45.400 --> 00:04:47.400]  「為我們做一個神像」
[00:04:47.400 --> 00:04:53.400]  其實這幫人怎樣?拜偶像嗎?是呀,很明顯
[00:04:53.400 --> 00:05:00.400]  其實又可以說是還是不是,是又是對還是不對
[00:05:00.400 --> 00:05:08.400]  因為他們是要用他來在我們前面引路
[00:05:08.400 --> 00:05:13.400]  沒有人帶我們路,摩西又不見了
[00:05:13.400 --> 00:05:17.400]  其實我們不能上山,不然我們上山去找他
[00:05:17.400 --> 00:05:21.400]  「摩西,你何時下來?我們在下面等你」
[00:05:21.400 --> 00:05:25.400]  這樣又不能上去,因為當時的人都不敢上
[00:05:25.400 --> 00:05:32.400]  照計那山是冒煙、震動、聾聲,真的不敢去
[00:05:32.400 --> 00:05:38.400]  等了很久,我們都不知道他怎樣
[00:05:38.400 --> 00:05:45.400]  「因為領我們去埃及地的那個摩西,我們不知道他遭了什麼事」
[00:05:45.400 --> 00:05:50.400]  會遭了什麼事呢?當然會,上了山那麼久,我們又看不到
[00:05:50.400 --> 00:05:53.400]  他跌了下山坑,死了都可以
[00:05:53.400 --> 00:05:57.400]  受了傷跌倒跛了,不能走路都可以
[00:05:57.400 --> 00:06:01.400]  慢慢餓死、傷死都可以
[00:06:01.400 --> 00:06:03.400]  我們怎樣?等多久?
[00:06:03.400 --> 00:06:07.400]  其實都是等了不會太久,不過心虛怯
[00:06:07.400 --> 00:06:11.400]  「唉呀,不見了,那怎麼辦呢?摩西」
[00:06:11.400 --> 00:06:14.400]  都挺有趣的,不過
[00:06:14.400 --> 00:06:20.400]  這個「摩西不在,但我們沒有人帶」
[00:06:20.400 --> 00:06:23.400]  這件事其實不完全對
[00:06:23.400 --> 00:06:29.400]  原因就是上帝帶領以色列人在抗疫的時候是怎樣帶的?
[00:06:29.400 --> 00:06:32.400]  是有雲柱和火柱的
[00:06:32.400 --> 00:06:36.400]  日間有雲柱,夜間有火柱
[00:06:36.400 --> 00:06:40.400]  雲柱、火柱未升起,他們是不會前行的
[00:06:40.400 --> 00:06:44.400]  如果日間雲柱是停在那裡,一直有雲柱在那裡
[00:06:44.400 --> 00:06:47.400]  他們是不會收拾東西,不會拆帳篷,不會搬的
[00:06:47.400 --> 00:06:50.400]  到了一定時間,雲柱收起
[00:06:50.400 --> 00:06:53.400]  於是大家見到「要起行了」
[00:06:53.400 --> 00:06:57.400]  於是他們收拾好,然後預備起行了
[00:06:57.400 --> 00:07:02.400]  所以其實是否沒有人帶我們前面的路
[00:07:02.400 --> 00:07:05.400]  於是我們做個神像?不是的
[00:07:05.400 --> 00:07:08.400]  其實是有雲柱、火柱帶的
[00:07:08.400 --> 00:07:12.400]  而且還有亞倫在那裡,繼續等雲柱、火柱
[00:07:12.400 --> 00:07:14.400]  就算摩西在那裡
[00:07:14.400 --> 00:07:19.400]  如果雲柱、火柱不動,大家都是不會搬遷的
[00:07:19.400 --> 00:07:21.400]  都不會收拾東西,不會拆帳篷的
[00:07:21.400 --> 00:07:24.400]  不過這個時候,百姓出現問題
[00:07:24.400 --> 00:07:28.400]  就是心裡面有些虛怯,又或者想找些事情做
[00:07:28.400 --> 00:07:33.400]  那些事情是摩西不在才適合做的
[00:07:33.400 --> 00:07:37.400]  他們看得很清楚了,於是就去找亞倫
[00:07:37.400 --> 00:07:42.400]  「做些事情吧,摩西不在,都不知道他上面是否死了」
[00:07:42.400 --> 00:07:47.400]  「不如我們要做一個神像,做神像」
[00:07:47.400 --> 00:07:50.400]  怎樣跟大家說呢?很多時候我們人是這樣的
[00:07:50.400 --> 00:07:55.400]  是會歡喜自己做一個神像,自己做一個神像的
[00:07:55.400 --> 00:07:59.400]  自己做一個神像有什麼好處呢?
[00:07:59.400 --> 00:08:05.400]  自己做一個神像,你會覺得容易溝通一點
[00:08:05.400 --> 00:08:10.400]  自己做一個神像,你會覺得他會比較聽你的
[00:08:10.400 --> 00:08:14.400]  自己做一個神像,是比較適合自己的口型
[00:08:14.400 --> 00:08:17.400]  很有趣的,就是這樣,因為我自己做的
[00:08:17.400 --> 00:08:20.400]  於是我覺得他是會聽我的
[00:08:20.400 --> 00:08:26.400]  是我自己的心理作用,就是自己投射一個神出來
[00:08:26.400 --> 00:08:29.400]  這個神是我很服的,因為他跟我很相似
[00:08:29.400 --> 00:08:32.400]  又接受到,很知道是這樣了
[00:08:32.400 --> 00:08:37.400]  所以你看到本來中國沒有什麼鬼故事
[00:08:37.400 --> 00:08:39.400]  就是夜晚的鬼,中國的鬼故事
[00:08:39.400 --> 00:08:44.400]  魏晉南北朝之後開始就有鬼故事出現了
[00:08:44.400 --> 00:08:49.400]  當日你看回魏晉南北朝時候的鬼故事
[00:08:49.400 --> 00:08:53.400]  或者到今天我們心裡想的鬼故事
[00:08:53.400 --> 00:08:55.400]  那些鬼都跟我們人很相似的
[00:08:55.400 --> 00:08:59.400]  你可以用到人的個性去解釋他的
[00:08:59.400 --> 00:09:02.400]  用到人的感情去解釋他的
[00:09:02.400 --> 00:09:05.400]  因為是我心裡的投射來的
[00:09:05.400 --> 00:09:12.400]  這些人是跟摩西和帶他們出埃及的耶和華神
[00:09:12.400 --> 00:09:14.400]  哇,厲害嗎?超厲害!
[00:09:14.400 --> 00:09:18.400]  但是呢,是厲害的,不過很高啊
[00:09:18.400 --> 00:09:25.400]  有少少惡啊,有少少就是很厲害啊
[00:09:25.400 --> 00:09:32.400]  心裡有時候覺得很奇怪,是很難跟下的
[00:09:32.400 --> 00:09:36.400]  是令到埃及軍兵死在海裡面
[00:09:36.400 --> 00:09:42.400]  但是他帶我們走的路都不是朝著迦南地去的
[00:09:42.400 --> 00:09:46.400]  屈了下來南邊來抗野的,這麼有趣的
[00:09:46.400 --> 00:09:50.400]  又不敢問,現在摩西不在就好了
[00:09:50.400 --> 00:09:57.400]  就去找二哥,二哥就是第二位的領導者
[00:09:57.400 --> 00:10:00.400]  當然阿倫是摩西的哥
[00:10:00.400 --> 00:10:04.400]  找第二位領袖,你可不可以跟我們做點事啊
[00:10:04.400 --> 00:10:09.400]  其實有少少逼他,摩西不見了,那怎麼辦?
[00:10:09.400 --> 00:10:13.400]  起來做點事吧,其實是壓力來的
[00:10:13.400 --> 00:10:18.400]  我們有時候容易妥協,就是因為有壓力
[00:10:18.400 --> 00:10:20.400]  或者不習慣有壓力
[00:10:20.400 --> 00:10:23.400]  那誰習慣有壓力呢?摩西就習慣有壓力
[00:10:23.400 --> 00:10:27.400]  是不是帶我們出來死在海邊啊?
[00:10:27.400 --> 00:10:29.400]  埃及沒有墳墓啊?
[00:10:29.400 --> 00:10:31.400]  是不是想我們餓死在抗野啊?
[00:10:31.400 --> 00:10:33.400]  是不是想我們渴死在抗野啊?
[00:10:33.400 --> 00:10:36.400]  你這麼陰毒啊,帶我們出來這裡死啊
[00:10:36.400 --> 00:10:38.400]  埃及沒有嗎?
[00:10:38.400 --> 00:10:43.400]  埃及沒有墳墓啊,我們這麼餓,吃完都沒東西吃
[00:10:43.400 --> 00:10:48.400]  我們在埃及地的時候,坐在浴窩旁邊,多厲害啊
[00:10:48.400 --> 00:10:52.400]  那班人是很喜歡發怨言給壓力的
[00:10:52.400 --> 00:10:55.400]  摩西呢,頂得住習慣有壓力
[00:10:55.400 --> 00:10:58.400]  阿倫呢,可能在這方面就沒那麼強力了
[00:10:58.400 --> 00:11:00.400]  不是很頂得住
[00:11:00.400 --> 00:11:03.400]  為我們做一個神像,為我們做一個神像
[00:11:03.400 --> 00:11:08.400]  大家怎麼要留意呢?有很多時候我們都會為自己做一個神像
[00:11:08.400 --> 00:11:11.400]  會為自己做一個領袖
[00:11:11.400 --> 00:11:14.400]  見到某一個人在做領袖的時候
[00:11:14.400 --> 00:11:17.400]  無論教會的牧師,教會的導師,教會的長老
[00:11:17.400 --> 00:11:22.400]  或者是我們公司的老闆,或者我們的組長等等
[00:11:22.400 --> 00:11:24.400]  甚至我爸爸
[00:11:24.400 --> 00:11:29.400]  我們都會將一個偶像,將一個領袖的
[00:11:29.400 --> 00:11:33.400]  我心目中的領袖呢,是投射在他身上
[00:11:33.400 --> 00:11:35.400]  希望在他身上見到的
[00:11:35.400 --> 00:11:38.400]  沒有啊,他不是這樣啊,很失望
[00:11:38.400 --> 00:11:43.400]  做領袖,做爸爸,做組長,做經理,應該是要這樣的嘛
[00:11:43.400 --> 00:11:46.400]  為什麼你不是這樣啊?這樣就會生氣的
[00:11:46.400 --> 00:11:49.400]  其實是自己的要求投射
[00:11:49.400 --> 00:11:53.400]  是好像我們為自己做了一個神像
[00:11:53.400 --> 00:11:57.400]  心目中虛擬的,就要打在別人身上
[00:11:57.400 --> 00:11:59.400]  希望是這樣的
[00:11:59.400 --> 00:12:03.400]  喂,我們做一個神像吧,那個魔性我們不想跟
[00:12:03.400 --> 00:12:06.400]  那阿倫竟然間妥協
[00:12:06.400 --> 00:12:09.400]  就說這樣啊,做一個神像
[00:12:09.400 --> 00:12:13.400]  那好吧,你們回去就找你們妻子兒女
[00:12:13.400 --> 00:12:16.400]  以上的金環拿來給我
[00:12:16.400 --> 00:12:19.400]  這個呢,表示那些人其實又不是說
[00:12:19.400 --> 00:12:21.400]  真的離棄耶和華的
[00:12:21.400 --> 00:12:24.400]  只不過他們是不懂的
[00:12:24.400 --> 00:12:27.400]  不過認真,你試一下回去
[00:12:27.400 --> 00:12:30.400]  問你太太,拿光那些黃金首飾給我
[00:12:30.400 --> 00:12:33.400]  我要拿出去用了它,大家做一個金牛像
[00:12:33.400 --> 00:12:36.400]  你試一下你太太肯不肯啊
[00:12:36.400 --> 00:12:40.400]  不是吧,拿光金耳環,拿兒子的耳環
[00:12:40.400 --> 00:12:43.400]  拿兒子的戒指,不是吧,拿女兒的
[00:12:43.400 --> 00:12:46.400]  那你就拿你自己的好了
[00:12:46.400 --> 00:12:48.400]  其實不是很容易的
[00:12:48.400 --> 00:12:51.400]  那你回去認真地拿光那些金環
[00:12:51.400 --> 00:12:53.400]  那些金環有些是穿耳,有些是手
[00:12:53.400 --> 00:12:55.400]  有些是穿鼻的
[00:12:55.400 --> 00:13:00.400]  百姓都摘下他們以上的金環給阿倫
[00:13:00.400 --> 00:13:04.400]  阿倫就將那些金器摺過來
[00:13:04.400 --> 00:13:07.400]  鑄了一隻牛獨
[00:13:07.400 --> 00:13:08.400]  問題就在這裡了
[00:13:08.400 --> 00:13:10.400]  牛獨第二點呢
[00:13:10.400 --> 00:13:12.400]  鑄了牛獨,牛獨是什麼呢
[00:13:12.400 --> 00:13:17.400]  就是他們在埃及地最多人拜的神
[00:13:17.400 --> 00:13:21.400]  就是牛獨,而是用金做的
[00:13:21.400 --> 00:13:24.400]  嘩,牛啊
[00:13:24.400 --> 00:13:27.400]  多數做出來的牛會不會小小一隻呢
[00:13:27.400 --> 00:13:30.400]  不會的,牛做出來當然要大隻
[00:13:30.400 --> 00:13:33.400]  恐怖有力,那個像都很大
[00:13:33.400 --> 00:13:35.400]  要很多金的
[00:13:35.400 --> 00:13:37.400]  做一隻金牛
[00:13:37.400 --> 00:13:39.400]  因為在阿倫來說
[00:13:39.400 --> 00:13:42.400]  都在埃及生活了幾十年
[00:13:42.400 --> 00:13:44.400]  一想起要做神像
[00:13:44.400 --> 00:13:46.400]  他馬上的形象是什麼呢
[00:13:46.400 --> 00:13:49.400]  金牛,是金做的牛
[00:13:49.400 --> 00:13:51.400]  就是神
[00:13:51.400 --> 00:13:54.400]  叫大家做一隻金,拿走金來
[00:13:54.400 --> 00:13:56.400]  鑄一隻金,一隻牛獨
[00:13:56.400 --> 00:14:02.400]  然後叫那些工匠雕刻成為漂亮的
[00:14:02.400 --> 00:14:04.400]  不是隨便一塊一塊的
[00:14:04.400 --> 00:14:05.400]  不是的
[00:14:05.400 --> 00:14:07.400]  然後他就說
[00:14:07.400 --> 00:14:11.400]  以色列,這是領你們出埃及地的神
[00:14:11.400 --> 00:14:14.400]  那個神見不到
[00:14:14.400 --> 00:14:16.400]  摩西山上跟他聊天
[00:14:16.400 --> 00:14:17.400]  又見不到
[00:14:17.400 --> 00:14:19.400]  他都是出現在雲柱火柱
[00:14:19.400 --> 00:14:21.400]  有些聲音跟摩西講的時候
[00:14:21.400 --> 00:14:23.400]  我們聽到有時是摩西透過
[00:14:23.400 --> 00:14:25.400]  摩西跟我們講這樣
[00:14:25.400 --> 00:14:27.400]  雲柱火柱我見到
[00:14:27.400 --> 00:14:28.400]  瑪那妹又見到
[00:14:28.400 --> 00:14:30.400]  鵪鶉又食過
[00:14:30.400 --> 00:14:33.400]  埃及人死在海裏面都見到
[00:14:33.400 --> 00:14:37.400]  其實那個神從來沒有顯現過給他看什麼樣
[00:14:37.400 --> 00:14:40.400]  但由於他們要具體實在
[00:14:40.400 --> 00:14:43.400]  所以心裏沒有想到別的東西
[00:14:43.400 --> 00:14:44.400]  你要知道
[00:14:44.400 --> 00:14:46.400]  人是不能夠創作
[00:14:46.400 --> 00:14:49.400]  是想到一樣他從來沒有見過的東西
[00:14:49.400 --> 00:14:52.400]  因此他們想起神是什麼呢
[00:14:52.400 --> 00:14:53.400]  金牛毒
[00:14:53.400 --> 00:14:55.400]  一隻金牛
[00:14:55.400 --> 00:14:57.400]  於是就做了
[00:14:57.400 --> 00:14:58.400]  然後就是
[00:14:58.400 --> 00:15:02.400]  這個就是領你們出埃及地的神
[00:15:02.400 --> 00:15:04.400]  這樣都講得出
[00:15:04.400 --> 00:15:08.400]  這裏阿倫是知道他們的心意
[00:15:08.400 --> 00:15:09.400]  是做什麼好
[00:15:09.400 --> 00:15:12.400]  做一隻金駱駝
[00:15:12.400 --> 00:15:14.400]  金的馬行不行
[00:15:14.400 --> 00:15:15.400]  金的鷹
[00:15:15.400 --> 00:15:17.400]  金牛
[00:15:17.400 --> 00:15:20.400]  因為金牛就是他們見得最多的神
[00:15:20.400 --> 00:15:22.400]  是有力量的
[00:15:22.400 --> 00:15:25.400]  他就說這隻金牛就是領他們出埃及的神
[00:15:25.400 --> 00:15:29.400]  然後阿倫看見之後就在牛毒面前捉壇
[00:15:29.400 --> 00:15:32.400]  第五節就做了一件事
[00:15:32.400 --> 00:15:34.400]  令到我們都挺有趣的
[00:15:34.400 --> 00:15:36.400]  阿倫接過來
[00:15:36.400 --> 00:15:37.400]  第四節說
[00:15:37.400 --> 00:15:40.400]  那些金然後注尿一隻牛毒
[00:15:40.400 --> 00:15:42.400]  注尿成了一隻雕刻號
[00:15:42.400 --> 00:15:44.400]  即是說阿倫一直都知道
[00:15:44.400 --> 00:15:48.400]  這個就是領你們出埃及的神
[00:15:48.400 --> 00:15:51.400]  阿倫看見就在牛毒面前捉壇
[00:15:51.400 --> 00:15:55.400]  好像是阿倫現在才看到是一隻牛毒
[00:15:55.400 --> 00:15:56.400]  不是的
[00:15:56.400 --> 00:15:57.400]  其實他一直看
[00:15:57.400 --> 00:15:59.400]  做好了
[00:15:59.400 --> 00:16:02.400]  然後就在牛面前捉壇
[00:16:02.400 --> 00:16:04.400]  捉壇做什麼
[00:16:04.400 --> 00:16:05.400]  要來獻祭的
[00:16:05.400 --> 00:16:07.400]  那獻祭怎樣獻
[00:16:07.400 --> 00:16:09.400]  向耶和華守節
[00:16:09.400 --> 00:16:11.400]  然後在阿倫宣告
[00:16:11.400 --> 00:16:15.400]  明日終於現在做了一隻牛
[00:16:15.400 --> 00:16:18.400]  明日要向耶和華守節
[00:16:18.400 --> 00:16:25.400]  因此阿倫和百姓都覺得這隻金牛就是耶和華
[00:16:25.400 --> 00:16:29.400]  最大的問題就死在這裡
[00:16:29.400 --> 00:16:31.400]  這隻金牛就是耶和華
[00:16:31.400 --> 00:16:33.400]  所以向耶和華守節
[00:16:33.400 --> 00:16:35.400]  而且他們很認真的
[00:16:35.400 --> 00:16:38.400]  因為拿了自己的真金白銀出來
[00:16:38.400 --> 00:16:40.400]  明日向耶和華守節
[00:16:40.400 --> 00:16:43.400]  於是他們清晨起床
[00:16:43.400 --> 00:16:45.400]  昨晚都不知道有沒有睡
[00:16:45.400 --> 00:16:48.400]  今天起床就向著耶和華
[00:16:48.400 --> 00:16:53.400]  這隻金牛獻繁祭和平安祭
[00:16:53.400 --> 00:16:55.400]  很認真
[00:16:55.400 --> 00:16:56.400]  還要獻祭
[00:16:56.400 --> 00:16:59.400]  即是說還要拿出牛羊出來
[00:16:59.400 --> 00:17:02.400]  他們獻完繁祭和平安祭
[00:17:02.400 --> 00:17:05.400]  就坐下吃殼起來還傻
[00:17:05.400 --> 00:17:06.400]  大家要知道
[00:17:06.400 --> 00:17:08.400]  整個以色列這樣獻祭
[00:17:08.400 --> 00:17:13.400]  那個繁祭和平安祭不是一次
[00:17:13.400 --> 00:17:15.400]  可能很多人都拿
[00:17:15.400 --> 00:17:17.400]  譬如十二支派
[00:17:17.400 --> 00:17:20.400]  十二支派每一個支派就拿些牛羊出來
[00:17:20.400 --> 00:17:21.400]  這個可能拿五隻
[00:17:21.400 --> 00:17:23.400]  那個拿十隻
[00:17:23.400 --> 00:17:24.400]  我自己都有錢
[00:17:24.400 --> 00:17:26.400]  我很想都獻一隻
[00:17:26.400 --> 00:17:28.400]  其實很有可能那個繁祭
[00:17:28.400 --> 00:17:30.400]  獻的繁祭是一百幾十隻
[00:17:30.400 --> 00:17:32.400]  不奇怪的
[00:17:32.400 --> 00:17:36.400]  如果你看後面這個散步耳機上下的時候
[00:17:36.400 --> 00:17:39.400]  獻那些牛羊就七十隻
[00:17:39.400 --> 00:17:40.400]  什麼幾十隻
[00:17:40.400 --> 00:17:41.400]  很厲害
[00:17:41.400 --> 00:17:42.400]  很大堆頭
[00:17:42.400 --> 00:17:44.400]  獻平安祭、繁祭
[00:17:44.400 --> 00:17:47.400]  然後他們是坐下吃殼
[00:17:47.400 --> 00:17:51.400]  吃殼製生的肉和喝酒
[00:17:51.400 --> 00:17:55.400]  為什麼不喝水喝酒呢?
[00:17:55.400 --> 00:17:58.400]  他們是很少喝水的
[00:17:58.400 --> 00:18:00.400]  除非在很乾旱的時候
[00:18:00.400 --> 00:18:01.400]  如果在以色列地
[00:18:01.400 --> 00:18:05.400]  他們的水就更加不是很認真乾淨
[00:18:05.400 --> 00:18:07.400]  因為他們儲了很久的味道
[00:18:07.400 --> 00:18:09.400]  他們要混一些酒進去
[00:18:09.400 --> 00:18:12.400]  喝酒是他們很平常會做的
[00:18:12.400 --> 00:18:14.400]  不過正是說不要喝水
[00:18:14.400 --> 00:18:16.400]  他們坐下吃殼
[00:18:16.400 --> 00:18:17.400]  很有可能
[00:18:17.400 --> 00:18:18.400]  就這樣看
[00:18:18.400 --> 00:18:19.400]  關聯性
[00:18:19.400 --> 00:18:22.400]  他們吃殼那些祭物
[00:18:22.400 --> 00:18:24.400]  即是燒了
[00:18:24.400 --> 00:18:26.400]  燒了多少是吃的
[00:18:26.400 --> 00:18:28.400]  起來橫灑
[00:18:28.400 --> 00:18:30.400]  這個橫灑是玩
[00:18:30.400 --> 00:18:33.400]  其實有多少是慶祝
[00:18:33.400 --> 00:18:36.400]  很開心的慶祝
[00:18:36.400 --> 00:18:39.400]  這次如果再讀下去
[00:18:39.400 --> 00:18:40.400]  就是什麼呢?
[00:18:40.400 --> 00:18:42.400]  神就跟摩西說
[00:18:42.400 --> 00:18:43.400]  你下去吧
[00:18:43.400 --> 00:18:46.400]  那班百姓已經敗壞了
[00:18:46.400 --> 00:18:47.400]  做什麼事?
[00:18:47.400 --> 00:18:49.400]  他們在拜金牛
[00:18:49.400 --> 00:18:51.400]  不是吧?
[00:18:51.400 --> 00:18:52.400]  於是摩西下去
[00:18:52.400 --> 00:18:54.400]  就將兩塊法板
[00:18:54.400 --> 00:18:56.400]  扔在那些人身上
[00:18:56.400 --> 00:18:59.400]  將金牛磨了粉
[00:18:59.400 --> 00:19:01.400]  然後沖水叫大家喝
[00:19:01.400 --> 00:19:04.400]  讓你記得耶和華神是忌邪的神
[00:19:04.400 --> 00:19:07.400]  不可以用任何東西代替耶和華
[00:19:07.400 --> 00:19:12.400]  這個故事是一個領袖妥協的故事
[00:19:12.400 --> 00:19:13.400]  妥協什麼呢?
[00:19:13.400 --> 00:19:16.400]  是在屬靈的事上妥協了
[00:19:16.400 --> 00:19:20.400]  令到以色列陷在罪內
[00:19:20.400 --> 00:19:23.400]  我覺得如果亞倫在那時候站著
[00:19:23.400 --> 00:19:25.400]  不行,不可以這樣獻
[00:19:25.400 --> 00:19:27.400]  我們要等雲柱火柱動
[00:19:27.400 --> 00:19:28.400]  就繼續帶我們走
[00:19:28.400 --> 00:19:29.400]  就算摩西不下來
[00:19:29.400 --> 00:19:31.400]  我們都可以走
[00:19:31.400 --> 00:19:33.400]  跟著雲柱火柱就可以了
[00:19:33.400 --> 00:19:35.400]  跟著神的帶領就可以了
[00:19:35.400 --> 00:19:37.400]  如果這樣他堅持的話
[00:19:37.400 --> 00:19:39.400]  那就好了
[00:19:39.400 --> 00:19:41.400]  摩西也快要下來了
[00:19:41.400 --> 00:19:44.400]  也不會整個以色列陷在罪內
[00:19:44.400 --> 00:19:47.400]  神是發了很大的怒氣
[00:19:47.400 --> 00:19:49.400]  差不多想以色列人
[00:19:49.400 --> 00:19:50.400]  不是以色列人
[00:19:50.400 --> 00:19:52.400]  當時叫做我的百姓
[00:19:52.400 --> 00:19:56.400]  全部殺了
[00:19:56.400 --> 00:19:58.400]  然後我叫摩西的後裔成為大族
[00:19:58.400 --> 00:20:00.400]  不過摩西就說
[00:20:00.400 --> 00:20:02.400]  神啊,這樣是不可以的
[00:20:02.400 --> 00:20:04.400]  你要紀念你和阿巴拉罕
[00:20:04.400 --> 00:20:06.400]  以撒瓦國的納約
[00:20:06.400 --> 00:20:08.400]  特別是阿巴拉罕的納約
[00:20:08.400 --> 00:20:10.400]  所以你一定要照顧這班人
[00:20:10.400 --> 00:20:12.400]  算了,你赦免他們
[00:20:12.400 --> 00:20:15.400]  不要找我來搞
[00:20:15.400 --> 00:20:17.400]  摩西挺厲害的
[00:20:17.400 --> 00:20:18.400]  今天就講到這裡
[00:20:18.400 --> 00:20:20.400]  其實就發覺一件事
[00:20:20.400 --> 00:20:23.400]  第一,人是會將自己心目中
[00:20:23.400 --> 00:20:27.400]  對於領袖甚至神的投射
[00:20:27.400 --> 00:20:29.400]  都會投射出來
[00:20:29.400 --> 00:20:31.400]  然後要求對方
[00:20:31.400 --> 00:20:34.400]  都好像這樣跟著我的心意去成就
[00:20:34.400 --> 00:20:36.400]  是我們人的弱點
[00:20:36.400 --> 00:20:38.400]  我們做基督徒千萬不要這樣
[00:20:38.400 --> 00:20:39.400]  神應該是這樣的
[00:20:39.400 --> 00:20:41.400]  應該是祝福我的
