
[00:00:00.000 --> 00:00:04.400]  今天早上我和大家分享的題目是大事明
[00:07:05.000 --> 00:07:10.000]  這些聖經當時都沒有告訴我們
[00:07:10.000 --> 00:07:18.000]  門徒就這樣去到約定的山頂
[00:07:18.000 --> 00:07:23.000]  其實真的不知道在做什麼
[00:07:23.000 --> 00:07:27.000]  十七節那裡鏡頭一轉
[00:07:27.000 --> 00:07:32.000]  他們見到耶穌就拜祂
[00:07:32.000 --> 00:07:33.000]  當然可以想像
[00:07:33.000 --> 00:07:39.000]  可能這群門徒在加里里某個山頂等耶穌
[00:07:39.000 --> 00:07:41.000]  可能等了幾個小時
[00:07:41.000 --> 00:07:42.000]  或者可能幾天
[00:07:42.000 --> 00:07:44.000]  甚至幾個星期
[00:07:44.000 --> 00:07:46.000]  等了多久我們不知道
[00:07:46.000 --> 00:07:47.000]  當然他們見到耶穌
[00:07:47.000 --> 00:07:50.000]  當然開心到爆炸
[00:07:50.000 --> 00:07:51.000]  在福音書之前
[00:07:51.000 --> 00:07:54.000]  耶穌死之前
[00:07:54.000 --> 00:07:59.000]  很少形容人們這樣去拜耶穌
[00:07:59.000 --> 00:08:02.000]  而現在他們見到耶穌
[00:08:02.000 --> 00:08:04.000]  他們會拜
[00:08:04.000 --> 00:08:06.000]  似乎門徒都知道
[00:08:06.000 --> 00:08:10.000]  這個耶穌已經不再是人世間的耶穌
[00:08:10.000 --> 00:08:15.000]  祂從死裡復活
[00:08:15.000 --> 00:08:18.000]  拜祂很正常很自然
[00:08:18.000 --> 00:08:20.000]  但是下一句的經文
[00:08:20.000 --> 00:08:23.000]  又令我們今天很奇怪
[00:08:23.000 --> 00:08:29.000]  然而還有人疑惑
[00:08:29.000 --> 00:08:31.000]  疑惑什麼呢?
[00:08:31.000 --> 00:08:36.000]  都見到耶穌了
[00:08:36.000 --> 00:08:38.000]  很奇怪
[00:08:38.000 --> 00:08:41.000]  在大概三四十年前
[00:08:41.000 --> 00:08:44.000]  當我沒那麼老
[00:08:44.000 --> 00:08:48.000]  當我在外國讀書的時候
[00:08:48.000 --> 00:08:52.000]  留意到有一份很出色的期刊
[00:08:52.000 --> 00:08:55.000]  連續有好幾期
[00:08:55.000 --> 00:08:58.000]  隔了一年兩年左右
[00:08:58.000 --> 00:09:01.000]  就不停有文章寫
[00:09:01.000 --> 00:09:04.000]  到底這個「然而還有人疑惑」
[00:09:04.000 --> 00:09:09.000]  這兩個希臘文很簡單的詞彙
[00:09:09.000 --> 00:09:11.000]  到底是什麼意思
[00:09:11.000 --> 00:09:13.000]  爭論不休的是
[00:09:13.000 --> 00:09:18.000]  這個主題的內容
[00:09:18.000 --> 00:09:21.000]  到底有沒有改變
[00:09:21.000 --> 00:09:25.000]  就是說在「還有人」這群人裡
[00:09:25.000 --> 00:09:30.000]  是這十一個人還是多於十一個人
[00:09:30.000 --> 00:09:32.000]  多於十一個人就不重要了
[00:09:32.000 --> 00:09:35.000]  我們這裡有五百人在一起
[00:09:35.000 --> 00:09:38.000]  五百人之中有五十個仍然有疑惑
[00:09:38.000 --> 00:09:40.000]  這十一個門徒
[00:09:40.000 --> 00:09:42.000]  他們心裡沒有疑惑
[00:09:42.000 --> 00:09:45.000]  我們會覺得心裡高興多了
[00:09:45.000 --> 00:09:48.000]  或者背後的學者在爭論
[00:09:48.000 --> 00:09:54.000]  到底會不會改變了主持的具體內容
[00:09:54.000 --> 00:09:57.000]  那些人物是否改變了
[00:09:57.000 --> 00:10:00.000]  但是從十六字我們一直看到尾
[00:10:00.000 --> 00:10:03.000]  從那個context
[00:10:03.000 --> 00:10:07.000]  整個文字脈絡的故事描述
[00:10:07.000 --> 00:10:11.000]  似乎說在這裡改變了人物
[00:10:11.000 --> 00:10:14.000]  又不是很恰當
[00:10:14.000 --> 00:10:16.000]  所以我仍然會覺得
[00:10:16.000 --> 00:10:18.000]  這裡「然而還有人疑惑」
[00:10:18.000 --> 00:10:23.000]  這裡「還有人」是在這十一個人之中
[00:10:23.000 --> 00:10:29.000]  當我自己大概這樣立定決心
[00:10:29.000 --> 00:10:31.000]  好,十一
[00:10:31.000 --> 00:10:33.000]  但是接下來
[00:10:33.000 --> 00:10:35.000]  我們仍然要解決的問題就是
[00:10:35.000 --> 00:10:38.000]  為什麼這十一個門徒
[00:10:38.000 --> 00:10:42.000]  看到復活了的主耶穌
[00:10:42.000 --> 00:10:50.000]  他們仍然心裡疑惑呢?
[00:10:50.000 --> 00:10:53.000]  其實沒有答案
[00:10:53.000 --> 00:10:55.000]  不過聖經告訴我們
[00:10:55.000 --> 00:11:02.000]  他們心裡疑惑
[00:11:02.000 --> 00:11:04.000]  其實這十一個門徒
[00:11:04.000 --> 00:11:07.000]  當日這樣疑惑
[00:11:07.000 --> 00:11:09.000]  慢慢隨著時間
[00:11:09.000 --> 00:11:13.000]  隨著年齡自己一直長大
[00:11:13.000 --> 00:11:18.000]  人生的經歷一直豐富
[00:11:18.000 --> 00:11:20.000]  我慢慢明白到
[00:11:20.000 --> 00:11:28.000]  他們疑惑都是很正常的
[00:11:28.000 --> 00:11:30.000]  我們試試想想我們自己
[00:11:30.000 --> 00:11:35.000]  當然最疑惑的時候
[00:11:35.000 --> 00:11:41.000]  可能就在我們決定信之前的階段
[00:11:41.000 --> 00:11:43.000]  過了這個最大的疑惑
[00:11:43.000 --> 00:11:45.000]  好,我們相信
[00:11:45.000 --> 00:11:49.000]  信了之後我們就全心去信
[00:11:49.000 --> 00:11:52.000]  將自己心裡的疑惑都放下
[00:11:52.000 --> 00:11:56.000]  但是當我們信了之後
[00:11:56.000 --> 00:12:00.000]  到今天,無論你是昨天信
[00:12:00.000 --> 00:12:04.000]  或者一年前、十年前、五十年前相信
[00:12:04.000 --> 00:12:06.000]  直至到今天
[00:12:06.000 --> 00:12:09.000]  你作為信徒信了這麼多年
[00:12:09.000 --> 00:12:17.000]  請問你們心裡有沒有疑惑過呢?
[00:12:17.000 --> 00:12:20.000]  其實有
[00:12:20.000 --> 00:12:23.000]  當我看到我自己
[00:12:23.000 --> 00:12:25.000]  在信仰的歷程
[00:12:25.000 --> 00:12:27.000]  在人生的歷程
[00:12:27.000 --> 00:12:29.000]  在侍奉的路上
[00:12:29.000 --> 00:12:31.000]  都會有疑惑的時候
[00:12:31.000 --> 00:12:33.000]  我看到這段經文
[00:12:33.000 --> 00:12:34.000]  我就不再疑惑
[00:12:34.000 --> 00:12:36.000]  而是很高興
[00:12:36.000 --> 00:12:37.000]  十一個門徒
[00:12:37.000 --> 00:12:39.000]  當天他們看到主耶穌
[00:12:39.000 --> 00:12:40.000]  他們都疑惑
[00:12:40.000 --> 00:12:42.000]  今天若說我在這裡
[00:12:42.000 --> 00:12:45.000]  眼睛都看不到復活的主耶穌
[00:12:45.000 --> 00:12:46.000]  我心裡疑惑
[00:12:46.000 --> 00:12:49.000]  有多麼古靈精怪
[00:12:49.000 --> 00:12:51.000]  或者不可思議的事呢?
[00:12:51.000 --> 00:12:53.000]  其實是正常不過的情況
[00:12:53.000 --> 00:12:54.000]  等姐妹
[00:12:54.000 --> 00:12:56.000]  當我們在今天
[00:12:56.000 --> 00:12:58.000]  我們作為一個信徒
[00:12:58.000 --> 00:12:59.000]  作為一個人
[00:12:59.000 --> 00:13:00.000]  生存在這個世界
[00:13:00.000 --> 00:13:03.000]  無論我們在禮拜堂裡面
[00:13:03.000 --> 00:13:06.000]  一起參與侍奉
[00:13:06.000 --> 00:13:08.000]  我們心裡有疑惑
[00:13:08.000 --> 00:13:09.000]  有困惑
[00:13:09.000 --> 00:13:11.000]  其實是很自然
[00:13:11.000 --> 00:13:12.000]  很正常
[00:13:12.000 --> 00:13:14.000]  只要有人的地方
[00:13:14.000 --> 00:13:15.000]  就會有疑惑
[00:13:15.000 --> 00:13:17.000]  只要黃巾春存在
[00:13:17.000 --> 00:13:20.000]  黃巾春就會有疑惑
[00:13:20.000 --> 00:13:22.000]  我是一個人
[00:13:22.000 --> 00:13:24.000]  我有堅強信心的一面
[00:13:24.000 --> 00:13:28.000]  但同樣我也有流眼淚的一面
[00:13:37.000 --> 00:13:41.000]  當門徒疑惑的時候
[00:13:41.000 --> 00:13:44.000]  其實耶穌做了一個動作
[00:13:44.000 --> 00:13:50.000]  若果大家熟悉輔導人員
[00:13:50.000 --> 00:13:53.000]  或者熟悉一些社工
[00:13:53.000 --> 00:13:57.000]  特別是做一些人的工作
[00:13:57.000 --> 00:13:58.000]  比較親近的
[00:13:58.000 --> 00:14:00.000]  你就會知道
[00:14:00.000 --> 00:14:02.000]  耶穌這個動作
[00:14:02.000 --> 00:14:04.000]  表面上好像沒有什麼
[00:14:04.000 --> 00:14:07.000]  但其實是有的
[00:14:07.000 --> 00:14:08.000]  十八節說
[00:14:08.000 --> 00:14:12.000]  耶穌進前來對他們說
[00:14:12.000 --> 00:14:14.000]  這個進前
[00:14:14.000 --> 00:14:17.000]  是一個很主動
[00:14:17.000 --> 00:14:19.000]  很積極
[00:14:19.000 --> 00:14:25.000]  去給在當中有疑惑的人
[00:14:25.000 --> 00:14:28.000]  一個感應
[00:14:28.000 --> 00:14:32.000]  主耶穌是關心他們
[00:14:32.000 --> 00:14:34.000]  主耶穌不是退後兩步
[00:14:34.000 --> 00:14:36.000]  才再跟他們說話
[00:14:36.000 --> 00:14:39.000]  而是向前幾步
[00:14:39.000 --> 00:14:41.000]  跟他們更加親近
[00:14:41.000 --> 00:14:42.000]  更加接近
[00:14:42.000 --> 00:14:44.000]  在輔導等等
[00:14:44.000 --> 00:14:47.000]  輔導員就更加明顯
[00:14:47.000 --> 00:14:52.000]  當輔導者要表達
[00:14:52.000 --> 00:14:54.000]  對於受助者
[00:14:54.000 --> 00:14:55.000]  特別一個關懷
[00:14:55.000 --> 00:14:57.000]  關心的時候
[00:14:57.000 --> 00:14:59.000]  可能身體語言
[00:14:59.000 --> 00:15:02.000]  身體語言有少許表達
[00:15:02.000 --> 00:15:03.000]  讓他們感覺到
[00:15:03.000 --> 00:15:06.000]  雖然說得好像很專業的輔導
[00:15:06.000 --> 00:15:08.000]  但我們作為一個人
[00:15:08.000 --> 00:15:10.000]  作為我們的朋友
[00:15:10.000 --> 00:15:11.000]  或者家庭成員
[00:15:11.000 --> 00:15:13.000]  當我們知道對方
[00:15:13.000 --> 00:15:14.000]  我們的朋友也好
[00:15:14.000 --> 00:15:15.000]  家人也好
[00:15:15.000 --> 00:15:17.000]  是很傷心的時候
[00:15:17.000 --> 00:15:20.000]  我們自然都會做一個動作
[00:15:20.000 --> 00:15:21.000]  走近他
[00:15:21.000 --> 00:15:23.000]  拍他的肩膀
[00:15:23.000 --> 00:15:25.000]  甚至大家不介意
[00:15:25.000 --> 00:15:26.000]  就擁抱他
[00:15:26.000 --> 00:15:27.000]  讓他感覺到
[00:15:27.000 --> 00:15:29.000]  這些我們都會做的事
[00:15:29.000 --> 00:15:32.000]  其實耶穌當日也是這樣做
[00:15:32.000 --> 00:15:35.000]  耶穌這個進前來對他們說
[00:15:35.000 --> 00:15:36.000]  對於我來說
[00:15:36.000 --> 00:15:40.000]  對於我自己經歷懷疑疑惑的時候
[00:15:40.000 --> 00:15:44.000]  我發覺原來很大的安慰在這裡
[00:15:44.000 --> 00:15:50.000]  主耶穌會親自走前來
[00:15:50.000 --> 00:15:53.000]  跟我們說話
[00:15:53.000 --> 00:15:57.000]  當然,先決條件就是
[00:15:57.000 --> 00:16:00.000]  我們都要感應得到
[00:16:00.000 --> 00:16:04.000]  主耶穌想走近我們身邊
[00:16:04.000 --> 00:16:08.000]  跟我們說話
[00:16:08.000 --> 00:16:12.000]  因此,這裡我有一個呼籲
[00:16:12.000 --> 00:16:13.000]  或者一個勸勉
[00:16:13.000 --> 00:16:17.000]  如果你覺得你心裡受煩
[00:16:17.000 --> 00:16:19.000]  你有很多疑惑
[00:16:19.000 --> 00:16:22.000]  有很多事情不知道怎樣去做
[00:16:22.000 --> 00:16:26.000]  那你嘗試闖開你的心靈
[00:16:26.000 --> 00:16:29.000]  張開你的心眼
[00:16:29.000 --> 00:16:30.000]  心耳
[00:16:30.000 --> 00:16:31.000]  你去聆聽
[00:16:31.000 --> 00:16:37.000]  接受一下主耶穌想跟你說什麼
[00:16:37.000 --> 00:16:41.000]  具體怎樣做都可以
[00:16:41.000 --> 00:16:44.000]  你找一天放假
[00:16:44.000 --> 00:16:48.000]  不要做你正常做的事
[00:16:48.000 --> 00:16:52.000]  去一個你很少去的地方
[00:16:52.000 --> 00:16:56.000]  不要打開你的手機
[00:16:56.000 --> 00:16:59.000]  我相信在那一天當中
[00:16:59.000 --> 00:17:01.000]  你會有機會
[00:17:01.000 --> 00:17:05.000]  你讓你自己闖開你的心靈
[00:17:05.000 --> 00:17:09.000]  我相信神會對你有一些表示
[00:17:09.000 --> 00:17:12.000]  在我過去這麼多年
[00:17:12.000 --> 00:17:14.000]  作為一個信徒的經驗
[00:17:14.000 --> 00:17:17.000]  當我能夠安靜下來
[00:17:17.000 --> 00:17:22.000]  願意去接收神的訊息
[00:17:22.000 --> 00:17:26.000]  其實很多時候都能夠接收
[00:17:26.000 --> 00:17:27.000]  能夠接收
[00:17:27.000 --> 00:17:31.000]  當然也要加上一些智慧
[00:17:31.000 --> 00:17:33.000]  可能接收錯了
[00:17:33.000 --> 00:17:36.000]  也可能是對的
[00:17:36.000 --> 00:17:40.000]  在這裡我們也會更加明白
[00:17:40.000 --> 00:17:47.000]  如果我們想走近這方面的信徒信仰的經歷
[00:17:47.000 --> 00:17:51.000]  除了我們自己要預備好接收之外
[00:17:51.000 --> 00:17:56.000]  我們也要跟相類似的人
[00:17:56.000 --> 00:17:58.000]  他會這樣做
[00:17:58.000 --> 00:18:02.000]  他會這樣走這個信仰生命的人
[00:18:02.000 --> 00:18:04.000]  要有一些交流
[00:18:04.000 --> 00:18:06.000]  有一些交往
[00:18:06.000 --> 00:18:11.000]  這個交流交往也可以幫助我們
[00:18:11.000 --> 00:18:13.000]  不要接收錯了
[00:18:13.000 --> 00:18:15.000]  聽到一些說話
[00:18:15.000 --> 00:18:17.000]  你也要懂得解釋才行
[00:18:17.000 --> 00:18:19.000]  當然這是一個很長的
[00:18:19.000 --> 00:18:22.000]  所謂靈修的路程
[00:18:22.000 --> 00:18:24.000]  在我們新教
[00:18:24.000 --> 00:18:26.000]  我們基督教裡面
[00:18:26.000 --> 00:18:29.000]  是相對地比較缺乏
[00:18:29.000 --> 00:18:31.000]  因為馬丁路德改革
[00:18:31.000 --> 00:18:33.000]  他就說要將過去一千多年來
[00:18:33.000 --> 00:18:36.000]  教會的傳統全部都不要
[00:18:36.000 --> 00:18:38.000]  只是要聖經
[00:18:38.000 --> 00:18:40.000]  但其實從公元一世紀
[00:18:40.000 --> 00:18:41.000]  到馬丁路德改革
[00:18:41.000 --> 00:18:44.000]  大概是公元十五世紀左右
[00:18:44.000 --> 00:18:48.000]  其實基督教除了我們這種信仰模式之外
[00:18:48.000 --> 00:18:54.000]  其實也有很蓬勃發展的修道院制度
[00:18:54.000 --> 00:18:56.000]  在裡面其實怎樣去靈修
[00:18:56.000 --> 00:18:59.000]  怎樣去跟神接近
[00:18:59.000 --> 00:19:02.000]  是有很多的方式
[00:19:02.000 --> 00:19:04.000]  例如佛教和道教
[00:19:04.000 --> 00:19:06.000]  他們都有很多的方式
[00:19:06.000 --> 00:19:08.000]  讓他們修煉
[00:19:08.000 --> 00:19:09.000]  修成正果
[00:19:09.000 --> 00:19:11.000]  怎樣煉成仙等等
[00:19:11.000 --> 00:19:14.000]  當然他們說的話我們未必信到十足
[00:19:14.000 --> 00:19:17.000]  但他們是有一個方法去教他們
[00:19:17.000 --> 00:19:19.000]  怎樣去獲得
[00:19:19.000 --> 00:19:21.000]  在他們的信仰裡
[00:19:21.000 --> 00:19:22.000]  在他們的宗教裡
[00:19:22.000 --> 00:19:24.000]  獲得一種特別的宗教經驗
[00:19:24.000 --> 00:19:28.000]  其實基督教在我們信仰裡都有
[00:19:28.000 --> 00:19:29.000]  剛才我說的
[00:19:29.000 --> 00:19:33.000]  只是一個很簡單的其中的方法
[00:19:33.000 --> 00:19:36.000]  如果大家有時間的話
[00:19:36.000 --> 00:19:41.000]  不妨在這方面接觸認識多一點
[00:19:41.000 --> 00:19:42.000]  現在網上
[00:19:42.000 --> 00:19:43.000]  我想維基百科
[00:19:43.000 --> 00:19:46.000]  你一打上spirituality等等
[00:19:46.000 --> 00:19:47.000]  或者practice
[00:19:47.000 --> 00:19:48.000]  即是怎樣去做
[00:19:48.000 --> 00:19:53.000]  其實已經有很多資料幫助我們
[00:19:53.000 --> 00:19:54.000]  十八字那裡說到
[00:19:54.000 --> 00:19:58.000]  耶穌進前來對他們說話
[00:19:58.000 --> 00:20:01.000]  這個動作就是正正當人軟弱
[00:20:01.000 --> 00:20:02.000]  有困惑
[00:20:02.000 --> 00:20:04.000]  不知道自己怎樣做的時候
[00:20:04.000 --> 00:20:06.000]  其實我告訴你
[00:20:06.000 --> 00:20:09.000]  神是很想接近我們
[00:20:09.000 --> 00:20:11.000]  很想跟我們說話
[00:20:11.000 --> 00:20:13.000]  但先決的條件
[00:20:13.000 --> 00:20:15.000]  就是我們要
[00:20:15.000 --> 00:20:17.000]  我們自己預備好
[00:20:17.000 --> 00:20:23.000]  去接收這些訊息
[00:20:23.000 --> 00:20:24.000]  耶穌說什麼呢
[00:20:24.000 --> 00:20:30.000]  這個就是大家理解為大使命的具體內容
[00:20:30.000 --> 00:20:34.000]  由第十八節
[00:20:34.000 --> 00:20:35.000]  即是下半節
[00:20:35.000 --> 00:20:37.000]  未說大使命之前
[00:20:37.000 --> 00:20:39.000]  耶穌再說一句話
[00:20:39.000 --> 00:20:40.000]  一個保證
[00:20:40.000 --> 00:20:41.000]  十八節下半節
[00:20:41.000 --> 00:20:46.000]  天上地下所有的權柄都賜給我了
[00:20:46.000 --> 00:20:49.000]  這句話有什麼特別呢
[00:20:49.000 --> 00:20:52.000]  對於疑惑中的門徒來說
[00:20:52.000 --> 00:20:57.000]  是有什麼訊息告訴他們呢
[00:20:57.000 --> 00:21:04.000]  大家都可以想一想
[00:21:04.000 --> 00:21:07.000]  以往他們跟耶穌一起生活
[00:21:07.000 --> 00:21:09.000]  一起傳道的時候
[00:21:09.000 --> 00:21:10.000]  他們體會到
[00:21:10.000 --> 00:21:12.000]  接觸得到
[00:21:12.000 --> 00:21:13.000]  認識得到
[00:21:13.000 --> 00:21:16.000]  耶穌在地上
[00:21:16.000 --> 00:21:20.000]  祂有很超凡的能力
[00:21:20.000 --> 00:21:23.000]  祂教訓人
[00:21:23.000 --> 00:21:26.000]  是有權能的
[00:21:26.000 --> 00:21:28.000]  祂能夠行神蹟
[00:21:28.000 --> 00:21:30.000]  甚至去到地暴時
[00:21:30.000 --> 00:21:32.000]  死人復活都可以
[00:21:32.000 --> 00:21:33.000]  這些種種
[00:21:33.000 --> 00:21:35.000]  都是門徒當日
[00:21:35.000 --> 00:21:38.000]  跟耶穌在地上生活的時候
[00:21:38.000 --> 00:21:39.000]  所認識
[00:21:39.000 --> 00:21:40.000]  所接觸得到
[00:21:40.000 --> 00:21:43.000]  耶穌在地上的權柄
[00:21:43.000 --> 00:21:46.000]  現在主耶穌復活之後
[00:21:46.000 --> 00:21:47.000]  告訴他們
[00:21:47.000 --> 00:21:51.000]  不單止是地上的權柄
[00:21:51.000 --> 00:21:55.000]  天上地下所有的權柄
[00:21:55.000 --> 00:21:56.000]  都在我這裡
[00:21:56.000 --> 00:21:58.000]  所以你以前認識我在地上
[00:21:58.000 --> 00:21:59.000]  這麼威風
