
[00:00:00.000 --> 00:00:02.000]  大家好 父親節快樂
[00:05:43.000 --> 00:05:47.000]  就是盡到弟兄姊妹生命的裡頭
[00:05:47.000 --> 00:05:49.000]  與他們一起同行的當中
[00:05:49.000 --> 00:05:50.000]  了解他們的掙扎
[00:05:50.000 --> 00:05:52.000]  明白他們的難處
[00:05:52.000 --> 00:05:54.000]  但是讓神的話
[00:05:54.000 --> 00:05:57.000]  透過這個過程
[00:05:57.000 --> 00:05:58.000]  跟他們分享
[00:05:58.000 --> 00:06:00.000]  也感染影響他們
[00:06:00.000 --> 00:06:01.000]  鼓勵他們
[00:06:01.000 --> 00:06:04.000]  保羅說到一個很重要的原因
[00:06:04.000 --> 00:06:06.000]  為父卻是不多
[00:06:06.000 --> 00:06:09.000]  保羅就是他們當中一個屬靈的父親
[00:06:09.000 --> 00:06:11.000]  因他在基督耶穌裡
[00:06:11.000 --> 00:06:13.000]  用福音生了他們
[00:06:13.000 --> 00:06:15.000]  保羅也有一個屬靈的兒子
[00:06:15.000 --> 00:06:16.000]  就是提摩泰
[00:06:16.000 --> 00:06:19.000]  他看到哥倫多教會有問題
[00:06:19.000 --> 00:06:21.000]  他看到或者是
[00:06:21.000 --> 00:06:23.000]  貼薩羅尼加的教會有問題
[00:06:23.000 --> 00:06:26.000]  他就差遣提摩泰去到他們當中
[00:06:26.000 --> 00:06:30.000]  成為保羅的一個好像傳訊息的人
[00:06:30.000 --> 00:06:33.000]  將神的道去教導他們
[00:06:33.000 --> 00:06:34.000]  這是重要的
[00:06:34.000 --> 00:06:37.000]  我們今天要有這種為父的心
[00:06:37.000 --> 00:06:40.000]  當我們去牧養弟兄姊妹的時候
[00:06:40.000 --> 00:06:43.000]  你要有這一份的愛
[00:06:43.000 --> 00:06:45.000]  有這一份的憐憫
[00:06:45.000 --> 00:06:48.000]  保羅更加在臨前寫了一章一節
[00:06:48.000 --> 00:06:49.000]  他跟我們說
[00:06:49.000 --> 00:06:51.000]  你們要效法我
[00:06:51.000 --> 00:06:53.000]  好像我效法基督一樣
[00:06:53.000 --> 00:06:55.000]  這個邏輯是很明顯的
[00:06:55.000 --> 00:06:57.000]  效法保羅是什麼意思?
[00:06:57.000 --> 00:06:59.000]  因為保羅效法基督
[00:06:59.000 --> 00:07:01.000]  為什麼我們要效法基督?
[00:07:01.000 --> 00:07:05.000]  因為基督正正是將天父那種形象
[00:07:05.000 --> 00:07:08.000]  我們肉眼看不到這位天父
[00:07:08.000 --> 00:07:12.000]  在耶穌基督身上是百分之一百顯明的
[00:07:12.000 --> 00:07:14.000]  約翰福音在第十章三十節
[00:07:14.000 --> 00:07:17.000]  耶穌說他與父緣為一
[00:07:17.000 --> 00:07:18.000]  當他這樣說完
[00:07:18.000 --> 00:07:20.000]  猶太人找石頭要扔他
[00:07:20.000 --> 00:07:23.000]  因為他們不明白
[00:07:23.000 --> 00:07:26.000]  也不相信耶穌是神的獨生兒子
[00:07:26.000 --> 00:07:29.000]  因為耶穌這句說話只是表明
[00:07:29.000 --> 00:07:33.000]  耶穌裡面的那種生命的本質
[00:07:33.000 --> 00:07:37.000]  就是與天父緣為一的意思
[00:07:37.000 --> 00:07:39.000]  是完全一模一樣的
[00:07:39.000 --> 00:07:42.000]  好像剛才看這兩張照片的時候
[00:07:42.000 --> 00:07:43.000]  爸爸生了兒子
[00:07:43.000 --> 00:07:44.000]  兒子生了孫子
[00:07:44.000 --> 00:07:47.000]  他們的DNA就是人的DNA
[00:07:47.000 --> 00:07:49.000]  不會說爸爸生了兒子
[00:07:49.000 --> 00:07:52.000]  兒子頑皮就生了猴子出來
[00:07:52.000 --> 00:07:53.000]  不會的
[00:07:53.000 --> 00:07:56.000]  他的生命的本質是不會改變的
[00:07:56.000 --> 00:08:02.000]  正如耶穌與父神創造天地萬有的主宰
[00:08:02.000 --> 00:08:04.000]  他的本質是沒有分別的
[00:08:04.000 --> 00:08:08.000]  聖父與聖子與聖靈是同等同尊同榮的
[00:08:08.000 --> 00:08:12.000]  這是聖經給我們看見很清楚的真理
[00:08:12.000 --> 00:08:14.000]  而耶穌也說到
[00:08:14.000 --> 00:08:16.000]  在約翰福音一章十八節
[00:08:16.000 --> 00:08:18.000]  從來沒有人看見神
[00:08:18.000 --> 00:08:23.000]  只有在父懷裡的獨生子將祂表明出來
[00:08:23.000 --> 00:08:26.000]  所以今天我們要有天父的氣質
[00:08:26.000 --> 00:08:28.000]  我們要研究一下
[00:08:28.000 --> 00:08:31.000]  先來跟耶穌基督的身上學習
[00:08:31.000 --> 00:08:37.000]  我們會在聖經裡面先看一些經文
[00:08:37.000 --> 00:08:39.000]  剛才主席帶大家讀的那段經文
[00:08:39.000 --> 00:08:42.000]  路加福音第七章十一到十七節
[00:08:42.000 --> 00:08:46.000]  這是路加獨有的記載
[00:08:46.000 --> 00:08:50.000]  為父的心首先有一樣氣質
[00:08:50.000 --> 00:08:52.000]  我們每一個人都需要學的
[00:08:52.000 --> 00:08:55.000]  就是憐憫別人的心
[00:08:55.000 --> 00:08:58.000]  在這個神蹟的背景裡我們看見
[00:08:58.000 --> 00:09:02.000]  耶穌進入了一個拿恩城
[00:09:02.000 --> 00:09:07.000]  這個地方是那撒那城東南面六英里的地方
[00:09:07.000 --> 00:09:12.000]  希伯來文「Nayim」這個字是Pleasant的意思
[00:09:12.000 --> 00:09:16.000]  Pleasant也就是說很歡喜
[00:09:16.000 --> 00:09:18.000]  應該是很開心
[00:09:18.000 --> 00:09:21.000]  不過按照在聖經裡的記載
[00:09:21.000 --> 00:09:25.000]  幾件事發生在這個拿恩城都是不開心的
[00:09:25.000 --> 00:09:26.000]  我們有根據的
[00:09:26.000 --> 00:09:29.000]  因為路加醫生也曾經提及過
[00:09:29.000 --> 00:09:31.000]  原來在舊約的時候
[00:09:31.000 --> 00:09:34.000]  以利亞先知也在拿恩城裡
[00:09:34.000 --> 00:09:40.000]  這個以利沙先知在書廉
[00:09:40.000 --> 00:09:44.000]  我們在下面看 舊約秘魯前的書廉城
[00:09:44.000 --> 00:09:46.000]  我們看回前一張slide
[00:09:46.000 --> 00:09:49.000]  這個書廉城「Shunaym」這個字
[00:09:49.000 --> 00:09:51.000]  它的名字的後半節
[00:09:51.000 --> 00:09:55.000]  名字就和拿恩的音是一樣的
[00:09:55.000 --> 00:10:00.000]  也就是我們今天現代阿拉伯的一個村
[00:10:00.000 --> 00:10:02.000]  你今天如果去以色列
[00:10:02.000 --> 00:10:04.000]  你去到拿撒那城附近
[00:10:04.000 --> 00:10:05.000]  你可以找到這條村
[00:10:05.000 --> 00:10:07.000]  就叫N-E-I-N-N
[00:10:07.000 --> 00:10:09.000]  這個就是古代的拿恩城
[00:10:09.000 --> 00:10:12.000]  我們看回舊約的時候
[00:10:12.000 --> 00:10:17.000]  舊約原來神差遣以利亞先知
[00:10:17.000 --> 00:10:20.000]  去到西頓撒勒伐的寡婦那裡
[00:10:20.000 --> 00:10:23.000]  這個典故在路加方第四章
[00:10:23.000 --> 00:10:26.000]  路加醫生已經有提及過
[00:10:26.000 --> 00:10:30.000]  神差遣 雖然以色列有很多寡婦
[00:10:30.000 --> 00:10:34.000]  上帝沒有差遣以利亞去到其他寡婦那裡
[00:10:34.000 --> 00:10:42.000]  他特定要以利亞去到西頓撒勒伐一個寡婦的家
[00:10:42.000 --> 00:10:43.000]  這個背景是什麼呢?
[00:10:43.000 --> 00:10:47.000]  當時以利亞先知奉神的差遣
[00:10:47.000 --> 00:10:50.000]  去和以色列的阿赫王說
[00:10:50.000 --> 00:10:56.000]  是因為你犯罪帶領我的百姓子民離開神拜偶像
[00:10:56.000 --> 00:11:01.000]  所以我要叫天不下雨三年零六個月
[00:11:01.000 --> 00:11:03.000]  有旱災又有饑荒
[00:11:03.000 --> 00:11:05.000]  但神很有恩典
[00:11:05.000 --> 00:11:09.000]  保護他的僕人以利亞去到基勒溪旁
[00:11:09.000 --> 00:11:12.000]  他可以在那裡飲用溪水
[00:11:12.000 --> 00:11:14.000]  但不可以只靠水飲水
[00:11:14.000 --> 00:11:22.000]  神早晚找烏鴉擔一些餅給以利亞先知吃
[00:11:22.000 --> 00:11:25.000]  就是這樣餵養以利亞
[00:11:25.000 --> 00:11:28.000]  到時候神說我要差遣你
[00:11:28.000 --> 00:11:32.000]  去到西頓撒勒伐一個寡婦那裡
[00:11:32.000 --> 00:11:35.000]  寡婦當時大家都明白
[00:11:35.000 --> 00:11:38.000]  沒有丈夫就沒有經濟支柱
[00:11:38.000 --> 00:11:41.000]  是一個窮的寡婦
[00:11:41.000 --> 00:11:44.000]  因為先知去到她的時候
[00:11:44.000 --> 00:11:47.000]  她說你可不可以給我一些水喝
[00:11:47.000 --> 00:11:48.000]  給我一些餅吃
[00:11:48.000 --> 00:11:52.000]  她說其實我家裡沒有任何東西
[00:11:52.000 --> 00:11:54.000]  只剩下一些麵
[00:11:54.000 --> 00:11:57.000]  我可以和你一起分享
[00:11:57.000 --> 00:11:58.000]  和她的兒子
[00:11:58.000 --> 00:12:01.000]  這個窮寡婦和她的兒子
[00:12:01.000 --> 00:12:03.000]  她說我們吃完這餐就沒有了
[00:12:03.000 --> 00:12:06.000]  不過當然以利亞也行了一個神蹟
[00:12:06.000 --> 00:12:11.000]  給她油乾的油和麵一直都不缺乏
[00:12:11.000 --> 00:12:16.000]  我們看到這個情況就是
[00:12:16.000 --> 00:12:20.000]  窮寡婦願意向神的僕人施恩的時候
[00:12:20.000 --> 00:12:24.000]  神的僕人到她有問題有困難的時候
[00:12:24.000 --> 00:12:28.000]  她去幫助她其實是人之常情
[00:12:28.000 --> 00:12:31.000]  也是一個很自然的反應
[00:12:31.000 --> 00:12:34.000]  她的寡婦兒子有一天就突然死了
[00:12:34.000 --> 00:12:35.000]  那她怎麼做呢?
[00:12:35.000 --> 00:12:39.000]  以利亞就俯伏在這個細蚊仔的身上
[00:12:39.000 --> 00:12:41.000]  一年三次
[00:12:41.000 --> 00:12:43.000]  不是做人工呼吸
[00:12:43.000 --> 00:12:44.000]  做什麼呢?
[00:12:44.000 --> 00:12:46.000]  她為他祈禱
[00:12:46.000 --> 00:12:47.000]  求神憐憫他
[00:12:47.000 --> 00:12:49.000]  施恩與他
[00:12:49.000 --> 00:12:51.000]  叫他可以復生
[00:12:51.000 --> 00:12:52.000]  感謝神
[00:12:52.000 --> 00:12:54.000]  當然這個神蹟是發生了
[00:12:54.000 --> 00:12:58.000]  另外旁邊的另一件事蹟就是以利沙
[00:12:58.000 --> 00:13:00.000]  就是以利亞的徒弟
[00:13:00.000 --> 00:13:02.000]  他一樣有這個類似的經驗
[00:13:02.000 --> 00:13:04.000]  但這次的情景有點不同
[00:13:04.000 --> 00:13:06.000]  他去到書殿
[00:13:06.000 --> 00:13:08.000]  這個書殿就是我們今天說的那恩城
[00:13:08.000 --> 00:13:10.000]  那個同一個地方
[00:13:10.000 --> 00:13:13.000]  他去到書殿婦人那裡
[00:13:13.000 --> 00:13:15.000]  原來這個是大戶人家
[00:13:15.000 --> 00:13:18.000]  用現代術語就是有錢太太
[00:13:18.000 --> 00:13:20.000]  他很善待這個僕人
[00:13:20.000 --> 00:13:22.000]  到處去傳道
[00:13:22.000 --> 00:13:24.000]  你每一次來到我這個地方
[00:13:24.000 --> 00:13:25.000]  請你進來
[00:13:25.000 --> 00:13:27.000]  我們為你預備一個房間
[00:13:27.000 --> 00:13:29.000]  你可以在這裡食宿
[00:13:29.000 --> 00:13:31.000]  可以在這裡休息
[00:13:31.000 --> 00:13:36.000]  這個婦人真的很善待神的僕人
[00:13:36.000 --> 00:13:39.000]  神的僕人以利沙就問
[00:13:39.000 --> 00:13:41.000]  你有沒有什麼需要呢?
[00:13:41.000 --> 00:13:43.000]  我可以來求告神嗎?
[00:13:43.000 --> 00:13:46.000]  他說我什麼需要都有
[00:13:46.000 --> 00:13:49.000]  我很滿足
[00:13:49.000 --> 00:13:52.000]  但以利沙就探聽他自己的僕人
[00:13:52.000 --> 00:13:55.000]  就發覺原來這個大戶人家的婦人
[00:13:55.000 --> 00:13:57.000]  是母兒女
[00:13:57.000 --> 00:14:00.000]  她的丈夫已經年紀老邁
[00:14:00.000 --> 00:14:03.000]  按人的眼光來說
[00:14:03.000 --> 00:14:08.000]  她可以生育兒女的機會是很渺茫
[00:14:08.000 --> 00:14:10.000]  但先知一知道之後
[00:14:10.000 --> 00:14:12.000]  他為她祈禱
[00:14:12.000 --> 00:14:15.000]  然後他就跟這個婦人說
[00:14:15.000 --> 00:14:17.000]  我有神的感動
[00:14:17.000 --> 00:14:19.000]  明年這個時候
[00:14:19.000 --> 00:14:20.000]  不是明天對不起
[00:14:20.000 --> 00:14:21.000]  是明年
[00:14:21.000 --> 00:14:23.000]  快了一年
[00:14:23.000 --> 00:14:24.000]  明年這個時候
[00:14:24.000 --> 00:14:27.000]  你就會有小孩了
[00:14:27.000 --> 00:14:31.000]  這個婦人就覺得很驚奇
[00:14:31.000 --> 00:14:33.000]  真的會有這樣的事?
[00:14:33.000 --> 00:14:34.000]  一年之後
[00:14:34.000 --> 00:14:37.000]  她真的生了一個小孩
[00:14:37.000 --> 00:14:39.000]  她當然很開心
[00:14:39.000 --> 00:14:41.000]  老來得子
[00:14:41.000 --> 00:14:43.000]  誰知好景不常
[00:14:43.000 --> 00:14:45.000]  忽然有一天
[00:14:45.000 --> 00:14:47.000]  這個兒子慢慢長大
[00:14:47.000 --> 00:14:49.000]  突然在田裡暈倒
[00:14:49.000 --> 00:14:51.000]  然後死了
[00:14:51.000 --> 00:14:54.000]  這個獨生兒子就這樣去世了
[00:14:54.000 --> 00:14:55.000]  死了
[00:14:55.000 --> 00:14:57.000]  在這個情況下
[00:14:57.000 --> 00:15:00.000]  她去找以利沙
[00:15:00.000 --> 00:15:01.000]  她說以利沙
[00:15:01.000 --> 00:15:04.000]  以利沙你怎麼了?
[00:15:04.000 --> 00:15:06.000]  我沒有要求子
[00:15:06.000 --> 00:15:08.000]  你又幫我求了個子回來
[00:15:08.000 --> 00:15:10.000]  誰知有了這個小孩
[00:15:10.000 --> 00:15:11.000]  現在搞成這樣
[00:15:11.000 --> 00:15:13.000]  忽然會死了
[00:15:13.000 --> 00:15:15.000]  就連忙餵她的兒子
[00:15:15.000 --> 00:15:17.000]  又是這樣祈禱
[00:15:17.000 --> 00:15:18.000]  餵他禱告
[00:15:18.000 --> 00:15:20.000]  但兩次
[00:15:20.000 --> 00:15:22.000]  你看看師父三次
[00:15:22.000 --> 00:15:23.000]  她兩次
[00:15:23.000 --> 00:15:25.000]  但都不及耶穌
[00:15:25.000 --> 00:15:29.000]  耶穌才是能力和生命的源頭
[00:15:29.000 --> 00:15:30.000]  我們來看一看
[00:15:30.000 --> 00:15:32.000]  這個神蹟的非凡地方
[00:15:32.000 --> 00:15:36.000]  就是基督耶穌主動施恩
[00:15:36.000 --> 00:15:37.000]  耶穌行很多神蹟
[00:15:37.000 --> 00:15:38.000]  你會發覺
[00:15:38.000 --> 00:15:39.000]  都是那些人有需要
[00:15:39.000 --> 00:15:40.000]  有問題
[00:15:40.000 --> 00:15:43.000]  無論講鬼、醫病
[00:15:43.000 --> 00:15:45.000]  耶穌你多忙都好
[00:15:45.000 --> 00:15:46.000]  請你憐憫我
[00:15:46.000 --> 00:15:49.000]  但你會發覺這個神蹟很特別
[00:15:49.000 --> 00:15:51.000]  是耶穌主動去介入的
[00:15:51.000 --> 00:15:55.000]  和舊約那兩個先知的神蹟
[00:15:55.000 --> 00:15:56.000]  都有不同
[00:15:56.000 --> 00:15:57.000]  那兩個先知
[00:15:57.000 --> 00:15:59.000]  都是在人的身上
[00:15:59.000 --> 00:16:01.000]  好像得著一些恩惠
[00:16:01.000 --> 00:16:03.000]  但是在這裡我們看見
[00:16:03.000 --> 00:16:07.000]  耶穌不是在拿恩的寡婦裡面得恩惠
[00:16:07.000 --> 00:16:09.000]  我們的上帝是這麼豐富的
[00:16:09.000 --> 00:16:11.000]  我們今天不是說
[00:16:11.000 --> 00:16:12.000]  上帝欠這些東西
[00:16:12.000 --> 00:16:14.000]  需要我們給祂
[00:16:14.000 --> 00:16:16.000]  今天上帝要求的
[00:16:16.000 --> 00:16:19.000]  就是我們要完全信靠和信服祂
[00:16:19.000 --> 00:16:22.000]  在人看為很困難都好
[00:16:22.000 --> 00:16:24.000]  在上帝的兒子
[00:16:24.000 --> 00:16:26.000]  耶穌的身上是有出路
[00:16:26.000 --> 00:16:29.000]  這件事讓我們去見證一個事實
[00:16:29.000 --> 00:16:31.000]  主耶穌祂看見
[00:16:31.000 --> 00:16:35.000]  祂亦都憐憫寡婦
[00:16:35.000 --> 00:16:38.000]  主耶穌是感受到我們的痛苦
[00:16:38.000 --> 00:16:41.000]  主耶穌也是知道我們的掙扎
[00:16:41.000 --> 00:16:45.000]  今天無論你在人生哪一個階段
[00:16:45.000 --> 00:16:48.000]  你生活在哪一個場景裡面
[00:16:48.000 --> 00:16:51.000]  若果你真的明白這個道理的時候
[00:16:51.000 --> 00:16:56.000]  其實你的壓力可以減壓很多
[00:16:56.000 --> 00:16:58.000]  你如果懂得靠著祈禱
[00:16:58.000 --> 00:17:01.000]  將這個重擔天天去卸給神的時候
[00:17:01.000 --> 00:17:04.000]  無論你現在手頭上遇到的工作
[00:17:04.000 --> 00:17:07.000]  或者你家庭裡遇到什麼困難
[00:17:07.000 --> 00:17:08.000]  我們都深信
[00:17:08.000 --> 00:17:11.000]  你看一看在這個神跡的背後
[00:17:11.000 --> 00:17:13.000]  耶穌是誰呢?
[00:17:13.000 --> 00:17:17.000]  你看一看耶穌怎樣來行動
[00:17:17.000 --> 00:17:20.000]  耶穌的行動很特別
[00:17:20.000 --> 00:17:23.000]  祂一來到見到別人在出殯
[00:17:23.000 --> 00:17:25.000]  耶穌主動走過去
[00:17:25.000 --> 00:17:27.000]  首先祂跟寡婦說
[00:17:27.000 --> 00:17:29.000]  「你不要哭」
[00:17:29.000 --> 00:17:30.000]  這是命令式
[00:17:30.000 --> 00:17:32.000]  「不要哭」
[00:17:32.000 --> 00:17:35.000]  如果你今天去到喪禮裡面
[00:17:35.000 --> 00:17:37.000]  去到主家面前
[00:17:37.000 --> 00:17:39.000]  祂在那裡飲泣
[00:17:39.000 --> 00:17:41.000]  或者吐號大哭
[00:17:41.000 --> 00:17:43.000]  「不准哭」
[00:17:43.000 --> 00:17:45.000]  人家覺得你怎樣?
[00:17:45.000 --> 00:17:47.000]  「你不近人情」
[00:17:47.000 --> 00:17:49.000]  你為什麼這樣說呢?
[00:17:49.000 --> 00:17:51.000]  我們就不可以這樣說
[00:17:51.000 --> 00:17:53.000]  耶穌在這裡不是不近人情
[00:17:53.000 --> 00:17:55.000]  耶穌絕對有資格這樣說
[00:17:55.000 --> 00:17:59.000]  而且命令寡婦不要哭
[00:17:59.000 --> 00:18:00.000]  為什麼呢?
[00:18:00.000 --> 00:18:03.000]  因為耶穌就是真正能夠做到
[00:18:03.000 --> 00:18:07.000]  除掉她眼淚的根源
[00:18:07.000 --> 00:18:12.000]  耶穌是能夠擦乾寡婦的眼淚
[00:18:12.000 --> 00:18:16.000]  耶穌可以將她的哭泣變成喜笑
[00:18:16.000 --> 00:18:19.000]  因為神蹟接著就要彰顯
[00:18:19.000 --> 00:18:20.000]  我們另一方面看
[00:18:20.000 --> 00:18:21.000]  接著耶穌怎樣呢?
[00:18:21.000 --> 00:18:23.000]  祂就停止了那個行動
