
[00:00:00.000 --> 00:00:04.000]  在這一季教會銅鑼灣堂
[00:04:19.000 --> 00:04:22.200]  四點鐘因為香港和土耳其有時差
[00:04:22.200 --> 00:04:24.400]  四點鐘就大概香港的九點多
[00:04:24.400 --> 00:04:25.400]  十點鐘左右
[00:04:25.400 --> 00:04:29.000]  剛剛香港的同工都開始起床工作
[00:04:29.000 --> 00:04:32.000]  上班有一些信息開始傳遞的時候
[00:04:32.000 --> 00:04:34.800]  我就收到香港來的一個電郵
[00:04:34.800 --> 00:04:37.800]  說我們今天這個週末
[00:04:37.800 --> 00:04:40.000]  是聖靈降臨的週末
[00:04:40.000 --> 00:04:42.800]  我們要紀念聖靈降臨
[00:04:42.800 --> 00:04:45.400]  終於明白神為什麼
[00:04:45.400 --> 00:04:46.800]  說我求求其其
[00:04:46.800 --> 00:04:48.600]  祂要我講聖靈
[00:04:48.600 --> 00:04:49.800]  我說神對不起
[00:04:49.800 --> 00:04:51.400]  我原來出去玩
[00:04:51.400 --> 00:04:53.600]  連神姓什麼我都不知道
[00:04:53.600 --> 00:04:56.000]  連媽媽姓什麼我都忘記了
[00:04:56.000 --> 00:04:57.200]  只顧著玩
[00:04:57.200 --> 00:04:58.400]  求神恕恕我
[00:04:58.400 --> 00:04:59.200]  祢叫我講聖靈
[00:04:59.200 --> 00:05:00.400]  我就講聖靈
[00:05:00.400 --> 00:05:02.800]  神終於四點多的時候
[00:05:02.800 --> 00:05:03.800]  就告訴我
[00:05:03.800 --> 00:05:06.600]  叫我去看《使徒行傳》的第一章
[00:05:06.600 --> 00:05:09.800]  要我講《使徒行傳》第一章的信息
[00:05:09.800 --> 00:05:12.800]  同時在很短的時間
[00:05:12.800 --> 00:05:15.400]  祂也透過我去看第一章的時候
[00:05:15.400 --> 00:05:19.600]  祂也很快給了幾個分點的信息給我
[00:05:19.600 --> 00:05:21.600]  就可以在當晚
[00:05:21.600 --> 00:05:23.400]  真是一個很簡單的信息
[00:05:23.400 --> 00:05:26.400]  很簡單的崇拜裡面去分享
[00:05:26.400 --> 00:05:28.000]  不單止是這樣
[00:05:28.000 --> 00:05:30.400]  到了晚上崇拜的時候
[00:05:30.400 --> 00:05:33.800]  有一個更大更驚人的事情發生了
[00:05:33.800 --> 00:05:36.800]  是震撼到我們整個團隊
[00:05:36.800 --> 00:05:38.200]  一起參加崇拜的
[00:05:38.200 --> 00:05:41.200]  都一起經歷了聖靈很大的工作
[00:05:41.200 --> 00:05:43.000]  但至於發生了什麼事
[00:05:43.000 --> 00:05:44.600]  我暫時先賣個關子
[00:05:44.600 --> 00:05:46.400]  在信息的結尾的時候
[00:05:46.400 --> 00:05:48.800]  我會再和大家分享
[00:05:48.800 --> 00:05:51.000]  所以今天我要和大家分享的是
[00:05:51.000 --> 00:05:54.800]  我願意神好好讓我在六年之後的今天
[00:05:54.800 --> 00:05:57.200]  講到顛覆生命的能力的時候
[00:05:57.200 --> 00:06:01.200]  我能夠重整昔日很零碎的一些信息
[00:06:01.200 --> 00:06:03.000]  成為今天的講章
[00:06:03.000 --> 00:06:04.600]  可以和大家分享
[00:06:04.600 --> 00:06:06.800]  求神祢親自打開我們的心
[00:06:06.800 --> 00:06:09.800]  讓我們的全人專注在祢的同在當中
[00:06:09.800 --> 00:06:11.800]  聖靈祢很自由的運行
[00:06:11.800 --> 00:06:13.200]  去攪拌我們
[00:06:13.200 --> 00:06:16.000]  將祢的話語藏在我們的心裡面
[00:06:16.000 --> 00:06:18.800]  引領我們成為我們腳前的燈
[00:06:18.800 --> 00:06:20.000]  腦上的光
[00:06:20.000 --> 00:06:22.400]  指引我們行走神祢的恩典
[00:06:22.400 --> 00:06:24.600]  在神的恩典祢的祝福裡面
[00:06:24.600 --> 00:06:26.800]  我們求神與我們同在
[00:06:26.800 --> 00:06:28.400]  帶領我們
[00:06:28.400 --> 00:06:29.800]  感謝主聽我們祈禱
[00:06:29.800 --> 00:06:31.000]  奉耶穌基督保衛
[00:06:31.000 --> 00:06:32.000]  明知其求
[00:06:32.000 --> 00:06:33.000]  Amen
[00:06:33.000 --> 00:06:38.400]  我們講《仕途行傳》的第一章
[00:06:38.400 --> 00:06:40.600]  不能夠不講一下《老家福音》
[00:06:40.600 --> 00:06:43.200]  因為都是老家醫生的作品
[00:06:43.200 --> 00:06:47.800]  是一系列他所寫的兩卷書的上下卷
[00:06:47.800 --> 00:06:50.000]  在《仕途行傳》的第一章
[00:06:50.000 --> 00:06:51.400]  其實他是總結了
[00:06:51.400 --> 00:06:52.800]  老家醫生總結了
[00:06:52.800 --> 00:06:55.600]  耶穌基督在地上所行的
[00:06:55.600 --> 00:06:59.800]  對祂的一些總結
[00:06:59.800 --> 00:07:02.200]  我們先看《仕途行傳》的
[00:07:02.200 --> 00:07:04.600]  第一章的一至三節
[00:07:04.600 --> 00:07:05.400]  我們一起讀
[00:07:05.400 --> 00:07:07.000]  論到耶穌開頭
[00:07:07.000 --> 00:07:09.200]  一切所行所教訓的
[00:07:09.200 --> 00:07:10.800]  用許多的憑據
[00:07:10.800 --> 00:07:13.800]  將自己活活的顯給仕途漢
[00:07:13.800 --> 00:07:16.200]  講述神國的事
[00:07:16.200 --> 00:07:19.600]  老家醫生對耶穌的評價
[00:07:19.600 --> 00:07:25.200]  他說耶穌是邊做邊教訓人
[00:07:25.200 --> 00:07:27.200]  祂教祂所行的
[00:07:27.200 --> 00:07:29.000]  亦都行祂所教的
[00:07:29.000 --> 00:07:32.400]  正如在《老家福音》二十四章十九節
[00:07:32.400 --> 00:07:35.200]  老家也記載了這段經文
[00:07:35.200 --> 00:07:35.800]  他說
[00:07:35.800 --> 00:07:39.000]  他試過先知在神和百姓的面前
[00:07:39.000 --> 00:07:42.600]  說話行事都有大能
[00:07:42.600 --> 00:07:44.400]  在福音書裏面
[00:07:44.400 --> 00:07:46.800]  門徒跟隨耶穌三年
[00:07:46.800 --> 00:07:50.000]  他經歷耶穌教導行神蹟
[00:07:50.000 --> 00:07:53.200]  但最後被釘在十字架上受死
[00:07:53.200 --> 00:07:56.200]  但之後卻勝過死亡而復活
[00:07:56.200 --> 00:07:58.000]  去到《老家福音》的結尾
[00:07:58.000 --> 00:07:59.200]  《仕途行傳》的開頭
[00:07:59.200 --> 00:08:02.600]  就記載了耶穌升天之前四十天
[00:08:02.600 --> 00:08:04.200]  去建立信徒
[00:08:04.200 --> 00:08:06.800]  亦都吩咐門徒要等候聖靈
[00:08:06.800 --> 00:08:08.800]  亦都勉勵他們
[00:08:08.800 --> 00:08:10.000]  他們要做的
[00:08:10.000 --> 00:08:11.400]  要比將來要做的
[00:08:11.400 --> 00:08:14.400]  比耶穌所做的要更大
[00:08:14.400 --> 00:08:16.600]  《仕途行傳》之後就記載了
[00:08:16.600 --> 00:08:19.800]  就是聖靈繼續帶領著使徒去效法基督
[00:08:19.800 --> 00:08:24.600]  實踐耶穌所行的和所教導的
[00:08:24.600 --> 00:08:27.600]  所以《仕途行傳》有後世學者更加覺得
[00:08:27.600 --> 00:08:30.200]  應該稱之為「聖靈行傳」
[00:08:30.200 --> 00:08:31.800]  就更加貼切
[00:08:31.800 --> 00:08:34.800]  就這樣我們去看《仕途行傳》的第一章
[00:08:34.800 --> 00:08:36.800]  今天說的四至十五節
[00:08:36.800 --> 00:08:39.000]  是記載著耶穌升天
[00:08:39.000 --> 00:08:40.800]  到聖靈降臨之間
[00:08:40.800 --> 00:08:42.400]  耶穌吩咐門徒
[00:08:42.400 --> 00:08:45.200]  和門徒在當中的反應和行動
[00:08:45.200 --> 00:08:46.600]  就讓我們先一起
[00:08:46.600 --> 00:08:50.600]  一次過在口氣讀完四至十五節的經文
[00:08:50.600 --> 00:08:51.600]  一二三
[00:08:51.600 --> 00:08:54.000]  耶穌和他們聚集的時候
[00:08:54.000 --> 00:08:55.600]  吩咐他們說
[00:08:55.600 --> 00:08:57.400]  不要離開耶路撒冷
[00:08:57.400 --> 00:08:59.600]  要等候父所應許的
[00:08:59.600 --> 00:09:02.400]  就是你們聽見我說過的
[00:09:02.400 --> 00:09:23.400]  ……
[00:09:23.400 --> 00:09:26.200]  但聖靈降臨在你們身上
[00:09:26.200 --> 00:09:28.400]  你們就必得著能力
[00:09:28.400 --> 00:09:33.000]  並要在耶路撒冷猶太傳地和撒瑪利亞
[00:09:33.000 --> 00:09:35.600]  直到地極作我的見證
[00:09:35.600 --> 00:09:38.000]  說了者說
[00:09:38.000 --> 00:09:40.200]  他們正看的時候
[00:09:40.200 --> 00:09:42.200]  他就被取上升
[00:09:42.200 --> 00:09:44.800]  有一朵雲彩把他接去
[00:09:44.800 --> 00:09:46.600]  便看不見他了
[00:09:46.600 --> 00:09:48.400]  當他往上去
[00:09:48.400 --> 00:09:50.800]  他們定睛望天的時候
[00:09:50.800 --> 00:09:55.400]  忽然有兩個人身穿白衣站在旁邊說
[00:09:55.400 --> 00:09:59.400]  你們為什麼站著望天呢?
[00:09:59.400 --> 00:10:02.600]  這離開你們被接升天的耶穌
[00:10:02.600 --> 00:10:05.600]  你們見他怎樣往天上去
[00:10:05.600 --> 00:10:07.600]  他還要怎樣來?
[00:10:07.600 --> 00:10:11.200]  當下門徒從那裡回耶路撒冷去
[00:10:11.200 --> 00:10:15.200]  進了城就上了所住的一間樓房
[00:10:15.200 --> 00:10:18.200]  都同心合意的行切禱告
[00:10:18.200 --> 00:10:20.600]  那時有許多人聚會
[00:10:20.600 --> 00:10:23.000]  約有一百二十名
[00:10:23.000 --> 00:10:24.600]  當我們看《使徒行傳》第一章
[00:10:24.600 --> 00:10:27.200]  或者我們剛才讀四至十五節的時候
[00:10:27.200 --> 00:10:31.000]  我們通常很快就會被一節的聖經吸引
[00:10:31.000 --> 00:10:33.000]  因為這節聖經實在大家都很熟
[00:10:33.000 --> 00:10:35.000]  由信主一直直到現在
[00:10:35.000 --> 00:10:38.200]  通常我們就會被一章八節
[00:10:38.200 --> 00:10:42.200]  我們要為耶穌基督直到地極作見證
[00:10:42.200 --> 00:10:44.200]  我們都是很行動派的
[00:10:44.200 --> 00:10:45.800]  X使徒行傳
[00:10:45.800 --> 00:10:47.800]  但是其實整段聖經
[00:10:47.800 --> 00:10:50.800]  我想今天所分享的三個段落
[00:10:50.800 --> 00:10:53.800]  我們其實有一個更加重要的訊息
[00:10:53.800 --> 00:10:55.600]  就是等候聖靈
[00:10:55.600 --> 00:10:58.400]  其實這才是耶穌在地上
[00:10:58.400 --> 00:11:02.200]  最後吩咐門徒要他們去做的一件事
[00:11:02.200 --> 00:11:03.400]  我們看看第一點
[00:11:03.400 --> 00:11:04.800]  等候聖靈第一件事
[00:11:04.800 --> 00:11:07.400]  我們要清楚耶穌基督
[00:11:07.400 --> 00:11:11.200]  我們要順服、聽從、清楚主的心意
[00:11:11.200 --> 00:11:13.000]  隨著祂們的心意而行
[00:11:13.000 --> 00:11:14.600]  其實四至五節
[00:11:14.600 --> 00:11:16.400]  我們先看這段經文
[00:11:16.400 --> 00:11:17.600]  在八節之前
[00:11:17.600 --> 00:11:19.800]  是耶穌說他們聚集的時候
[00:11:19.800 --> 00:11:22.000]  耶穌吩咐他們什麼呢?
[00:11:22.000 --> 00:11:25.000]  不要離開耶路撒冷,要等候父所應許的
[00:11:25.000 --> 00:11:28.200]  就是你們聽過我所說過的
[00:11:28.200 --> 00:11:30.000]  在哪裡聽過耶穌說呢?
[00:11:30.000 --> 00:11:32.600]  當然我們就去尋根尋根
[00:11:32.600 --> 00:11:34.800]  就當然去找回這個路加福音
[00:11:34.800 --> 00:11:37.000]  路加福音二十四章四十九節
[00:11:37.000 --> 00:11:38.400]  就記載了這段經文
[00:11:38.400 --> 00:11:40.000]  我們一起讀好嗎?
[00:11:40.000 --> 00:11:42.200]  我要將我父所應許的
[00:11:42.200 --> 00:11:45.200]  降在你們身上
[00:11:45.200 --> 00:11:47.400]  是,再讀一次好嗎?
[00:11:47.400 --> 00:11:49.600]  我要將我父所應許的
[00:11:49.600 --> 00:11:51.600]  降在你們身上
[00:11:51.600 --> 00:11:53.800]  你們要在城裡等候
[00:11:53.800 --> 00:11:57.600]  直到你們領受從上頭來的能力
[00:11:57.600 --> 00:12:00.000]  原來路加福音的二十四章十九節
[00:12:00.000 --> 00:12:03.000]  和這裡的使徒行傳的一章四至五節
[00:12:03.000 --> 00:12:04.600]  是互相呼應
[00:12:04.600 --> 00:12:08.000]  更加顯得這段聖經的重要
[00:12:08.000 --> 00:12:09.400]  很想問問大家
[00:12:09.400 --> 00:12:11.400]  你們喜歡等嗎?
[00:12:11.400 --> 00:12:12.600]  香港人很心急
[00:12:12.600 --> 00:12:14.200]  每個人都轉過頭不喜歡
[00:12:14.200 --> 00:12:15.200]  我一會兒遲到了
[00:12:15.200 --> 00:12:17.200]  你們已經可以很不耐煩
[00:12:17.200 --> 00:12:18.000]  要趕著走
[00:12:18.000 --> 00:12:19.400]  有其他很多事情要做
[00:12:19.400 --> 00:12:22.400]  香港人平時等計程車
[00:12:22.400 --> 00:12:24.200]  明明在這邊馬路
[00:12:24.200 --> 00:12:26.400]  一直等,為什麼駕車沒有車來
[00:12:26.400 --> 00:12:28.600]  有車來又坐滿人,又蓋好旗
[00:12:28.600 --> 00:12:31.200]  對面的空車就一直過
[00:12:31.200 --> 00:12:32.800]  於是就跑過對面馬路
[00:12:32.800 --> 00:12:34.000]  希望容易一點截
[00:12:34.000 --> 00:12:35.800]  誰知過到對面馬路的時候
[00:12:35.800 --> 00:12:37.000]  又看到沒有車
[00:12:37.000 --> 00:12:38.400]  這邊有很多空車走過
[00:12:38.400 --> 00:12:39.600]  於是又跑
[00:12:39.600 --> 00:12:40.800]  這個就是我們的生命
[00:12:40.800 --> 00:12:42.000]  跑來跑去
[00:12:42.000 --> 00:12:44.200]  從來我們都不喜歡等候
[00:12:44.200 --> 00:12:46.200]  另外很多時候我們買東西
[00:12:46.200 --> 00:12:48.000]  現在很多時候百貨公司
[00:12:48.000 --> 00:12:48.800]  超級市場
[00:12:48.800 --> 00:12:49.800]  我們買了很多東西
[00:12:49.800 --> 00:12:52.200]  都會要求他送貨
[00:12:52.200 --> 00:12:55.800]  送貨,到送貨部約他送貨的時候
[00:12:55.800 --> 00:12:56.800]  什麼時候來?
[00:12:56.800 --> 00:12:58.600]  上午還是下午?
[00:12:58.600 --> 00:13:00.800]  下午,兩點到六點
[00:13:00.800 --> 00:13:02.000]  即是幾點?
[00:13:02.000 --> 00:13:03.200]  兩點到六點
[00:13:03.200 --> 00:13:06.400]  兩點半,麻煩我兩點七要上班
[00:13:06.400 --> 00:13:09.200]  你兩點半不來,我不等你了
[00:13:09.200 --> 00:13:10.000]  人就是這樣
[00:13:10.000 --> 00:13:12.000]  我們香港人很心急
[00:13:12.000 --> 00:13:14.200]  我們也是經常餵著
[00:13:14.200 --> 00:13:16.000]  很多生命裡面
[00:13:16.000 --> 00:13:19.200]  充滿著不同的大大小小的需要
[00:13:19.200 --> 00:13:20.400]  我們等候
[00:13:20.400 --> 00:13:22.800]  在這裡耶穌吩咐門徒
[00:13:22.800 --> 00:13:24.200]  要他們等
[00:13:24.200 --> 00:13:26.400]  第一
[00:13:26.400 --> 00:13:28.200]  他們要等什麼呢?
[00:13:28.200 --> 00:13:30.200]  等聖靈的駛
[00:13:30.200 --> 00:13:31.400]  另外第二他問
[00:13:31.400 --> 00:13:32.600]  究竟等多久呢?
[00:13:32.600 --> 00:13:34.800]  耶穌沒有告訴他們等多久
[00:13:34.800 --> 00:13:36.600]  他沒有實際告訴他們等多久
[00:13:36.600 --> 00:13:38.000]  但是都可以估計
[00:13:38.000 --> 00:13:40.000]  因為他說不多幾天
[00:13:40.000 --> 00:13:41.400]  不多幾天
[00:13:41.400 --> 00:13:46.200]  不會等太久,幾天吧
[00:13:46.200 --> 00:13:47.600]  幾天都有數得計
[00:13:47.600 --> 00:13:48.800]  不會叫你等一個月
[00:13:48.800 --> 00:13:51.000]  等三個月,半年
[00:13:51.000 --> 00:13:54.200]  等的是聖靈的駛
[00:13:54.200 --> 00:13:57.000]  而這裡他也將它分別了
[00:13:57.000 --> 00:13:58.800]  約翰是用水施駛
[00:13:58.800 --> 00:14:00.200]  但是過不多幾天
[00:14:00.200 --> 00:14:02.400]  你們要經歷聖靈的駛
[00:14:02.400 --> 00:14:03.800]  約翰就是施駛約翰
[00:14:03.800 --> 00:14:05.000]  即是說我們今時今日
[00:14:05.000 --> 00:14:06.400]  一直流傳到現在
[00:14:06.400 --> 00:14:08.000]  我們所謂的浸禮
[00:14:08.000 --> 00:14:10.200]  我們教會一年都有四五次浸禮
[00:14:10.200 --> 00:14:11.800]  其實這個是教會的禮儀
[00:14:11.800 --> 00:14:13.600]  一個外在的儀式
[00:14:13.600 --> 00:14:16.800]  所以其實連當時施駛約翰都知道
[00:14:16.800 --> 00:14:18.200]  如果我們心裏面
[00:14:18.200 --> 00:14:21.600]  不實際經歷一個深層的悔改的話
[00:14:21.600 --> 00:14:23.200]  我們外在就算
[00:14:23.200 --> 00:14:25.400]  我參加十次洗禮洗十次
[00:14:25.400 --> 00:14:27.600]  我們裏面被罪的捆綁
[00:14:27.600 --> 00:14:30.400]  都不能夠勝過
[00:14:30.400 --> 00:14:33.200]  就好像一些病態賭徒
[00:14:33.200 --> 00:14:34.200]  或者一些爛賭
[00:14:34.200 --> 00:14:36.000]  我們說叫爛賭鬼
[00:14:36.000 --> 00:14:37.200]  他說我決心了
[00:14:37.200 --> 00:14:39.200]  我要斬手指戒賭
[00:14:39.200 --> 00:14:41.200]  就算是真的拿出一把菜刀
[00:14:41.200 --> 00:14:43.800]  斬了一隻手指
[00:14:43.800 --> 00:14:45.000]  包紮好
[00:14:45.000 --> 00:14:45.800]  痊癒
[00:14:45.800 --> 00:14:46.800]  過不了幾天
[00:14:46.800 --> 00:14:50.000]  心引力又去倒過
[00:14:50.000 --> 00:14:52.200]  然後又再斬另外一隻手指
[00:14:52.200 --> 00:14:54.000]  就算你斬完十隻手指
[00:14:54.000 --> 00:14:55.400]  連腳都拿出來
[00:14:55.400 --> 00:14:57.200]  腳趾都被斬了
[00:14:57.200 --> 00:14:58.400]  如果我們心裏面
[00:14:58.400 --> 00:15:01.600]  不真正經歷一個悔改
[00:15:01.600 --> 00:15:02.600]  這個罪性
[00:15:02.600 --> 00:15:03.400]  這個癮
[00:15:03.400 --> 00:15:05.400]  仍然是纏繞著
[00:15:05.400 --> 00:15:06.600]  所以耶穌在這裏吩咐
[00:15:06.600 --> 00:15:09.000]  叫他們等的是聖靈的駛
[00:15:09.000 --> 00:15:10.800]  聖靈的駛就是
[00:15:10.800 --> 00:15:13.000]  要去接受
[00:15:13.000 --> 00:15:14.400]  一個完全的
[00:15:14.400 --> 00:15:15.800]  聖靈的充滿
[00:15:15.800 --> 00:15:17.800]  和曉貫在我們的生命裏面
[00:15:17.800 --> 00:15:19.200]  是讓人帶來一個
[00:15:19.200 --> 00:15:21.200]  內在生命的更新改變
[00:15:21.200 --> 00:15:22.800]  讓我們能夠悔改
[00:15:22.800 --> 00:15:24.000]  能夠脫罪
[00:15:24.000 --> 00:15:25.600]  我們能夠完完全全的
[00:15:25.600 --> 00:15:27.200]  我們靠著聖靈
[00:15:27.200 --> 00:15:28.400]  我們歸入基督
[00:15:28.400 --> 00:15:31.000]  也都讓聖靈去掌管我們的生命
[00:15:31.000 --> 00:15:34.400]  讓我們完完全全離開罪的捆綁
