
[00:00:00.000 --> 00:00:04.000]  現在我們會看第六和第七
[00:03:01.000 --> 00:03:04.000]  於是你所做的反省
[00:03:04.000 --> 00:03:06.000]  如果你的向度是不斷的
[00:03:06.000 --> 00:03:08.000]  在你內在的世界
[00:03:08.000 --> 00:03:11.000]  和你不能夠想外面的
[00:03:11.000 --> 00:03:13.000]  只想自己
[00:03:13.000 --> 00:03:15.000]  你就算反省很多次
[00:03:15.000 --> 00:03:19.000]  你都會一直一直站在自己那裏
[00:03:19.000 --> 00:03:21.000]  還有出不來
[00:03:21.000 --> 00:03:25.000]  於是我們在看比較的時候
[00:03:25.000 --> 00:03:28.000]  你就會知道很清楚怎樣怎樣
[00:03:28.000 --> 00:03:30.000]  第一點是說到
[00:03:30.000 --> 00:03:34.000]  就是說到自我中心
[00:03:34.000 --> 00:03:37.000]  什麼事你想和反省
[00:03:37.000 --> 00:03:40.000]  什麼事都是用自己做出發點
[00:03:40.000 --> 00:03:43.000]  不是用別人做出發點
[00:03:43.000 --> 00:03:45.000]  也沒有別人的位置
[00:03:45.000 --> 00:03:47.000]  所以你想人
[00:03:47.000 --> 00:03:50.000]  你是說我的人
[00:03:50.000 --> 00:03:51.000]  我的老婆
[00:03:51.000 --> 00:03:53.000]  我的丈夫
[00:03:53.000 --> 00:03:56.000]  我覺得他應該這樣做
[00:03:56.000 --> 00:03:59.000]  我覺得他這樣做激怒了我
[00:03:59.000 --> 00:04:02.000]  全部都是我我我我
[00:04:02.000 --> 00:04:03.000]  你又是反省的
[00:04:03.000 --> 00:04:05.000]  你一直在反省
[00:04:05.000 --> 00:04:07.000]  不過你一直在想那個人
[00:04:07.000 --> 00:04:09.000]  是由你的世界觀出去的
[00:04:09.000 --> 00:04:14.000]  而reflection是將我自己
[00:04:14.000 --> 00:04:16.000]  一直反省的時候
[00:04:16.000 --> 00:04:20.000]  我是用神的大前提和背景
[00:04:20.000 --> 00:04:22.000]  來看回我自己
[00:04:22.000 --> 00:04:24.000]  於是我會看回
[00:04:24.000 --> 00:04:29.000]  我原來是一個這麼會生氣的人
[00:04:29.000 --> 00:04:31.000]  在神的眼目中
[00:04:31.000 --> 00:04:33.000]  我其實是很生氣的
[00:04:33.000 --> 00:04:35.000]  這樣就很不同了
[00:04:35.000 --> 00:04:37.000]  而這個太太
[00:04:37.000 --> 00:04:39.000]  剛剛才做的事
[00:04:39.000 --> 00:04:40.000]  激怒了我
[00:04:40.000 --> 00:04:43.000]  我其實很容易發怒
[00:04:43.000 --> 00:04:45.000]  我發怒
[00:04:45.000 --> 00:04:47.000]  是從神的一路看法的時候
[00:04:47.000 --> 00:04:50.000]  由神的角度看回我自己
[00:04:50.000 --> 00:04:53.000]  所以站的位置是很不同
[00:04:53.000 --> 00:04:55.000]  一樣是反省的
[00:04:55.000 --> 00:04:57.000]  另外這個是self-centeness
[00:04:57.000 --> 00:04:59.000]  自我中心的第一點
[00:04:59.000 --> 00:05:03.000]  第一點的特質是這樣的
[00:05:03.000 --> 00:05:05.000]  第二點的特質就是
[00:05:05.000 --> 00:05:10.000]  如果一個人在他世界裡反省的時候
[00:05:10.000 --> 00:05:12.000]  他是沒有什麼可能性的
[00:05:12.000 --> 00:05:14.000]  沒有什麼可能性
[00:05:14.000 --> 00:05:16.000]  就是說在他世界裡
[00:05:16.000 --> 00:05:20.000]  就是那條路就是那條路
[00:05:20.000 --> 00:05:23.000]  永遠沒有第二條路可以去到那個結果
[00:05:23.000 --> 00:05:28.000]  於是他在他認為的困境裡
[00:05:28.000 --> 00:05:31.000]  由他的世界看就是沒有路走了
[00:05:31.000 --> 00:05:32.000]  絕望
[00:05:32.000 --> 00:05:35.000]  他沒有想到可能性
[00:05:35.000 --> 00:05:38.000]  所以他就這樣
[00:05:38.000 --> 00:05:40.000]  stop short at what is
[00:05:40.000 --> 00:05:43.000]  什麼我看到的就是這樣
[00:05:43.000 --> 00:05:47.000]  我永遠沒有想過有可能不是這樣的
[00:05:47.000 --> 00:05:51.000]  於是我說那個人是蠢的
[00:05:51.000 --> 00:05:53.000]  我沒有想過他可能不是蠢的
[00:05:53.000 --> 00:05:55.000]  是我蠢不是他蠢
[00:05:55.000 --> 00:05:56.000]  沒有想過這些
[00:05:56.000 --> 00:05:57.000]  我就會這樣
[00:05:57.000 --> 00:05:59.000]  由我做一個
[00:05:59.000 --> 00:06:04.000]  你內省是沒有什麼可能性會發生
[00:06:04.000 --> 00:06:07.000]  你會知道你已經在轉牛角尖了
[00:06:07.000 --> 00:06:13.000]  而且也不能夠想多一點
[00:06:13.000 --> 00:06:16.000]  就是說將來可能會這樣發生
[00:06:16.000 --> 00:06:19.000]  而reflection就是
[00:06:19.000 --> 00:06:21.000]  我看到什麼
[00:06:21.000 --> 00:06:23.000]  現在的現實是什麼
[00:06:23.000 --> 00:06:31.000]  我可以將它和將來可能性的東西拉上關係
[00:06:31.000 --> 00:06:34.000]  於是我看到什麼
[00:06:34.000 --> 00:06:35.000]  現在的那些
[00:06:35.000 --> 00:06:38.000]  就有大一點的範疇去看
[00:06:38.000 --> 00:06:42.000]  還有很多的可能性可以出去
[00:06:42.000 --> 00:06:46.000]  所以看到的東西就不會維繫在那裡
[00:06:46.000 --> 00:06:49.000]  是還有一個向度的
[00:06:49.000 --> 00:06:51.000]  這個是reflection
[00:06:51.000 --> 00:06:54.000]  第四個
[00:06:54.000 --> 00:06:56.000]  我要看第四個
[00:06:56.000 --> 00:06:57.000]  第三個你看一下
[00:06:57.000 --> 00:06:58.000]  自己看一下就行了
[00:06:58.000 --> 00:07:00.000]  就是重複的
[00:07:00.000 --> 00:07:03.000]  不過用其他語言說同樣的東西
[00:07:03.000 --> 00:07:09.000]  第四個就是說一個經常introspection的人
[00:07:09.000 --> 00:07:11.000]  就是內省的人
[00:07:11.000 --> 00:07:13.000]  他introspect的人
[00:07:13.000 --> 00:07:17.000]  他是很敏感
[00:07:17.000 --> 00:07:19.000]  對於每一件事情
[00:07:19.000 --> 00:07:23.000]  他都會覺得別人是針對他
[00:07:23.000 --> 00:07:24.000]  這件事很重要
[00:07:24.000 --> 00:07:28.000]  就是說這個人已經是很self-conscious
[00:07:28.000 --> 00:07:30.000]  self-conscious的意思是什麼呢
[00:07:30.000 --> 00:07:31.000]  我去到一個地方
[00:07:31.000 --> 00:07:33.000]  我認為每個人都看著我
[00:07:33.000 --> 00:07:35.000]  我做一件事的時候
[00:07:35.000 --> 00:07:37.000]  我也都覺得別人盯著我
[00:07:37.000 --> 00:07:40.000]  我做事的時候我不自在
[00:07:40.000 --> 00:07:42.000]  而且別人一說的那些東西
[00:07:42.000 --> 00:07:44.000]  是在說我
[00:07:44.000 --> 00:07:45.000]  不可能在說別人
[00:07:45.000 --> 00:07:47.000]  也不可能在說別的事情
[00:07:47.000 --> 00:07:49.000]  這件事就是說
[00:07:49.000 --> 00:07:52.000]  這個人非常之敏感
[00:07:52.000 --> 00:07:53.000]  敏感
[00:07:53.000 --> 00:07:54.000]  很容易被人惹怒
[00:07:54.000 --> 00:07:56.000]  很容易被人傷害
[00:07:56.000 --> 00:07:57.000]  很容易
[00:07:57.000 --> 00:08:01.000]  這個人已經是在他世界裡面住了
[00:08:01.000 --> 00:08:03.000]  他如果經常反省
[00:08:03.000 --> 00:08:04.000]  經常反省
[00:08:04.000 --> 00:08:06.000]  其實就是在他世界裡面反省的
[00:08:06.000 --> 00:08:09.000]  你會說
[00:08:09.000 --> 00:08:12.000]  現在我們這一課說到的那些東西
[00:08:12.000 --> 00:08:16.000]  全部都是讓你自己看回自己的
[00:08:16.000 --> 00:08:19.000]  因為你永遠都不能夠
[00:08:19.000 --> 00:08:20.000]  看別人
[00:08:20.000 --> 00:08:21.000]  看得很準確
[00:08:21.000 --> 00:08:23.000]  是請你自己用這些東西
[00:08:23.000 --> 00:08:24.000]  看回你自己
[00:08:24.000 --> 00:08:27.000]  什麼時候你又發覺了你是這樣
[00:08:27.000 --> 00:08:29.000]  如果你醒覺你這樣的時候
[00:08:29.000 --> 00:08:31.000]  你就可以知道
[00:08:31.000 --> 00:08:33.000]  你自己掌握你自己多一點
[00:08:33.000 --> 00:08:37.000]  於是在你的屬靈生命成長的路程上
[00:08:37.000 --> 00:08:38.000]  你又把握一點
[00:08:38.000 --> 00:08:41.000]  你知道你需要什麼恩典多一點
[00:08:41.000 --> 00:08:43.000]  你知道怎樣禱告多一點
[00:08:43.000 --> 00:08:46.000]  這些是直接影響你的屬靈生命
[00:08:46.000 --> 00:08:48.000]  直接影響你的祈禱生活
[00:08:48.000 --> 00:08:51.000]  然後第四個
[00:08:51.000 --> 00:08:52.000]  reflection的說話
[00:08:52.000 --> 00:08:56.000]  是說到我很敏銳
[00:08:56.000 --> 00:09:01.000]  而我也弄得我的敏銳感
[00:09:01.000 --> 00:09:05.000]  是沒有經常指向自己的
[00:09:05.000 --> 00:09:09.000]  因為我知道我存在在整個宇宙裡面
[00:09:09.000 --> 00:09:13.000]  我存在是整個團體裡面其中一個
[00:09:13.000 --> 00:09:15.000]  如果那個人在團體裡面
[00:09:15.000 --> 00:09:18.000]  我未必是他針對的對象
[00:09:18.000 --> 00:09:20.000]  可能有很多個都是這樣
[00:09:20.000 --> 00:09:22.000]  可能我的團體都是這樣
[00:09:22.000 --> 00:09:24.000]  不需要只指向自己
[00:09:24.000 --> 00:09:26.000]  第五個
[00:09:26.000 --> 00:09:28.000]  第五個就很重要
[00:09:28.000 --> 00:09:30.000]  這個你會看到
[00:09:30.000 --> 00:09:33.000]  自己經常都會陷在這裡
[00:09:33.000 --> 00:09:39.000]  經常反省同一件事而無出路
[00:09:39.000 --> 00:09:41.000]  於是就不斷重複
[00:09:41.000 --> 00:09:43.000]  重複的裡面
[00:09:43.000 --> 00:09:45.000]  不斷重複是帶來絕望
[00:09:45.000 --> 00:09:47.000]  帶來死亡的
[00:09:47.000 --> 00:09:51.000]  重複可以一路不斷地出去
[00:09:51.000 --> 00:09:54.000]  有些這樣就叫健康的反省
[00:09:54.000 --> 00:09:59.000]  重複反省思想而不斷帶來絕望
[00:09:59.000 --> 00:10:01.000]  還有心情消沉
[00:10:01.000 --> 00:10:05.000]  還有退後畏縮感
[00:10:05.000 --> 00:10:09.000]  這個就叫做deadening repetition
[00:10:09.000 --> 00:10:11.000]  即是你不斷重複
[00:10:11.000 --> 00:10:17.000]  都不能帶來生命的出路和走向
[00:10:17.000 --> 00:10:22.000]  這樣的反省你就陷在introspection裡面
[00:10:22.000 --> 00:10:24.000]  於是你說不斷重複
[00:10:24.000 --> 00:10:27.000]  一個人經常反省神學問題
[00:10:27.000 --> 00:10:29.000]  不過他一路反省的時候
[00:10:29.000 --> 00:10:31.000]  經常鑽牛角尖
[00:10:31.000 --> 00:10:35.000]  然後產生裡面有很多的混亂
[00:10:35.000 --> 00:10:38.000]  他內在的系統有很多的混亂
[00:10:38.000 --> 00:10:40.000]  然後開始有懷疑
[00:10:40.000 --> 00:10:42.000]  懷疑不是健康的懷疑
[00:10:42.000 --> 00:10:47.000]  這個懷疑不能夠讓他憑著神的恩典
[00:10:47.000 --> 00:10:48.000]  可以繼續相信
[00:10:48.000 --> 00:10:49.000]  不是的
[00:10:49.000 --> 00:10:53.000]  是他懷疑是把他聚在裡面
[00:10:53.000 --> 00:10:55.000]  以致他會離開信仰
[00:10:55.000 --> 00:10:56.000]  離開教會
[00:10:56.000 --> 00:10:58.000]  你知道這個是deadening
[00:10:58.000 --> 00:11:00.000]  即是死亡的repetition
[00:11:00.000 --> 00:11:03.000]  撒旦可以叫你反省禱告
[00:11:03.000 --> 00:11:06.000]  撒旦經常都可以叫你做反思
[00:11:06.000 --> 00:11:08.000]  但是他做反思的時候
[00:11:08.000 --> 00:11:11.000]  他會帶你向另外一個movement
[00:11:11.000 --> 00:11:14.000]  那個movement是鑽鑽鑽鑽進去你的樹
[00:11:14.000 --> 00:11:15.000]  以致你綁住
[00:11:15.000 --> 00:11:17.000]  不知道怎樣出去
[00:11:17.000 --> 00:11:21.000]  於是聖經上的paradox
[00:11:21.000 --> 00:11:24.000]  聖經的真理就變成contradiction
[00:11:24.000 --> 00:11:26.000]  就變成矛盾
[00:11:26.000 --> 00:11:27.000]  而不是真理
[00:11:27.000 --> 00:11:29.000]  而是你認為很奧秘
[00:11:29.000 --> 00:11:33.000]  而是令你認為是矛盾
[00:11:33.000 --> 00:11:35.000]  是認為不能夠值得相信
[00:11:35.000 --> 00:11:39.000]  而且懷疑是懷疑到沒辦法
[00:11:39.000 --> 00:11:43.000]  如果健康的懷疑是讓你出去的
[00:11:43.000 --> 00:11:46.000]  然後憑著神給你信心的恩典
[00:11:46.000 --> 00:11:50.000]  你憑著懷疑再慢進一步
[00:11:50.000 --> 00:11:52.000]  這樣就是很健康的懷疑
[00:11:52.000 --> 00:11:54.000]  懷疑是帶來信仰的
[00:11:54.000 --> 00:11:57.000]  但又懷疑可以帶來死亡和退後
[00:11:57.000 --> 00:11:59.000]  和不要信仰
[00:11:59.000 --> 00:12:04.000]  於是在懷疑這個危機上
[00:12:04.000 --> 00:12:06.000]  撒旦又可以做工
[00:12:06.000 --> 00:12:08.000]  聖靈又可以做工
[00:12:08.000 --> 00:12:10.000]  視乎你去哪一邊
[00:12:10.000 --> 00:12:12.000]  你要去introspection
[00:12:12.000 --> 00:12:14.000]  你會在那裏
[00:12:14.000 --> 00:12:15.000]  你reflection
[00:12:15.000 --> 00:12:18.000]  所以你知道這些情況
[00:12:18.000 --> 00:12:21.000]  是時不時上上都會出現的
[00:12:21.000 --> 00:12:23.000]  你會一路反思的時候
[00:12:23.000 --> 00:12:26.000]  有時你是introspection
[00:12:26.000 --> 00:12:28.000]  有時你是reflection
[00:12:28.000 --> 00:12:29.000]  你要知道
[00:12:29.000 --> 00:12:32.000]  你不會純粹全部reflection
[00:12:32.000 --> 00:12:35.000]  你也不會純粹全部introspection
[00:12:35.000 --> 00:12:37.000]  因為你有聖靈
[00:12:37.000 --> 00:12:39.000]  祂會讓你看見
[00:12:39.000 --> 00:12:41.000]  如果你開放的話
[00:12:41.000 --> 00:12:43.000]  因為你去到站著
[00:12:43.000 --> 00:12:44.000]  或者好聽
[00:12:44.000 --> 00:12:46.000]  沒辦法再想下去
[00:12:46.000 --> 00:12:48.000]  或者沒辦法出路的時候
[00:12:48.000 --> 00:12:49.000]  你會禱告
[00:12:49.000 --> 00:12:50.000]  一禱告
[00:12:50.000 --> 00:12:53.000]  又給你一種出路
[00:12:53.000 --> 00:12:55.000]  又有一種reflection
[00:12:55.000 --> 00:12:57.000]  可能會有些光照帶入你
[00:12:57.000 --> 00:13:00.000]  所以你是這兩樣東西
[00:13:00.000 --> 00:13:03.000]  經常這樣不同的
[00:13:03.000 --> 00:13:05.000]  有時在這裏
[00:13:05.000 --> 00:13:06.000]  有時在那邊
[00:13:06.000 --> 00:13:08.000]  人就是這樣
[00:13:08.000 --> 00:13:11.000]  這個是第五
[00:13:11.000 --> 00:13:13.000]  你會見到有很多人
[00:13:13.000 --> 00:13:16.000]  或者你消極的取向
[00:13:16.000 --> 00:13:18.000]  或者你經常有憂鬱
[00:13:18.000 --> 00:13:20.000]  你又退縮
[00:13:20.000 --> 00:13:25.000]  都可能是不斷反省來的後果
[00:13:25.000 --> 00:13:27.000]  你不斷再去想的時候
[00:13:27.000 --> 00:13:28.000]  你又憂鬱多些
[00:13:28.000 --> 00:13:29.000]  再去想的時候
[00:13:29.000 --> 00:13:30.000]  又憂鬱多些
[00:13:30.000 --> 00:13:31.000]  經常想的時候
[00:13:31.000 --> 00:13:34.000]  都沒辦法去做事
[00:13:34.000 --> 00:13:36.000]  然後又憂鬱多些
[00:13:36.000 --> 00:13:38.000]  你要發覺有很多東西
[00:13:38.000 --> 00:13:41.000]  是因為你這一樣東西帶來的
[00:13:41.000 --> 00:13:44.000]  你的重覆是沒辦法有生機的
[00:13:44.000 --> 00:13:51.000]  你可以看看你自己怎樣做
[00:13:51.000 --> 00:13:54.000]  第六是說假設
[00:13:54.000 --> 00:13:57.000]  即是說我們常有假設
[00:13:57.000 --> 00:14:01.000]  一個陷在自我世界裏面
[00:14:01.000 --> 00:14:02.000]  出不到來的人
[00:14:02.000 --> 00:14:04.000]  他假設得來
[00:14:04.000 --> 00:14:07.000]  他不會跟別人check下的
[00:14:07.000 --> 00:14:08.000]  他不check的
[00:14:08.000 --> 00:14:11.000]  於是在他腦裏假設了之後
[00:14:11.000 --> 00:14:14.000]  已經成為定律
[00:14:14.000 --> 00:14:17.000]  以及認為是真理
[00:14:17.000 --> 00:14:18.000]  明不明白我的意思
[00:14:18.000 --> 00:14:21.000]  他永遠不會check下的
[00:14:21.000 --> 00:14:24.000]  於是誤會有很多在這裏出來
[00:14:24.000 --> 00:14:28.000]  以及自己製造誤會
[00:14:28.000 --> 00:14:32.000]  讓自己陷入誤會裏面受苦
[00:14:32.000 --> 00:14:36.000]  其實現實全部不是這回事
[00:14:36.000 --> 00:14:38.000]  只要他check一check的話
[00:14:38.000 --> 00:14:40.000]  已經就沒事了
[00:14:40.000 --> 00:14:42.000]  已經就沒事了
[00:14:42.000 --> 00:14:43.000]  而且他check完之後
[00:14:43.000 --> 00:14:47.000]  他願意看這件事
[00:14:47.000 --> 00:14:48.000]  好像別人這樣說
[00:14:48.000 --> 00:14:50.000]  好像是現實一樣
[00:14:50.000 --> 00:14:53.000]  你知不知道有些人是check完之後
[00:14:53.000 --> 00:14:55.000]  或者有些人見他不check
[00:14:55.000 --> 00:14:56.000]  不check了
[00:14:56.000 --> 00:14:58.000]  於是主動告訴他
[00:14:58.000 --> 00:15:00.000]  事實不是這樣的
[00:15:00.000 --> 00:15:03.000]  他會拒絕不接受事實的
[00:15:03.000 --> 00:15:09.000]  他會繼續在他自己製造誤會的陷阱裏面
[00:15:09.000 --> 00:15:10.000]  去想的
[00:15:10.000 --> 00:15:12.000]  因為他很喜歡生氣
[00:15:12.000 --> 00:15:15.000]  因為他裏面有很多hostility
[00:15:15.000 --> 00:15:17.000]  我們上次說的敵意
[00:15:17.000 --> 00:15:18.000]  沒有辦法發洩
[00:15:18.000 --> 00:15:21.000]  他當然要製造一些東西出來發洩
[00:15:21.000 --> 00:15:24.000]  剛剛好就製造了這個人和這件事
[00:15:24.000 --> 00:15:27.000]  於是就好像撞一隻貓一樣
[00:15:27.000 --> 00:15:28.000]  就發洩
[00:15:28.000 --> 00:15:33.000]  真的有些人是拒絕接受這些事實
[00:15:33.000 --> 00:15:35.000]  於是可以冰釋的
[00:15:35.000 --> 00:15:37.000]  很多事情可以冰釋
[00:15:37.000 --> 00:15:38.000]  他都不睡覺的
[00:15:38.000 --> 00:15:40.000]  他仍然要生氣的
[00:15:40.000 --> 00:15:43.000]  這個叫自我毀滅的模式
[00:15:43.000 --> 00:15:45.000]  他就陷在那裏
[00:15:45.000 --> 00:15:47.000]  這些全部有關係的
[00:15:47.000 --> 00:15:50.000]  這個人假設了之後
[00:15:50.000 --> 00:15:52.000]  是沒有和別人check
[00:15:52.000 --> 00:15:54.000]  而養成了這個習慣
[00:15:54.000 --> 00:15:56.000]  於是他經常內省
[00:15:56.000 --> 00:15:59.000]  又想這個人是這樣做的
[00:15:59.000 --> 00:16:01.000]  又想這個動機是這樣的
[00:16:01.000 --> 00:16:03.000]  然後又想那個人這樣做
[00:16:03.000 --> 00:16:05.000]  一定是因為這樣
[00:16:05.000 --> 00:16:07.000]  他想害我
[00:16:07.000 --> 00:16:09.000]  一直這樣想
[00:16:09.000 --> 00:16:10.000]  這樣想的時候
[00:16:10.000 --> 00:16:12.000]  於是自己就很高興
[00:16:12.000 --> 00:16:14.000]  因為一直這樣想的時候
[00:16:14.000 --> 00:16:15.000]  就好像自己很聖潔
[00:16:15.000 --> 00:16:17.000]  別人好像很壞
[00:16:17.000 --> 00:16:19.000]  一方面是這樣
[00:16:19.000 --> 00:16:22.000]  這些introspection
[00:16:22.000 --> 00:16:26.000]  其實是有些reward的
[00:16:26.000 --> 00:16:30.000]  有些報酬的
[00:16:30.000 --> 00:16:33.000]  有時你會知道
[00:16:33.000 --> 00:16:36.000]  在那個introspection
[00:16:36.000 --> 00:16:39.000]  即是I字這個反省裏面
[00:16:39.000 --> 00:16:41.000]  是不太現實的
[00:16:41.000 --> 00:16:45.000]  於是人是可以逃避現實的
[00:16:45.000 --> 00:16:47.000]  那個報酬就是
[00:16:47.000 --> 00:16:48.000]  他可以逃避現實
[00:16:48.000 --> 00:16:51.000]  你說為甚麼會很喜歡逃避現實呢
[00:16:51.000 --> 00:16:54.000]  就是因為現實對他來說太過辛苦了
[00:16:54.000 --> 00:17:03.000]  這裏一直下去到12那裏就是了
[00:17:03.000 --> 00:17:06.000]  你會看到這個assumption
[00:17:06.000 --> 00:17:11.000]  即是我將人家做過的事
[00:17:11.000 --> 00:17:13.000]  和他講過的事
[00:17:13.000 --> 00:17:17.000]  我會解釋一些動機給他
[00:17:17.000 --> 00:17:20.000]  於是我就叫他假設
[00:17:20.000 --> 00:17:22.000]  假設他這樣做
[00:17:22.000 --> 00:17:25.000]  是因為他自卑
[00:17:25.000 --> 00:17:27.000]  你這樣假設就可以了
[00:17:27.000 --> 00:17:30.000]  他這樣做是因為他想害他的兒子
[00:17:30.000 --> 00:17:31.000]  諸如此類
[00:17:31.000 --> 00:17:32.000]  你可以假設
[00:17:32.000 --> 00:17:33.000]  你這樣假設
[00:17:33.000 --> 00:17:37.000]  是不去找人去check清楚的
[00:17:37.000 --> 00:17:41.000]  於是你就自己相信這個假設
[00:17:41.000 --> 00:17:43.000]  然後這樣相信這個假設
[00:17:43.000 --> 00:17:50.000]  令你看那個人有一個不同的看法
[00:17:50.000 --> 00:17:51.000]  你可以向他發脾氣
[00:17:51.000 --> 00:17:52.000]  你可以生他的氣
[00:17:52.000 --> 00:17:53.000]  你可以指責他
[00:17:53.000 --> 00:17:55.000]  你可以怎樣都可以
[00:17:55.000 --> 00:17:57.000]  12是甚麼呢
[00:17:57.000 --> 00:18:00.000]  12就是你將很多的力量
[00:18:00.000 --> 00:18:02.000]  如果introspection
[00:18:02.000 --> 00:18:04.000]  I字的內省
[00:18:04.000 --> 00:18:06.000]  是將很多的力量
[00:18:06.000 --> 00:18:12.000]  去用來在心裏計劃
[00:18:12.000 --> 00:18:14.000]  籌算
[00:18:14.000 --> 00:18:18.000]  而他沒有拿出來看看現實
[00:18:18.000 --> 00:18:20.000]  沒有和別人商量
[00:18:20.000 --> 00:18:24.000]  自己閉上門這樣做事
[00:18:24.000 --> 00:18:27.000]  然後全部的事都不實際
[00:18:27.000 --> 00:18:29.000]  可以走出來的
[00:18:29.000 --> 00:18:31.000]  你這樣講和別人商量
[00:18:31.000 --> 00:18:36.000]  他馬上就知道計劃是不可行的
[00:18:36.000 --> 00:18:38.000]  有些人是有這樣的習慣
[00:18:38.000 --> 00:18:41.000]  自己這樣埋頭苦幹
[00:18:41.000 --> 00:18:43.000]  埋頭苦幹
[00:18:43.000 --> 00:18:47.000]  幹完之後的計劃是不可行的
[00:18:47.000 --> 00:18:48.000]  於是一出去
[00:18:48.000 --> 00:18:51.000]  被人問你有沒有想過這些
[00:18:51.000 --> 00:18:53.000]  你有沒有想過那人不可行的
[00:18:53.000 --> 00:18:56.000]  你有沒有想過程序好像這樣不行的
[00:18:56.000 --> 00:18:58.000]  人家想幫他
[00:18:58.000 --> 00:19:01.000]  他就很敏感
[00:19:01.000 --> 00:19:03.000]  就將那些指責
[00:19:03.000 --> 00:19:05.000]  他攻擊我
[00:19:05.000 --> 00:19:07.000]  他說我很蠢
[00:19:07.000 --> 00:19:08.000]  就這樣
