
[00:00:00.000 --> 00:00:04.200]  我今早想同大家去睇一睇獵王寄上第十九章
[00:04:34.600 --> 00:04:37.000]  我們看到神藉著幾句很重要的說話
[00:04:37.000 --> 00:04:41.000]  去幫助這位耗盡一切的先知
[00:04:41.000 --> 00:04:43.400]  怎樣渡過人生的幽谷
[00:04:43.400 --> 00:04:45.600]  我們讀幾節的經文
[00:04:45.600 --> 00:04:47.800]  第十九章第一到第四節
[00:04:47.800 --> 00:04:49.000]  我們用輪讀的方式
[00:04:49.000 --> 00:04:51.600]  請弟兄讀第一節
[00:04:51.600 --> 00:04:52.800]  姐妹讀第二節
[00:04:52.800 --> 00:04:54.600]  請弟兄先讀
[00:04:54.600 --> 00:04:57.800]  「阿蝦將以利亞一切數」
[00:04:57.800 --> 00:05:03.400]  「都告訴耶駒威脅」
[00:05:18.800 --> 00:05:21.200]  「以利亞見這國光景」
[00:05:21.200 --> 00:05:22.800]  「就起來圖明」
[00:05:22.800 --> 00:05:25.000]  「悼了猶太的畢氏巴」
[00:05:25.000 --> 00:05:27.400]  「將僕人留在那裏」
[00:05:27.400 --> 00:05:46.400]  這幾節經文讓我們看到
[00:05:46.400 --> 00:05:49.400]  當以利亞在她人生最得意的時候
[00:05:49.400 --> 00:05:51.200]  侍奉最高峰的時候
[00:05:51.200 --> 00:05:53.600]  因為一個女人的出現
[00:05:53.600 --> 00:05:56.800]  將以利亞打到人生的谷底裏面
[00:05:56.800 --> 00:05:58.800]  大家讀這段經文的時候
[00:05:58.800 --> 00:06:01.000]  不知道大家覺得有沒有很奇怪
[00:06:01.000 --> 00:06:05.800]  以利亞受到皇后耶駒別
[00:06:05.800 --> 00:06:09.000]  去說一說她就要逃走
[00:06:09.000 --> 00:06:11.200]  而皇后耶駒別也都很奇怪
[00:06:11.200 --> 00:06:15.400]  她差遣人去向以利亞傳遞一個消息
[00:06:16.000 --> 00:06:17.600]  如果你是耶駒別
[00:06:17.600 --> 00:06:21.200]  你會不會給一天的時間給以利亞
[00:06:21.200 --> 00:06:23.600]  我相信你未必會給一天時間
[00:06:23.600 --> 00:06:25.600]  如果她真的想殺死以利亞的時候
[00:06:25.600 --> 00:06:28.200]  她不會給一天的時間逃走
[00:06:28.200 --> 00:06:30.400]  其中一個可能性就是
[00:06:30.400 --> 00:06:33.400]  耶駒別未必是真的想殺死以利亞
[00:06:33.400 --> 00:06:35.000]  她只是想嚇嚇她
[00:06:35.000 --> 00:06:37.600]  當我們看第十八章的時候
[00:06:37.600 --> 00:06:38.600]  我們都知道
[00:06:38.600 --> 00:06:40.800]  就是自從這個加密山的事件
[00:06:40.800 --> 00:06:43.800]  以色列人的信仰向一個十字路口的徘徊
[00:06:44.400 --> 00:06:47.400]  左手邊是敬拜巴力偶像
[00:06:47.400 --> 00:06:49.000]  右手邊就是耶和華
[00:06:49.000 --> 00:06:52.800]  所以以色列人就在這個選擇當中猶豫不決
[00:06:52.800 --> 00:06:57.200]  耶駒別不想將以利亞變成一個殉道的烈士
[00:06:57.200 --> 00:07:00.400]  反而她希望以利亞成為一個逃命的懦夫
[00:07:00.400 --> 00:07:04.600]  打擊以色列人對耶和華那份歸信的決心
[00:07:04.600 --> 00:07:09.600]  今天我們會不會有很像以利亞這種類似的經歷
[00:07:09.600 --> 00:07:12.800]  因為一個人在我們人生生命裡面出現
[00:07:12.800 --> 00:07:14.400]  將我們生命打殘
[00:07:14.400 --> 00:07:17.000]  這個人可能是我們公司裡面
[00:07:17.000 --> 00:07:19.600]  一個跟我們作對的同事
[00:07:19.600 --> 00:07:23.200]  可能是一個不是很通情達理的上司
[00:07:23.200 --> 00:07:25.400]  甚至可能在教會裡面
[00:07:25.400 --> 00:07:26.600]  成長班裡面
[00:07:26.600 --> 00:07:29.000]  一些跟我們生命裡面有誤會
[00:07:29.000 --> 00:07:31.000]  有嫌隙的弟兄姊妹
[00:07:31.000 --> 00:07:34.000]  甚至乎這個人可能在我們家裡面出現
[00:07:34.000 --> 00:07:35.800]  一個背叛的兒女
[00:07:35.800 --> 00:07:39.600]  或者一個跟我們冷戰的配偶
[00:07:40.400 --> 00:07:42.800]  因為一個人出現將我們生命
[00:07:42.800 --> 00:07:44.800]  將我們人生打到谷底裡面
[00:07:44.800 --> 00:07:47.400]  以利亞耗盡一切
[00:07:47.400 --> 00:07:49.600]  她回想起過去一生
[00:07:49.600 --> 00:07:51.600]  她真的覺得很累
[00:07:51.600 --> 00:07:54.200]  一個人很累的時候
[00:07:54.200 --> 00:07:55.400]  情緒很不穩定
[00:07:55.400 --> 00:07:57.400]  她去抗野求一死
[00:07:57.400 --> 00:08:00.600]  求死是一個最快解決問題的方法
[00:08:00.600 --> 00:08:02.800]  當一個人在他情緒不穩定
[00:08:02.800 --> 00:08:03.800]  在挫敗的時候
[00:08:03.800 --> 00:08:07.200]  很容易做錯一些的錯事
[00:08:07.200 --> 00:08:09.400]  用一些很不理智的方法去逃避
[00:08:10.200 --> 00:08:11.400]  我記得好幾年前
[00:08:11.400 --> 00:08:14.400]  我跟一班弟兄去查經
[00:08:14.400 --> 00:08:17.200]  這班弟兄是一些在職的人士
[00:08:17.200 --> 00:08:20.200]  我們分享到在工作上一些壓力的時候
[00:08:20.200 --> 00:08:22.200]  其中一個弟兄去分享
[00:08:22.200 --> 00:08:25.800]  我覺得他的經歷都挺值得我們去思想
[00:08:25.800 --> 00:08:28.800]  他做事遇到很大的困難
[00:08:28.800 --> 00:08:31.000]  公司同事給很大壓力
[00:08:31.000 --> 00:08:32.600]  上司很大壓力
[00:08:32.600 --> 00:08:33.200]  很多要求
[00:08:33.200 --> 00:08:34.600]  每天上班都很辛苦
[00:08:34.600 --> 00:08:35.800]  但是他說
[00:08:35.800 --> 00:08:37.200]  他回到家每天第一件事
[00:08:37.200 --> 00:08:40.600]  就是在進門之前用手摸一摸那扇門
[00:08:40.600 --> 00:08:42.400]  我就問他
[00:08:42.400 --> 00:08:44.200]  你摸一摸那扇門有什麼意義呢?
[00:08:44.200 --> 00:08:45.800]  他說摸一摸這扇門
[00:08:45.800 --> 00:08:46.800]  是提醒我
[00:08:46.800 --> 00:08:49.600]  這間屋我還要去供樓
[00:08:49.600 --> 00:08:51.400]  我摸一摸這扇門
[00:08:51.400 --> 00:08:52.000]  提醒我
[00:08:52.000 --> 00:08:54.000]  這間屋裡還有我的小朋友
[00:08:54.000 --> 00:08:55.600]  我太太要我供養
[00:08:55.600 --> 00:08:57.800]  我不可以意氣用事
[00:08:57.800 --> 00:08:59.000]  我要忍下去
[00:08:59.000 --> 00:09:01.200]  當我摸一摸這扇門的時候
[00:09:01.200 --> 00:09:02.400]  他進入這間屋
[00:09:02.400 --> 00:09:04.800]  他希望他一些做事不開心
[00:09:04.800 --> 00:09:06.400]  留在這間屋的外面
[00:09:06.800 --> 00:09:09.200]  他不希望將他不開心的事情
[00:09:09.200 --> 00:09:11.200]  情緒影響他的家人
[00:09:11.200 --> 00:09:13.800]  所以這個弟兄是一個很理智的弟兄
[00:09:13.800 --> 00:09:15.000]  但是很可惜
[00:09:15.000 --> 00:09:17.000]  今天有很多弟兄姐妹
[00:09:17.000 --> 00:09:18.200]  或者甚至我身邊很多人
[00:09:18.200 --> 00:09:20.000]  未必好像這位弟兄那麼理智
[00:09:20.000 --> 00:09:22.400]  我也見過有弟兄姐妹
[00:09:22.400 --> 00:09:24.600]  在工作裡遇到很大的壓力
[00:09:24.600 --> 00:09:25.800]  他爆煲
[00:09:25.800 --> 00:09:26.800]  他受不了
[00:09:26.800 --> 00:09:28.400]  接著他說了一句話
[00:09:28.400 --> 00:09:29.000]  拍桌子
[00:09:29.000 --> 00:09:30.000]  我不做了
[00:09:30.000 --> 00:09:32.200]  你說一句我不做
[00:09:32.200 --> 00:09:33.000]  很容易
[00:09:33.000 --> 00:09:34.200]  但是你有沒有想過
[00:09:34.200 --> 00:09:35.000]  你不做之後
[00:09:35.000 --> 00:09:37.200]  家庭可能要和你一起
[00:09:37.200 --> 00:09:38.200]  suffer(受苦)
[00:09:38.200 --> 00:09:39.800]  一起去捱餓
[00:09:39.800 --> 00:09:41.200]  或者甚至在經濟上
[00:09:41.200 --> 00:09:42.600]  遇到幾個月的損失
[00:09:42.600 --> 00:09:45.800]  在教會裡也有這樣的情況
[00:09:45.800 --> 00:09:48.000]  很多弟兄姐妹在他侍奉裡
[00:09:48.000 --> 00:09:49.400]  遇到很多的傷害
[00:09:49.400 --> 00:09:51.000]  付出了很多
[00:09:51.000 --> 00:09:52.800]  不單止沒有人欣賞
[00:09:52.800 --> 00:09:55.200]  甚至面對很多的批評
[00:09:55.200 --> 00:09:57.400]  當時做到這一位的時候
[00:09:57.400 --> 00:09:58.600]  覺得會很累
[00:09:58.600 --> 00:10:00.200]  我真的不想做下去
[00:10:00.200 --> 00:10:02.400]  如果我做完這屆職員的時候
[00:10:02.400 --> 00:10:03.800]  我以後都不再做職員
[00:10:04.200 --> 00:10:07.200]  甚至我可能要轉去另一個成長班
[00:10:07.200 --> 00:10:09.400]  甚至我會轉去另一個教會
[00:10:09.400 --> 00:10:13.000]  在家庭裡也可能會發生這樣的問題
[00:10:13.000 --> 00:10:16.000]  兩夫妻吵吵鬧鬧很平常
[00:10:16.000 --> 00:10:19.000]  但很多時候吵到一個地步的時候
[00:10:19.000 --> 00:10:21.800]  會有很多不理智的說話說出來
[00:10:21.800 --> 00:10:24.800]  有些說話說了出來是無法收口的
[00:10:24.800 --> 00:10:27.400]  尤其是我離婚這四個字
[00:10:27.400 --> 00:10:29.000]  不可以說出口
[00:10:29.000 --> 00:10:31.400]  因為這些說話可能是沒有彎轉的
[00:10:32.200 --> 00:10:35.000]  在一個人最累最疲倦的時候
[00:10:35.000 --> 00:10:37.800]  不是做事的時候
[00:10:37.800 --> 00:10:39.200]  是需要休息的時候
[00:10:39.200 --> 00:10:41.800]  在這一刻應該要做的事
[00:10:41.800 --> 00:10:42.800]  是休息
[00:10:42.800 --> 00:10:44.000]  不是放棄
[00:10:44.000 --> 00:10:48.000]  我們再看第十九章的第五和第六節
[00:10:48.000 --> 00:10:49.400]  這次我們請弟兄讀
[00:10:49.400 --> 00:10:51.000]  請弟兄
[00:11:02.200 --> 00:11:09.000]  (弟兄讀書)
[00:11:09.000 --> 00:11:11.200]  起來吃飯
[00:11:11.200 --> 00:11:14.000]  這是以利亞同命之後
[00:11:14.000 --> 00:11:17.200]  第一句聽到和神尼的說話
[00:11:17.200 --> 00:11:21.400]  以利亞經過了一天
[00:11:21.400 --> 00:11:23.800]  和巴勒先知的大戰爭
[00:11:23.800 --> 00:11:27.200]  經過了一天奔跑的路程
[00:11:27.200 --> 00:11:29.200]  他的身體很累
[00:11:29.200 --> 00:11:31.200]  不單止他的身體很累
[00:11:31.200 --> 00:11:33.000]  他的心也很累
[00:11:33.000 --> 00:11:36.200]  他好盡了一切
[00:11:36.200 --> 00:11:38.400]  他最需要的是休息
[00:11:38.400 --> 00:11:41.200]  所以神讓他好好地休息
[00:11:41.200 --> 00:11:45.600]  並且差引使者兩次為他預備食物
[00:11:45.600 --> 00:11:49.000]  神是很體諒以利亞的需要
[00:11:49.000 --> 00:11:52.400]  主耶穌也是很多時候提醒門徒
[00:11:52.400 --> 00:11:53.600]  在茫茫的時空裏面
[00:11:53.600 --> 00:11:55.200]  需要懂得去休息
[00:11:55.200 --> 00:11:57.400]  請聽我讀一段經文
[00:11:57.400 --> 00:12:01.600]  使徒聚集到耶穌那裏將一切所做的事
[00:12:01.600 --> 00:12:04.000]  所傳的道都傳告訴他
[00:12:04.000 --> 00:12:05.800]  他就說你們來
[00:12:05.800 --> 00:12:10.200]  和我暗暗地到曠野裏地方去歇一歇
[00:12:10.200 --> 00:12:11.200]  因為
[00:12:11.200 --> 00:12:14.000]  只是因為來往的人多
[00:12:14.000 --> 00:12:17.800]  他們連吃飯的功夫也沒有
[00:12:17.800 --> 00:12:20.000]  所以弟兄姊妹小心
[00:12:20.000 --> 00:12:23.600]  當有一天我們做到連吃飯的時間沒有的時候
[00:12:23.600 --> 00:12:27.200]  是我們有機會燃燒一個警號
[00:12:27.600 --> 00:12:30.800]  我知道今天很多弟兄姊妹每一晚下班
[00:12:30.800 --> 00:12:33.600]  吃飯的時間是十點十一點
[00:12:33.600 --> 00:12:36.200]  這個是非常之不好的情況
[00:12:36.200 --> 00:12:38.000]  所以當我們失望
[00:12:38.000 --> 00:12:39.000]  當我們情緒低落
[00:12:39.000 --> 00:12:39.800]  我們燃燒
[00:12:39.800 --> 00:12:41.200]  我們耗盡一切的時候
[00:12:41.200 --> 00:12:43.600]  最好是什麼都不要去做
[00:12:43.600 --> 00:12:45.000]  最好就在這裏
[00:12:45.000 --> 00:12:46.200]  休息一會兒
[00:12:46.200 --> 00:12:47.800]  睡一覺
[00:12:47.800 --> 00:12:49.600]  當我們體力恢復之後
[00:12:49.600 --> 00:12:52.000]  我們才能夠有力量去面對
[00:12:52.000 --> 00:12:55.800]  或者去解決我們生命上棘手的問題
[00:12:56.600 --> 00:12:58.600]  在2008年金融海嘯
[00:12:58.600 --> 00:12:59.600]  經濟很差
[00:12:59.600 --> 00:13:00.800]  很多人失業
[00:13:00.800 --> 00:13:02.800]  有些人自怨自艾
[00:13:02.800 --> 00:13:04.400]  甚至有人選擇自殺
[00:13:04.400 --> 00:13:08.400]  在那年我看過一個很特別的報道
[00:13:08.400 --> 00:13:09.600]  這是一個副刊
[00:13:09.600 --> 00:13:12.200]  說到一個中年失業的男士
[00:13:12.200 --> 00:13:16.200]  分享他怎樣度過這段漫長失業的日子
[00:13:16.200 --> 00:13:18.600]  他每天很早起床
[00:13:18.600 --> 00:13:21.000]  他吃過簡單的午餐之後
[00:13:21.000 --> 00:13:23.400]  他跑步健身
[00:13:24.400 --> 00:13:27.000]  吃過午飯之後他到圖書館去
[00:13:27.000 --> 00:13:29.000]  看書
[00:13:29.000 --> 00:13:29.800]  看報紙
[00:13:29.800 --> 00:13:31.000]  買菜回家
[00:13:31.000 --> 00:13:32.000]  打球即訊
[00:13:32.000 --> 00:13:33.800]  做晚飯給家人吃
[00:13:33.800 --> 00:13:36.400]  他每天都很自律地過每一天
[00:13:36.400 --> 00:13:40.200]  他要將他身體保持在最好的狀態裏面
[00:13:40.200 --> 00:13:43.200]  為下一個機會作好準備
[00:13:43.200 --> 00:13:47.400]  以利亞的身心靈很累
[00:13:47.400 --> 00:13:48.400]  他求一死
[00:13:48.400 --> 00:13:51.000]  為他人生畫上一個句號
[00:13:51.400 --> 00:13:54.400]  但是神卻是差遣使者呼叫他
[00:13:54.400 --> 00:13:55.800]  起來吃飽
[00:13:55.800 --> 00:13:59.600]  神的意思是要以利亞撐下去
[00:13:59.600 --> 00:14:01.200]  金頂姐妹
[00:14:01.200 --> 00:14:03.400]  如果我們真的很累想放棄的時候
[00:14:03.400 --> 00:14:07.800]  神可能的意思是要你繼續撐下去
[00:14:07.800 --> 00:14:09.600]  希伯學書提醒我們
[00:14:09.600 --> 00:14:11.200]  所以你們要把
[00:14:11.200 --> 00:14:13.000]  下垂的手
[00:14:13.000 --> 00:14:15.000]  發酸的腿挺起來
[00:14:15.000 --> 00:14:16.800]  如果我們不休息
[00:14:16.800 --> 00:14:18.600]  如果我們不好吃東西
[00:14:18.800 --> 00:14:21.400]  我們哪有能力把我們下垂的手
[00:14:21.400 --> 00:14:23.600]  發酸的腿撐起來
[00:14:23.600 --> 00:14:25.600]  我們要把它撐起來
[00:14:25.600 --> 00:14:29.000]  因為你當走的路甚遠
[00:14:29.000 --> 00:14:31.200]  這個是神藉著使者
[00:14:31.200 --> 00:14:33.600]  向以利亞所講的第二句話
[00:14:33.600 --> 00:14:37.200]  這次我想請姐妹幫我們讀第七到第九節
[00:14:48.800 --> 00:15:00.800]  (唸第七到第九節)
[00:15:00.800 --> 00:15:02.200]  好,讀到這裡
[00:15:02.200 --> 00:15:06.200]  四十晝夜曠野之路
[00:15:06.200 --> 00:15:09.400]  聖經很多時候用四十這個字
[00:15:09.400 --> 00:15:13.200]  是和考驗拉上關係
[00:15:13.200 --> 00:15:18.400]  意思是人在曠野經歷了四十年的考驗
[00:15:18.800 --> 00:15:21.600]  主耶穌在曠野四十天禁食禱告之後
[00:15:21.600 --> 00:15:23.800]  接受撒旦的試探
[00:15:23.800 --> 00:15:26.600]  摩西四十歲那一年
[00:15:26.600 --> 00:15:29.600]  因為同胞受欺壓
[00:15:29.600 --> 00:15:32.200]  他打死了一個埃及人
[00:15:32.200 --> 00:15:33.600]  需要他逃命
[00:15:33.600 --> 00:15:37.200]  在這個曠野四十年要牧羊
[00:15:37.200 --> 00:15:40.200]  本以為牧羊是他人生裡面
[00:15:40.200 --> 00:15:41.600]  最後一件要做的事
[00:15:41.600 --> 00:15:45.600]  大神卻是在他八十歲的時候呼召他
[00:15:46.000 --> 00:15:48.800]  要他帶領斯里蘭人出埃及
[00:15:48.800 --> 00:15:51.800]  當以利亞以為他人生的侍奉
[00:15:51.800 --> 00:15:53.400]  已經到了盡頭的時候
[00:15:53.400 --> 00:15:55.200]  神卻是對先知說
[00:15:55.200 --> 00:15:57.600]  你當走他的路甚遠
[00:15:57.600 --> 00:16:00.800]  當我們今天覺得做人真的很累
[00:16:00.800 --> 00:16:02.000]  很低落的時候
[00:16:02.000 --> 00:16:04.800]  不要太快為自己下一個的結論
[00:16:04.800 --> 00:16:07.200]  因為你當走的路甚遠
[00:16:07.200 --> 00:16:09.400]  跟大家講一個故事
[00:16:09.400 --> 00:16:11.000]  故事講到一個爸爸
[00:16:11.000 --> 00:16:12.200]  他有四個兒子
[00:16:12.200 --> 00:16:14.600]  這個爸爸就叫這四個兒子
[00:16:14.600 --> 00:16:18.400]  去很遠的地方去觀賞一棵桃樹
[00:16:18.400 --> 00:16:22.600]  大兒子在冬天的時候去前往
[00:16:22.600 --> 00:16:25.000]  第二那個在春天
[00:16:25.000 --> 00:16:27.000]  第三那個在夏天
[00:16:27.000 --> 00:16:29.000]  最小那個在秋天
[00:16:29.000 --> 00:16:31.400]  這四個兒子先後回家
[00:16:31.400 --> 00:16:35.200]  一同跟爸爸講他們所看到的情景
[00:16:35.200 --> 00:16:37.000]  大兒子就跟爸爸說
[00:16:37.000 --> 00:16:39.200]  他所看到的桃樹是一棵很孤
[00:16:39.200 --> 00:16:41.200]  很光脫脫很醜陋
[00:16:41.200 --> 00:16:42.600]  什麼都沒有的桃樹
[00:16:43.400 --> 00:16:45.000]  二兒子就跟爸爸講
[00:16:45.000 --> 00:16:46.000]  不是這樣的
[00:16:46.000 --> 00:16:49.600]  這棵樹是被很多青青的嫩芽很遮蓋
[00:16:49.600 --> 00:16:50.800]  充滿了盼望
[00:16:50.800 --> 00:16:54.400]  三兒子不同意二哥大哥所講
[00:16:54.400 --> 00:16:57.200]  他說樹上充滿了很多的花朵
[00:16:57.200 --> 00:16:58.800]  很香很美麗
[00:16:58.800 --> 00:17:03.000]  最後小兒子不同意他三個哥哥所講
[00:17:03.000 --> 00:17:05.600]  他說樹上充滿了果子
[00:17:05.600 --> 00:17:08.200]  充滿了生命和豐收
[00:17:08.200 --> 00:17:11.400]  做爸爸的於是跟這四個兒子講
[00:17:11.400 --> 00:17:13.400]  他說你們所看的都是正確
[00:17:13.400 --> 00:17:18.200]  因為你們四個在這棵樹四個不同的季節前往
[00:17:18.200 --> 00:17:21.800]  並且只能夠看到其中一個季節的風景
[00:17:21.800 --> 00:17:25.200]  於是乎他就跟這四個兒子講
[00:17:25.200 --> 00:17:27.200]  不可以用一個季節的風景
[00:17:27.200 --> 00:17:29.800]  去判斷一棵樹或者一個人
[00:17:29.800 --> 00:17:34.000]  一個人的生命歡愉喜樂成與敗
[00:17:34.000 --> 00:17:37.200]  只能夠在一個人生命的盡頭的時候來衡量
[00:17:37.200 --> 00:17:40.000]  當你在冬天就放棄的時候
[00:17:40.400 --> 00:17:43.200]  你可能會錯過你生命春天的盼望
[00:17:43.200 --> 00:17:45.800]  你也可能會錯過夏天的美麗
[00:17:45.800 --> 00:17:47.200]  秋天的修成
[00:17:47.200 --> 00:17:49.800]  不要用一個季節的痛苦
[00:17:49.800 --> 00:17:52.000]  毀掉其他季節的歡樂
[00:17:52.000 --> 00:17:53.800]  不要因為一個季節
[00:17:53.800 --> 00:17:56.400]  就為你的人生下了一個結論
[00:17:56.400 --> 00:17:58.400]  要堅持忍耐
[00:17:58.400 --> 00:18:01.000]  度過這段艱難的日子
[00:18:01.000 --> 00:18:04.400]  因為美好的日子很快就會來到
[00:18:04.400 --> 00:18:07.800]  第八節提到何列山
[00:18:08.800 --> 00:18:12.600]  神曾經在這個山上跟摩西相遇
[00:18:12.600 --> 00:18:17.400]  將這個熔融碌碌四十年的摩西再次喚起來
[00:18:17.400 --> 00:18:20.800]  呼召祂為以色列人的緣故
[00:18:20.800 --> 00:18:23.000]  去帶領他們出埃及
[00:18:23.000 --> 00:18:25.800]  以利亞在祂的絕望人生裡
[00:18:25.800 --> 00:18:27.400]  祂也跑到何列山
[00:18:27.400 --> 00:18:31.000]  這是以利亞人生裡最後一個希望
[00:18:31.000 --> 00:18:32.800]  也是一個唯一的希望
[00:18:32.800 --> 00:18:36.600]  因為祂相信那裡祂可能可以見到神
[00:18:36.800 --> 00:18:39.000]  因為祂相信在何列山上
[00:18:39.000 --> 00:18:41.000]  祂能夠與神相遇
[00:18:41.000 --> 00:18:45.400]  而只有神在這一刻成為祂的幫助
[00:18:45.400 --> 00:18:49.000]  幫助祂能夠從人生的低谷裡走出來
[00:18:49.000 --> 00:18:51.800]  所以當我們落在人生的低谷的時候
[00:18:51.800 --> 00:18:53.800]  以利亞的經歷告訴我們
