
[00:00:00.000 --> 00:00:02.000]  各位兄弟姐妹,平安
[00:06:38.000 --> 00:06:40.000]  第二點就是說
[00:06:40.000 --> 00:06:44.000]  實踐財會是被建立
[00:06:44.000 --> 00:06:48.000]  耶穌和門徒相處了一段時間之後
[00:06:48.000 --> 00:06:51.000]  就差派他們出去傳福音
[00:06:51.000 --> 00:06:54.000]  正如《馬可福音》第三章
[00:06:54.000 --> 00:06:57.000]  第十四、十五節所說的
[00:06:57.000 --> 00:07:01.000]  但是所謂打鐵仍需自身硬
[00:07:01.000 --> 00:07:03.000]  耶穌對他們的傳道
[00:07:03.000 --> 00:07:06.000]  其實是有一點點的要求的
[00:07:06.000 --> 00:07:09.000]  所以門徒要注意一些事項
[00:07:09.000 --> 00:07:11.000]  要注意些什麼
[00:07:11.000 --> 00:07:14.000]  第一就是要建立隊工
[00:07:14.000 --> 00:07:17.000]  十二個人、兩個人一組
[00:07:17.000 --> 00:07:21.000]  除了可以互相照應之外
[00:07:21.000 --> 00:07:23.000]  亦可以互相鼓勵
[00:07:23.000 --> 00:07:25.000]  互補不足
[00:07:25.000 --> 00:07:29.000]  他們更加要單憑著信心
[00:07:29.000 --> 00:07:31.000]  從經文可以看到
[00:07:31.000 --> 00:07:33.000]  他們只准穿一雙鞋
[00:07:33.000 --> 00:07:35.000]  他們不准帶食物
[00:07:35.000 --> 00:07:37.000]  他們只穿一件衣服
[00:07:37.000 --> 00:07:39.000]  這件衣服也沒有袋子
[00:07:39.000 --> 00:07:41.000]  就是說不需要有行裝
[00:07:41.000 --> 00:07:43.000]  也不需要帶錢
[00:07:43.000 --> 00:07:47.000]  他們的供應是要靠其他人的
[00:07:47.000 --> 00:07:49.000]  他們只需要帶什麼
[00:07:49.000 --> 00:07:51.000]  只需要帶拐杖
[00:07:51.000 --> 00:07:54.000]  因為拐杖可以驅趕耶穌
[00:07:54.000 --> 00:07:56.000]  輕裝出行的目的
[00:07:56.000 --> 00:08:01.000]  其實是使他們可以專注神國的事
[00:08:01.000 --> 00:08:02.000]  大家都知道
[00:08:02.000 --> 00:08:04.000]  在古代根本上是沒有旅館的
[00:08:04.000 --> 00:08:06.000]  他們所依靠的是什麼
[00:08:06.000 --> 00:08:09.000]  全部都是接待者的供應
[00:08:09.000 --> 00:08:13.000]  就是說他們是需要完全依靠神
[00:08:13.000 --> 00:08:17.000]  來做他們的支持
[00:08:17.000 --> 00:08:19.000]  在座是很證明
[00:08:19.000 --> 00:08:21.000]  這個傳道的果效
[00:08:21.000 --> 00:08:23.000]  根本就不是人的功勞
[00:08:23.000 --> 00:08:27.000]  我們根本上不需要太過介意
[00:08:27.000 --> 00:08:29.000]  第二樣東西就是說
[00:08:29.000 --> 00:08:33.000]  他們需要運用耶穌給他們的權柄
[00:08:33.000 --> 00:08:36.000]  因為這樣他們才可以
[00:08:36.000 --> 00:08:39.000]  趕鬼、醫病
[00:08:39.000 --> 00:08:40.000]  其實是代表著
[00:08:40.000 --> 00:08:43.000]  他們延續了主耶穌的職事
[00:08:43.000 --> 00:08:49.000]  是表明他們是從神國裡面差派出來的
[00:08:49.000 --> 00:08:51.000]  他們所說的是什麼呢
[00:08:51.000 --> 00:08:54.000]  原來和耶穌所說的是一樣
[00:08:54.000 --> 00:08:55.000]  大家可以回顧一下
[00:08:55.000 --> 00:08:58.000]  《馬可福音》第一章十四節十五節
[00:08:58.000 --> 00:09:00.000]  耶穌在那裡說什麼呢
[00:09:00.000 --> 00:09:03.000]  說:日期滿了,神的國近了
[00:09:03.000 --> 00:09:06.000]  你們當悔改,信福音
[00:09:06.000 --> 00:09:08.000]  信息是很簡單的
[00:09:08.000 --> 00:09:11.000]  那福音又是什麼意思呢
[00:09:11.000 --> 00:09:15.000]  福音就是表示好消息
[00:09:15.000 --> 00:09:16.000]  就是說
[00:09:16.000 --> 00:09:20.000]  告訴別人一件影響深遠的事情
[00:09:20.000 --> 00:09:22.000]  已經發生了
[00:09:22.000 --> 00:09:27.000]  而這件事情是會使現狀發生好的改變
[00:09:27.000 --> 00:09:29.000]  所以是好消息
[00:09:29.000 --> 00:09:32.000]  但是傳遞這些好消息
[00:09:32.000 --> 00:09:36.000]  尤其重要性和迫切性
[00:09:36.000 --> 00:09:42.000]  正如大家都很熟悉的馬拉松的故事
[00:09:42.000 --> 00:09:44.000]  話說古代希臘
[00:09:44.000 --> 00:09:46.000]  雅典和波斯
[00:09:46.000 --> 00:09:51.000]  他們之間在馬拉松那裡發生戰爭
[00:09:51.000 --> 00:09:53.000]  相傳希臘在這場戰爭裡面
[00:09:53.000 --> 00:09:56.000]  擊敗了波斯的軍隊
[00:09:56.000 --> 00:10:02.000]  他們就拆敗了雅典,一個士兵第一時間回到雅典那裡
[00:10:02.000 --> 00:10:05.000]  來傳播這個好消息
[00:10:05.000 --> 00:10:07.000]  這個士兵不怕犧牲
[00:10:07.000 --> 00:10:13.000]  他一口氣就從馬拉松跑回雅典
[00:10:13.000 --> 00:10:15.000]  但是由於過勞
[00:10:15.000 --> 00:10:17.000]  所以回到雅典的時候
[00:10:17.000 --> 00:10:19.000]  在廣場面就倒下了
[00:10:19.000 --> 00:10:22.000]  只是說了一句話
[00:10:22.000 --> 00:10:25.000]  我們勝利了
[00:10:25.000 --> 00:10:29.000]  當然消息傳到雅典的時候
[00:10:29.000 --> 00:10:32.000]  雅典的人都是很歡喜若狂
[00:10:32.000 --> 00:10:38.000]  但是這個消息除了讓雅典人心安之外
[00:10:38.000 --> 00:10:42.000]  其實更加是讓雅典人警覺到
[00:10:42.000 --> 00:10:45.000]  他們需要準備好他們自己
[00:10:45.000 --> 00:10:52.000]  因為海船回來的軍隊就快要來了
[00:10:52.000 --> 00:10:55.000]  他們需要準備
[00:10:55.000 --> 00:10:59.000]  這個準備的工作也是很迫在眼前的
[00:10:59.000 --> 00:11:02.000]  就正如我們今天唐慶一樣
[00:11:02.000 --> 00:11:04.000]  當我們知道這個日子的時候
[00:11:04.000 --> 00:11:07.000]  我們每一個人都會準備他的食物
[00:11:07.000 --> 00:11:10.000]  等一會我們可以慶祝
[00:11:10.000 --> 00:11:13.000]  現在這位滿有智慧
[00:11:13.000 --> 00:11:16.000]  滿有權能的耶穌基督
[00:11:16.000 --> 00:11:18.000]  他現在出現了
[00:11:18.000 --> 00:11:21.000]  正好是代表著神的國
[00:11:21.000 --> 00:11:26.000]  神的國現在已經來到這個世界上
[00:11:26.000 --> 00:11:29.000]  這個也是秘魯回歸之後
[00:11:29.000 --> 00:11:34.000]  猶太人一直都是盼望的日子
[00:11:34.000 --> 00:11:39.000]  所以當猶太人聽到神的國近了的時候
[00:11:39.000 --> 00:11:41.000]  其實他們一定是明白
[00:11:41.000 --> 00:11:45.000]  這個消息的重要性和迫切性
[00:11:45.000 --> 00:11:48.000]  他們會認為他們需要悔改
[00:11:48.000 --> 00:11:53.000]  所以他們會預備好自己進入天國
[00:11:53.000 --> 00:11:55.000]  但是在《馬立福音》中
[00:11:55.000 --> 00:11:58.000]  從第一章看到第六章
[00:11:58.000 --> 00:12:04.000]  你會看到馬可沒有直接介紹耶穌基督
[00:12:04.000 --> 00:12:05.000]  只是從側面來說
[00:12:05.000 --> 00:12:07.000]  耶穌基督會治病、趕鬼
[00:12:07.000 --> 00:12:10.000]  以及行各種的神蹟
[00:12:10.000 --> 00:12:13.000]  雖然這些都是指向耶穌基督
[00:12:13.000 --> 00:12:15.000]  祂是天國的王
[00:12:15.000 --> 00:12:19.000]  但是猶太人,包括門徒在內
[00:12:19.000 --> 00:12:23.000]  對耶穌只是片面的認識
[00:12:23.000 --> 00:12:27.000]  根本可能還充滿疑惑
[00:12:27.000 --> 00:12:31.000]  但是門徒對耶穌的差遣
[00:12:31.000 --> 00:12:36.000]  他們憑著信心去宣講福音
[00:12:36.000 --> 00:12:38.000]  治病、趕鬼
[00:12:38.000 --> 00:12:41.000]  並且大家在第三十節更會看到
[00:12:41.000 --> 00:12:44.000]  他們會回來跟耶穌說
[00:12:44.000 --> 00:12:46.000]  從經文中你會看到
[00:12:46.000 --> 00:12:48.000]  其實效果是不錯的
[00:12:48.000 --> 00:12:52.000]  當然也有些人會拒絕祂
[00:12:52.000 --> 00:12:55.000]  所以耶穌預先會吩咐他們
[00:12:55.000 --> 00:12:57.000]  要按著猶太人的習俗
[00:12:57.000 --> 00:12:59.000]  如果他們拒絕的時候
[00:12:59.000 --> 00:13:03.000]  就要把他們腳上的塵土踩下去
[00:13:03.000 --> 00:13:06.000]  表示是他們拒絕的
[00:13:06.000 --> 00:13:07.000]  是不關門徒的事
[00:13:07.000 --> 00:13:11.000]  同時,因為有兩個人一起去
[00:13:11.000 --> 00:13:15.000]  也是可以作證的
[00:13:15.000 --> 00:13:18.000]  但是今天我們有聖經,對不對?
[00:13:18.000 --> 00:13:20.000]  四福音對耶穌的生平
[00:13:20.000 --> 00:13:23.000]  其實已經介紹得非常清楚了
[00:13:23.000 --> 00:13:25.000]  耶穌為了我們成就的事
[00:13:25.000 --> 00:13:28.000]  其實在裡面是已經清楚不過了
[00:13:28.000 --> 00:13:30.000]  所以今天我們傳福音的時候
[00:13:30.000 --> 00:13:34.000]  其實我們應該比門徒的時候
[00:13:34.000 --> 00:13:35.000]  更加有信心
[00:13:35.000 --> 00:13:38.000]  並且應該說得更加全面的
[00:13:38.000 --> 00:13:42.000]  假如大家對耶穌的生平等等
[00:13:42.000 --> 00:13:44.000]  是不太了解的時候
[00:13:44.000 --> 00:13:48.000]  也可以參加我們教會的慕道班
[00:13:48.000 --> 00:13:50.000]  現在說回這一段
[00:13:50.000 --> 00:13:52.000]  耶穌拆門徒出去
[00:13:52.000 --> 00:13:55.000]  其實是有兩個目的的
[00:13:55.000 --> 00:13:56.000]  一方面是
[00:13:56.000 --> 00:13:59.000]  傳福音是必須要毀身
[00:13:59.000 --> 00:14:01.000]  必須要完全社稷
[00:14:01.000 --> 00:14:04.000]  是要完全依靠神
[00:14:04.000 --> 00:14:06.000]  如果傳福音的人
[00:14:06.000 --> 00:14:08.000]  他們只不過是過著豪華的生活
[00:14:08.000 --> 00:14:10.000]  餐餐包心吃肚
[00:14:10.000 --> 00:14:12.000]  出入名貴房車
[00:14:12.000 --> 00:14:14.000]  住六星級酒店
[00:14:14.000 --> 00:14:16.000]  對聽的人來說
[00:14:16.000 --> 00:14:19.000]  你猜他們有什麼感受呢?
[00:14:19.000 --> 00:14:20.000]  會不會這個是
[00:14:20.000 --> 00:14:22.000]  一些有錢人的俱樂部
[00:14:22.000 --> 00:14:24.000]  Golf Club
[00:14:24.000 --> 00:14:27.000]  這樣的時候可能會對福音的信息
[00:14:27.000 --> 00:14:30.000]  是大打折扣的
[00:14:30.000 --> 00:14:34.000]  所以信徒是必須與福音的對象認同
[00:14:34.000 --> 00:14:37.000]  以及產生共鳴才行
[00:14:37.000 --> 00:14:40.000]  因為這樣才會更加有說服力
[00:14:40.000 --> 00:14:42.000]  因為認同和共鳴
[00:14:42.000 --> 00:14:45.000]  是建立關係的
[00:14:45.000 --> 00:14:50.000]  一個溝通的重要基礎
[00:14:50.000 --> 00:14:54.000]  所以保羅在前書第九章那裡
[00:14:54.000 --> 00:14:55.000]  說過
[00:14:55.000 --> 00:14:57.000]  向什麼樣的人
[00:14:57.000 --> 00:14:59.000]  我就作什麼樣的人
[00:14:59.000 --> 00:15:00.000]  無論如何
[00:15:00.000 --> 00:15:04.000]  總要是救一些人
[00:15:04.000 --> 00:15:06.000]  而另一方面
[00:15:06.000 --> 00:15:08.000]  耶穌也是藉這個機會
[00:15:08.000 --> 00:15:10.000]  使得門徒
[00:15:10.000 --> 00:15:13.000]  他們可以嘗試成功
[00:15:13.000 --> 00:15:16.000]  以及失敗的滋味
[00:15:16.000 --> 00:15:17.000]  為了日後他們
[00:15:17.000 --> 00:15:21.000]  能夠更加負擔更大的使命
[00:15:21.000 --> 00:15:24.000]  來做準備
[00:15:24.000 --> 00:15:26.000]  看球賽
[00:15:26.000 --> 00:15:29.000]  就不像下場踢球那麼好
[00:15:29.000 --> 00:15:34.000]  因為無論你看完所有的世界盃的比賽
[00:15:34.000 --> 00:15:37.000]  你都不會成為美獅
[00:15:37.000 --> 00:15:38.000]  所以熟能生巧
[00:15:38.000 --> 00:15:40.000]  只要我們下手下腳
[00:15:40.000 --> 00:15:42.000]  我們不斷去實踐
[00:15:42.000 --> 00:15:47.000]  才有真正的果效
[00:15:47.000 --> 00:15:48.000]  第三就是說
[00:15:48.000 --> 00:15:53.000]  我們要有受苦的心智
[00:15:53.000 --> 00:15:55.000]  在門徒出去和回來之間
[00:15:55.000 --> 00:15:58.000]  馬可插入了施洗約翰
[00:15:58.000 --> 00:16:01.000]  枉死的一個事蹟
[00:16:01.000 --> 00:16:04.000]  其實說了一大段的篇幅
[00:16:04.000 --> 00:16:07.000]  表示這段經文
[00:16:07.000 --> 00:16:09.000]  有它的重要性
[00:16:09.000 --> 00:16:12.000]  這種三文治式的敘事方式
[00:16:12.000 --> 00:16:14.000]  其實是馬可福音裡面
[00:16:14.000 --> 00:16:16.000]  馬可特有的寫作方法
[00:16:16.000 --> 00:16:19.000]  大家上星期
[00:16:19.000 --> 00:16:20.000]  如果在第五章裡
[00:16:20.000 --> 00:16:24.000]  你會看得到
[00:16:24.000 --> 00:16:25.000]  其實作者在這裡
[00:16:25.000 --> 00:16:28.000]  只是要暗示一些事情
[00:16:28.000 --> 00:16:32.000]  讓我們來看看這個故事
[00:16:32.000 --> 00:16:35.000]  馬可首先以一個倒罪的方式
[00:16:35.000 --> 00:16:38.000]  先說出施洗約翰
[00:16:38.000 --> 00:16:43.000]  他被斬之後的情況
[00:16:43.000 --> 00:16:46.000]  他說耶穌的聲望日漸高漲
[00:16:46.000 --> 00:16:48.000]  可能是因為門徒
[00:16:48.000 --> 00:16:50.000]  他們傳福音的果效
[00:16:50.000 --> 00:16:52.000]  加上有些人對耶穌的身份
[00:16:52.000 --> 00:16:54.000]  是議論紛紛
[00:16:54.000 --> 00:16:55.000]  有些人說祂是先知
[00:16:55.000 --> 00:16:58.000]  有些人說祂是以利亞
[00:16:58.000 --> 00:17:01.000]  當時是加利利的分封王
[00:17:01.000 --> 00:17:04.000]  希律安提柏
[00:17:04.000 --> 00:17:08.000]  他以為耶穌是他所殺的施洗約翰
[00:17:08.000 --> 00:17:10.000]  現在復活了
[00:17:10.000 --> 00:17:15.000]  加上耶穌是傳天國的福音
[00:17:15.000 --> 00:17:19.000]  對於這個分封王來說
[00:17:19.000 --> 00:17:20.000]  他更加很擔心
[00:17:20.000 --> 00:17:24.000]  天國的王要來取代他
[00:17:24.000 --> 00:17:28.000]  可見神的國和地上的國
[00:17:28.000 --> 00:17:33.000]  其實矛盾已經開始了
[00:17:33.000 --> 00:17:35.000]  而施洗約翰
[00:17:35.000 --> 00:17:38.000]  他為什麼會被殺呢
[00:17:38.000 --> 00:17:40.000]  話說在此之前
[00:17:40.000 --> 00:17:44.000]  施洗約翰是不值希律安提柏的所作所為
[00:17:44.000 --> 00:17:46.000]  他更加是直斥其非
[00:17:46.000 --> 00:17:49.000]  所以被抓去坐牢
[00:17:49.000 --> 00:17:53.000]  因為希律安提柏犯了什麼罪
[00:17:53.000 --> 00:17:55.000]  犯了奸淫的罪
[00:17:55.000 --> 00:17:58.000]  大家如果看看希律的家譜
[00:17:58.000 --> 00:18:01.000]  你就會知道
[00:18:01.000 --> 00:18:04.000]  原來大希律有五個太太
[00:18:04.000 --> 00:18:06.000]  有七個兒子
[00:18:06.000 --> 00:18:11.000]  三個被他自己殺了
[00:18:11.000 --> 00:18:13.000]  現在希律安提柏
[00:18:13.000 --> 00:18:17.000]  他是大希律其中之一個兒子
[00:18:17.000 --> 00:18:20.000]  但是他是先休了自己的妻子
[00:18:20.000 --> 00:18:24.000]  然後另外娶他哥哥
[00:18:24.000 --> 00:18:28.000]  那個肥力一世的妻子希羅底
[00:18:28.000 --> 00:18:31.000]  而這個希羅底又是誰呢
[00:18:31.000 --> 00:18:37.000]  原來他又是另外一個同父異母的哥哥
[00:18:37.000 --> 00:18:40.000]  那個阿里多布的女兒
[00:18:40.000 --> 00:18:44.000]  就是說這個也是他的侄女
[00:18:44.000 --> 00:18:45.000]  由此可見
[00:18:45.000 --> 00:18:49.000]  希律的家族關係十分混亂
[00:18:49.000 --> 00:18:51.000]  個人任意妄為
[00:18:51.000 --> 00:18:55.000]  所以身為先知的獅子約翰
[00:18:55.000 --> 00:18:58.000]  更加要發聲
[00:18:58.000 --> 00:19:01.000]  所以希羅底懷恨在心
[00:19:01.000 --> 00:19:03.000]  想要殺獅子約翰
[00:19:03.000 --> 00:19:05.000]  但是他沒有機會
[00:19:05.000 --> 00:19:10.000]  因為希律安提柏始終很尊敬獅子約翰
[00:19:10.000 --> 00:19:13.000]  處處維護著他
[00:19:13.000 --> 00:19:15.000]  但是那天很不幸
[00:19:15.000 --> 00:19:19.000]  剛剛是希律安提柏的生日
[00:19:19.000 --> 00:19:21.000]  他准許他的繼女
[00:19:21.000 --> 00:19:26.000]  也就是希羅底他和前夫所生的女兒
[00:19:26.000 --> 00:19:31.000]  叫做薩諾米進來跳舞來御賓
[00:19:31.000 --> 00:19:34.000]  在興之所至的時候
[00:19:34.000 --> 00:19:39.000]  更加無條件地答應他繼女的要求
[00:19:39.000 --> 00:19:43.000]  就是說開一張空白的支票給他
[00:19:43.000 --> 00:19:47.000]  結果在他母親希羅底的唆擺之下
[00:19:47.000 --> 00:19:50.000]  他竟然跟希律說
[00:19:50.000 --> 00:19:54.000]  要撕死約翰的頭
[00:19:54.000 --> 00:19:57.000]  希律安提柏為了面子的問題
[00:19:57.000 --> 00:20:00.000]  所謂一言既出事馬難追
[00:20:00.000 --> 00:20:05.000]  於是就犧牲了約翰的生命
[00:20:05.000 --> 00:20:07.000]  其實馬可在這裡
[00:20:07.000 --> 00:20:09.000]  他是要告訴讀者
[00:20:09.000 --> 00:20:14.000]  耶穌除了不受家人的歡迎之外
[00:20:14.000 --> 00:20:18.000]  更加預言耶穌的命運
[00:20:18.000 --> 00:20:24.000]  他的命運和以色列歷代的先知是一樣的
[00:20:24.000 --> 00:20:28.000]  是會無辜地被殺的
[00:20:28.000 --> 00:20:32.000]  而馬可也在這裡暗示
[00:20:32.000 --> 00:20:35.000]  如果要成為耶穌的跟隨者
[00:20:35.000 --> 00:20:38.000]  他們也要有心理的準備
[00:20:38.000 --> 00:20:44.000]  傳福音講真話是需要付上這個代價
[00:20:44.000 --> 00:20:46.000]  大家如果有看教會的歷史
[00:20:46.000 --> 00:20:49.000]  你會看到跟隨耶穌的十二個門徒
[00:20:49.000 --> 00:20:52.000]  除了猶大他自己的自殺之外
[00:20:52.000 --> 00:20:55.000]  幾乎全部都是信道
[00:20:55.000 --> 00:20:57.000]  所以耶穌曾經說過
[00:20:57.000 --> 00:20:58.000]  在《瑪麗福音》裡
[00:20:58.000 --> 00:21:01.000]  祂說學生是不能夠高過先生
[00:21:01.000 --> 00:21:04.000]  僕人是不能夠高過主人
[00:21:04.000 --> 00:21:06.000]  如果耶穌是要受苦
[00:21:06.000 --> 00:21:11.000]  跟隨他的人是可以不用嗎
[00:21:11.000 --> 00:21:14.000]  所以身為福音使者
[00:21:14.000 --> 00:21:18.000]  是一定要知道這件事情
[00:21:18.000 --> 00:21:20.000]  如果是這樣的時候
[00:21:20.000 --> 00:21:22.000]  今天我們的信徒
