
[00:00:00.000 --> 00:00:02.000]  各位頂尖的早安
[00:05:50.000 --> 00:05:52.000]  他都未必見到這個引水道
[00:05:52.000 --> 00:05:56.000]  因為它是第一世紀末期建的
[00:05:56.000 --> 00:06:01.000]  這個引水道告訴我們
[00:06:01.000 --> 00:06:05.000]  西班牙當時是羅馬人的殖民地
[00:06:05.000 --> 00:06:09.000]  這條引水道是給當地的羅馬駐兵
[00:06:09.000 --> 00:06:10.000]  他們要飲水
[00:06:10.000 --> 00:06:12.000]  所以用這條引水道
[00:06:12.000 --> 00:06:16.000]  把食水引到他們駐兵的地方
[00:06:16.000 --> 00:06:24.000]  羅馬人正在統治西班牙
[00:06:24.000 --> 00:06:28.000]  所以當地的人都會懂拉丁文
[00:06:28.000 --> 00:06:33.000]  而保羅主要講希臘話
[00:06:33.000 --> 00:06:35.000]  但是當時的西班牙人
[00:06:35.000 --> 00:06:38.000]  應該不是很懂得希臘話
[00:06:38.000 --> 00:06:41.000]  保羅要去到西班牙傳福音
[00:06:41.000 --> 00:06:45.000]  希臘話不是講得很流通
[00:06:45.000 --> 00:06:50.000]  保羅的拉丁文又未必好到這麽流利
[00:06:50.000 --> 00:06:54.000]  所以他可能希望羅馬
[00:06:54.000 --> 00:06:57.000]  講拉丁文的地方有人支持他
[00:06:57.000 --> 00:07:00.000]  或者做他翻譯等等
[00:07:00.000 --> 00:07:04.000]  所以他要寫信給羅馬教會
[00:07:04.000 --> 00:07:06.000]  希望羅馬教會支持他
[00:07:06.000 --> 00:07:09.000]  要介紹自己
[00:07:09.000 --> 00:07:13.000]  還要推廣福音的異象
[00:07:13.000 --> 00:07:17.000]  所以他要講一講他對福音的看法
[00:07:17.000 --> 00:07:19.000]  他對傳福音的態度
[00:07:19.000 --> 00:07:21.000]  所以在這段聖經裏面
[00:07:21.000 --> 00:07:23.000]  我們很能夠掌握到
[00:07:23.000 --> 00:07:26.000]  保羅傳福音的心智
[00:07:26.000 --> 00:07:28.000]  如果我們要了解保羅
[00:07:28.000 --> 00:07:30.000]  怎樣看待他自己的傳福音
[00:07:30.000 --> 00:07:32.000]  第一點很明確就是
[00:07:32.000 --> 00:07:38.000]  他用一個欠債的心態去傳福音
[00:07:38.000 --> 00:07:40.000]  所以他講到
[00:07:40.000 --> 00:07:44.000]  無論希臘人 法外人 聰明人 諸如此類
[00:07:44.000 --> 00:07:47.000]  我都欠了他們的債
[00:07:47.000 --> 00:07:52.000]  怎麽為之用欠債的心態去傳福音
[00:07:52.000 --> 00:07:57.000]  欠債還錢 天經地義
[00:07:57.000 --> 00:08:00.000]  用現在的話講
[00:08:00.000 --> 00:08:02.000]  借錢當然要還
[00:08:02.000 --> 00:08:04.000]  所以借錢就一定要還
[00:08:04.000 --> 00:08:07.000]  不需要講任何的理由
[00:08:07.000 --> 00:08:10.000]  你不會跟銀行講
[00:08:10.000 --> 00:08:11.000]  我借了你錢
[00:08:11.000 --> 00:08:13.000]  不過你可不可以給我時間考慮
[00:08:13.000 --> 00:08:15.000]  我考慮還不還給你
[00:08:15.000 --> 00:08:16.000]  是不可能的
[00:08:16.000 --> 00:08:18.000]  借錢就要還
[00:08:18.000 --> 00:08:22.000]  所以保羅傳福音的態度是怎樣
[00:08:22.000 --> 00:08:25.000]  不是想我應不應該去傳福音
[00:08:25.000 --> 00:08:27.000]  而是我就要傳福音
[00:08:27.000 --> 00:08:28.000]  天經地義
[00:08:28.000 --> 00:08:32.000]  就好像欠債還錢一樣
[00:08:32.000 --> 00:08:34.000]  所以他講得很明白
[00:08:34.000 --> 00:08:37.000]  我對任何人都欠了他們的債
[00:08:37.000 --> 00:08:38.000]  就算是羅馬
[00:08:38.000 --> 00:08:40.000]  我未去過這個地方
[00:08:40.000 --> 00:08:41.000]  我都欠了他們的債
[00:08:41.000 --> 00:08:46.000]  所以我很想來在他們當中傳福音
[00:08:46.000 --> 00:08:49.000]  這就是保羅所領受的一個異象
[00:08:49.000 --> 00:08:53.000]  我們是一個跟從基督的人
[00:08:53.000 --> 00:08:58.000]  就是肩負了傳福音的罩命
[00:08:58.000 --> 00:09:02.000]  在約翰福音裏面也講得很清楚
[00:09:02.000 --> 00:09:06.000]  蘇下願你們平安
[00:09:06.000 --> 00:09:08.000]  父神怎麽差遣我
[00:09:08.000 --> 00:09:10.000]  我照樣差遣你們
[00:09:10.000 --> 00:09:13.000]  這裏講的就是祂的門徒
[00:09:13.000 --> 00:09:16.000]  耶穌基督差派祂的門徒
[00:09:16.000 --> 00:09:19.000]  在這個世上為祂做見證
[00:09:19.000 --> 00:09:22.000]  為祂傳揚福音
[00:09:22.000 --> 00:09:24.000]  所以我們每一個跟從基督的人
[00:09:24.000 --> 00:09:28.000]  不需要去討論
[00:09:28.000 --> 00:09:30.000]  我們就是被差遣傳福音
[00:09:30.000 --> 00:09:32.000]  好像欠人家錢
[00:09:32.000 --> 00:09:34.000]  不需要討論還不還
[00:09:34.000 --> 00:09:36.000]  我們是要傳
[00:09:36.000 --> 00:09:40.000]  所以在哥倫多前書保羅說
[00:09:40.000 --> 00:09:43.000]  我傳福音是沒有什麽可誇的
[00:09:43.000 --> 00:09:44.000]  我是不得已的
[00:09:44.000 --> 00:09:45.000]  我不存在誘惑
[00:09:45.000 --> 00:09:47.000]  我甘心做就有賞賜
[00:09:47.000 --> 00:09:50.000]  不甘心責任已經託付給我了
[00:09:50.000 --> 00:09:52.000]  就等於我借了人家錢
[00:09:52.000 --> 00:09:54.000]  我還錢給他有什麽可誇呢
[00:09:54.000 --> 00:09:55.000]  借錢當然要還的
[00:09:55.000 --> 00:09:58.000]  沒什麽威風的
[00:09:58.000 --> 00:09:59.000]  你跟人家說
[00:09:59.000 --> 00:10:00.000]  我借了錢我還給他
[00:10:00.000 --> 00:10:01.000]  你多聰明
[00:10:01.000 --> 00:10:02.000]  人家覺得不搞錯
[00:10:02.000 --> 00:10:04.000]  你借錢就要還的
[00:10:04.000 --> 00:10:05.000]  有多聰明
[00:10:05.000 --> 00:10:07.000]  所以沒什麽可誇的
[00:10:07.000 --> 00:10:10.000]  因為是必須要做的
[00:10:10.000 --> 00:10:14.000]  我在中學的時候信耶穌
[00:10:14.000 --> 00:10:15.000]  回到教會
[00:10:15.000 --> 00:10:17.000]  當時的哥哥姐姐
[00:10:17.000 --> 00:10:19.000]  我的導師就教我了
[00:10:19.000 --> 00:10:23.000]  信耶穌是要去傳福音的
[00:10:23.000 --> 00:10:26.000]  這是聖經教導我們的
[00:10:26.000 --> 00:10:28.000]  我就領受了這個教導
[00:10:28.000 --> 00:10:31.000]  我也很明白我自己的責任
[00:10:31.000 --> 00:10:33.000]  所以我在中四的時候
[00:10:33.000 --> 00:10:38.000]  就傳福音帶了第一位
[00:10:38.000 --> 00:10:40.000]  未信主的信耶穌
[00:10:40.000 --> 00:10:43.000]  這位就是我的同學
[00:10:43.000 --> 00:10:46.000]  那時候是1975年
[00:10:46.000 --> 00:10:49.000]  國陪理報道會在11月
[00:10:49.000 --> 00:10:52.000]  我就帶同學去報道會
[00:10:52.000 --> 00:10:53.000]  他就信了主
[00:10:53.000 --> 00:10:57.000]  75年距離現在48年
[00:10:57.000 --> 00:11:01.000]  48年我第一個是果子
[00:11:01.000 --> 00:11:03.000]  去年我去過一間教會
[00:11:03.000 --> 00:11:06.000]  就見到我這個同學
[00:11:06.000 --> 00:11:09.000]  48年他還在這間教會
[00:11:09.000 --> 00:11:11.000]  還在侍奉
[00:11:11.000 --> 00:11:13.000]  他看到我當然很開心
[00:11:13.000 --> 00:11:14.000]  是老同學
[00:11:14.000 --> 00:11:17.000]  他還介紹他的哥哥給我認識
[00:11:17.000 --> 00:11:20.000]  他說我哥哥最近也信了主
[00:11:20.000 --> 00:11:21.000]  所以就介紹給我認識
[00:11:21.000 --> 00:11:24.000]  特意帶他來見我的
[00:11:24.000 --> 00:11:25.000]  我見到他們兩個
[00:11:25.000 --> 00:11:27.000]  我真是無限的感恩
[00:11:27.000 --> 00:11:30.000]  我第一句傳福音的果子
[00:11:30.000 --> 00:11:32.000]  不單只是一個
[00:11:32.000 --> 00:11:34.000]  還是不斷再有果子
[00:11:34.000 --> 00:11:37.000]  這就是我們信耶穌的人
[00:11:37.000 --> 00:11:39.000]  應該有的本分
[00:11:39.000 --> 00:11:41.000]  就是要傳揚福音
[00:11:41.000 --> 00:11:44.000]  好像欠了人的債一樣
[00:11:44.000 --> 00:11:46.000]  你就要傳
[00:11:46.000 --> 00:11:50.000]  我自己後來蒙神夫照讀神學
[00:11:50.000 --> 00:11:53.000]  我都是很明白這個教導
[00:11:53.000 --> 00:11:55.000]  我第一場的報道會
[00:11:55.000 --> 00:11:57.000]  由我去講的報道會
[00:11:57.000 --> 00:11:59.000]  是1984年
[00:11:59.000 --> 00:12:01.000]  那時候我還在讀神學
[00:12:01.000 --> 00:12:04.000]  在香港仔閣梁紅醫院
[00:12:04.000 --> 00:12:07.000]  我們去病房探訪
[00:12:07.000 --> 00:12:10.000]  探訪完之後就請他下來地下
[00:12:10.000 --> 00:12:14.000]  在那個地方開一個小型的報道會
[00:12:14.000 --> 00:12:16.000]  這就是我第一場的報道會
[00:12:16.000 --> 00:12:19.000]  大家知道我之前
[00:12:19.000 --> 00:12:22.000]  比較多在神學院做教導的工作
[00:12:22.000 --> 00:12:24.000]  但是我沒有放棄過
[00:12:24.000 --> 00:12:28.000]  講報道會傳揚福音
[00:12:28.000 --> 00:12:30.000]  因為這是我欠的債
[00:12:30.000 --> 00:12:32.000]  這是我的本分
[00:12:32.000 --> 00:12:34.000]  所以我去年五月就在大家當中
[00:12:34.000 --> 00:12:36.000]  講了一場報道會
[00:12:36.000 --> 00:12:38.000]  這就是我的本分
[00:12:38.000 --> 00:12:40.000]  所以福音
[00:12:40.000 --> 00:12:42.000]  傳揚福音
[00:12:42.000 --> 00:12:44.000]  不用理由去爭論的
[00:12:44.000 --> 00:12:47.000]  好像欠債還錢一樣
[00:12:47.000 --> 00:12:49.000]  就是要做的
[00:12:49.000 --> 00:12:52.000]  除了用一個欠債的心態
[00:12:52.000 --> 00:12:54.000]  保羅傳揚福音
[00:12:54.000 --> 00:12:58.000]  他是不會覺得要選對象的
[00:12:58.000 --> 00:13:01.000]  所有人都要聽福音
[00:13:01.000 --> 00:13:03.000]  福音是為了所有人
[00:13:03.000 --> 00:13:04.000]  所以他說
[00:13:04.000 --> 00:13:07.000]  無論是希臘人 法外人 聰明人 宇宙人
[00:13:07.000 --> 00:13:10.000]  我都欠了他們的債
[00:13:10.000 --> 00:13:12.000]  這裏在第一章裏面
[00:13:12.000 --> 00:13:15.000]  特別提到法外人
[00:13:15.000 --> 00:13:18.000]  當時的人看西班牙人
[00:13:18.000 --> 00:13:20.000]  就是法外人
[00:13:20.000 --> 00:13:22.000]  所以保羅很聰明的
[00:13:22.000 --> 00:13:24.000]  第一章裏面有一個伏筆
[00:13:24.000 --> 00:13:27.000]  到了第十五章就跟羅馬人說
[00:13:27.000 --> 00:13:30.000]  我就去法外人那裏傳福音
[00:13:30.000 --> 00:13:31.000]  去西班牙
[00:13:31.000 --> 00:13:33.000]  你們支持一下我
[00:13:33.000 --> 00:13:36.000]  那什麼叫法外人呢
[00:13:36.000 --> 00:13:39.000]  為什麼要跟希臘人做一個對比呢
[00:13:39.000 --> 00:13:41.000]  當時希臘話
[00:13:41.000 --> 00:13:45.000]  懂得講希臘話的人
[00:13:45.000 --> 00:13:47.000]  就是希臘人
[00:13:47.000 --> 00:13:52.000]  不懂得講希臘話的人就是法外人
[00:13:52.000 --> 00:13:56.000]  如果你不懂得講希臘話
[00:13:56.000 --> 00:13:58.000]  在他們的定義裏面
[00:13:58.000 --> 00:14:00.000]  大家都是法外人
[00:14:00.000 --> 00:14:03.000]  法外人希臘文是怎樣讀的呢
[00:14:03.000 --> 00:14:05.000]  我讀給大家聽
[00:14:05.000 --> 00:14:07.000]  是barbaros
[00:14:07.000 --> 00:14:09.000]  barbaros
[00:14:09.000 --> 00:14:12.000]  這個字是學那些音
[00:14:12.000 --> 00:14:15.000]  來造成這個字的
[00:14:15.000 --> 00:14:17.000]  是什麼意思呢
[00:14:17.000 --> 00:14:19.000]  barbaros
[00:14:19.000 --> 00:14:22.000]  引申了後來英文的barbarian
[00:14:22.000 --> 00:14:24.000]  在這裏引申出來
[00:14:24.000 --> 00:14:25.000]  barbaros
[00:14:25.000 --> 00:14:26.000]  bar bar bar
[00:14:26.000 --> 00:14:28.000]  都不知道你說什麼
[00:14:28.000 --> 00:14:29.000]  明白這個嗎
[00:14:29.000 --> 00:14:33.000]  所以希臘文是一種很歧視性的字
[00:14:33.000 --> 00:14:34.000]  bar bar bar
[00:14:34.000 --> 00:14:35.000]  不知道你說什麼
[00:14:35.000 --> 00:14:36.000]  沒有文化
[00:14:36.000 --> 00:14:38.000]  法外人
[00:14:38.000 --> 00:14:39.000]  但是保羅說
[00:14:39.000 --> 00:14:45.000]  無論是會講希臘話的野蠻民族
[00:14:45.000 --> 00:14:46.000]  法外人
[00:14:46.000 --> 00:14:48.000]  聰明如絕
[00:14:48.000 --> 00:14:50.000]  我都欠了他們的債
[00:14:50.000 --> 00:14:53.000]  所以無論是什麼人
[00:14:53.000 --> 00:14:56.000]  都是我傳福音的對象
[00:14:56.000 --> 00:14:58.000]  在當時的地中海世界
[00:14:58.000 --> 00:15:00.000]  其實包含了很多的民族
[00:15:00.000 --> 00:15:02.000]  用了很多的語言
[00:15:02.000 --> 00:15:04.000]  但是對保羅來說
[00:15:04.000 --> 00:15:06.000]  所有人
[00:15:06.000 --> 00:15:08.000]  全部的人
[00:15:08.000 --> 00:15:11.000]  都是我傳福音的對象
[00:15:11.000 --> 00:15:12.000]  所以
[00:15:12.000 --> 00:15:13.000]  我們傳福音
[00:15:13.000 --> 00:15:15.000]  尤其是我們最初學
[00:15:15.000 --> 00:15:17.000]  街頭報道
[00:15:17.000 --> 00:15:20.000]  我們都去找個對象的時候
[00:15:20.000 --> 00:15:23.000]  看看他的樣子是否比較良善
[00:15:23.000 --> 00:15:27.000]  有些信心都會跟他說
[00:15:27.000 --> 00:15:29.000]  我們都會選對象
[00:15:29.000 --> 00:15:30.000]  但是其實保羅來說
[00:15:30.000 --> 00:15:32.000]  我不管他是什麼人
[00:15:32.000 --> 00:15:35.000]  都欠了他們的債
[00:15:35.000 --> 00:15:38.000]  我很記得以前我們搞福音營
[00:15:38.000 --> 00:15:41.000]  看到微信主的營友進來
[00:15:41.000 --> 00:15:43.000]  都會猜
[00:15:43.000 --> 00:15:46.000]  這個會不會最終信耶穌呢
[00:15:46.000 --> 00:15:48.000]  這個會不會缺志呢
[00:15:48.000 --> 00:15:51.000]  告訴你通常都猜不到的
[00:15:51.000 --> 00:15:54.000]  最特別的一次
[00:15:54.000 --> 00:16:00.000]  我在2011年去蒙古斷酸
[00:16:00.000 --> 00:16:03.000]  這是一個營會
[00:16:03.000 --> 00:16:05.000]  給中學生的營會
[00:16:05.000 --> 00:16:07.000]  在這個營會裏面
[00:16:07.000 --> 00:16:09.000]  有一個年輕人
[00:16:09.000 --> 00:16:12.000]  一有聚會就坐到最後
[00:16:12.000 --> 00:16:14.000]  然後戴著耳機
[00:16:14.000 --> 00:16:16.000]  擺明是不聽你的
[00:16:16.000 --> 00:16:19.000]  他的態度也是很差的
[00:16:19.000 --> 00:16:21.000]  如果我們要猜他信不信主
[00:16:21.000 --> 00:16:23.000]  他一定是不信主
[00:16:23.000 --> 00:16:25.000]  但是其實他後來
[00:16:25.000 --> 00:16:27.000]  是信了耶穌的
[00:16:27.000 --> 00:16:29.000]  那一刻我看到他舉手決絕
[00:16:29.000 --> 00:16:31.000]  那一刻我是很感動的
[00:16:31.000 --> 00:16:33.000]  其實在這個營會裏面
[00:16:33.000 --> 00:16:35.000]  他的態度雖然是這樣
[00:16:35.000 --> 00:16:37.000]  但是我們沒有放棄過
[00:16:37.000 --> 00:16:39.000]  原因就是
[00:16:39.000 --> 00:16:41.000]  其實我不管你什麼態度
[00:16:41.000 --> 00:16:44.000]  總之我有責任向你傳
[00:16:44.000 --> 00:16:46.000]  我很希望你信耶穌
[00:16:46.000 --> 00:16:48.000]  我不知道神的工作
[00:16:48.000 --> 00:16:50.000]  我不知道神怎樣感動你
[00:16:50.000 --> 00:16:52.000]  但這個都是我的責任
[00:16:52.000 --> 00:16:55.000]  就好像保羅所說
[00:16:55.000 --> 00:16:58.000]  福音就是要救一切相信的人
[00:16:58.000 --> 00:17:01.000]  就是這樣
[00:17:01.000 --> 00:17:05.000]  傳福音就是不選人的
[00:17:05.000 --> 00:17:07.000]  這個也是我自己
[00:17:07.000 --> 00:17:10.000]  從中學開始一直領受的教導
[00:17:10.000 --> 00:17:12.000]  所以我是學習
[00:17:12.000 --> 00:17:14.000]  去不同的地方
[00:17:14.000 --> 00:17:16.000]  向不同的人傳福音
[00:17:16.000 --> 00:17:18.000]  這裏講到蒙古
[00:17:18.000 --> 00:17:22.000]  另外我在92年就去了沖繩島
[00:17:22.000 --> 00:17:25.000]  在日本人的教會裏面講到
[00:17:25.000 --> 00:17:28.000]  跟那些沖繩島的弟兄姊妹
[00:17:28.000 --> 00:17:29.000]  去街頭報道
[00:17:29.000 --> 00:17:31.000]  你看我拿著十字架
[00:17:31.000 --> 00:17:35.000]  隨街走就去傳福音
[00:17:35.000 --> 00:17:38.000]  02年我就去了越南
[00:17:38.000 --> 00:17:41.000]  在越南嘗試學習
[00:17:41.000 --> 00:17:44.000]  怎樣向越南人傳福音
[00:17:44.000 --> 00:17:48.000]  04年我就去了印度南部
[00:17:48.000 --> 00:17:50.000]  即是班戈羅近再落一點
[00:17:50.000 --> 00:17:52.000]  去埋Maiso的地方
[00:17:52.000 --> 00:17:55.000]  去一些地方傳福音
[00:17:55.000 --> 00:17:59.000]  亦都在一些貧民區的教會講到
[00:17:59.000 --> 00:18:03.000]  亦都去過一些回教徒的村落
[00:18:03.000 --> 00:18:05.000]  去傳福音
[00:18:05.000 --> 00:18:08.000]  我們帶了兩位婦女去信耶穌
[00:18:08.000 --> 00:18:11.000]  你見他們都是穿印度的服飾
[00:18:11.000 --> 00:18:13.000]  但其實他們是回教徒
[00:18:13.000 --> 00:18:16.000]  另外剛才講的
[00:18:16.000 --> 00:18:18.000]  亦都去過蒙古國外蒙
[00:18:18.000 --> 00:18:20.000]  向中學生傳福音
[00:18:20.000 --> 00:18:23.000]  為何要傳福音
[00:18:23.000 --> 00:18:26.000]  在香港大把人未信主
[00:18:26.000 --> 00:18:28.000]  為何要去到那麼遠
[00:18:28.000 --> 00:18:30.000]  那麼辛苦
[00:18:30.000 --> 00:18:32.000]  這個是學習
[00:18:32.000 --> 00:18:36.000]  所有人不同的人
[00:18:36.000 --> 00:18:38.000]  都是我們的福音對象
[00:18:38.000 --> 00:18:40.000]  我們做的有限
[00:18:40.000 --> 00:18:42.000]  但這個是我們要做的
[00:18:42.000 --> 00:18:45.000]  我們要學習的事情
[00:18:45.000 --> 00:18:48.000]  所以要明白
[00:18:48.000 --> 00:18:51.000]  福音要拯救所有的人
[00:18:51.000 --> 00:18:54.000]  這就是保羅和羅馬的教會
[00:18:54.000 --> 00:18:56.000]  講得很清楚明白
[00:18:56.000 --> 00:19:00.000]  亦都是希望他們知道
[00:19:00.000 --> 00:19:02.000]  他去西班牙傳福音
[00:19:02.000 --> 00:19:04.000]  其實他們都有責任
[00:19:04.000 --> 00:19:06.000]  他們都應該去支持
[00:19:06.000 --> 00:19:10.000]  最後保羅講到傳福音的時候
[00:19:10.000 --> 00:19:13.000]  他講到福音不單止是一個信息
[00:19:13.000 --> 00:19:16.000]  福音還有一種能力
[00:19:16.000 --> 00:19:18.000]  他說我不以福音為恥
[00:19:18.000 --> 00:19:22.000]  福音本是神的大能
[00:19:22.000 --> 00:19:24.000]  要救一切上神
[00:19:24.000 --> 00:19:27.000]  先是猶太人 後是希臘人
[00:19:27.000 --> 00:19:30.000]  這就是保羅對福音的看法
[00:19:30.000 --> 00:19:33.000]  他說神的義在福音上顯明
[00:19:33.000 --> 00:19:36.000]  這個義是本於信 以至於信
[00:19:36.000 --> 00:19:39.000]  就是神的義在福音上顯明
[00:19:39.000 --> 00:19:41.000]  神是信實的神
