
[00:00:00.000 --> 00:00:02.380]  史詩的時代結束了之後
[00:01:23.020 --> 00:01:25.620]  他的名字叫做耶羅波安所統治
[00:01:25.620 --> 00:01:26.900]  這裡要留意
[00:01:26.900 --> 00:01:29.100]  這個名字是耶羅波安
[00:01:29.100 --> 00:01:30.220]  是有個「耶」字的
[00:01:30.220 --> 00:01:32.300]  和索羅門的兒子羅波安
[00:01:32.300 --> 00:01:34.300]  是有個「耶」字的差別的
[00:01:34.300 --> 00:01:37.140]  最初耶羅波安定都在士堅
[00:01:37.140 --> 00:01:39.420]  到了以色列王巴沙的時候
[00:01:39.420 --> 00:01:41.620]  就遷都到德薩
[00:01:41.620 --> 00:01:43.620]  到了暗利作王的時候
[00:01:43.620 --> 00:01:45.620]  就定都在撒馬尼亞
[00:01:45.620 --> 00:01:47.820]  直到王國滅亡的時候
[00:01:47.820 --> 00:01:50.700]  都仍然是定都在撒馬尼亞
[00:01:50.700 --> 00:01:53.940]  北國亡於主前722
[00:01:53.940 --> 00:01:55.940]  是被亞述帝國所消滅
[00:01:55.940 --> 00:01:58.660]  南國亡於主前587
[00:01:58.660 --> 00:02:01.020]  是由巴比倫帝國所消滅
[00:02:01.020 --> 00:02:04.700]  王國歷史前後大概有五百多年
[00:02:04.700 --> 00:02:06.940]  在其中我們可以看見
[00:02:06.940 --> 00:02:08.580]  有很多好的王出現
[00:02:08.580 --> 00:02:10.940]  也有很多壞的王產生
[00:02:10.940 --> 00:02:12.460]  有見鬼神的王
[00:02:12.460 --> 00:02:14.260]  也有拜偶像的王
[00:02:14.260 --> 00:02:15.700]  有我們熟悉的王
[00:02:15.700 --> 00:02:17.700]  好像大衛、索羅門
[00:02:17.700 --> 00:02:19.940]  也有一些我們根本不認識的王
[00:02:19.940 --> 00:02:22.420]  好像亞比央、亞薩
[00:02:22.420 --> 00:02:26.620]  今年每個月的第一周的星星廣告裏面
[00:02:26.620 --> 00:02:30.340]  我們將會以講述這個滅亡的故事為主
[00:02:30.340 --> 00:02:32.740]  我們總共選了12位的王
[00:02:32.740 --> 00:02:35.780]  他們有些是來自聯合王國的時期
[00:02:35.780 --> 00:02:37.780]  有些是來自猶大
[00:02:37.780 --> 00:02:39.380]  有些來自以色列
[00:02:39.380 --> 00:02:41.380]  每一次會講一位
[00:02:41.380 --> 00:02:43.780]  透過12位君王的生平
[00:02:43.780 --> 00:02:45.780]  讓我們看見這些君王
[00:02:45.780 --> 00:02:48.580]  其實和我們一樣是有血有肉的人
[00:02:48.580 --> 00:02:51.860]  他們不單在生命上展露出
[00:02:51.860 --> 00:02:53.380]  他們會敬拜神
[00:02:53.380 --> 00:02:55.620]  同樣也展露出有些王
[00:02:55.620 --> 00:02:58.340]  他們是離開神去拜偶像
[00:02:58.340 --> 00:03:00.980]  神在這些有血有肉的君王身上
[00:03:00.980 --> 00:03:02.980]  他流露出來的是恩典
[00:03:02.980 --> 00:03:04.980]  帶著的是包容
[00:03:04.980 --> 00:03:06.740]  這些都提醒著我們
[00:03:06.740 --> 00:03:09.940]  今天我們每一個跟從主的人
[00:03:09.940 --> 00:03:12.980]  神在我們這些有血有肉的人身上
[00:03:12.980 --> 00:03:14.980]  同樣流露著恩典
[00:03:14.980 --> 00:03:16.980]  同樣帶著包容
[00:03:16.980 --> 00:03:19.940]  我今天所講的第一位王是索羅王
[00:03:19.940 --> 00:03:21.940]  他在身上是一位戰士
[00:03:21.940 --> 00:03:25.540]  他在基比亞一役裏面一戰成名
[00:03:25.540 --> 00:03:27.140]  大敗阿滿人
[00:03:27.140 --> 00:03:29.780]  贏取了以色列百姓對他的接納
[00:03:29.780 --> 00:03:31.780]  成為了第一位君王
[00:03:31.780 --> 00:03:33.220]  他在身裏面
[00:03:33.220 --> 00:03:35.220]  他打過無數次的戰爭
[00:03:35.220 --> 00:03:37.540]  大敗菲律賓人多次
[00:03:37.540 --> 00:03:42.020]  菲律賓人最後雖然是由大陸王徹底消滅
[00:03:42.020 --> 00:03:44.980]  但是消滅菲律賓人的基礎
[00:03:44.980 --> 00:03:46.980]  就是由索羅王所奠定
[00:03:46.980 --> 00:03:49.860]  他在身上參與了無數的戰爭
[00:03:49.860 --> 00:03:51.860]  每一場他都打贏
[00:03:51.860 --> 00:03:54.340]  只有在最後一場戰爭裏面
[00:03:54.340 --> 00:03:55.540]  他是戰敗
[00:03:55.540 --> 00:03:58.580]  而在一場戰役裏面他陣亡
[00:03:58.580 --> 00:04:01.620]  這場戰役就在基利波山那裏
[00:04:01.620 --> 00:04:03.300]  他的名字
[00:04:03.300 --> 00:04:08.100]  他是以色列百姓當中被尊重的一位英雄人物
[00:04:08.100 --> 00:04:11.780]  新約聖經裏面提到一個很有名的使徒
[00:04:11.780 --> 00:04:13.380]  叫做使徒保羅
[00:04:13.380 --> 00:04:16.420]  使徒保羅的希伯來文的名字就是索羅
[00:04:16.420 --> 00:04:19.940]  大概他父親為他取名索羅
[00:04:19.940 --> 00:04:22.420]  是為了要紀念他們支派裏面
[00:04:22.420 --> 00:04:24.420]  因為很偉大的先祖
[00:04:24.420 --> 00:04:26.980]  所以為兒子取名索羅
[00:04:26.980 --> 00:04:30.100]  由於索羅是一位偉大的戰士
[00:04:30.100 --> 00:04:34.020]  所以我選擇了用君王戰士索羅王
[00:04:34.020 --> 00:04:36.020]  作為今天講道的題目
[00:04:36.020 --> 00:04:39.140]  我們首先在神面前先有個禱告
[00:04:46.420 --> 00:04:48.420]  有很多不同的榜樣
[00:04:48.420 --> 00:04:50.900]  讓我們學到很多的尷尬
[00:04:50.900 --> 00:04:56.340]  提醒我們有些甚麼我們應該要小心謹慎地跟從主
[00:04:56.340 --> 00:04:57.620]  也提醒我們
[00:04:57.620 --> 00:05:00.660]  我們的主在索羅身上有的恩典憐憫
[00:05:00.660 --> 00:05:03.940]  同樣在我們身上有這些恩典和憐憫
[00:05:03.940 --> 00:05:04.740]  我們仰望你
[00:05:04.740 --> 00:05:05.860]  奉耶穌名求
[00:05:05.860 --> 00:05:07.460]  (祈禱)
[00:05:07.460 --> 00:05:11.540]  當撒姆爾在米斯巴那裏用公開的方式求問神
[00:05:11.540 --> 00:05:14.100]  抽籤抽出了辯雅文支派
[00:05:14.100 --> 00:05:16.500]  再抽出了馬特尼家族
[00:05:16.500 --> 00:05:21.140]  最後馬特尼家族裏面抽出了基氏的兒子索羅的時候
[00:05:21.140 --> 00:05:23.060]  百姓大聲呼呼說
[00:05:23.060 --> 00:05:24.900]  願和萬歲
[00:05:24.900 --> 00:05:30.500]  當然聖經記述索羅是一個又高大又威猛的男士
[00:05:30.500 --> 00:05:32.260]  十章二十三次的書這樣說
[00:05:32.260 --> 00:05:34.980]  索羅比眾人高出一個頭
[00:05:34.980 --> 00:05:36.740]  但他好像是國永一樣
[00:05:36.740 --> 00:05:38.900]  所以當你看到他的時候你會怎樣?
[00:05:38.900 --> 00:05:41.140]  簡直是英雄
[00:05:41.140 --> 00:05:42.820]  簡直是偉人
[00:05:42.820 --> 00:05:44.820]  於是乎大家很興奮
[00:05:44.820 --> 00:05:48.180]  終於有一位偉大的王誕生了
[00:05:48.180 --> 00:05:51.460]  但與此同時也有百姓提出疑問
[00:05:51.460 --> 00:05:53.860]  這個人怎樣能夠拯救我們呢?
[00:05:53.860 --> 00:05:56.420]  因此有些百姓藐視他
[00:05:56.420 --> 00:05:58.980]  甚至不送禮物給他
[00:05:58.980 --> 00:06:03.620]  這個抽籤的過程雖然是眾百姓親眼目睹的
[00:06:03.620 --> 00:06:05.780]  但是不會因為這樣的緣故
[00:06:05.780 --> 00:06:08.020]  就沒有人反對他作王
[00:06:08.020 --> 00:06:11.540]  要百姓來接受索羅作為統治者
[00:06:11.540 --> 00:06:13.540]  接受索羅的管治
[00:06:13.540 --> 00:06:15.540]  其實不是一件容易的事
[00:06:15.540 --> 00:06:17.860]  以色列人一直都沒有王
[00:06:17.860 --> 00:06:19.060]  對他們來說
[00:06:19.060 --> 00:06:21.060]  王的管治是怎樣的呢?
[00:06:21.060 --> 00:06:23.540]  所以選了王之後到底應該怎樣的呢?
[00:06:23.540 --> 00:06:24.980]  大家都不知道
[00:06:24.980 --> 00:06:26.980]  所以抽籤選了索羅之後
[00:06:26.980 --> 00:06:28.020]  選了一個技術
[00:06:28.020 --> 00:06:30.260]  大家就各回各家
[00:06:30.260 --> 00:06:33.140]  好像彷彿甚麼事都沒有發生過一樣
[00:06:33.140 --> 00:06:36.180]  藐視索羅的人其實是有道理的
[00:06:36.180 --> 00:06:38.820]  雖然索羅是比人高一個頭
[00:06:38.820 --> 00:06:41.220]  但他是出身卑微
[00:06:41.220 --> 00:06:43.540]  九章二十節到二十一節的書
[00:06:43.540 --> 00:06:46.980]  記述當撒姆爾預言索羅要作王的時候
[00:06:46.980 --> 00:06:48.980]  索羅這樣回答
[00:06:48.980 --> 00:06:51.140]  他說我不是以色列眾之派裏面
[00:06:51.140 --> 00:06:54.500]  最微小的別雅敏人嗎?
[00:06:54.500 --> 00:06:58.580]  我家族不是別雅敏之派的家族裏面最微小的嗎?
[00:06:58.580 --> 00:07:01.860]  你為甚麼對我說這番話呢?
[00:07:01.860 --> 00:07:04.900]  很多牧師提到這段經文的時候
[00:07:04.900 --> 00:07:07.620]  都特別提到索羅是一個謙卑的人
[00:07:07.620 --> 00:07:09.380]  他出身謙卑
[00:07:09.380 --> 00:07:12.660]  所以後來作王之後才越來越驕傲
[00:07:12.660 --> 00:07:15.540]  這個說法不是錯誤的
[00:07:15.540 --> 00:07:19.940]  因為當撒姆爾指責索羅王犯得罪神的時候
[00:07:19.940 --> 00:07:21.620]  同樣都提到
[00:07:21.620 --> 00:07:23.620]  從前是謙卑的
[00:07:23.620 --> 00:07:26.980]  但今天你竟然藐視神的律例
[00:07:26.980 --> 00:07:28.980]  來任意而行
[00:07:28.980 --> 00:07:34.020]  所以一方面是反映索羅有那份謙卑
[00:07:34.020 --> 00:07:36.900]  但這個謙卑同時也在說事實
[00:07:36.900 --> 00:07:38.900]  這個事實就是索羅的家族
[00:07:38.900 --> 00:07:41.220]  的確是出身寒微
[00:07:41.220 --> 00:07:43.220]  而且在當時的社會裏面
[00:07:43.220 --> 00:07:46.260]  眾支派都看不起索羅這個支派
[00:07:46.260 --> 00:07:48.260]  如果我們仍然記得的話
[00:07:48.260 --> 00:07:51.620]  在《史詩記》裏面曾經記述過一件事
[00:07:51.620 --> 00:07:53.620]  就是有位利美人和他的妾
[00:07:53.620 --> 00:07:56.020]  去到別雅敏之派的一個城
[00:07:56.020 --> 00:07:58.020]  就是基比亞城那裏
[00:07:58.020 --> 00:07:59.700]  在那裏受到傷害
[00:07:59.700 --> 00:08:02.100]  後來以色列百姓追究這件事
[00:08:02.100 --> 00:08:05.540]  別雅敏之派就和其他十一個支派進行了戰爭
[00:08:05.540 --> 00:08:07.380]  戰爭到最後
[00:08:07.380 --> 00:08:10.580]  別雅敏之派只有五百個男丁仍然生存
[00:08:10.580 --> 00:08:13.700]  差點到了亡族的地步
[00:08:13.700 --> 00:08:16.420]  所以索羅這番回答不僅是謙卑
[00:08:16.420 --> 00:08:17.940]  同時也是事實
[00:08:17.940 --> 00:08:19.940]  就是別雅敏之派當時來說
[00:08:19.940 --> 00:08:22.180]  是人丁單薄的一個支派
[00:08:22.180 --> 00:08:24.180]  對其他支派來說
[00:08:24.180 --> 00:08:26.820]  這個支派不值得有甚麼榮耀
[00:08:26.820 --> 00:08:28.820]  所以提到別雅敏之派的時候
[00:08:28.820 --> 00:08:30.020]  大家會很震驚
[00:08:30.020 --> 00:08:31.780]  竟然在這個支派裏面
[00:08:31.780 --> 00:08:33.540]  有一位皇產生
[00:08:33.540 --> 00:08:35.700]  來自一個這麼弱小的支派
[00:08:35.700 --> 00:08:38.820]  這個要人接受是一件很難的事
[00:08:38.820 --> 00:08:42.260]  所以當索羅被選為王的時候
[00:08:42.260 --> 00:08:43.780]  有人藐視他
[00:08:43.780 --> 00:08:45.780]  是絕對有道理的
[00:08:45.780 --> 00:08:48.980]  但很快的索羅王就展示出
[00:08:48.980 --> 00:08:51.700]  他的確是作王的材料
[00:08:51.700 --> 00:08:53.780]  《撒姆爾記》上的十一章提到
[00:08:53.780 --> 00:08:55.780]  約旦河東那處的阿摩人
[00:08:55.780 --> 00:08:58.020]  來攻擊基烈雅比城
[00:08:58.020 --> 00:09:00.180]  當時整個的以色列當中
[00:09:00.180 --> 00:09:02.900]  沒有人可以去救助基烈雅比
[00:09:02.900 --> 00:09:05.380]  當索羅知道這個消息的時候
[00:09:05.380 --> 00:09:07.140]  他就義不容辭
[00:09:07.140 --> 00:09:11.780]  號召百姓出手去打敗整個的阿摩人
[00:09:11.780 --> 00:09:13.380]  聖經提到這件事的時候
[00:09:13.380 --> 00:09:15.380]  說到阿摩人戰敗這樣形容
[00:09:15.380 --> 00:09:17.380]  他說殘餘的人都升散
[00:09:17.380 --> 00:09:21.140]  他們中間沒有兩個人留在同一個地方
[00:09:21.140 --> 00:09:23.140]  看來阿摩人的戰敗
[00:09:23.140 --> 00:09:24.900]  是戰敗得很徹底
[00:09:24.900 --> 00:09:26.900]  兩個阿摩人都不敢走在一起
[00:09:26.900 --> 00:09:28.420]  足見這場仗
[00:09:28.420 --> 00:09:30.420]  索羅贏得多麼精彩
[00:09:30.420 --> 00:09:32.100]  因著這個勝利
[00:09:32.100 --> 00:09:35.700]  索羅作王這件事就能得到眾民的肯定
[00:09:35.700 --> 00:09:37.220]  於是聖經就說
[00:09:37.220 --> 00:09:38.740]  眾民就來到吉格
[00:09:38.740 --> 00:09:42.020]  在那處在耶華面前納索羅為王
[00:09:42.020 --> 00:09:45.380]  又在那處在耶華面前獻平安祭
[00:09:45.380 --> 00:09:49.300]  索羅和以色列眾民都在那處非常歡喜
[00:09:49.300 --> 00:09:51.540]  終於有王了
[00:09:51.540 --> 00:09:53.540]  看完這段之後你會發覺
[00:09:53.540 --> 00:09:55.140]  之前不是已經選了王嗎?
[00:09:55.140 --> 00:09:57.380]  是的,不過選了王之後回到家裡
[00:09:57.380 --> 00:10:00.660]  所以這個王其實都沒有什麼身份
[00:10:00.660 --> 00:10:02.660]  並且在耕耕黑田
[00:10:02.660 --> 00:10:04.340]  放牛的時候才聽到消息
[00:10:04.340 --> 00:10:05.620]  突然入侵了
[00:10:05.620 --> 00:10:08.100]  所以在這個時刻在吉格那處
[00:10:08.100 --> 00:10:11.300]  他才正式加冕為王
[00:10:11.300 --> 00:10:12.580]  當他為王之後
[00:10:12.580 --> 00:10:14.020]  所有百姓都很興奮
[00:10:14.020 --> 00:10:16.740]  因為以色列人盼望已久的
[00:10:16.740 --> 00:10:18.420]  就是希望有王的事
[00:10:18.420 --> 00:10:20.420]  終於成為了事實
[00:10:20.420 --> 00:10:21.460]  他們有王
[00:10:21.460 --> 00:10:23.060]  有了中央集權
[00:10:23.060 --> 00:10:24.420]  更加重要的就是
[00:10:24.420 --> 00:10:26.420]  王帶給百姓希望
[00:10:26.420 --> 00:10:27.860]  就是大家可以相信
[00:10:27.860 --> 00:10:28.980]  有了王之後
[00:10:28.980 --> 00:10:30.820]  再不敢有外敵來欺負
[00:10:30.820 --> 00:10:32.980]  因為當再有外敵欺負的時候
[00:10:32.980 --> 00:10:35.540]  王就可以出來帶領大家
[00:10:35.540 --> 00:10:37.540]  去打贏那些外敵
[00:10:37.540 --> 00:10:38.740]  所以有了王
[00:10:38.740 --> 00:10:41.220]  百姓就有了盼望
[00:10:41.220 --> 00:10:43.220]  當然百姓不太明白
[00:10:43.220 --> 00:10:44.900]  外族的欺負
[00:10:44.900 --> 00:10:46.500]  不是因為沒有王
[00:10:46.500 --> 00:10:48.980]  而是因為他們拒絕了那位真的王
[00:10:48.980 --> 00:10:50.420]  就是他們的神
[00:10:50.420 --> 00:10:52.100]  寧願選擇扮偶像
[00:10:52.100 --> 00:10:53.460]  因為這樣的緣故
[00:10:53.460 --> 00:10:56.020]  就招來了外族的欺壓
[00:10:56.020 --> 00:10:58.100]  百姓更加不明白的一個事實
[00:10:58.100 --> 00:11:00.820]  就是當人選擇了人世間的王
[00:11:00.820 --> 00:11:03.220]  來取代了天上的王的仇
[00:11:03.220 --> 00:11:05.620]  我們以為從人世間的王裏面
[00:11:05.620 --> 00:11:07.220]  得到真正的祝福
[00:11:07.220 --> 00:11:08.500]  得到真正的和平
[00:11:08.500 --> 00:11:09.940]  幸福快樂
[00:11:09.940 --> 00:11:10.900]  但很可惜
[00:11:10.900 --> 00:11:12.180]  人世間的王
[00:11:12.180 --> 00:11:13.620]  只是從百姓那裡
[00:11:13.620 --> 00:11:15.060]  不斷地拿取
[00:11:15.060 --> 00:11:16.820]  而只有天上的王
[00:11:16.820 --> 00:11:18.420]  才是無私地
[00:11:18.420 --> 00:11:22.260]  將恩典、祝福賜予他的百姓
[00:11:22.260 --> 00:11:23.540]  蘇羅作王之後
[00:11:23.540 --> 00:11:25.380]  聖經記載的第一件大事
[00:11:25.380 --> 00:11:27.380]  就是在他作王的第二年
[00:11:27.380 --> 00:11:29.300]  他和菲律賓人之間
[00:11:29.300 --> 00:11:31.700]  打的一場重要的戰事
[00:11:31.700 --> 00:11:34.660]  當時的形勢相當不簡單
[00:11:34.660 --> 00:11:37.060]  聖經怎樣形容當時的形勢呢?
[00:11:37.060 --> 00:11:38.980]  十三章那裡這樣說
[00:11:38.980 --> 00:11:40.900]  他說菲律賓人聚集起來
[00:11:40.900 --> 00:11:42.980]  要和以色列人交戰
[00:11:42.980 --> 00:11:45.300]  他們有戰車三千輛
[00:11:45.300 --> 00:11:47.700]  和本的原文就說
[00:11:47.700 --> 00:11:49.380]  有三萬輛
[00:11:49.380 --> 00:11:52.020]  不過根據很多不同的版本
[00:11:52.020 --> 00:11:54.100]  三萬輛似乎實在太多了
[00:11:54.100 --> 00:11:55.540]  所以就三千輛
[00:11:55.540 --> 00:11:57.140]  新西本就叫做三千輛
[00:11:57.140 --> 00:11:59.620]  不過無論三千還是三萬輛
[00:11:59.620 --> 00:12:00.580]  在古時來說
[00:12:00.580 --> 00:12:02.900]  都實在是一個重大的數字
[00:12:02.900 --> 00:12:05.300]  菲律賓人還有騎兵六千
[00:12:05.300 --> 00:12:07.860]  步兵占海邊的沙這麼多
[00:12:07.860 --> 00:12:08.980]  他們上來
[00:12:08.980 --> 00:12:11.540]  在白雅文東面的密莫安營
[00:12:11.540 --> 00:12:14.500]  以色列人看見這個危急的情況
[00:12:14.500 --> 00:12:16.660]  處境相當困難
[00:12:16.660 --> 00:12:20.100]  眾人就藏在山洞、岩穴、地洞裡
[00:12:20.100 --> 00:12:21.700]  和地坑中
[00:12:21.700 --> 00:12:24.260]  有些希伯來人渡過了一帶河
[00:12:24.260 --> 00:12:26.100]  逃到迦德和基列地
[00:12:26.100 --> 00:12:30.020]  但蘇羅仍然在吉格跟隨他的眾人
[00:12:30.020 --> 00:12:32.340]  都恐懼戰機
[00:12:32.340 --> 00:12:34.100]  這戰機很簡單
[00:12:34.100 --> 00:12:35.860]  不過仔細看的話
[00:12:35.860 --> 00:12:36.900]  我們就想想
[00:12:36.900 --> 00:12:38.900]  地上有三千輛戰車
[00:12:38.900 --> 00:12:41.780]  六千騎兵
[00:12:41.780 --> 00:12:43.380]  無數的步兵
[00:12:43.380 --> 00:12:44.980]  而自己方面
[00:12:44.980 --> 00:12:46.580]  只有三千人
[00:12:46.580 --> 00:12:48.260]  而且大家都很害怕
[00:12:48.260 --> 00:12:49.300]  百姓呢
[00:12:49.300 --> 00:12:50.980]  百姓早就逃難
[00:12:50.980 --> 00:12:53.300]  而且不單是藏在山洞裡
[00:12:53.300 --> 00:12:54.500]  還渡過了一帶河
[00:12:54.500 --> 00:12:55.860]  走到河東那裡
[00:12:55.860 --> 00:12:59.380]  足見當時大家害怕的程度有多嚴重
[00:12:59.380 --> 00:13:01.060]  並且聖經的技術
[00:13:01.060 --> 00:13:02.340]  在當時來說
[00:13:02.340 --> 00:13:04.900]  以色列的眾民當中
[00:13:04.900 --> 00:13:06.900]  他們其實是沒有兵器的
[00:13:06.900 --> 00:13:09.860]  只有這個蘇羅王和兒子約拿丹
[00:13:09.860 --> 00:13:11.780]  才擁有兵器
[00:13:11.780 --> 00:13:12.820]  換句話說
[00:13:12.820 --> 00:13:14.340]  三千人出去打仗
[00:13:14.340 --> 00:13:16.740]  大家可能只是拿著樹枝
[00:13:16.740 --> 00:13:19.620]  拿著木頭、石頭
[00:13:19.620 --> 00:13:21.860]  而面對當時的菲律賓人
[00:13:21.860 --> 00:13:24.820]  他們已經進入了一個高科技的年代
[00:13:24.820 --> 00:13:26.500]  聖經說當時的菲律賓人
[00:13:26.500 --> 00:13:28.660]  已經進入了鐵器的時代
[00:13:28.660 --> 00:13:30.580]  而當時的以色列人
[00:13:30.580 --> 00:13:33.540]  在科技上追不上這些菲律賓人
[00:13:33.540 --> 00:13:36.180]  如果他們要鋤那些鋤頭
[00:13:36.180 --> 00:13:37.220]  要打鐵
[00:13:37.220 --> 00:13:39.140]  他們要到菲律賓那裡
[00:13:39.140 --> 00:13:40.580]  給很高的價錢
[00:13:40.580 --> 00:13:42.900]  菲律賓人才肯幫他們做
[00:13:42.900 --> 00:13:43.940]  所以由此可見
[00:13:43.940 --> 00:13:45.300]  這場仗是什麼仗呢
[00:13:45.300 --> 00:13:46.340]  就好像美軍那樣
[00:13:46.340 --> 00:13:47.220]  用衛星
[00:13:47.220 --> 00:13:48.580]  用準確的導彈
[00:13:48.580 --> 00:13:49.860]  和游擊隊打仗
[00:13:49.860 --> 00:13:51.700]  結果游擊隊都還沒出門
[00:13:51.700 --> 00:13:52.980]  那個炸彈就打中它
[00:13:52.980 --> 00:13:54.180]  它就死亡了
[00:13:54.180 --> 00:13:55.140]  由此可見
[00:13:55.140 --> 00:13:57.300]  這場仗一點都不容易打
[00:13:57.300 --> 00:13:59.940]  而那班百姓選擇逃離家園
[00:13:59.940 --> 00:14:01.220]  藏在山洞
[00:14:01.220 --> 00:14:01.940]  岩穴
[00:14:01.940 --> 00:14:04.020]  地洞和地坑裡面
[00:14:04.020 --> 00:14:06.100]  其實是真的有道理的
[00:14:06.100 --> 00:14:07.300]  開戰之前
[00:14:07.300 --> 00:14:09.540]  按照當時百姓的信念
[00:14:09.540 --> 00:14:11.300]  他們求神的祝福
[00:14:11.300 --> 00:14:12.500]  有了神的祝福
[00:14:12.500 --> 00:14:13.780]  有神的同在
[00:14:13.780 --> 00:14:14.740]  沒有神的祝福
[00:14:14.740 --> 00:14:16.180]  就沒有神的同在
[00:14:16.180 --> 00:14:17.220]  有神的祝福
[00:14:17.220 --> 00:14:18.260]  就有勝利
[00:14:18.260 --> 00:14:19.460]  沒有神的祝福
[00:14:19.460 --> 00:14:21.860]  恐怕面對的就是失敗
[00:14:21.860 --> 00:14:25.380]  因此蘇聯王就約了先知薩姆爾
[00:14:25.380 --> 00:14:27.140]  在吉格那裡等了七天
[00:14:27.140 --> 00:14:28.500]  等到他來的時候
[00:14:28.500 --> 00:14:30.100]  就為他們百姓
[00:14:30.100 --> 00:14:32.820]  為這三千個戰士來祝福
[00:14:32.820 --> 00:14:36.980]  只不過七天一點都不容易過
[00:14:36.980 --> 00:14:39.700]  眼見一個一個的士兵逃走
[00:14:39.700 --> 00:14:42.580]  但是薩姆爾都仍然未到
[00:14:42.580 --> 00:14:43.540]  天亮了
[00:14:43.540 --> 00:14:44.260]  看看
[00:14:44.260 --> 00:14:45.780]  薩姆爾又未到
[00:14:45.780 --> 00:14:46.820]  數一下士兵
[00:14:46.820 --> 00:14:49.140]  又不見了幾個
[00:14:49.140 --> 00:14:51.300]  恐怕再等下去的話
[00:14:51.300 --> 00:14:52.580]  薩姆爾未到
[00:14:52.580 --> 00:14:54.340]  薩姆爾來到的時候
[00:14:54.340 --> 00:14:56.100]  士兵都逃走了
[00:14:56.100 --> 00:15:00.020]  於是蘇羅就決定要盡快獻祭
[00:15:00.020 --> 00:15:02.260]  用來安定軍心
[00:15:02.260 --> 00:15:03.940]  現在薩姆爾不來了
[00:15:03.940 --> 00:15:06.020]  蘇羅就勉為其難
[00:15:06.020 --> 00:15:07.700]  來負責獻祭
[00:15:07.700 --> 00:15:12.500]  於是他就獻上了梵祭和平安祭
[00:15:12.500 --> 00:15:14.500]  當他剛剛獻完祭之後
[00:15:14.500 --> 00:15:16.580]  薩姆爾就來了
[00:15:16.580 --> 00:15:17.940]  薩姆爾很不欣賞
[00:15:17.940 --> 00:15:20.100]  質問他究竟做了什麼事
[00:15:20.100 --> 00:15:21.860]  蘇羅為自己辯護
[00:15:21.860 --> 00:15:25.380]  他將一切的錯推在別人身上
[00:15:25.380 --> 00:15:26.420]  他這樣說
[00:15:26.420 --> 00:15:28.180]  他說中文都離我而去了
[00:15:28.180 --> 00:15:30.660]  你又沒有照著所定日子來到
[00:15:30.660 --> 00:15:33.540]  而菲利士人正在墨湖那裡聚集
[00:15:33.540 --> 00:15:36.580]  這一切都是形勢所需
[00:15:36.580 --> 00:15:42.180]  於是我只好勉強地將梵祭獻上
[00:15:42.180 --> 00:15:44.420]  薩姆爾回答也是很不客氣
[00:15:44.420 --> 00:15:46.100]  他直接地指出了
[00:15:46.100 --> 00:15:47.860]  蘇羅做了糊塗的事
[00:15:47.860 --> 00:15:50.820]  沒有謹守遵行耶和華神的命令
[00:15:50.820 --> 00:15:52.100]  如果遵守的話
[00:15:52.100 --> 00:15:55.860]  耶和華神就必定建立他的王位直到永遠
[00:15:55.860 --> 00:15:58.980]  現在既然他沒有守神的命令
[00:15:58.980 --> 00:16:01.220]  神就不會建立他的王位
[00:16:01.220 --> 00:16:02.580]  到底蘇羅沒有謹守
