
[00:00:00.000 --> 00:00:03.520]  各位太太 姐妹 讓我們神的道兒先同心的禱告
[00:04:11.840 --> 00:04:13.280]  因為涉及很多教道
[00:04:13.280 --> 00:04:16.480]  但是又涉及上帝的靈在當中怎麼運作
[00:04:16.480 --> 00:04:19.640]  也涉及到上的靈在當中怎麼樣去運作
[00:04:19.640 --> 00:04:21.840]  有時候不是傳道人不肯教
[00:04:21.840 --> 00:04:23.520]  有時候不是傳道人不肯教
[00:04:23.520 --> 00:04:26.240]  是不是肯受教的人在其中呢?
[00:04:26.240 --> 00:04:28.120]  是不是有受教的人在其中呢?
[00:04:28.120 --> 00:04:30.160]  這個真是很頭赤的問題
[00:04:30.160 --> 00:04:31.520]  這是一個很頭痛的問題
[00:04:31.520 --> 00:04:32.400]  其實這個問題
[00:04:32.400 --> 00:04:33.600]  作為我自己做傳道人
[00:04:33.600 --> 00:04:36.000]  最初頭已經開始去考慮了
[00:04:36.000 --> 00:04:38.560]  所以在我做傳道人開始的時候
[00:04:38.560 --> 00:04:39.760]  一直在考慮了
[00:04:39.760 --> 00:04:45.840]  因為正所謂真是要樹立一個人絕不容易
[00:04:45.840 --> 00:04:48.120]  真的樹立一個人很不容易
[00:04:48.120 --> 00:04:49.960]  連中國人都有句十年樹木
[00:04:49.960 --> 00:04:51.680]  就百年才樹人
[00:04:51.680 --> 00:04:55.120]  中國人有句話叫「十年樹人 百年樹木」
[00:04:55.120 --> 00:04:59.040]  試問我怎麼會有一百年去牧養一間教會
[00:04:59.040 --> 00:05:02.960]  同一批人使得他可以承擔神的工作呢?
[00:05:02.960 --> 00:05:05.840]  是呀 我怎麼能有能力在一百年的時候
[00:05:05.840 --> 00:05:10.880]  來樹立一個人來承接神的工作呢?
[00:05:10.880 --> 00:05:11.840]  不容易呀
[00:05:11.840 --> 00:05:12.560]  不容易
[00:05:12.560 --> 00:05:14.560]  所以在牧養的過程當中
[00:05:14.560 --> 00:05:16.600]  其實是一邊牧養一邊栽培
[00:05:16.600 --> 00:05:18.440]  一邊運作一邊參與
[00:05:18.440 --> 00:05:21.360]  這樣才是最有效的牧養工作
[00:05:21.360 --> 00:05:24.400]  在牧養當中一邊牧養一邊參與
[00:05:24.400 --> 00:05:26.920]  一邊進行才有效的工作
[00:05:26.920 --> 00:05:29.040]  教會的承接人、接班人
[00:05:29.040 --> 00:05:31.760]  也是因為這樣而栽培起來
[00:05:31.760 --> 00:05:35.280]  教會的接班人才是這樣才能去栽培起來
[00:05:35.280 --> 00:05:37.080]  而今天我們就要看這個題目
[00:05:37.080 --> 00:05:38.440]  今天我們就要看這個題目
[00:05:38.440 --> 00:05:42.040]  我覺得很適合在我們年終的時候思想
[00:05:42.040 --> 00:05:44.400]  我覺得很適合在年終的時候去思想
[00:05:44.400 --> 00:05:48.040]  因為這個正正是我們需要在新一年的
[00:05:48.040 --> 00:05:48.920]  用英語說
[00:05:48.920 --> 00:05:51.400]  New resolution of your spiritual life
[00:05:51.400 --> 00:05:55.000]  你的新一年的屬靈生命的一個決定
[00:05:55.000 --> 00:05:56.520]  或者有些計劃
[00:05:56.520 --> 00:06:00.400]  這個時候就最好做一個回顧與前瞻
[00:06:00.400 --> 00:06:03.320]  就是在新的一年裡頭有一個新的計劃
[00:06:03.320 --> 00:06:04.800]  來回顧和前瞻
[00:06:04.800 --> 00:06:07.640]  這段經文就是在這個時候來到今天
[00:06:07.640 --> 00:06:08.600]  我沒有計劃的
[00:06:08.600 --> 00:06:09.920]  來到今天去說
[00:06:09.920 --> 00:06:13.320]  這段經文就是剛好今天來講
[00:06:13.320 --> 00:06:16.080]  上帝是想用這段經文鼓勵你和我
[00:06:16.080 --> 00:06:19.440]  怎樣去繼續活在以後的日子
[00:06:19.440 --> 00:06:22.080]  上帝就用這段經文來鼓勵你和我
[00:06:22.080 --> 00:06:23.720]  在以後的日子怎麼去過
[00:06:23.720 --> 00:06:26.840]  今天我們會看《使徒行傳》第十八章
[00:06:26.840 --> 00:06:28.280]  第十八至二十二節
[00:06:28.280 --> 00:06:30.640]  今天看《使徒行傳》十八章
[00:06:30.640 --> 00:06:32.320]  十八節到二十二節
[00:06:32.320 --> 00:06:34.520]  一段不是很長的經文
[00:06:34.520 --> 00:06:35.880]  一段不是很長的經文
[00:06:35.880 --> 00:06:37.400]  但是這段經文裡面
[00:06:37.400 --> 00:06:39.520]  藉著保羅他自己的見證
[00:06:39.520 --> 00:06:41.720]  這段經文藉著保羅他的見證
[00:06:41.720 --> 00:06:44.240]  就告訴我們知道他作為一個牧者
[00:06:44.240 --> 00:06:45.600]  告訴我們知道作為一個牧者
[00:06:45.600 --> 00:06:47.280]  或者作為其中一個
[00:06:47.280 --> 00:06:50.360]  在主裡面侍奉的團隊的一份子
[00:06:50.360 --> 00:06:53.280]  說作為一個侍奉的團隊的一份子
[00:06:53.280 --> 00:06:57.120]  他究竟是怎樣去栽培他的接班人
[00:06:57.120 --> 00:07:00.560]  或者教會在不同地方裡面的接班人呢?
[00:07:00.560 --> 00:07:02.680]  怎樣去找他的接班人
[00:07:02.680 --> 00:07:04.920]  怎樣去在教會中去栽培他接班人呢?
[00:07:04.920 --> 00:07:07.200]  我們不如翻一段經文看看,好不好?
[00:07:07.200 --> 00:07:08.760]  我們回到經文來看
[00:07:08.760 --> 00:07:10.160]  好,找到之後不如這樣
[00:07:10.160 --> 00:07:12.120]  我們再次打開這段經文
[00:07:12.120 --> 00:07:13.320]  一起讀一次
[00:07:13.320 --> 00:07:16.360]  讓我們熟絡一下這段經文想說些什麼
[00:07:16.360 --> 00:07:19.320]  我們打開一起再來重新讀一遍
[00:07:19.320 --> 00:07:21.800]  《使徒行傳》第十八章
[00:07:21.800 --> 00:07:24.480]  第十八節至二十二節
[00:07:24.480 --> 00:07:30.120]  Acts 18:18-22
[00:07:30.120 --> 00:07:33.040]  《使徒行傳》第十八章 第十八節至二十二節
[00:07:33.040 --> 00:07:35.040]  好,找到之後我們一起讀,好不好?
[00:07:35.040 --> 00:07:35.800]  我們一起來讀
[00:07:35.800 --> 00:07:36.800]  好
[00:07:36.800 --> 00:07:39.640]  保羅又住了多日
[00:07:39.640 --> 00:07:41.920]  就辭別了弟兄
[00:07:41.920 --> 00:07:44.840]  坐船往敘利亞去
[00:07:44.840 --> 00:07:48.800]  巴基拉、阿居拉和他同去
[00:07:48.800 --> 00:07:51.120]  他因為許過願
[00:07:51.120 --> 00:07:54.440]  就在堅格里剪了頭髮
[00:07:54.440 --> 00:07:56.320]  到了已不鎖
[00:07:56.320 --> 00:07:59.720]  保羅就把他們留在那裡
[00:07:59.720 --> 00:08:01.960]  自己進了會堂
[00:08:01.960 --> 00:08:04.400]  和猶太人辯論
[00:08:04.400 --> 00:08:07.960]  眾人請他多住些日子
[00:08:07.960 --> 00:08:09.520]  他腳不穩
[00:08:09.520 --> 00:08:12.120]  就辭別他們說
[00:08:12.120 --> 00:08:14.000]  純約許我
[00:08:14.000 --> 00:08:17.120]  我還要回到你們這裡
[00:08:17.120 --> 00:08:20.440]  於是開船來了已不鎖
[00:08:20.440 --> 00:08:23.320]  在凱撒利亞下了船
[00:08:23.320 --> 00:08:25.800]  就上了耶路撒冷去
[00:08:25.800 --> 00:08:30.360]  問教會安,隨後下安提我去
[00:08:30.360 --> 00:08:31.760]  好,我們讀到這裡為止
[00:08:31.760 --> 00:08:33.280]  今天我們只能看到這裡
[00:08:33.280 --> 00:08:36.160]  在這段聖經裡面
[00:08:36.160 --> 00:08:38.400]  我們知道保羅現在
[00:08:38.400 --> 00:08:40.520]  已經差不多到尾聲了
[00:08:40.520 --> 00:08:43.160]  在這段聖經我們看到保羅已經到了尾聲
[00:08:43.160 --> 00:08:46.200]  在詞文我們知道保羅去了哥林多
[00:08:46.200 --> 00:08:48.360]  前文提到保羅去了哥林多
[00:08:48.360 --> 00:08:51.680]  哥林多可以說是保羅在第二次
[00:08:51.680 --> 00:08:56.000]  報到旅程的一個最後重鎮
[00:08:56.000 --> 00:09:00.440]  哥林多可以說是保羅第二次旅行的一個重鎮
[00:09:00.440 --> 00:09:02.080]  在這個時候讓我們去看一下
[00:09:02.080 --> 00:09:05.480]  保羅其實在整個侍奉的第二次旅程當中
[00:09:05.480 --> 00:09:07.040]  有些什麼人和他一起過?
[00:09:07.040 --> 00:09:09.120]  我們來看在第二次侍奉當中
[00:09:09.120 --> 00:09:10.840]  有些什麼人和他在一起呢?
[00:09:10.840 --> 00:09:12.920]  其實第二次的報到旅程
[00:09:12.920 --> 00:09:17.000]  是從《司徒行傳》的第15章36節開始
[00:09:17.000 --> 00:09:23.160]  從第二段旅程的《司徒行傳》第15章35節開始
[00:09:23.160 --> 00:09:27.640]  所以保羅的第二次旅程
[00:09:27.640 --> 00:09:32.560]  我們可以從第15章的第36節學到
[00:09:32.560 --> 00:09:36.120]  今天的第22章
[00:09:36.120 --> 00:09:42.560]  保羅的第二次旅行從《司徒行傳》第15章36節開始
[00:09:42.560 --> 00:09:46.000]  在這一次的報到旅程和第一次報到旅程
[00:09:46.000 --> 00:09:48.880]  有一個截然不同的事件
[00:09:48.880 --> 00:09:51.800]  這個以前第一次有一個截然不同的事件
[00:09:51.800 --> 00:09:55.320]  就是保羅開始在不同地區的教會裏面
[00:09:55.320 --> 00:09:58.880]  開始找很多當地的信徒
[00:09:58.880 --> 00:10:01.120]  成為他侍奉團隊的一份子
[00:10:01.120 --> 00:10:04.520]  保羅在不同的地區找當地的使徒
[00:10:04.520 --> 00:10:07.520]  成為他侍奉的一份子
[00:10:07.520 --> 00:10:08.920]  如果大家還記得的
[00:10:08.920 --> 00:10:11.800]  為什麼保羅會有第二次報到旅程呢?
[00:10:11.800 --> 00:10:13.760]  為什麼保羅有第二次旅行呢?
[00:10:13.760 --> 00:10:15.280]  記不記得?
[00:10:15.280 --> 00:10:16.960]  慘了 牧師好像說了很久
[00:10:16.960 --> 00:10:18.920]  侍徒好像不太記得了
[00:10:18.920 --> 00:10:21.360]  這是正常的
[00:10:21.360 --> 00:10:23.120]  是不是大家都記不到了呢?
[00:10:23.120 --> 00:10:24.960]  這是正常的
[00:10:24.960 --> 00:10:27.320]  讓我提一提大家
[00:10:27.320 --> 00:10:28.640]  提醒大家一下
[00:10:28.640 --> 00:10:33.080]  保羅其實在第二次報到旅程之前
[00:10:33.080 --> 00:10:35.520]  保羅在第二次報到旅行之前
[00:10:35.520 --> 00:10:40.040]  曾經在巴勒斯坦的安提柯
[00:10:40.040 --> 00:10:41.760]  遇見過一件事件
[00:10:41.760 --> 00:10:44.480]  曾經在安提柯遇到一件事
[00:10:44.480 --> 00:10:47.760]  就是有一些猶太人的信徒
[00:10:47.760 --> 00:10:49.560]  有一些猶太人信徒
[00:10:49.560 --> 00:10:53.400]  他們從耶路撒冷走到安提柯
[00:10:53.400 --> 00:10:55.440]  從耶路撒冷到安提柯
[00:10:55.440 --> 00:10:59.520]  在走這條路的過程當中到處去見人
[00:10:59.520 --> 00:11:02.200]  在路程當中到處見人
[00:11:02.200 --> 00:11:03.920]  就傳了一個另外的信息
[00:11:03.920 --> 00:11:04.720]  傳了另外一個信息
[00:11:04.720 --> 00:11:06.200]  信耶穌沒有問題
[00:11:06.200 --> 00:11:06.960]  信耶穌沒有問題
[00:11:06.960 --> 00:11:09.920]  不過要守回猶太人的律法
[00:11:09.920 --> 00:11:11.280]  要守猶太人的律法
[00:11:11.280 --> 00:11:12.880]  因為我們都是猶太人
[00:11:12.880 --> 00:11:14.360]  因為我們都是猶太人
[00:11:14.360 --> 00:11:15.920]  信了耶穌之後
[00:11:15.920 --> 00:11:16.720]  信耶穌之後
[00:11:16.720 --> 00:11:18.480]  你仍然要怎樣?
[00:11:18.480 --> 00:11:19.240]  你仍然要
[00:11:19.240 --> 00:11:20.240]  要行割禮
[00:11:20.240 --> 00:11:21.320]  要行割禮
[00:11:21.320 --> 00:11:25.280]  要連那些外邦人的信徒都要這樣做
[00:11:25.280 --> 00:11:27.080]  連外邦人也要這樣做
[00:11:27.080 --> 00:11:29.480]  這個就是問題癥結的起始
[00:11:29.480 --> 00:11:31.320]  這是問題癥結的起始
[00:11:31.320 --> 00:11:35.560]  有很多人將傳統套入信仰裏面
[00:11:35.560 --> 00:11:38.120]  有很多人將傳統套入信仰裏面
[00:11:38.120 --> 00:11:39.040]  就好像很多人
[00:11:39.040 --> 00:11:41.400]  為什麼說信耶穌之後很多事情不能做
[00:11:41.400 --> 00:11:44.400]  就好像很多人認為信耶穌之後很多事情不能做
[00:11:44.400 --> 00:11:50.880]  因為他將舊約那套律法主義套入今天基督教裏面
[00:11:50.880 --> 00:11:55.520]  就將舊約的律法主義套入今天的基督教裏面
[00:11:55.520 --> 00:11:59.160]  其實今天很多基督徒是信律法主義的
[00:11:59.160 --> 00:12:01.800]  很多的基督徒信的是律法主義
[00:12:01.800 --> 00:12:05.360]  今天很多基督徒其實是走法利賽人那一套的
[00:12:05.360 --> 00:12:07.680]  很多基督徒行的法律賽人那一套
[00:12:07.680 --> 00:12:08.960]  每一樣東西都規規矩矩
[00:12:08.960 --> 00:12:11.560]  要你用律法寫 寫了就不做了
[00:12:11.560 --> 00:12:13.520]  很多都寫的規規矩矩的
[00:12:13.520 --> 00:12:14.880]  寫了以後反而不做
[00:12:14.880 --> 00:12:16.440]  不寫就做得了
[00:12:16.440 --> 00:12:17.400]  不寫就做得了
[00:12:17.400 --> 00:12:19.960]  這個觀念我都是近幾年學回來的
[00:12:19.960 --> 00:12:21.800]  這個觀念是近幾年
[00:12:21.800 --> 00:12:26.000]  不是我去做 我是聽到很多人是這樣運作的
[00:12:26.000 --> 00:12:27.800]  所以我聽到很多人是這樣運作的
[00:12:27.800 --> 00:12:29.640]  沒有人監督你 什麼都做得
[00:12:29.640 --> 00:12:31.400]  沒有人監督你 做什麼都可以
[00:12:31.400 --> 00:12:33.160]  有人監督你的時候
[00:12:33.160 --> 00:12:34.040]  有人監管你的時候
[00:12:34.040 --> 00:12:36.400]  那你才問他哪條條例不能做
[00:12:36.400 --> 00:12:38.200]  你才去問哪些事不能做
[00:12:38.200 --> 00:12:40.040]  不做得了才算數
[00:12:40.040 --> 00:12:41.200]  不能做了就算了
[00:12:41.200 --> 00:12:42.920]  被人發現的時候又怎樣?
[00:12:42.920 --> 00:12:43.880]  被人發現了呢?
[00:12:43.880 --> 00:12:45.080]  就oops
[00:12:45.080 --> 00:12:46.240]  就完了
[00:12:46.240 --> 00:12:47.280]  就是不好意思
[00:12:47.280 --> 00:12:49.080]  就不好意思
[00:12:49.080 --> 00:12:52.440]  今天很多信徒是這樣活的
[00:12:52.440 --> 00:12:54.520]  今天很多信徒是這樣過的
[00:12:54.520 --> 00:12:59.400]  他不明白舊約的聖經運作不是條例化出來的
[00:12:59.400 --> 00:13:01.920]  他不明白舊約的聖經是條例化出來的
[00:13:01.920 --> 00:13:04.000]  我曾經和一個牧者聊天
[00:13:04.000 --> 00:13:06.520]  他說到現在他都不吃豬紅粥的
[00:13:06.520 --> 00:13:09.200]  我曾經和一個牧者聊天
[00:13:09.200 --> 00:13:12.640]  他說到現在他都不吃豬血粥的
[00:13:12.640 --> 00:13:15.560]  雞紅粥 不吃的這些
[00:13:15.560 --> 00:13:17.080]  或者說雞紅粥
[00:13:17.080 --> 00:13:18.160]  那我就問他
[00:13:18.160 --> 00:13:20.120]  那你吃牛扒是不是吃全熟的?
[00:13:20.120 --> 00:13:22.880]  他說你吃牛扒是不是吃全熟的?
[00:13:22.880 --> 00:13:23.840]  他說不是
[00:13:23.840 --> 00:13:24.280]  他說不是
[00:13:24.280 --> 00:13:25.080]  那我為什麼?
[00:13:25.080 --> 00:13:27.120]  你說不吃血嘛 是不是?
[00:13:27.120 --> 00:13:28.640]  你說不吃血
[00:13:28.640 --> 00:13:31.200]  應該說按照舊約規矩不吃血
[00:13:31.200 --> 00:13:32.760]  按舊約規矩是不吃血的
[00:13:32.760 --> 00:13:35.840]  牛扒你又吃半生熟又血水流出
[00:13:35.840 --> 00:13:39.600]  你問牛扒為什麼可以吃有半生熟有血流出來的呢?
[00:13:39.600 --> 00:13:43.040]  這些其實是律法主義裏面那些的
[00:13:43.040 --> 00:13:45.600]  我們叫混質的事情
[00:13:45.600 --> 00:13:49.720]  這些是律法主義這種一種矛盾的
[00:13:49.720 --> 00:13:53.000]  是的 矛盾 非常好
[00:13:53.000 --> 00:13:58.440]  大家好 今天我們很多信徒其實活在律法主義之下
[00:13:58.440 --> 00:14:00.120]  為什麼這樣的情況?
[00:14:00.120 --> 00:14:03.000]  今天很多信徒活在律法主義之下
[00:14:03.000 --> 00:14:04.120]  為什麼會有這樣的情況?
[00:14:04.120 --> 00:14:07.040]  因為教會的牧者自己就是這樣的人
[00:14:07.040 --> 00:14:09.120]  因為教會的牧者自己就是這樣的
[00:14:09.120 --> 00:14:12.240]  他根本不明白聖經裏面所講的道理
[00:14:12.240 --> 00:14:15.040]  是什麼原由要這樣立
[00:14:15.040 --> 00:14:18.840]  他不知道聖經的原由 為什麼理由會要這樣立呢?
[00:14:18.840 --> 00:14:21.280]  現在全香港的人都知道
[00:14:21.280 --> 00:14:22.760]  現在香港人知道
[00:14:22.760 --> 00:14:25.080]  什麼都要講立法原意的嘛
[00:14:25.080 --> 00:14:27.240]  什麼叫做立法原意?
[00:14:27.240 --> 00:14:29.280]  立法原意誰知道?
[00:14:29.280 --> 00:14:31.040]  立法原意是誰知道呢?
[00:14:31.040 --> 00:14:32.440]  有
[00:14:34.400 --> 00:14:37.120]  向北望就知道了
[00:14:37.120 --> 00:14:38.480]  向北望就知道了
[00:14:38.480 --> 00:14:41.760]  但是很多時候我們發覺
[00:14:41.760 --> 00:14:43.760]  我們對聖經其實一知半解
[00:14:43.760 --> 00:14:46.600]  於是我們對聖經不明白為什麼要這樣做
[00:14:46.600 --> 00:14:49.440]  我們就說聖經叫我們不可以做那些事情
[00:14:49.440 --> 00:14:54.080]  很多時候我們對聖經一知半解不明白
[00:14:54.080 --> 00:14:56.640]  聖經好像叫我們這麼做 就這麼做好了
[00:14:56.640 --> 00:15:00.000]  那教會就一代一代這樣傳下去了
[00:15:00.000 --> 00:15:02.280]  教會就是這樣一代一代傳下去了
[00:15:02.280 --> 00:15:04.760]  於是教會就越來越律法主義
[00:15:04.760 --> 00:15:06.840]  於是教會就很律法主義了
[00:15:06.840 --> 00:15:10.960]  教會是不是這樣栽培新的一代的接班人?
[00:15:10.960 --> 00:15:13.960]  教會會不會就這樣培養新的接班人呢?
[00:15:13.960 --> 00:15:15.640]  是就死得人多了
[00:15:15.640 --> 00:15:17.480]  是的話就很嚇人了
[00:15:17.480 --> 00:15:19.640]  魔鬼撒旦就想這樣
[00:15:19.640 --> 00:15:21.080]  魔鬼撒旦就想這樣
[00:15:21.080 --> 00:15:24.200]  教會就這樣一直滾這個循環
[00:15:24.200 --> 00:15:26.680]  教會一直這樣一代一代的傳下去
[00:15:26.680 --> 00:15:29.040]  現在已經滾了多少年了?
[00:15:29.040 --> 00:15:30.320]  現在已經多少年了呢?
[00:15:30.320 --> 00:15:31.600]  至少2000年了
[00:15:31.600 --> 00:15:32.640]  至少2000年了
[00:15:32.640 --> 00:15:35.000]  自教會建立開始 2000年
[00:15:35.000 --> 00:15:36.680]  自教會建立起已經2000年了
[00:15:36.680 --> 00:15:38.480]  越滾越走樣
[00:15:38.480 --> 00:15:39.800]  越傳越走樣
[00:15:39.800 --> 00:15:41.920]  所以為什麼有宗教改革呢?
[00:15:41.920 --> 00:15:43.320]  所以為什麼有宗教改革呢?
[00:15:43.320 --> 00:15:45.600]  知不知道大家 為什麼有宗教改革呢?
[00:15:45.600 --> 00:15:46.720]  為什麼有宗教改革呢?
[00:15:46.720 --> 00:15:48.520]  基督教會已經滾到一個地方
[00:15:48.520 --> 00:15:51.880]  爛到一個地步 不見得人了
[00:15:51.880 --> 00:15:54.840]  基督教已經到了一個爛的地方見不到人了
[00:15:54.840 --> 00:15:57.160]  個個都說羅馬天主教教會不好
[00:15:57.160 --> 00:15:58.720]  個個都說羅馬天主教不好
[00:15:58.720 --> 00:16:02.200]  所以有個宗教改革改正它
[00:16:02.200 --> 00:16:04.360]  所以有個宗教改革改正它
[00:16:04.360 --> 00:16:05.720]  結果怎麼樣呢?
[00:16:05.720 --> 00:16:06.400]  結果呢?
[00:16:06.400 --> 00:16:09.120]  宗教改革來到今時今日 500年了
[00:16:09.120 --> 00:16:10.880]  宗教改革到今天已經有500年了
[00:16:10.880 --> 00:16:11.920]  改成怎麼樣呢?
[00:16:11.920 --> 00:16:12.480]  改成怎麼樣呢?
[00:16:12.480 --> 00:16:14.800]  還衰過500年前
[00:16:14.800 --> 00:16:17.640]  還壞過500年前
[00:16:17.640 --> 00:16:19.160]  等一等
[00:16:19.160 --> 00:16:24.280]  教會如果這樣去傳遞接班人的棒的話
[00:16:24.280 --> 00:16:27.400]  如果教會是這樣傳接接班人的棒的話
[00:16:27.400 --> 00:16:28.680]  搞不定啊
[00:16:28.680 --> 00:16:30.680]  所以保羅明白到
[00:16:30.680 --> 00:16:31.760]  所以保羅明白
[00:16:31.760 --> 00:16:34.280]  這種的律法主義觀念不行
