
[00:00:00.000 --> 00:00:02.560]  我們再次同心圖告
[00:06:33.400 --> 00:06:35.960]  耶穌私人的神職歧視
[00:06:35.960 --> 00:06:37.500]  就是一個記號
[00:06:37.500 --> 00:06:41.340]  顯明祂是救約裡面要預表的救主
[00:06:41.340 --> 00:06:44.660]  接著耶穌說
[00:06:44.660 --> 00:06:46.460]  因為神的國
[00:06:46.720 --> 00:06:47.480]  就在
[00:06:47.480 --> 00:06:49.020]  你們的心裡面
[00:06:49.020 --> 00:06:50.820]  有兩個解法
[00:06:50.820 --> 00:06:51.580]  首先
[00:06:51.580 --> 00:06:54.400]  神的國不受地域的限制
[00:06:54.400 --> 00:06:57.480]  上帝的主權很自然在我們人心裡面
[00:06:57.480 --> 00:07:01.580]  當我們得到救恩的福氣,生命可以悔改更生
[00:07:01.580 --> 00:07:05.660]  神的國在你的心裡面有第二個解法
[00:07:05.660 --> 00:07:09.760]  在這份《主一》裡也有說
[00:07:09.760 --> 00:07:11.560]  這個解法就是說
[00:07:11.560 --> 00:07:14.120]  神的國在你們中間
[00:07:14.880 --> 00:07:17.180]  當時耶穌是跟猶太人說
[00:07:17.180 --> 00:07:20.760]  我呀其實在你們的中間
[00:07:20.760 --> 00:07:23.060]  耶穌在人群的當中
[00:07:23.060 --> 00:07:27.160]  如果他們願意用信心接受耶穌傳講的福音
[00:07:27.160 --> 00:07:28.700]  明白祂的工作
[00:07:28.700 --> 00:07:31.780]  就可以察驗神的國已經來了
[00:07:31.780 --> 00:07:35.360]  當時的猶太宗教領袖沒有這份動見
[00:07:35.360 --> 00:07:41.000]  他們經歷過被擄,聖殿被毀,羅馬帝國當時的統治
[00:07:41.760 --> 00:07:45.600]  猶太宗教領袖盼望的是一個在地上政權的復興
[00:07:45.600 --> 00:07:48.420]  而他們優越的地位一直保存下去
[00:07:48.420 --> 00:07:53.280]  人很多時候是用自己追求的夢想
[00:07:53.280 --> 00:07:55.580]  去建構我們自己
[00:07:55.580 --> 00:07:57.120]  定義的天國
[00:07:57.120 --> 00:07:59.940]  我們滿腦子很多的計劃
[00:07:59.940 --> 00:08:01.720]  帶著很多的願望
[00:08:01.720 --> 00:08:06.840]  希望我們的生命按照我們指定的軌跡發生就最好了
[00:08:06.840 --> 00:08:11.720]  如果未能夠如願的時候,我們難免會很失望
[00:08:12.480 --> 00:08:13.760]  在這個時候
[00:08:13.760 --> 00:08:15.300]  我們的挑戰
[00:08:15.300 --> 00:08:17.600]  我們信心的考驗就來了
[00:08:17.600 --> 00:08:19.900]  說得直接一點
[00:08:19.900 --> 00:08:22.480]  我們心底裏面的天國
[00:08:22.480 --> 00:08:24.520]  其實誰是主事人
[00:08:24.520 --> 00:08:27.340]  誰在這裡作主
[00:08:27.340 --> 00:08:30.400]  我們的心知道
[00:08:30.400 --> 00:08:32.200]  但我們不想
[00:08:32.200 --> 00:08:35.020]  很多事與我預期的不一樣
[00:08:35.020 --> 00:08:39.100]  當然要放下我們自己留戀經營很多
[00:08:39.100 --> 00:08:40.900]  歲月的價值觀
[00:08:41.400 --> 00:08:42.680]  帶著開放
[00:08:42.680 --> 00:08:44.480]  和信靠神的心去學習
[00:08:44.480 --> 00:08:47.540]  等候的這個功課從來都不容易
[00:08:47.540 --> 00:08:50.360]  剛才提到,特別我們活在一個
[00:08:50.360 --> 00:08:53.180]  已然未然的張力裏面
[00:08:53.180 --> 00:08:56.500]  難免有很多信心的考驗和鍛鍊
[00:08:56.500 --> 00:08:59.840]  在我們等候的過程裏面
[00:08:59.840 --> 00:09:03.160]  我們慢慢學習,我們抓緊聖經的真理
[00:09:03.160 --> 00:09:05.980]  我們經歷聖靈在我們生命的工作
[00:09:05.980 --> 00:09:08.540]  有弟兄姊妹與我們同行
[00:09:08.800 --> 00:09:12.640]  有聖經,有聖靈,有聖文一起去走的時候
[00:09:12.640 --> 00:09:15.960]  我們一點一滴去領受上帝
[00:09:15.960 --> 00:09:18.260]  在我們生命裏面的深耕細作
[00:09:18.260 --> 00:09:20.060]  漸漸我們可以
[00:09:20.060 --> 00:09:22.620]  多點信心,更加放心
[00:09:22.620 --> 00:09:24.680]  讓創造我們的天父
[00:09:24.680 --> 00:09:26.720]  去界定我生命的意義
[00:09:26.720 --> 00:09:28.260]  讓創造的天父
[00:09:28.260 --> 00:09:31.060]  去定我生命的藍圖,帶我當就的路
[00:09:31.060 --> 00:09:36.700]  聽說有一位姿態的分享
[00:09:37.220 --> 00:09:40.540]  他在猶豫要不要去讀神學課程
[00:09:40.540 --> 00:09:46.440]  有一個人大力鼓勵他要去報某神學院的獻身營
[00:09:46.440 --> 00:09:48.480]  他其實不太想去,不過也去了
[00:09:48.480 --> 00:09:50.780]  他原意想進去
[00:09:50.780 --> 00:09:53.340]  就可以引證上帝沒有呼召我
[00:09:53.340 --> 00:09:56.940]  我們可以很安心地繼續去工作
[00:09:56.940 --> 00:09:58.460]  誰知
[00:09:58.460 --> 00:10:00.260]  在獻身營裏面
[00:10:00.260 --> 00:10:03.340]  上帝用各種很奇妙的工作
[00:10:03.340 --> 00:10:05.120]  很多的大令
[00:10:05.120 --> 00:10:05.900]  最後
[00:10:06.400 --> 00:10:07.420]  心服口服
[00:10:07.420 --> 00:10:09.980]  決定要全時間接受
[00:10:09.980 --> 00:10:11.780]  神學裝備
[00:10:11.780 --> 00:10:15.360]  第一,姊妹朋友
[00:10:15.360 --> 00:10:18.180]  如果你的心裏面有時你覺得
[00:10:18.180 --> 00:10:20.480]  有多少信仰忍仇
[00:10:20.480 --> 00:10:23.040]  好像都承受不了你的心意
[00:10:23.040 --> 00:10:27.140]  又或者有時好像不是很實際
[00:10:27.140 --> 00:10:29.440]  天國那麼遠的事
[00:10:29.440 --> 00:10:33.280]  我邀請你可以很坦誠向上帝傾訴
[00:10:33.280 --> 00:10:36.100]  然後花點時間安靜去想一想
[00:10:37.120 --> 00:10:39.160]  天國的渣事人其實
[00:10:39.160 --> 00:10:41.220]  是你比較好還是上帝比較好
[00:10:41.220 --> 00:10:44.300]  誰掌權比較穩當
[00:10:44.300 --> 00:10:47.360]  我們繼續看下去
[00:10:47.360 --> 00:10:48.900]  我們看看耶穌如何
[00:10:48.900 --> 00:10:50.700]  與門徒的教導
[00:10:50.700 --> 00:10:54.020]  我們先來看二十二至二十五節
[00:10:54.020 --> 00:10:56.320]  主再來當時的景象
[00:10:56.320 --> 00:10:59.400]  二十二節耶穌跟門徒說
[00:10:59.400 --> 00:11:05.020]  那些日子將到你們渴望能看見人子的一個日子
[00:11:05.020 --> 00:11:06.040]  卻看不見
[00:11:06.300 --> 00:11:07.580]  這個有點難明白
[00:11:07.580 --> 00:11:09.880]  意思可以這樣理解是
[00:11:09.880 --> 00:11:15.520]  你們渴望人子降臨的這個時代裏面
[00:11:15.520 --> 00:11:20.120]  看見主再來那一個很特別的日子
[00:11:20.120 --> 00:11:22.680]  不過你們是看不到的
[00:11:22.680 --> 00:11:25.000]  接著二十三節
[00:11:25.000 --> 00:11:28.580]  如果有人跟你說在這裏或者在那裏
[00:11:28.580 --> 00:11:31.400]  你們不要出去不要追隨他們
[00:11:31.400 --> 00:11:34.720]  耶穌勸告那些門徒不要受迷惑
[00:11:35.240 --> 00:11:38.820]  沒人可以預知祖母主在來的日期地點
[00:11:38.820 --> 00:11:40.620]  二十四節說
[00:11:40.620 --> 00:11:45.480]  好像閃電從天的這一邊閃到天的那一邊
[00:11:45.480 --> 00:11:47.780]  天上的閃電
[00:11:47.780 --> 00:11:49.580]  其實每個人都能看見
[00:11:49.580 --> 00:11:51.880]  主再來的時候
[00:11:51.880 --> 00:11:55.220]  每個人很自然就會看見
[00:11:55.220 --> 00:11:58.540]  說到這裏的時候
[00:11:58.540 --> 00:11:59.560]  很有趣
[00:11:59.560 --> 00:12:00.840]  在二十五節
[00:12:00.840 --> 00:12:02.640]  耶穌突然之間
[00:12:02.640 --> 00:12:04.420]  轉換了祂的焦點
[00:12:04.940 --> 00:12:08.280]  說到祂自己一個很獨特的身份和使命
[00:12:08.280 --> 00:12:10.060]  二十五節祂說
[00:12:10.060 --> 00:12:13.400]  但是祂必須先受許多苦
[00:12:13.400 --> 00:12:15.700]  又被這個世代所氣絕
[00:12:15.700 --> 00:12:19.780]  門徒緊張什麼時候在哪裏
[00:12:19.780 --> 00:12:21.080]  耶穌
[00:12:21.080 --> 00:12:23.880]  緊張第二樣東西
[00:12:23.880 --> 00:12:26.960]  你知不知道有什麼要先成就
[00:12:26.960 --> 00:12:30.020]  當時門徒雖然對耶穌的身份
[00:12:30.020 --> 00:12:31.820]  不斷盡心的認識
[00:12:31.820 --> 00:12:33.600]  已然一知半解
[00:12:34.120 --> 00:12:36.420]  當時他們正步向耶路撒冷
[00:12:36.420 --> 00:12:41.020]  可能他們不以為終於有個天國很榮耀的降臨
[00:12:41.020 --> 00:12:43.840]  他們分享耶穌各種的榮耀
[00:12:43.840 --> 00:12:45.900]  耶穌要讓他們知道
[00:12:45.900 --> 00:12:48.200]  在終末實現之前
[00:12:48.200 --> 00:12:50.500]  耶穌要先為
[00:12:50.500 --> 00:12:52.800]  做人的罪受苦
[00:12:52.800 --> 00:12:54.340]  而且被氣絕
[00:12:54.340 --> 00:12:58.180]  耶穌要讓門徒知道
[00:12:58.440 --> 00:13:05.600]  我們迎向準備末世的焦點不是問什麼時候
[00:13:05.600 --> 00:13:08.160]  而是在主來到之前
[00:13:08.160 --> 00:13:10.720]  我們如何警醒作準備
[00:13:10.720 --> 00:13:14.560]  所以接著二十六至三十節
[00:13:14.560 --> 00:13:18.400]  耶穌用了兩個舊約時代的事件
[00:13:18.400 --> 00:13:23.020]  當時上帝審判來到之前
[00:13:23.020 --> 00:13:25.580]  那些人沒有警醒做準備的例子
[00:13:27.120 --> 00:13:31.220]  第一個是二十六至二十七節,我們很熟悉的羅亞事件
[00:13:31.220 --> 00:13:33.000]  我們知道
[00:13:33.000 --> 00:13:36.080]  羅亞被上帝的帶領感動
[00:13:36.080 --> 00:13:37.620]  去做方舟
[00:13:37.620 --> 00:13:39.920]  做方舟之前的那段日子
[00:13:39.920 --> 00:13:42.480]  大家如常生活好像什麼事都沒有
[00:13:42.480 --> 00:13:45.300]  人們看見他做方舟還在笑他
[00:13:45.300 --> 00:13:47.080]  人如常生活
[00:13:47.080 --> 00:13:51.440]  洪水突然來到的時候已經沒有辦法逃避
[00:13:51.440 --> 00:13:56.040]  第二個例子是二十八至三十節
[00:13:56.300 --> 00:13:57.580]  羅德的時代
[00:13:57.580 --> 00:14:00.140]  人又如常生活
[00:14:00.140 --> 00:14:03.980]  突然有火和硫磺在天上降下來
[00:14:03.980 --> 00:14:05.520]  他們就被滅絕了
[00:14:05.520 --> 00:14:09.600]  有火和硫磺在天上降下來
[00:14:09.600 --> 00:14:12.940]  我們很可能會聯想到創世紀十九章
[00:14:12.940 --> 00:14:14.980]  說索多瑪很多的罪行
[00:14:14.980 --> 00:14:17.040]  他們就被上帝毀滅
[00:14:17.040 --> 00:14:19.340]  當時的人任意而行
[00:14:19.340 --> 00:14:22.160]  沉醉在看來平安無事
[00:14:22.160 --> 00:14:23.680]  好好的生活裏面
[00:14:23.680 --> 00:14:25.740]  審判突然間來到
[00:14:26.000 --> 00:14:28.040]  錯過了悔改的機會
[00:14:28.040 --> 00:14:33.680]  這裡要強調的是沒有人知道還有多久
[00:14:33.680 --> 00:14:36.760]  上帝的審判終末的審判會來到
[00:14:36.760 --> 00:14:39.560]  不過我們
[00:14:39.560 --> 00:14:42.120]  如果留意剛才兩個例子的描述
[00:14:42.120 --> 00:14:43.920]  很有趣的是
[00:14:43.920 --> 00:14:46.740]  二十七節他當時在做什麼
[00:14:46.740 --> 00:14:49.820]  人又吃又喝
[00:14:49.820 --> 00:14:51.600]  又娶
[00:14:51.600 --> 00:14:53.400]  又嫁有沒有問題
[00:14:53.400 --> 00:14:54.920]  沒有啊
[00:14:55.440 --> 00:14:56.460]  二十八節
[00:14:56.460 --> 00:14:58.000]  人
[00:14:58.000 --> 00:15:02.600]  又吃又喝又買又賣又耕種又建造
[00:15:02.600 --> 00:15:03.640]  有沒有問題
[00:15:03.640 --> 00:15:06.700]  又不是大奸大惡
[00:15:06.700 --> 00:15:08.500]  每個人都是這樣生活的
[00:15:08.500 --> 00:15:11.320]  重重複複重重複複
[00:15:11.320 --> 00:15:13.880]  又吃又喝又嫁又娶又買又賣
[00:15:13.880 --> 00:15:15.920]  就是這樣生活又不是大奸大惡
[00:15:15.920 --> 00:15:18.480]  這樣的描述我覺得
[00:15:18.480 --> 00:15:20.280]  更加令人煩心醒
[00:15:20.280 --> 00:15:24.380]  我們很多時候只想着自己眼前很多的事
[00:15:24.640 --> 00:15:26.440]  過著一個沒什麼方向的生活
[00:15:26.440 --> 00:15:28.240]  不覺不覺
[00:15:28.240 --> 00:15:30.280]  忽略了末世的迫切性
[00:15:30.280 --> 00:15:34.120]  這番說話對我們當中仍然
[00:15:34.120 --> 00:15:36.160]  在沉溯
[00:15:36.160 --> 00:15:38.220]  福音的弟兄姊妹
[00:15:38.220 --> 00:15:43.340]  沉溯福音的朋友我想是一個很狠切的邀請
[00:15:43.340 --> 00:15:46.400]  對信徒都是一個很好的提醒
[00:15:46.400 --> 00:15:52.040]  我以前認識一位其他教會的姊妹
[00:15:52.040 --> 00:15:54.080]  一個很平凡
[00:15:54.600 --> 00:15:56.140]  很平凡的例子
[00:15:56.140 --> 00:16:00.480]  她說她上班忙到不得了極忙
[00:16:00.480 --> 00:16:01.760]  所以
[00:16:01.760 --> 00:16:04.080]  其實上天家也相當不錯
[00:16:04.080 --> 00:16:07.660]  所以上天家給她的盼望是什麼呢
[00:16:07.660 --> 00:16:11.240]  可以不用上班過一些好安逸的生活
[00:16:11.240 --> 00:16:13.800]  這是她對生活最大的期盼
[00:16:13.800 --> 00:16:15.600]  據我所知
[00:16:15.600 --> 00:16:19.180]  她每個禮拜如常有崇拜有團契
[00:16:19.180 --> 00:16:22.520]  按照教會的出席率她應該相當不錯的
[00:16:23.280 --> 00:16:24.800]  不過她在教會以外
[00:16:24.800 --> 00:16:25.840]  據我所知
[00:16:25.840 --> 00:16:27.880]  很少熟練的操練
[00:16:27.880 --> 00:16:33.260]  她信主的標記就是每個禮拜參加很多的小小宗教活動
[00:16:33.260 --> 00:16:35.820]  常常說她可能頭腦上
[00:16:35.820 --> 00:16:38.380]  粗疏有些認識
[00:16:38.380 --> 00:16:40.440]  極度忙碌
[00:16:40.440 --> 00:16:42.740]  但是沒有使命感
[00:16:42.740 --> 00:16:46.320]  只是為賺錢的工作佔據著她的生命
[00:16:46.320 --> 00:16:48.120]  她覺得人在江湖不做不行
[00:16:48.120 --> 00:16:51.960]  她們上面最大的盼望就是每天放工
[00:16:51.960 --> 00:16:53.240]  吃好東西
[00:16:54.000 --> 00:16:56.300]  存錢放假去旅行
[00:16:56.300 --> 00:16:58.360]  有沒有犯罪呢
[00:16:58.360 --> 00:17:00.400]  沒有啊,很多人都是這樣的
[00:17:00.400 --> 00:17:03.220]  她沒有在教會服侍
[00:17:03.220 --> 00:17:07.560]  沒有向人傳福音,所以對於她來說為信仰付代價的掙扎
[00:17:07.560 --> 00:17:09.360]  其實不是很多
[00:17:09.360 --> 00:17:13.460]  除了行常一些宗教活動
[00:17:13.460 --> 00:17:15.760]  她的生活跟一個不信的
[00:17:15.760 --> 00:17:17.040]  分別不是很大
[00:17:17.040 --> 00:17:20.120]  又不是大奸大惡
[00:17:20.120 --> 00:17:21.640]  是這樣的
[00:17:22.160 --> 00:17:23.440]  很多人都是這樣的
[00:17:23.440 --> 00:17:25.240]  香港很忙碌
[00:17:25.240 --> 00:17:27.040]  很急促的生活節奏
[00:17:27.040 --> 00:17:30.620]  幾歲大就要追著密密麻麻的活動
[00:17:30.620 --> 00:17:31.640]  筋疲力竭
[00:17:31.640 --> 00:17:33.940]  我們一起互相去勉勵
[00:17:33.940 --> 00:17:36.240]  有時我自己回家
[00:17:36.240 --> 00:17:40.340]  坐在沙發上,這件事不好看,但不知為何總是喜歡拿著遙控
[00:17:40.340 --> 00:17:42.140]  不斷按,不斷按,不斷按
[00:17:42.140 --> 00:17:44.180]  只是按,沒有台戲好看
[00:17:44.180 --> 00:17:47.500]  接著拿著手機拍拍拍
[00:17:47.500 --> 00:17:49.040]  一個晚上
[00:17:49.040 --> 00:17:50.060]  就過去了
[00:17:51.600 --> 00:17:54.680]  重重複複,重重複複的生活裡面
[00:17:54.680 --> 00:17:58.260]  潛藏著很多我們屬靈的挑戰
[00:17:58.260 --> 00:18:01.080]  我們繼續看下去
[00:18:01.080 --> 00:18:04.140]  接著的31至35節
[00:18:04.140 --> 00:18:06.440]  耶穌就講述
[00:18:06.440 --> 00:18:10.540]  當主再來的時候,人應有的回應
[00:18:10.540 --> 00:18:13.360]  31節說
[00:18:13.360 --> 00:18:14.380]  在那天
[00:18:14.380 --> 00:18:16.180]  人在屋頂上面
[00:18:16.180 --> 00:18:18.480]  東西在屋裡,不要下來拿
[00:18:18.480 --> 00:18:20.780]  人在田裡,不要回家
[00:18:21.040 --> 00:18:22.820]  你想想羅德的妻子
[00:18:22.820 --> 00:18:25.900]  耶穌吩咐人,當審判來到
[00:18:25.900 --> 00:18:27.940]  急速的離開,不要回頭
[00:18:27.940 --> 00:18:32.820]  這裡的重點不是說審判來到,要避開那些災難
[00:18:32.820 --> 00:18:34.100]  而是說
[00:18:34.100 --> 00:18:38.200]  要放下一切去回應上帝的福音,不要回頭
[00:18:38.200 --> 00:18:42.540]  羅德的妻子是一個反面的例子
[00:18:42.540 --> 00:18:44.840]  《創世紀十九章》記載著
[00:18:44.840 --> 00:18:48.420]  她留戀她的家財,回頭一望,成為了
[00:18:48.420 --> 00:18:49.200]  鹽廚
[00:18:51.500 --> 00:18:52.280]  人
[00:18:52.280 --> 00:18:54.580]  正面對一個選擇
[00:18:54.580 --> 00:18:56.620]  趁著有機會
[00:18:56.620 --> 00:18:59.960]  也許趁著主還沒回來
[00:18:59.960 --> 00:19:03.800]  又可以趁著我們的客觀環境仍然還可以
[00:19:03.800 --> 00:19:07.380]  趁著我們還有一條命的時候
[00:19:07.380 --> 00:19:10.460]  我們不要忽視我們生命真正的意義
[00:19:10.460 --> 00:19:14.280]  33節,上半節這樣說
[00:19:14.280 --> 00:19:16.080]  想保存生命的
[00:19:16.080 --> 00:19:18.640]  要喪失生命,我們很難明白
[00:19:19.140 --> 00:19:21.700]  那些只顧著自己肉身需要的人
[00:19:21.700 --> 00:19:24.520]  會喪失了屬靈的生命
[00:19:24.520 --> 00:19:26.820]  最終受到上帝的審判
