
[00:00:00.000 --> 00:00:05.480]  記得我們很多時候在這裏參加教會的頂尖會的婚禮
[00:10:02.360 --> 00:10:07.160]  會幕被菲律賓人破壞了
[00:10:07.160 --> 00:10:11.920]  會幕當時是一個叫做神的居所
[00:10:11.920 --> 00:10:12.920]  是一個帳幕
[00:10:12.920 --> 00:10:14.960]  以色人離開埃及
[00:10:14.960 --> 00:10:18.280]  直接到迦南一段期間
[00:10:18.280 --> 00:10:23.520]  可以說是一個流動的敬拜神的聖所
[00:10:23.520 --> 00:10:26.800]  當然這個聖所是聖潔的
[00:10:26.800 --> 00:10:30.240]  人來到這個聖所裡面
[00:10:30.240 --> 00:10:34.760]  其實我們不可以有什麼自誇在中間的
[00:10:34.760 --> 00:10:37.080]  因為我們不會用我們的經驗
[00:10:37.080 --> 00:10:40.160]  用我們自己的思想去看到
[00:10:40.160 --> 00:10:45.120]  究竟神是怎樣 究竟在當中發生什麼事情
[00:10:45.120 --> 00:10:47.280]  可能我們自己做到最好
[00:10:47.280 --> 00:10:48.400]  穿得最漂亮
[00:10:48.400 --> 00:10:49.760]  來到這個聖所裡面
[00:10:49.760 --> 00:10:51.160]  今天的教會裡面
[00:10:51.160 --> 00:10:52.200]  我們覺得可能最好
[00:10:52.200 --> 00:10:53.880]  但是我們怎樣
[00:10:53.880 --> 00:10:59.240]  我們都不能夠完全明白我們的神
[00:10:59.240 --> 00:11:03.440]  所以聖所的意思是分別為聖
[00:11:03.440 --> 00:11:06.760]  分別為聖的意思是跟人不同的
[00:11:06.760 --> 00:11:10.360]  所以我們永遠是沒有辦法可以預測到
[00:11:10.360 --> 00:11:12.440]  神是怎樣做事情的
[00:11:12.440 --> 00:11:15.960]  或者我們沒有辦法左右我們的神
[00:11:15.960 --> 00:11:18.120]  在祂的作為裡面
[00:11:18.120 --> 00:11:22.760]  就是因為今天我們準備看到大衛
[00:11:22.760 --> 00:11:25.440]  或者多益進入這個聖所裡面
[00:11:25.440 --> 00:11:28.800]  你是看不見有些情況
[00:11:28.800 --> 00:11:31.760]  原來神是會這樣 這麼奇妙
[00:11:31.760 --> 00:11:37.840]  大衛就因為逃難來到阿希米勒的聖所裡面
[00:11:37.840 --> 00:11:42.000]  我相信大衛都懷著這種心情
[00:11:42.000 --> 00:11:43.400]  現在都不知道怎麼辦
[00:11:43.400 --> 00:11:46.080]  來到這些地方 神聖的地方
[00:11:46.080 --> 00:11:49.960]  希望能夠感受到神自己的帶領
[00:11:49.960 --> 00:11:53.320]  可能都會回憶自己昔日
[00:11:53.320 --> 00:11:58.080]  一直牧羊的時間跟隨神那種美好
[00:11:58.080 --> 00:12:01.920]  但是做了這個掃羅的將領之後
[00:12:01.920 --> 00:12:05.680]  整天去打仗可能是沙塵滾滾
[00:12:05.680 --> 00:12:08.480]  很多的忙碌很多時候都已經
[00:12:08.480 --> 00:12:12.560]  沒有辦法去安靜自己來到的聖所裡面
[00:12:12.560 --> 00:12:15.760]  但是他無論我覺得這次逃跑也好
[00:12:15.760 --> 00:12:18.000]  看看聖所裡面有什麼幫助
[00:12:18.000 --> 00:12:19.760]  他可能在準備自己
[00:12:19.760 --> 00:12:21.760]  神啊 你怎樣帶領我就帶領我
[00:12:21.760 --> 00:12:24.600]  你怎樣去安排就怎樣安排
[00:12:24.600 --> 00:12:29.720]  一個沉浸在一個希望神的聖潔的裡面
[00:12:29.720 --> 00:12:33.840]  那麼第一節那裡就說
[00:12:33.840 --> 00:12:35.760]  大衛來到一個地方的時候
[00:12:35.760 --> 00:12:37.640]  阿希米勒就戰戰兢兢的跟他說
[00:12:37.640 --> 00:12:39.600]  喂 你為什麼是一個人來的
[00:12:39.600 --> 00:12:43.000]  沒有人跟著你 你是一個長官
[00:12:43.000 --> 00:12:45.960]  你是為掃羅爭戰 為什麼這樣這樣
[00:12:45.960 --> 00:12:47.400]  他都覺得很奇怪
[00:12:47.400 --> 00:12:51.040]  那麼大衛就怎樣 說謊
[00:12:51.040 --> 00:12:54.080]  他說不用怕 這次很急忙
[00:12:54.080 --> 00:12:56.200]  這個皇帝叫我做一件事情
[00:12:56.200 --> 00:12:58.000]  你不要告訴別人
[00:12:58.000 --> 00:13:00.280]  通常都是這樣叫他
[00:13:00.280 --> 00:13:01.160]  你不要告訴別人
[00:13:01.160 --> 00:13:03.680]  我有些事情要做的
[00:13:03.680 --> 00:13:06.240]  接著我的僕人就會來了
[00:13:06.240 --> 00:13:10.400]  那麼似乎大衛說謊真的不是很理想
[00:13:10.400 --> 00:13:14.200]  但是好像是情非不意情非得意
[00:13:14.200 --> 00:13:18.080]  為什麼呢 因為
[00:13:18.080 --> 00:13:22.840]  可能現在的祭司都不知道他被通緝
[00:13:22.840 --> 00:13:26.160]  又不想告訴他 連累他
[00:13:26.160 --> 00:13:33.040]  也有可能在這一刻太秘密這些事情
[00:13:33.040 --> 00:13:35.480]  不可以洩露太多
[00:13:35.480 --> 00:13:38.760]  逃亡 所以就說了謊
[00:13:38.760 --> 00:13:41.160]  能夠收留我一陣子
[00:13:41.160 --> 00:13:48.600]  接著我們會發覺大衛好像很不妥
[00:13:48.600 --> 00:13:53.800]  但是其實來到聖所裡面
[00:13:53.800 --> 00:13:56.840]  有時候我們就是這麼不行
[00:13:56.840 --> 00:13:59.000]  來到神的教會裡面
[00:13:59.000 --> 00:14:01.240]  有時候我們就好像什麼都好
[00:14:01.240 --> 00:14:02.920]  好像很不行
[00:14:02.920 --> 00:14:06.200]  但是就可以在神的面前
[00:14:06.200 --> 00:14:08.840]  所謂一個就是這樣的我
[00:14:08.840 --> 00:14:10.680]  我就是這樣的情況
[00:14:10.680 --> 00:14:13.600]  我的真實的自己會出來
[00:14:13.600 --> 00:14:16.520]  但是我仍然是希望在神的裡面
[00:14:16.520 --> 00:14:18.960]  看到出路在那裡
[00:14:18.960 --> 00:14:21.240]  當時大衛肚子餓就即然說
[00:14:21.240 --> 00:14:23.240]  給我吃些餅吧 給我五個餅吧
[00:14:23.240 --> 00:14:24.600]  我不知道這個餅是多大
[00:14:24.600 --> 00:14:26.200]  是否今天的菠蘿包
[00:14:26.200 --> 00:14:27.720]  現在菠蘿包也挺飽的
[00:14:27.720 --> 00:14:29.120]  我又吃了五個
[00:14:29.120 --> 00:14:31.000]  他說給我五個
[00:14:31.000 --> 00:14:33.400]  接著祭司說沒有
[00:14:33.400 --> 00:14:36.120]  我們沒有普通的餅
[00:14:36.120 --> 00:14:38.880]  普通的就是平時吃的餅
[00:14:38.880 --> 00:14:41.680]  只有陳設餅
[00:14:41.680 --> 00:14:44.640]  陳設餅是放在那裡給你看的
[00:14:44.640 --> 00:14:49.000]  就等於有些東西放了很久的
[00:14:49.000 --> 00:14:54.760]  店舖裡面都放了一些陳設的食物在那裡
[00:14:54.760 --> 00:14:56.360]  你不會吃那些的
[00:14:56.360 --> 00:14:58.040]  那些放了一整天在那裡
[00:14:58.040 --> 00:15:01.160]  但是當時當然規矩是怎樣呢
[00:15:01.160 --> 00:15:03.400]  陳設餅這個很神聖的
[00:15:03.400 --> 00:15:04.640]  不是說店舖那些
[00:15:04.640 --> 00:15:06.520]  是一個聖餅 聖經裡說的
[00:15:06.520 --> 00:15:07.880]  或者叫宮餅
[00:15:07.880 --> 00:15:10.000]  是放在神的祭壇裡面
[00:15:10.000 --> 00:15:16.080]  是去顯示對神一個敬拜的
[00:15:16.080 --> 00:15:19.480]  這些陳設餅一般來說
[00:15:19.480 --> 00:15:21.240]  就做12個陳設餅
[00:15:21.240 --> 00:15:22.640]  分兩排這樣擺
[00:15:22.640 --> 00:15:27.800]  他們用了二十多公斤的麵粉來做
[00:15:27.800 --> 00:15:33.280]  做出來平均每個餅就四磅
[00:15:33.280 --> 00:15:37.800]  四磅就是一袋麵包多少磅
[00:15:37.800 --> 00:15:38.720]  我不知道
[00:15:38.720 --> 00:15:40.840]  四磅也很厲害
[00:15:40.840 --> 00:15:42.080]  有沒有拿五個呢
[00:15:42.080 --> 00:15:43.440]  我想未必拿五個
[00:15:43.440 --> 00:15:44.840]  拿五個才二十磅
[00:15:44.840 --> 00:15:47.440]  走一段時間不方便
[00:15:47.440 --> 00:15:49.720]  一個都夠了
[00:15:49.720 --> 00:15:52.200]  大衛沒有想過有陳設餅的
[00:15:52.200 --> 00:15:54.600]  不過這個祭司說沒有
[00:15:54.600 --> 00:15:55.840]  只有陳設餅
[00:15:55.840 --> 00:15:57.960]  陳設餅就不應該給他的
[00:15:57.960 --> 00:16:00.440]  因為這些是怎樣用的呢
[00:16:00.440 --> 00:16:02.800]  每逢安息日
[00:16:02.800 --> 00:16:07.520]  他就會做好這些二十多公斤
[00:16:07.520 --> 00:16:09.680]  12個陳設餅擺好
[00:16:09.680 --> 00:16:11.240]  擺一個禮拜
[00:16:11.240 --> 00:16:13.960]  下個安息日就再換新的
[00:16:13.960 --> 00:16:16.480]  擺完之後怎樣呢
[00:16:16.480 --> 00:16:18.040]  不可以給別人吃的
[00:16:18.040 --> 00:16:19.360]  中途都不可以
[00:16:19.360 --> 00:16:23.080]  換下來之後
[00:16:23.080 --> 00:16:25.240]  祭司可以吃了
[00:16:25.240 --> 00:16:27.400]  我猜祭司未必吃
[00:16:27.400 --> 00:16:29.440]  除非沒有東西吃
[00:16:29.440 --> 00:16:31.480]  擺一個禮拜的東西
[00:16:31.480 --> 00:16:34.560]  只有祭司可以吃
[00:16:34.560 --> 00:16:35.400]  這是一個規矩
[00:16:35.400 --> 00:16:36.400]  不可以給別人吃
[00:16:36.400 --> 00:16:40.520]  但阿希米勒就給了大衛吃
[00:16:40.520 --> 00:16:42.560]  因為大衛很不濟
[00:16:42.560 --> 00:16:43.960]  怎樣繼續上路
[00:16:43.960 --> 00:16:45.920]  或者說是黃的賓婦
[00:16:45.920 --> 00:16:48.360]  所以就給了他吃
[00:16:48.360 --> 00:16:51.800]  你看到阿希米勒都很靈活的處理
[00:16:51.800 --> 00:16:53.560]  給大衛一些餅
[00:16:53.560 --> 00:16:54.560]  但如果按規矩
[00:16:54.560 --> 00:16:57.200]  摩西的規矩是不可以的
[00:16:57.200 --> 00:16:58.680]  他又不太頑固
[00:16:58.680 --> 00:17:01.320]  默守這些規矩的人
[00:17:01.320 --> 00:17:04.200]  他也明白法律的本意
[00:17:04.200 --> 00:17:07.400]  覺得如果我能夠幫助一個人
[00:17:07.400 --> 00:17:10.000]  幫得到他也是一件好事
[00:17:10.000 --> 00:17:13.120]  有時我們是否真的那麼靈活呢
[00:17:13.120 --> 00:17:14.600]  我真的不知道
[00:17:14.600 --> 00:17:16.120]  但無論如何
[00:17:16.120 --> 00:17:19.320]  阿希米勒正如耶穌所說
[00:17:19.320 --> 00:17:23.720]  他沒有默守字面的意義
[00:17:23.720 --> 00:17:29.080]  反而是行聖經裡所說的正義
[00:17:29.080 --> 00:17:30.280]  大家記得
[00:17:30.280 --> 00:17:32.520]  法律賽人挑戰耶穌
[00:17:32.520 --> 00:17:35.280]  在安息裡面你的門徒吃甚麼
[00:17:35.280 --> 00:17:36.200]  墨水
[00:17:36.200 --> 00:17:38.520]  耶穌就說出了一件事
[00:17:38.520 --> 00:17:43.880]  某情況他也認同阿希米勒的靈活處理
[00:17:43.880 --> 00:17:47.440]  這個教會是否靈活地去接納我們的人
[00:17:47.440 --> 00:17:52.320]  教會是否能夠更開放地接納不同的人
[00:17:52.320 --> 00:17:54.320]  為了中間
[00:17:54.320 --> 00:17:57.160]  我們很深信這是神聖的教會
[00:17:57.160 --> 00:17:58.800]  誰來到的地方
[00:17:58.800 --> 00:18:04.160]  就算甚麼心態甚麼意圖 慢慢會得到改變
[00:18:04.160 --> 00:18:05.720]  如果他願意的話
[00:18:05.720 --> 00:18:09.600]  好了 接著有餅吃
[00:18:09.600 --> 00:18:15.720]  他就準備離開了
[00:18:15.720 --> 00:18:17.240]  最後離開的時候跟他說
[00:18:17.240 --> 00:18:19.080]  我想找一件武器旁身
[00:18:19.080 --> 00:18:21.600]  有沒有東西可以給我
[00:18:21.600 --> 00:18:23.600]  因為這個聖所沒有東西
[00:18:23.600 --> 00:18:27.480]  不過有件很寶貴的東西
[00:18:27.480 --> 00:18:29.720]  以天圖龍劍的情況
[00:18:29.720 --> 00:18:32.280]  就是這個哥利亞的刀
[00:18:32.280 --> 00:18:33.240]  很厲害的
[00:18:33.240 --> 00:18:35.280]  這把刀是人人都知道的 又出名的
[00:18:35.280 --> 00:18:38.840]  因為當日大衛打贏了哥利亞
[00:18:38.840 --> 00:18:42.760]  就拿了刀來斬了哥利亞的頭
[00:18:42.760 --> 00:18:44.840]  那把刀現在就在我們那裡
[00:18:44.840 --> 00:18:46.240]  保存了
[00:18:46.240 --> 00:18:51.960]  這個某情況來講是一件很重要的文物
[00:18:51.960 --> 00:18:54.200]  這件事情是值得紀念的
[00:18:54.200 --> 00:18:57.200]  因為神是眷顧這個以色列人
[00:18:57.200 --> 00:19:00.920]  不讓那些非利是人去侵襲
[00:19:00.920 --> 00:19:02.880]  或者被俘虜
[00:19:02.880 --> 00:19:06.160]  所以就擺得很好 包得很好
[00:19:06.160 --> 00:19:10.720]  但是現在王要吩咐去辦這些事情
[00:19:10.720 --> 00:19:12.760]  所以阿希米勒甚麼都去幫忙
[00:19:12.760 --> 00:19:14.800]  好了 這裡有一把刀 你要不要
[00:19:14.800 --> 00:19:16.720]  大衛說 正啊 這把刀 正好
[00:19:16.720 --> 00:19:18.360]  於是就拿走了
[00:19:18.360 --> 00:19:21.720]  當然大衛又是撒謊
[00:19:21.720 --> 00:19:23.280]  就拿走了這把刀
[00:19:23.280 --> 00:19:29.680]  於是就連這個聖所裡面一件很珍貴的文物
[00:19:29.680 --> 00:19:30.960]  都被拿走了
[00:19:30.960 --> 00:19:35.680]  就這樣大衛就準備離開了
[00:19:35.680 --> 00:19:40.960]  大衛的離開在二十一章第十節那裡
[00:19:40.960 --> 00:19:43.280]  第十節那裡
[00:19:43.280 --> 00:19:46.800]  那日大衛起來 躲避數羅
