
[00:00:00.000 --> 00:00:02.600]  多謝主會早晨
[00:02:11.800 --> 00:02:15.700]  我們不再是受罪的前類
[00:02:15.700 --> 00:02:18.100]  不再是受它控制
[00:02:18.100 --> 00:02:19.900]  不再受那些環境
[00:02:19.900 --> 00:02:21.900]  污穢的環境所污染
[00:02:21.900 --> 00:02:24.700]  我們裏面有一種的覺醒
[00:02:24.700 --> 00:02:28.200]  我們裏面有一種的新的意識
[00:02:28.200 --> 00:02:30.900]  那些不好的東西我不講
[00:02:30.900 --> 00:02:34.400]  那些不好的影視我不看
[00:02:34.400 --> 00:02:36.600]  我裏面是看一些好的東西
[00:02:36.600 --> 00:02:40.100]  我裏面是活在一個新的環境裏面
[00:02:40.100 --> 00:02:43.800]  我可以跌回去以前那個不好的環境裏面
[00:02:43.800 --> 00:02:45.600]  但我是有choice
[00:02:45.600 --> 00:02:47.900]  我是有那個選擇
[00:02:47.900 --> 00:02:50.400]  我不要再進入那個環境裏面
[00:02:50.400 --> 00:02:52.600]  因為上帝已經幫我們
[00:02:52.600 --> 00:02:55.300]  從一個黑暗的權勢裏面
[00:02:55.300 --> 00:02:59.400]  進到一個愛子光明的角度裏面
[00:02:59.400 --> 00:03:00.400]  第三
[00:03:00.400 --> 00:03:02.600]  我們講到我們福音是甚麼呢
[00:03:02.600 --> 00:03:04.000]  福音是蒙召
[00:03:04.000 --> 00:03:07.500]  是堅忍完成一個新的使命
[00:03:07.500 --> 00:03:13.300]  We are called to fulfill a new mission
[00:03:13.300 --> 00:03:14.800]  聖經裏面告訴我們
[00:03:14.800 --> 00:03:18.900]  因為我們是被主重價買贖回來的
[00:03:18.900 --> 00:03:21.700]  所以我們不再是屬於自己的人
[00:03:21.700 --> 00:03:23.500]  我們是屬於主的
[00:03:23.500 --> 00:03:25.000]  所以我們整個的生命
[00:03:25.000 --> 00:03:27.700]  我們有一個new mission
[00:03:27.700 --> 00:03:29.200]  我每天起床的時候
[00:03:29.200 --> 00:03:32.000]  我都有一本小小的note pad
[00:03:32.000 --> 00:03:35.100]  我都說今天我最重要是做甚麼
[00:03:35.100 --> 00:03:37.000]  我有一個叫3hn
[00:03:37.000 --> 00:03:38.100]  here and now
[00:03:38.100 --> 00:03:40.100]  第一我今天絕對不做甚麼
[00:03:40.100 --> 00:03:42.400]  第二我今天絕對要做甚麼
[00:03:42.400 --> 00:03:46.000]  第三我怎樣將今天逆境的事
[00:03:46.000 --> 00:03:48.900]  負面的事變為正面的事
[00:03:48.900 --> 00:03:51.900]  我每一天都想一想這件事
[00:03:51.900 --> 00:03:55.200]  我有一個新的使命
[00:03:55.200 --> 00:03:56.500]  然後第四我們講到
[00:03:56.500 --> 00:03:58.700]  蒙召享受主的愛
[00:03:58.700 --> 00:04:02.600]  We are called to be a beloved life
[00:04:02.600 --> 00:04:05.200]  一個人原本是沒有被愛的時候
[00:04:05.200 --> 00:04:06.700]  他就沒有力量
[00:04:06.700 --> 00:04:08.100]  一個人被愛的時候
[00:04:08.100 --> 00:04:10.600]  你發覺整個被滋潤的
[00:04:10.600 --> 00:04:14.100]  整個有力量去繼續今天的生活
[00:04:14.100 --> 00:04:15.600]  一個缺乏愛的人
[00:04:15.600 --> 00:04:18.400]  很難從他生命裏面
[00:04:18.400 --> 00:04:21.100]  產生很自然流露的愛
[00:04:21.100 --> 00:04:22.400]  但是我們每一天
[00:04:22.400 --> 00:04:24.700]  都數算上帝給我們的恩典
[00:04:24.700 --> 00:04:27.400]  每一天都感受到上帝的愛
[00:04:27.400 --> 00:04:31.200]  你很自然地能夠流露出主的愛
[00:04:31.200 --> 00:04:32.400]  第五點
[00:04:32.400 --> 00:04:36.000]  我們講到蒙召與基督神聖的相交
[00:04:36.000 --> 00:04:40.500]  We are called in fellowship with Christ
[00:04:40.500 --> 00:04:42.300]  你很驚訝一件事
[00:04:42.300 --> 00:04:44.300]  原來我們信了耶穌之後
[00:04:44.300 --> 00:04:46.100]  我們不是自己一個人
[00:04:46.100 --> 00:04:49.600]  是逛逛不知道在去什麼
[00:04:49.600 --> 00:04:53.300]  我們每一天是與上帝同行
[00:04:53.300 --> 00:04:57.500]  We are called into fellowship with Christ
[00:04:57.500 --> 00:05:00.500]  我們是與基督交往
[00:05:00.500 --> 00:05:01.700]  基督在我們裏面
[00:05:01.700 --> 00:05:03.100]  我們在祂裏面
[00:05:03.100 --> 00:05:05.500]  所以我們也在父神裏面
[00:05:05.500 --> 00:05:08.600]  我們竟然可以與父神相交
[00:05:08.600 --> 00:05:12.100]  是何等大的福氣
[00:05:12.100 --> 00:05:13.300]  然後第六點
[00:05:13.300 --> 00:05:17.100]  我們講到蒙召得到真自由
[00:05:17.100 --> 00:05:20.100]  我們講到自由不是說
[00:05:20.100 --> 00:05:22.100]  你喜歡做什麼就做什麼
[00:05:22.100 --> 00:05:24.400]  你喜歡說什麼就說什麼
[00:05:24.400 --> 00:05:28.100]  你喜歡怎樣生活就怎樣生活
[00:05:28.100 --> 00:05:30.100]  那個叫做放縱
[00:05:30.100 --> 00:05:32.700]  自由是你知道什麼是對的
[00:05:32.700 --> 00:05:36.000]  但是同時你有力量去做對的事情
[00:05:36.000 --> 00:05:39.000]  You have the strength to do the right thing
[00:05:39.000 --> 00:05:42.000]  You have the mind to think about the good thing
[00:05:42.000 --> 00:05:45.400]  那個是一個真的自由
[00:05:45.400 --> 00:05:47.100]  我們多謝天父
[00:05:47.100 --> 00:05:49.300]  因為耶穌親口講過
[00:05:49.300 --> 00:05:52.000]  祂說如果我賜給你們自由的話
[00:05:52.000 --> 00:05:53.800]  你們就有真自由了
[00:05:53.800 --> 00:05:55.200]  有一位姐妹
[00:05:55.200 --> 00:05:58.400]  她做傳道人很辛苦做得
[00:05:58.400 --> 00:06:00.900]  做了十幾二十年
[00:06:00.900 --> 00:06:03.600]  她一直是一個很perfectionist
[00:06:03.600 --> 00:06:05.600]  她是一個完美主義者
[00:06:05.600 --> 00:06:07.900]  她要求自己很高的
[00:06:07.900 --> 00:06:10.400]  她也很intellectual
[00:06:10.400 --> 00:06:12.900]  但是直至她在掙扎很多
[00:06:12.900 --> 00:06:14.800]  她嘗試很多的方法
[00:06:14.800 --> 00:06:16.500]  直至有一天我們坐下來
[00:06:16.500 --> 00:06:18.400]  有一個屬靈導引的時候
[00:06:18.400 --> 00:06:20.400]  上帝很恩待她
[00:06:20.400 --> 00:06:23.400]  也讓我們洞察到她生命的需要
[00:06:23.400 --> 00:06:25.800]  我們就問她一個問題
[00:06:25.800 --> 00:06:26.900]  你知不知道
[00:06:26.900 --> 00:06:28.700]  無論你作什麼決定
[00:06:28.700 --> 00:06:32.300]  其實上帝已經完全給你自由
[00:06:32.300 --> 00:06:35.400]  因為上帝有祂的恩典和真理
[00:06:35.400 --> 00:06:37.800]  但是你要知道一件事
[00:06:37.800 --> 00:06:40.300]  上帝給你絕對的自由
[00:06:40.300 --> 00:06:42.200]  去做任何的選擇
[00:06:42.200 --> 00:06:44.200]  只要你在基督裏面
[00:06:44.200 --> 00:06:45.700]  然後我就告訴她
[00:06:45.700 --> 00:06:49.300]  我說你今天在基督裏面是有真自由
[00:06:49.300 --> 00:06:51.300]  她很驚訝這件事
[00:06:51.300 --> 00:06:53.000]  她說原來是這樣
[00:06:53.000 --> 00:06:54.900]  我在基督裏面有真自由
[00:06:54.900 --> 00:06:56.800]  當她寫功課給我的時候
[00:06:56.800 --> 00:06:58.700]  她非常的雀躍
[00:06:58.700 --> 00:07:00.100]  不是說怕這件事
[00:07:00.100 --> 00:07:01.300]  怕那件事失敗
[00:07:01.300 --> 00:07:02.800]  怕那件事做得不好
[00:07:02.800 --> 00:07:04.400]  No
[00:07:04.400 --> 00:07:07.000]  每一個小孩子初時走路的時候
[00:07:07.000 --> 00:07:08.300]  都會跌跌撞撞
[00:07:08.300 --> 00:07:09.400]  那是很自然的
[00:07:09.400 --> 00:07:12.700]  所以上帝給他們的骨子很軟的
[00:07:12.700 --> 00:07:14.600]  不會跌倒的
[00:07:14.600 --> 00:07:16.000]  跌倒也不要緊的
[00:07:16.000 --> 00:07:18.000]  繼續可以起來
[00:07:18.000 --> 00:07:19.900]  It is wonderful
[00:07:19.900 --> 00:07:21.800]  上帝給我們真的自由
[00:07:21.800 --> 00:07:23.200]  親愛的兄弟姐妹
[00:07:23.200 --> 00:07:26.700]  你是一個蒙愛的人嗎
[00:07:26.700 --> 00:07:28.700]  Hello
[00:07:28.700 --> 00:07:31.300]  你有真自由嗎
[00:07:31.300 --> 00:07:33.300]  你有新的身份嗎
[00:07:33.300 --> 00:07:38.000]  你已經進入了一個新的環境嗎
[00:07:38.000 --> 00:07:38.600]  恭喜你
[00:07:38.600 --> 00:07:41.100]  如果你真正相信耶穌的時候
[00:07:41.100 --> 00:07:43.900]  你發覺到上帝祝福你
[00:07:43.900 --> 00:07:46.800]  今天我會講三個題目
[00:07:46.800 --> 00:07:50.400]  是總括了我這三堂的講道
[00:07:50.400 --> 00:07:51.900]  第一個題目第七點
[00:07:51.900 --> 00:07:53.400]  就是蒙召做什麼
[00:07:53.400 --> 00:07:55.600]  蒙召去受苦
[00:07:55.600 --> 00:07:57.200]  你說今天
[00:07:57.200 --> 00:07:58.500]  我以為什麼都是好的
[00:07:58.500 --> 00:08:00.400]  為什麼蒙召去受苦
[00:08:00.400 --> 00:08:01.000]  是
[00:08:01.000 --> 00:08:02.700]  今天我講第七點
[00:08:02.700 --> 00:08:06.500]  是很清楚從聖經裏面引述出來的
[00:08:06.500 --> 00:08:09.500]  我們蒙召是要去受苦的
[00:08:09.500 --> 00:08:12.400]  是要去和基督一同受苦
[00:08:12.400 --> 00:08:13.700]  第八點
[00:08:13.700 --> 00:08:17.100]  我們蒙召神要我們改變我們的價值觀
[00:08:17.100 --> 00:08:20.300]  We are called to a new mindset
[00:08:20.300 --> 00:08:23.800]  We are called to a new worldview
[00:08:23.800 --> 00:08:26.800]  這個是聖經裏面講給我們聽的
[00:08:26.800 --> 00:08:28.100]  那裏講給我們聽
[00:08:28.100 --> 00:08:33.400]  我們是應該將我們當作活祭去獻給神
[00:08:33.400 --> 00:08:34.700]  並且將我們的
[00:08:34.700 --> 00:08:37.300]  We need to be transformed
[00:08:37.300 --> 00:08:38.400]  And be transformed
[00:08:38.400 --> 00:08:40.600]  Do not conform to this world
[00:08:40.600 --> 00:08:42.700]  不要跟著這個世界走
[00:08:42.700 --> 00:08:44.600]  But be transformed
[00:08:44.600 --> 00:08:45.900]  那是要更新
[00:08:45.900 --> 00:08:47.200]  怎樣更新
[00:08:47.200 --> 00:08:51.100]  By the renewing of your mind
[00:08:51.100 --> 00:08:53.400]  是藉著更新你的思想
[00:08:53.400 --> 00:08:55.700]  更新你的價值觀
[00:08:55.700 --> 00:08:57.500]  然後最後一點
[00:08:57.500 --> 00:08:59.000]  是和大家講的
[00:08:59.000 --> 00:09:02.500]  就是說我們蒙召是活出永恆的價值
[00:09:02.500 --> 00:09:05.200]  並且預備主在來
[00:09:05.200 --> 00:09:08.600]  蒙召活出永恆的價值
[00:09:08.600 --> 00:09:12.800]  並且是預備主在來
[00:09:12.800 --> 00:09:15.100]  我們大家一起讀一讀這段經文
[00:09:15.100 --> 00:09:17.600]  是彼得前書二章二十一節
[00:09:17.600 --> 00:09:18.600]  請讀
[00:09:28.100 --> 00:09:32.900]  這裏說你們蒙召是為此
[00:09:32.900 --> 00:09:34.600]  為甚麼
[00:09:34.600 --> 00:09:36.900]  因基督也曾為你們受苦
[00:09:36.900 --> 00:09:38.100]  給你們留下榜樣
[00:09:38.100 --> 00:09:42.600]  叫你們跟隨祂的腳蹤
[00:09:42.600 --> 00:09:45.200]  We are called
[00:09:45.200 --> 00:09:47.000]  Called to what?
[00:09:47.000 --> 00:09:48.700]  To suffer
[00:09:48.700 --> 00:09:49.900]  有沒有搞錯
[00:09:49.900 --> 00:09:51.300]  你不是講平安嗎
[00:09:51.300 --> 00:09:53.900]  你不是講被愛嗎
[00:09:53.900 --> 00:09:57.500]  你不是講給我們有喜樂
[00:09:57.500 --> 00:09:58.300]  有新的身份
[00:09:58.300 --> 00:10:01.100]  甚麼叫suffer
[00:10:01.100 --> 00:10:03.100]  耶穌來到世間
[00:10:03.100 --> 00:10:04.100]  沒錯
[00:10:04.100 --> 00:10:05.700]  祂滿有喜樂
[00:10:05.700 --> 00:10:07.500]  祂滿有恩典
[00:10:07.500 --> 00:10:08.800]  但是同時
[00:10:08.800 --> 00:10:10.800]  我們也看一看另外多一節經文
[00:10:10.800 --> 00:10:12.400]  彼得前書五章十節
[00:10:12.400 --> 00:10:14.000]  我們跳過下一個slide
[00:10:14.000 --> 00:10:15.900]  去到彼得前書五章十節
[00:10:15.900 --> 00:10:16.900]  我們一起說
[00:10:16.900 --> 00:10:18.900]  那次豬搬那個
[00:10:18.900 --> 00:10:20.300]  一二三請
[00:10:20.300 --> 00:10:24.200]  那次豬搬那個一二三
[00:10:24.200 --> 00:10:25.600]  請彼得前書五章十節
[00:10:25.600 --> 00:10:26.900]  我們跳過下一個slide
[00:10:26.900 --> 00:10:28.200]  去到彼得前書五章十節
[00:10:28.200 --> 00:10:29.600]  我們一起說
[00:10:29.600 --> 00:10:31.200]  那次豬搬那個一二三
[00:10:31.200 --> 00:10:33.400]  請彼得前書五章十節
[00:10:33.400 --> 00:10:34.800]  我們跳過下一個slide
[00:10:34.800 --> 00:10:36.800]  去到彼得前書五章十節
[00:10:36.800 --> 00:10:40.500]  我們剛剛收到周刊的刊物
[00:10:40.500 --> 00:10:43.300]  已經報告過浙江省那裏
[00:10:43.300 --> 00:10:46.400]  政府逼迫教會
[00:10:46.400 --> 00:10:49.000]  將他們教堂的十字架
[00:10:49.000 --> 00:10:50.000]  全部拆了下來
[00:10:50.000 --> 00:10:51.500]  還以為是一千多間
[00:10:51.500 --> 00:10:54.200]  但是原來已經拆了二千多間
[00:10:54.200 --> 00:10:57.100]  還繼續拆
[00:10:57.100 --> 00:11:00.000]  他們幾百人的
[00:11:00.000 --> 00:11:02.400]  那些城管也好
[00:11:02.400 --> 00:11:03.500]  警察也好
[00:11:03.500 --> 00:11:04.900]  是強硬的
[00:11:04.900 --> 00:11:08.800]  將一些教堂的十字架拆下來
[00:11:08.800 --> 00:11:10.200]  用幾十萬
[00:11:10.200 --> 00:11:12.900]  用百萬拆一個十字架
[00:11:12.900 --> 00:11:15.000]  很多人在那裏
[00:11:15.000 --> 00:11:17.300]  但是那些教會的頂姐妹
[00:11:17.300 --> 00:11:19.200]  是抱著那些十字架
[00:11:19.200 --> 00:11:20.800]  不是說十字架才叫得救
[00:11:20.800 --> 00:11:23.800]  但是他們是覺得這樣是不公道的
[00:11:23.800 --> 00:11:25.500]  這樣是違反憲法的
[00:11:25.500 --> 00:11:29.100]  因為憲法裏面是給中國有自由的
[00:11:29.100 --> 00:11:30.400]  但是他不管那麼多
[00:11:30.400 --> 00:11:31.600]  在溫州開始
[00:11:31.600 --> 00:11:34.500]  然後其他的地方一路拆下去
[00:11:34.500 --> 00:11:37.400]  溫州在中國教會歷史裏面
[00:11:37.400 --> 00:11:40.200]  是叫做中國的耶路撒冷
[00:11:40.200 --> 00:11:41.600]  那裏是很多的信徒
[00:11:41.600 --> 00:11:44.500]  大概有九百萬的人口
[00:11:44.500 --> 00:11:47.800]  大概有一百二十萬是信耶穌的
[00:11:47.800 --> 00:11:49.200]  到處都是十字架
[00:11:49.200 --> 00:11:52.600]  所以政府看不過眼
[00:11:52.600 --> 00:11:55.600]  剩下的書記就說拆
[00:11:55.600 --> 00:11:58.400]  但其實一定有中央的默許的
[00:11:58.400 --> 00:12:00.700]  不是不可以這樣拆法的
[00:12:00.700 --> 00:12:02.800]  是違反憲法的
[00:12:02.800 --> 00:12:06.500]  是二千多間教會被拆
[00:12:06.500 --> 00:12:08.000]  繼續會這樣做
[00:12:08.000 --> 00:12:10.200]  做到何時我們不知道
[00:12:10.200 --> 00:12:11.400]  有律師出面
[00:12:11.400 --> 00:12:14.400]  有律師去盤旋
[00:12:14.400 --> 00:12:17.000]  即是幹旋和他們
[00:12:17.000 --> 00:12:18.700]  但你發覺到
[00:12:18.700 --> 00:12:20.300]  這個不是新事
[00:12:20.300 --> 00:12:22.000]  在文革的時候更厲害
[00:12:22.000 --> 00:12:23.600]  凡是信耶穌的
[00:12:23.600 --> 00:12:30.400]  不去放棄他們的信仰
[00:12:30.400 --> 00:12:31.900]  就被抓坐監
[00:12:31.900 --> 00:12:32.900]  被打
[00:12:32.900 --> 00:12:34.900]  被監禁
[00:12:34.900 --> 00:12:36.100]  在羅馬的時候
[00:12:36.100 --> 00:12:37.100]  亦都是這樣
[00:12:37.100 --> 00:12:38.300]  在耶穌的時候
[00:12:38.300 --> 00:12:40.300]  耶穌離開世界之後
[00:12:40.300 --> 00:12:43.200]  那些信徒傳福音教會非常興旺
[00:12:43.200 --> 00:12:47.900]  但對當時的政權產生一個非常的威脅性
[00:12:47.900 --> 00:12:53.100]  因為他們是鼓勵他們去拜帝王的
[00:12:53.100 --> 00:12:55.300]  Emperor worship
[00:12:55.300 --> 00:12:58.300]  因為他們是很想鞏固他們的勢力
[00:12:58.300 --> 00:13:00.300]  所以他們要拜這個帝王
[00:13:00.300 --> 00:13:01.700]  但他們說不拜
[00:13:01.700 --> 00:13:02.800]  這個不單是新約
[00:13:02.800 --> 00:13:04.400]  舊約亦都是這樣
[00:13:04.400 --> 00:13:06.200]  但以你和你的朋友
[00:13:06.200 --> 00:13:08.600]  那時候要他們拜帝王
[00:13:08.600 --> 00:13:10.100]  但他們說不拜
[00:13:10.100 --> 00:13:11.800]  我們只是拜瑤華
[00:13:11.800 --> 00:13:14.300]  但以你數常的一日三次
[00:13:14.300 --> 00:13:17.100]  向著耶路撒冷祈禱
[00:13:17.100 --> 00:13:18.100]  親愛的兄弟姐妹
[00:13:18.100 --> 00:13:20.700]  這是宏觀一點的看歷史
[00:13:20.700 --> 00:13:23.600]  我們信耶穌基督的人
[00:13:23.600 --> 00:13:25.300]  都是少數的民族
[00:13:25.300 --> 00:13:26.800]  都是被欺壓的
[00:13:26.800 --> 00:13:29.100]  都是被打的
[00:13:29.100 --> 00:13:31.000]  最近在中東
[00:13:31.000 --> 00:13:32.600]  大家亦都知道
[00:13:32.600 --> 00:13:33.500]  埃塞
[00:13:33.500 --> 00:13:37.700]  即是所謂伊斯蘭國的興起
[00:13:37.700 --> 00:13:41.000]  是一個村莊的基督徒
[00:13:41.000 --> 00:13:42.800]  他們都要殺
[00:13:42.800 --> 00:13:44.200]  但這裡告訴我們
[00:13:44.200 --> 00:13:47.500]  這是一直以來一個的事實
[00:13:47.500 --> 00:13:50.400]  但將這個鏡頭再收窄一點
[00:13:50.400 --> 00:13:53.000]  回到民族與民族之間
[00:13:53.000 --> 00:13:54.200]  國與國之間
[00:13:54.200 --> 00:13:55.700]  民族與民族之間
[00:13:55.700 --> 00:13:57.700]  都很多的仇殺
[00:13:57.700 --> 00:14:00.500]  並且在家庭裏面有沒有苦難呢?
[00:14:00.500 --> 00:14:02.200]  當然亦都有苦難
[00:14:02.200 --> 00:14:05.100]  每一個家庭都有苦難
[00:14:05.100 --> 00:14:07.200]  有些夫妻好一點的話
[00:14:07.200 --> 00:14:08.900]  雖然有很多的爭吵
[00:14:08.900 --> 00:14:10.000]  雖然有很多的不和
[00:14:10.000 --> 00:14:11.700]  但他說彼此忍耐
[00:14:11.700 --> 00:14:13.200]  等我的子女長大之後
[00:14:13.200 --> 00:14:14.400]  我們就離婚
[00:14:14.400 --> 00:14:18.800]  他們沒有裏面一種的體諒
[00:14:18.800 --> 00:14:24.000]  沒有一種的愛在裏面
[00:14:24.000 --> 00:14:26.800]  丈夫特別是很大男人主義的
[00:14:26.800 --> 00:14:28.800]  是時常呼嚇太太
[00:14:28.800 --> 00:14:30.200]  不尊重太太
[00:14:30.200 --> 00:14:31.600]  太太亦都
[00:14:31.600 --> 00:14:34.100]  你發覺亦都不尊重丈夫
[00:14:34.100 --> 00:14:35.900]  兒女是很受苦
[00:14:35.900 --> 00:14:37.700]  在家庭如是
[00:14:37.700 --> 00:14:39.300]  在做生意裏面
[00:14:39.300 --> 00:14:40.700]  有欺詐的
[00:14:40.700 --> 00:14:43.500]  有壓制人的
[00:14:43.500 --> 00:14:45.200]  就是一個鏡頭
[00:14:45.200 --> 00:14:46.300]  一射射去
[00:14:46.300 --> 00:14:47.500]  現在那個歐洲
[00:14:47.500 --> 00:14:49.000]  特別是匈牙利那裏
[00:14:49.000 --> 00:14:50.600]  他們和塞爾維亞
[00:14:50.600 --> 00:14:52.400]  很多的難民
[00:14:52.400 --> 00:14:54.200]  上千千萬萬
[00:14:54.200 --> 00:14:56.400]  現在差不多是一百萬
[00:14:56.400 --> 00:14:57.700]  超過一百萬的人
[00:14:57.700 --> 00:14:59.300]  湧入這個歐洲
[00:14:59.300 --> 00:15:02.100]  當他們要經過匈牙利的時候
[00:15:02.100 --> 00:15:05.200]  有些匈牙利人就很不值得
[00:15:05.200 --> 00:15:07.200]  特別我看到一個新聞
[00:15:07.200 --> 00:15:08.700]  有個女記者
[00:15:08.700 --> 00:15:10.300]  不單止不值得
[00:15:10.300 --> 00:15:11.500]  而且有些人走的時候
[00:15:11.500 --> 00:15:14.700]  她一腳踢低他們
[00:15:14.700 --> 00:15:17.500]  把小孩都踢低了
[00:15:17.500 --> 00:15:19.900]  並且用腳一路踢他們
[00:15:19.900 --> 00:15:22.600]  但是被她的同事拍了下來
[00:15:22.600 --> 00:15:26.600]  所以公司亦都叫她辭職
[00:15:26.600 --> 00:15:28.600]  你發覺到這些好像很小事
[00:15:28.600 --> 00:15:31.100]  但是你發覺到人與人之間
[00:15:31.100 --> 00:15:33.000]  我們那種的仇殺
[00:15:33.000 --> 00:15:34.700]  我們那種的憎恨
[00:15:34.700 --> 00:15:36.600]  你發覺到就算你不是得罪人
[00:15:36.600 --> 00:15:37.700]  人家都會得罪你
[00:15:37.700 --> 00:15:39.700]  但是或多或少
[00:15:39.700 --> 00:15:41.300]  我們亦都是一個罪人
[00:15:41.300 --> 00:15:43.700]  亦都是一個被侵犯的人
[00:15:43.700 --> 00:15:44.500]  在英文來說
[00:15:44.500 --> 00:15:46.300]  有一個人講過
[00:15:46.300 --> 00:15:47.700]  他是一個基督徒領袖
[00:15:47.700 --> 00:15:49.300]  他說我們不單止是罪人
[00:15:49.300 --> 00:15:51.600]  我們不只是罪人
[00:15:51.600 --> 00:15:56.700]  我們是被欺壓的人
[00:15:56.700 --> 00:15:58.500]  所以有些窮苦的地方
[00:15:58.500 --> 00:16:00.600]  無論在非洲、在中國
[00:16:00.600 --> 00:16:03.200]  一些窮苦的地方、農村的地方
[00:16:03.200 --> 00:16:05.300]  在一些非洲
[00:16:05.300 --> 00:16:07.200]  因為他們沒得吃的
[00:16:07.200 --> 00:16:09.400]  所以怎樣?沒得吃的時候
[00:16:09.400 --> 00:16:11.200]  有人就引誘他們
[00:16:11.200 --> 00:16:12.600]  就逼迫他們
[00:16:12.600 --> 00:16:14.200]  無論是少女也好
[00:16:14.200 --> 00:16:16.000]  無論是婦女也好
[00:16:16.000 --> 00:16:18.000]  就叫他們賣淫
[00:16:18.000 --> 00:16:18.900]  你發覺到
[00:16:18.900 --> 00:16:21.800]  他們因為窮苦就被人侵犯
[00:16:21.800 --> 00:16:24.400]  不單止這樣賣到其他地方
[00:16:24.400 --> 00:16:28.700]  他們好像是一個很沒價值的人
[00:16:28.700 --> 00:16:35.400]  我最近看了一個影片
[00:16:35.400 --> 00:16:38.800]  那個是巴基斯坦的一個基督徒
[00:16:38.800 --> 00:16:43.100]  他說我們服務一些紅燈區的妓女
[00:16:43.100 --> 00:16:45.600]  我們不知道怎樣向他們傳福音
[00:16:45.600 --> 00:16:47.400]  但我們知道有一次
[00:16:47.400 --> 00:16:49.300]  有一個妓女被人殺了
[00:16:49.300 --> 00:16:53.600]  把屍體扔到垃圾桶
[00:16:53.600 --> 00:16:55.800]  但我們心裏覺得很痛苦
[00:16:55.800 --> 00:16:57.900]  我們也不知道怎樣去傳福音
[00:16:57.900 --> 00:17:02.100]  但我們覺得不能夠這樣對待一個人
[00:17:02.100 --> 00:17:04.800]  所以我們就把她的屍體拿出來
[00:17:04.800 --> 00:17:07.200]  好好地幫她洗乾淨身體
[00:17:07.200 --> 00:17:09.800]  好好地給她一個安葬
[00:17:09.800 --> 00:17:13.600]  然後其他的同伴看到我們這樣做的時候
[00:17:13.600 --> 00:17:15.200]  他們非常驚訝
[00:17:15.200 --> 00:17:17.400]  為什麼你們還會對我們一個
[00:17:17.400 --> 00:17:18.800]  這麼沒用的
[00:17:18.800 --> 00:17:21.400]  這麼污穢的人還愛惜
