
[00:00:00.000 --> 00:00:03.440]  天上的君王 耶穌基督的降生
[00:05:40.440 --> 00:05:43.280]  但是當時就不簡單了
[00:05:43.280 --> 00:05:45.080]  其實很大陣仗的
[00:05:45.080 --> 00:05:50.240]  因為當時的人都要放下他們手頭的工作
[00:05:50.240 --> 00:05:54.520]  趕快回到他們的鄉下
[00:05:54.520 --> 00:05:57.280]  你們去做這個登記戶籍的手續
[00:05:57.280 --> 00:06:00.040]  其實都挺勞師動眾的
[00:06:00.040 --> 00:06:05.080]  可能你會問究竟為什麼要做這個登記戶籍呢?
[00:06:05.080 --> 00:06:07.200]  當時登記戶籍的目的
[00:06:07.200 --> 00:06:09.280]  無非就是為了去徵稅
[00:06:09.280 --> 00:06:11.760]  或者去做徵兵的用途
[00:06:11.760 --> 00:06:14.440]  所以羅馬人他們的慣例
[00:06:14.440 --> 00:06:17.320]  每個人都要按著自己的產業
[00:06:17.320 --> 00:06:19.000]  回到他們的鄉下
[00:06:19.000 --> 00:06:21.280]  來去做這個登記戶籍
[00:06:21.280 --> 00:06:23.680]  只不過是一個王的命令
[00:06:23.680 --> 00:06:27.480]  就搞到全部人都受影響
[00:06:27.480 --> 00:06:31.920]  要在有限的時間趕快回到自己的原居地
[00:06:31.920 --> 00:06:33.880]  回去做這個登記
[00:06:33.880 --> 00:06:35.680]  真的不容易
[00:06:35.680 --> 00:06:37.120]  你試想一下
[00:06:37.120 --> 00:06:38.480]  好像我這樣
[00:06:38.480 --> 00:06:42.480]  我自己的家鄉就在福建的廈門
[00:06:42.480 --> 00:06:45.040]  不過我現在都很少回鄉下了
[00:06:45.040 --> 00:06:46.200]  為什麼?
[00:06:46.200 --> 00:06:47.440]  很簡單而已
[00:06:47.440 --> 00:06:49.640]  因為那裡我已經沒人沒物了
[00:06:49.640 --> 00:06:51.480]  所以我不會回去
[00:06:51.480 --> 00:06:54.320]  不過現在王一度的命令
[00:06:54.320 --> 00:06:56.400]  我就要在指定的時間
[00:06:56.400 --> 00:07:00.480]  趕快回去做這個登記的手續
[00:07:00.480 --> 00:07:02.960]  你說是不是很無謂?
[00:07:02.960 --> 00:07:04.000]  不過
[00:07:04.000 --> 00:07:05.880]  王命難違
[00:07:05.880 --> 00:07:07.920]  這個是一個現實
[00:07:07.920 --> 00:07:11.280]  有很多時候其實我們都有這個經歷
[00:07:11.280 --> 00:07:14.720]  就是我們有很多事情我們不是很想做的
[00:07:14.720 --> 00:07:16.360]  但是被迫一定要做
[00:07:16.360 --> 00:07:17.880]  不做不行
[00:07:17.880 --> 00:07:20.240]  就好像我們最近的生活
[00:07:20.240 --> 00:07:22.800]  我們現在常常要戴著口罩
[00:07:22.800 --> 00:07:24.480]  無論你上班也好
[00:07:24.480 --> 00:07:27.440]  出街去行山做運動也好
[00:07:27.440 --> 00:07:29.400]  總是要戴著口罩
[00:07:29.400 --> 00:07:30.680]  不戴不行的
[00:07:30.680 --> 00:07:33.080]  因為你不戴會有後果
[00:07:33.080 --> 00:07:38.160]  又或者因為社交要小心
[00:07:38.160 --> 00:07:41.920]  有政府的規矩
[00:07:41.920 --> 00:07:43.520]  我們現在連最簡單
[00:07:43.520 --> 00:07:46.440]  我們最常做的約朋友吃飯
[00:07:46.440 --> 00:07:49.720]  現在都好像沒辦法可以做
[00:07:49.720 --> 00:07:52.240]  其實都很無奈
[00:07:52.240 --> 00:07:53.520]  第四、第五節
[00:07:53.520 --> 00:07:56.800]  經文提到大衛的子孫若瑟
[00:07:56.800 --> 00:08:01.320]  他都同樣被迫要從他原本居住的地方
[00:08:01.320 --> 00:08:04.880]  拿撒勒回到他的鄉下伯利恆
[00:08:04.880 --> 00:08:08.520]  當時他帶著他的太太瑪麗亞一起去
[00:08:08.520 --> 00:08:11.280]  那時候瑪麗亞已經有了新人
[00:08:11.280 --> 00:08:12.680]  都挺辛苦的
[00:08:12.680 --> 00:08:14.000]  都挺無奈的
[00:08:14.000 --> 00:08:16.080]  不過一定要做
[00:08:16.080 --> 00:08:19.520]  另外作者路加他刻意在這裡
[00:08:19.520 --> 00:08:21.920]  去強調告訴我們
[00:08:21.920 --> 00:08:25.400]  若瑟是大衛的子孫
[00:08:25.400 --> 00:08:27.080]  這個提醒我們
[00:08:27.080 --> 00:08:28.720]  不單止若瑟
[00:08:28.720 --> 00:08:31.920]  其實連孩子耶穌
[00:08:31.920 --> 00:08:35.520]  都是出自王族的家譜
[00:08:35.520 --> 00:08:38.400]  還有第六至第七節
[00:08:38.400 --> 00:08:39.400]  經文提到
[00:08:39.400 --> 00:08:41.840]  瑪麗亞的產期到了
[00:08:41.840 --> 00:08:44.200]  所以生了耶穌的孩子
[00:08:44.200 --> 00:08:46.800]  我自己作為兩個孩子的爸爸
[00:08:46.800 --> 00:08:48.360]  我就會想到
[00:08:48.360 --> 00:08:52.840]  父母總是會為他剛剛出生的孩子
[00:08:52.840 --> 00:08:55.040]  去找足夠的保護
[00:08:55.040 --> 00:08:57.840]  為他的孩子預備最好
[00:08:57.840 --> 00:09:01.440]  當時因為客店沒有地方
[00:09:01.440 --> 00:09:05.840]  馬槽就成為一個比較安好的環境
[00:09:05.840 --> 00:09:10.240]  就成為天上的君王耶穌基督
[00:09:10.240 --> 00:09:14.960]  休息臨到的地方
[00:09:14.960 --> 00:09:19.440]  還有從凱撒奧古士到這個皇帝的下令
[00:09:19.440 --> 00:09:23.200]  我看到他真的很有君王的本色
[00:09:23.200 --> 00:09:28.160]  當時他就將分裂的羅馬帝國統一下來
[00:09:28.160 --> 00:09:31.440]  為國家帶來的就是和平的日子
[00:09:31.440 --> 00:09:34.000]  他更加被當時的羅馬世界
[00:09:34.000 --> 00:09:38.280]  稱頌他為羅馬的和平
[00:09:38.280 --> 00:09:42.720]  另外在公元一世紀發現的碑文裡面
[00:09:42.720 --> 00:09:44.440]  都有提及他
[00:09:44.440 --> 00:09:49.920]  碑文寫到他是當時世界的救主
[00:09:49.920 --> 00:09:54.120]  還有在當時的一些公銜裡面
[00:09:54.120 --> 00:09:57.000]  又有提到他的出生
[00:09:57.000 --> 00:10:00.880]  那裡的公銜裡面形容他的出生
[00:10:00.880 --> 00:10:05.480]  就帶給世界的福音
[00:10:05.480 --> 00:10:07.280]  大家看到嗎?
[00:10:07.280 --> 00:10:11.240]  這位地上的君王是不是很厲害?
[00:10:11.240 --> 00:10:13.760]  不過我想問的就是
[00:10:13.760 --> 00:10:16.600]  那位天上的君王
[00:10:16.600 --> 00:10:20.600]  他是否應該更加榮耀、更加厲害?
[00:10:20.600 --> 00:10:24.160]  但是如果我們從經文那裡看一看
[00:10:24.160 --> 00:10:26.680]  這個天上的君王耶穌
[00:10:26.680 --> 00:10:30.000]  竟然生在馬槽裡
[00:10:30.000 --> 00:10:31.600]  其實一點都不榮耀
[00:10:31.600 --> 00:10:33.560]  一點都不光彩
[00:10:33.560 --> 00:10:37.120]  甚至好像看來是因為時勢的所迫
[00:10:37.120 --> 00:10:39.200]  是環境的所迫
[00:10:39.200 --> 00:10:41.800]  但是這個掌管歷史的主
[00:10:41.800 --> 00:10:45.360]  難道真的這麼身不由己?
[00:10:45.360 --> 00:10:47.040]  當然不是
[00:10:47.040 --> 00:10:52.040]  從天使和那幫牧羊人的說話裡
[00:10:52.040 --> 00:10:53.760]  我們清楚知道
[00:10:53.760 --> 00:10:59.120]  馬槽就是天上的君王降生的記號
[00:10:59.120 --> 00:11:02.640]  是上主救贖計劃的一部分
[00:11:02.640 --> 00:11:06.520]  讓我們一起看第八至十四節
[00:11:06.520 --> 00:11:08.320]  在未看經文之前
[00:11:08.320 --> 00:11:09.880]  我想問問大家
[00:11:09.880 --> 00:11:15.760]  不知道大家知不知道在新約頭那四卷福音書裡
[00:11:15.760 --> 00:11:21.240]  其實每個作者都在回答一個問題
[00:11:21.240 --> 00:11:22.800]  什麼問題?
[00:11:22.800 --> 00:11:25.160]  就是耶穌是誰?
[00:11:25.160 --> 00:11:27.120]  當然每一個作者
[00:11:27.120 --> 00:11:31.360]  他們用不同的角度來回答這個問題
[00:11:31.360 --> 00:11:37.840]  究竟路加想告訴我們耶穌是什麼?
[00:11:37.840 --> 00:11:42.480]  首先作者路加他是一個外邦的宋徒
[00:11:42.480 --> 00:11:45.520]  他其實就以他外邦人的身份
[00:11:45.520 --> 00:11:47.400]  以外邦人的角度
[00:11:47.400 --> 00:11:51.480]  來回答耶穌是誰的這個問題
[00:11:51.480 --> 00:11:52.560]  他想強調的
[00:11:52.560 --> 00:11:55.240]  想告訴我們全人類知道的就是
[00:11:55.240 --> 00:11:57.040]  我們的需要
[00:11:57.040 --> 00:11:59.280]  無論你的身份
[00:11:59.280 --> 00:12:01.600]  無論你的年齡或者國籍
[00:12:01.600 --> 00:12:05.320]  我們每一個人都需要耶穌基督
[00:12:05.320 --> 00:12:09.640]  因為他是世人的救主
[00:12:09.640 --> 00:12:12.640]  不是羅馬的君王
[00:12:12.640 --> 00:12:16.040]  不是凱撒奧古士都
[00:12:16.040 --> 00:12:17.400]  我想說的就是
[00:12:17.400 --> 00:12:19.160]  路加想強調的
[00:12:19.160 --> 00:12:22.240]  他想告訴當時的人知道的
[00:12:22.240 --> 00:12:24.720]  真正的世界的救主
[00:12:24.720 --> 00:12:26.280]  世界的和平
[00:12:26.280 --> 00:12:27.880]  世界的福音
[00:12:27.880 --> 00:12:30.560]  並不是羅馬的君王
[00:12:30.560 --> 00:12:34.560]  而是他真實記載在福音書裡
[00:12:34.560 --> 00:12:37.920]  生在馬槽的這位救主
[00:12:37.920 --> 00:12:39.480]  耶穌基督
[00:12:39.480 --> 00:12:41.800]  路加福音想告訴我們
[00:12:41.800 --> 00:12:43.320]  想我們知道的
[00:12:43.320 --> 00:12:44.680]  這是事實
[00:12:44.680 --> 00:12:49.280]  耶穌基督才是真正的救世主
[00:12:49.280 --> 00:12:50.000]  另外
[00:12:50.000 --> 00:12:52.440]  耶穌基督降生那一晚
[00:12:52.440 --> 00:12:54.520]  又發生了什麼事呢?
[00:12:54.520 --> 00:12:56.240]  我們來看看經文
[00:12:56.240 --> 00:12:57.520]  第八節
[00:12:57.520 --> 00:12:59.720]  「伯利恆的野地裡」
[00:12:59.720 --> 00:13:02.000]  那是一個什麼地方呢?
[00:13:02.000 --> 00:13:05.080]  就是牧羊人放羊的地方
[00:13:05.080 --> 00:13:09.080]  也是他們休息生活的地方
[00:13:09.080 --> 00:13:10.320]  而這群牧羊人
[00:13:10.320 --> 00:13:14.120]  在當時來說是低下階層
[00:13:14.120 --> 00:13:17.080]  不過上主沒有忽略他們
[00:13:17.080 --> 00:13:19.200]  反而選了他們
[00:13:19.200 --> 00:13:24.000]  成為天使宣佈大喜的信息對象
[00:13:24.000 --> 00:13:27.320]  上主選了這群牧羊人
[00:13:27.320 --> 00:13:30.120]  天使在他們面前顯現
[00:13:30.120 --> 00:13:31.600]  第九節
[00:13:31.600 --> 00:13:36.040]  當那群牧羊人見到那群天使的時候
[00:13:36.040 --> 00:13:38.920]  他們很害怕
[00:13:38.920 --> 00:13:40.840]  非常害怕
[00:13:40.840 --> 00:13:42.760]  為什麼他們會害怕呢?
[00:13:42.760 --> 00:13:44.080]  你試想想
[00:13:44.080 --> 00:13:45.400]  是黑夜
[00:13:45.400 --> 00:13:47.520]  黑夜你會想到什麼呢?
[00:13:47.520 --> 00:13:50.440]  一般人對黑夜的理解
[00:13:50.440 --> 00:13:53.120]  應該就是代表著危險
[00:13:53.120 --> 00:13:54.880]  當危險的時候
[00:13:54.880 --> 00:13:57.960]  你自然心裡就有那種不安
[00:13:57.960 --> 00:14:00.800]  有那種恐懼
[00:14:00.800 --> 00:14:08.080]  當時主的榮光四面照著他們
[00:14:08.080 --> 00:14:10.200]  他們很害怕
[00:14:10.200 --> 00:14:11.520]  你試想想
[00:14:11.520 --> 00:14:15.760]  那一刻他們最需要的是什麼呢?
[00:14:15.760 --> 00:14:16.680]  我會說
[00:14:16.680 --> 00:14:20.280]  他們最需要的是那份心裡的平安
[00:14:20.280 --> 00:14:22.320]  如果他們有那份平安
[00:14:22.320 --> 00:14:24.840]  他們自然就不需要害怕
[00:14:24.840 --> 00:14:28.720]  這樣那份平安可以在哪裡找到呢?
[00:14:28.720 --> 00:14:30.720]  原來真正的平安
[00:14:30.720 --> 00:14:33.520]  是來自天上的君王
[00:14:33.520 --> 00:14:37.240]  祂可以帶給我們一個活潑的盼望
[00:14:37.240 --> 00:14:39.880]  這個盼望是什麼呢?
[00:14:39.880 --> 00:14:44.000]  我們一起看看天使和牧羊人所說的話
[00:14:44.000 --> 00:14:45.240]  第十節
[00:14:45.240 --> 00:14:46.440]  第十一節
[00:14:46.440 --> 00:14:48.800]  和第十四節
[00:14:48.800 --> 00:14:50.480]  第十節天使說
[00:14:50.480 --> 00:14:51.920]  不要懼怕
[00:14:51.920 --> 00:14:52.840]  看啊
[00:14:52.840 --> 00:14:56.280]  因為我報給你們大喜的訊息
[00:14:56.280 --> 00:14:58.600]  是關乎萬民的
[00:14:58.600 --> 00:15:02.080]  因為今天在大位的城裡
[00:15:02.080 --> 00:15:04.440]  為你們生了救主
[00:15:04.440 --> 00:15:06.320]  就是主基督
[00:15:06.320 --> 00:15:07.760]  第十四節
[00:15:07.760 --> 00:15:09.760]  天兵和天使這樣說
[00:15:09.760 --> 00:15:11.680]  在至高之處
[00:15:11.680 --> 00:15:13.800]  榮耀歸於上帝
[00:15:13.800 --> 00:15:18.560]  在地上平安歸於他所喜悅的人
[00:15:18.560 --> 00:15:21.240]  耶穌基督誕生的那個晚上
[00:15:21.240 --> 00:15:24.680]  在曠野看守羊群的牧羊人
[00:15:24.680 --> 00:15:29.120]  突然之間聽見天上傳來的聲音
[00:15:29.120 --> 00:15:32.240]  向他們宣佈救主
[00:15:32.240 --> 00:15:35.800]  這個天上的君王誕生的好消息
[00:15:35.800 --> 00:15:37.720]  天使透過他們
[00:15:37.720 --> 00:15:40.880]  讓他們知道這個好消息
[00:15:40.880 --> 00:15:43.120]  得著這個平安的消息
[00:15:43.120 --> 00:15:44.560]  不僅如此
[00:15:44.560 --> 00:15:47.960]  還讓他們去傳開這個消息
[00:15:47.960 --> 00:15:50.640]  耶穌的降生真的很重要
[00:15:50.640 --> 00:15:52.760]  因為祂是神的兒子
[00:15:52.760 --> 00:15:55.640]  祂帶著使命來到這個世上
[00:15:55.640 --> 00:15:58.680]  因為祂愛我們每一個
[00:15:58.680 --> 00:16:02.520]  因著祂被差派來到這個世上
[00:16:02.520 --> 00:16:04.760]  為我們每一個人的罪
[00:16:04.760 --> 00:16:07.280]  去釘新十字架
[00:16:07.280 --> 00:16:09.120]  成就這個救恩
[00:16:09.120 --> 00:16:12.000]  以致我們每一個相信祂的人
[00:16:12.000 --> 00:16:13.960]  我們可以罪得赦免
[00:16:13.960 --> 00:16:16.840]  我們可以得著那個永遠的生命
[00:16:16.840 --> 00:16:19.120]  所以耶穌的誕生
[00:16:19.120 --> 00:16:21.160]  其實對我們每一個人
[00:16:21.160 --> 00:16:23.240]  都是有關係的
[00:16:23.240 --> 00:16:25.440]  祂是全人類的救主
[00:16:25.440 --> 00:16:29.520]  祂的降生就好像第十節所說
[00:16:29.520 --> 00:16:32.160]  是一個大喜的訊息
[00:16:32.160 --> 00:16:34.200]  是關乎萬民的
[00:16:34.200 --> 00:16:36.080]  即是關乎你和我
[00:16:36.080 --> 00:16:39.120]  是影響著我們每一個
[00:16:39.120 --> 00:16:41.120]  另外第十一節
[00:16:41.120 --> 00:16:43.280]  天使告訴牧羊人
[00:16:43.280 --> 00:16:46.280]  在大衛城裡(白利恆)
[00:16:46.280 --> 00:16:48.200]  救主降生
[00:16:48.200 --> 00:16:49.320]  天使這樣說
[00:16:49.320 --> 00:16:52.080]  你們要看見有個嬰孩
[00:16:52.080 --> 00:16:53.360]  包著布
[00:16:53.360 --> 00:16:55.000]  臥在馬槽裡
[00:16:55.000 --> 00:16:57.200]  這個就是記號了
[00:16:57.200 --> 00:16:59.200]  這位天上的君王耶穌
[00:16:59.200 --> 00:17:01.600]  不是出生在皇宮
[00:17:01.600 --> 00:17:05.480]  而是出生在一個卑微的地方
[00:17:05.480 --> 00:17:07.400]  一個馬槽
[00:17:07.400 --> 00:17:10.200]  這個就是那個記號
[00:17:10.200 --> 00:17:13.160]  馬槽如果按一般人的理解
[00:17:13.160 --> 00:17:17.120]  一定不會是君王誕生的地方
[00:17:17.120 --> 00:17:20.920]  但是這是上主的選擇
[00:17:20.920 --> 00:17:22.640]  道成肉身的主
[00:17:22.640 --> 00:17:24.920]  捨棄天上的榮耀
[00:17:24.920 --> 00:17:28.320]  祂降生在一個卑微的地方
[00:17:28.320 --> 00:17:30.400]  耶穌的降生
[00:17:30.400 --> 00:17:35.400]  祂的人生就由這個馬槽開始
[00:17:35.400 --> 00:17:40.320]  最終祂就以十字架作為祂的人生的終點
[00:17:40.320 --> 00:17:41.520]  弟兄姊妹
[00:17:41.520 --> 00:17:43.240]  你看不看到
[00:17:43.240 --> 00:17:45.320]  救主祂的降生
[00:17:45.320 --> 00:17:49.120]  是一份自我的甘願卑微
[00:17:49.120 --> 00:17:52.680]  和一個自我的犧牲
[00:17:52.680 --> 00:17:54.760]  為什麼要這樣做
[00:17:54.760 --> 00:17:57.480]  和對我們有什麼提醒
[00:17:57.480 --> 00:18:00.400]  對你有什麼意義
[00:18:00.400 --> 00:18:04.080]  作為我們說跟耶穌的人
[00:18:04.080 --> 00:18:06.000]  你又怎樣去學校
[00:18:06.000 --> 00:18:09.400]  耶穌那份的社稷
[00:18:09.400 --> 00:18:13.080]  社稷我不知道你會想起什麼
[00:18:13.080 --> 00:18:16.520]  社稷就讓我聯想到付出
[00:18:16.520 --> 00:18:19.920]  我會聯想到夫婦的關係
[00:18:19.920 --> 00:18:24.400]  在我自己的一些婚姻輔導的經驗裡
[00:18:24.400 --> 00:18:27.280]  我留意到夫婦之間的關係
[00:18:27.280 --> 00:18:31.720]  當他們出現一些緊張
[00:18:31.720 --> 00:18:33.400]  衝突的時候
[00:18:33.400 --> 00:18:34.440]  會吵架
[00:18:34.440 --> 00:18:36.480]  會有冷戰的時候
[00:18:36.480 --> 00:18:38.280]  很多時候我發現
[00:18:38.280 --> 00:18:44.320]  問題其實是出在他們彼此之間的愛裡
[00:18:44.320 --> 00:18:47.840]  現在他們那份愛變得有條件
[00:18:47.840 --> 00:18:49.440]  有計較
[00:18:49.440 --> 00:18:52.600]  不願意為對方繼續付出
[00:18:52.600 --> 00:18:56.480]  這樣可以怎樣解決這個關係
[00:18:56.480 --> 00:19:01.280]  當然他們必須要肯繼續付代價
[00:19:01.280 --> 00:19:03.600]  去為對方付出
[00:19:03.600 --> 00:19:06.360]  我會說只要他們兩個
[00:19:06.360 --> 00:19:09.000]  彼此之間的愛夠深
[00:19:09.000 --> 00:19:13.040]  他們就會樂意繼續為對方付出
[00:19:13.040 --> 00:19:16.000]  其實在珍貴的夫婦關係當中
[00:19:16.000 --> 00:19:19.960]  一切的付出都值得的
[00:19:19.960 --> 00:19:23.400]  今天的經文提醒我們
[00:19:23.400 --> 00:19:25.400]  我們見到天上的君王
[00:19:25.400 --> 00:19:27.640]  因為愛我們的緣故
[00:19:27.640 --> 00:19:29.800]  甘願降生成人
[00:19:29.800 --> 00:19:32.320]  祂這份的深恩厚愛
[00:19:32.320 --> 00:19:36.280]  祂這份對你的付出
[00:19:36.280 --> 00:19:38.400]  你感覺如何?
[00:19:38.400 --> 00:19:41.600]  你又有什麼回應?
[00:19:41.600 --> 00:19:46.360]  保羅在菲勒比書二章六至八節這樣說耶穌
[00:19:46.360 --> 00:19:48.600]  「他本有神的形象
[00:19:48.600 --> 00:19:52.520]  不以自己與神同等為強奪的
[00:19:52.520 --> 00:19:56.640]  反倒虛己取了奴僕的形象
[00:19:56.640 --> 00:19:58.760]  成為人的樣式
[00:19:58.760 --> 00:20:00.480]  既有人的樣子
[00:20:00.480 --> 00:20:02.160]  就自己卑微
[00:20:02.160 --> 00:20:03.680]  全心信服
[00:20:03.680 --> 00:20:05.080]  以至於死
[00:20:05.080 --> 00:20:08.440]  且死在十字架上」
[00:20:08.440 --> 00:20:11.560]  願意著耶穌基督那個犧牲的愛
[00:20:11.560 --> 00:20:14.240]  再一次的去激勵我們
