
[00:00:00.000 --> 00:00:04.380]  今天願意藉著主題話語跟大家分享一個訊息
[00:02:13.820 --> 00:02:17.180]  我們恭敬的章有一段時間交給您
[00:02:17.180 --> 00:02:21.740]  求您在說和聽的心裡同樣工作
[00:02:21.740 --> 00:02:25.460]  願祢有一個謙卑信服的心
[00:02:25.460 --> 00:02:27.020]  去聆聽祢的話語
[00:02:27.020 --> 00:02:30.020]  奉主耶穌基督 阿門
[00:02:30.020 --> 00:02:34.020]  大家留意剛才讀的經文第十六節
[00:02:34.020 --> 00:02:37.900]  保羅說:我禱告的時候時時提到你們
[00:02:37.900 --> 00:02:44.140]  其實下面是保羅的一個祈禱
[00:02:44.140 --> 00:02:51.420]  第十五至二十三節是保羅的一個祈禱
[00:02:51.420 --> 00:02:53.380]  其實只是一句話
[00:02:53.380 --> 00:02:56.900]  保羅是一個禱告的中心
[00:02:56.900 --> 00:02:59.700]  是說什麼呢?
[00:02:59.700 --> 00:03:05.540]  如果禱告是代表一個人所關心的事
[00:03:05.540 --> 00:03:09.700]  你看到保羅所關心的教會是什麼事呢?
[00:03:09.700 --> 00:03:13.580]  或者他所關心的信徒是什麼事呢?
[00:03:13.580 --> 00:03:15.620]  在這九節經文裡
[00:03:15.620 --> 00:03:18.460]  其實保羅所關心的事
[00:03:18.460 --> 00:03:22.900]  的中心點只集中在第十七節
[00:03:22.900 --> 00:03:29.620]  第十七節後面那一節
[00:03:29.620 --> 00:03:32.460]  就是保羅祈求的
[00:03:32.460 --> 00:03:35.900]  是對主耶穌基督的上帝榮耀的符
[00:03:35.900 --> 00:03:38.900]  和賜給你們智慧和啟示的靈
[00:03:38.900 --> 00:03:41.580]  三一的神明字也在這裡提到
[00:03:41.580 --> 00:03:50.940]  目的就是使你們所有信徒能夠充分地認識祂
[00:03:50.940 --> 00:03:53.860]  祂是誰呢?就是神
[00:03:53.860 --> 00:03:57.860]  可以直接說是上帝榮耀的符
[00:03:57.860 --> 00:04:04.180]  也相信是主耶穌和聖靈
[00:04:04.180 --> 00:04:06.620]  在這裡儲蓄的中心
[00:04:06.620 --> 00:04:09.500]  保羅就是想對信徒說
[00:04:09.500 --> 00:04:12.420]  祈求神在他們心裡工作
[00:04:12.420 --> 00:04:16.900]  使他們能夠充分地認識祂
[00:04:16.900 --> 00:04:21.820]  充分地認識神
[00:04:21.820 --> 00:04:23.900]  弟兄姊妹
[00:04:23.900 --> 00:04:27.220]  容許我在今天想問大家一句話
[00:04:27.220 --> 00:04:33.020]  你認不認識神呢?
[00:04:33.020 --> 00:04:34.820]  保羅在這裡其實很特別
[00:04:34.820 --> 00:04:37.820]  他是在對一群信徒說
[00:04:37.820 --> 00:04:42.940]  祈求他們能夠認識神
[00:04:42.940 --> 00:04:49.820]  會不會有少許多餘呢?
[00:04:49.820 --> 00:04:52.620]  信主在教會裡的人
[00:04:52.620 --> 00:04:56.220]  應該是認識神的人
[00:04:56.220 --> 00:04:58.020]  保羅在這裡說
[00:04:58.020 --> 00:05:01.420]  他要認識神
[00:05:01.420 --> 00:05:03.740]  在大家繼續回答
[00:05:03.740 --> 00:05:09.220]  究竟你認不認識神這個問題的時候
[00:05:09.220 --> 00:05:10.300]  我想問大家
[00:05:10.300 --> 00:05:12.820]  認識神和不認識神
[00:05:12.820 --> 00:05:18.020]  有沒有什麼特別的重要或分別呢?
[00:05:18.020 --> 00:05:19.420]  對你來說
[00:05:19.420 --> 00:05:23.340]  認識或不認識有什麼分別呢?
[00:05:23.340 --> 00:05:25.020]  主耶穌在最後的晚餐
[00:05:25.020 --> 00:05:28.900]  對門徒說了一句這樣的說話
[00:05:28.900 --> 00:05:32.340]  在《約翰福音》第十七章說
[00:05:32.340 --> 00:05:34.620]  認識你獨一的真神
[00:05:34.620 --> 00:05:37.820]  並且認識你所差來的耶穌基督
[00:05:37.820 --> 00:05:40.020]  接著後面說了什麼?
[00:05:40.020 --> 00:05:42.340]  後面那幾個字最重要的
[00:05:42.340 --> 00:05:45.620]  就是永生
[00:05:45.620 --> 00:05:48.420]  大家看到那個重要性嗎?
[00:05:48.420 --> 00:05:50.340]  原來認識神
[00:05:50.340 --> 00:05:53.340]  或者透過主耶穌認識神的話
[00:05:53.340 --> 00:05:55.620]  這個其實是什麼呢?
[00:05:55.620 --> 00:05:56.620]  是永生
[00:05:56.620 --> 00:05:58.940]  原來認識或不認識神
[00:05:58.940 --> 00:06:03.020]  是一個永生的問題
[00:06:03.020 --> 00:06:04.220]  我再問
[00:06:04.220 --> 00:06:09.220]  你認不認識神?
[00:06:09.220 --> 00:06:11.420]  或者先回答這個問題
[00:06:11.420 --> 00:06:12.220]  我想問
[00:06:12.220 --> 00:06:15.740]  究竟你怎樣為之認識一個人呢?
[00:06:15.740 --> 00:06:17.420]  弟兄姊妹
[00:06:17.420 --> 00:06:19.340]  先不說認識神
[00:06:19.340 --> 00:06:22.220]  怎樣為之認識一個人呢?
[00:06:22.220 --> 00:06:23.140]  可能你會說
[00:06:23.140 --> 00:06:29.220]  在乎你怎樣為之認識
[00:06:29.220 --> 00:06:36.140]  認識其實有很多層面的意思
[00:06:36.140 --> 00:06:37.940]  你一方面可以認識一個人
[00:06:37.940 --> 00:06:42.540]  透過什麼方法認識一個人呢?
[00:06:42.540 --> 00:06:48.740]  透過很多有關他的資料
[00:06:48.740 --> 00:06:49.940]  看他的自傳
[00:06:49.940 --> 00:06:51.420]  或者別人寫的自傳
[00:06:51.420 --> 00:06:58.020]  大家知不知道今天是一個特別的日子
[00:06:58.020 --> 00:06:59.620]  11月12日
[00:06:59.620 --> 00:07:02.420]  11月12日大家知道是什麼日子嗎?
[00:07:02.420 --> 00:07:11.820]  是郭父孫中山先生誕辰150週年的紀念
[00:07:11.820 --> 00:07:13.820]  如果你看新聞的時候應該都知道
[00:07:13.820 --> 00:07:15.620]  今天看報紙你都知道
[00:07:15.620 --> 00:07:21.820]  是郭父孫中山先生誕辰150週年的紀念
[00:07:21.820 --> 00:07:25.020]  有關孫中山先生的背景和資料
[00:07:25.020 --> 00:07:27.420]  其實我由年輕的時候
[00:07:27.420 --> 00:07:29.820]  在學校看書
[00:07:29.820 --> 00:07:32.620]  或者我自己讀書的學校背景來講
[00:07:32.620 --> 00:07:34.620]  其實我都知道不少
[00:07:34.620 --> 00:07:36.220]  我知道他在哪裡出生
[00:07:36.220 --> 00:07:38.220]  知道他背景所做過的事
[00:07:38.220 --> 00:07:39.620]  甚至他的著作
[00:07:39.620 --> 00:07:43.620]  甚至他的遺囑我都懂得背
[00:07:43.620 --> 00:07:46.220]  我知道他不少
[00:07:46.220 --> 00:07:51.820]  可能甚至比知道我太太的背景還多
[00:07:51.820 --> 00:07:55.220]  知道私募的事還多
[00:07:55.220 --> 00:07:59.620]  但很明顯我認不認識孫中山先生
[00:07:59.620 --> 00:08:02.820]  認不認識?
[00:08:02.820 --> 00:08:04.620]  認不認識他?
[00:08:04.620 --> 00:08:06.820]  另一方面我認識他
[00:08:06.820 --> 00:08:10.820]  我知道他有很多資料背景
[00:08:10.820 --> 00:08:12.020]  但是大家明白
[00:08:12.020 --> 00:08:13.220]  當我這樣問的時候
[00:08:13.220 --> 00:08:14.820]  我認不認識他的時候
[00:08:14.820 --> 00:08:17.020]  大家知道我說什麼
[00:08:17.020 --> 00:08:20.020]  我是不是在個人的層面
[00:08:20.020 --> 00:08:22.220]  和他有一個關係
[00:08:22.220 --> 00:08:25.220]  是不是?
[00:08:25.220 --> 00:08:26.420]  這個才叫認識
[00:08:26.420 --> 00:08:29.620]  在個人有沒有關係的層面
[00:08:29.620 --> 00:08:35.020]  這個才叫認識
[00:08:35.020 --> 00:08:36.220]  弟兄姊妹
[00:08:36.220 --> 00:08:43.020]  你對我們神的認識在哪個層面?
[00:08:43.020 --> 00:08:46.220]  其實認識另一個很重要的
[00:08:46.220 --> 00:08:49.820]  不單止是你知道資料
[00:08:49.820 --> 00:08:54.620]  而且是究竟你們認識了多久
[00:08:54.620 --> 00:08:56.820]  我們當中信主的年日
[00:08:56.820 --> 00:08:59.420]  弟兄姊妹可能是不同的
[00:08:59.420 --> 00:09:01.620]  五年的
[00:09:01.620 --> 00:09:03.420]  十年的
[00:09:03.420 --> 00:09:05.020]  二十年的
[00:09:05.020 --> 00:09:06.220]  三十年的
[00:09:06.220 --> 00:09:09.420]  甚至當中有些是四十年的
[00:09:09.420 --> 00:09:10.820]  或者多過的
[00:09:10.820 --> 00:09:14.820]  我不叫大家舉手了
[00:09:14.820 --> 00:09:16.220]  但是認識一個人
[00:09:16.220 --> 00:09:18.420]  是否在乎你認識了多少年?
[00:09:18.420 --> 00:09:20.820]  我想問
[00:09:20.820 --> 00:09:23.620]  在乎什麼?
[00:09:23.620 --> 00:09:25.220]  在乎在這麼多年裡
[00:09:25.220 --> 00:09:29.020]  究竟你和他接觸的時間有多少
[00:09:29.020 --> 00:09:30.620]  對不對?
[00:09:30.620 --> 00:09:31.620]  是嗎?
[00:09:31.620 --> 00:09:33.220]  你可以認識一個人十年
[00:09:33.220 --> 00:09:34.420]  但是在十年裡
[00:09:34.420 --> 00:09:35.420]  你平均每一年
[00:09:35.420 --> 00:09:37.620]  自己和他聊過一句
[00:09:37.620 --> 00:09:41.220]  你認識這個人嗎?
[00:09:41.220 --> 00:09:42.420]  或者這樣說
[00:09:42.420 --> 00:09:43.620]  對你認識這個人
[00:09:43.620 --> 00:09:47.220]  不是一個有意義的認識
[00:09:47.220 --> 00:09:48.820]  弟兄姊妹
[00:09:48.820 --> 00:09:53.220]  你所認識的神是怎樣的呢?
[00:09:53.220 --> 00:09:56.620]  不在乎你認識了多少年
[00:09:56.620 --> 00:09:57.820]  而在這麼多年裡
[00:09:57.820 --> 00:10:01.020]  你和他接觸了多少次
[00:10:01.020 --> 00:10:04.020]  或者是有意義的接觸
[00:10:04.020 --> 00:10:08.220]  有多少次呢?
[00:10:08.220 --> 00:10:10.420]  認識神不在乎
[00:10:10.420 --> 00:10:16.220]  你知道有多少材料關於神
[00:10:16.220 --> 00:10:21.020]  也不在乎你認識了多久
[00:10:21.020 --> 00:10:23.620]  最後量度是怎樣量度
[00:10:23.620 --> 00:10:27.420]  究竟你和這個人
[00:10:27.420 --> 00:10:28.220]  你認不認識他
[00:10:28.220 --> 00:10:33.220]  是在乎你和他有沒有個人關係的建立
[00:10:33.220 --> 00:10:34.420]  當然更重要的是
[00:10:34.420 --> 00:10:35.820]  除了你認識他之外
[00:10:35.820 --> 00:10:37.420]  真正認識的時候
[00:10:37.420 --> 00:10:40.420]  同時包括他也認識你
[00:10:40.420 --> 00:10:41.620]  是不是?
[00:10:41.620 --> 00:10:43.420]  這樣才叫認識
[00:10:43.420 --> 00:10:44.820]  在聖經裡
[00:10:44.820 --> 00:10:49.420]  當說到認識神的時候
[00:10:49.420 --> 00:10:51.620]  不只是單單一些
[00:10:51.620 --> 00:10:57.220]  我們在教會或神學裡常說的
[00:10:57.220 --> 00:11:00.420]  我們知道神的屬性
[00:11:00.420 --> 00:11:01.620]  神的屬性是什麼呢?
[00:11:01.620 --> 00:11:03.420]  一般來說
[00:11:03.420 --> 00:11:05.620]  神是什麼呢?
[00:11:05.620 --> 00:11:10.420]  全能、全知、全善、無所不在
[00:11:10.420 --> 00:11:14.220]  公義、聖潔等等
[00:11:14.220 --> 00:11:15.620]  讀完神學之後
[00:11:15.620 --> 00:11:19.020]  就可能如數家珍的數出來
[00:11:19.020 --> 00:11:20.020]  系統神學
[00:11:20.020 --> 00:11:21.220]  有些是這麼厚
[00:11:21.220 --> 00:11:22.820]  有些是兩本這麼厚
[00:11:22.820 --> 00:11:24.420]  有些是三本這麼厚
[00:11:24.420 --> 00:11:26.820]  書裡面都是說神的
[00:11:26.820 --> 00:11:30.420]  是不是?
[00:11:30.420 --> 00:11:37.420]  認識神不是在乎你知道多少關於神的資料
[00:11:37.420 --> 00:11:38.820]  在聖經裡
[00:11:38.820 --> 00:11:43.020]  是在乎我們個人和神有沒有一個關係
[00:11:43.020 --> 00:11:45.020]  你可能不知道祂的背景
[00:11:45.020 --> 00:11:47.620]  但究竟你和祂有沒有一個關係
[00:11:47.620 --> 00:11:50.620]  我們回到以弗所書第一章第十七節
[00:11:50.620 --> 00:11:51.420]  大家留意
[00:11:51.420 --> 00:11:52.820]  剛才我和大家看了一段經文
[00:11:52.820 --> 00:11:57.220]  保羅為了以弗所教會的信徒的一個祈禱
[00:11:57.220 --> 00:12:04.620]  留意和本易造使你們充分地認識祂
[00:12:04.620 --> 00:12:09.220]  其實這個詞本來可以簡單來說就是認識
[00:12:09.220 --> 00:12:14.820]  所以有些譯本譯成真知道祂
[00:12:14.820 --> 00:12:16.020]  或者真認識祂
[00:12:16.020 --> 00:12:17.820]  其實是認識
[00:12:17.820 --> 00:12:20.020]  為什麼會這樣翻譯呢?
[00:12:20.020 --> 00:12:22.420]  其實在聖經裡面
[00:12:22.420 --> 00:12:23.820]  特別是新約裡面
[00:12:23.820 --> 00:12:25.420]  有幾個詞
[00:12:25.420 --> 00:12:30.420]  同樣是翻譯為知道或者認識
[00:12:30.420 --> 00:12:32.620]  而在以弗所書第一章第十七節
[00:12:32.620 --> 00:12:36.420]  這個特別的字眼
[00:12:36.420 --> 00:12:37.820]  我想指出
[00:12:37.820 --> 00:12:41.220]  保羅用了一個特別的字眼
[00:12:41.220 --> 00:12:49.620]  當中含有一個很特別的性質
[00:12:49.620 --> 00:12:52.020]  不是普通的認識這個字
[00:12:52.020 --> 00:12:53.420]  而是這個字裡面
[00:12:53.420 --> 00:12:55.220]  當我們看新約的時候
[00:12:55.220 --> 00:12:57.620]  發現到很多時候這些字眼
[00:12:57.620 --> 00:12:58.620]  這個特別的詞
[00:12:58.620 --> 00:13:01.420]  以弗所書第一章第十七節所用的字眼
[00:13:01.420 --> 00:13:08.020]  通常第一表達是和屬靈的事情有關係
[00:13:08.020 --> 00:13:09.620]  就是認識真理
[00:13:09.620 --> 00:13:10.620]  認識神
[00:13:10.620 --> 00:13:11.820]  認識真道
[00:13:11.820 --> 00:13:13.820]  通常保羅都用這個字眼
[00:13:13.820 --> 00:13:17.420]  很多時候是在保羅的書中寫的
[00:13:17.420 --> 00:13:21.620]  這個字眼不單只是屬靈的事
[00:13:21.620 --> 00:13:27.420]  而是強調在經驗上的認識
[00:13:27.420 --> 00:13:29.020]  這個字眼很特別
[00:13:29.020 --> 00:13:32.220]  這個字眼特別的字
[00:13:32.220 --> 00:13:35.220]  不是一次過認識
[00:13:35.220 --> 00:13:39.820]  而是有深度逐漸一步一步地認識
[00:13:39.820 --> 00:13:46.620]  正如我認識師母很久了
[00:13:46.620 --> 00:13:51.620]  我們剛剛過了三十五週年紀念
[00:13:51.620 --> 00:13:54.020]  三十多年前我認識她
[00:13:54.020 --> 00:13:57.820]  和現在認識她有沒有分別
[00:13:57.820 --> 00:13:58.820]  有什麼分別
[00:13:58.820 --> 00:14:01.220]  只是同一個人
[00:14:01.220 --> 00:14:04.220]  她很多資料我都知道
[00:14:04.220 --> 00:14:06.220]  她的習慣
[00:14:06.220 --> 00:14:08.820]  五年前十年前我都知道
[00:14:08.820 --> 00:14:10.820]  但大家知道我說什麼
[00:14:10.820 --> 00:14:13.420]  認識一個人是有深度
[00:14:13.420 --> 00:14:15.420]  有深淺
[00:14:15.420 --> 00:14:18.420]  和有程度的
[00:14:18.420 --> 00:14:21.620]  《聖經》中特別用這個字眼保羅
[00:14:21.620 --> 00:14:23.220]  《耳法所書》第一章十七節
[00:14:23.220 --> 00:14:24.620]  是特別用到這個字
[00:14:24.620 --> 00:14:26.020]  epigenosis
[00:14:26.020 --> 00:14:28.620]  一般是用genosis
[00:14:28.620 --> 00:14:29.820]  是認識這個字眼
[00:14:29.820 --> 00:14:33.420]  保羅特別用這個很特別的字眼
[00:14:33.420 --> 00:14:36.220]  就是屬靈上的事情
[00:14:36.220 --> 00:14:38.020]  是在經驗上的
[00:14:38.020 --> 00:14:39.420]  和漸進的
[00:14:39.420 --> 00:14:43.020]  不是只是一次過的事
[00:14:43.020 --> 00:14:44.620]  簡單來說
[00:14:44.620 --> 00:14:46.220]  《聖經》中強調
[00:14:46.220 --> 00:14:52.020]  認識差不多等同是經歷
[00:14:52.020 --> 00:14:54.020]  弟兄姊妹
[00:14:54.020 --> 00:14:58.020]  你信了主不知道多少年
[00:14:58.020 --> 00:15:01.220]  你一直以來有沒有經歷過神
[00:15:01.220 --> 00:15:03.020]  你所認識的神
[00:15:03.020 --> 00:15:06.220]  是和五年前或十年前
[00:15:06.220 --> 00:15:10.820]  有沒有加深
[00:15:10.820 --> 00:15:14.620]  認識神不只是一些知識
[00:15:14.620 --> 00:15:17.420]  是建立一個對神的愛
[00:15:17.420 --> 00:15:21.020]  和信任和信靠的關係
[00:15:21.020 --> 00:15:24.020]  單單知道神的一些屬性
[00:15:24.020 --> 00:15:26.020]  不足夠的
[00:15:26.020 --> 00:15:27.620]  不足夠的
[00:15:27.620 --> 00:15:29.420]  而是我們必須要問
[00:15:29.420 --> 00:15:31.220]  究竟這些屬性
[00:15:31.220 --> 00:15:34.220]  全知全能全善
[00:15:34.220 --> 00:15:37.620]  對我來說有什麼意思呢
[00:15:37.620 --> 00:15:40.820]  保羅在這段經文中的祈禱
[00:15:40.820 --> 00:15:43.420]  其實保羅所關心的
[00:15:43.420 --> 00:15:47.220]  當然保羅首先要求神
[00:15:47.220 --> 00:15:50.020]  打開他們的屬靈眼睛去看到
[00:15:50.020 --> 00:15:51.820]  能夠認識神以下
[00:15:51.820 --> 00:15:55.220]  其實保羅在十八、十九節中
[00:15:55.220 --> 00:15:57.020]  說了三件事
[00:15:57.020 --> 00:16:00.620]  去量度究竟是怎樣為之認識神
[00:16:00.620 --> 00:16:04.220]  或者認識神的什麼呢
[00:16:04.220 --> 00:16:05.220]  很簡單來說
[00:16:05.220 --> 00:16:06.820]  在第十八節
[00:16:06.820 --> 00:16:11.820]  保羅說了認識神給我們的盼望
[00:16:11.820 --> 00:16:15.420]  然後說了認識神給我們的基業
[00:16:15.420 --> 00:16:16.820]  和十九節
[00:16:16.820 --> 00:16:21.220]  說了認識神給我們的力量
[00:16:21.220 --> 00:16:23.420]  我再重複
[00:16:23.420 --> 00:16:24.820]  保羅在這裡祈禱
[00:16:24.820 --> 00:16:29.220]  求神給信徒能夠認識或知道
[00:16:29.220 --> 00:16:31.820]  神給我們的盼望
[00:16:31.820 --> 00:16:35.020]  給我們的基業
[00:16:35.020 --> 00:16:38.220]  和給我們的力量
[00:16:38.220 --> 00:16:39.620]  這三件事
[00:16:39.620 --> 00:16:43.220]  我跟著以這些次序跟大家分享
[00:16:43.220 --> 00:16:44.820]  保羅在這三方面
[00:16:44.820 --> 00:16:46.020]  究竟說了什麼
[00:16:46.020 --> 00:16:48.020]  和我們之間的關係是怎樣呢
[00:16:48.020 --> 00:16:49.020]  只有十八節
[00:16:49.020 --> 00:16:50.020]  我們一起讀
[00:16:50.020 --> 00:16:51.420]  十八節
[00:16:51.420 --> 00:16:54.220]  並且使你們心靈的眼睛
[00:16:54.220 --> 00:16:57.220]  可以知道他的呼召
[00:16:57.220 --> 00:16:59.420]  有怎樣的力量
[00:16:59.420 --> 00:17:00.820]  他基業的榮耀
[00:17:00.820 --> 00:17:04.220]  在聖徒中是多麼的豐盛
[00:17:04.220 --> 00:17:05.620]  我想大家特別留意前面一段
[00:17:05.620 --> 00:17:08.620]  可以知道他的呼召有怎樣的盼望
[00:17:08.620 --> 00:17:11.420]  或者比較貼切的翻譯
[00:17:11.420 --> 00:17:13.620]  如果大家看新漢語的譯本
[00:17:13.620 --> 00:17:16.420]  這裡強調不是呼召
[00:17:16.420 --> 00:17:18.020]  這裡就這樣讀中文來說
[00:17:18.020 --> 00:17:22.220]  是可以知道他的呼召有怎樣的盼望
[00:17:22.220 --> 00:17:25.020]  我要講一個比較正確的翻譯
[00:17:25.020 --> 00:17:27.420]  就是可以知道那個盼望
[00:17:27.420 --> 00:17:30.220]  他所呼召你的那個盼望
[00:17:30.220 --> 00:17:39.020]  著重點在那個盼望不是呼召
[00:17:39.020 --> 00:17:40.420]  認識神
[00:17:40.420 --> 00:17:44.620]  是要認識神呼召我們的那個盼望
[00:17:44.620 --> 00:17:49.420]  裡面究竟對我們有什麼影響
[00:17:49.420 --> 00:17:51.820]  當我們講到信仰的時候
[00:17:51.820 --> 00:17:53.620]  很多時候我們講愛
[00:17:53.620 --> 00:17:57.620]  很多時候是講其他的
[00:17:57.620 --> 00:18:01.220]  但是我們信仰其中一個很重要的元素
[00:18:01.220 --> 00:18:04.220]  就是盼望
[00:18:04.220 --> 00:18:05.420]  在保羅的書信裡面
[00:18:05.420 --> 00:18:11.620]  很多時候都提到有三樣東西
[00:18:11.620 --> 00:18:14.820]  信、望、愛
[00:18:14.820 --> 00:18:18.620]  信心、盼望
[00:18:18.620 --> 00:18:21.620]  其實你和我每天的生活裡面
[00:18:21.620 --> 00:18:25.620]  每天起床的時候
[00:18:25.620 --> 00:18:28.020]  我們的生命不多不少
[00:18:28.020 --> 00:18:31.420]  或者大部分都是生活在一個盼望當中
[00:18:31.420 --> 00:18:32.420]  大家有沒有留意
[00:18:32.420 --> 00:18:36.620]  如果一個人沒有盼望的人生是怎樣的
[00:18:36.620 --> 00:18:41.820]  很難想像
[00:18:41.820 --> 00:18:43.820]  我們當中讀書的
[00:18:43.820 --> 00:18:47.220]  我們知道為什麼我們這麼勤力讀書
[00:18:47.220 --> 00:18:50.420]  因為希望能夠畢業
[00:18:50.420 --> 00:18:51.620]  畢業要做什麼
[00:18:51.620 --> 00:18:55.220]  我們盼望能夠找到好的工作
[00:18:55.220 --> 00:18:59.820]  打工的時候我們是努力去做
[00:18:59.820 --> 00:19:01.020]  盡我們的責任
[00:19:01.020 --> 00:19:03.620]  我們希望能夠找到好的工作
[00:19:03.620 --> 00:19:07.220]  找到好的工作做什麼
[00:19:07.220 --> 00:19:08.220]  將來能夠
[00:19:08.220 --> 00:19:08.820]  已經在想了
[00:19:08.820 --> 00:19:09.620]  我們在當中
[00:19:09.620 --> 00:19:11.020]  想著人生下半場
[00:19:11.020 --> 00:19:12.220]  或者甚至什麼
[00:19:12.220 --> 00:19:15.020]  退休之後
[00:19:15.020 --> 00:19:16.220]  究竟人生是怎樣
[00:19:16.220 --> 00:19:17.620]  我現在預備
[00:19:17.620 --> 00:19:19.020]  如果沒有了將來
[00:19:19.020 --> 00:19:19.820]  是怎樣的
[00:19:19.820 --> 00:19:27.820]  現在的生活是不知道怎樣去處理的
[00:19:27.820 --> 00:19:30.620]  我們每個人都生活在一個盼望當中
[00:19:30.620 --> 00:19:33.420]  當沒有了盼望的時候
[00:19:33.420 --> 00:19:36.220]  我們就處於很大的不安
[00:19:36.220 --> 00:19:41.220]  我們不知道怎樣去過每天的生活
[00:19:41.220 --> 00:19:44.020]  聖經裡面特別強調
[00:19:44.020 --> 00:19:44.620]  弟兄姊妹
[00:19:44.620 --> 00:19:46.220]  你知不知道你和我
[00:19:46.220 --> 00:19:48.420]  當未認識神的時候
[00:19:48.420 --> 00:19:52.220]  其實我們是沒有盼望的
[00:19:52.220 --> 00:19:54.420]  不過你以為你自己有
[00:19:54.420 --> 00:19:56.820]  弟兄姊妹
[00:19:56.820 --> 00:19:58.220]  保羅在二不所書
[00:19:58.220 --> 00:20:00.220]  其實跟著那張書
[00:20:00.220 --> 00:20:02.020]  他就在這裡再次提到
[00:20:02.020 --> 00:20:03.820]  他這樣說的
[00:20:03.820 --> 00:20:05.420]  他說弟兄姊妹
[00:20:05.420 --> 00:20:06.620]  在那個時候
[00:20:06.620 --> 00:20:08.620]  就是說你未認識神的時候
[00:20:08.620 --> 00:20:10.220]  你們在基督以外
[00:20:10.220 --> 00:20:12.620]  和以色列的國沒有份的
[00:20:12.620 --> 00:20:16.420]  是帶有應許的約上面
[00:20:16.420 --> 00:20:21.020]  是外人在世上是沒有盼望的
[00:20:21.020 --> 00:20:23.820]  是沒有神的
[00:20:23.820 --> 00:20:25.020]  可能你不知道
[00:20:25.020 --> 00:20:26.620]  可能你知道
[00:20:26.620 --> 00:20:28.220]  當我們未認識神的時候
[00:20:28.220 --> 00:20:30.220]  我們一生勞碌
[00:20:30.220 --> 00:20:32.620]  最後做什麼
[00:20:32.620 --> 00:20:36.020]  其實我們出生就等什麼
[00:20:36.020 --> 00:20:36.620]  是嗎
[00:20:36.620 --> 00:20:38.620]  我們沒有盼望的
[00:20:38.620 --> 00:20:44.820]  當然我們可以給很多短期的目標給我們
[00:20:44.820 --> 00:20:48.620]  但我們做到盡短期
[00:20:48.620 --> 00:20:52.020]  只可以十年五年十年
[00:20:52.020 --> 00:20:53.820]  我們可以做到退休
[00:20:53.820 --> 00:20:55.020]  怎樣去安排
[00:20:55.020 --> 00:20:57.220]  有時我和弟兄姊妹說
[00:20:57.220 --> 00:20:59.820]  我們不要只想著退休
[00:20:59.820 --> 00:21:03.220]  應該想著退休完之後怎樣
[00:21:03.220 --> 00:21:07.020]  大家明白我的意思嗎
[00:21:07.020 --> 00:21:08.420]  是嗎
[00:21:08.420 --> 00:21:11.220]  我們基督徒不單止看現在
