
[00:00:00.000 --> 00:00:04.000]  大家平安,我們一齊祈禱
[00:03:18.000 --> 00:03:21.000]  有沒有他自己喜歡的伴侶之後
[00:03:21.000 --> 00:03:28.000]  上帝才做手術,從男人身上拿了一些材料出來做女人
[00:03:28.000 --> 00:03:32.000]  上帝從手術中一清醒過來之後
[00:03:32.000 --> 00:03:36.000]  一看到那位下畫簡直是神魂顛倒
[00:03:36.000 --> 00:03:40.000]  開心到馬上就作了一首情詩
[00:03:40.000 --> 00:03:45.000]  好像中國的詩經中有首詩的頭四句所說
[00:03:45.000 --> 00:03:53.000]  「關關追溝在河之洲,妙條淑女君子好求」
[00:03:53.000 --> 00:03:58.000]  亦有白話說關關名叫的水鳥
[00:03:58.000 --> 00:04:07.000]  他們妻居在河中的沙洲,善良美麗的姑娘是好男兒的好伴侶
[00:04:07.000 --> 00:04:11.000]  但似乎自從人類犯罪墮落之後
[00:04:11.000 --> 00:04:16.000]  男人對女人欠缺了一些浪漫
[00:04:16.000 --> 00:04:20.000]  而女人就違背了上帝創造的秩序
[00:04:20.000 --> 00:04:27.000]  要制伏男人,做其一家之主,做男人之主
[00:04:27.000 --> 00:04:32.000]  因此現代社會的離婚率到處都高漲
[00:04:32.000 --> 00:04:35.000]  有時不單止離婚,還有家暴
[00:04:35.000 --> 00:04:39.000]  在歐洲雪梨有很多家暴
[00:04:39.000 --> 00:04:45.000]  最近又有一宗新聞說有名女子被男朋友殺害
[00:04:45.000 --> 00:04:49.000]  我相信要解決婚姻的問題
[00:04:49.000 --> 00:04:53.000]  我們一定要返回聖經,順從聖經的教導
[00:04:53.000 --> 00:05:00.000]  學習夫妻如何相處,這樣才會有幸福快樂的婚姻
[00:05:00.000 --> 00:05:06.000]  彼得前書三章一至六節教導妻子
[00:05:06.000 --> 00:05:12.000]  我相信在彼得時代的教會,很多會友都是已婚的婦女
[00:05:12.000 --> 00:05:20.000]  並且在那個時代,猶太人的婚姻都是父母之命,媒妖之言而結婚
[00:05:20.000 --> 00:05:24.000]  沒有自由戀愛這件事
[00:05:24.000 --> 00:05:30.000]  因此當一位妻子未婚時,未信主
[00:05:30.000 --> 00:05:32.000]  或結婚時,未信主
[00:05:32.000 --> 00:05:37.000]  但後來信主後,她不一定可以得到丈夫的諒解
[00:05:37.000 --> 00:05:43.000]  甚至會被丈夫刻薄或以暴力對待
[00:05:43.000 --> 00:05:48.000]  做妻子應該如何實踐她的信仰呢?
[00:05:48.000 --> 00:05:57.000]  彼得提出做妻子要以信服的態度去贏取丈夫的心
[00:05:57.000 --> 00:06:02.000]  意即好行為,在家中有好的見證
[00:06:02.000 --> 00:06:06.000]  希望能夠感化未信主的丈夫
[00:06:06.000 --> 00:06:12.000]  彼得特別提醒做妻子的「容不著多說話」
[00:06:12.000 --> 00:06:16.000]  我相信古今中外的女性都有共同的特性
[00:06:16.000 --> 00:06:19.000]  其中一種就是喜歡說話
[00:06:19.000 --> 00:06:26.000]  已婚的女士們,請大家千萬不要做黑白天鵝一鵝夜鵝
[00:06:26.000 --> 00:06:31.000]  說話太多可能會造成反效果
[00:06:31.000 --> 00:06:35.000]  更加令丈夫對信仰反感
[00:06:35.000 --> 00:06:39.000]  反而如果我們用信服和好的行為
[00:06:39.000 --> 00:06:43.000]  就更能打動丈夫的心
[00:06:43.000 --> 00:06:47.000]  彼得真是熟悉女性的性格
[00:06:47.000 --> 00:06:51.000]  他知道女性喜歡扮美、捲頭髮、戴手飾
[00:06:51.000 --> 00:06:53.000]  穿美麗的時裝等等
[00:06:53.000 --> 00:06:57.000]  但其實品格是更重要的
[00:06:57.000 --> 00:07:02.000]  或者說內在美比外在美更重要
[00:07:02.000 --> 00:07:07.000]  現代女性追求獨立自主,追求發展自己的事業
[00:07:07.000 --> 00:07:11.000]  要求現代女性做一個信服丈夫的人
[00:07:11.000 --> 00:07:14.000]  真是很不中聽
[00:07:14.000 --> 00:07:19.000]  甚至有人認為聖經是落伍的,不合時宜
[00:07:19.000 --> 00:07:24.000]  但對我們信上帝、信耶穌基督的人來說
[00:07:24.000 --> 00:07:29.000]  聖經是上帝的說話,是做人的秘笈
[00:07:29.000 --> 00:07:33.000]  按照聖經的教導做人的人
[00:07:33.000 --> 00:07:39.000]  是會享受到人生真正的幸福和快樂
[00:07:39.000 --> 00:07:42.000]  如果有些女性要做女強人
[00:07:42.000 --> 00:07:44.000]  不願意順從丈夫
[00:07:44.000 --> 00:07:47.000]  沒問題,她就不要結婚
[00:07:47.000 --> 00:07:51.000]  最近聽說一位中國女博士
[00:07:51.000 --> 00:07:54.000]  讀完博士還去投身海棍
[00:07:54.000 --> 00:07:58.000]  還要經過十幾年的拼搏
[00:07:58.000 --> 00:08:04.000]  現在終於成為一位七千多噸的驅逐男男長
[00:08:04.000 --> 00:08:07.000]  她沒有結婚
[00:08:07.000 --> 00:08:13.000]  現代社會的離婚個案不斷上升的原因之一
[00:08:13.000 --> 00:08:17.000]  就是夫婦二人不斷玩權力鬥爭的遊戲
[00:08:17.000 --> 00:08:21.000]  當兩人都爭著做一哥一姐的時候
[00:08:21.000 --> 00:08:25.000]  離婚收場幾乎是必然的後果
[00:08:25.000 --> 00:08:28.000]  當然不是所有離婚都是由於權力鬥爭
[00:08:28.000 --> 00:08:29.000]  還有很多其他原因
[00:08:29.000 --> 00:08:33.000]  例如有人出軌
[00:08:33.000 --> 00:08:37.000]  在上帝所設計的婚姻制度裏面
[00:08:37.000 --> 00:08:40.000]  上帝要妻子信服丈夫
[00:08:40.000 --> 00:08:46.000]  那位丈夫既然是你自己揀選要嫁的男人
[00:08:46.000 --> 00:08:48.000]  你要表達你對他的愛
[00:08:48.000 --> 00:08:51.000]  其實最好就是信服
[00:08:51.000 --> 00:08:56.000]  信服不是說丈夫說一你不能夠說二
[00:08:56.000 --> 00:08:59.000]  丈夫說去西你不能夠說去東
[00:08:59.000 --> 00:09:05.000]  信服是要將事情的最後決定權交給丈夫
[00:09:05.000 --> 00:09:09.000]  但在決策的過程當中
[00:09:09.000 --> 00:09:12.000]  妻子其實是可以發表意見
[00:09:12.000 --> 00:09:15.000]  其實是必須發表意見
[00:09:15.000 --> 00:09:18.000]  來保男人的不足
[00:09:18.000 --> 00:09:19.000]  舉例來說
[00:09:19.000 --> 00:09:22.000]  我的想法有時比較簡單化
[00:09:22.000 --> 00:09:24.000]  但我感謝我太太
[00:09:24.000 --> 00:09:27.000]  她時時提出很好的意見
[00:09:27.000 --> 00:09:31.000]  提醒我要細心考慮各種問題
[00:09:31.000 --> 00:09:34.000]  不過最後的決定仍然由我做
[00:09:34.000 --> 00:09:37.000]  即使最後的決定是妻子建議
[00:09:37.000 --> 00:09:39.000]  但仍然是我做的決定
[00:09:39.000 --> 00:09:44.000]  因為我們做決定不是為了權力鬥爭
[00:09:44.000 --> 00:09:49.000]  而是為了要做一個對大家都好的決定
[00:09:49.000 --> 00:09:54.000]  當一位妻子有信服丈夫的態度的時候
[00:09:54.000 --> 00:09:58.000]  其實妻子說的話就更加有份量
[00:09:58.000 --> 00:10:02.000]  更加容易得到丈夫的接納
[00:10:02.000 --> 00:10:05.000]  做妻子的要留意
[00:10:05.000 --> 00:10:08.000]  在三章一節一開始的連接詞
[00:10:08.000 --> 00:10:10.000]  同樣
[00:10:10.000 --> 00:10:14.000]  由於第二章結尾是說耶穌的信服
[00:10:14.000 --> 00:10:18.000]  同樣的意思是請做妻子的
[00:10:18.000 --> 00:10:20.000]  要效法主耶穌基督
[00:10:20.000 --> 00:10:22.000]  以祂做榜樣
[00:10:22.000 --> 00:10:24.000]  耶穌如何信服上帝
[00:10:24.000 --> 00:10:29.000]  我們也可以如何信服上帝設計的制度
[00:10:29.000 --> 00:10:31.000]  信服丈夫
[00:10:31.000 --> 00:10:33.000]  簡單總結一下
[00:10:33.000 --> 00:10:36.000]  對妻子的勸告有三點
[00:10:36.000 --> 00:10:38.000]  要信服丈夫
[00:10:38.000 --> 00:10:40.000]  要少說些話
[00:10:40.000 --> 00:10:43.000]  要發展內在美
[00:10:43.000 --> 00:10:47.000]  三章七節是給對丈夫的忠告
[00:10:47.000 --> 00:10:50.000]  雖然只有一句話
[00:10:50.000 --> 00:10:53.000]  但是是一句相當長的話
[00:10:53.000 --> 00:10:56.000]  並且也不容易做
[00:10:56.000 --> 00:10:57.000]  第一點
[00:10:57.000 --> 00:10:58.000]  聖經提醒我們
[00:10:58.000 --> 00:11:01.000]  做丈夫的要體貼妻子
[00:11:01.000 --> 00:11:04.000]  因為他們在性別上比較軟弱
[00:11:04.000 --> 00:11:06.000]  體貼妻子這句話
[00:11:06.000 --> 00:11:08.000]  按照希臘文直譯
[00:11:08.000 --> 00:11:09.000]  應該是說
[00:11:09.000 --> 00:11:13.000]  按知識對待妻子
[00:11:13.000 --> 00:11:15.000]  我不知道她有沒有丈夫
[00:11:15.000 --> 00:11:18.000]  在結婚之前就去修讀女性心理學
[00:11:18.000 --> 00:11:22.000]  然後按照女性的心理去跟太太相處
[00:11:22.000 --> 00:11:23.000]  如果沒有
[00:11:23.000 --> 00:11:26.000]  我們就一邊做一邊學
[00:11:26.000 --> 00:11:29.000]  女性在體能方面比男性弱
[00:11:29.000 --> 00:11:31.000]  這點就不用爭論了
[00:11:31.000 --> 00:11:34.000]  有人形容男性是水牛
[00:11:34.000 --> 00:11:36.000]  女性是蝴蝶
[00:11:36.000 --> 00:11:39.000]  男性有體力用來做什麼呢
[00:11:39.000 --> 00:11:41.000]  在家庭方面
[00:11:41.000 --> 00:11:43.000]  你可以多做家務
[00:11:43.000 --> 00:11:45.000]  男主外女主內
[00:11:45.000 --> 00:11:47.000]  這首歌就真的不合時宜了
[00:11:47.000 --> 00:11:51.000]  現代的夫婦一起都要做工
[00:11:51.000 --> 00:11:55.000]  再沒有什麼內外之分
[00:11:55.000 --> 00:11:59.000]  上帝既然給男人有強壯的體能
[00:11:59.000 --> 00:12:02.000]  男人在家裡不能只負責
[00:12:02.000 --> 00:12:04.000]  看電視、吃飯、睡覺
[00:12:04.000 --> 00:12:07.000]  而是應該幫忙做家務
[00:12:07.000 --> 00:12:12.000]  包括鏟草、推垃圾桶、吸塵等等
[00:12:12.000 --> 00:12:14.000]  其實女性可以做的任何家務
[00:12:14.000 --> 00:12:17.000]  男性一定都能做
[00:12:17.000 --> 00:12:18.000]  第二點
[00:12:18.000 --> 00:12:22.000]  聖經說丈夫要尊重妻子
[00:12:22.000 --> 00:12:24.000]  實際來說
[00:12:24.000 --> 00:12:26.000]  在做決定之前
[00:12:26.000 --> 00:12:30.000]  做丈夫必定要顧及妻子的需要
[00:12:30.000 --> 00:12:32.000]  考慮妻子的意見
[00:12:32.000 --> 00:12:36.000]  而不是單單考慮自己的喜好
[00:12:36.000 --> 00:12:37.000]  最後
[00:12:37.000 --> 00:12:39.000]  男人大丈夫做了決定
[00:12:39.000 --> 00:12:46.000]  就必須要自己有勇氣去承擔後果和責任
[00:12:46.000 --> 00:12:49.000]  做了錯誤的決定的時候
[00:12:49.000 --> 00:12:51.000]  不要埋怨妻子
[00:12:51.000 --> 00:12:53.000]  「哎呀,都是你意見不好啦」
[00:12:53.000 --> 00:12:56.000]  反而應該向妻子道歉
[00:12:56.000 --> 00:13:01.000]  說「對不起,這次我又失敗了」
[00:13:01.000 --> 00:13:04.000]  聖經有一個承諾給男人
[00:13:04.000 --> 00:13:06.000]  如果我們男人能夠這樣做
[00:13:06.000 --> 00:13:10.000]  我們的禱告就不會受阻礙
[00:13:10.000 --> 00:13:11.000]  也就是說
[00:13:11.000 --> 00:13:15.000]  上帝會幫助我們做一個更像基督的男人
[00:13:15.000 --> 00:13:17.000]  更好的丈夫
[00:13:17.000 --> 00:13:20.000]  這句說話讓我們知道
[00:13:20.000 --> 00:13:25.000]  丈夫在家庭中都有屬靈領袖的責任
[00:13:25.000 --> 00:13:29.000]  而當我們和妻子關係不好的時候
[00:13:29.000 --> 00:13:33.000]  就影響到屬靈領導的地位
[00:13:33.000 --> 00:13:36.000]  除了這段經文之外
[00:13:36.000 --> 00:13:38.000]  我想和大家分享
[00:13:38.000 --> 00:13:40.000]  蘇榮志牧師作的一首《打油詩》
[00:13:40.000 --> 00:13:44.000]  送給所有已婚夫婦的
[00:13:44.000 --> 00:13:49.000]  「自己有錯,要認低威」
[00:13:49.000 --> 00:13:53.000]  「自己沒有錯,就不要提」
[00:13:53.000 --> 00:13:57.000]  「少談多讚,多鼓勵」
[00:13:57.000 --> 00:14:01.000]  「多做多付出,不怕蝕底」
[00:14:01.000 --> 00:14:05.000]  「關係第一,要常傾勿計」
[00:14:05.000 --> 00:14:09.000]  「非絕對之事,不用太巴閉」
[00:14:09.000 --> 00:14:13.000]  「進進退退,步伐要一齊」
[00:14:13.000 --> 00:14:18.000]  「認定一家之主,是上帝」
[00:14:18.000 --> 00:14:21.000]  這首《打油詩》不是出於聖經中某一段經文
[00:14:21.000 --> 00:14:26.000]  但是充滿了聖經教訓的神髓
[00:14:26.000 --> 00:14:28.000]  我解釋一下給大家聽
[00:14:28.000 --> 00:14:31.000]  「自己有錯,要認低威」
[00:14:31.000 --> 00:14:36.000]  「有錯要認,不要抵賴,不要卸責」
[00:14:36.000 --> 00:14:39.000]  在亞當夏娃犯罪後
[00:14:39.000 --> 00:14:43.000]  他們就躲起來,避開不敢見上帝
[00:14:43.000 --> 00:14:49.000]  上帝叫他們從藏身的地方出來
[00:14:49.000 --> 00:14:51.000]  是不是上帝看不到他們呢?
[00:14:51.000 --> 00:14:53.000]  上帝不知道他們躲在哪裡呢?
[00:14:53.000 --> 00:14:59.000]  不是,上帝要他們出來面對自己的錯誤
[00:14:59.000 --> 00:15:02.000]  很多夫妻為了自己的面子
[00:15:02.000 --> 00:15:04.000]  死都不肯認錯
[00:15:04.000 --> 00:15:09.000]  更差的還是把錯誤的責任推給對方
[00:15:09.000 --> 00:15:14.000]  就好像亞當將吃禁果的責任推給夏娃
[00:15:14.000 --> 00:15:17.000]  間接就是推給上帝
[00:15:17.000 --> 00:15:25.000]  其實「對不起」這三個字不應該很難說
[00:15:25.000 --> 00:15:29.000]  華人似乎很不習慣
[00:15:29.000 --> 00:15:32.000]  我常常聽到別人道歉的時候
[00:15:32.000 --> 00:15:34.000]  他們不是說「對不起」
[00:15:34.000 --> 00:15:37.000]  是「不好意思」
[00:15:37.000 --> 00:15:39.000]  人不是上帝
[00:15:39.000 --> 00:15:42.000]  人是不可能不犯錯的
[00:15:42.000 --> 00:15:45.000]  即使我是牧師,我也常常犯錯
[00:15:45.000 --> 00:15:48.000]  在家裡說「對不起」最多是我
[00:15:48.000 --> 00:15:51.000]  從前我女兒未出嫁的時候
[00:15:51.000 --> 00:15:54.000]  有時我都會跟她說「對不起」
[00:15:54.000 --> 00:15:57.000]  如果你從來不習慣說「對不起」
[00:15:57.000 --> 00:16:01.000]  我鼓勵大家從今天開始說多些
[00:16:01.000 --> 00:16:04.000]  說得多就會習慣了
[00:16:04.000 --> 00:16:08.000]  另一方面,聽到「對不起」一方
[00:16:08.000 --> 00:16:13.000]  就要學習饒恕對方七十個失次
[00:16:13.000 --> 00:16:18.000]  第二句,自己沒有錯就不要提
[00:16:18.000 --> 00:16:20.000]  如果自己沒有錯
[00:16:20.000 --> 00:16:23.000]  在夫妻關係中,很可能是對方的錯
[00:16:23.000 --> 00:16:25.000]  又或者有些特殊情況發生
[00:16:25.000 --> 00:16:27.000]  兩個人都沒有錯
[00:16:27.000 --> 00:16:30.000]  但即使對方有錯
[00:16:30.000 --> 00:16:33.000]  自己沒有錯就不要提
[00:16:33.000 --> 00:16:36.000]  我們要記住,愛是不治瓜
[00:16:36.000 --> 00:16:39.000]  你提自己沒有錯
[00:16:39.000 --> 00:16:43.000]  其實間接就已經是對方的錯
[00:16:43.000 --> 00:16:45.000]  即使自己沒有錯
[00:16:45.000 --> 00:16:48.000]  由於你不想自誇
[00:16:48.000 --> 00:16:50.000]  所以就不要提
[00:16:50.000 --> 00:16:55.000]  第三句,小談多讚多鼓勵
[00:16:55.000 --> 00:16:58.000]  在《二不所書》四章二十九節說
[00:16:58.000 --> 00:17:01.000]  一句壞話入口出口
[00:17:01.000 --> 00:17:04.000]  只要隨著需要說造就人的好話
[00:17:04.000 --> 00:17:08.000]  讓聽見的人得益處
[00:17:08.000 --> 00:17:10.000]  我相信華人的傳統
[00:17:10.000 --> 00:17:14.000]  就是不太喜歡稱讚別人
[00:17:14.000 --> 00:17:16.000]  背後有些想法是
[00:17:16.000 --> 00:17:18.000]  你做得好是應該的
[00:17:18.000 --> 00:17:20.000]  做得不好就要罵
[00:17:20.000 --> 00:17:23.000]  你做牧師講得好是應該的
[00:17:23.000 --> 00:17:29.000]  講得不好,我不罵你已經算好了
[00:17:29.000 --> 00:17:31.000]  另一個方法是
[00:17:31.000 --> 00:17:35.000]  對子女的可能是稱讚了
[00:17:35.000 --> 00:17:41.000]  甚至對丈夫或妻子都怕稱讚了
[00:17:41.000 --> 00:17:45.000]  但現代心理學家告訴我
[00:17:45.000 --> 00:17:47.000]  其實正面的讚賞
[00:17:47.000 --> 00:17:50.000]  是會幫助人下次做得更好
[00:17:50.000 --> 00:17:53.000]  因為他想你稱讚他
[00:17:53.000 --> 00:17:59.000]  我鼓勵大家要多學講鼓勵別人的說話
[00:17:59.000 --> 00:18:02.000]  尤其是夫妻之間
[00:18:02.000 --> 00:18:07.000]  第四句,多做多付出不怕吃虧
[00:18:07.000 --> 00:18:11.000]  有些夫妻把家庭工作分得很清楚
[00:18:11.000 --> 00:18:15.000]  丈夫永遠不會走進廚房
[00:18:15.000 --> 00:18:20.000]  但我記得恩愛夫婦
[00:18:20.000 --> 00:18:26.000]  或家庭更生協會創辦人邱清泰博士說過
[00:18:26.000 --> 00:18:32.000]  夫妻關係其實是從廚房開始
[00:18:32.000 --> 00:18:36.000]  我鼓勵弟兄不要把廚房看成地獄
[00:18:36.000 --> 00:18:39.000]  地獄是生人勿近的
[00:18:39.000 --> 00:18:41.000]  廚房就不是
[00:18:41.000 --> 00:18:47.000]  多進廚房一定會促進夫婦間的感情
[00:18:47.000 --> 00:18:51.000]  第五句,關係第一要常傾勿濟
[00:18:51.000 --> 00:18:54.000]  如果男人懂得按紙式代妻子
[00:18:54.000 --> 00:18:57.000]  就應該知道女性喜歡說話
[00:18:57.000 --> 00:19:01.000]  更喜歡聽甜言蜜語
[00:19:01.000 --> 00:19:07.000]  丈夫應該多點時間跟妻子多點說話
[00:19:07.000 --> 00:19:09.000]  多點說甜言蜜語
[00:19:09.000 --> 00:19:11.000]  對其他女性就不要說
[00:19:11.000 --> 00:19:15.000]  對妻子不妨多說
[00:19:15.000 --> 00:19:19.000]  第六句,非絕對之事不用這麼厲害
[00:19:19.000 --> 00:19:22.000]  很多夫妻爭吵
[00:19:22.000 --> 00:19:28.000]  很多時候其實是為了一些雞毛蒜皮的小事
[00:19:28.000 --> 00:19:30.000]  吵起來的時候
[00:19:30.000 --> 00:19:35.000]  就忘記了聖經教導我們說要溫和
[00:19:35.000 --> 00:19:39.000]  所以我們準備吵架之前
[00:19:39.000 --> 00:19:41.000]  最好應該想想那件事
[00:19:41.000 --> 00:19:45.000]  是否值得我們去吵架
[00:19:45.000 --> 00:19:49.000]  如果不是涉及聖經的真理
[00:19:49.000 --> 00:19:53.000]  其實就不用吵
[00:19:53.000 --> 00:19:56.000]  最後兩句,盡盡推推步伐要一起
[00:19:56.000 --> 00:19:59.000]  認定一家之主是上帝
[00:19:59.000 --> 00:20:02.000]  這就是為何女人要信服男人
[00:20:02.000 --> 00:20:08.000]  而男人要尊重和體貼妻子的感受的原因
[00:20:08.000 --> 00:20:12.000]  在《亞摩斯書》三章三節有一句說話
[00:20:12.000 --> 00:20:18.000]  二人若不同心,怎能同行呢?
[00:20:18.000 --> 00:20:20.000]  如果兩個人一起生活
[00:20:20.000 --> 00:20:22.000]  一個說要去東,另一個說要去西
[00:20:22.000 --> 00:20:25.000]  其實是永遠不會一致的
[00:20:25.000 --> 00:20:27.000]  如果大家不能協調
[00:20:27.000 --> 00:20:30.000]  最好是一起去祈禱
[00:20:30.000 --> 00:20:33.000]  求上帝顯明祂的旨意
[00:20:33.000 --> 00:20:36.000]  然後就一起行動
[00:20:36.000 --> 00:20:40.000]  很多信徒家裡都會掛一塊橫扁
[00:20:40.000 --> 00:20:44.000]  寫著「基督是我家之主」
[00:20:44.000 --> 00:20:48.000]  很多時候橫扁放在那裡
[00:20:48.000 --> 00:20:50.000]  只是一件裝飾品
[00:20:50.000 --> 00:20:52.000]  當夫妻一有爭執的時候
[00:20:52.000 --> 00:20:54.000]  兩個人都爭著做主
[00:20:54.000 --> 00:20:57.000]  當基督舞蹈
[00:20:57.000 --> 00:21:01.000]  我鼓勵大家要好好孝法基督
[00:21:01.000 --> 00:21:05.000]  信服、尊重、體貼
[00:21:05.000 --> 00:21:08.000]  至於更實際的夫妻相處之道
[00:21:08.000 --> 00:21:11.000]  我會大力推薦夫妻們
[00:21:11.000 --> 00:21:17.000]  要去參加「家庭婚姻更生協會」
[00:21:17.000 --> 00:21:19.000]  舉辦的恩愛夫婦營
[00:21:19.000 --> 00:21:23.000]  一個週末,星期五晚上到星期日出營
[00:21:23.000 --> 00:21:26.000]  現在他們已經有分開了
[00:21:26.000 --> 00:21:28.000]  有粵語組、國語組
[00:21:28.000 --> 00:21:32.000]  最近我收到他們寄來兩本見證集
[00:21:32.000 --> 00:21:35.000]  有興趣歡迎拿去看看
[00:21:35.000 --> 00:21:37.000]  我和師母很多年前
[00:21:37.000 --> 00:21:40.000]  都曾經參加過這些營會
[00:21:40.000 --> 00:21:42.000]  感覺獲益良多
[00:21:42.000 --> 00:21:47.000]  對我們的夫妻關係大有悲益
[00:21:47.000 --> 00:21:50.000]  我們一同祈禱
[00:21:50.000 --> 00:21:52.000]  真愛天父,感謝祢
[00:21:52.000 --> 00:21:56.000]  讓主耶穌為我們留下完全信服的榜樣
[00:21:56.000 --> 00:22:00.000]  求主幫助我們將自己的舊我釘在十字架上
[00:22:00.000 --> 00:22:03.000]  讓新我活出主耶穌的樣式
[00:22:03.000 --> 00:22:06.000]  讓我們都能道成肉身
[00:22:06.000 --> 00:22:08.000]  活在世上榮耀主
[00:22:08.000 --> 00:22:10.820]  奉耶穌基督的名祈禱
[00:22:10.820 --> 00:22:11.820]  阿們
