
[00:00:00.000 --> 00:00:03.060]  很想和大家去看一張照片
[00:02:40.220 --> 00:02:41.700]  已經覺得很奇怪
[00:02:41.700 --> 00:02:43.220]  還要這樣問人拿錢
[00:02:43.220 --> 00:02:45.220]  又不想被人見到他的樣子
[00:02:45.220 --> 00:02:47.300]  其實我心裡那一刻
[00:02:47.300 --> 00:02:49.300]  其實我的心很不舒服
[00:02:49.300 --> 00:02:51.140]  但是我沒有停下來
[00:02:51.140 --> 00:02:52.840]  我繼續向前走
[00:02:52.840 --> 00:02:54.840]  走多兩個街口的時候
[00:02:54.840 --> 00:02:56.840]  我又見到另一個人
[00:02:56.840 --> 00:02:58.840]  這個人這次不是站在那裡
[00:02:58.840 --> 00:03:02.380]  他是趴在地上
[00:03:02.380 --> 00:03:05.140]  同樣我不太能見到他的樣子
[00:03:05.140 --> 00:03:07.140]  但他又做了另一個動作
[00:03:07.140 --> 00:03:09.140]  就是他趴下的時候
[00:03:09.140 --> 00:03:13.260]  他的頭一直向人家叩頭
[00:03:13.260 --> 00:03:17.140]  旁邊他有兩根叉子
[00:03:17.140 --> 00:03:21.420]  其實他是一個行動不方便的露宿者
[00:03:21.420 --> 00:03:23.420]  同樣他做這個動作
[00:03:23.420 --> 00:03:25.420]  不斷向人叩頭的時候
[00:03:25.420 --> 00:03:27.420]  同樣都有一個信息
[00:03:27.420 --> 00:03:29.420]  去告訴路過的人聽
[00:03:29.420 --> 00:03:31.420]  就是
[00:03:31.420 --> 00:03:33.420]  "你可不可以給點錢我?"
[00:03:33.420 --> 00:03:35.420]  "你可不可以給點錢我?"
[00:03:35.420 --> 00:03:39.420]  但同樣我們都見不到他的樣子
[00:03:39.420 --> 00:03:42.420]  那一天的下午
[00:03:42.420 --> 00:03:44.420]  當我見完這兩個朋友
[00:03:44.420 --> 00:03:46.420]  同樣其實我沒有什麼
[00:03:46.420 --> 00:03:48.420]  特別的回應給他們
[00:03:48.420 --> 00:03:50.420]  不過這兩個人的樣子
[00:03:50.420 --> 00:03:52.420]  那個景象
[00:03:52.420 --> 00:03:54.420]  就在我的腦子里
[00:03:54.420 --> 00:03:56.420]  重復又重復
[00:03:56.420 --> 00:03:59.420]  重復又重復這樣出現了很多次
[00:03:59.420 --> 00:04:01.420]  維持了很久
[00:04:01.420 --> 00:04:03.420]  我問了上帝一個問題
[00:04:03.420 --> 00:04:05.420]  我問上帝
[00:04:05.420 --> 00:04:07.420]  那時候我是剛信耶穌沒多久
[00:04:07.420 --> 00:04:09.420]  我對信仰不是很認識
[00:04:09.420 --> 00:04:11.420]  不過我依然都問上帝一個問題
[00:04:11.420 --> 00:04:13.420]  我就問
[00:04:13.420 --> 00:04:15.420]  我記得聖經裡面說
[00:04:15.420 --> 00:04:17.420]  我們每一個人
[00:04:17.420 --> 00:04:19.420]  都是按照著神的形象去做的
[00:04:19.420 --> 00:04:21.420]  我就問上帝
[00:04:21.420 --> 00:04:23.420]  為什麼如果我們
[00:04:23.420 --> 00:04:25.420]  是按照著禰的形象去做
[00:04:25.420 --> 00:04:27.420]  我們應該像神一樣
[00:04:27.420 --> 00:04:29.420]  是尊貴的
[00:04:29.420 --> 00:04:31.420]  應該可以很有尊嚴地去生活
[00:04:31.420 --> 00:04:33.420]  但為什麼我在世界上
[00:04:33.420 --> 00:04:35.420]  我見到一些人
[00:04:35.420 --> 00:04:37.420]  是這麼沒有尊嚴地去生活的呢?
[00:04:37.420 --> 00:04:39.420]  為什麼是這麼沒有辦法的呢?
[00:04:39.420 --> 00:04:41.420]  上帝沒有立刻回答我
[00:04:41.420 --> 00:04:45.420]  其實他一直都沒有回答我這個問題
[00:04:45.420 --> 00:04:49.420]  接著我又再問第二個問題
[00:04:49.420 --> 00:04:51.420]  我第二個問題就問上帝
[00:04:51.420 --> 00:04:53.420]  上帝既然沒有答案
[00:04:53.420 --> 00:04:55.420]  但是這個人
[00:04:55.420 --> 00:04:57.420]  這兩個人的需要
[00:04:57.420 --> 00:04:58.420]  他的情況
[00:04:58.420 --> 00:05:00.420]  一直都在我腦子里出現的時候
[00:05:00.420 --> 00:05:04.420]  我可以為他們做些什麼呢?
[00:05:04.420 --> 00:05:07.420]  我可以為他們做些什麼呢?
[00:05:07.420 --> 00:05:09.420]  我很記得當我問這個問題
[00:05:09.420 --> 00:05:11.420]  上帝就回答得很快
[00:05:11.420 --> 00:05:13.420]  那天晚上
[00:05:13.420 --> 00:05:15.420]  剛好我看了一本
[00:05:15.420 --> 00:05:17.420]  《祈禱日誌》
[00:05:17.420 --> 00:05:19.420]  裡面有一個牧師
[00:05:19.420 --> 00:05:21.420]  他叫Bill Winston
[00:05:21.420 --> 00:05:23.420]  他是一個美國的牧師
[00:05:23.420 --> 00:05:25.420]  他寫了一句話
[00:05:25.420 --> 00:05:27.420]  他說當你見到需要
[00:05:27.420 --> 00:05:29.420]  而你用行動
[00:05:29.420 --> 00:05:31.420]  去回應這些需要的時候
[00:05:31.420 --> 00:05:33.420]  這個就是上帝給你的呼召
[00:05:33.420 --> 00:05:35.420]  我再說一次
[00:05:35.420 --> 00:05:38.420]  當你見到一些需要
[00:05:38.420 --> 00:05:40.420]  而你又用行動
[00:05:40.420 --> 00:05:42.420]  去回應這些需要的時候
[00:05:42.420 --> 00:05:45.420]  這個就是上帝給你的呼召
[00:05:45.420 --> 00:05:48.420]  當我看到這句話的時候
[00:05:48.420 --> 00:05:50.420]  我就放在心裡很久
[00:05:50.420 --> 00:05:52.420]  我觸動了很久
[00:05:52.420 --> 00:05:54.420]  我就和上帝說
[00:05:54.420 --> 00:05:56.420]  既然是這樣
[00:05:56.420 --> 00:05:58.420]  我就要用行動去回應
[00:05:58.420 --> 00:06:00.420]  你讓我見到這兩個人的需要
[00:06:00.420 --> 00:06:02.420]  於是我就來協會
[00:06:02.420 --> 00:06:04.420]  先做義工
[00:06:04.420 --> 00:06:06.420]  後來就做了童工
[00:06:06.420 --> 00:06:08.420]  在這十幾年的牧師里
[00:06:08.420 --> 00:06:10.420]  有一件事沒有變
[00:06:10.420 --> 00:06:13.420]  就是我很想將神的尊嚴
[00:06:13.420 --> 00:06:16.420]  人本來應該有的那份尊嚴
[00:06:16.420 --> 00:06:18.420]  那份尊貴的形象
[00:06:18.420 --> 00:06:20.420]  我想告訴他們
[00:06:20.420 --> 00:06:22.420]  我想告訴他們
[00:06:22.420 --> 00:06:24.420]  其實他們生活不只是這樣
[00:06:24.420 --> 00:06:26.420]  我想告訴他們
[00:06:26.420 --> 00:06:30.420]  他們不是沒有人敢走到他們身邊
[00:06:30.420 --> 00:06:32.420]  不是沒有人去注意他們
[00:06:32.420 --> 00:06:34.420]  我想告訴他們
[00:06:34.420 --> 00:06:36.420]  其實上帝也是這樣愛他們
[00:06:36.420 --> 00:06:39.420]  上帝也是這樣愛他們
[00:06:39.420 --> 00:06:43.420]  丹蘭修女有一本書
[00:06:43.420 --> 00:06:48.420]  那本書的書名叫《一條簡單的路》
[00:06:48.420 --> 00:06:52.420]  丹蘭修女的服侍可能大家都很清楚
[00:06:52.420 --> 00:06:56.420]  她的書名竟然是《一條簡單的路》
[00:06:56.420 --> 00:06:59.420]  如果大家真的覺得很簡單的話
[00:06:59.420 --> 00:07:01.420]  那就真的實在太簡單了
[00:07:01.420 --> 00:07:03.420]  當你打開這本書
[00:07:03.420 --> 00:07:05.420]  裡面說到
[00:07:05.420 --> 00:07:10.420]  從18歲直至離開地上
[00:07:10.420 --> 00:07:12.420]  回到天父那裡
[00:07:12.420 --> 00:07:14.420]  她這麼多年在印度服侍
[00:07:14.420 --> 00:07:17.420]  其實一點都不容易
[00:07:17.420 --> 00:07:19.420]  為什麼她會說簡單
[00:07:19.420 --> 00:07:21.420]  為什麼她會說不容易呢
[00:07:21.420 --> 00:07:24.420]  我想今天和大家分享一段經文
[00:07:24.420 --> 00:07:26.420]  是記載在《路加福音》
[00:07:26.420 --> 00:07:29.420]  9章57至10章12節
[00:07:29.420 --> 00:07:33.420]  我們先一起讀9章57至62節
[00:07:33.420 --> 00:07:35.420]  這幾節的經文
[00:07:35.420 --> 00:07:36.420]  預備請
[00:07:36.420 --> 00:07:39.420]  他們在路上走的時候
[00:07:39.420 --> 00:07:42.420]  有一個人對耶穌說
[00:07:42.420 --> 00:07:44.420]  你無論往哪裡去
[00:07:44.420 --> 00:07:46.420]  我都要跟從你
[00:07:46.420 --> 00:07:47.420]  耶穌對他說
[00:07:47.420 --> 00:07:49.420]  湖里有洞
[00:07:49.420 --> 00:07:51.420]  天空的飛鳥有窩
[00:07:51.420 --> 00:07:54.420]  人子卻沒有枕頭的地方
[00:07:54.420 --> 00:07:56.420]  他又對另一個人說
[00:07:56.420 --> 00:07:58.420]  來跟從我
[00:07:58.420 --> 00:07:59.420]  那人說主啊
[00:07:59.420 --> 00:08:03.420]  容許我先回去埋葬我的父親
[00:08:03.420 --> 00:08:05.420]  耶穌對他說
[00:08:05.420 --> 00:08:08.420]  讓死人埋葬他們的死人
[00:08:08.420 --> 00:08:11.420]  你只管去傳講上帝的國
[00:08:11.420 --> 00:08:13.420]  又有一個人說
[00:08:13.420 --> 00:08:15.420]  主啊我要跟從你
[00:08:15.420 --> 00:08:19.420]  但容我先去辭別我的家裡的人
[00:08:19.420 --> 00:08:21.420]  耶穌對他說
[00:08:21.420 --> 00:08:24.420]  守護著來向後看的人
[00:08:24.420 --> 00:08:27.420]  不配進上帝的國
[00:08:27.420 --> 00:08:28.420]  在聖經裡面
[00:08:28.420 --> 00:08:33.420]  如果你閱讀關於耶穌的對話
[00:08:33.420 --> 00:08:35.420]  你會發覺上帝耶穌的對話
[00:08:35.420 --> 00:08:38.420]  有時可以用九五答八
[00:08:38.420 --> 00:08:42.420]  來形容這些對話
[00:08:42.420 --> 00:08:44.420]  當有一個人
[00:08:44.420 --> 00:08:47.420]  很充滿熱情地對耶穌說
[00:08:47.420 --> 00:08:49.420]  耶穌無論你去到哪裡
[00:08:49.420 --> 00:08:51.420]  我都要跟從你
[00:08:51.420 --> 00:08:53.420]  通常在教會里
[00:08:53.420 --> 00:08:56.420]  如果牧師或者一些領袖
[00:08:56.420 --> 00:08:58.420]  聽到有弟兄姐妹
[00:08:58.420 --> 00:08:59.420]  說類似的話
[00:08:59.420 --> 00:09:00.420]  牧師牧師
[00:09:00.420 --> 00:09:01.420]  未來一年
[00:09:01.420 --> 00:09:02.420]  無論如何
[00:09:02.420 --> 00:09:05.420]  我全身衛生在教會里服侍
[00:09:05.420 --> 00:09:06.420]  無論如何
[00:09:06.420 --> 00:09:10.420]  我都將所有的獻上
[00:09:10.420 --> 00:09:11.420]  給教會
[00:09:11.420 --> 00:09:15.420]  不知道牧師通常會有什麼反應
[00:09:15.420 --> 00:09:18.420]  或者當部的負責人
[00:09:18.420 --> 00:09:20.420]  聽到有弟兄姐妹這樣說的時候
[00:09:20.420 --> 00:09:23.420]  不知道又會有什麼反應
[00:09:23.420 --> 00:09:25.420]  通常都是正面的
[00:09:25.420 --> 00:09:28.420]  特別說你放下所有東西
[00:09:28.420 --> 00:09:29.420]  入神學院
[00:09:29.420 --> 00:09:32.420]  那個通常都是很正面的
[00:09:32.420 --> 00:09:35.420]  通常都是有贊無嘆的
[00:09:35.420 --> 00:09:39.420]  不過耶穌的回答
[00:09:39.420 --> 00:09:40.420]  竟然說是
[00:09:40.420 --> 00:09:41.420]  狐狸有洞
[00:09:41.420 --> 00:09:43.420]  天空的飛鳥有窩
[00:09:43.420 --> 00:09:47.420]  人子卻沒有枕頭的地方
[00:09:47.420 --> 00:09:48.420]  很奇怪
[00:09:48.420 --> 00:09:51.420]  就等於如果你走過來跟我說
[00:09:51.420 --> 00:09:52.420]  黃姑娘
[00:09:52.420 --> 00:09:55.420]  我打算接下來一年
[00:09:55.420 --> 00:09:58.420]  每個星期跟你出兩次隊
[00:09:58.420 --> 00:10:02.420]  我將十分一的奉獻都給協會
[00:10:02.420 --> 00:10:04.420]  用在露宿者身上
[00:10:04.420 --> 00:10:06.420]  但我就會回答你
[00:10:06.420 --> 00:10:09.420]  我說露宿者會騙你的
[00:10:09.420 --> 00:10:13.420]  露宿者通常都不會記得你對他有多好
[00:10:13.420 --> 00:10:17.420]  露宿者可能會罵你一頓
[00:10:17.420 --> 00:10:21.420]  我被人罵了十年
[00:10:21.420 --> 00:10:25.420]  如果我這樣回答你的話
[00:10:25.420 --> 00:10:28.420]  你還會來嗎
[00:10:28.420 --> 00:10:32.420]  或者你當刻的感受是怎麼樣呢
[00:10:32.420 --> 00:10:34.420]  可能你會覺得
[00:10:34.420 --> 00:10:35.420]  有沒有搞錯啊
[00:10:35.420 --> 00:10:39.420]  我一心來做義工來付出
[00:10:39.420 --> 00:10:42.420]  你就一盆冷水淋下來
[00:10:42.420 --> 00:10:44.420]  什麼熱情啊
[00:10:44.420 --> 00:10:50.420]  什麼投入都被你這盆冷水淋下來了
[00:10:50.420 --> 00:10:52.420]  是不是
[00:10:52.420 --> 00:10:54.420]  耶穌在這裡
[00:10:54.420 --> 00:10:56.420]  他沒有直接回應
[00:10:56.420 --> 00:10:58.420]  那個人說
[00:10:58.420 --> 00:11:00.420]  你無論去哪裡
[00:11:00.420 --> 00:11:02.420]  我都要跟從你
[00:11:02.420 --> 00:11:03.420]  反而提出一個
[00:11:03.420 --> 00:11:07.420]  看起來好像不是很相關的回應
[00:11:07.420 --> 00:11:09.420]  究竟是為什麼呢
[00:11:09.420 --> 00:11:14.420]  當如果我們再揭露加福音九章五十七節之前
[00:11:14.420 --> 00:11:16.420]  由開始一直看的時候
[00:11:16.420 --> 00:11:18.420]  你會發現耶穌在之前
[00:11:18.420 --> 00:11:20.420]  其實做了很多事情
[00:11:20.420 --> 00:11:23.420]  包括他曾經叫死人復活
[00:11:23.420 --> 00:11:25.420]  他醫好彈子
[00:11:25.420 --> 00:11:27.420]  他醫好麻風的病人
[00:11:27.420 --> 00:11:29.420]  他又趕鬼
[00:11:29.420 --> 00:11:31.420]  他是一個很好的老師
[00:11:31.420 --> 00:11:33.420]  他講了很多篇道
[00:11:33.420 --> 00:11:35.420]  很多人走來聽他講
[00:11:35.420 --> 00:11:37.420]  他是一個很出名的夫子
[00:11:37.420 --> 00:11:39.420]  他是一個很出名的人
[00:11:39.420 --> 00:11:41.420]  當這個人說
[00:11:41.420 --> 00:11:43.420]  他要跟著耶穌的時候
[00:11:43.420 --> 00:11:45.420]  其實他心裡在想些什麼呢
[00:11:45.420 --> 00:11:47.420]  他會不會覺得因為耶穌很厲害
[00:11:47.420 --> 00:11:50.420]  耶穌做了那麼多神跡
[00:11:50.420 --> 00:11:52.420]  施行了那麼多神跡
[00:11:52.420 --> 00:11:54.420]  又有五餅二魚
[00:11:54.420 --> 00:11:56.420]  不怕餓著
[00:11:56.420 --> 00:11:59.420]  他會不會想著跟著耶穌
[00:11:59.420 --> 00:12:01.420]  就好像跟著一個出名的人
[00:12:01.420 --> 00:12:04.420]  可以得到很多的好處呢
[00:12:04.420 --> 00:12:08.420]  他會不會因為耶穌的出名
[00:12:08.420 --> 00:12:11.420]  而他想著去跟耶穌呢
[00:12:11.420 --> 00:12:12.420]  耶穌這樣的回應
[00:12:12.420 --> 00:12:16.420]  彷彿就是要調教這個人
[00:12:16.420 --> 00:12:19.420]  他跟耶穌的心態
[00:12:19.420 --> 00:12:20.420]  當我們說
[00:12:20.420 --> 00:12:23.420]  我們要去服侍一群露宿者的時候
[00:12:23.420 --> 00:12:24.420]  很多時候呢
[00:12:24.420 --> 00:12:27.420]  我們都有些浪漫的情意結
[00:12:27.420 --> 00:12:30.420]  不知道大家會不會有這樣的想法
[00:12:30.420 --> 00:12:33.420]  當我們說服侍露宿者的時候呢
[00:12:33.420 --> 00:12:35.420]  我能夠帶些物資給他們
[00:12:35.420 --> 00:12:37.420]  我能夠和他們聊天
[00:12:37.420 --> 00:12:39.420]  我能夠去關心他們
[00:12:39.420 --> 00:12:40.420]  其實有時候呢
[00:12:40.420 --> 00:12:43.420]  我們會帶著一些浪漫的主意
[00:12:43.420 --> 00:12:45.420]  去幫助他們
[00:12:45.420 --> 00:12:47.420]  或者覺得幫他們呢
[00:12:47.420 --> 00:12:49.420]  一定會帶來很多的贊賞
[00:12:49.420 --> 00:12:51.420]  有很多的滿足感
[00:12:51.420 --> 00:12:53.420]  不過事實上呢
[00:12:53.420 --> 00:12:54.420]  我想和大家說
[00:12:54.420 --> 00:12:58.420]  就是當去服侍這群露宿者
[00:12:58.420 --> 00:13:00.420]  一群基層的人的時候呢
[00:13:00.420 --> 00:13:02.420]  確實一點都不浪漫
[00:13:02.420 --> 00:13:03.420]  我剛才分享
[00:13:03.420 --> 00:13:06.420]  就是在過去一年裡面呢
[00:13:06.420 --> 00:13:09.420]  我們有和很多的教會一起合作
[00:13:09.420 --> 00:13:11.420]  通常開始的時候呢
[00:13:11.420 --> 00:13:13.420]  大英之後的回應都是非常之好
[00:13:13.420 --> 00:13:15.420]  第一次有很多的得著
[00:13:15.420 --> 00:13:18.420]  從他們的身上有很多的體會
[00:13:18.420 --> 00:13:19.420]  不過呢
[00:13:19.420 --> 00:13:20.420]  開始慢慢
[00:13:20.420 --> 00:13:22.420]  探了一個月
[00:13:22.420 --> 00:13:23.420]  兩個月
[00:13:23.420 --> 00:13:24.420]  三個月
[00:13:24.420 --> 00:13:25.420]  開始呢
[00:13:25.420 --> 00:13:26.420]  那些人呢
[00:13:26.420 --> 00:13:28.420]  就會越來越少
[00:13:28.420 --> 00:13:30.420]  甚至他們會有很多的問題
[00:13:30.420 --> 00:13:31.420]  我記得呢
[00:13:31.420 --> 00:13:34.420]  剛剛在過去的一個月
[00:13:34.420 --> 00:13:36.420]  我去到一間教會
[00:13:36.420 --> 00:13:37.420]  就是和他們去
[00:13:37.420 --> 00:13:39.420]  事後檢討啦
[00:13:39.420 --> 00:13:40.420]  事後分享啦
[00:13:40.420 --> 00:13:42.420]  參與的大英姐妹呢
[00:13:42.420 --> 00:13:44.420]  問了我很多的問題
[00:13:44.420 --> 00:13:45.420]  包括呢
[00:13:45.420 --> 00:13:46.420]  就是
[00:13:46.420 --> 00:13:47.420]  黃姑娘
[00:13:47.420 --> 00:13:48.420]  探了那麼多次
[00:13:48.420 --> 00:13:50.420]  每次都好像說那些東西
[00:13:50.420 --> 00:13:51.420]  探了那麼多次
[00:13:51.420 --> 00:13:52.420]  每次
[00:13:52.420 --> 00:13:54.420]  她都沒有什麼轉變
[00:13:54.420 --> 00:13:56.420]  我們勸她去戒毒啦
[00:13:56.420 --> 00:13:57.420]  勸她去戒酒啦
[00:13:57.420 --> 00:13:59.420]  勸她去戒毒啦
[00:13:59.420 --> 00:14:01.420]  好像沒有什麼回應
[00:14:01.420 --> 00:14:03.420]  又或者呢
[00:14:03.420 --> 00:14:04.420]  有時候呢
[00:14:04.420 --> 00:14:05.420]  甚至會發現
[00:14:05.420 --> 00:14:06.420]  咦
[00:14:06.420 --> 00:14:08.420]  原來他們露宿
[00:14:08.420 --> 00:14:09.420]  其實
[00:14:09.420 --> 00:14:11.420]  是他們要負責任
[00:14:11.420 --> 00:14:12.420]  逐一說呢
[00:14:12.420 --> 00:14:13.420]  咦
[00:14:13.420 --> 00:14:15.420]  好像活該一樣
[00:14:15.420 --> 00:14:16.420]  因為呢
[00:14:16.420 --> 00:14:17.420]  有一次呢
[00:14:17.420 --> 00:14:18.420]  有個弟兄呀
[00:14:18.420 --> 00:14:19.420]  和我們分享呢
[00:14:19.420 --> 00:14:20.420]  就說
[00:14:20.420 --> 00:14:21.420]  黃姑娘
[00:14:21.420 --> 00:14:22.420]  我發現呢
[00:14:22.420 --> 00:14:23.420]  原來呢
[00:14:23.420 --> 00:14:25.420]  政府派六千塊錢的時候呢
[00:14:25.420 --> 00:14:27.420]  應該他可以有六千塊錢去租房子的
[00:14:27.420 --> 00:14:28.420]  不過呢
[00:14:28.420 --> 00:14:29.420]  原來他用了
[00:14:29.420 --> 00:14:30.420]  整個六千塊錢呢
[00:14:30.420 --> 00:14:31.420]  就是六千塊錢呀
[00:14:31.420 --> 00:14:32.420]  用完呢
[00:14:32.420 --> 00:14:34.420]  給了茅會
[00:14:34.420 --> 00:14:36.420]  一點都沒有剩下
[00:14:36.420 --> 00:14:37.420]  哇
[00:14:37.420 --> 00:14:38.420]  真的氣到我不得了
[00:14:38.420 --> 00:14:40.420]  那個弟兄和我說
[00:14:40.420 --> 00:14:41.420]  哇真的氣到我很緊要
[00:14:41.420 --> 00:14:44.420]  我都不知道應該繼不繼續去探望他
[00:14:44.420 --> 00:14:46.420]  繼不繼續去幫他好
[00:14:46.420 --> 00:14:47.420]  如果給你
[00:14:47.420 --> 00:14:49.420]  你會怎麼回答呀
[00:14:49.420 --> 00:14:51.420]  如果給你
[00:14:51.420 --> 00:14:53.420]  你會不會繼續去幫他們呢
[00:14:53.420 --> 00:14:55.420]  當探了這麼多次
[00:14:55.420 --> 00:14:56.420]  你發現
[00:14:56.420 --> 00:14:59.420]  原來他一點轉變都沒有的時候
[00:14:59.420 --> 00:15:01.420]  你發現這個的服侍
[00:15:01.420 --> 00:15:03.420]  其實一點都不好玩
[00:15:03.420 --> 00:15:05.420]  和最初想象的時候
[00:15:05.420 --> 00:15:07.420]  一點都不好玩
[00:15:07.420 --> 00:15:09.420]  一點都不浪漫
[00:15:09.420 --> 00:15:12.420]  耶穌在這裡說
[00:15:12.420 --> 00:15:13.420]  狐狸有洞
[00:15:13.420 --> 00:15:15.420]  天空的飛鳥有窩
[00:15:15.420 --> 00:15:17.420]  人子卻沒有枕頭的地方
[00:15:17.420 --> 00:15:18.420]  是告訴他們
[00:15:18.420 --> 00:15:20.420]  當我們要去服侍的時候呢
[00:15:20.420 --> 00:15:22.420]  其實我們反而要想一想
[00:15:22.420 --> 00:15:25.420]  耶穌在地上的服侍
[00:15:25.420 --> 00:15:27.420]  究竟是一個怎樣的服侍
[00:15:27.420 --> 00:15:30.420]  耶穌本來是在天上
[00:15:30.420 --> 00:15:32.420]  是一個很尊貴的君王
[00:15:32.420 --> 00:15:35.420]  但他卻是用一個人的形象
[00:15:35.420 --> 00:15:36.420]  一個的身份
[00:15:36.420 --> 00:15:37.420]  來到地上
[00:15:37.420 --> 00:15:40.420]  甚至他要蹲在十字架上
[00:15:40.420 --> 00:15:42.420]  是為了救你和我
[00:15:42.420 --> 00:15:46.420]  和一群露宿者的時候
[00:15:46.420 --> 00:15:48.420]  究竟他在地上的服侍
[00:15:48.420 --> 00:15:51.420]  怎樣成為我們的榜樣呢
[00:15:51.420 --> 00:15:53.420]  他怎樣對著我們
[00:15:53.420 --> 00:15:55.420]  我們同樣都有很多次
[00:15:55.420 --> 00:15:57.420]  其實我們都不聽神的話
[00:15:57.420 --> 00:15:58.420]  可能我們很多次
[00:15:58.420 --> 00:15:59.420]  我們答應了神的事
[00:15:59.420 --> 00:16:00.420]  我們都沒有做
[00:16:00.420 --> 00:16:01.420]  我答應了神
[00:16:01.420 --> 00:16:04.420]  每一天我都要靈修
[00:16:04.420 --> 00:16:06.420]  我每一天我都要祈禱
[00:16:06.420 --> 00:16:10.420]  我每個月我都要做十一奉獻
[00:16:10.420 --> 00:16:12.420]  可能這些很簡單的承諾
[00:16:12.420 --> 00:16:15.420]  我們都沒有做到
[00:16:15.420 --> 00:16:17.420]  我們同樣都是辜負了神
[00:16:17.420 --> 00:16:20.420]  我們都是不守信用的
[00:16:20.420 --> 00:16:21.420]  那些露宿者
[00:16:21.420 --> 00:16:23.420]  可能他都會騙你
[00:16:23.420 --> 00:16:26.420]  可能都會哄我們
[00:16:26.420 --> 00:16:29.420]  但我們和他有什麼分別呢
[00:16:29.420 --> 00:16:32.420]  當神耶穌這樣去回應的時候
[00:16:32.420 --> 00:16:33.420]  是提醒我們
[00:16:33.420 --> 00:16:34.420]  我們要再一次去想
[00:16:34.420 --> 00:16:37.420]  究竟我們的服侍
[00:16:37.420 --> 00:16:40.420]  我們是否按照耶穌基督
[00:16:40.420 --> 00:16:45.420]  在十字架上的服侍去做呢
