
[00:00:00.000 --> 00:00:02.560]  踏入春季
[00:05:49.040 --> 00:05:49.040]  上帝隨時在你和我
[00:05:49.040 --> 00:05:52.560]  熟悉過不堪的環境之下
[00:05:52.560 --> 00:05:57.360]  上帝會隨時跟你和我在不堪的環境下
[00:05:57.360 --> 00:05:59.120]  非常熟悉的了這個環境
[00:05:59.120 --> 00:06:00.640]  在非常熟悉的環境裡
[00:06:00.640 --> 00:06:03.840]  我們竟然上帝給我們很多侍奉的機會
[00:06:03.840 --> 00:06:05.600]  上帝給我們很多侍奉的機會
[00:06:05.600 --> 00:06:09.360]  問題就是我們怎樣用這對屬靈的眼睛看到他們
[00:06:09.360 --> 00:06:09.360]  問題就是我們怎樣用屬靈的眼睛看到他們
[00:06:09.360 --> 00:06:11.920]  問題就是我們怎樣用屬靈的眼睛看到他們
[00:06:11.920 --> 00:06:15.440]  然後以屬靈的生命去回應、參與其中
[00:06:15.440 --> 00:06:15.440]  然後以屬靈的生命去回應、參與其中
[00:06:15.440 --> 00:06:17.840]  然後以屬靈的生命去回應、參與其中
[00:06:17.840 --> 00:06:17.840]  今天就讓我們透過《仕途行傳》第三章第一至十節
[00:06:17.840 --> 00:06:22.640]  今天就讓我們透過《仕途行傳》第三章第一至十節
[00:06:22.640 --> 00:06:22.640]  今天我們透過《使徒行傳》三章一到十節
[00:06:22.640 --> 00:06:25.200]  今天我們透過《使徒行傳》三章一到十節
[00:06:25.200 --> 00:06:25.200]  去學習怎樣在我們一個已經平凡到不平凡的生活當中
[00:06:25.200 --> 00:06:30.560]  去學習怎樣在我們一個已經平凡到不平凡的生活當中
[00:06:30.560 --> 00:06:30.640]  去學習怎樣在一個已經平凡到不平凡的生活當中
[00:06:30.640 --> 00:06:43.120]  然後去與神同工 我們先一起打開《仕途行傳》第三章第一至十節好不好?
[00:06:43.120 --> 00:06:49.120]  我們去打開《使徒行傳》三章一到六節
[00:06:49.120 --> 00:06:49.120]  我們一起讀一下好不好?雖然剛才有姐妹已經幫我們讀過一次了
[00:06:49.120 --> 00:06:55.120]  我們一起讀一下好不好?雖然剛才有姐妹已經幫我們讀過一次了
[00:06:55.120 --> 00:06:57.120]  我們一起來讀一遍一到六節
[00:06:57.120 --> 00:06:59.120]  我們一起讀好不好?
[00:06:59.120 --> 00:07:06.120]  「新初禱告的時候,彼得約翰上聖殿去,有一個人,生出來是瘸腿的,
[00:07:06.120 --> 00:07:08.120]  「新初禱告的時候,彼得約翰上聖殿去,有一個人,生出來是瘸腿的,
[00:07:08.120 --> 00:07:19.120]  天天被人抬來,放在殿的一個門口,那門名叫美門,要求進殿的人周濟。
[00:07:19.120 --> 00:07:26.120]  他看見彼得約翰將要進殿,就求他們周濟。
[00:07:26.120 --> 00:07:35.120]  彼得約翰定睛看他,彼得說:你看我們,那人就留意看他們,
[00:07:35.120 --> 00:07:44.120]  只望得著什麼?彼得說:金銀我都沒有,只把我所有的給你。
[00:07:44.120 --> 00:07:51.120]  我奉那撒拉人耶穌基督的名,叫你起來行走。」
[00:07:51.120 --> 00:08:04.120]  三章一節一開始講在新初的時候,即是今天的下午三點鐘左右,
[00:08:04.120 --> 00:08:14.120]  門徒彼得和約翰兩個人一起上聖殿,聖經記載他們一起上去做什麼?去禱告。
[00:08:14.120 --> 00:08:24.120]  因為我們知道,新初原來在古晉東文化裏面,是一個很重要的時間。
[00:08:24.120 --> 00:08:34.120]  即是我們在《仕途行傳》第十章第三或者三十節裏面,我們都再看見新初這段時間,
[00:08:34.120 --> 00:08:46.120]  是當時古晉東的人下午開始開工活動的時間的起點。
[00:08:46.120 --> 00:08:57.120]  大家知不知道耶穌什麼時候死的?斷氣那一刻,
[00:08:57.120 --> 00:09:11.120]  亦都是新初的時候,新初很重要,原來新初是一個人的生命再次起來的象徵意義。
[00:09:11.120 --> 00:09:25.120]  耶穌死在十字架上,亦是新初的時候,耶穌的斷氣,是你和我生命的再開始。
[00:09:25.120 --> 00:09:43.120]  新初為什麼這麼重要呢?因為原來古晉東的時間沒有冷氣,於是大部分人在中午的時間至新初三點的時候,
[00:09:43.120 --> 00:09:57.120]  不會出外的,全部躲在家裏,在陰涼的地方,因為在這種環境下會曬壞人的。
[00:09:57.120 --> 00:10:14.120]  今天在多倫多,如果在中午十二點至兩點,你在外面挖挖泥種,我保證你一定中暑。
[00:10:14.120 --> 00:10:21.120]  於是門徒在這個時候重新活動就出去了。
[00:10:21.120 --> 00:10:27.120]  記住,他們剛剛領受了聖靈,在第二章裏面講給我們知道。
[00:10:27.120 --> 00:10:41.120]  他們去禱告,於是他們就上聖殿,上聖殿的時候要經過一個地方,叫做美門。
[00:10:41.120 --> 00:10:52.120]  美門究竟是哪一個地方呢?如果大家今天有聖經,而聖經後面有聖殿山的地圖呢?
[00:10:52.120 --> 00:11:10.120]  很多人就會告訴你,那個美門其實是屬於向東的一個門口,是直接進入聖殿的路向。
[00:11:10.120 --> 00:11:26.120]  但是根據聖經的研究學者和經文的記載,除了這個門口叫做美門之外,有沒有留意到中文聖經的美字是有點點點?
[00:11:26.120 --> 00:11:40.120]  在中文聖經上,美門有一個點點。原來這個字可以是原本不存在的,美門,即是美麗這個美字。
[00:11:40.120 --> 00:11:56.120]  只是指到一個地方是很美的入口而已,於是有聖經學者就研究,可能其實是屬於耶路撒冷舊城的南端的一個入口。
[00:11:56.120 --> 00:12:10.120]  那個入口有一條通道,有很多雕琢,很多花在入口,好像隧道一樣,很美。
[00:12:10.120 --> 00:12:23.120]  2000年的時候,我去讀書都去過這個地方看過,的而且確是很美。
[00:12:23.120 --> 00:12:31.120]  縱使已經是被羅馬帝國當時入侵耶路撒冷的時候,毀壞了很多的地方。
[00:12:31.120 --> 00:12:39.120]  雖然被當時的羅馬毀壞了很多的地方,但是現存的還是很漂亮。
[00:12:39.120 --> 00:12:52.120]  為什麼說是南邊呢?因為正正是配合原來耶穌的門徒後來進入聖殿之後,和裡面見到一個人所相會的地點很相近。
[00:12:52.120 --> 00:12:58.120]  不要管究竟是東邊還是南邊的入口,總之那個地方是很美的。
[00:12:58.120 --> 00:13:08.120]  入聖殿一定要經過的,很多人去的,於是當他們走過的時候,他們就在那裡見到一個生來瘸腿的人。
[00:13:08.120 --> 00:13:27.120]  聖經記載這個瘸腿的人在尾門那裡不知道在做什麼,我們來看看。
[00:13:27.120 --> 00:13:35.120]  首先聖經記載這個瘸腿的人天生就是骨骼畸形的人,
[00:13:35.120 --> 00:13:51.120]  他天天被人抬來這裡,聖經裡面被人抬來這個故事熟不熟呢?
[00:13:51.120 --> 00:14:01.120]  因為耶穌曾經也遇過這樣的情況,在路加福音第五章十八節當中,
[00:14:01.120 --> 00:14:12.120]  告訴我們知道,原來耶穌當年在一間屋講道的時候,有人抬一個一直病要睡在那裡的人,抬來去找耶穌醫治。
[00:14:12.120 --> 00:14:21.120]  耶穌當年在一間屋講道的時候,曾經有一個人是一個被抬的瘸子,被他抬去求治醫治。
[00:14:21.120 --> 00:14:35.120]  這裡門徒有做類似的事情,不過就不是抬來見門徒,而是這個人每一天有朋友將他抬來這裡,原來去找周濟。
[00:14:35.120 --> 00:14:43.120]  我們的和合本聖經就說他做乞丐來乞錢。
[00:14:43.120 --> 00:14:52.120]  和合本記錄他是做乞丐來乞錢,原文的周濟不只是說乞錢,
[00:14:52.120 --> 00:15:14.120]  譬如有一天,我有一些突然的需要,我要找弟兄姐妹幫忙,我見到彭玲,幫幫手,周濟一下,周轉之後我遲些會給你錢。
[00:15:14.120 --> 00:15:25.120]  都可以叫周濟,你不要說牧師來找彭玲乞錢,雖然很多人看傳道人好像乞丐一樣,
[00:15:25.120 --> 00:15:38.120]  不過我不是乞錢,是希望有人幫他,實質上真的有些物資上去幫他。
[00:15:38.120 --> 00:15:52.120]  這個人抬了之後,因為人多,出入的人都經過那裡,得到周濟的機會就高了。
[00:15:52.120 --> 00:16:09.120]  你想做生意都找一個多人的地方去,所以有些專門做地產,賣股票,專門去大教會找人周濟。
[00:16:09.120 --> 00:16:16.120]  所以有些人做地產的,做經濟的,找一些大的教會去,因為那裡人多。
[00:16:16.120 --> 00:16:23.120]  賺錢呢,都找一個多人的地方,賺錢就是找人多的地方。
[00:16:23.120 --> 00:16:37.120]  於是門徒就在那個時候知道有一個這樣的人,當他們進去的時候,經過這個美門,
[00:16:37.120 --> 00:16:47.120]  就在這個時候,彼得和約翰就見到這個生來瘸腿的人躺在那裡。
[00:16:47.120 --> 00:17:02.120]  我們先停一停在這裡想一想,我們先看看這個抬瘸腿的人,那幾個朋友。
[00:17:02.120 --> 00:17:11.120]  他們什麼時候開始這樣做?我相信可能是這個生來瘸腿的人的父母死了。
[00:17:11.120 --> 00:17:19.120]  就開始每一天,將他從家裡抬到這裡。
[00:17:19.120 --> 00:17:32.120]  由他在這裡找周濟,到晚上他們又會回來,就抬他回家。
[00:17:32.120 --> 00:17:38.120]  幾個朋友,天天都這樣做。
[00:17:38.120 --> 00:17:46.120]  我們先留意一下,他盡了他們的力量。
[00:17:46.120 --> 00:17:56.120]  我相信這幾個朋友,他自己都有工作,慶幸的是他們生來不是瘸腿,可以去找工作。
[00:17:56.120 --> 00:18:10.120]  但是他肯幫他一個身邊的朋友,每一天風雨不改地抬他這個朋友,去到美門。
[00:18:10.120 --> 00:18:20.120]  是他盡這個朋友最大的力量,去幫這個生來瘸腿的人。
[00:18:20.120 --> 00:18:35.120]  弟兄姊妹,我想問一下大家,如果你是其中一個朋友的話,你肯不肯這樣做?
[00:18:35.120 --> 00:18:46.120]  平時彼得和約翰沒有走過美門。
[00:18:46.120 --> 00:18:52.120]  他們天天應該走過這個美門很多次了。
[00:18:52.120 --> 00:18:55.120]  他們應該不是第一次走過這個地方。
[00:18:55.120 --> 00:19:01.120]  以我們從聖經知道,耶穌和門徒都不知道出入聖殿多少次。
[00:19:01.120 --> 00:19:05.120]  以我們從聖經知道,耶穌和門徒都不知道出入聖殿多少次。
[00:19:05.120 --> 00:19:09.120]  我很肯定他們走過美門都不是第一次了。
[00:19:09.120 --> 00:19:11.120]  我很肯定他們走過美門都不是第一次了。
[00:19:11.120 --> 00:19:15.120]  不過我想問,為什麼走過這麼多次?
[00:19:15.120 --> 00:19:17.120]  為什麼走過這麼多次?
[00:19:17.120 --> 00:19:27.120]  偏偏在這個時候,他們就會見到這個瘸腿的人。
[00:19:27.120 --> 00:19:42.120]  剛才有沒有跟大家講過,他們在第二章才領受從天上上帝而來的聖靈。
[00:19:42.120 --> 00:19:53.120]  原來當一個人有上帝的靈的時候,他的眼睛和心想所做的事是自然不同的。
[00:19:53.120 --> 00:19:57.120]  原來當一個人有上帝的靈的時候,他的眼睛和心想所做的事是自然不同的。
[00:19:57.120 --> 00:20:03.120]  他們走過聖殿很多次,來來回回很多次,進入這個美門很多次。
[00:20:03.120 --> 00:20:05.120]  他們走過聖殿很多次,來來回回很多次,進入這個美門很多次,進入這個美門很多次。
[00:20:05.120 --> 00:20:13.120]  這個天天都蹲在這裡的生來瘸腿的人,就是這個時候,當他領受聖靈之後就見到。
[00:20:13.120 --> 00:20:19.120]  這個天天在美門門口生來瘸腿的人,在他們領了聖靈之後就被他們看到了。
[00:20:19.120 --> 00:20:23.120]  聖經在這裡記載,他們經過的時候就看見。
[00:20:23.120 --> 00:20:26.120]  聖經講,他們經過的時候就看見。
[00:20:26.120 --> 00:20:30.120]  而這個求周祭的瘸腿的人呢?
[00:20:30.120 --> 00:20:32.120]  這個求周祭的瘸腿的人呢?
[00:20:32.120 --> 00:20:36.120]  聖經第三節講,他也見到彼得和約翰。
[00:20:36.120 --> 00:20:38.120]  他也看見彼得和約翰。
[00:20:38.120 --> 00:20:39.120]  當他一見到的時候,怎麼樣呢?
[00:20:39.120 --> 00:20:40.120]  當他一見到的時候呢?
[00:20:40.120 --> 00:20:42.120]  我們再看看第三節。
[00:20:42.120 --> 00:20:44.120]  我們一起看第三節。
[00:20:44.120 --> 00:20:46.120]  我們一起讀吧,第三節講什麼呢?
[00:20:46.120 --> 00:20:47.120]  我們一起來讀第三節。
[00:20:47.120 --> 00:20:54.120]  他看見彼得和約翰將要進殿,就求他們周祭。
[00:20:54.120 --> 00:21:02.120]  弟兄姊妹,原來不只是侍奉那個人看見他做事。
[00:21:02.120 --> 00:21:04.120]  原來不只是侍奉的人看見他做事。
[00:21:04.120 --> 00:21:07.120]  他想得著拯救,得著幫助的人。
[00:21:07.120 --> 00:21:09.120]  他想得著拯救,得著幫助的人。
[00:21:09.120 --> 00:21:12.120]  他們也主動去求周祭。
[00:21:12.120 --> 00:21:14.120]  他們也主動去求周祭。
[00:21:14.120 --> 00:21:16.120]  其實這裡反映了很多事情。
[00:21:16.120 --> 00:21:17.120]  其實這裡反映了很多事情。
[00:21:17.120 --> 00:21:19.120]  從信徒的角度來看,
[00:21:19.120 --> 00:21:20.120]  從信徒的角度來看,
[00:21:20.120 --> 00:21:23.120]  一個人如果他能夠信主,
[00:21:23.120 --> 00:21:24.120]  一個人如果他信主,
[00:21:24.120 --> 00:21:27.120]  是他生命有些東西是低到找不到的,
[00:21:27.120 --> 00:21:29.120]  只有這個主我才找到,
[00:21:29.120 --> 00:21:31.120]  我去找祂,我去求祂的。
[00:21:31.120 --> 00:21:33.120]  是在其他地方找不到,
[00:21:33.120 --> 00:21:34.120]  只有這個主才可以找到,
[00:21:34.120 --> 00:21:35.120]  我要去求祂的。
[00:21:35.120 --> 00:21:39.120]  所以不信主的人,上帝什麼禱告都不聽,
[00:21:39.120 --> 00:21:41.120]  只聽一個禱告的。
[00:21:41.120 --> 00:21:43.120]  不信主的人,上帝什麼都不聽,
[00:21:43.120 --> 00:21:46.120]  只聽一個禱告的。
[00:21:46.120 --> 00:21:48.120]  上帝啊救我,這個事我做不到。
[00:21:48.120 --> 00:21:49.120]  上帝啊救我,這個事我做不到。
[00:21:49.120 --> 00:21:50.120]  上帝啊救我,這個事我做不到。
[00:21:50.120 --> 00:21:51.120]  上帝啊救我,這個事我做不到。
[00:21:51.120 --> 00:21:52.120]  上帝啊救我,這個事我做不到。
[00:21:52.120 --> 00:21:53.120]  上帝啊救我,這個事我做不到。
[00:21:53.120 --> 00:21:54.120]  上帝啊救我,這個事我做不到。
[00:21:54.120 --> 00:21:55.120]  上帝啊救我,這個事我做不到。
[00:21:55.120 --> 00:21:56.120]  上帝啊救我,這個事我做不到。
[00:21:56.120 --> 00:21:57.120]  上帝啊救我,這個事我做不到。
[00:21:57.120 --> 00:21:58.120]  上帝啊救我,這個事我做不到。
[00:21:58.120 --> 00:21:59.120]  上帝啊救我,這個事我做不到。
[00:21:59.120 --> 00:22:00.120]  上帝啊救我,這個事我做不到。
[00:22:00.120 --> 00:22:01.120]  上帝啊救我,這個事我做不到。
[00:22:13.120 --> 00:22:15.120]  信徒的生命成熟,
[00:22:15.120 --> 00:22:17.120]  就是隨著這樣的改變而發展。
[00:22:17.120 --> 00:22:19.120]  就是隨著這樣的改變而發展。
[00:22:19.120 --> 00:22:20.120]  我們會求的,
[00:22:20.120 --> 00:22:23.120]  因為我看見自己不行的地方,
[00:22:23.120 --> 00:22:25.120]  我們求,
[00:22:25.120 --> 00:22:27.120]  那個有能力幫我的人。
[00:22:27.120 --> 00:22:31.120]  不是坐在那裡就有人救你。
[00:22:31.120 --> 00:22:33.120]  不是說坐在這裡有人就救了。
[00:22:33.120 --> 00:22:35.120]  今天很多基督徒是這樣的,
[00:22:35.120 --> 00:22:38.120]  舉了手信主之後就天天坐在那裡了。
[00:22:38.120 --> 00:22:41.120]  舉了手信了主,日日就坐在這裡了。
[00:22:41.120 --> 00:22:43.120]  有事才找耶穌。
[00:22:43.120 --> 00:22:45.120]  有事才找耶穌。
[00:22:45.120 --> 00:22:47.120]  耶穌就忠無厭一樣。
[00:22:47.120 --> 00:22:49.120]  耶穌就像忠無厭一樣。
[00:22:49.120 --> 00:22:50.120]  有事才求。
[00:22:50.120 --> 00:22:52.120]  有事才求。
[00:22:52.120 --> 00:22:54.120]  在這個時候,他這樣求。
[00:22:54.120 --> 00:22:55.120]  這時候他這麼求。
[00:22:55.120 --> 00:22:57.120]  門徒怎樣跟他回答呢?
[00:22:57.120 --> 00:22:58.120]  我們看第四節。
[00:22:58.120 --> 00:22:59.120]  門徒是怎樣回答呢?
[00:22:59.120 --> 00:23:00.120]  我們看第四節。
[00:23:00.120 --> 00:23:03.120]  我們留意眼的活動。
[00:23:03.120 --> 00:23:05.120]  我們這裡留意一下眼睛的活動。
[00:23:05.120 --> 00:23:06.120]  第三節剛剛說,
[00:23:06.120 --> 00:23:09.120]  這個求周祭的人看見彼得。
[00:23:09.120 --> 00:23:12.120]  第三節講求周祭的人看見彼得。
[00:23:12.120 --> 00:23:13.120]  就求。
[00:23:13.120 --> 00:23:17.120]  第四節,彼得約翰又定睛看他。
[00:23:17.120 --> 00:23:20.120]  第四節彼得約翰又定睛看他。
[00:23:20.120 --> 00:23:22.120]  其實《原文聖經》是說,
[00:23:22.120 --> 00:23:25.120]  彼得是隨著約翰看見之後,
[00:23:25.120 --> 00:23:27.120]  然後他再望過去。
[00:23:27.120 --> 00:23:29.120]  當望到之後。
[00:23:29.120 --> 00:23:30.120]  所以在原文講,
[00:23:30.120 --> 00:23:32.120]  彼得是隨著約翰去看,
[00:23:32.120 --> 00:23:34.120]  才隨著他去看的。
[00:23:34.120 --> 00:23:37.120]  然後彼得就對這個瘸腿的人這樣說。
[00:23:37.120 --> 00:23:39.120]  彼得就對瘸腿的人說,
[00:23:39.120 --> 00:23:41.120]  你看我們。
[00:23:41.120 --> 00:23:42.120]  你看我們。
[00:23:42.120 --> 00:23:43.120]  等一下,
[00:23:43.120 --> 00:23:46.120]  因為這句話中文聖經翻譯得很不客氣。
[00:23:46.120 --> 00:23:49.120]  這句話的中文翻譯得很不客氣。
