
[00:00:00.000 --> 00:00:07.800]  今天的講題是因典中的感恩
[00:07:10.800 --> 00:07:13.800]  剛才也有說
[00:07:13.800 --> 00:07:16.800]  高宗生有三個反省
[00:07:16.800 --> 00:07:17.800]  很深刻的反省
[00:07:17.800 --> 00:07:19.800]  他第一個反省是甚麼呢
[00:07:19.800 --> 00:07:21.800]  第一個反省就是這個
[00:07:21.800 --> 00:07:26.800]  他就說我輸了輕飄飄的虛榮
[00:07:26.800 --> 00:07:30.800]  卻是贏得沉甸甸的懂得
[00:07:30.800 --> 00:07:31.800]  開始懂得
[00:07:31.800 --> 00:07:35.800]  大家聽了真人真事的這篇文章
[00:07:35.800 --> 00:07:37.800]  虛榮即是說
[00:07:37.800 --> 00:07:40.800]  我需要一部甚麼的漂亮的電話
[00:07:40.800 --> 00:07:43.800]  拿出來令隻散鏡的那種虛榮
[00:07:43.800 --> 00:07:45.800]  但他沒有買到
[00:07:45.800 --> 00:07:47.800]  最後還給他錢
[00:07:47.800 --> 00:07:50.800]  他就說我贏得沉甸甸的懂得
[00:07:50.800 --> 00:07:52.800]  究竟懂得甚麼呢
[00:07:52.800 --> 00:07:56.800]  大家回顧我剛才所說的字跡
[00:07:56.800 --> 00:07:58.800]  即是這個文章
[00:07:58.800 --> 00:08:00.800]  我相信是這樣
[00:08:00.800 --> 00:08:02.800]  他懂得爸爸媽媽賺的錢
[00:08:02.800 --> 00:08:04.800]  全部都是血汗錢
[00:08:04.800 --> 00:08:07.800]  辛勞和當中的愛
[00:08:07.800 --> 00:08:09.800]  他懂得我覺得是醒覺
[00:08:09.800 --> 00:08:13.800]  即是醒覺自己身在不福中不知福
[00:08:13.800 --> 00:08:15.800]  原來是這麼有福氣
[00:08:15.800 --> 00:08:17.800]  爸爸媽媽其實這麼愛他
[00:08:17.800 --> 00:08:21.800]  他懂得認清楚自己的本相
[00:08:21.800 --> 00:08:24.800]  他自私自我中心的那種本相
[00:08:24.800 --> 00:08:28.800]  還有有名牌電話不是必然的
[00:08:28.800 --> 00:08:34.800]  他懂得去留意和欣賞他爸爸媽媽
[00:08:34.800 --> 00:08:37.800]  他以前從來沒有這樣做過
[00:08:37.800 --> 00:08:43.800]  所以其實他一開始已經明明
[00:08:43.800 --> 00:08:46.800]  他是活在一個恩典的裏面
[00:08:46.800 --> 00:08:50.800]  但是他看到的只是自己沒有的東西
[00:08:50.800 --> 00:08:53.800]  我們今天不知道會是怎樣
[00:08:53.800 --> 00:08:56.800]  有沒有一些東西你覺得沒有恩典
[00:08:56.800 --> 00:08:59.800]  有沒有看到你有的東西呢
[00:08:59.800 --> 00:09:00.800]  弟兄姊妹
[00:09:00.800 --> 00:09:05.800]  當我們認清楚自己的本相和無有的時候
[00:09:05.800 --> 00:09:08.800]  我們才能夠明白
[00:09:08.800 --> 00:09:12.800]  能夠蒙恩不是因為我們自己配得
[00:09:12.800 --> 00:09:14.800]  而是全部都是神的恩典
[00:09:14.800 --> 00:09:17.800]  而當我們深深感受到神的恩典的時候
[00:09:17.800 --> 00:09:21.800]  我們自然就懂得感恩
[00:09:21.800 --> 00:09:24.800]  即是相反來說
[00:09:24.800 --> 00:09:30.800]  當我們將恩典當作理所當然的時候
[00:09:30.800 --> 00:09:32.800]  這些東西一定有的
[00:09:32.800 --> 00:09:33.800]  神一定給我的
[00:09:33.800 --> 00:09:37.800]  我們的感恩的心就會停止
[00:09:37.800 --> 00:09:39.800]  什麼叫做真正的感恩呢
[00:09:39.800 --> 00:09:42.800]  真正的感恩就應該是這個
[00:09:42.800 --> 00:09:47.800]  就是當我們站在恩典裏面的時候
[00:09:47.800 --> 00:09:49.800]  低頭望向你自己
[00:09:49.800 --> 00:09:51.800]  然後你很驚訝地說
[00:09:51.800 --> 00:09:52.800]  我們一起讀吧
[00:09:52.800 --> 00:09:53.800]  一二三
[00:09:53.800 --> 00:09:57.800]  主啊,我其實是個硬著頸汗的人
[00:09:57.800 --> 00:10:00.800]  我不配得這一切
[00:10:00.800 --> 00:10:04.800]  但祢竟然將最好的給了我
[00:10:04.800 --> 00:10:07.800]  突然間神給了你什麼
[00:10:07.800 --> 00:10:09.800]  你接收了神的東西
[00:10:09.800 --> 00:10:11.800]  這就是最好的東西
[00:10:11.800 --> 00:10:16.800]  這一種感恩會帶來很大的謙卑
[00:10:16.800 --> 00:10:19.800]  同時之間也是神的喜悅
[00:10:19.800 --> 00:10:23.800]  第二個重點
[00:10:23.800 --> 00:10:26.800]  盼望的感恩
[00:10:26.800 --> 00:10:28.800]  因為我們有盼望
[00:10:28.800 --> 00:10:29.800]  所以我們感恩
[00:10:29.800 --> 00:10:30.800]  為什麼呢
[00:10:30.800 --> 00:10:34.800]  因為神已經為我們跨過生命的巨人
[00:10:34.800 --> 00:10:38.800]  我們又要看九章一至三節
[00:10:38.800 --> 00:10:40.800]  我們一起讀吧
[00:10:40.800 --> 00:10:41.800]  好,一二三
[00:10:41.800 --> 00:10:44.800]  以色列啊,你當聽
[00:10:44.800 --> 00:10:46.800]  你今日要過約旦河
[00:10:46.800 --> 00:10:50.800]  進去講出比利強大的國民
[00:10:50.800 --> 00:10:55.800]  得著廣大堅固高得頂天的誠意
[00:10:55.800 --> 00:10:57.800]  那民是阿納族的人
[00:10:57.800 --> 00:11:01.800]  又大又高是你所知道的
[00:11:01.800 --> 00:11:04.800]  也曾聽見有人指著他們說
[00:11:04.800 --> 00:11:09.800]  誰能在阿納族人面前站立得住呢
[00:11:09.800 --> 00:11:11.800]  你今日當知道
[00:11:11.800 --> 00:11:15.800]  耶和華你的神在你面前過去
[00:11:15.800 --> 00:11:18.800]  如同烈火要滅絕他們
[00:11:18.800 --> 00:11:21.800]  將他們制伏在你面前
[00:11:21.800 --> 00:11:25.800]  這樣你就要照耶和華所說的
[00:11:25.800 --> 00:11:27.800]  趕出他們
[00:11:27.800 --> 00:11:30.800]  使他們速速滅亡
[00:11:30.800 --> 00:11:35.800]  這裡說到神要以色列民去過約旦河
[00:11:35.800 --> 00:11:38.800]  趕出比利強大的阿納族人
[00:11:38.800 --> 00:11:40.800]  回想當年
[00:11:40.800 --> 00:11:42.800]  即是三十八年前
[00:11:42.800 --> 00:11:44.800]  大概,三十八年前
[00:11:44.800 --> 00:11:46.800]  當年有十二個探子
[00:11:46.800 --> 00:11:47.800]  大家應該都聽過
[00:11:47.800 --> 00:11:51.800]  十二個探子去窺探迦南地的時候
[00:11:51.800 --> 00:11:53.800]  其中有十個
[00:11:53.800 --> 00:11:57.800]  即是除了迦納和約書亞之外
[00:11:57.800 --> 00:11:58.800]  其他十個
[00:11:58.800 --> 00:12:02.800]  嘩,看到裡面的人又神高神大
[00:12:02.800 --> 00:12:05.800]  嘩,真是發震了
[00:12:05.800 --> 00:12:08.800]  因為自己好像眨眼
[00:12:08.800 --> 00:12:10.800]  那些巨人一捏就捏死你
[00:12:10.800 --> 00:12:12.800]  即是那一種
[00:12:12.800 --> 00:12:15.800]  因而就和摩西說
[00:12:15.800 --> 00:12:16.800]  不行不行
[00:12:16.800 --> 00:12:19.800]  我們不可以去攻打這個地方的人
[00:12:19.800 --> 00:12:21.800]  就是因為這件事情
[00:12:21.800 --> 00:12:25.800]  令到以色列民要在抗野去漂流多
[00:12:25.800 --> 00:12:27.800]  三十八年了
[00:12:27.800 --> 00:12:30.800]  這是在文述的十三章
[00:12:30.800 --> 00:12:31.800]  說到出來的
[00:12:31.800 --> 00:12:35.800]  三十八年後,神知道他們的過去
[00:12:35.800 --> 00:12:37.800]  在人的眼光裡面
[00:12:37.800 --> 00:12:42.800]  看來這一場好像絕對打不贏的仗
[00:12:42.800 --> 00:12:45.800]  但是這一段我們剛才所讀的經文
[00:12:45.800 --> 00:12:46.800]  告訴我們
[00:12:46.800 --> 00:12:48.800]  在智慧行間裡面
[00:12:48.800 --> 00:12:49.800]  我們會意識到
[00:12:49.800 --> 00:12:51.800]  神是如今
[00:12:51.800 --> 00:12:53.800]  神是如今
[00:12:53.800 --> 00:12:55.800]  他是保證
[00:12:55.800 --> 00:12:58.800]  會帶領以色列民得到勝利
[00:12:58.800 --> 00:13:00.800]  而他們要做的事情就是
[00:13:00.800 --> 00:13:01.800]  很簡單
[00:13:01.800 --> 00:13:04.800]  要照耶和華所說的
[00:13:04.800 --> 00:13:08.800]  最後highlight的紅色一段經文
[00:13:08.800 --> 00:13:09.800]  我們一起讀
[00:13:09.800 --> 00:13:16.800]  要照耶和華所說的
[00:13:16.800 --> 00:13:19.800]  這個就是
[00:13:19.800 --> 00:13:23.800]  神在你面前過去
[00:13:23.800 --> 00:13:24.800]  即是之前的紅色字
[00:13:24.800 --> 00:13:26.800]  如同烈火的意思
[00:13:26.800 --> 00:13:33.800]  等一等,姐妹,如果你今天只是面臨人生的約旦河
[00:13:33.800 --> 00:13:38.800]  前面看來好像沒有辦法跨過的困難
[00:13:38.800 --> 00:13:43.800]  甚至好像有很強大的屏障擋住你
[00:13:43.800 --> 00:13:45.800]  不知道是什麼
[00:13:45.800 --> 00:13:48.800]  可能是你的財政壓力
[00:13:48.800 --> 00:13:50.800]  財務壓力
[00:13:50.800 --> 00:13:52.800]  家庭的關係
[00:13:52.800 --> 00:13:54.800]  工作上的瓶頸
[00:13:54.800 --> 00:13:56.800]  等等
[00:13:56.800 --> 00:13:58.800]  但是神跟你說
[00:13:58.800 --> 00:14:00.800]  你今天要過約旦河
[00:14:00.800 --> 00:14:05.800]  盡量說出給你強大的國民
[00:14:05.800 --> 00:14:07.800]  因為
[00:14:07.800 --> 00:14:11.800]  神也會在你面前過去
[00:14:11.800 --> 00:14:14.800]  如同烈火一樣
[00:14:14.800 --> 00:14:17.800]  所以我們人生的
[00:14:17.800 --> 00:14:21.800]  在我們人生的巨人當中
[00:14:21.800 --> 00:14:26.800]  神已經在我們的前頭為我們去爭戰
[00:14:26.800 --> 00:14:29.800]  神已經在我們的前頭為我們去爭戰
[00:14:29.800 --> 00:14:31.800]  大家相不相信
[00:14:31.800 --> 00:14:35.800]  神已經在我們的前頭為我們去爭戰
[00:14:35.800 --> 00:14:38.800]  如果相信的話就說阿們吧
[00:14:38.800 --> 00:14:40.800]  Amen
[00:14:40.800 --> 00:14:43.800]  感恩這兩個字
[00:14:43.800 --> 00:14:50.800]  不只是為了我們在手頭已經得到一些物質的好處
[00:14:50.800 --> 00:14:52.800]  而去感謝神
[00:14:52.800 --> 00:14:58.800]  更加為了神在我們生命裡面所跨出的每一步
[00:14:58.800 --> 00:15:00.800]  我們去感謝神
[00:15:00.800 --> 00:15:03.800]  就好像神就像烈火一樣
[00:15:03.800 --> 00:15:05.800]  在我們面前走過
[00:15:05.800 --> 00:15:07.800]  燒盡在我們面前
[00:15:07.800 --> 00:15:11.800]  爛了我們屬靈的生命的成長
[00:15:11.800 --> 00:15:14.800]  爛了我們蒙福的障礙
[00:15:14.800 --> 00:15:16.800]  我們不要看輕
[00:15:16.800 --> 00:15:19.800]  這個其實是一個確據
[00:15:19.800 --> 00:15:21.800]  這個確據的意思就是說
[00:15:21.800 --> 00:15:25.800]  是來自耶穌基督已經復活了
[00:15:25.800 --> 00:15:27.800]  耶穌基督已經復活了
[00:15:27.800 --> 00:15:30.800]  祂已經戰勝魔鬼仇敵
[00:15:30.800 --> 00:15:34.800]  而我們真正的聖像不在乎我們
[00:15:34.800 --> 00:15:36.800]  我們剛才的知覺叫在乎
[00:15:36.800 --> 00:15:38.800]  你就是在乎神
[00:15:38.800 --> 00:15:40.800]  我們的聖像不是在乎我們
[00:15:40.800 --> 00:15:42.800]  現在在乎神
[00:15:42.800 --> 00:15:44.800]  我們不是靠自己去打仗
[00:15:44.800 --> 00:15:50.800]  而我們只是跟隨一位已經得勝的元帥
[00:15:50.800 --> 00:15:52.800]  進入他的得勝的裡面
[00:15:52.800 --> 00:15:57.800]  就是說我們正在打一場必勝的仗
[00:15:57.800 --> 00:15:59.800]  必勝的仗
[00:15:59.800 --> 00:16:02.800]  來到這裡大家會不會感覺到
[00:16:02.800 --> 00:16:05.800]  突然間好像有個遠徑
[00:16:05.800 --> 00:16:07.800]  這個代表什麼呢
[00:16:07.800 --> 00:16:09.800]  彩虹
[00:16:09.800 --> 00:16:11.800]  是不是人生換希望
[00:16:11.800 --> 00:16:13.800]  雖然老套一點
[00:16:13.800 --> 00:16:15.800]  人生換希望也要說
[00:16:15.800 --> 00:16:17.800]  人生換希望
[00:16:17.800 --> 00:16:20.800]  我們不單止有永生的盼望
[00:16:20.800 --> 00:16:24.800]  而我們今生也得到倚靠
[00:16:24.800 --> 00:16:29.800]  同時之間也可以得到一個得勝的生命
[00:16:29.800 --> 00:16:30.800]  得勝的人生
[00:16:30.800 --> 00:16:31.800]  只要
[00:16:31.800 --> 00:16:33.800]  當然有前提
[00:16:33.800 --> 00:16:34.800]  有前設
[00:16:34.800 --> 00:16:35.800]  只要你
[00:16:35.800 --> 00:16:36.800]  question mark
[00:16:36.800 --> 00:16:37.800]  你覺得是什麼呢
[00:16:37.800 --> 00:16:38.800]  剛才讀的是經文
[00:16:38.800 --> 00:16:39.800]  這裡也有的
[00:16:39.800 --> 00:16:40.800]  兩個字
[00:16:40.800 --> 00:16:42.800]  只要你做過什麼動作呢
[00:16:42.800 --> 00:16:45.800]  好像聽到了
[00:16:45.800 --> 00:16:46.800]  隱約
[00:16:46.800 --> 00:16:48.800]  當然是動詞
[00:16:48.800 --> 00:16:50.800]  是跟隨
[00:16:50.800 --> 00:16:51.800]  這裡有兩個字
[00:16:51.800 --> 00:16:52.800]  跟隨
[00:16:52.800 --> 00:16:53.800]  我們要跟隨
[00:16:53.800 --> 00:16:58.800]  跟隨的意思是按照主所說的去做
[00:16:58.800 --> 00:16:59.800]  也是剛才經文所說
[00:16:59.800 --> 00:17:02.800]  我們要跟隨去做
[00:17:02.800 --> 00:17:03.800]  跟隨去做就可以了
[00:17:03.800 --> 00:17:05.800]  跟隨
[00:17:05.800 --> 00:17:06.800]  弟兄姊妹
[00:17:06.800 --> 00:17:09.800]  大家有沒有盼望
[00:17:09.800 --> 00:17:12.800]  精神一點好不好
[00:17:12.800 --> 00:17:13.800]  有沒有盼望
[00:17:13.800 --> 00:17:14.800]  有了
[00:17:14.800 --> 00:17:15.800]  我們已經有了耶穌
[00:17:15.800 --> 00:17:17.800]  怎麼可以沒有盼望呢
[00:17:17.800 --> 00:17:19.800]  所以其實大家已經很有盼望
[00:17:19.800 --> 00:17:21.800]  有了盼望其實我們已經很感恩
[00:17:21.800 --> 00:17:24.800]  我們的盼望不單止是回天家那種盼望
[00:17:24.800 --> 00:17:25.800]  永生的盼望
[00:17:25.800 --> 00:17:28.800]  在世的日子其實神有看顧我們
[00:17:28.800 --> 00:17:30.800]  在世的日子我們有倚靠
[00:17:30.800 --> 00:17:32.800]  神走在我們前頭
[00:17:32.800 --> 00:17:34.800]  看不看得到經文
[00:17:34.800 --> 00:17:35.800]  走在我們前頭
[00:17:35.800 --> 00:17:36.800]  好像烈火一樣
[00:17:36.800 --> 00:17:39.800]  燒盡我們前面那種障礙
[00:17:39.800 --> 00:17:42.800]  所以大家有盼望的
[00:17:42.800 --> 00:17:45.800]  沒有盼望的人會是怎樣呢
[00:17:45.800 --> 00:17:47.800]  會出現這些現象
[00:17:47.800 --> 00:17:49.800]  第一
[00:17:49.800 --> 00:17:52.800]  他會失去前進的動力
[00:17:52.800 --> 00:17:54.800]  接著
[00:17:54.800 --> 00:17:58.800]  會帶來心軟的心理和生理的危害
[00:17:58.800 --> 00:18:00.800]  第三
[00:18:00.800 --> 00:18:02.800]  往往會陷入這個
[00:18:02.800 --> 00:18:04.800]  習得性無助
[00:18:04.800 --> 00:18:07.800]  我有沒有聽過這個詞語
[00:18:07.800 --> 00:18:09.800]  我解釋給大家聽
[00:18:09.800 --> 00:18:12.800]  這是一種精神的狀況
[00:18:12.800 --> 00:18:14.800]  是指一個人
[00:18:14.800 --> 00:18:17.800]  當他重複經歷挫折
[00:18:17.800 --> 00:18:23.800]  和沒有辦法去控制的負面事件之後
[00:18:23.800 --> 00:18:30.800]  即使後來會有機會去改變現狀
[00:18:30.800 --> 00:18:33.800]  他仍然選擇放棄嘗試
[00:18:33.800 --> 00:18:36.800]  而變得消極、被動
[00:18:36.800 --> 00:18:40.800]  以為自己沒有辦法脫離這個困境
[00:18:40.800 --> 00:18:43.800]  就叫做習得性無助
[00:18:43.800 --> 00:18:45.800]  即使有機會翻身
[00:18:45.800 --> 00:18:47.800]  他也放棄了
[00:18:47.800 --> 00:18:49.800]  因為他覺得不行了
[00:18:49.800 --> 00:18:51.800]  擺脫不了這個困境
[00:18:51.800 --> 00:18:52.800]  當我們沒有盼望的時候
[00:18:52.800 --> 00:18:54.800]  就會是這樣
[00:18:54.800 --> 00:18:56.800]  接著就是
[00:18:56.800 --> 00:19:00.800]  長期處於負面情緒當中
[00:19:00.800 --> 00:19:04.800]  同時可能會削弱一些免疫力
[00:19:04.800 --> 00:19:07.800]  誘發一些抑鬱症
[00:19:07.800 --> 00:19:09.800]  甚至可能在絕望當中
[00:19:09.800 --> 00:19:13.800]  放棄生存的意志
[00:19:13.800 --> 00:19:16.800]  當我們有盼望的時候
[00:19:16.800 --> 00:19:18.800]  我們應該不會這樣
[00:19:18.800 --> 00:19:21.800]  當我們反省心想
[00:19:21.800 --> 00:19:26.800]  有些事情在我生命中正在發生
[00:19:26.800 --> 00:19:30.800]  大家要回到神那裡
[00:19:30.800 --> 00:19:33.800]  你要看看盼望是什麼
[00:19:33.800 --> 00:19:36.800]  神在你的生命中是什麼
[00:19:36.800 --> 00:19:38.800]  第三點
[00:19:38.800 --> 00:19:40.800]  感恩的傳言
[00:19:40.800 --> 00:19:44.800]  是耶穌基督中堡的恩典
[00:19:44.800 --> 00:19:49.800]  接著我們看第九章七至二十四節
[00:19:49.800 --> 00:19:51.800]  這裡說到什麼呢
[00:19:51.800 --> 00:19:56.800]  說到摩西帶領百姓進行一次
[00:19:56.800 --> 00:20:00.800]  很深刻的歷史回顧
[00:20:00.800 --> 00:20:03.800]  一段充滿活躍的歷史
[00:20:03.800 --> 00:20:05.800]  摩西很詳細地數算
[00:20:05.800 --> 00:20:07.800]  以色列人的失敗
[00:20:07.800 --> 00:20:09.800]  主要有三方面
[00:20:09.800 --> 00:20:11.800]  在經文中有三方面
[00:20:11.800 --> 00:20:14.800]  第一件事情是金豪毒事件
[00:20:14.800 --> 00:20:16.800]  有沒有人沒聽過金豪毒事件
[00:20:16.800 --> 00:20:18.800]  應該有聽過吧
[00:20:18.800 --> 00:20:24.800]  摩西上山領受十誡和律例典章四十日
[00:20:24.800 --> 00:20:26.800]  四十晝夜
[00:20:26.800 --> 00:20:29.800]  以色列人看到摩西去了哪裡
[00:20:29.800 --> 00:20:31.800]  會不會再回來呢
