
[00:00:00.000 --> 00:00:05.000]  弟兄姊妹好,我們一齊有個禱告
[00:01:42.000 --> 00:01:45.000]  結果三天後報告出來了
[00:01:45.000 --> 00:01:48.000]  結果不是癌症
[00:01:48.000 --> 00:01:51.000]  相對來說比較輕微的一些問題
[00:01:51.000 --> 00:01:54.000]  都可以治好
[00:01:54.000 --> 00:01:58.000]  Douglas在這件事完結後
[00:01:58.000 --> 00:02:02.000]  他又發覺自己走回依然固我
[00:02:02.000 --> 00:02:05.000]  對於屬靈的事也不是這麼熱切
[00:02:05.000 --> 00:02:07.000]  說回皮牙一樣
[00:02:07.000 --> 00:02:10.000]  這件事用Douglas Move
[00:02:10.000 --> 00:02:13.000]  都很思想到基督徒有時
[00:02:13.000 --> 00:02:17.000]  我們屬靈的生命好像很被動
[00:02:17.000 --> 00:02:24.000]  好像來得很一般很冷淡
[00:02:24.000 --> 00:02:26.000]  他就想起基督徒
[00:02:26.000 --> 00:02:30.000]  似乎很少想到一些永恆的事
[00:02:30.000 --> 00:02:33.000]  可能他只看到目前的需要
[00:02:33.000 --> 00:02:34.000]  目前的生活
[00:02:34.000 --> 00:02:37.000]  他就說到近代的教會
[00:02:37.000 --> 00:02:40.000]  很少提到永恆或者主在來這個真理
[00:02:40.000 --> 00:02:42.000]  我們知道主在來的意思
[00:02:42.000 --> 00:02:44.000]  就是耶穌第一次來到
[00:02:44.000 --> 00:02:46.000]  祂為我們死而復活
[00:02:46.000 --> 00:02:48.000]  才成就這個救恩
[00:02:48.000 --> 00:02:49.000]  第二次回來
[00:02:49.000 --> 00:02:51.000]  祂會施行一個審判
[00:02:51.000 --> 00:02:54.000]  所有屬祂的人得到永遠的榮耀
[00:02:54.000 --> 00:02:57.000]  不信祂的就會永遠沉淪
[00:02:57.000 --> 00:02:59.000]  這個是世界的終局
[00:02:59.000 --> 00:03:02.000]  但是我們好像很少去看
[00:03:02.000 --> 00:03:05.000]  他說很多教會以前有一段時間
[00:03:05.000 --> 00:03:09.000]  很盛行去舉辦一些言經會
[00:03:09.000 --> 00:03:15.000]  專門講到末世一些預言的聚會
[00:03:15.000 --> 00:03:16.000]  很受歡迎
[00:03:16.000 --> 00:03:18.000]  但是他說慢慢取而代之
[00:03:18.000 --> 00:03:20.000]  就是一些什麼講座呢
[00:03:20.000 --> 00:03:22.000]  婚姻的講座
[00:03:22.000 --> 00:03:23.000]  美滿婚姻
[00:03:23.000 --> 00:03:25.000]  又或者是理財
[00:03:25.000 --> 00:03:27.000]  他發覺大行其道
[00:03:27.000 --> 00:03:29.000]  我前陣子都聽到有些弟兄
[00:03:29.000 --> 00:03:31.000]  在這方面很有研究
[00:03:31.000 --> 00:03:34.000]  不如教會開一些這樣的班
[00:03:34.000 --> 00:03:37.000]  後來我就看看
[00:03:37.000 --> 00:03:39.000]  似乎又不是太適合
[00:03:39.000 --> 00:03:40.000]  很多很實際的
[00:03:40.000 --> 00:03:42.000]  這些不是不好
[00:03:42.000 --> 00:03:43.000]  生活的東西
[00:03:43.000 --> 00:03:45.000]  但是沒有了一個平衡
[00:03:45.000 --> 00:03:46.000]  我們發覺
[00:03:46.000 --> 00:03:49.000]  我們基督徒沒有了一個方向
[00:03:49.000 --> 00:03:51.000]  其實如果有一個永恆的眼界
[00:03:51.000 --> 00:03:52.000]  很重要
[00:03:52.000 --> 00:03:54.000]  因為這個幫我們怎樣去看
[00:03:54.000 --> 00:03:56.000]  我們現在擁有的東西
[00:03:56.000 --> 00:03:57.000]  什麼是重要
[00:03:57.000 --> 00:03:59.000]  什麼是不重要
[00:03:59.000 --> 00:04:03.000]  如果你覺得主在來是一個事實的時候
[00:04:03.000 --> 00:04:06.000]  我相信你想的東西可能不同
[00:04:06.000 --> 00:04:09.000]  你所做的東西也都會不同
[00:04:09.000 --> 00:04:12.000]  在聖經裏面其實很強調主在來
[00:04:12.000 --> 00:04:16.000]  有一位學者就去看看
[00:04:16.000 --> 00:04:18.000]  在舊約聖經裏面
[00:04:18.000 --> 00:04:26.000]  有1845次出現過關於主在來
[00:04:26.000 --> 00:04:28.000]  在新約的聖經有318次
[00:04:28.000 --> 00:04:30.000]  有機會你可以查一下
[00:04:30.000 --> 00:04:34.000]  你發覺每次講到這些末世的時候
[00:04:34.000 --> 00:04:37.000]  都給我們現世有些很重要的提醒
[00:04:37.000 --> 00:04:40.000]  但往往我們就好像很忽略
[00:04:40.000 --> 00:04:43.000]  反而覺得這些很遙遠
[00:04:43.000 --> 00:04:45.000]  或者今天我們看看這段經文
[00:04:45.000 --> 00:04:50.000]  是《彼得後書》第3章8至18節
[00:04:50.000 --> 00:04:54.000]  我們看看主在來對你有什麼關係
[00:04:54.000 --> 00:04:55.000]  你怎樣去預備
[00:04:55.000 --> 00:04:56.000]  有時候我們說
[00:04:56.000 --> 00:04:58.000]  主在來什麼時候回來
[00:04:58.000 --> 00:04:59.000]  我們就一定有一個答案
[00:04:59.000 --> 00:05:01.000]  沒有人知道
[00:05:01.000 --> 00:05:03.000]  沒有人知道就是什麼時候
[00:05:03.000 --> 00:05:07.000]  沒有一個壓定的時間的時候
[00:05:07.000 --> 00:05:11.000]  預知到我們這件事在我們的生命裏面
[00:05:11.000 --> 00:05:12.000]  可有可無
[00:05:12.000 --> 00:05:15.000]  甚至乎我們經常都不到
[00:05:15.000 --> 00:05:17.000]  究竟是不是真的會發生
[00:05:17.000 --> 00:05:19.000]  我們信徒都會這樣問
[00:05:19.000 --> 00:05:21.000]  就好像這段經文之前
[00:05:21.000 --> 00:05:25.000]  有些很譏諷的人
[00:05:25.000 --> 00:05:28.000]  或者一些假教師
[00:05:28.000 --> 00:05:31.000]  他們就覺得主在來哪裡會
[00:05:31.000 --> 00:05:33.000]  哪裡會有這樣的事
[00:05:33.000 --> 00:05:38.000]  你說主在來有一個很重大的改變
[00:05:38.000 --> 00:05:40.000]  這個世界都會完全不同
[00:05:40.000 --> 00:05:42.000]  其實這個世界一開始到現在
[00:05:42.000 --> 00:05:44.000]  有什麼改變過
[00:05:44.000 --> 00:05:48.000]  所以沒有終局
[00:05:48.000 --> 00:05:52.000]  沒有一個神是最後一個審判的時候
[00:05:52.000 --> 00:05:54.000]  人可以很懶散
[00:05:54.000 --> 00:05:56.000]  以做這些假教師
[00:05:56.000 --> 00:05:59.000]  他們過著一些很放蕩的生活
[00:05:59.000 --> 00:06:01.000]  其實主在來
[00:06:01.000 --> 00:06:03.000]  如果我們看清楚這是事實的時候
[00:06:03.000 --> 00:06:05.000]  會影響你和我的生活
[00:06:05.000 --> 00:06:07.000]  所以我們看這一段
[00:06:07.000 --> 00:06:10.000]  首先第八節到第十節
[00:06:10.000 --> 00:06:12.000]  講到主在來
[00:06:12.000 --> 00:06:14.000]  必定會發生
[00:06:14.000 --> 00:06:17.000]  或者我們看一下第八節
[00:06:17.000 --> 00:06:19.000]  親愛的
[00:06:19.000 --> 00:06:21.000]  有一件事你們不可忘記
[00:06:21.000 --> 00:06:23.000]  就是主看一日如千年
[00:06:23.000 --> 00:06:26.000]  千年如一日
[00:06:26.000 --> 00:06:29.000]  我們發覺這段經文
[00:06:29.000 --> 00:06:31.000]  來到這裡講到主在來
[00:06:31.000 --> 00:06:33.000]  似乎給得很凝重
[00:06:33.000 --> 00:06:36.000]  很想信徒真的留意
[00:06:36.000 --> 00:06:38.000]  這個很重要的課題
[00:06:38.000 --> 00:06:44.000]  但是他也不好像很重隨
[00:06:44.000 --> 00:06:46.000]  反而很溫柔
[00:06:46.000 --> 00:06:49.000]  好像一個愛心講親愛的
[00:06:49.000 --> 00:06:51.000]  這段經文短短的幾節
[00:06:51.000 --> 00:06:54.000]  我們都看到有三節出現親愛的
[00:06:54.000 --> 00:06:56.000]  第八節這裡剛才我讀了
[00:06:56.000 --> 00:06:58.000]  親愛的有一件事
[00:06:58.000 --> 00:07:00.000]  不要忘記
[00:07:00.000 --> 00:07:02.000]  然後第十四節
[00:07:02.000 --> 00:07:04.000]  親愛的既然你們等候這些事
[00:07:04.000 --> 00:07:06.000]  就是主在來的事
[00:07:06.000 --> 00:07:08.000]  你們要怎樣怎樣
[00:07:08.000 --> 00:07:10.000]  然後第十七節
[00:07:10.000 --> 00:07:12.000]  所以親愛的既然你們預先知道這事
[00:07:12.000 --> 00:07:14.000]  重複又重複
[00:07:14.000 --> 00:07:16.000]  這些事非常的重要
[00:07:16.000 --> 00:07:19.000]  首先彼得提到這件事情
[00:07:19.000 --> 00:07:21.000]  必定會臨到
[00:07:21.000 --> 00:07:23.000]  這裡講到
[00:07:23.000 --> 00:07:26.000]  我們可能覺得主在來
[00:07:26.000 --> 00:07:28.000]  很遙遙無期
[00:07:28.000 --> 00:07:30.000]  等了這麼多年
[00:07:30.000 --> 00:07:32.000]  我們知道耶穌基督說
[00:07:32.000 --> 00:07:34.000]  他臨走的時候就說
[00:07:34.000 --> 00:07:35.000]  我會回來
[00:07:35.000 --> 00:07:37.000]  說了多久
[00:07:37.000 --> 00:07:39.000]  差不多接近二千年
[00:07:39.000 --> 00:07:40.000]  當時的信徒
[00:07:40.000 --> 00:07:42.000]  不是在等主耶穌來嗎
[00:07:42.000 --> 00:07:44.000]  很快來
[00:07:44.000 --> 00:07:46.000]  主耶穌說我必快來
[00:07:46.000 --> 00:07:48.000]  啟示錄是不是這樣說
[00:07:48.000 --> 00:07:50.000]  快?
[00:07:50.000 --> 00:07:52.000]  等下等下等下等下
[00:07:52.000 --> 00:07:54.000]  就一千多年
[00:07:54.000 --> 00:07:56.000]  還要等多久
[00:07:56.000 --> 00:07:58.000]  有時
[00:07:58.000 --> 00:08:00.000]  我們先不要理非基督徒
[00:08:00.000 --> 00:08:02.000]  我們就講我們的信徒
[00:08:02.000 --> 00:08:04.000]  我不知道你們會怎樣想
[00:08:04.000 --> 00:08:06.000]  主在來
[00:08:06.000 --> 00:08:08.000]  好像很遙遠
[00:08:08.000 --> 00:08:10.000]  遙遠到跟我們沒什麼關係
[00:08:10.000 --> 00:08:12.000]  會不會這樣想
[00:08:12.000 --> 00:08:16.000]  你要發覺這個說法
[00:08:16.000 --> 00:08:18.000]  是很看人的角度去看
[00:08:18.000 --> 00:08:22.000]  從人的眼光來看
[00:08:22.000 --> 00:08:24.000]  一千年
[00:08:24.000 --> 00:08:26.000]  二千年
[00:08:26.000 --> 00:08:28.000]  再這樣等
[00:08:28.000 --> 00:08:30.000]  但是彼得就說
[00:08:30.000 --> 00:08:32.000]  你不要這樣看
[00:08:32.000 --> 00:08:34.000]  你看神的眼光
[00:08:34.000 --> 00:08:36.000]  神的角度
[00:08:36.000 --> 00:08:38.000]  怎樣看時間
[00:08:38.000 --> 00:08:40.000]  有一件事
[00:08:40.000 --> 00:08:42.000]  你們不要忘記
[00:08:42.000 --> 00:08:44.000]  之前上文就是那些人
[00:08:44.000 --> 00:08:46.000]  他們忘記
[00:08:46.000 --> 00:08:48.000]  神其實有作為在這個世界裏面
[00:08:48.000 --> 00:08:50.000]  洪水沒試過
[00:08:50.000 --> 00:08:52.000]  所以說這些事情
[00:08:52.000 --> 00:08:54.000]  這個天地
[00:08:54.000 --> 00:08:56.000]  原有的天地仍然在保存
[00:08:56.000 --> 00:08:58.000]  直到等到審判
[00:08:58.000 --> 00:09:00.000]  那些不敬虔的人的時候
[00:09:00.000 --> 00:09:02.000]  就用火來焚燒
[00:09:02.000 --> 00:09:06.000]  這些事情
[00:09:06.000 --> 00:09:08.000]  所以他同樣用
[00:09:08.000 --> 00:09:10.000]  親愛的有一件事你們不可忘記
[00:09:10.000 --> 00:09:12.000]  就是以神的角度去看
[00:09:12.000 --> 00:09:14.000]  神是永恆的
[00:09:14.000 --> 00:09:16.000]  他超越時間
[00:09:16.000 --> 00:09:18.000]  這裡說
[00:09:18.000 --> 00:09:20.000]  一千年一千年如一日
[00:09:20.000 --> 00:09:22.000]  簡單來說
[00:09:22.000 --> 00:09:24.000]  你和我的時間的觀念
[00:09:24.000 --> 00:09:26.000]  在神的角度完全不同
[00:09:26.000 --> 00:09:30.000]  在詩篇90篇
[00:09:30.000 --> 00:09:32.000]  更加重的說
[00:09:32.000 --> 00:09:34.000]  主向一人緣千年
[00:09:34.000 --> 00:09:36.000]  好像這樣
[00:09:36.000 --> 00:09:38.000]  但是也像夜更裏面的一刻
[00:09:38.000 --> 00:09:40.000]  一段時間
[00:09:40.000 --> 00:09:42.000]  連一日都不夠
[00:09:42.000 --> 00:09:44.000]  而一日也可以在神的裏面
[00:09:44.000 --> 00:09:46.000]  好像一千年那樣看
[00:09:48.000 --> 00:09:50.000]  但是我們也看不到
[00:09:50.000 --> 00:09:52.000]  神的眼界
[00:09:52.000 --> 00:09:54.000]  神的時間
[00:09:54.000 --> 00:09:56.000]  祂有計劃的
[00:09:56.000 --> 00:09:58.000]  祂的時間何時早何時遲呢?
[00:09:58.000 --> 00:10:00.000]  神知道
[00:10:00.000 --> 00:10:02.000]  神按照祂的時間
[00:10:02.000 --> 00:10:04.000]  去成就一些事情
[00:10:04.000 --> 00:10:06.000]  非你我覺得去判斷
[00:10:06.000 --> 00:10:08.000]  快還是慢
[00:10:08.000 --> 00:10:10.000]  譬如你看看
[00:10:10.000 --> 00:10:12.000]  江生
[00:10:12.000 --> 00:10:14.000]  一早人類犯罪
[00:10:14.000 --> 00:10:16.000]  亞當夏娃
[00:10:16.000 --> 00:10:18.000]  很長很長
[00:10:18.000 --> 00:10:20.000]  然後主耶穌來到
[00:10:20.000 --> 00:10:22.000]  聖經裏面說
[00:10:22.000 --> 00:10:24.000]  這些沒有早沒有遲
[00:10:24.000 --> 00:10:26.000]  在加拉太書四章四節說
[00:10:26.000 --> 00:10:28.000]  在時候成熟的時候
[00:10:28.000 --> 00:10:30.000]  神就差派
[00:10:30.000 --> 00:10:32.000]  祂的兒子
[00:10:32.000 --> 00:10:34.000]  為女子所生
[00:10:34.000 --> 00:10:36.000]  以至能夠救贖我們在
[00:10:36.000 --> 00:10:38.000]  律法以下的人
[00:10:38.000 --> 00:10:40.000]  神的時間
[00:10:40.000 --> 00:10:42.000]  永遠是很準確的
[00:10:42.000 --> 00:10:44.000]  但是我們覺得很遲
[00:10:44.000 --> 00:10:46.000]  我給個例子
[00:10:46.000 --> 00:10:48.000]  我們有時
[00:10:48.000 --> 00:10:50.000]  每個人對時間的看法
[00:10:50.000 --> 00:10:52.000]  有些都不同
[00:10:52.000 --> 00:10:54.000]  如果一個小朋友
[00:10:54.000 --> 00:10:56.000]  跟一個大人又不同
[00:10:56.000 --> 00:10:58.000]  小朋友因為他好像
[00:10:58.000 --> 00:11:00.000]  沒有什麼去計劃
[00:11:00.000 --> 00:11:02.000]  可能大人安排他的生活
[00:11:02.000 --> 00:11:04.000]  他如果一天的時間
[00:11:04.000 --> 00:11:06.000]  他一個人
[00:11:06.000 --> 00:11:08.000]  他覺得好像萬無了賴
[00:11:08.000 --> 00:11:10.000]  他會覺得很長
[00:11:10.000 --> 00:11:12.000]  但是爸爸媽媽
[00:11:12.000 --> 00:11:14.000]  上班
[00:11:14.000 --> 00:11:16.000]  早九晚五
[00:11:16.000 --> 00:11:18.000]  晚八
[00:11:18.000 --> 00:11:20.000]  對一個大人來說
[00:11:20.000 --> 00:11:22.000]  轉一聲就過了
[00:11:22.000 --> 00:11:24.000]  甚至乎你有沒有覺得
[00:11:24.000 --> 00:11:26.000]  轉眼又一個禮拜
[00:11:26.000 --> 00:11:28.000]  你小時候沒有這個感覺
[00:11:28.000 --> 00:11:30.000]  很快的
[00:11:30.000 --> 00:11:34.000]  我們的時間是不同
[00:11:34.000 --> 00:11:36.000]  還有我們用自己的眼光去看
[00:11:36.000 --> 00:11:38.000]  我們就懷疑神
[00:11:38.000 --> 00:11:40.000]  第二個
[00:11:40.000 --> 00:11:42.000]  我們
[00:11:42.000 --> 00:11:44.000]  看不到神的心腸
[00:11:44.000 --> 00:11:46.000]  我們很個人的
[00:11:46.000 --> 00:11:48.000]  第九節說
[00:11:48.000 --> 00:11:50.000]  主沒有言辭他的應許
[00:11:50.000 --> 00:11:52.000]  就如有人以為他
[00:11:52.000 --> 00:11:54.000]  辭言
[00:11:54.000 --> 00:11:56.000]  其實他是寬容你們
[00:11:56.000 --> 00:11:58.000]  不願一人沉淪
[00:11:58.000 --> 00:12:00.000]  而是人人都來悔改
[00:12:00.000 --> 00:12:02.000]  神的心腸
[00:12:02.000 --> 00:12:04.000]  我們沒有想過
[00:12:04.000 --> 00:12:06.000]  我們覺得主再來就快一點
[00:12:06.000 --> 00:12:08.000]  但是原來神有一個計劃不是這樣的
[00:12:08.000 --> 00:12:10.000]  他要每一個人
[00:12:10.000 --> 00:12:12.000]  一個一個歸向他
[00:12:12.000 --> 00:12:14.000]  你說什麼時候才夠
[00:12:14.000 --> 00:12:16.000]  快一點快一點
[00:12:16.000 --> 00:12:18.000]  但是神說還不夠
[00:12:18.000 --> 00:12:20.000]  這個時間是很短的
[00:12:20.000 --> 00:12:22.000]  神願意一人的沉淪
[00:12:22.000 --> 00:12:24.000]  在以西傑書裡面
[00:12:24.000 --> 00:12:26.000]  就說到
[00:12:26.000 --> 00:12:28.000]  神怎樣去
[00:12:28.000 --> 00:12:30.000]  祂的心聲
[00:12:30.000 --> 00:12:32.000]  祂怎樣去看人的
[00:12:32.000 --> 00:12:34.000]  滅亡
[00:12:34.000 --> 00:12:36.000]  其實神是
[00:12:36.000 --> 00:12:38.000]  非常擔憂
[00:12:38.000 --> 00:12:40.000]  人能不能夠得救
[00:12:40.000 --> 00:12:42.000]  在以西傑書
[00:12:42.000 --> 00:12:44.000]  第十八章
[00:12:44.000 --> 00:12:46.000]  有一節是這麼說
[00:12:46.000 --> 00:12:48.000]  這裡說
[00:12:48.000 --> 00:12:50.000]  二十三節
[00:12:50.000 --> 00:12:52.000]  惡人死亡豈是我所喜悅的
[00:12:52.000 --> 00:12:54.000]  我豈不是喜悅他
[00:12:54.000 --> 00:12:56.000]  迴轉離開所行的道
[00:12:56.000 --> 00:12:58.000]  而存活嗎
[00:12:58.000 --> 00:13:00.000]  這是主耶和華說的
[00:13:00.000 --> 00:13:02.000]  神就是這樣
[00:13:02.000 --> 00:13:04.000]  會很寬容
[00:13:04.000 --> 00:13:06.000]  希望所有人
[00:13:06.000 --> 00:13:08.000]  一個一個能夠來到
[00:13:08.000 --> 00:13:10.000]  救恩的門裡面
[00:13:10.000 --> 00:13:12.000]  要這樣
[00:13:12.000 --> 00:13:14.000]  世界的時局是這樣安排
[00:13:14.000 --> 00:13:16.000]  我就想
[00:13:16.000 --> 00:13:18.000]  不知道大家會不會有這個經歷
[00:13:18.000 --> 00:13:20.000]  每天你出門的時候
[00:13:20.000 --> 00:13:22.000]  特別如果你趕著
[00:13:22.000 --> 00:13:24.000]  趕著上班
[00:13:24.000 --> 00:13:26.000]  或者做一些事情
[00:13:26.000 --> 00:13:28.000]  你搭電梯
[00:13:28.000 --> 00:13:30.000]  我就經常有這個經驗
[00:13:30.000 --> 00:13:32.000]  我當然最後一分鐘才出門
[00:13:32.000 --> 00:13:34.000]  希望一按電梯
[00:13:34.000 --> 00:13:36.000]  快點有電梯
[00:13:36.000 --> 00:13:38.000]  有一次
[00:13:38.000 --> 00:13:40.000]  很多時候
[00:13:40.000 --> 00:13:42.000]  按了電梯
[00:13:42.000 --> 00:13:44.000]  一路上上很開心
[00:13:44.000 --> 00:13:46.000]  原來不是到那一層
[00:13:46.000 --> 00:13:48.000]  去到頂樓
[00:13:48.000 --> 00:13:50.000]  因為上高那個先給我按
[00:13:50.000 --> 00:13:52.000]  你就死火了
[00:13:52.000 --> 00:13:54.000]  然後
[00:13:54.000 --> 00:13:56.000]  我就看
[00:13:56.000 --> 00:13:58.000]  為什麼停這麼久
[00:13:58.000 --> 00:14:00.000]  那個人是誰
[00:14:00.000 --> 00:14:02.000]  快點進電梯
[00:14:02.000 --> 00:14:04.000]  快點走到下一層樓梯
[00:14:04.000 --> 00:14:06.000]  看有沒有第二部電梯
[00:14:06.000 --> 00:14:08.000]  差不多了
[00:14:08.000 --> 00:14:10.000]  然後走上來
[00:14:10.000 --> 00:14:12.000]  剛剛來到電梯
[00:14:12.000 --> 00:14:14.000]  再按
[00:14:14.000 --> 00:14:16.000]  很趕時間
[00:14:16.000 --> 00:14:18.000]  然後停
[00:14:18.000 --> 00:14:20.000]  又再停
[00:14:20.000 --> 00:14:22.000]  心想
[00:14:22.000 --> 00:14:24.000]  去到G就好了
[00:14:24.000 --> 00:14:26.000]  其實我們很自我中心
[00:14:26.000 --> 00:14:28.000]  全層樓每個人都需要下電梯
[00:14:30.000 --> 00:14:32.000]  我們只看到我們自己
[00:14:32.000 --> 00:14:34.000]  我們看不到電梯的作用
[00:14:34.000 --> 00:14:36.000]  是為了整棟樓的人
[00:14:36.000 --> 00:14:40.000]  如果我們這樣看的時候
[00:14:40.000 --> 00:14:42.000]  主在來
[00:14:42.000 --> 00:14:44.000]  還沒到
[00:14:44.000 --> 00:14:46.000]  我們如果以自己的眼光來看
[00:14:46.000 --> 00:14:48.000]  好像很遙遠
[00:14:48.000 --> 00:14:50.000]  甚至懷疑
[00:14:50.000 --> 00:14:52.000]  究竟是不是真的
[00:14:52.000 --> 00:14:54.000]  但是我們看了神的心牆
[00:14:54.000 --> 00:14:56.000]  不願意一人的沉淪
[00:14:56.000 --> 00:14:58.000]  繼續在祂的救恩裡面
[00:14:58.000 --> 00:15:00.000]  希望救得更多的人
[00:15:00.000 --> 00:15:02.000]  這個就是神的心牆
[00:15:02.000 --> 00:15:04.000]  但是有一天
[00:15:04.000 --> 00:15:06.000]  這個時間會停止
[00:15:06.000 --> 00:15:08.000]  有所謂deadline
[00:15:08.000 --> 00:15:10.000]  這個deadline沒有人知道什麼時候
[00:15:10.000 --> 00:15:12.000]  這裡說到
[00:15:12.000 --> 00:15:14.000]  我們看看
[00:15:14.000 --> 00:15:16.000]  主的日子要像賊一樣來到
[00:15:16.000 --> 00:15:18.000]  那一天
[00:15:18.000 --> 00:15:20.000]  天必在轟然一聲中消失
[00:15:20.000 --> 00:15:22.000]  天體都要被烈火融化
[00:15:22.000 --> 00:15:24.000]  地和地上的萬物都要燒盡
[00:15:24.000 --> 00:15:26.000]  有一天
[00:15:26.000 --> 00:15:28.000]  神會回來
[00:15:28.000 --> 00:15:30.000]  耶穌基督會回來
[00:15:30.000 --> 00:15:32.000]  但是沒有人知道
[00:15:32.000 --> 00:15:34.000]  好像賊一樣
[00:15:34.000 --> 00:15:36.000]  我記得有一次我在美國的時候
[00:15:36.000 --> 00:15:38.000]  做伴郎
[00:15:38.000 --> 00:15:40.000]  新郎哥去結婚
[00:15:40.000 --> 00:15:42.000]  他就去到
[00:15:42.000 --> 00:15:44.000]  因為那個
[00:15:44.000 --> 00:15:46.000]  未婚的太太
[00:15:46.000 --> 00:15:48.000]  就是住得遠
[00:15:48.000 --> 00:15:50.000]  所以他在旅館裡面
[00:15:50.000 --> 00:15:52.000]  租了地方
[00:15:52.000 --> 00:15:54.000]  我們就車駛去那裡
[00:15:54.000 --> 00:15:56.000]  結婚車
[00:15:56.000 --> 00:15:58.000]  很漂亮
[00:15:58.000 --> 00:16:00.000]  那天早上
[00:16:00.000 --> 00:16:02.000]  我也不知道
[00:16:02.000 --> 00:16:04.000]  那天晚上
[00:16:04.000 --> 00:16:06.000]  我和另一個伴郎
[00:16:06.000 --> 00:16:08.000]  睡在另一個房間
[00:16:08.000 --> 00:16:10.000]  新郎哥和伴郎
[00:16:10.000 --> 00:16:12.000]  睡在另一個房間
[00:16:12.000 --> 00:16:14.000]  這個朋友
[00:16:14.000 --> 00:16:16.000]  這個伴郎有些經驗
[00:16:16.000 --> 00:16:18.000]  他說Andy你小心
[00:16:18.000 --> 00:16:20.000]  我們今天在這個旅館很危險
[00:16:20.000 --> 00:16:22.000]  我們不知道有沒有人進來偷東西
[00:16:22.000 --> 00:16:24.000]  你把貴重物品
[00:16:24.000 --> 00:16:26.000]  擺在你的枕頭上
[00:16:26.000 --> 00:16:28.000]  以防萬一
[00:16:28.000 --> 00:16:30.000]  我就這樣睡覺
[00:16:30.000 --> 00:16:32.000]  這個朋友
[00:16:32.000 --> 00:16:34.000]  結果
[00:16:34.000 --> 00:16:36.000]  那天晚上
[00:16:36.000 --> 00:16:38.000]  有人看到偷了新郎哥
[00:16:38.000 --> 00:16:40.000]  進了他家
[00:16:40.000 --> 00:16:42.000]  拿了他的錢
[00:16:42.000 --> 00:16:44.000]  真的
[00:16:44.000 --> 00:16:46.000]  真的不知道
[00:16:46.000 --> 00:16:48.000]  什麼時候來
[00:16:48.000 --> 00:16:50.000]  開門利是也不夠錢
[00:16:50.000 --> 00:16:52.000]  沒人想到
[00:16:52.000 --> 00:16:54.000]  神來的一樣
[00:16:54.000 --> 00:16:56.000]  沒人知道
[00:16:56.000 --> 00:16:58.000]  但來到的時候
[00:16:58.000 --> 00:17:00.000]  整個
[00:17:00.000 --> 00:17:02.000]  所有的天
[00:17:02.000 --> 00:17:04.000]  天體
[00:17:04.000 --> 00:17:06.000]  都要融化
[00:17:06.000 --> 00:17:08.000]  留意這些字眼
[00:17:08.000 --> 00:17:10.000]  天必轟然一聲鐘消失
[00:17:10.000 --> 00:17:12.000]  天體
[00:17:12.000 --> 00:17:14.000]  天上裡面的東西
[00:17:14.000 --> 00:17:16.000]  天和天上所有的東西
[00:17:16.000 --> 00:17:18.000]  都要融化
[00:17:18.000 --> 00:17:20.000]  所有的萬物都要消盡
[00:17:20.000 --> 00:17:22.000]  這裡有些解釋
[00:17:22.000 --> 00:17:24.000]  我們和修版有個注釋
[00:17:24.000 --> 00:17:26.000]  暴露無遺
[00:17:26.000 --> 00:17:28.000]  這個字
[00:17:28.000 --> 00:17:30.000]  有些抄的本
