
[00:00:00.000 --> 00:00:02.360]  今日呢我哋嘅題目呢叫做
[00:02:11.760 --> 00:02:14.720]  亦都呢好坦白唔係我嘅嗜好
[00:02:14.720 --> 00:02:16.840]  咁所以我哋發現呢唔同嘅人呢
[00:02:16.840 --> 00:02:18.440]  有啲唔同嘅特質㗎
[00:02:18.440 --> 00:02:20.000]  咁咪你又估下啦
[00:02:20.000 --> 00:02:21.320]  我讀書嘅時候
[00:02:21.320 --> 00:02:24.160]  你估下我參加咗一個咩學會呀
[00:02:24.160 --> 00:02:25.160]  足球
[00:02:25.160 --> 00:02:26.120]  足球學會
[00:02:26.120 --> 00:02:27.720]  大家都知我鍾意愛華頓呀
[00:02:27.720 --> 00:02:29.440]  足球有足球隊呀
[00:02:29.440 --> 00:02:30.400]  不過冇足球學會
[00:02:30.400 --> 00:02:32.480]  如果有呢我相信我都會參加嘅
[00:02:32.480 --> 00:02:33.360]  再估下呀
[00:02:33.360 --> 00:02:34.640]  網球
[00:02:34.640 --> 00:02:35.720]  網球
[00:02:35.720 --> 00:02:40.080]  大家都從運動嗰方面諗喎
[00:02:40.080 --> 00:02:42.880]  上三堂呢都有人估我參加咗一個學會
[00:02:42.880 --> 00:02:44.440]  不過呢個學會係唔存在嘅
[00:02:44.440 --> 00:02:47.000]  叫做食嘢學會
[00:02:47.000 --> 00:02:49.200]  係冇呢個學會㗎
[00:02:49.200 --> 00:02:52.400]  大家可能都知道我好鍾意足球啦
[00:02:52.400 --> 00:02:55.040]  但係呢有另一樣嘢我都曾經講過一次
[00:02:55.040 --> 00:02:56.960]  但可能大家冇乜印象
[00:02:56.960 --> 00:03:02.320]  我參加過考古學會呀
[00:03:02.320 --> 00:03:04.840]  係咪嚇身你呢
[00:03:04.840 --> 00:03:07.080]  我讀中學嘅時候參加咗考古學會
[00:03:07.080 --> 00:03:09.440]  考古學會嘅人有咩特質呢
[00:03:09.440 --> 00:03:11.680]  就係好鍾意歷史㗎
[00:03:11.680 --> 00:03:13.360]  我其實好鍾意歷史㗎
[00:03:13.360 --> 00:03:16.120]  有一次呢我就帶班少年去赤柱
[00:03:16.120 --> 00:03:17.560]  我就見到卜公碼頭
[00:03:17.560 --> 00:03:20.200]  話我好興奮呀 嘩嘩卜公碼頭呀
[00:03:20.200 --> 00:03:21.520]  我哋一齊去睇下
[00:03:21.520 --> 00:03:23.320]  咁啲少年人已經唔係好熱衷喇
[00:03:23.320 --> 00:03:24.800]  不過阿肥成就去咗去啦
[00:03:24.800 --> 00:03:28.120]  跟住我話你知唔知卜公碼頭有咩歷史呀
[00:03:28.120 --> 00:03:31.280]  嘩我話卜公碼頭嘅歷史畀你聽呀
[00:03:31.280 --> 00:03:33.760]  跟住走晒
[00:03:33.760 --> 00:03:35.040]  係走剩一個
[00:03:35.040 --> 00:03:36.040]  我話真係好啦
[00:03:36.040 --> 00:03:39.560]  因為少年人你願意聽我講卜公碼頭嘅歷史
[00:03:39.560 --> 00:03:40.840]  我見個個人都走晒
[00:03:40.840 --> 00:03:42.600]  總要有一個人畀下面嚟嘅
[00:03:42.600 --> 00:03:45.320]  你講啦 不過冇講太耐
[00:03:45.320 --> 00:03:46.920]  鍾意歷史嘅人嘅特質呢
[00:03:46.920 --> 00:03:48.880]  就係係咁鍾意聽歷史講歷史㗎
[00:03:48.880 --> 00:03:50.040]  唔鍾意嗰啲呢
[00:03:50.040 --> 00:03:51.360]  好快就會點呀
[00:03:51.360 --> 00:03:52.920]  瞓唔著覺
[00:03:52.920 --> 00:03:54.880]  但係呢我參加考古學會呢
[00:03:54.880 --> 00:03:57.400]  我係好鍾意聽嗰啲講座㗎
[00:03:57.400 --> 00:03:58.840]  嗰啲歷史講座啦
[00:03:58.840 --> 00:04:00.120]  究竟唔同嘅嘢有咩歷史啦
[00:04:00.120 --> 00:04:01.840]  我係開心到不得了
[00:04:01.840 --> 00:04:02.920]  咁唔單止係咁㗎
[00:04:02.920 --> 00:04:03.800]  佢哋仲會安排
[00:04:03.800 --> 00:04:04.840]  因為係英國嗰邊㗎
[00:04:04.840 --> 00:04:05.920]  咁仲會安排呢
[00:04:05.920 --> 00:04:07.760]  我哋去參觀博物館
[00:04:07.760 --> 00:04:10.640]  同埋會去睇一啲英國嘅古蹟㗎
[00:04:10.640 --> 00:04:17.840]  咁所以我都發現嘅唔同嘅人呢有唔同嘅特質㗎
[00:04:17.840 --> 00:04:20.640]  但係今日我哋呢要問大家一個問題呀
[00:04:20.640 --> 00:04:22.920]  今日我哋作為基督徒
[00:04:22.920 --> 00:04:27.720]  我哋嘅生命又應該有啲乜嘢嘅特質呢
[00:04:27.720 --> 00:04:31.120]  今日呢我哋會一齊呢去開一卷新嘅書卷
[00:04:31.120 --> 00:04:32.760]  就係爾忽所書喇
[00:04:32.760 --> 00:04:37.120]  爾忽所書呢係保羅寫畀爾忽所教會嘅一封信
[00:04:37.120 --> 00:04:39.160]  我哋呢可能問第一個問題
[00:04:39.160 --> 00:04:43.560]  就係保羅寫信畀爾忽所教會嘅目的是乜嘢嘢呢
[00:04:43.560 --> 00:04:47.560]  當我哋嘗試去中攬成卷嘅爾忽所書呢
[00:04:47.560 --> 00:04:49.560]  我哋可能都會睇到少少嘢㗎
[00:04:49.560 --> 00:04:52.240]  係第一章保羅教導爾忽所教會
[00:04:52.240 --> 00:04:56.160]  佢話你哋要明白耶穌基督為你哋所做㗎
[00:04:56.160 --> 00:04:59.640]  佢第三章佢提醒爾忽所教會
[00:04:59.640 --> 00:05:02.560]  你有耶穌基督喺你哋生命裏面
[00:05:02.560 --> 00:05:06.120]  並且你哋要明白耶穌基督嘅大愛
[00:05:06.120 --> 00:05:10.800]  所以你哋要持守屬靈領袖教導你哋嘅真理
[00:05:10.800 --> 00:05:13.520]  並且喺第四到第五章我哋睇到呢
[00:05:13.520 --> 00:05:15.400]  你唔好同呢個世界妥協
[00:05:15.400 --> 00:05:18.680]  保羅教導佢哋喺生命唔同嘅層面裏面
[00:05:18.680 --> 00:05:21.760]  要點樣去活出聖經嘅真理
[00:05:21.760 --> 00:05:26.280]  如果我哋再仔細去睇一睇爾忽所書嘅寫作日期
[00:05:26.280 --> 00:05:30.320]  同埋去明白多少少爾忽所教會當時面對嘅問題呢
[00:05:30.320 --> 00:05:35.240]  我哋又會更加明白保羅寫信畀爾忽所教會嘅目的
[00:05:35.240 --> 00:05:40.080]  聖經學者一般認為呢個書信嘅成書日期
[00:05:40.080 --> 00:05:43.320]  大概係公元60至到62年
[00:05:43.320 --> 00:05:48.000]  呢段時間保羅其實喺羅馬被囚禁
[00:05:48.000 --> 00:05:52.320]  雖然被囚禁佢仍然可以接待一啲到訪嘅人
[00:05:52.320 --> 00:05:57.360]  而呢啲嘅人亦都可以幫佢抄低保羅口述嘅書信
[00:05:57.360 --> 00:06:01.040]  並且將呢啲嘅書信帶到去唔同嘅教會
[00:06:01.040 --> 00:06:04.720]  我哋知道保羅自己成立爾忽所教會
[00:06:04.720 --> 00:06:08.640]  並且喺教會裏面伏蝕咗兩至三年嘅時間
[00:06:08.640 --> 00:06:13.840]  如果我哋對比返呢段時間同埋爾忽所書寫成嘅時間
[00:06:13.840 --> 00:06:17.520]  中間大概有六至七年嘅時間
[00:06:17.520 --> 00:06:20.440]  呢六至七年發生咗咩事呢
[00:06:20.440 --> 00:06:25.560]  我哋或者可以從爾忽所教會面對嘅一啲嘅挑戰
[00:06:25.560 --> 00:06:28.680]  去睇到保羅點解要寫呢封嘅書信
[00:06:28.680 --> 00:06:32.840]  當時呢爾忽所教會面對呢幾個熟齡嘅挑戰
[00:06:32.840 --> 00:06:36.640]  第一個呢係爾忽所當地偶像嘅崇拜
[00:06:36.640 --> 00:06:41.920]  我哋知道爾忽所呢有一個叫做阿底米女神嘅神廟
[00:06:41.920 --> 00:06:46.040]  阿底米呢係一個有好多乳房嘅神像
[00:06:46.040 --> 00:06:49.000]  係代表呢多產同埋豐收
[00:06:49.000 --> 00:06:54.280]  多陣時呢好多人會去到爾忽所嘅神廟去拜呢個阿底米女神
[00:06:54.280 --> 00:06:56.600]  而喺《仕途行傳》裏面呢我哋都讀到
[00:06:56.600 --> 00:06:58.920]  因為有好多人信咗耶穌呢
[00:06:58.920 --> 00:07:05.080]  做阿底米女神神像嗰啲嘅公像去擔心自己嘅生意呢
[00:07:05.080 --> 00:07:07.000]  就發生咗個動亂
[00:07:07.000 --> 00:07:10.360]  不過感恩神保守咗保羅嘅安全
[00:07:10.360 --> 00:07:12.160]  另外一個當陣時嘅挑戰呢
[00:07:12.160 --> 00:07:17.240]  就係當陣時羅馬帝國對君王嘅冒拜即係咩呢
[00:07:17.240 --> 00:07:22.960]  即係羅馬帝國叫人哋將皇帝當係神咁拜
[00:07:22.960 --> 00:07:25.840]  當陣時呢喺公元十一至十三年
[00:07:25.840 --> 00:07:28.720]  喺爾忽所呢起咗一個嘅神廟
[00:07:28.720 --> 00:07:31.040]  呢個神廟呢當陣時咁樣寫嘅
[00:07:31.040 --> 00:07:34.560]  係奉獻畀阿底米女神
[00:07:34.560 --> 00:07:39.120]  亦都奉獻畀羅馬君王蓋薩奧古斯督
[00:07:39.120 --> 00:07:43.120]  而佢哋形容奧古斯督是神的兒子
[00:07:43.120 --> 00:07:47.600]  同埋將呢個神廟獻畀奧古斯督嘅兒子
[00:07:47.600 --> 00:07:53.240]  喺好多政策裏面其實羅馬帝國都宣揚對君王嘅冒拜
[00:07:53.240 --> 00:07:57.400]  即係將君王當係神咁拜
[00:07:57.400 --> 00:08:03.160]  佢哋亦都宣稱羅馬嘅皇帝係世界嘅中心
[00:08:03.160 --> 00:08:06.680]  呢個呢係當陣時佢哋面對另外一個嘅挑戰
[00:08:06.680 --> 00:08:10.400]  如果頭兩個挑戰我哋可以視為外憂呢
[00:08:10.400 --> 00:08:13.080]  第三個挑戰呢就係一啲嘅內患
[00:08:13.080 --> 00:08:17.280]  就係猶太基督徒同埋外邦基督徒之間嘅張力
[00:08:17.280 --> 00:08:22.080]  我哋知道爾忽所教會最初信主通常都係猶太嘅基督徒
[00:08:22.080 --> 00:08:25.280]  但係之後呢有好多外邦人都信咗耶穌
[00:08:25.280 --> 00:08:28.400]  模型之間成立咗一啲嘅張力
[00:08:28.400 --> 00:08:35.120]  而當時呢亦都係羅馬政府時不時會推出一啲針對猶太人嘅政策
[00:08:35.120 --> 00:08:40.760]  而當時好多基督徒呢都被視為係同猶太人呢係一伙嘅有關連嘅
[00:08:40.760 --> 00:08:46.640]  而呢樣嘢亦都造成咗猶太基督徒同埋外邦基督徒之間一啲嘅張力
[00:08:46.640 --> 00:08:49.920]  頭先我哋講保羅成立咗爾忽所教會
[00:08:49.920 --> 00:08:52.840]  並且喺裏面呢已經伏蝕咗兩至三年
[00:08:52.840 --> 00:08:58.480]  但係當保羅離開咗之後有新嘅信徒亦都有新嘅增長
[00:08:58.480 --> 00:09:00.920]  但亦都隨住時間嘅過去
[00:09:00.920 --> 00:09:03.760]  當爾忽所教會面對呢啲嘅挑戰
[00:09:03.760 --> 00:09:08.960]  出現咗有啲信徒有灰心失望嘅情況出現
[00:09:08.960 --> 00:09:13.240]  所以呢聖經學者普遍認為爾忽所宣其中一個好主要嘅目的
[00:09:13.240 --> 00:09:15.560]  就係保羅要鼓勵爾忽所嘅弟兄姊妹
[00:09:15.560 --> 00:09:16.880]  你哋唔好失望
[00:09:16.880 --> 00:09:18.600]  你哋唔好灰心失望
[00:09:18.600 --> 00:09:22.320]  你哋要再一次認定你哋自己嘅身份
[00:09:22.320 --> 00:09:24.480]  當你哋認定身份嘅時候
[00:09:24.480 --> 00:09:29.160]  你哋要繼續努力行喺跟隨耶穌嘅道路裏面
[00:09:29.160 --> 00:09:30.960]  所以今日我哋分享嘅題目
[00:09:30.960 --> 00:09:34.040]  係找緊屬靈嘅恩典同埋應許
[00:09:34.040 --> 00:09:36.160]  保羅喺爾忽所書第一章
[00:09:36.160 --> 00:09:39.440]  去話返畀爾忽所嘅教會聽
[00:09:39.440 --> 00:09:41.880]  佢首先講清楚自己嘅身份
[00:09:41.880 --> 00:09:44.800]  跟住再講清楚爾忽所信徒嘅身份
[00:09:44.800 --> 00:09:46.640]  並且同佢哋講其實你哋呢
[00:09:46.640 --> 00:09:50.000]  係有好多屬靈嘅恩典同埋應許
[00:09:50.000 --> 00:09:52.560]  你哋要找緊呢啲屬靈嘅恩典同埋應許
[00:09:52.560 --> 00:09:55.560]  並且生命作出回應
[00:09:55.560 --> 00:09:57.160]  所以第一章裏面呢
[00:09:57.160 --> 00:10:00.200]  我哋今日呢一齊學三局嘅功課
[00:10:00.200 --> 00:10:01.880]  一開始嘅時候呢我哋首先呢
[00:10:01.880 --> 00:10:04.360]  去讀第一章嘅一至第二節
[00:10:04.360 --> 00:10:06.120]  我哋一齊讀一二三
[00:10:06.120 --> 00:10:07.480]  奉神旨意
[00:10:07.480 --> 00:10:10.440]  作基督耶穌使徒的保羅
[00:10:10.440 --> 00:10:13.360]  寫信給在爾忽所的聖徒
[00:10:13.360 --> 00:10:17.200]  就是在基督耶穌裏有忠心的人
[00:10:17.200 --> 00:10:20.680]  願因為平安從神我們的父
[00:10:20.680 --> 00:10:23.680]  和主耶穌基督歸與你們
[00:10:23.680 --> 00:10:25.680]  一開始保羅表明自己嘅身份
[00:10:25.680 --> 00:10:28.800]  佢係奉神旨意唔係自己嘅旨意
[00:10:28.800 --> 00:10:30.840]  去作基督耶穌嘅使徒
[00:10:30.840 --> 00:10:35.440]  係將福音要帶到去係爾忽所教會
[00:10:35.440 --> 00:10:37.600]  你可能問呀咁佢哋好多人都識保羅
[00:10:37.600 --> 00:10:38.760]  點解仲要介紹
[00:10:38.760 --> 00:10:42.640]  因為有好多人喺保羅離開咗之後加入教會嘅
[00:10:42.640 --> 00:10:45.600]  所以保羅再一次寫清楚佢嘅身份
[00:10:45.600 --> 00:10:46.600]  但唔單止係咁呀
[00:10:46.600 --> 00:10:48.000]  保羅更加再一次講清楚
[00:10:48.000 --> 00:10:50.480]  爾忽所教會底子會你嘅身份
[00:10:50.480 --> 00:10:53.280]  係爾忽所嘅聖徒
[00:10:53.280 --> 00:10:55.680]  我哋呢靠著係耶穌
[00:10:55.680 --> 00:10:59.600]  我哋得著拯救並且踏上呢個成聖嘅生命
[00:10:59.600 --> 00:11:03.960]  而佢哋係喺基督耶穌裏面有忠心嘅人
[00:11:03.960 --> 00:11:08.960]  即係話佢哋嘅生命要活出一個跟隨耶穌嘅生命
[00:11:08.960 --> 00:11:11.680]  今日呢我哋學嘅第一個功課
[00:11:11.680 --> 00:11:14.600]  係喺被揀選嘅裏面
[00:11:14.600 --> 00:11:17.640]  要活出一個聖潔嘅生命
[00:11:17.640 --> 00:11:19.720]  我哋首先讀三節到六節
[00:11:19.720 --> 00:11:20.440]  我哋一齊讀
[00:11:20.440 --> 00:11:21.640]  一二三
[00:11:21.640 --> 00:11:24.320]  願眾讚歸於我們主
[00:11:24.320 --> 00:11:26.440]  耶穌基督的父神
[00:11:26.440 --> 00:11:27.760]  他在基督裏
[00:11:27.760 --> 00:11:32.320]  曾賜給我們天上各樣屬靈的福氣
[00:11:32.320 --> 00:11:35.680]  就如神從創立世界以前
[00:11:35.680 --> 00:11:38.440]  在基督裏揀選了我們
[00:11:38.440 --> 00:11:42.040]  使我們在他面前成為聖潔
[00:11:42.040 --> 00:11:43.720]  無有瑕疵
[00:11:43.720 --> 00:11:45.520]  由因愛我們
[00:11:45.520 --> 00:11:49.120]  就按著自己二子所喜悅的
[00:11:49.120 --> 00:11:53.920]  預定我們藉著耶穌基督得二子的名分
[00:11:53.920 --> 00:11:57.400]  使他榮耀的一點得著稱讚
[00:11:57.400 --> 00:12:02.240]  這一點是他在愛子裏所賜給我們的
[00:12:02.240 --> 00:12:03.520]  一開始嘅時候呢
[00:12:03.520 --> 00:12:04.000]  唔好落話
[00:12:04.000 --> 00:12:05.880]  我哋首先讚美天父
[00:12:05.880 --> 00:12:08.880]  願眾讚歸於我們主
[00:12:08.880 --> 00:12:10.840]  耶穌基督的父神
[00:12:10.840 --> 00:12:11.880]  點解呢
[00:12:11.880 --> 00:12:15.240]  因為他賜給我們屬靈
[00:12:15.240 --> 00:12:17.960]  和天上各樣的福氣
[00:12:17.960 --> 00:12:19.440]  因為講了兩樣很重要的事
[00:12:19.440 --> 00:12:20.680]  第一是屬靈
[00:12:20.680 --> 00:12:23.720]  屬靈即是從神而來的
[00:12:23.720 --> 00:12:25.800]  第二是天上的福氣
[00:12:25.800 --> 00:12:27.160]  不是地上的福氣
[00:12:27.160 --> 00:12:29.120]  什麼是天上的福氣呢
[00:12:29.120 --> 00:12:31.560]  救恩是天上的福氣
[00:12:31.560 --> 00:12:33.560]  我們的罪得赦免
[00:12:33.560 --> 00:12:35.040]  是天上的福氣
[00:12:35.040 --> 00:12:37.600]  我們今日被稱為神的兒女
[00:12:37.600 --> 00:12:39.120]  是天上的福氣
[00:12:39.120 --> 00:12:40.520]  我們今日有聖靈
[00:12:40.520 --> 00:12:42.040]  在我們的生命裏面
[00:12:42.040 --> 00:12:43.720]  生命的恩基是天上的福氣
[00:12:43.720 --> 00:12:46.200]  這些所有保羅都會講的
[00:12:46.200 --> 00:12:49.240]  但在這裏他首先講了重要的一件事
[00:12:49.240 --> 00:12:52.240]  就是我們是被揀選的
[00:12:52.240 --> 00:12:54.640]  我們是在基督裏面被揀選
[00:12:54.640 --> 00:12:57.440]  他要強調這個是神對我們的大愛
[00:12:57.440 --> 00:12:58.200]  點解
[00:12:58.200 --> 00:13:00.280]  因為不是我們自己
[00:13:00.280 --> 00:13:01.520]  不是我有什麼聰明
[00:13:01.520 --> 00:13:03.000]  所以被神揀選
[00:13:03.000 --> 00:13:04.800]  不是我做了什麼
[00:13:04.800 --> 00:13:06.000]  神揀選
[00:13:06.000 --> 00:13:09.920]  而全是神的愛和恩典
[00:13:09.920 --> 00:13:10.960]  我認識一位朋友
[00:13:10.960 --> 00:13:12.400]  他是一位醫生
[00:13:12.400 --> 00:13:14.080]  他也是一位基督徒
[00:13:14.080 --> 00:13:15.960]  他的教會有一個計劃
[00:13:15.960 --> 00:13:19.360]  就是會資助國內有需要接受手術
[00:13:19.360 --> 00:13:22.160]  但又沒有資源去接受手術的兒童
[00:13:22.160 --> 00:13:24.640]  會來到香港去接受手術
[00:13:24.640 --> 00:13:25.920]  他們在香港的時間
[00:13:25.920 --> 00:13:28.080]  他會住在我朋友家裏
[00:13:28.080 --> 00:13:29.560]  他會住在我朋友家裏
[00:13:29.560 --> 00:13:31.040]  預備那個手術
[00:13:31.040 --> 00:13:32.280]  而接受那個手術
[00:13:32.280 --> 00:13:36.400]  以及會住在手術康復的時間
[00:13:36.400 --> 00:13:38.760]  這些兒童得著這個幫助
[00:13:38.760 --> 00:13:40.240]  不是他們有什麼能幹
[00:13:40.240 --> 00:13:41.960]  不是他們做過什麼
[00:13:41.960 --> 00:13:43.880]  是愛和恩典
[00:13:43.880 --> 00:13:48.040]  但我們今天在主裏所得到的恩典更加大
[00:13:48.040 --> 00:13:52.120]  這個兒童可能暫時住在我朋友家裏
[00:13:52.120 --> 00:13:57.040]  但我們是永恆得著神兒女的福分
[00:13:57.040 --> 00:14:01.000]  當我們得著這個永恆神兒女的福分的時候
[00:14:01.000 --> 00:14:02.680]  第四節保羅說
[00:14:02.680 --> 00:14:04.840]  我們生命被揀選
[00:14:04.840 --> 00:14:06.480]  有這個身份
[00:14:06.480 --> 00:14:09.200]  我們就要活出聖潔
[00:14:09.200 --> 00:14:11.600]  沒有瑕疵的生命
[00:14:11.600 --> 00:14:12.560]  第六節
[00:14:12.560 --> 00:14:16.080]  使他榮耀的恩典得著稱讚
[00:14:16.080 --> 00:14:18.440]  我們的生命就是這樣去榮耀神
[00:14:18.440 --> 00:14:24.040]  這恩典是他在愛子女所賜給我們的
[00:14:24.040 --> 00:14:25.440]  我在英國讀書
[00:14:25.440 --> 00:14:27.600]  我是讀一間寄宿的學校
[00:14:27.600 --> 00:14:30.840]  這間寄宿的學校是一間很嚴謹的中學
[00:14:30.840 --> 00:14:33.600]  它是在一個城市裏面的
[00:14:33.600 --> 00:14:35.120]  但我們作為學生
[00:14:35.120 --> 00:14:38.640]  我們在什麼時間可以去這個城市
[00:14:38.640 --> 00:14:40.960]  我們在什麼時間去
[00:14:40.960 --> 00:14:43.160]  要穿什麼衣服
[00:14:43.160 --> 00:14:46.000]  去到有什麼不可以做
[00:14:46.000 --> 00:14:47.920]  全部是很嚴格的規管
[00:14:47.920 --> 00:14:50.040]  第一我們只可以在某一個時段
[00:14:50.040 --> 00:14:51.720]  我們進到城市裏面
[00:14:51.720 --> 00:14:53.040]  我們出城市的時候
[00:14:53.040 --> 00:14:55.000]  我們要穿什麼不會爛身爛勢
[00:14:55.000 --> 00:14:56.680]  不可以晃來晃去
[00:14:56.680 --> 00:14:58.440]  去到有些地方不可以去的
[00:14:58.440 --> 00:14:59.680]  什麼地方不可以去呢
[00:14:59.680 --> 00:15:01.480]  賭球的地方不可以去
[00:15:01.480 --> 00:15:03.200]  買煙的地方不可以去
[00:15:03.200 --> 00:15:05.160]  賣酒的地方不可以去
[00:15:05.160 --> 00:15:06.960]  為什麼這麼嚴謹呢
[00:15:06.960 --> 00:15:09.240]  因為你有一個身份
[00:15:09.240 --> 00:15:12.680]  這個身份就是這間學校有學生的身份
[00:15:12.680 --> 00:15:16.520]  今天我們有一個更加尊貴的身份
[00:15:16.520 --> 00:15:19.200]  就是神兒女的身份
[00:15:19.200 --> 00:15:21.200]  所以我們要活出一個
[00:15:21.200 --> 00:15:24.400]  聖潔無瑕疵的生命
[00:15:24.400 --> 00:15:26.960]  我很喜歡問少年一個問題
[00:15:26.960 --> 00:15:29.760]  就是如果今天你的同學
[00:15:29.760 --> 00:15:32.320]  知道你是一個基督徒
[00:15:32.320 --> 00:15:34.320]  你會覺得你的朋友
[00:15:34.320 --> 00:15:37.560]  覺得你是多麼像一個基督徒呢
[00:15:37.560 --> 00:15:40.080]  由一分排到十分
[00:15:40.080 --> 00:15:42.560]  而一分是你完全不像一個基督徒
[00:15:42.560 --> 00:15:44.800]  十分你是完全像一個基督徒
[00:15:44.800 --> 00:15:46.520]  我很喜歡問他們一個問題的
[00:15:46.520 --> 00:15:47.280]  為什麼呢
[00:15:47.280 --> 00:15:48.920]  因為曾經有一個少年人
[00:15:48.920 --> 00:15:50.960]  有一個星期六來找我
[00:15:50.960 --> 00:15:52.240]  他說飛星
[00:15:52.240 --> 00:15:55.480]  我決定了要參加新一屆的少年門女
[00:15:55.480 --> 00:15:57.120]  我第一很感動
[00:15:57.120 --> 00:15:58.360]  第二我就說
[00:15:58.360 --> 00:16:00.360]  為什麼突然間你這麼有決心
[00:16:00.360 --> 00:16:02.280]  去參加少年門女的
[00:16:02.280 --> 00:16:04.160]  原來是因為他在學校
[00:16:04.160 --> 00:16:06.280]  跟同學一個經歷
[00:16:06.280 --> 00:16:08.920]  他說他跟同學一天閒談的時候
[00:16:08.920 --> 00:16:10.000]  同學就問他
[00:16:10.000 --> 00:16:12.680]  你星期六做什麼的
[00:16:12.680 --> 00:16:15.080]  他就說我星期六回教會
[00:16:15.080 --> 00:16:18.320]  然後他一群朋友在笑他
[00:16:18.320 --> 00:16:19.160]  然後跟他說
[00:16:19.160 --> 00:16:20.080]  不要玩了
[00:16:20.080 --> 00:16:22.280]  你回教會說別的
[00:16:22.280 --> 00:16:23.400]  然後他再回應
[00:16:23.400 --> 00:16:24.760]  不是
[00:16:24.760 --> 00:16:26.920]  我真的星期六回教會
[00:16:26.920 --> 00:16:29.120]  然後他的同學再笑他
[00:16:29.120 --> 00:16:30.600]  笑得更加大聲
[00:16:30.600 --> 00:16:32.960]  然後說了一句令他很傷心的話
[00:16:32.960 --> 00:16:35.800]  你哪一分像基督徒啊
