
[00:00:00.000 --> 00:00:05.000]  我今日都想同大家分享一個訊息
[00:03:27.000 --> 00:03:30.000]  讀書又很大壓力,很多功課
[00:03:30.000 --> 00:03:34.000]  放學又要去補習,還有很多很多的事情
[00:03:34.000 --> 00:03:40.000]  小孩子可能玩的時間都沒多少,對不對?
[00:03:40.000 --> 00:03:44.000]  做父母呢?其實也很大壓力
[00:03:44.000 --> 00:03:50.000]  整個社會的價值觀,使父母都好像被人拉著鼻子走
[00:03:50.000 --> 00:03:52.000]  每個人都很辛苦
[00:03:52.000 --> 00:03:55.000]  我們說平安,這兩個字很簡單
[00:03:55.000 --> 00:03:58.000]  小朋友也會寫,很簡單
[00:03:58.000 --> 00:04:01.000]  但是呢?又好像很遙不可及
[00:04:01.000 --> 00:04:03.000]  想拿也拿不到
[00:04:03.000 --> 00:04:07.000]  今天我就要告訴你一個超乎想像的好消息
[00:04:07.000 --> 00:04:12.000]  就是剛才小朋友和我們大家一起讀過的這節經文
[00:04:12.000 --> 00:04:16.000]  剛才在話劇裡面,天使天君就出來宣告
[00:04:16.000 --> 00:04:19.000]  在至高之處,榮耀歸於神
[00:04:19.000 --> 00:04:24.000]  在地上,平安歸於他所喜悅的人們
[00:04:24.000 --> 00:04:27.000]  原來天使這個宣告告訴我們
[00:04:27.000 --> 00:04:29.000]  平安是可以得到的
[00:04:29.000 --> 00:04:34.000]  在這裡它說,平安歸於他所喜悅的人在地上
[00:04:34.000 --> 00:04:39.000]  就是我們地上這些人,我們是有機會得到這個平安的
[00:04:39.000 --> 00:04:44.000]  如果你說,我還沒得到,好像不太感覺到
[00:04:44.000 --> 00:04:48.000]  那你待會要聽聽,怎樣可以得到呢?
[00:04:48.000 --> 00:04:52.000]  原來猶太人和中國人很相似的
[00:04:52.000 --> 00:04:57.000]  其實我們大家都是很渴望平安這個福氣的
[00:04:57.000 --> 00:05:03.000]  平安不單單是指身體健康,出入平安
[00:05:03.000 --> 00:05:08.000]  不只是沒有病沒有痛,去到哪裡都沒有意外發生,平平安安
[00:05:08.000 --> 00:05:09.000]  不只是這樣
[00:05:09.000 --> 00:05:13.000]  原來在希伯來文的觀念裡面
[00:05:13.000 --> 00:05:17.000]  平安這個字,希伯來文叫Shalom
[00:05:17.000 --> 00:05:19.000]  Shalom就是平安
[00:05:19.000 --> 00:05:22.000]  其實它的意思是更加闊的
[00:05:22.000 --> 00:05:29.000]  它有願好無缺、願滿、幸福滿足這些含義
[00:05:29.000 --> 00:05:34.000]  它一般是指人生很美滿、關係和好
[00:05:34.000 --> 00:05:36.000]  就是你和其他人的關係
[00:05:36.000 --> 00:05:40.000]  無論是家人、不認識的人、其他人、同事等等
[00:05:40.000 --> 00:05:42.000]  關係都很美滿的
[00:05:42.000 --> 00:05:44.000]  有興旺、健康
[00:05:44.000 --> 00:05:51.000]  並且你要做的事情都是得到很圓滿的結果等等這樣的意思
[00:05:51.000 --> 00:05:56.000]  所以平安其實不只是指一個愛在環境的平安順利
[00:05:56.000 --> 00:06:05.000]  而是指到我們心裡面那種心境有那種平靜、安穩
[00:06:05.000 --> 00:06:12.000]  換句話說,平安其實是人領受了從神而來那份救恩
[00:06:12.000 --> 00:06:17.000]  令到我們和神、和人之間的關係都很好
[00:06:17.000 --> 00:06:25.000]  以致我們心裡面有一種很平靜、安穩、很舒暢的一種感覺
[00:06:25.000 --> 00:06:28.000]  在經文這裡說
[00:06:28.000 --> 00:06:33.000]  在地上平安歸於他所喜悅的人
[00:06:33.000 --> 00:06:35.000]  這個「他」是誰呢?
[00:06:35.000 --> 00:06:39.000]  這個「他」其實是指到上帝
[00:06:39.000 --> 00:06:44.000]  在地上平安歸於上帝所喜悅的人
[00:06:44.000 --> 00:06:48.000]  在英文不同的版本都說那個所喜悅的人
[00:06:48.000 --> 00:06:53.000]  就是那些上帝說他Very Good那些人
[00:06:53.000 --> 00:06:56.000]  就是上帝都豎起手指頭讚他
[00:06:56.000 --> 00:06:58.000]  你做得真是好了
[00:06:58.000 --> 00:07:00.000]  那些人,無論是男是女
[00:07:00.000 --> 00:07:04.000]  都是上帝讚他,你真是做得好
[00:07:04.000 --> 00:07:09.000]  到底怎樣才算是在上帝面前
[00:07:09.000 --> 00:07:12.000]  我們都被稱讚,你真是做得好呢?
[00:07:12.000 --> 00:07:16.000]  上帝都喜悅我們,是怎樣呢?
[00:07:16.000 --> 00:07:18.000]  其實意思就是說
[00:07:18.000 --> 00:07:21.000]  無論我們所想的事、所思所想
[00:07:21.000 --> 00:07:23.000]  或我們所做的事
[00:07:23.000 --> 00:07:27.000]  在這一個至高的上帝面前
[00:07:27.000 --> 00:07:32.000]  他都覺得你做得沒錯,你行得很好
[00:07:32.000 --> 00:07:34.000]  以致我們在上帝面前
[00:07:34.000 --> 00:07:38.000]  是有一個我可以很坦言的無虧的良心
[00:07:38.000 --> 00:07:40.000]  我們中國人都會說一句話
[00:07:40.000 --> 00:07:46.000]  平生不作虧心事,夜半敲門也不驚
[00:07:46.000 --> 00:07:48.000]  即是你半夜突然有人敲你的門
[00:07:48.000 --> 00:07:51.000]  有些人會害怕
[00:07:51.000 --> 00:07:54.000]  有些人會說,你是不是做了虧心事?
[00:07:54.000 --> 00:07:58.000]  如果沒有的話,就算有這樣的情況都不害怕
[00:07:58.000 --> 00:08:00.000]  但問題就是說
[00:08:00.000 --> 00:08:02.000]  我們其實沒有一個人
[00:08:02.000 --> 00:08:04.000]  可以確保我們自己
[00:08:04.000 --> 00:08:07.000]  我們想的事、我們做出來的事
[00:08:07.000 --> 00:08:12.000]  都是完全沒錯,都是好的
[00:08:12.000 --> 00:08:13.000]  你敢不敢說
[00:08:13.000 --> 00:08:16.000]  我所一生人過去做過這麼多的事
[00:08:16.000 --> 00:08:18.000]  我全部都是無愧於神
[00:08:18.000 --> 00:08:20.000]  無愧於人嗎?
[00:08:20.000 --> 00:08:22.000]  有沒有一個這樣的人?
[00:08:22.000 --> 00:08:26.000]  我相信我們沒有人敢去舉這個手下
[00:08:26.000 --> 00:08:27.000]  縱然我們有時候
[00:08:27.000 --> 00:08:29.000]  很多時候我們自己會說
[00:08:29.000 --> 00:08:32.000]  我沒有做過虧心事
[00:08:32.000 --> 00:08:35.000]  其實這句話都是我們驕傲的
[00:08:35.000 --> 00:08:39.000]  我相信沒有一個人沒有做過虧心事
[00:08:39.000 --> 00:08:43.000]  但是我相信我們今天坐在這裡的人
[00:08:43.000 --> 00:08:45.000]  我相信我們應該
[00:08:45.000 --> 00:08:48.000]  這裡的人都沒有做過一些違法的事
[00:08:48.000 --> 00:08:49.000]  有沒有人被人抓過去?
[00:08:49.000 --> 00:08:51.000]  被警察抓過
[00:08:51.000 --> 00:08:54.000]  可能頂多比較容易一點就是你
[00:08:54.000 --> 00:08:57.000]  衝紅燈可能被警察抓去罰你幾百元
[00:08:57.000 --> 00:08:59.000]  是不是?不知道有沒有
[00:08:59.000 --> 00:09:03.000]  我們基本上都沒有做過犯法的事
[00:09:03.000 --> 00:09:06.000]  但是其實我們自己都知道
[00:09:06.000 --> 00:09:07.000]  苦心自問
[00:09:07.000 --> 00:09:09.000]  我們有時候內心想的事
[00:09:09.000 --> 00:09:10.000]  想的事
[00:09:10.000 --> 00:09:11.000]  做的事
[00:09:11.000 --> 00:09:13.000]  都有很多很黑暗
[00:09:13.000 --> 00:09:15.000]  很自私的事
[00:09:15.000 --> 00:09:17.000]  我們有沒有說過謊?
[00:09:17.000 --> 00:09:19.000]  小朋友有沒有?
[00:09:19.000 --> 00:09:21.000]  我們有沒有罵過人?
[00:09:21.000 --> 00:09:23.000]  有沒有生氣過人?
[00:09:23.000 --> 00:09:25.000]  有沒有貪心過?
[00:09:25.000 --> 00:09:27.000]  有沒有自私?
[00:09:27.000 --> 00:09:28.000]  有沒有很自我?
[00:09:28.000 --> 00:09:31.000]  我喜歡怎樣就怎樣
[00:09:31.000 --> 00:09:34.000]  甚至乎我們可能在一個家庭裏面
[00:09:34.000 --> 00:09:36.000]  會比較容易一點理解
[00:09:36.000 --> 00:09:40.000]  夫妻之間本來應該是最親密的人
[00:09:40.000 --> 00:09:42.000]  但是在相處裏面
[00:09:42.000 --> 00:09:45.000]  我們很容易會因為一些很小的事
[00:09:45.000 --> 00:09:47.000]  大家很執著自己的看法
[00:09:47.000 --> 00:09:51.000]  就是小小的事就是吵吵鬧鬧
[00:09:51.000 --> 00:09:54.000]  為了一口氣就傷了感情
[00:09:54.000 --> 00:09:57.000]  在教小朋友的過程裏面
[00:09:57.000 --> 00:10:00.000]  也都會容易因為大家看法不同
[00:10:00.000 --> 00:10:01.000]  就算兩夫婦
[00:10:01.000 --> 00:10:03.000]  大家都可以會有一些矛盾
[00:10:03.000 --> 00:10:05.000]  是不是?
[00:10:05.000 --> 00:10:06.000]  在家庭裏面
[00:10:06.000 --> 00:10:09.000]  我們又因為各個的性格又不同
[00:10:09.000 --> 00:10:12.000]  大家不願意商量
[00:10:12.000 --> 00:10:14.000]  我要堅持我這樣的
[00:10:14.000 --> 00:10:15.000]  我覺得什麼都覺得
[00:10:15.000 --> 00:10:17.000]  我自己那個才是對的
[00:10:17.000 --> 00:10:19.000]  大家都覺得自己那個看法是對的
[00:10:19.000 --> 00:10:23.000]  所以大家就會爭吵鬧鬧
[00:10:23.000 --> 00:10:27.000]  形成就很多彼此傷害的事
[00:10:27.000 --> 00:10:29.000]  我們都知道一家人
[00:10:29.000 --> 00:10:31.000]  要彼此相愛
[00:10:31.000 --> 00:10:35.000]  但是我們人的愛又很有限
[00:10:35.000 --> 00:10:37.000]  因為我們都很自私
[00:10:37.000 --> 00:10:40.000]  因為我們離開了愛的源頭
[00:10:40.000 --> 00:10:43.000]  就是離開了上帝
[00:10:43.000 --> 00:10:47.000]  人類的祖先因為驕傲離開了上帝
[00:10:47.000 --> 00:10:49.000]  所以罪就入到這個世界
[00:10:49.000 --> 00:10:52.000]  聖經那裏說
[00:10:52.000 --> 00:10:55.000]  這裏我們經常看到的新聞
[00:10:55.000 --> 00:10:56.000]  在家裏面
[00:10:56.000 --> 00:10:59.000]  小朋友有沒有跟哥哥姐姐
[00:10:59.000 --> 00:11:01.000]  弟妹吵架有沒有?
[00:11:01.000 --> 00:11:03.000]  有沒有吵架?
[00:11:03.000 --> 00:11:04.000]  有沒有打架?
[00:11:04.000 --> 00:11:06.000]  有時候都會有的
[00:11:06.000 --> 00:11:07.000]  很多這些情況
[00:11:07.000 --> 00:11:08.000]  但是聖經說
[00:11:08.000 --> 00:11:10.000]  我們世人都犯了罪
[00:11:10.000 --> 00:11:14.000]  規決了神的榮耀
[00:11:14.000 --> 00:11:17.000]  人靠自己是沒有辦法
[00:11:17.000 --> 00:11:22.000]  來擺脫那個罪的捆鎖
[00:11:22.000 --> 00:11:26.000]  我們人是有一種先天的驕傲
[00:11:26.000 --> 00:11:29.000]  因為當日人的始祖
[00:11:29.000 --> 00:11:31.000]  都是這樣離開了上帝
[00:11:31.000 --> 00:11:33.000]  所以我們骨子裏面
[00:11:33.000 --> 00:11:34.000]  有一種驕傲
[00:11:34.000 --> 00:11:38.000]  總是覺得自己很厲害的
[00:11:38.000 --> 00:11:41.000]  無論我們怎樣用力努力
[00:11:41.000 --> 00:11:42.000]  我們都沒有辦法
[00:11:42.000 --> 00:11:46.000]  活出一個無可指責的生命
[00:11:46.000 --> 00:11:48.000]  聖經那裏又告訴我們
[00:11:48.000 --> 00:11:50.000]  它說罪的結果
[00:11:50.000 --> 00:11:52.000]  公介就是結果
[00:11:52.000 --> 00:11:54.000]  罪的結果就是死
[00:11:54.000 --> 00:11:55.000]  但是神的欣賞
[00:11:55.000 --> 00:11:57.000]  就是那個禮物
[00:11:57.000 --> 00:12:01.000]  在我們主基督耶穌裏卻是永生
[00:12:01.000 --> 00:12:03.000]  雖然我們是這麼不好
[00:12:03.000 --> 00:12:04.000]  這麼頑皮
[00:12:04.000 --> 00:12:06.000]  這麼離開了上帝
[00:12:06.000 --> 00:12:08.000]  但是神都很希望
[00:12:08.000 --> 00:12:10.000]  給我們一個恩典
[00:12:10.000 --> 00:12:12.000]  就是藉著耶穌基督
[00:12:12.000 --> 00:12:14.000]  祂要給我們有永生
[00:12:14.000 --> 00:12:17.000]  我們人靠著自己是沒有出路
[00:12:17.000 --> 00:12:20.000]  但是神祂自己親自
[00:12:20.000 --> 00:12:22.000]  為我們預備了一條出路
[00:12:22.000 --> 00:12:25.000]  就是祂自己來到這個世界
[00:12:25.000 --> 00:12:29.000]  為我們做了那些不好的事情
[00:12:29.000 --> 00:12:30.000]  壞的事情
[00:12:30.000 --> 00:12:31.000]  本來我們要受罰
[00:12:31.000 --> 00:12:35.000]  但是上帝祂自己親自來
[00:12:35.000 --> 00:12:36.000]  為我們受罰
[00:12:36.000 --> 00:12:38.000]  為我們死
[00:12:38.000 --> 00:12:39.000]  就是因為這樣
[00:12:39.000 --> 00:12:40.000]  耶穌基督就來了
[00:12:40.000 --> 00:12:44.000]  祂就是那位要來到這個世界的上帝
[00:12:44.000 --> 00:12:47.000]  並且祂作為一個本來很榮耀
[00:12:47.000 --> 00:12:48.000]  很尊貴的神
[00:12:48.000 --> 00:12:52.000]  但是祂卻是用了一個很卑微的方式
[00:12:52.000 --> 00:12:53.000]  來到這個世界
[00:12:53.000 --> 00:12:54.000]  剛才那個話劇
[00:12:54.000 --> 00:12:56.000]  大家看不看到
[00:12:56.000 --> 00:13:00.000]  上帝竟然向這個很卑微的使女瑪利亞
[00:13:00.000 --> 00:13:02.000]  來顯現
[00:13:02.000 --> 00:13:05.000]  上帝要透過這個謙卑的使女
[00:13:05.000 --> 00:13:09.000]  來懷這個耶穌寶寶
[00:13:09.000 --> 00:13:12.000]  耶穌寶寶要透過祂來出生
[00:13:12.000 --> 00:13:17.000]  還有天使來向一些牧羊人顯現
[00:13:17.000 --> 00:13:18.000]  這些都是在社會上
[00:13:18.000 --> 00:13:20.000]  不是很有地位的人
[00:13:20.000 --> 00:13:21.000]  但是當然
[00:13:21.000 --> 00:13:23.000]  祂也向一些外邦人
[00:13:23.000 --> 00:13:26.000]  一些博士來顯現
[00:13:26.000 --> 00:13:29.000]  博士向祂呈獻的那幾樣禮物是很尊貴的
[00:13:29.000 --> 00:13:31.000]  代表這個耶穌
[00:13:31.000 --> 00:13:34.000]  祂雖然以一個很卑微的方式來到
[00:13:34.000 --> 00:13:37.000]  但是祂仍然是一個尊貴的王
[00:13:37.000 --> 00:13:38.000]  耶穌基督
[00:13:38.000 --> 00:13:41.000]  上帝祂自己來到這個人間
[00:13:41.000 --> 00:13:43.000]  我們可以透過祂
[00:13:43.000 --> 00:13:44.000]  可以看得見
[00:13:44.000 --> 00:13:45.000]  哇 真的有個神
[00:13:45.000 --> 00:13:46.000]  我們透過祂
[00:13:46.000 --> 00:13:49.000]  可以去認識神
[00:13:49.000 --> 00:13:51.000]  所以耶穌基督為了我們的罪
[00:13:51.000 --> 00:13:53.000]  來到這個世界
[00:13:53.000 --> 00:13:54.000]  祂在這個世上
[00:13:54.000 --> 00:13:56.000]  只有33年的時間
[00:13:56.000 --> 00:13:58.000]  祂來到這33年
[00:13:58.000 --> 00:14:01.000]  就是一直去叫那些人
[00:14:01.000 --> 00:14:02.000]  你們要悔改
[00:14:02.000 --> 00:14:03.000]  要歸神
[00:14:03.000 --> 00:14:05.000]  而最後主耶穌
[00:14:05.000 --> 00:14:07.000]  祂是為了我們的罪
[00:14:07.000 --> 00:14:09.000]  被釘死在十字架上
[00:14:09.000 --> 00:14:11.000]  小朋友 第幾天復活
[00:14:11.000 --> 00:14:12.000]  知不知道
[00:14:12.000 --> 00:14:13.000]  第三天
[00:14:13.000 --> 00:14:14.000]  祂就復活了
[00:14:14.000 --> 00:14:15.000]  因為祂是神
[00:14:15.000 --> 00:14:17.000]  祂不能夠被死來操控
[00:14:17.000 --> 00:14:21.000]  所以每一個願意去接受耶穌的人
[00:14:21.000 --> 00:14:23.000]  就好像浪子回頭
[00:14:23.000 --> 00:14:25.000]  回到上帝那裡
[00:14:25.000 --> 00:14:26.000]  就是說
[00:14:26.000 --> 00:14:28.000]  你本來不聽爸爸媽媽的話
[00:14:28.000 --> 00:14:29.000]  我不認你做爸爸了
[00:14:29.000 --> 00:14:31.000]  現在我終於知道錯了
[00:14:31.000 --> 00:14:33.000]  我就回到爸爸那裡
[00:14:33.000 --> 00:14:36.000]  我們就成為神的兒女
[00:14:36.000 --> 00:14:38.000]  神就叫我們的罪
[00:14:38.000 --> 00:14:41.000]  在祂面前一筆勾銷
[00:14:41.000 --> 00:14:44.000]  耶穌要告訴我們
[00:14:44.000 --> 00:14:47.000]  祂雖然是那位在高天之上的神
[00:14:47.000 --> 00:14:49.000]  但祂又很落地
[00:14:49.000 --> 00:14:51.000]  祂真的來到這個世界
[00:14:51.000 --> 00:14:54.000]  願意和我們人一起
[00:14:54.000 --> 00:14:56.000]  祂願意進入我們的生命
[00:14:56.000 --> 00:14:58.000]  進入我們的生活裡面
[00:14:58.000 --> 00:15:00.000]  和我們一起
[00:15:00.000 --> 00:15:04.000]  去面對人生各種的挑戰
[00:15:04.000 --> 00:15:06.000]  原來今天
[00:15:06.000 --> 00:15:09.000]  雖然這個世界好像很不容易
[00:15:09.000 --> 00:15:12.000]  生活都充滿著各種的困難
[00:15:12.000 --> 00:15:15.000]  但是我們可以靠著耶穌
[00:15:15.000 --> 00:15:18.000]  開展一個新的人生
[00:15:18.000 --> 00:15:20.000]  靠著耶穌
[00:15:20.000 --> 00:15:22.000]  不是再靠著自己了
[00:15:22.000 --> 00:15:23.000]  你靠自己
[00:15:23.000 --> 00:15:26.000]  你會覺得我樣樣都很不行
[00:15:26.000 --> 00:15:27.000]  我們教兒女
[00:15:27.000 --> 00:15:30.000]  我們都沒有足夠的智慧
[00:15:30.000 --> 00:15:32.000]  我們要依靠上帝
[00:15:32.000 --> 00:15:36.000]  才可以過一個所思所想所做
[00:15:36.000 --> 00:15:40.000]  都是上帝說非常好這樣的生活
[00:15:40.000 --> 00:15:43.000]  小朋友我們靠自己都不行
[00:15:43.000 --> 00:15:46.000]  我們靠自己很想用心讀書
[00:15:46.000 --> 00:15:49.000]  但是一看到手機就忍不住了
[00:15:49.000 --> 00:15:50.000]  不會啊
[00:15:50.000 --> 00:15:52.000]  那你就真的非常好
[00:15:52.000 --> 00:15:54.000]  但是可能還有其他的事情
[00:15:54.000 --> 00:15:55.000]  我們會忍不住
[00:15:55.000 --> 00:15:57.000]  所以我們都要靠著耶穌
[00:15:57.000 --> 00:15:59.000]  靠著耶穌幫助我
[00:15:59.000 --> 00:16:02.000]  可以適當地玩
[00:16:02.000 --> 00:16:04.000]  適當的時候要溫習
[00:16:04.000 --> 00:16:07.000]  要做功課
[00:16:07.000 --> 00:16:10.000]  只有我們真的靠著耶穌基督
[00:16:10.000 --> 00:16:11.000]  靠著主耶穌
[00:16:11.000 --> 00:16:15.000]  我們才可以過一個更好的生活
[00:16:15.000 --> 00:16:16.000]  有豐盛的生命
[00:16:16.000 --> 00:16:19.000]  還有將來有永恆的福氣給我們
[00:16:19.000 --> 00:16:22.000]  剛才說我們將來是有永生
[00:16:22.000 --> 00:16:23.000]  所以主耶穌
[00:16:23.000 --> 00:16:27.000]  剛才我們大家告訴各位
[00:16:27.000 --> 00:16:30.000]  主耶穌已經為你和我降生了
[00:16:30.000 --> 00:16:32.000]  主耶穌來到降生
[00:16:32.000 --> 00:16:34.000]  其實他就是彰顯神
[00:16:34.000 --> 00:16:35.000]  他自己就是神
[00:16:35.000 --> 00:16:36.000]  但是如果他不來到
[00:16:36.000 --> 00:16:39.000]  我們沒有人知道原來有個神
[00:16:39.000 --> 00:16:40.000]  所以透過主耶穌
[00:16:40.000 --> 00:16:42.000]  我們就見到神
[00:16:42.000 --> 00:16:45.000]  所以又知道神是透過主耶穌
[00:16:45.000 --> 00:16:47.000]  賜了救恩給我們
[00:16:47.000 --> 00:16:49.000]  所以這個榮耀
[00:16:49.000 --> 00:16:51.000]  我們是要歸還給神
[00:16:51.000 --> 00:16:52.000]  所以剛才那裡
[00:16:52.000 --> 00:16:53.000]  在至高之處
[00:16:53.000 --> 00:16:55.000]  榮耀歸給誰
[00:16:55.000 --> 00:16:57.000]  神啊
[00:16:57.000 --> 00:16:59.000]  我們要將榮耀歸給這個神
[00:16:59.000 --> 00:17:02.000]  這個多麼寶貴的救恩
[00:17:02.000 --> 00:17:07.000]  所以剛才天兵天使都要高聲的歌唱
[00:17:07.000 --> 00:17:10.000]  然後剛才我們崇拜的時候
[00:17:10.000 --> 00:17:12.000]  我們也有唱詩歌去讚頌
[00:17:12.000 --> 00:17:13.000]  告訴別人
[00:17:13.000 --> 00:17:16.000]  這個神是多麼好
[00:17:16.000 --> 00:17:21.000]  耶穌基督就是要上帝賜給我們的救恩
[00:17:21.000 --> 00:17:22.000]  所以今天
[00:17:22.000 --> 00:17:24.000]  我們也透過這個小朋友的話劇
[00:17:24.000 --> 00:17:26.000]  透過剛才的崇拜
[00:17:26.000 --> 00:17:27.000]  剛才的信息
[00:17:27.000 --> 00:17:29.000]  同樣都是告訴大家
[00:17:29.000 --> 00:17:32.000]  今天你可以得到這個平安
[00:17:32.000 --> 00:17:37.000]  這個就是你可以得到真正平安
[00:17:37.000 --> 00:17:39.000]  唯一的途徑
[00:17:39.000 --> 00:17:41.000]  這個就是我們今天所知道
[00:17:41.000 --> 00:17:44.000]  超乎想像的好消息
[00:17:44.000 --> 00:17:46.000]  在座各位
[00:17:46.000 --> 00:17:52.000]  你想不想得到一個真正平安的人生呢
[00:17:52.000 --> 00:17:55.000]  你可不渴望你的夫婦關係
[00:17:55.000 --> 00:17:57.000]  你的家庭
[00:17:57.000 --> 00:17:59.000]  你跟子女的關係
[00:17:59.000 --> 00:18:01.000]  你在工作上
[00:18:01.000 --> 00:18:03.000]  你跟人的關係
[00:18:03.000 --> 00:18:05.000]  甚至你跟自己的關係
[00:18:05.000 --> 00:18:09.000]  都可以蒙神賜福呢
[00:18:09.000 --> 00:18:11.000]  如果想的話
[00:18:11.000 --> 00:18:14.000]  唯一我們可以做的就是
[00:18:14.000 --> 00:18:16.000]  學習放下我們的自我
[00:18:16.000 --> 00:18:18.000]  承認其實我們人
[00:18:18.000 --> 00:18:19.000]  多厲害都好
[00:18:19.000 --> 00:18:21.000]  我們自己都是有限的
[00:18:21.000 --> 00:18:23.000]  我們要接受耶穌基督
[00:18:23.000 --> 00:18:25.000]  讓祂來到
[00:18:25.000 --> 00:18:27.000]  去成為我們的主
[00:18:27.000 --> 00:18:29.000]  讓這位為你生
[00:18:29.000 --> 00:18:30.000]  為你死
[00:18:30.000 --> 00:18:31.000]  為你復活的上帝
[00:18:31.000 --> 00:18:34.000]  帶著你走每一步
[00:18:34.000 --> 00:18:37.000]  面對你生活上一切的挑戰
[00:18:37.000 --> 00:18:40.000]  因為唯有我們每一步
[00:18:40.000 --> 00:18:42.000]  讓神去帶著我們走
[00:18:42.000 --> 00:18:44.000]  我們才能夠真正
[00:18:44.000 --> 00:18:48.000]  經歷一份真正的平安喜樂
[00:18:48.000 --> 00:18:50.000]  你願不願意呢
[00:18:50.000 --> 00:18:52.000]  如果你願意的話
[00:18:52.000 --> 00:18:53.000]  我邀請你
[00:18:53.000 --> 00:18:55.000]  我們待會低頭祈禱的時候
[00:18:55.000 --> 00:18:58.000]  你跟著我一句一句地
[00:18:58.000 --> 00:19:00.000]  跟主耶穌說
[00:19:00.000 --> 00:19:03.000]  你自己親自來祈禱
[00:19:03.000 --> 00:19:04.000]  行不行
[00:19:04.000 --> 00:19:06.000]  我們閉上眼
[00:19:06.000 --> 00:19:07.000]  小朋友也是
[00:19:07.000 --> 00:19:08.000]  我們閉上眼
[00:19:08.000 --> 00:19:11.000]  如果你願意接受主耶穌的話
