
[00:00:00.000 --> 00:00:01.760]  我們上個星期開始
[00:09:17.060 --> 00:09:18.960]  以生命影響生命就可以了
[00:09:18.960 --> 00:09:20.360]  到今天十幾年之後
[00:09:20.360 --> 00:09:21.360]  今天這個機構
[00:09:21.360 --> 00:09:25.160]  從來沒有正式帶過人信主
[00:09:25.160 --> 00:09:25.760]  弟兄姊妹
[00:09:25.760 --> 00:09:27.260]  這是一個極端
[00:09:27.260 --> 00:09:30.360]  今天我用生命去活出信仰
[00:09:30.360 --> 00:09:31.560]  與此同時
[00:09:31.560 --> 00:09:34.660]  都要找機會去介紹耶穌
[00:09:34.660 --> 00:09:36.560]  給未信主的人認識
[00:09:36.560 --> 00:09:38.260]  其實我想告訴你
[00:09:38.260 --> 00:09:41.060]  大部份我們身邊未信主的人
[00:09:41.060 --> 00:09:44.860]  看到我們的生命的光輝的時候
[00:09:44.860 --> 00:09:49.760]  是極之願意聆聽我們的分享
[00:09:49.760 --> 00:09:51.360]  他們拒絕我們的原因
[00:09:51.360 --> 00:09:54.460]  是因為看到我們生命的可怕
[00:09:54.460 --> 00:09:55.660]  對不對
[00:09:55.660 --> 00:09:57.160]  如果他看到你吸引
[00:09:57.160 --> 00:09:57.860]  你想想
[00:09:57.860 --> 00:09:58.960]  想像一下
[00:09:58.960 --> 00:10:00.760]  我女兒在台灣買了一件衣服
[00:10:00.760 --> 00:10:03.560]  走著走著突然有人在拍她
[00:10:03.560 --> 00:10:05.560]  不認識的
[00:10:05.560 --> 00:10:08.160]  這件衣服在哪裏買的
[00:10:08.160 --> 00:10:09.860]  想像不到
[00:10:09.860 --> 00:10:10.660]  弟兄姊妹
[00:10:10.660 --> 00:10:10.960]  你想想
[00:10:10.960 --> 00:10:12.160]  如果突然有人拍你
[00:10:12.160 --> 00:10:13.060]  喂
[00:10:13.060 --> 00:10:15.060]  你去哪裏的教會
[00:10:15.060 --> 00:10:15.960]  我想去教會
[00:10:15.960 --> 00:10:17.760]  你有沒有驚訝
[00:10:17.760 --> 00:10:18.660]  弟兄姊妹
[00:10:18.660 --> 00:10:21.960]  今天的生命是要活出信仰
[00:10:21.960 --> 00:10:23.160]  讓未信主的人
[00:10:23.160 --> 00:10:26.160]  能夠見到信仰的真實性
[00:10:26.160 --> 00:10:27.360]  但與此同時
[00:10:27.360 --> 00:10:28.560]  我們都要找機會
[00:10:28.560 --> 00:10:30.560]  將福音去介紹給他們
[00:10:30.560 --> 00:10:33.060]  因為大部份人並不抗拒
[00:10:33.060 --> 00:10:34.260]  我們需要有人回答他們
[00:10:34.260 --> 00:10:35.260]  關於聖經的問題
[00:10:35.260 --> 00:10:36.660]  上帝和基督教的問題
[00:10:36.660 --> 00:10:38.460]  亦都需要有人清楚解釋福音
[00:10:38.460 --> 00:10:41.360]  並且邀請他們跟從耶穌
[00:10:41.360 --> 00:10:43.060]  當他們信主之後
[00:10:43.060 --> 00:10:45.660]  他們就會進入了嬰兒期
[00:10:45.660 --> 00:10:47.360]  希伯來書作者形容
[00:10:47.360 --> 00:10:49.360]  有一群信徒原本吃乾糧
[00:10:49.360 --> 00:10:51.360]  誰知他們仍然吃奶
[00:10:51.360 --> 00:10:56.460]  證明信仰生命是有階段和歷程的
[00:10:56.460 --> 00:10:58.460]  嬰兒期的人是會怎樣的
[00:10:58.460 --> 00:10:59.560]  他們的特徵是怎樣的
[00:10:59.560 --> 00:11:00.060]  他說
[00:11:00.060 --> 00:11:01.760]  我為什麼要回教會
[00:11:01.760 --> 00:11:03.460]  是每個星期都要回嗎
[00:11:03.460 --> 00:11:06.860]  我為什麼要很規律的讀聖經和祈禱呢
[00:11:06.860 --> 00:11:07.560]  喜歡就讀
[00:11:07.560 --> 00:11:08.460]  不喜歡就不讀
[00:11:08.460 --> 00:11:09.060]  喜歡就祈
[00:11:09.060 --> 00:11:10.560]  不喜歡就不祈
[00:11:10.560 --> 00:11:13.460]  我很喜歡每個星期是嚮往大自然的
[00:11:13.460 --> 00:11:15.360]  我每個星期都是行山的
[00:11:15.360 --> 00:11:16.960]  當我行山的時候
[00:11:16.960 --> 00:11:18.160]  我跟上帝很親近
[00:11:18.160 --> 00:11:21.060]  為什麼要回到教會室內的地方呢
[00:11:21.060 --> 00:11:22.860]  美信主的人會問
[00:11:22.860 --> 00:11:24.460]  我不需要別人
[00:11:24.460 --> 00:11:26.760]  我只需要耶穌就夠了
[00:11:26.760 --> 00:11:27.660]  但與此同時
[00:11:27.660 --> 00:11:28.960]  矛盾的地方就是
[00:11:28.960 --> 00:11:31.860]  我需要有人定期關心我
[00:11:31.860 --> 00:11:32.960]  我知道耶穌是神
[00:11:32.960 --> 00:11:35.860]  但是因果報應是否更加真實呢
[00:11:35.860 --> 00:11:38.460]  當你面對嬰兒期的人
[00:11:38.460 --> 00:11:39.960]  早上門
[00:11:39.960 --> 00:11:42.960]  你怎樣去牧養他們呢
[00:11:42.960 --> 00:11:44.960]  這本書最強調是在說
[00:11:44.960 --> 00:11:45.860]  分享
[00:11:45.860 --> 00:11:46.760]  分享
[00:11:46.760 --> 00:11:47.460]  分享
[00:11:47.460 --> 00:11:48.660]  跟你教弟妹說一聲
[00:11:48.660 --> 00:11:51.360]  分享是很重要的
[00:11:51.360 --> 00:11:52.160]  因為他不懂
[00:11:52.160 --> 00:11:53.360]  他樣樣都不懂
[00:11:53.360 --> 00:11:54.960]  就是你去分享
[00:11:54.960 --> 00:11:56.360]  你不是教導
[00:11:56.360 --> 00:11:58.460]  你分享你生命的經歷
[00:11:58.460 --> 00:11:59.960]  你分享你怎樣讀經
[00:11:59.960 --> 00:12:01.360]  你分享你怎樣祈禱
[00:12:01.360 --> 00:12:04.960]  你分享你每個禮拜回教會的得著的好處
[00:12:04.960 --> 00:12:06.160]  你不是教他
[00:12:06.160 --> 00:12:07.160]  你一定要回教會
[00:12:07.160 --> 00:12:07.960]  你一定要讀聖經
[00:12:07.960 --> 00:12:08.960]  你一定要祈禱
[00:12:08.960 --> 00:12:09.660]  不是
[00:12:09.660 --> 00:12:11.060]  你不斷去分享
[00:12:11.060 --> 00:12:12.360]  讓你的生命
[00:12:12.360 --> 00:12:13.060]  還記得嗎
[00:12:13.060 --> 00:12:14.560]  悶道訓練不是一個課程
[00:12:14.560 --> 00:12:15.760]  悶道訓練是
[00:12:15.760 --> 00:12:16.860]  跟你教弟妹說
[00:12:16.860 --> 00:12:20.260]  是生命影響生命
[00:12:20.260 --> 00:12:24.060]  所以對嬰兒期的人
[00:12:24.060 --> 00:12:25.460]  早上門
[00:12:25.460 --> 00:12:30.260]  你的分享比教導更加重要
[00:12:30.260 --> 00:12:31.660]  所以他們需要的是
[00:12:31.660 --> 00:12:33.660]  有人去照顧餵養他們
[00:12:33.660 --> 00:12:35.060]  好讓他們成長
[00:12:35.060 --> 00:12:36.160]  讓他們茁壯
[00:12:36.160 --> 00:12:37.560]  他們需要有一個屬靈的父母
[00:12:37.560 --> 00:12:39.660]  關注被保護和引導
[00:12:39.660 --> 00:12:40.760]  在這個階段裏面
[00:12:40.760 --> 00:12:41.960]  他需要有人教導他
[00:12:41.960 --> 00:12:44.060]  基督教信仰的真理
[00:12:44.060 --> 00:12:46.360]  成為了他們的榜樣
[00:12:46.360 --> 00:12:49.060]  他看你怎樣做
[00:12:49.060 --> 00:12:50.260]  他就怎樣做
[00:12:50.260 --> 00:12:51.660]  Amen
[00:12:51.660 --> 00:12:53.960]  你與其叫他去靈修
[00:12:53.960 --> 00:12:55.760]  不如你WhatsApp分享
[00:12:55.760 --> 00:12:59.160]  你今早靈修的經文
[00:12:59.160 --> 00:13:00.860]  你與其叫他祈禱
[00:13:00.860 --> 00:13:02.160]  你不如告訴他
[00:13:02.160 --> 00:13:04.760]  現在我在為你祈禱
[00:13:04.760 --> 00:13:05.560]  弟兄姊妹
[00:13:05.560 --> 00:13:08.860]  同時他需要發展新的習慣
[00:13:08.860 --> 00:13:11.260]  他過往星期日不習慣教會
[00:13:11.260 --> 00:13:13.160]  他現在要開始習慣教會
[00:13:13.160 --> 00:13:14.060]  他不習慣讀經
[00:13:14.060 --> 00:13:15.160]  現在要習慣讀經
[00:13:15.160 --> 00:13:17.360]  這一切的目的
[00:13:17.360 --> 00:13:20.560]  是要塑造他們的生命和生活
[00:13:20.560 --> 00:13:24.760]  更加像耶穌緊緊的跟從你為主
[00:13:24.760 --> 00:13:25.860]  如果順理成章
[00:13:25.860 --> 00:13:28.760]  嬰兒期成長到孩童期的時候
[00:13:28.760 --> 00:13:30.860]  他會成為了什麼特徵
[00:13:30.860 --> 00:13:33.560]  使徒約翰在《約翰一書二章十二節》說
[00:13:33.560 --> 00:13:35.960]  我成為一個牧養的人
[00:13:35.960 --> 00:13:37.860]  他會呼籲他的讀者說
[00:13:37.860 --> 00:13:40.060]  小子們
[00:13:40.060 --> 00:13:42.160]  有一班是初信主人
[00:13:42.160 --> 00:13:43.360]  好像小孩子一樣
[00:13:43.360 --> 00:13:46.160]  在《貼薩諾爾間前書二章十到十二節》補充說
[00:13:46.160 --> 00:13:47.860]  我是一個屬靈的父親
[00:13:47.860 --> 00:13:49.060]  很明顯從這兩段經文
[00:13:49.060 --> 00:13:51.760]  你見到初期的兩位偉大的使徒
[00:13:51.760 --> 00:13:53.360]  都有同樣的看法
[00:13:53.360 --> 00:13:54.660]  有被牧養的人
[00:13:54.660 --> 00:13:56.060]  好像小孩子一樣
[00:13:56.060 --> 00:13:58.760]  但是今天我們要成為一個屬靈的父母
[00:13:58.760 --> 00:14:00.560]  去照顧這些人
[00:14:00.560 --> 00:14:03.060]  這個小孩子的特性是什麼呢
[00:14:03.060 --> 00:14:06.560]  我不太知道教會是否能夠滿足我的需要
[00:14:06.560 --> 00:14:09.460]  還是這間教會其實滿足不了我
[00:14:09.460 --> 00:14:12.160]  我要去另一間教會看看比較一下
[00:14:12.160 --> 00:14:14.160]  不要將我的小組分為兩組
[00:14:14.160 --> 00:14:14.860]  如果分為兩組
[00:14:14.860 --> 00:14:17.860]  我也不知道應該跟哪一組
[00:14:17.860 --> 00:14:19.660]  教會今天很多新面孔來
[00:14:19.660 --> 00:14:20.760]  哇 人很多
[00:14:20.760 --> 00:14:22.160]  我找不到車位拍
[00:14:22.160 --> 00:14:22.860]  記住
[00:14:22.860 --> 00:14:24.060]  他關心的不是人多
[00:14:24.060 --> 00:14:26.260]  他關心的是找不到車位
[00:14:26.260 --> 00:14:27.260]  我們見到
[00:14:27.260 --> 00:14:29.360]  為什麼我要學唱新詩歌
[00:14:29.360 --> 00:14:30.860]  舊的詩歌不是很好嗎
[00:14:30.860 --> 00:14:32.660]  我不太喜歡今天的音樂
[00:14:32.660 --> 00:14:34.760]  今天在大堂崇拜裏面
[00:14:34.760 --> 00:14:36.260]  牧師見到我瞪了一眼
[00:14:36.260 --> 00:14:37.760]  然後就沒有跟我打招呼
[00:14:37.760 --> 00:14:40.160]  有些人很生氣
[00:14:40.160 --> 00:14:43.160]  我的小組沒有人照顧我
[00:14:43.160 --> 00:14:46.560]  人都好像沒有什麼責任去照顧我
[00:14:46.560 --> 00:14:48.960]  今天講到我完全不中聽
[00:14:48.960 --> 00:14:50.260]  牧養不到我
[00:14:50.260 --> 00:14:51.960]  我願意加入敬拜隊
[00:14:51.960 --> 00:14:54.060]  但是從來沒有人主動找我
[00:14:54.060 --> 00:14:56.160]  我原本在兒童事工裏面參與的
