
[00:00:00.000 --> 00:00:01.120]  第一節會平安
[00:04:47.040 --> 00:04:49.040]  你一見到L
[00:04:49.040 --> 00:04:51.040]  EL
[00:04:51.040 --> 00:04:53.040]  L是God
[00:04:53.040 --> 00:04:55.040]  Ishmael
[00:04:55.040 --> 00:05:02.040]  是神會知道
[00:05:02.040 --> 00:05:04.040]  神會了解
[00:05:04.040 --> 00:05:07.040]  其實也是好名字
[00:05:07.040 --> 00:05:09.040]  Ishmael
[00:05:09.040 --> 00:05:11.040]  也是好名字
[00:05:11.040 --> 00:05:13.040]  棄孝
[00:05:13.040 --> 00:05:15.040]  Jakob
[00:05:15.040 --> 00:05:17.040]  他的時式是PL
[00:05:17.040 --> 00:05:21.040]  PL就令到他這個字的解釋是嘲笑
[00:05:21.040 --> 00:05:23.040]  或者開玩笑
[00:05:23.040 --> 00:05:25.040]  如果是Kel
[00:05:25.040 --> 00:05:29.040]  即是另一個最常用的動詞
[00:05:29.040 --> 00:05:35.040]  的勢態就是笑
[00:05:35.040 --> 00:05:37.040]  但如果是PL
[00:05:37.040 --> 00:05:40.040]  這個Jakob就變成嘲笑
[00:05:40.040 --> 00:05:42.040]  或者開玩笑
[00:05:42.040 --> 00:05:49.040]  撒拉見到夏格的兒子以實瑪利棄孝
[00:05:49.040 --> 00:05:52.040]  小朋友笑會不會?
[00:05:52.040 --> 00:05:56.040]  當然會,不會有小朋友自己傻笑
[00:05:56.040 --> 00:06:02.040]  但這個樣子極有可能觸怒了撒拉
[00:06:02.040 --> 00:06:05.040]  其實沒什麼
[00:06:05.040 --> 00:06:07.040]  你怎知道他在說什麼
[00:06:07.040 --> 00:06:09.040]  不過棄孝是嘲笑
[00:06:09.040 --> 00:06:13.040]  極有可能夏格的兒子以實瑪利
[00:06:13.040 --> 00:06:18.040]  和Isha小朋友
[00:06:18.040 --> 00:06:21.040]  在家裡玩的時候
[00:06:21.040 --> 00:06:25.040]  可能Isha就笑Isha
[00:06:25.040 --> 00:06:27.040]  你這麼小,什麼都不懂
[00:06:27.040 --> 00:06:30.040]  你這麼瘦,好像猴子一樣
[00:06:30.040 --> 00:06:32.040]  瘦猴子,我不同我多大
[00:06:32.040 --> 00:06:34.040]  可能會笑
[00:06:34.040 --> 00:06:39.040]  媽媽撒拉見到很不開心
[00:06:39.040 --> 00:06:44.040]  你這個婢女的兒子笑我兒子?
[00:06:44.040 --> 00:06:46.040]  她又忘記了
[00:06:46.040 --> 00:06:49.040]  本來這個以實瑪利的出現
[00:06:49.040 --> 00:06:51.040]  是本來她叫阿巴拉罕
[00:06:51.040 --> 00:06:54.040]  和自己的婢女所生的
[00:06:54.040 --> 00:06:58.040]  本來以為家產是由她承繼的
[00:06:58.040 --> 00:07:01.040]  幫神生的兒子
[00:07:01.040 --> 00:07:04.040]  誰知道神說這個不算
[00:07:04.040 --> 00:07:08.040]  你阿巴拉罕和撒拉所生的我承繼
[00:07:08.040 --> 00:07:10.040]  哎呀,那怎麼辦?
[00:07:10.040 --> 00:07:12.040]  誰知道真的生了
[00:07:12.040 --> 00:07:14.040]  以實瑪利出來
[00:07:14.040 --> 00:07:18.040]  以實瑪利是大
[00:07:18.040 --> 00:07:21.040]  可能大他一兩歲
[00:07:21.040 --> 00:07:26.040]  可能這個埃及血統比較大
[00:07:26.040 --> 00:07:28.040]  不知怎樣
[00:07:28.040 --> 00:07:30.040]  大的哥哥笑弟弟
[00:07:30.040 --> 00:07:32.040]  不知什麼事
[00:07:32.040 --> 00:07:35.040]  不開心,棄笑
[00:07:35.040 --> 00:07:38.040]  於是撒拉和阿巴拉相當
[00:07:38.040 --> 00:07:41.040]  你把這個婢女趕出去
[00:07:41.040 --> 00:07:43.040]  這麼沒人情味
[00:07:43.040 --> 00:07:45.040]  後來她真的趕出去
[00:07:45.040 --> 00:07:48.040]  因為給水給幾個餅
[00:07:48.040 --> 00:07:49.040]  她就趕走了
[00:07:49.040 --> 00:07:52.040]  他們走了一段路
[00:07:52.040 --> 00:07:56.040]  到一個沒有路標的地方
[00:07:56.040 --> 00:07:59.040]  兩人打算死
[00:07:59.040 --> 00:08:01.040]  但神看到
[00:08:01.040 --> 00:08:05.040]  帶他們去一個水井救他們
[00:08:05.040 --> 00:08:07.040]  把他們趕出去
[00:08:07.040 --> 00:08:09.040]  很沒人情味
[00:08:09.040 --> 00:08:12.040]  撒拉用她的方法
[00:08:12.040 --> 00:08:14.040]  很沒人情味
[00:08:14.040 --> 00:08:17.040]  用方法令阿巴拉罕生兒子
[00:08:17.040 --> 00:08:18.040]  本來好端端
[00:08:18.040 --> 00:08:20.040]  現在自己生了
[00:08:20.040 --> 00:08:22.040]  她就不喜歡這個
[00:08:22.040 --> 00:08:23.040]  趕他出去
[00:08:23.040 --> 00:08:25.040]  笑我兒子
[00:08:25.040 --> 00:08:27.040]  因為這婢女的兒子
[00:08:27.040 --> 00:08:28.040]  不可以與我的兒子
[00:08:28.040 --> 00:08:31.040]  二十一同承受產業
[00:08:31.040 --> 00:08:33.040]  你把這個婢女和兒子趕出去
[00:08:33.040 --> 00:08:34.040]  因為她的兒子
[00:08:34.040 --> 00:08:36.040]  笑我的兒子
[00:08:36.040 --> 00:08:38.040]  這樣也有理由
[00:08:38.040 --> 00:08:40.040]  不過趕不到人走
[00:08:40.040 --> 00:08:41.040]  你教他吧
[00:08:41.040 --> 00:08:43.040]  你是主母
[00:08:43.040 --> 00:08:47.040]  但她現在用一個很重的辦法
[00:08:47.040 --> 00:08:49.040]  二十才是真正的兒子
[00:08:49.040 --> 00:08:50.040]  這個不是
[00:08:50.040 --> 00:08:52.040]  她不能夠和我們一起承受
[00:08:52.040 --> 00:08:55.040]  她不能夠承受我們的產業
[00:08:55.040 --> 00:08:56.040]  她不能夠和我的兒子
[00:08:56.040 --> 00:08:59.040]  二十分家產
[00:08:59.040 --> 00:09:00.040]  這樣
[00:09:00.040 --> 00:09:02.040]  很絕
[00:09:02.040 --> 00:09:03.040]  很惡
[00:09:03.040 --> 00:09:06.040]  阿巴拉罕因她兒子的緣故
[00:09:06.040 --> 00:09:07.040]  很憂愁
[00:09:07.040 --> 00:09:09.040]  這個兒子是誰
[00:09:09.040 --> 00:09:11.040]  二十瑪利
[00:09:11.040 --> 00:09:12.040]  怎麼辦
[00:09:12.040 --> 00:09:13.040]  趕他走
[00:09:13.040 --> 00:09:15.040]  不就是叫他死
[00:09:15.040 --> 00:09:18.040]  下甲都一場夫妻
[00:09:18.040 --> 00:09:20.040]  我妾來
[00:09:20.040 --> 00:09:22.040]  不就是叫他死
[00:09:22.040 --> 00:09:25.040]  很憂愁
[00:09:25.040 --> 00:09:27.040]  神對阿巴拉罕說
[00:09:27.040 --> 00:09:29.040]  其實神主動來
[00:09:29.040 --> 00:09:30.040]  跟他說話
[00:09:30.040 --> 00:09:32.040]  不用憂愁
[00:09:32.040 --> 00:09:34.040]  我心裡馬上很舒服
[00:09:34.040 --> 00:09:35.040]  為什麼呢
[00:09:35.040 --> 00:09:36.040]  原來我們的上帝
[00:09:36.040 --> 00:09:39.040]  一直看著我們發生每一件事
[00:09:39.040 --> 00:09:40.040]  看著
[00:09:40.040 --> 00:09:41.040]  全部知道
[00:09:41.040 --> 00:09:42.040]  跟阿巴拉罕說
[00:09:42.040 --> 00:09:45.040]  你不必為這童子和你的侍女
[00:09:45.040 --> 00:09:46.040]  下甲
[00:09:46.040 --> 00:09:47.040]  童子二十瑪利
[00:09:47.040 --> 00:09:48.040]  你不用為
[00:09:48.040 --> 00:09:49.040]  小孩子
[00:09:49.040 --> 00:09:50.040]  童子
[00:09:50.040 --> 00:09:51.040]  你不用為二十瑪利
[00:09:51.040 --> 00:09:55.040]  和下甲憂愁
[00:09:55.040 --> 00:09:56.040]  就她
[00:09:56.040 --> 00:09:59.040]  撒拉夏多國之母
[00:09:59.040 --> 00:10:00.040]  多人之母
[00:10:00.040 --> 00:10:01.040]  對你所說的話
[00:10:01.040 --> 00:10:04.040]  你都該聽從
[00:10:04.040 --> 00:10:06.040]  都該聽從
[00:10:06.040 --> 00:10:07.040]  應該聽的
[00:10:07.040 --> 00:10:09.040]  因為從以撒生日
[00:10:09.040 --> 00:10:12.040]  才稱為你的後裔
[00:10:12.040 --> 00:10:15.040]  撒拉沒有說錯
[00:10:15.040 --> 00:10:16.040]  沒有說錯
[00:10:16.040 --> 00:10:17.040]  對的
[00:10:17.040 --> 00:10:18.040]  不過我覺得不好
[00:10:18.040 --> 00:10:19.040]  沒有錯
[00:10:19.040 --> 00:10:20.040]  不過不好
[00:10:20.040 --> 00:10:22.040]  你都該聽
[00:10:22.040 --> 00:10:23.040]  因為
[00:10:23.040 --> 00:10:26.040]  由以撒生日才是你的後裔
[00:10:26.040 --> 00:10:28.040]  所以以撒開始才是你的後裔
[00:10:28.040 --> 00:10:30.040]  如果出去
[00:10:30.040 --> 00:10:31.040]  我會照顧她
[00:10:31.040 --> 00:10:33.040]  至於你的侍女的兒子
[00:10:33.040 --> 00:10:38.040]  我都必使他後裔成立一國
[00:10:38.040 --> 00:10:39.040]  沒事的
[00:10:39.040 --> 00:10:40.040]  不會死的
[00:10:40.040 --> 00:10:43.040]  我都會令到他變成一個國家
[00:10:43.040 --> 00:10:46.040]  國家會不會是一個人呢
[00:10:46.040 --> 00:10:48.040]  一個國家
[00:10:48.040 --> 00:10:49.040]  都不少人
[00:10:49.040 --> 00:10:50.040]  都有力量
[00:10:50.040 --> 00:10:51.040]  有勢力
[00:10:51.040 --> 00:10:54.040]  我會令到他後裔成立一國
[00:10:54.040 --> 00:10:55.040]  為什麼
[00:10:55.040 --> 00:10:57.040]  因為紅色字
[00:10:57.040 --> 00:10:59.040]  他是你所生的
[00:10:59.040 --> 00:11:01.040]  他都是你所生的
[00:11:01.040 --> 00:11:02.040]  嘩
[00:11:02.040 --> 00:11:03.040]  很感恩
[00:11:03.040 --> 00:11:04.040]  讚美上帝
[00:11:04.040 --> 00:11:05.040]  是什麼呢
[00:11:05.040 --> 00:11:10.040]  就是雖然他不是我
[00:11:10.040 --> 00:11:14.040]  令到你一百歲九十歲生的那個以撒
[00:11:14.040 --> 00:11:16.040]  但是由你所生的
[00:11:16.040 --> 00:11:18.040]  其實是你太太做錯了
[00:11:18.040 --> 00:11:20.040]  你都錯一半
[00:11:20.040 --> 00:11:21.040]  又不信我
[00:11:21.040 --> 00:11:23.040]  不過既然由你所生
[00:11:23.040 --> 00:11:26.040]  我都認數
[00:11:26.040 --> 00:11:29.040]  所以我會令到他成為一國
[00:11:29.040 --> 00:11:31.040]  因為他是你所生的
[00:11:31.040 --> 00:11:32.040]  我都會紀念
[00:11:32.040 --> 00:11:33.040]  嘩
[00:11:33.040 --> 00:11:34.040]  這位上帝真偉大
[00:11:34.040 --> 00:11:35.040]  讚美他
[00:11:35.040 --> 00:11:37.040]  守他的信用
[00:11:37.040 --> 00:11:38.040]  由你所生的
[00:11:38.040 --> 00:11:39.040]  好
[00:11:39.040 --> 00:11:40.040]  我都認
[00:11:40.040 --> 00:11:43.040]  雖然他不能夠跟著你成立一國
[00:11:43.040 --> 00:11:44.040]  照我的計劃
[00:11:44.040 --> 00:11:47.040]  不過我都會令到他成為一個國
[00:11:47.040 --> 00:11:49.040]  以實瑪利
[00:11:49.040 --> 00:11:52.040]  其實這個國大不大
[00:11:52.040 --> 00:11:53.040]  很大
[00:11:53.040 --> 00:11:55.040]  以實瑪利的後裔
[00:11:55.040 --> 00:11:58.040]  就是今天的阿拉伯人
[00:11:58.040 --> 00:12:00.040]  以色列人
[00:12:00.040 --> 00:12:04.040]  以撒瓦國的後裔
[00:12:04.040 --> 00:12:06.040]  就是以色列人
[00:12:06.040 --> 00:12:08.040]  就是阿巴拉罕和以撒瓦國
[00:12:08.040 --> 00:12:10.040]  下來的以色列人
[00:12:10.040 --> 00:12:14.040]  阿巴拉罕和下甲以實瑪利
[00:12:14.040 --> 00:12:16.040]  下來的阿拉伯人
[00:12:16.040 --> 00:12:20.040]  其實都是阿巴拉罕做祖先
[00:12:20.040 --> 00:12:22.040]  一個是希伯來人
[00:12:22.040 --> 00:12:24.040]  一個是阿拉伯人
[00:12:24.040 --> 00:12:26.040]  兩個後來變成世仇
[00:12:26.040 --> 00:12:27.040]  直到今天
[00:12:27.040 --> 00:12:29.040]  打了不少仗
[00:12:29.040 --> 00:12:31.040]  而這個阿拉伯人
[00:12:31.040 --> 00:12:34.040]  今天多數是信奉伊斯蘭的
[00:12:34.040 --> 00:12:36.040]  變了兩個
[00:12:36.040 --> 00:12:40.040]  和猶太教有很多的爭執
[00:12:40.040 --> 00:12:41.040]  很多的爭持
[00:12:41.040 --> 00:12:43.040]  變成敵對
[00:12:43.040 --> 00:12:44.040]  你會見到
[00:12:44.040 --> 00:12:46.040]  其實神說好
[00:12:46.040 --> 00:12:47.040]  我都會紀念
[00:12:47.040 --> 00:12:49.040]  因此你會記得
[00:12:49.040 --> 00:12:50.040]  一件事做了
[00:12:50.040 --> 00:12:51.040]  神第一
[00:12:51.040 --> 00:12:53.040]  他是看到他家的需要
[00:12:53.040 --> 00:12:54.040]  他安慰他
[00:12:54.040 --> 00:12:55.040]  幫助他
[00:12:55.040 --> 00:12:57.040]  和我都認
[00:12:57.040 --> 00:12:58.040]  我都承認
[00:12:58.040 --> 00:13:00.040]  我都跟手
[00:13:00.040 --> 00:13:01.040]  不過
[00:13:01.040 --> 00:13:02.040]  其實這件事不好
[00:13:02.040 --> 00:13:04.040]  因此這個
[00:13:04.040 --> 00:13:07.040]  其實都是人的方法
[00:13:07.040 --> 00:13:10.040]  而做出來的後遺症
[00:13:10.040 --> 00:13:11.040]  不過神都說
[00:13:11.040 --> 00:13:12.040]  既然如此
[00:13:12.040 --> 00:13:13.040]  我都認訴
[00:13:13.040 --> 00:13:15.040]  因為他是你所生的
[00:13:15.040 --> 00:13:17.040]  今句
[00:13:17.040 --> 00:13:18.040]  至於事類的兒子
[00:13:18.040 --> 00:13:21.040]  我必使他的後裔成立一國
[00:13:21.040 --> 00:13:25.040]  因為他是你所生的
[00:13:25.040 --> 00:13:26.040]  我見到這一句
[00:13:26.040 --> 00:13:28.040]  我心裏很感恩
[00:13:28.040 --> 00:13:31.040]  就是上帝說過的話
[00:13:31.040 --> 00:13:33.040]  他會承諾
[00:13:33.040 --> 00:13:35.040]  應許是實在的
[00:13:35.040 --> 00:13:40.040]  雖然不是他原先的
[00:13:40.040 --> 00:13:41.040]  他知道
[00:13:41.040 --> 00:13:43.040]  不過不是他原先的計劃
[00:13:43.040 --> 00:13:44.040]  既然如此
[00:13:44.040 --> 00:13:45.040]  你做了
[00:13:45.040 --> 00:13:47.040]  神都會在這裏
[00:13:47.040 --> 00:13:48.040]  做一些事
[00:13:48.040 --> 00:13:50.040]  幫你補救
[00:13:50.040 --> 00:13:53.040]  只要你繼續懂得跟隨他就好了
[00:13:53.040 --> 00:13:55.040]  如果起初的時候
[00:13:55.040 --> 00:13:58.040]  有信心就不會有下甲和以實瑪利
[00:13:58.040 --> 00:14:00.040]  這件事好多了
[00:14:00.040 --> 00:14:01.040]  到今天
[00:14:01.040 --> 00:14:02.040]  又不會出現阿拉伯人
[00:14:02.040 --> 00:14:04.040]  大家對抗對抗
[00:14:04.040 --> 00:14:05.040]  你說多好呢
[00:14:05.040 --> 00:14:08.040]  反而成為一個禍患
[00:14:08.040 --> 00:14:09.040]  亦都看到
[00:14:09.040 --> 00:14:12.040]  上帝在當中守他
[00:14:12.040 --> 00:14:14.040]  說話的承諾
[00:14:14.040 --> 00:14:15.040]  非常之感恩
[00:14:15.040 --> 00:14:16.040]  讚美主
[00:14:16.040 --> 00:14:17.040]  我們祈禱吧
[00:14:17.040 --> 00:14:19.040]  主我們看到
[00:14:19.040 --> 00:14:22.040]  神是祝福以實瑪利
[00:14:22.040 --> 00:14:23.040]  讓他成為一國
[00:14:23.040 --> 00:14:25.040]  主要原因就是
[00:14:25.040 --> 00:14:27.040]  神說你這個小孩
[00:14:27.040 --> 00:14:28.040]  都是由你所生的
[00:14:28.040 --> 00:14:31.040]  所以我都會看著他
[00:14:31.040 --> 00:14:32.040]  主我們很多時候
[00:14:32.040 --> 00:14:33.040]  自己是做得不好
[00:14:33.040 --> 00:14:34.040]  信心不足
[00:14:34.040 --> 00:14:35.040]  做錯了事
[00:14:35.040 --> 00:14:37.040]  或者做得不好
[00:14:37.040 --> 00:14:39.040]  不過神你是看到的
[00:14:39.040 --> 00:14:41.040]  你仍然會幫助
[00:14:41.040 --> 00:14:42.040]  會補救
[00:14:42.040 --> 00:14:43.040]  會帶領
[00:14:43.040 --> 00:14:45.040]  我們讚美你
[00:14:45.040 --> 00:14:46.040]  多謝主
[00:14:46.040 --> 00:14:47.040]  每一個時間的應許
[00:14:47.040 --> 00:14:48.040]  是多麼的確實
[00:14:48.040 --> 00:14:49.040]  你說的話
[00:14:49.040 --> 00:14:52.040]  你自己是形象的
[00:14:52.040 --> 00:14:53.040]  多謝主
[00:14:53.040 --> 00:14:54.040]  願你得著榮耀
[00:14:54.040 --> 00:14:55.040]  讚美你
[00:14:55.040 --> 00:14:56.040]  禱告奉耶穌名求
[00:14:56.040 --> 00:14:57.040]  阿門
