
[00:00:00.000 --> 00:00:05.000]  那本時有書是普羅寫給教會最長的書信
[00:02:20.000 --> 00:02:23.000]  甚麼地方都好 常常都問這個問題
[00:02:23.000 --> 00:02:24.000]  我們走在一起
[00:02:24.000 --> 00:02:27.000]  我們是否被人看到是一個神的教會呢?
[00:02:27.000 --> 00:02:29.000]  我們是否一個聖徒呢?
[00:02:29.000 --> 00:02:30.000]  我寫這篇經文九節
[00:02:30.000 --> 00:02:32.000]  我們一起讀完這九節經文
[00:02:32.000 --> 00:02:33.000]  一起讀 一二三
[00:02:33.000 --> 00:02:36.000]  「奉神旨意蒙條作耶穌
[00:02:36.000 --> 00:02:38.000]  基督是徒的保羅
[00:02:38.000 --> 00:02:40.000]  同兄弟所提理
[00:02:40.000 --> 00:02:44.000]  寫信給哥林多神的教會
[00:02:44.000 --> 00:02:46.000]  就是基督耶穌女聖聖
[00:02:46.000 --> 00:02:48.000]  蒙條作聖徒的
[00:02:48.000 --> 00:02:51.000]  以及所有在各處求救
[00:02:51.000 --> 00:02:53.000]  我主耶穌基督之名的人
[00:02:53.000 --> 00:02:55.000]  基督是他不的主
[00:02:55.000 --> 00:02:57.000]  也是我不的主
[00:02:57.000 --> 00:03:00.000]  願因為平安從神樂的父
[00:03:00.000 --> 00:03:03.000]  並主耶穌基督歸於你們
[00:03:03.000 --> 00:03:05.000]  我常為你們感謝我的神
[00:03:05.000 --> 00:03:07.000]  因神在基督耶穌女
[00:03:07.000 --> 00:03:09.000]  所賜給你們的恩惠
[00:03:09.000 --> 00:03:11.000]  又因你們在她裏面
[00:03:11.000 --> 00:03:15.000]  凡事富足 口才 知識都傳遞
[00:03:15.000 --> 00:03:17.000]  正如我為基督作的見證
[00:03:17.000 --> 00:03:20.000]  在你們心裏得以堅固
[00:03:20.000 --> 00:03:22.000]  以致你們在恩賜上
[00:03:22.000 --> 00:03:24.000]  沒有一樣不及人的
[00:03:24.000 --> 00:03:27.000]  等候我們的主耶穌基督顯現
[00:03:27.000 --> 00:03:30.000]  他必堅固你們到底
[00:03:30.000 --> 00:03:33.000]  叫你們在我們主耶穌基督人子
[00:03:33.000 --> 00:03:35.000]  無可指責
[00:03:35.000 --> 00:03:37.000]  他神之遵循的
[00:03:37.000 --> 00:03:39.000]  你們原是被他所召的
[00:03:39.000 --> 00:03:41.000]  好與他的兒子
[00:03:41.000 --> 00:03:44.000]  我們的主耶穌基督一同得分」
[00:03:44.000 --> 00:03:49.000]  這份寶羅是一個很平和的開頭
[00:03:49.000 --> 00:03:51.000]  但開頭之後就說到
[00:03:51.000 --> 00:03:53.000]  他們有分黨分贓很多的故事
[00:03:53.000 --> 00:03:55.000]  如果應用在我們心靈裏面
[00:03:55.000 --> 00:03:57.000]  其中一個題目就是
[00:03:57.000 --> 00:03:58.000]  當我們人生裏面
[00:03:58.000 --> 00:03:59.000]  在新一年裏面
[00:03:59.000 --> 00:04:01.000]  我們是否有一個能力
[00:04:01.000 --> 00:04:04.000]  去預備失敗和衝突的挑戰呢?
[00:04:04.000 --> 00:04:06.000]  人生裏面很多希望平順
[00:04:06.000 --> 00:04:10.000]  希望和人很相和
[00:04:10.000 --> 00:04:12.000]  但人生裏面有很多的失敗
[00:04:12.000 --> 00:04:13.000]  很多的衝突
[00:04:13.000 --> 00:04:17.000]  剛剛有幾個很熟悉的舊同學就相聚
[00:04:17.000 --> 00:04:19.000]  我們都是那幾十年的同學
[00:04:19.000 --> 00:04:22.000]  其中一個這幾年都和大家略略說過
[00:04:22.000 --> 00:04:24.000]  就患癌症
[00:04:24.000 --> 00:04:25.000]  雖然都很末期
[00:04:25.000 --> 00:04:27.000]  身體都很虛弱
[00:04:27.000 --> 00:04:30.000]  我們吃飯都要太太出輪椅
[00:04:30.000 --> 00:04:32.000]  去到他的餐廳
[00:04:32.000 --> 00:04:34.000]  才可以坐在一起
[00:04:34.000 --> 00:04:38.000]  真是一個很末期的事
[00:04:38.000 --> 00:04:41.000]  他就給一本他的賞譜
[00:04:41.000 --> 00:04:44.000]  他自己做了一個歷史的賞譜
[00:04:44.000 --> 00:04:45.000]  有些自文字
[00:04:45.000 --> 00:04:48.000]  自己的一個個人的書
[00:04:48.000 --> 00:04:51.000]  有些部分是我自己在學生時代
[00:04:51.000 --> 00:04:52.000]  想有其他的
[00:04:52.000 --> 00:04:54.000]  他自己成長的賞
[00:04:54.000 --> 00:04:55.000]  人生在一個階段
[00:04:55.000 --> 00:04:59.000]  有時難處突然間就臨到
[00:04:59.000 --> 00:05:01.000]  困難就臨到
[00:05:01.000 --> 00:05:02.000]  新一年裏面
[00:05:02.000 --> 00:05:03.000]  人越大
[00:05:03.000 --> 00:05:05.000]  可能連立願都沒有
[00:05:05.000 --> 00:05:06.000]  我想問大家
[00:05:06.000 --> 00:05:08.000]  你今年有試過立過願嗎?
[00:05:08.000 --> 00:05:09.000]  明年今年中
[00:05:09.000 --> 00:05:11.000]  明年一、三有立願
[00:05:11.000 --> 00:05:13.000]  立過願給他就走了
[00:05:13.000 --> 00:05:14.000]  都有少量
[00:05:14.000 --> 00:05:16.000]  數完都不夠一成
[00:05:16.000 --> 00:05:17.000]  現在慢慢大了
[00:05:17.000 --> 00:05:19.000]  上年立願都好像沒有跟過
[00:05:19.000 --> 00:05:21.000]  今年開始立了
[00:05:21.000 --> 00:05:24.000]  慢慢連立願的動力都沒有
[00:05:24.000 --> 00:05:25.000]  但是在裏面
[00:05:25.000 --> 00:05:26.000]  無論你有沒有立願都好
[00:05:26.000 --> 00:05:27.000]  都有一個挑戰
[00:05:27.000 --> 00:05:29.000]  就像普羅講到
[00:05:29.000 --> 00:05:32.000]  要忘記背後努力勉強
[00:05:32.000 --> 00:05:34.000]  在人的成長裏面
[00:05:34.000 --> 00:05:36.000]  有各種的挑戰、傷痕
[00:05:36.000 --> 00:05:38.000]  其中有些是生活的
[00:05:38.000 --> 00:05:40.000]  艱難和世代的艱難
[00:05:40.000 --> 00:05:43.000]  有時突然間的災難臨到
[00:05:43.000 --> 00:05:44.000]  突然間逆境臨到
[00:05:44.000 --> 00:05:46.000]  工作的災難
[00:05:46.000 --> 00:05:48.000]  有時可能是感情的災難
[00:05:48.000 --> 00:05:51.000]  有時可能自己心靈的一些低谷
[00:05:51.000 --> 00:05:53.000]  無端端的憂鬱等等的故事
[00:05:53.000 --> 00:05:56.000]  或者工作無端端遇到一個上司
[00:05:56.000 --> 00:05:57.000]  很不開心
[00:05:57.000 --> 00:05:59.000]  我想講一個例子
[00:05:59.000 --> 00:06:01.000]  有些做公司
[00:06:01.000 --> 00:06:05.000]  特別是政府工作類似的工作
[00:06:05.000 --> 00:06:07.000]  有時上司會來會去
[00:06:07.000 --> 00:06:09.000]  有些人經驗是
[00:06:09.000 --> 00:06:12.000]  今次的上司相處得很好
[00:06:12.000 --> 00:06:13.000]  同事相處得很好
[00:06:13.000 --> 00:06:15.000]  群體好像天堂一樣
[00:06:15.000 --> 00:06:17.000]  突然間換了另一個上司來
[00:06:17.000 --> 00:06:19.000]  每次都玩針對
[00:06:19.000 --> 00:06:21.000]  每次都挑剔你
[00:06:21.000 --> 00:06:23.000]  好像地獄一樣
[00:06:23.000 --> 00:06:26.000]  所以人生裏面有時處境就是這樣
[00:06:26.000 --> 00:06:29.000]  有些遭遇可能是生活和世代的艱難
[00:06:29.000 --> 00:06:32.000]  但有時是自己的問題
[00:06:32.000 --> 00:06:36.000]  自己有無能感、有限、限制
[00:06:36.000 --> 00:06:40.000]  或者有時有些人都不喜歡婚禮
[00:06:40.000 --> 00:06:42.000]  如果婚禮多了自己又沒有拍拖
[00:06:42.000 --> 00:06:44.000]  就好像很不開心
[00:06:44.000 --> 00:06:49.000]  所以有時對某些剛分手不開心的人
[00:06:49.000 --> 00:06:51.000]  最不喜歡過聖誕節
[00:06:51.000 --> 00:06:53.000]  因為聖誕節日子很難過
[00:06:53.000 --> 00:06:55.000]  所以有人開心的日子
[00:06:55.000 --> 00:06:57.000]  有人會艱難的日子
[00:06:57.000 --> 00:07:00.000]  有時要成長的時候
[00:07:00.000 --> 00:07:02.000]  這種有限的時候都很強烈
[00:07:02.000 --> 00:07:06.000]  有時有些同學或朋友讀書順利
[00:07:06.000 --> 00:07:08.000]  工作順利
[00:07:08.000 --> 00:07:10.000]  開始買樓
[00:07:10.000 --> 00:07:14.000]  但自己在工作邊緣未穩定
[00:07:14.000 --> 00:07:16.000]  有很多這類的限制
[00:07:16.000 --> 00:07:19.000]  另一種叫不成就和擱置
[00:07:19.000 --> 00:07:24.000]  有時不是以為順利的人有些掙扎
[00:07:24.000 --> 00:07:26.000]  有時越成功的人
[00:07:26.000 --> 00:07:29.000]  或者越以為自己有些才過的人
[00:07:29.000 --> 00:07:30.000]  越多掙扎
[00:07:30.000 --> 00:07:32.000]  舉個例子伊利亞
[00:07:32.000 --> 00:07:34.000]  她很突破很成功
[00:07:34.000 --> 00:07:36.000]  但突然又投誓
[00:07:36.000 --> 00:07:37.000]  我自己都是這類人
[00:07:37.000 --> 00:07:40.000]  很想有很多工作很多突破
[00:07:40.000 --> 00:07:43.000]  但有時覺得自己都盡力做些事
[00:07:43.000 --> 00:07:44.000]  突然有些失誤
[00:07:44.000 --> 00:07:46.000]  好像很突破甚麼都做不到
[00:07:46.000 --> 00:07:47.000]  我不知道大家有甚麼感受
[00:07:47.000 --> 00:07:48.000]  有時是這樣
[00:07:48.000 --> 00:07:51.000]  突然覺得自己好像沒甚麼貢獻
[00:07:51.000 --> 00:07:53.000]  沒甚麼成效
[00:07:53.000 --> 00:07:57.000]  突然很迷失的情況
[00:07:57.000 --> 00:07:59.000]  第四種就是很實際的衝突
[00:07:59.000 --> 00:08:01.000]  家庭裏面的衝突
[00:08:01.000 --> 00:08:02.000]  感情的衝突
[00:08:02.000 --> 00:08:03.000]  工作的衝突
[00:08:03.000 --> 00:08:04.000]  事後的衝突
[00:08:04.000 --> 00:08:07.000]  有時看到一些人的眼淚
[00:08:07.000 --> 00:08:10.000]  就在家庭或甚麼情況的衝突裏面
[00:08:10.000 --> 00:08:12.000]  突然見到一個人
[00:08:12.000 --> 00:08:15.000]  兩個月前好笑口很多
[00:08:15.000 --> 00:08:18.000]  女友見到他都哭了
[00:08:18.000 --> 00:08:21.000]  突然間衝突埋到裏面
[00:08:21.000 --> 00:08:24.000]  普羅很愛哥倫多教會
[00:08:24.000 --> 00:08:27.000]  但面對突然和這個教會的困難
[00:08:27.000 --> 00:08:30.000]  整個哥倫多前書就是被很多歷代裏面提醒
[00:08:30.000 --> 00:08:31.000]  如何在教會裏面成長
[00:08:31.000 --> 00:08:32.000]  教會的目會
[00:08:32.000 --> 00:08:34.000]  是很大的提醒
[00:08:34.000 --> 00:08:37.000]  2013年不同人有不同的看法
[00:08:37.000 --> 00:08:39.000]  我看亞洲週刊
[00:08:39.000 --> 00:08:42.000]  亞洲週刊說2013年是驚濤駭浪的一年
[00:08:42.000 --> 00:08:45.000]  亞洲週刊說話給宏觀
[00:08:45.000 --> 00:08:47.000]  說日本剛剛選了首相
[00:08:47.000 --> 00:08:49.000]  就好像和中國要開戰一樣
[00:08:49.000 --> 00:08:55.000]  這幾年中國世界各地的經濟都下跌了一點
[00:08:55.000 --> 00:08:58.000]  會不會影響香港經濟呢
[00:08:58.000 --> 00:09:01.000]  有些人都可以用一個指數
[00:09:01.000 --> 00:09:03.000]  就看我們香港村沙咀
[00:09:03.000 --> 00:09:06.000]  海港城買櫃袋的中國人多不多
[00:09:06.000 --> 00:09:09.000]  如果來香港買很多櫃袋
[00:09:09.000 --> 00:09:11.000]  中國還有很多錢財
[00:09:11.000 --> 00:09:15.000]  如果到海港城連這些豪客都沒有了
[00:09:15.000 --> 00:09:18.000]  你想想都可能中國的經濟都會有影響
[00:09:18.000 --> 00:09:20.000]  香港的影響都不奇
[00:09:20.000 --> 00:09:23.000]  很多這些故事會在發生
[00:09:23.000 --> 00:09:26.000]  但可能我們都未必關心這個這麼宏大的
[00:09:26.000 --> 00:09:28.000]  所謂大局的挑戰
[00:09:28.000 --> 00:09:31.000]  而是當年你自己有什麼人生的挑戰
[00:09:31.000 --> 00:09:33.000]  剛才開頭的祈禱裏面
[00:09:33.000 --> 00:09:35.000]  尋求新的學習
[00:09:35.000 --> 00:09:37.000]  新的突破
[00:09:37.000 --> 00:09:38.000]  新的服事
[00:09:38.000 --> 00:09:40.000]  你有什麼挑戰在你人生裏面
[00:09:40.000 --> 00:09:42.000]  所以回到教會其中一個好處就是
[00:09:42.000 --> 00:09:44.000]  我們可以將我們的擔心和挑戰
[00:09:44.000 --> 00:09:46.000]  和弟姐妹分享
[00:09:46.000 --> 00:09:47.000]  其中一個特色
[00:09:47.000 --> 00:09:49.000]  想起我講過基督徒的一個特色就是
[00:09:49.000 --> 00:09:51.000]  越有意象的時候
[00:09:51.000 --> 00:09:55.000]  其實就越容易不安和受傷
[00:09:55.000 --> 00:09:58.000]  所以不要以為耶穌的時候沒有不安
[00:09:58.000 --> 00:10:00.000]  有平安
[00:10:00.000 --> 00:10:03.000]  平安裏面又有很深層奇妙的不安
[00:10:03.000 --> 00:10:06.000]  另一種的不安或另一種的受傷
[00:10:06.000 --> 00:10:08.000]  我喜歡保留一句說話
[00:10:08.000 --> 00:10:10.000]  哥倫多後書第十一章二十九節
[00:10:10.000 --> 00:10:11.000]  找到石頭嗎
[00:10:11.000 --> 00:10:14.000]  有誰軟弱我不軟弱呢
[00:10:14.000 --> 00:10:17.000]  有誰跌倒我不跌倒呢
[00:10:17.000 --> 00:10:21.000]  舉個例子如果你自己生活得相對平順
[00:10:21.000 --> 00:10:23.000]  可能有時明年是疫情
[00:10:23.000 --> 00:10:25.000]  但今天是純景圖
[00:10:25.000 --> 00:10:26.000]  可能你就沒有什麼焦慮
[00:10:26.000 --> 00:10:29.000]  也沒有什麼受傷
[00:10:29.000 --> 00:10:30.000]  但有時在教會生活裏面
[00:10:30.000 --> 00:10:32.000]  你知道很多弟姐妹
[00:10:32.000 --> 00:10:33.000]  你越愛那麼多弟姐妹
[00:10:33.000 --> 00:10:35.000]  關心那麼多人的時候
[00:10:35.000 --> 00:10:36.000]  他們的受傷
[00:10:36.000 --> 00:10:38.000]  他們的不安
[00:10:38.000 --> 00:10:41.000]  會引起你的不安和受傷
[00:10:41.000 --> 00:10:44.000]  或者如果你更有胸懷普世
[00:10:44.000 --> 00:10:47.000]  什麼地區的你關心的地區的不安
[00:10:47.000 --> 00:10:50.000]  那個不安就成為你的受傷
[00:10:50.000 --> 00:10:52.000]  自己也有關心中國新聞
[00:10:52.000 --> 00:10:54.000]  在中國新聞裏面有些東西
[00:10:54.000 --> 00:10:56.000]  你很關心的話
[00:10:56.000 --> 00:10:57.000]  可能那個地方的困難
[00:10:57.000 --> 00:11:00.000]  自己會想到心而很擔心
[00:11:00.000 --> 00:11:01.000]  自己教實學
[00:11:01.000 --> 00:11:03.000]  有時回到天堂教書
[00:11:03.000 --> 00:11:04.000]  有時收到一些
[00:11:04.000 --> 00:11:08.000]  大學生以前教的一些資料
[00:11:08.000 --> 00:11:09.000]  如果他們有什麼困難的時候
[00:11:09.000 --> 00:11:10.000]  有時想起他們
[00:11:10.000 --> 00:11:13.000]  又可能想起一些故事
[00:11:13.000 --> 00:11:14.000]  剛剛有一個見道的校友
[00:11:14.000 --> 00:11:15.000]  93年
[00:11:15.000 --> 00:11:17.000]  剛剛昨天收到短訊
[00:11:17.000 --> 00:11:19.000]  突然間癌症
[00:11:19.000 --> 00:11:20.000]  突然間進醫院
[00:11:20.000 --> 00:11:21.000]  突然間急症
[00:11:21.000 --> 00:11:24.000]  想起人生都很唏噓
[00:11:24.000 --> 00:11:26.000]  想到突然
[00:11:26.000 --> 00:11:28.000]  不過前天收到
[00:11:28.000 --> 00:11:29.000]  昨天收到之後
[00:11:29.000 --> 00:11:31.000]  之後他解決了
[00:11:31.000 --> 00:11:32.000]  我太太打電話問他
[00:11:32.000 --> 00:11:34.000]  太太的情況
[00:11:34.000 --> 00:11:36.000]  有時如果自己平常
[00:11:36.000 --> 00:11:37.000]  有點簡單的時候
[00:11:37.000 --> 00:11:38.000]  想起很多事情的時候
[00:11:38.000 --> 00:11:39.000]  都有焦急
[00:11:39.000 --> 00:11:40.000]  很難處理
[00:11:40.000 --> 00:11:41.000]  過很多教會的講道
[00:11:41.000 --> 00:11:44.000]  都是整個哥倫多書信的
[00:11:44.000 --> 00:11:46.000]  前後書的引擎
[00:11:46.000 --> 00:11:47.000]  普羅是見到一個
[00:11:47.000 --> 00:11:50.000]  充滿問題的神教
[00:11:50.000 --> 00:11:51.000]  有分黨分真
[00:11:51.000 --> 00:11:53.000]  有自高自大
[00:11:53.000 --> 00:11:55.000]  有縱容了淫亂
[00:11:55.000 --> 00:11:57.000]  有否定基於真理
[00:11:57.000 --> 00:11:58.000]  包括否定復活
[00:11:58.000 --> 00:12:02.000]  他有輕視他們創辦的傳道
[00:12:02.000 --> 00:12:04.000]  普羅等情況
[00:12:04.000 --> 00:12:05.000]  其實給一個提醒
[00:12:05.000 --> 00:12:07.000]  你掛心的人越多
[00:12:07.000 --> 00:12:13.000]  你的心靈受動盪的機會就越多
[00:12:13.000 --> 00:12:15.000]  有時看到一些人物
[00:12:15.000 --> 00:12:16.000]  和大家講很多見證
[00:12:16.000 --> 00:12:19.000]  不是每個人物都一路平順
[00:12:19.000 --> 00:12:21.000]  這幾年曾經和大家留意一個人物
[00:12:21.000 --> 00:12:22.000]  叫Tim Tebow
[00:12:22.000 --> 00:12:24.000]  不知你記不記得我講過這個例子
[00:12:24.000 --> 00:12:26.000]  他前年上一屆的比賽裏面
[00:12:26.000 --> 00:12:27.000]  很突破
[00:12:27.000 --> 00:12:29.000]  在Denver的Broncos裏面
[00:12:29.000 --> 00:12:30.000]  在疫情裏面
[00:12:30.000 --> 00:12:31.000]  經常第四節
[00:12:31.000 --> 00:12:33.000]  他們未少流傳有四節
[00:12:33.000 --> 00:12:34.000]  第四節落後之後
[00:12:34.000 --> 00:12:36.000]  自然都贏
[00:12:36.000 --> 00:12:37.000]  然後被紐約
[00:12:37.000 --> 00:12:40.000]  隆重地邀請到紐約的Jazz隊
[00:12:40.000 --> 00:12:41.000]  誰不知這一年
[00:12:41.000 --> 00:12:43.000]  去到那時候受歡迎的
[00:12:43.000 --> 00:12:45.000]  大的記者招募會
[00:12:45.000 --> 00:12:46.000]  但誰不知去到之後
[00:12:46.000 --> 00:12:48.000]  可能教練不喜歡他
[00:12:48.000 --> 00:12:49.000]  或者不配合他
[00:12:49.000 --> 00:12:50.000]  或者不欣賞他
[00:12:50.000 --> 00:12:51.000]  整年都坐冷板凳
[00:12:51.000 --> 00:12:53.000]  沒有出過場基本上
[00:12:53.000 --> 00:12:56.000]  有人照那個球隊
[00:12:56.000 --> 00:12:58.000]  笑一下Tim Tebow
[00:12:58.000 --> 00:12:59.000]  特別是那個球隊
[00:12:59.000 --> 00:13:00.000]  球技成績非常差
[00:13:00.000 --> 00:13:01.000]  都不用他
[00:13:01.000 --> 00:13:03.000]  那麼高薪
[00:13:03.000 --> 00:13:05.000]  邀請Tim Tebow來
[00:13:05.000 --> 00:13:07.000]  這個球隊有什麼優點呢
[00:13:07.000 --> 00:13:09.000]  有幾十個原因
[00:13:09.000 --> 00:13:10.000]  其中一個原因
[00:13:10.000 --> 00:13:12.000]  叫做bench manner
[00:13:12.000 --> 00:13:15.000]  即是坐後備凳的態度
[00:13:15.000 --> 00:13:16.000]  邀請這個人來
[00:13:16.000 --> 00:13:18.000]  坐後備凳都不會吵
[00:13:18.000 --> 00:13:20.000]  不會發脾氣
[00:13:20.000 --> 00:13:21.000]  所以邀請他來
[00:13:21.000 --> 00:13:23.000]  馬上坐下去
[00:13:23.000 --> 00:13:26.000]  有時你人生有過這個經歷
[00:13:26.000 --> 00:13:27.000]  就是今年
[00:13:27.000 --> 00:13:29.000]  某年好像很順境
[00:13:29.000 --> 00:13:30.000]  很風光
[00:13:30.000 --> 00:13:31.000]  很多欣賞
[00:13:31.000 --> 00:13:32.000]  教練欣賞
[00:13:32.000 --> 00:13:33.000]  家人欣賞你
[00:13:33.000 --> 00:13:34.000]  工作欣賞
[00:13:34.000 --> 00:13:35.000]  第二年突然
[00:13:35.000 --> 00:13:36.000]  嘩
[00:13:36.000 --> 00:13:38.000]  好像個個都批評你
[00:13:38.000 --> 00:13:39.000]  或者很多事都
[00:13:39.000 --> 00:13:41.000]  很多逆境
[00:13:41.000 --> 00:13:42.000]  整一句說話
[00:13:42.000 --> 00:13:43.000]  譬如這句說話
[00:13:43.000 --> 00:13:44.000]  由福音第十六章
[00:13:44.000 --> 00:13:45.000]  三十三節
[00:13:45.000 --> 00:13:46.000]  一起讀
[00:13:46.000 --> 00:13:49.000]  在世上你們有苦難
[00:13:49.000 --> 00:13:51.000]  但你們可以放心
[00:13:51.000 --> 00:13:53.000]  我已經成了弟
[00:13:53.000 --> 00:13:55.000]  基督徒的生命特質
[00:13:55.000 --> 00:13:56.000]  就是有些時候
[00:13:56.000 --> 00:13:57.000]  好像如有神助
[00:13:57.000 --> 00:14:00.000]  很多未必有順境
[00:14:00.000 --> 00:14:04.000]  第一時候充滿很多逆境
[00:14:04.000 --> 00:14:06.000]  有時會比其他人更糊塗
[00:14:06.000 --> 00:14:07.000]  因為我覺得神要幫我
[00:14:07.000 --> 00:14:09.000]  所以問神可不可以幫我
[00:14:09.000 --> 00:14:11.000]  神幫我就更糊塗
[00:14:11.000 --> 00:14:13.000]  要說運動員
[00:14:13.000 --> 00:14:14.000]  另一個很留意的運動員
[00:14:14.000 --> 00:14:16.000]  就是Jeremy Lin
[00:14:16.000 --> 00:14:17.000]  大家記得嗎
[00:14:17.000 --> 00:14:18.000]  上年打幾場球
[00:14:18.000 --> 00:14:20.000]  馬上上Time magazine
[00:14:20.000 --> 00:14:21.000]  嘩真厲害
[00:14:21.000 --> 00:14:23.000]  但怎知到季後受傷
[00:14:23.000 --> 00:14:25.000]  然後那個正選Melo
[00:14:25.000 --> 00:14:28.000]  拿他出來排擠他
[00:14:28.000 --> 00:14:29.000]  我才是正選
[00:14:29.000 --> 00:14:31.000]  你是誰誰誰
[00:14:31.000 --> 00:14:33.000]  結果坐冷板椅
[00:14:33.000 --> 00:14:35.000]  後來受傷了
[00:14:35.000 --> 00:14:36.000]  本來紐約都說
[00:14:36.000 --> 00:14:37.000]  一定不幫他做藥
[00:14:37.000 --> 00:14:38.000]  結果紐約都不幫他做藥
[00:14:38.000 --> 00:14:39.000]  退了後才行
[00:14:39.000 --> 00:14:41.000]  頭幾場打得不好
[00:14:41.000 --> 00:14:43.000]  所以其中一個報章說
[00:14:43.000 --> 00:14:45.000]  End of Lin
[00:14:45.000 --> 00:14:46.000]  有兩行意思
[00:14:46.000 --> 00:14:47.000]  一行意思就是
[00:14:47.000 --> 00:14:48.000]  紐約都不要他了
[00:14:48.000 --> 00:14:49.000]  第二樣就是
[00:14:49.000 --> 00:14:51.000]  他是不是彈花一現
[00:14:51.000 --> 00:14:54.000]  就沒有了呢
[00:14:54.000 --> 00:14:56.000]  暑假來台灣
[00:14:56.000 --> 00:14:57.000]  台北和香港
[00:14:57.000 --> 00:14:59.000]  有報道說
[00:14:59.000 --> 00:15:02.000]  是上帝的神奇小子
[00:15:02.000 --> 00:15:04.000]  但有時我們都會有
[00:15:04.000 --> 00:15:06.000]  神奇小子的時段
[00:15:06.000 --> 00:15:09.000]  但有時又不順境的時候
[00:15:09.000 --> 00:15:12.000]  做一個平平無奇的環境
[00:15:12.000 --> 00:15:15.000]  或者好像很平庸
[00:15:15.000 --> 00:15:17.000]  沒有能力
[00:15:17.000 --> 00:15:20.000]  當人的順境逆境
[00:15:20.000 --> 00:15:22.000]  有時是一連的感覺
[00:15:22.000 --> 00:15:24.000]  特別是圖
[00:15:24.000 --> 00:15:25.000]  有時有神的恩典
[00:15:25.000 --> 00:15:28.000]  好像很多人鼓勵你
[00:15:28.000 --> 00:15:30.000]  好像很有朝氣
