
[00:00:00.000 --> 00:00:06.000]  這個世界有很多不同的國家
[00:02:33.000 --> 00:02:35.000]  有些人猜到是喫飯
[00:02:35.000 --> 00:02:37.000]  是工廠裏面的午飯時間
[00:02:37.000 --> 00:02:40.000]  是工廠裏面的午飯時間
[00:02:40.000 --> 00:02:42.000]  不單止要準時,最好要早一點
[00:02:42.000 --> 00:02:45.000]  就是不單止要準時,最好還是早點到
[00:02:45.000 --> 00:02:48.000]  或者排隊來,可能是不夠喫,要出去喫
[00:02:48.000 --> 00:02:51.000]  要不排隊排遲了,可能最後就沒飯喫了
[00:02:51.000 --> 00:02:53.000]  要到外面去喫
[00:02:53.000 --> 00:02:57.000]  這個世界好像大概有220多個國家
[00:02:57.000 --> 00:02:58.000]  可能我錯了
[00:02:58.000 --> 00:03:01.000]  這個世界大概有220多個國家
[00:03:01.000 --> 00:03:04.000]  美國人、中國人、日本人、澳洲人
[00:03:04.000 --> 00:03:05.000]  不同的特徵
[00:03:05.000 --> 00:03:08.000]  美國人、中國人、日本人、澳洲人
[00:03:08.000 --> 00:03:10.000]  每個國家的人都有不同的特徵
[00:03:10.000 --> 00:03:13.000]  聖經裏面說到有一個國,叫天國
[00:03:13.000 --> 00:03:17.000]  聖經裏面說到有一個國,叫天國
[00:03:17.000 --> 00:03:19.000]  我們是天國的人,對不對?
[00:03:19.000 --> 00:03:21.000]  我們是天國的人
[00:03:21.000 --> 00:03:23.000]  我們會不會有什麼特徵呢?
[00:03:23.000 --> 00:03:25.000]  我們會不會有什麼特徵呢?
[00:03:25.000 --> 00:03:28.000]  我們會不會需要有什麼特徵呢?
[00:03:28.000 --> 00:03:32.000]  才能被人認出,啊,你是天國的人
[00:03:32.000 --> 00:03:35.000]  我們需要有什麼樣的特徵
[00:03:35.000 --> 00:03:39.000]  讓人一看到我們就知道,你是天國的人
[00:03:39.000 --> 00:03:41.000]  我們回到馬太福音
[00:03:41.000 --> 00:03:43.000]  我們回到馬太福音
[00:03:43.000 --> 00:03:47.000]  我們以第21章爲一個指標
[00:03:47.000 --> 00:03:50.000]  我們以第21章爲一個指標
[00:03:50.000 --> 00:03:54.000]  因爲第21章講述耶穌就去耶路撒冷
[00:03:54.000 --> 00:03:58.000]  因爲第21章講述耶穌就去耶路撒冷
[00:03:58.000 --> 00:04:03.000]  即是耶穌知道自己和門徒相處的時間
[00:04:03.000 --> 00:04:04.000]  即是耶穌知道自己和門徒相處的時間
[00:04:04.000 --> 00:04:05.000]  已經時日無多
[00:04:05.000 --> 00:04:11.000]  如果你是耶穌,知道自己時日無多,快要離開
[00:04:11.000 --> 00:04:13.000]  如果你是耶穌,知道自己時日無多,快要離開
[00:04:13.000 --> 00:04:14.000]  如果你是耶穌,知道自己時日無多,快要離開
[00:04:14.000 --> 00:04:15.000]  如果你是耶穌,知道自己時日無多,快要離開
[00:04:15.000 --> 00:04:16.000]  如果你是耶穌,知道自己時日無多,快要離開
[00:04:16.000 --> 00:04:17.000]  如果你是耶穌,知道自己時日無多,快要離開
[00:04:17.000 --> 00:04:18.000]  如果你是耶穌,知道自己時日無多,快要離開
[00:04:18.000 --> 00:04:19.000]  如果你是耶穌,知道自己時日無多,快要離開
[00:04:19.000 --> 00:04:20.000]  如果你是耶穌,知道自己時日無多,快要離開
[00:04:20.000 --> 00:04:21.000]  如果你是耶穌,知道自己時日無多,快要離開
[00:04:21.000 --> 00:04:22.000]  如果你是耶穌,知道自己時日無多,快要離開
[00:04:35.000 --> 00:04:52.000]  天國是個中心,然而我們港道有提過,由第十二章的撒種的比喻開始,耶穌就不斷去講關於天國的事
[00:04:52.000 --> 00:05:13.000]  由第十二章的撒種的比喻開始,耶穌就不斷提及天國的奧祕
[00:05:13.000 --> 00:05:22.000]  由第十二章的撒種的比喻開始,耶穌就不斷提及天國的奧祕
[00:05:22.000 --> 00:05:29.000]  由第十二章的撒種的比喻開始,耶穌就不斷提及天國的奧祕
[00:05:29.000 --> 00:05:44.000]  由第十二章的撒種的比喻開始,耶穌就不斷提及天國的奧祕
[00:05:44.000 --> 00:05:45.000]  由第十二章的撒種的比喻開始,耶穌就不斷提及天國的奧祕
[00:05:45.000 --> 00:06:00.000]  由第十二章的撒種的比喻開始,耶穌就不斷提及天國的奧祕
[00:06:00.000 --> 00:06:20.000]  由第十二章的撒種的比喻開始,耶穌就不斷提及天國的奧祕
[00:06:20.000 --> 00:06:34.000]  由第十二章的撒種的比喻開始,耶穌就不斷提及天國的奧祕
[00:06:34.000 --> 00:06:55.000]  由第十二章的撒種的比喻開始,耶穌就不斷提及天國的奧祕
[00:06:55.000 --> 00:07:15.000]  由第十二章的撒種的比喻開始,耶穌就不斷提及天國的奧祕
[00:07:15.000 --> 00:07:30.000]  由第十二章的撒種的比喻開始,耶穌就不斷提及天國的奧祕
[00:07:30.000 --> 00:07:50.000]  由第十二章的撒種的比喻開始,耶穌就不斷提及天國的奧祕
[00:07:50.000 --> 00:08:04.000]  由此我們希望我們的教會成爲在地上的天國,禱告奉耶穌基督的名
[00:08:04.000 --> 00:08:12.000]  教會的廣臺其實在過去一段時間,我們都用了幾篇信息去講關於天國的比喻
[00:08:12.000 --> 00:08:20.000]  教會的廣臺在過去很多篇信息都是用天國做比喻,講這個信息
[00:08:20.000 --> 00:08:26.000]  然而其實耶穌在馬太福音裏面,講關於天國的比喻是更加豐富的
[00:08:26.000 --> 00:08:33.000]  其實馬太福音裏面描述天國,它更加是比較豐富的
[00:08:33.000 --> 00:08:44.000]  耶穌講過天國就好像撒種的比喻,我一路讀下去才翻譯,耶穌講過天國好像人撒好的種子和胚子,即是毀掉雜草
[00:08:44.000 --> 00:08:55.000]  耶穌講過天國好像介菜種,好像面孝,寶貝,撒魚網,一個王和僕人算帳,還有家主請工人的比喻
[00:08:55.000 --> 00:09:09.000]  耶穌所講的天國的比喻很豐富,說到撒種,好像天國是一個介菜種,天國也好像是教面,天國好像是寶貝,天國也好像是買賣的人
[00:09:09.000 --> 00:09:21.000]  天國更好像是魚撒網在海里,然後天國也好像是王和僕人算帳,天國更加是家主請早去僱人,還有很多很多的比喻
[00:09:21.000 --> 00:09:27.000]  其實還有很多的比喻我們今天不能一一詳盡
[00:09:27.000 --> 00:09:34.000]  你看到馬太福音花了很多篇幅去描述天國
[00:09:34.000 --> 00:09:40.000]  我們看到馬太福音花了很多很多的篇幅來描述天國
[00:09:40.000 --> 00:09:41.000]  天國是什麼
[00:09:41.000 --> 00:09:44.000]  那我們想一下天國到底是什麼
[00:09:44.000 --> 00:09:49.000]  一般的理解很普遍認爲天國是天上的國度
[00:09:49.000 --> 00:09:54.000]  那很容易理解字面看來就是天上的國度
[00:09:54.000 --> 00:09:55.000]  是將來的國度
[00:09:55.000 --> 00:09:57.000]  是將來的國度
[00:09:57.000 --> 00:10:01.000]  就是我們人在地上完成了今生的生命
[00:10:01.000 --> 00:10:05.000]  就是我們人在地上完成了這一生的生命
[00:10:05.000 --> 00:10:20.000]  那我們基督徒就死後從死裏復活,和主耶穌基督一同同享天國
[00:10:20.000 --> 00:10:22.000]  這個理解是正確的
[00:10:22.000 --> 00:10:23.000]  這個理解是對的
[00:10:23.000 --> 00:10:27.000]  因爲聖經有說過天國是一個將來的嚮導
[00:10:27.000 --> 00:10:30.000]  因爲聖經說到天國是一個將來的國度
[00:10:30.000 --> 00:10:31.000]  耶穌親口說過
[00:10:31.000 --> 00:10:33.000]  耶穌也親口說的
[00:10:33.000 --> 00:10:36.000]  除此之外,我們也覺得天國是過去的
[00:10:36.000 --> 00:10:40.000]  除此之外,我們也覺得天國是過去的
[00:10:40.000 --> 00:10:42.000]  也就是耶穌來到世上的那三年
[00:10:42.000 --> 00:10:45.000]  也就是耶穌來到世上的那三年
[00:10:45.000 --> 00:10:48.000]  有神職,也有意志,那一定是天國
[00:10:48.000 --> 00:10:52.000]  有神職,也有意志,那肯定是天國
[00:10:52.000 --> 00:10:54.000]  如果那不是天國,那是什麼
[00:10:54.000 --> 00:10:57.000]  要是這不是天國的話,那到底是什麼
[00:10:57.000 --> 00:10:59.000]  這個理解也是對的
[00:10:59.000 --> 00:11:01.000]  這個理解也是正確的
[00:11:01.000 --> 00:11:04.000]  因爲耶穌來到世上就是天國的開展
[00:11:04.000 --> 00:11:08.000]  因爲耶穌來到世上就是天國的開展
[00:11:08.000 --> 00:11:14.000]  不過,如果天國只是將來和過去
[00:11:14.000 --> 00:11:18.000]  不過,如果天國只是將來和過去
[00:11:18.000 --> 00:11:20.000]  我和你生於現在
[00:11:20.000 --> 00:11:23.000]  我和你生於現在
[00:11:23.000 --> 00:11:28.000]  那耶穌所說天國的教導和我們有什麼關係
[00:11:28.000 --> 00:11:33.000]  那耶穌所說天國的教導和我們有什麼關係
[00:11:33.000 --> 00:11:37.000]  正正告訴我們知道天國是什麼
[00:11:37.000 --> 00:11:40.000]  天國其實是當今的教會
[00:11:40.000 --> 00:11:45.000]  這樣的教導正說明天國是當今的教會
[00:11:45.000 --> 00:11:50.000]  不同時代的教會是那個時代的天國
[00:11:50.000 --> 00:11:55.000]  不同時代的教會是他們那個時候的天國
[00:11:55.000 --> 00:11:58.000]  數百年前的教會是那個時代的天國
[00:11:58.000 --> 00:12:02.000]  數百年前的教會是那個時候的天國
[00:12:02.000 --> 00:12:06.000]  現在的教會是當今世代的天國
[00:12:06.000 --> 00:12:10.000]  現在的教會是當今世代的教會
[00:12:10.000 --> 00:12:14.000]  悉利華人宣道會是神在2023年
[00:12:14.000 --> 00:12:16.000]  設立在地上的天國
[00:12:16.000 --> 00:12:21.000]  悉利華人宣道會是天父設在這個世代的天國
[00:12:21.000 --> 00:12:23.000]  所以天國的比喻就和我們有關
[00:12:23.000 --> 00:12:26.000]  所以天國的比喻就和你和我有關
[00:12:26.000 --> 00:12:32.000]  天國的比喻是說給我們教會知道
[00:12:32.000 --> 00:12:39.000]  我們今天在這個世代我們應該怎樣
[00:12:39.000 --> 00:12:44.000]  天國這個比喻就是要告訴你和我
[00:12:44.000 --> 00:12:49.000]  我們在當今這個世代裏面我們是應該怎樣的
[00:12:49.000 --> 00:12:55.000]  耶穌在去耶路撒冷之前重複又重複去講天國的比喻
[00:12:55.000 --> 00:13:02.000]  耶穌在耶路撒冷之前不斷重複地講述天國的比喻
[00:13:02.000 --> 00:13:09.000]  是因爲耶穌離開之後就由門徒去經營這個天國
[00:13:09.000 --> 00:13:16.000]  是因爲耶穌離開世上的時候是由門徒來經營當時的天國
[00:13:16.000 --> 00:13:21.000]  將來教會是怎樣門徒要搞清楚
[00:13:21.000 --> 00:13:25.000]  將來教會要怎樣他的門徒要弄清楚
[00:13:25.000 --> 00:13:28.000]  所以耶穌很想表達天國應該怎樣
[00:13:28.000 --> 00:13:32.000]  所以耶穌很想表達天國到底是怎樣的
[00:13:32.000 --> 00:13:39.000]  教會應該怎樣才叫做此樣
[00:13:39.000 --> 00:13:43.000]  就是教會應該是怎樣該是這樣的樣子的
[00:13:43.000 --> 00:13:49.000]  不想教會走樣
[00:13:49.000 --> 00:13:52.000]  聽姐妹
[00:13:52.000 --> 00:13:55.000]  有一件事不知道你知不知道
[00:13:55.000 --> 00:14:00.000]  其實耶穌一來到世上釘十字架就可以了
[00:14:00.000 --> 00:14:05.000]  要是耶穌到這個世上只是要爲我們贖罪和給我們救恩
[00:14:05.000 --> 00:14:08.000]  那他一到世上就可以釘十字架了
[00:14:08.000 --> 00:14:10.000]  不用花三年
[00:14:10.000 --> 00:14:12.000]  他不需要花了三年的時間
[00:14:12.000 --> 00:14:17.000]  但是耶穌來到世上更加不是一個政治的運動去推翻當時的帝國
[00:14:17.000 --> 00:14:22.000]  耶穌到這個世上更不是政治的運動要推翻當時的羅馬帝國
[00:14:22.000 --> 00:14:26.000]  我們有看過耶穌是很準時交稅的
[00:14:26.000 --> 00:14:29.000]  我們看到耶穌都是準時的教訓
[00:14:29.000 --> 00:14:33.000]  耶穌來到世上去講那麼多天國的比喻
[00:14:33.000 --> 00:14:37.000]  耶穌來到這個世上要講述更多的天國的比喻
[00:14:37.000 --> 00:14:44.000]  因爲耶穌真正要做的是用自己爲樣式去塑造門徒
[00:14:44.000 --> 00:14:47.000]  設立教會 建立天國
[00:14:47.000 --> 00:14:50.000]  耶穌想要做的就是以自己作爲形象
[00:14:50.000 --> 00:14:55.000]  要塑造門徒 設立教會 建立天國
[00:14:55.000 --> 00:15:00.000]  不同的國家都在另外一個國家會有大使館
[00:15:00.000 --> 00:15:04.000]  不同的國家會在另外一個邦交的國家設立大使館
[00:15:04.000 --> 00:15:08.000]  大使館就是一個國家的代表
[00:15:08.000 --> 00:15:12.000]  代表着價值 代表着文化
[00:15:12.000 --> 00:15:15.000]  代表着那個國家的價值和文化
[00:15:15.000 --> 00:15:18.000]  我從前在香港去英國留學之前
[00:15:18.000 --> 00:15:23.000]  我從前在香港去英國留學之前
[00:15:23.000 --> 00:15:28.000]  就要去英國駐香港的總領事館申請一個學生簽證
[00:15:28.000 --> 00:15:33.000]  就要到英國駐香港的總領事館申請學生簽證
[00:15:33.000 --> 00:15:37.000]  這個領事館除了搞簽證之外 其實還有很多事情
[00:15:37.000 --> 00:15:42.000]  這個領事館 這個英國的領事館除了做簽證以外
[00:15:42.000 --> 00:15:44.000]  還有很多事情做的
[00:15:44.000 --> 00:15:47.000]  這個英國領事館的建築物裏面有一個組織
[00:15:47.000 --> 00:15:51.000]  這個英國的領事館建築物裏面有一個組織
[00:15:51.000 --> 00:15:53.000]  就叫做英國文化協會
[00:15:53.000 --> 00:15:56.000]  叫做英國文化協會
[00:15:56.000 --> 00:15:58.000]  不是什麼祕密組織來的
[00:15:58.000 --> 00:15:59.000]  不是祕密組織
[00:15:59.000 --> 00:16:01.000]  主要就是教導英文
[00:16:01.000 --> 00:16:02.000]  主要是教導英文
[00:16:02.000 --> 00:16:05.000]  和去傳揚一下英國的藝術文化
[00:16:05.000 --> 00:16:08.000]  同時宣揚英國的藝術文化
[00:16:08.000 --> 00:16:10.000]  就是如果要去英國讀書
[00:16:10.000 --> 00:16:13.000]  要考英文的語文史IOS
[00:16:13.000 --> 00:16:15.000]  就可以在這裏報名了
[00:16:15.000 --> 00:16:17.000]  就是如果你要去英國讀書
[00:16:17.000 --> 00:16:20.000]  要考那個雅詩 就是在這裏報考的
[00:16:20.000 --> 00:16:23.000]  我從前在亞德雷住的時候
[00:16:23.000 --> 00:16:28.000]  也都因爲要幫兒子搞一些護照的事情
[00:16:28.000 --> 00:16:30.000]  我當時在亞德雷住的時候
[00:16:30.000 --> 00:16:33.000]  因爲要幫兒子辦那個護照
[00:16:33.000 --> 00:16:36.000]  當兒子好像未夠四個星期大
[00:16:36.000 --> 00:16:38.000]  我們就坐飛機去了墨爾本
[00:16:38.000 --> 00:16:41.000]  當我的兒子還不夠四個月大的時候
[00:16:41.000 --> 00:16:44.000]  我們就坐飛機去了墨爾本
[00:16:44.000 --> 00:16:47.000]  那我記得中國駐墨爾本的大使館是怎樣的
[00:16:47.000 --> 00:16:50.000]  中國駐墨爾本的大使館是怎樣的
[00:16:50.000 --> 00:16:52.000]  那同樣在宣傳不同的事情
[00:16:52.000 --> 00:16:55.000]  那當然宣傳的是不同的事
[00:16:55.000 --> 00:16:58.000]  就是當時說的就是一帶一路 是不是
[00:16:58.000 --> 00:17:01.000]  當時看到的宣傳是一帶一路
[00:17:01.000 --> 00:17:03.000]  一些博覽會 貿易會的宣傳
[00:17:03.000 --> 00:17:06.000]  也有一些博覽會和貿易會的宣傳
[00:17:06.000 --> 00:17:08.000]  你走到不同的大使館
[00:17:08.000 --> 00:17:10.000]  你看到文化不同
[00:17:10.000 --> 00:17:12.000]  我們到不同的大使館
[00:17:12.000 --> 00:17:15.000]  看到的文化都是不同的
[00:17:15.000 --> 00:17:16.000]  你試想想
[00:17:16.000 --> 00:17:17.000]  那我們試想一下
[00:17:17.000 --> 00:17:21.000]  如果不同的國家都有大使館做代表
[00:17:21.000 --> 00:17:25.000]  要是不同的國家都有大使館做代表
[00:17:25.000 --> 00:17:27.000]  天國有沒有大使館
[00:17:27.000 --> 00:17:29.000]  那天國有沒有大使館
[00:17:29.000 --> 00:17:32.000]  天國在地上有什麼代表
[00:17:32.000 --> 00:17:35.000]  那天國在地上有什麼代表
[00:17:35.000 --> 00:17:38.000]  如果有人想認識天國
[00:17:38.000 --> 00:17:40.000]  或者去搞簽證 是不是
[00:17:40.000 --> 00:17:41.000]  去哪裏搞
[00:17:41.000 --> 00:17:44.000]  那要是有人想認識天國
[00:17:44.000 --> 00:17:45.000]  要做簽證
[00:17:45.000 --> 00:17:47.000]  那他們去哪裏做呢
[00:17:47.000 --> 00:17:49.000]  不屬於天國的人
[00:17:49.000 --> 00:17:52.000]  去哪裏查詢關於天國的事
[00:17:52.000 --> 00:17:54.000]  不屬於天國的人
[00:17:54.000 --> 00:17:58.000]  要到哪裏去查詢關於天國的事情呢
[00:17:58.000 --> 00:17:59.000]  所以弟兄姐妹
[00:17:59.000 --> 00:18:00.000]  教會就是天國
[00:18:00.000 --> 00:18:02.000]  所以弟兄姐妹
[00:18:02.000 --> 00:18:04.000]  教會就是天國
[00:18:04.000 --> 00:18:06.000]  教會是天國的代表
[00:18:06.000 --> 00:18:09.000]  教會是天國的代表
[00:18:09.000 --> 00:18:11.000]  教會是天國的大使館
[00:18:11.000 --> 00:18:14.000]  教會也是天國的大使館
[00:18:14.000 --> 00:18:17.000]  當我們去看天國的比喻的時候
[00:18:17.000 --> 00:18:20.000]  當我們去看天國的比喻的時候
[00:18:20.000 --> 00:18:21.000]  其實這些比喻
[00:18:21.000 --> 00:18:24.000]  是在告訴我們教會應該是怎樣
[00:18:24.000 --> 00:18:26.000]  大使館應該是怎樣
[00:18:26.000 --> 00:18:29.000]  其實這些教導是讓我們明白
[00:18:29.000 --> 00:18:32.000]  天國的大使館是怎樣的
[00:18:32.000 --> 00:18:33.000]  學生應該是怎樣的
[00:18:33.000 --> 00:18:35.000]  那我們學生應該是怎樣的
[00:18:35.000 --> 00:18:37.000]  當一個新來賓來到我們教會
[00:18:37.000 --> 00:18:40.000]  當一個新來賓到我們教會的時候
[00:18:40.000 --> 00:18:42.000]  他看到的 他感覺到的是什麼
[00:18:42.000 --> 00:18:45.000]  他看到的 他感覺到的是什麼
[00:18:45.000 --> 00:18:47.000]  他看到我們是天國 很特別
[00:18:47.000 --> 00:18:50.000]  他們會看到我們是天國 很特別
[00:18:50.000 --> 00:18:54.000]  還是覺得我們跟外面的俱樂部差不多
[00:18:54.000 --> 00:18:58.000]  還是覺得我們跟外面的俱樂部差不多
[00:18:58.000 --> 00:19:01.000]  這個就牽涉到我們之後的第二個問題
[00:19:01.000 --> 00:19:05.000]  這就關乎到我們等一下看的第二個問題
[00:19:05.000 --> 00:19:07.000]  第二個問題是
[00:19:07.000 --> 00:19:10.000]  這個天國裏面的人就是我們
[00:19:10.000 --> 00:19:12.000]  我們是怎樣的人
[00:19:12.000 --> 00:19:14.000]  第二個問題就是天國裏面的人
[00:19:14.000 --> 00:19:16.000]  也就是我們是怎樣的
[00:19:16.000 --> 00:19:18.000]  我們應該要怎樣
[00:19:18.000 --> 00:19:20.000]  我們應該要怎樣
[00:19:20.000 --> 00:19:22.000]  這個問題很重要
[00:19:22.000 --> 00:19:25.000]  因爲假如教會真的是天國
[00:19:25.000 --> 00:19:28.000]  假如教會真的是天國
[00:19:28.000 --> 00:19:30.000]  那你也要問教會是什麼
[00:19:30.000 --> 00:19:32.000]  那教會就是什麼
[00:19:32.000 --> 00:19:34.000]  你或者有聽過人說這句話
[00:19:34.000 --> 00:19:36.000]  教會不是一棟建築物
[00:19:36.000 --> 00:19:38.000]  那或者我們聽過人說
[00:19:38.000 --> 00:19:40.000]  教會不是一棟建築物
[00:19:40.000 --> 00:19:43.000]  意思教會多麼高多麼大
[00:19:43.000 --> 00:19:46.000]  我覺得我們說算都有兩層都算高
[00:19:46.000 --> 00:19:50.000]  有人會說教會的建築物很大很高
[00:19:50.000 --> 00:19:53.000]  就好像雪山我們有兩層樓也很厲害
[00:19:53.000 --> 00:19:55.000]  多麼富麗堂皇
[00:19:55.000 --> 00:19:58.000]  就算我們的十字架多麼大
[00:19:58.000 --> 00:20:01.000]  或者是我們的十字架特別大
[00:20:01.000 --> 00:20:03.000]  教會都不是建築物
[00:20:03.000 --> 00:20:05.000]  那教會都不是建築物
[00:20:05.000 --> 00:20:07.000]  對不對
[00:20:07.000 --> 00:20:08.000]  我說的對嗎
[00:20:08.000 --> 00:20:10.000]  沒錯教會不是建築物
[00:20:10.000 --> 00:20:12.000]  對的教會不是建築物
[00:20:12.000 --> 00:20:14.000]  但是教會需要一個堂子
[00:20:14.000 --> 00:20:17.000]  但是教會需要一個堂子
[00:20:17.000 --> 00:20:19.000]  教會需要一個聚會的地方
[00:20:19.000 --> 00:20:21.000]  教會需要一個聚會的地方
[00:20:21.000 --> 00:20:23.000]  即使需要一個地方
[00:20:23.000 --> 00:20:25.000]  能夠坐到我們今天這麼多人
[00:20:25.000 --> 00:20:27.000]  就是需要一個地方就好像今天
[00:20:27.000 --> 00:20:29.000]  能夠做我們的弟兄姐妹
[00:20:29.000 --> 00:20:31.000]  這句話對教會不是建築物
[00:20:31.000 --> 00:20:34.000]  但是教會需要一個地方或者建築物
[00:20:34.000 --> 00:20:37.000]  對的教會不是一個建築物
[00:20:37.000 --> 00:20:39.000]  可是教會需要一個建築物
[00:20:39.000 --> 00:20:41.000]  正如早期的教會
[00:20:41.000 --> 00:20:44.000]  都需要有一個很大的家庭
[00:20:44.000 --> 00:20:47.000]  開放去給肢體聚會一樣
[00:20:47.000 --> 00:20:50.000]  正如早期的教會需要有肢體
[00:20:50.000 --> 00:20:52.000]  他們開放他們的家
[00:20:52.000 --> 00:20:55.000]  能夠容納弟兄姐妹去崇拜
[00:20:55.000 --> 00:20:57.000]  其次教會容許我說
[00:20:57.000 --> 00:20:59.000]  也都不是一個宗派
[00:20:59.000 --> 00:21:02.000]  其實容許我說教會也不是一個宗教
[00:21:02.000 --> 00:21:03.000]  不是某一個宗派
[00:21:03.000 --> 00:21:05.000]  某一個教義就是教會
[00:21:05.000 --> 00:21:07.000]  並不是說某一個宗派
[00:21:07.000 --> 00:21:09.000]  或者是有教義就是教會
[00:21:09.000 --> 00:21:13.000]  有一個宣道會的牧者跟我這麼說過
[00:21:13.000 --> 00:21:16.000]  有一個宣道會的牧者這樣跟我說
[00:21:16.000 --> 00:21:19.000]  我們澳洲宣道會的制度
[00:21:19.000 --> 00:21:22.000]  有長老有執事
[00:21:22.000 --> 00:21:24.000]  澳洲宣道會的制度
[00:21:24.000 --> 00:21:26.000]  是應該有長老有執事的
[00:21:26.000 --> 00:21:30.000]  最能夠反映耶穌時代教會應有的樣式
[00:21:30.000 --> 00:21:33.000]  這樣的架構最能夠反映
[00:21:33.000 --> 00:21:36.000]  早期耶穌時代教會的樣式
[00:21:36.000 --> 00:21:39.000]  現在我是澳洲宣道會的人
[00:21:39.000 --> 00:21:42.000]  那現在我已經是澳洲宣道會的人了
[00:21:42.000 --> 00:21:43.000]  那我沒有爭拗
[00:21:43.000 --> 00:21:45.000]  那我不會爭辯的
[00:21:45.000 --> 00:21:48.000]  但是我又記得香港的宣道會
[00:21:48.000 --> 00:21:50.000]  就是有執事就沒有長老的
[00:21:50.000 --> 00:21:52.000]  那我記得香港的宣道會
[00:21:52.000 --> 00:21:55.000]  只有執事沒有長老
[00:21:55.000 --> 00:21:58.000]  難道我們就這麼容易去說
[00:21:58.000 --> 00:22:01.000]  不同的宗派就不是教會了嗎
[00:22:01.000 --> 00:22:03.000]  那我們能夠就因爲這樣說
[00:22:03.000 --> 00:22:05.000]  不同的宗派就不是不同的教會
