
[00:00:00.000 --> 00:00:04.000]  今天我們還跟弟兄姐妹繼續來看
[00:03:23.000 --> 00:03:24.000]  到160呢
[00:03:24.000 --> 00:03:26.000]  他就求神拯救
[00:03:26.000 --> 00:03:28.000]  所以這8節聖經呢
[00:03:28.000 --> 00:03:31.000]  都是講到他在患難中
[00:03:31.000 --> 00:03:34.000]  怎樣靠着主的恩典
[00:03:34.000 --> 00:03:38.000]  能夠來學習主的話語
[00:03:38.000 --> 00:03:41.000]  我們現在看到第153節呢
[00:03:41.000 --> 00:03:44.000]  他就說求你看過我的苦難
[00:03:44.000 --> 00:03:47.000]  求你看過我的苦難
[00:03:47.000 --> 00:03:49.000]  他在難處當中呢
[00:03:49.000 --> 00:03:51.000]  他沒有埋怨神
[00:03:51.000 --> 00:03:56.000]  他就是也沒有很激躁
[00:03:56.000 --> 00:03:58.000]  而是他交託
[00:03:58.000 --> 00:04:02.000]  他就是相信到了神的時候呢
[00:04:02.000 --> 00:04:04.000]  神可以拯救他
[00:04:04.000 --> 00:04:06.000]  因爲神說過的
[00:04:06.000 --> 00:04:10.000]  婦人也能忘記她的嬰兒
[00:04:10.000 --> 00:04:13.000]  不連續她所生的孩子
[00:04:13.000 --> 00:04:15.000]  今後有忘記的
[00:04:15.000 --> 00:04:16.000]  神怎麼說呢
[00:04:16.000 --> 00:04:19.000]  他說我卻不忘記你
[00:04:19.000 --> 00:04:22.000]  這是神對他的兒女們說的話
[00:04:22.000 --> 00:04:24.000]  我們是神的兒女
[00:04:24.000 --> 00:04:28.000]  這樣的話同樣也是對我們說的
[00:04:28.000 --> 00:04:32.000]  即使婦人會忘記她的孩子
[00:04:32.000 --> 00:04:34.000]  次奶的嬰孩
[00:04:34.000 --> 00:04:37.000]  神說呢我不會忘記你的
[00:04:37.000 --> 00:04:40.000]  偉大的神慈愛的神
[00:04:40.000 --> 00:04:43.000]  卻是把他的兒女放在他心中
[00:04:43.000 --> 00:04:46.000]  他時時刻刻紀念我們
[00:04:46.000 --> 00:04:48.000]  在各個環境下
[00:04:48.000 --> 00:04:50.000]  他來看過我們
[00:04:50.000 --> 00:04:53.000]  他說他不會忘記我們
[00:04:53.000 --> 00:04:56.000]  不管你是在什麼環境當中
[00:04:56.000 --> 00:04:58.000]  不管你遇到什麼情況
[00:04:58.000 --> 00:05:00.000]  不管你是什麼樣的人
[00:05:00.000 --> 00:05:02.000]  你什麼樣的力量
[00:05:02.000 --> 00:05:05.000]  神說我都不會忘記你了
[00:05:05.000 --> 00:05:09.000]  這個是看到神有能力
[00:05:09.000 --> 00:05:12.000]  能夠把我們從患難中
[00:05:12.000 --> 00:05:14.000]  能夠搭救出來
[00:05:14.000 --> 00:05:17.000]  所以他就知道神的信事的話
[00:05:17.000 --> 00:05:20.000]  他就下來就說的
[00:05:20.000 --> 00:05:23.000]  他向神禱告兩件事
[00:05:23.000 --> 00:05:27.000]  一件就是求神顧念他
[00:05:27.000 --> 00:05:28.000]  搭救他
[00:05:28.000 --> 00:05:31.000]  他說求你看過我的苦難
[00:05:31.000 --> 00:05:33.000]  搭救我
[00:05:33.000 --> 00:05:34.000]  第二個呢
[00:05:34.000 --> 00:05:37.000]  他說我不忘記你的話
[00:05:37.000 --> 00:05:40.000]  他不忘記神的話
[00:05:40.000 --> 00:05:43.000]  如果我們不忘記神的話
[00:05:43.000 --> 00:05:46.000]  神也不會忘記我們
[00:05:46.000 --> 00:05:49.000]  他說你看過
[00:05:49.000 --> 00:05:51.000]  求你看過我的苦難
[00:05:51.000 --> 00:05:53.000]  這看過呢
[00:05:53.000 --> 00:05:55.000]  這意思呢就是顧念
[00:05:55.000 --> 00:05:57.000]  你顧念我
[00:05:57.000 --> 00:05:58.000]  還有看到
[00:05:58.000 --> 00:06:01.000]  你看到我的情況
[00:06:01.000 --> 00:06:03.000]  他沒有說求神怎麼做
[00:06:03.000 --> 00:06:05.000]  做什麼事情
[00:06:05.000 --> 00:06:07.000]  他求神看他
[00:06:07.000 --> 00:06:11.000]  看他現在在什麼樣的環境當中
[00:06:11.000 --> 00:06:15.000]  因爲他知道神是公義的
[00:06:15.000 --> 00:06:16.000]  他會
[00:06:16.000 --> 00:06:19.000]  人對他是不公義
[00:06:19.000 --> 00:06:22.000]  但是神知道他的困難
[00:06:22.000 --> 00:06:25.000]  他會把他從不公義中間
[00:06:25.000 --> 00:06:27.000]  把他給救出來
[00:06:27.000 --> 00:06:30.000]  所以他也不是很急躁
[00:06:30.000 --> 00:06:32.000]  他也不是很不耐煩
[00:06:32.000 --> 00:06:36.000]  而是沒有求神說你立刻救我
[00:06:36.000 --> 00:06:39.000]  而是說把這事情交給神
[00:06:39.000 --> 00:06:42.000]  這就是一個最好的態度
[00:06:42.000 --> 00:06:44.000]  當我們遇見難處的時候
[00:06:44.000 --> 00:06:46.000]  我們不是求神你應該怎麼做
[00:06:46.000 --> 00:06:47.000]  應該那麼做
[00:06:47.000 --> 00:06:50.000]  我們來說神啊你都看見了
[00:06:50.000 --> 00:06:52.000]  求你看過我
[00:06:52.000 --> 00:06:53.000]  知道我的需要
[00:06:53.000 --> 00:06:55.000]  知道我的軟弱
[00:06:55.000 --> 00:06:57.000]  求你按照你的方法
[00:06:57.000 --> 00:07:00.000]  你的時候來把
[00:07:00.000 --> 00:07:03.000]  把拯救領到我們
[00:07:03.000 --> 00:07:06.000]  相信神到了他的時候
[00:07:06.000 --> 00:07:10.000]  他一定會拯救我們
[00:07:10.000 --> 00:07:13.000]  到下面這個154天
[00:07:13.000 --> 00:07:17.000]  他求神爲他拯救他
[00:07:17.000 --> 00:07:18.000]  爲什麼
[00:07:18.000 --> 00:07:20.000]  他求神爲他辯驅
[00:07:20.000 --> 00:07:24.000]  因爲他遇到冤枉的事情
[00:07:24.000 --> 00:07:29.000]  所以求神把他從難處裏救出來
[00:07:29.000 --> 00:07:31.000]  所以在難處當中
[00:07:31.000 --> 00:07:35.000]  如果我們能夠緊緊的抓住神的話
[00:07:35.000 --> 00:07:36.000]  我們就知道
[00:07:36.000 --> 00:07:38.000]  一定到了時候
[00:07:38.000 --> 00:07:41.000]  神一定要拯救他
[00:07:41.000 --> 00:07:45.000]  他說照你的話將我救活
[00:07:45.000 --> 00:07:47.000]  將我救活
[00:07:47.000 --> 00:07:50.000]  不是說他要死了
[00:07:50.000 --> 00:07:53.000]  求神把他救活過來
[00:07:53.000 --> 00:07:55.000]  不是生跟死的問題
[00:07:55.000 --> 00:07:59.000]  而是裏面受到壓制
[00:07:59.000 --> 00:08:02.000]  或者裏面釋放的問題
[00:08:02.000 --> 00:08:05.000]  救活就叫我們裏面的羣羣
[00:08:05.000 --> 00:08:06.000]  被釋放出來
[00:08:06.000 --> 00:08:07.000]  有自由
[00:08:07.000 --> 00:08:09.000]  不是對環境
[00:08:09.000 --> 00:08:11.000]  對難的事情一直壓住
[00:08:11.000 --> 00:08:13.000]  而裏面很愁門
[00:08:13.000 --> 00:08:15.000]  一直還過不去
[00:08:15.000 --> 00:08:17.000]  他是求神幫助他
[00:08:17.000 --> 00:08:18.000]  釋放他
[00:08:18.000 --> 00:08:21.000]  叫他能夠來抵抗神
[00:08:21.000 --> 00:08:23.000]  能夠有更多的勇氣
[00:08:23.000 --> 00:08:25.000]  更多的力量
[00:08:25.000 --> 00:08:27.000]  能夠有更多的信心
[00:08:27.000 --> 00:08:32.000]  靠着神的恩典能夠順過來
[00:08:32.000 --> 00:08:36.000]  所以他要神來救他
[00:08:36.000 --> 00:08:38.000]  爲他便屈
[00:08:38.000 --> 00:08:41.000]  能夠使他從難處出來
[00:08:41.000 --> 00:08:44.000]  他說將我救活
[00:08:44.000 --> 00:08:48.000]  就是能夠從難處裏頭把他救過來
[00:08:48.000 --> 00:08:51.000]  到155節就說到
[00:08:51.000 --> 00:08:54.000]  救恩遠離惡人
[00:08:54.000 --> 00:08:55.000]  爲什麼呢
[00:08:55.000 --> 00:08:58.000]  不是救恩不要這個惡人來得救
[00:08:58.000 --> 00:09:02.000]  而是這個惡人不知道悔改
[00:09:02.000 --> 00:09:05.000]  他犯了罪以後他不知道悔改
[00:09:05.000 --> 00:09:07.000]  而且還繼續的犯罪
[00:09:07.000 --> 00:09:10.000]  這樣的話他就離開神了
[00:09:10.000 --> 00:09:12.000]  越來越遠了
[00:09:12.000 --> 00:09:14.000]  他們的出路什麼呢
[00:09:14.000 --> 00:09:16.000]  就是要順服神的話了
[00:09:16.000 --> 00:09:18.000]  如果他能順服的話
[00:09:18.000 --> 00:09:21.000]  他就能夠得救了
[00:09:21.000 --> 00:09:25.000]  所以救恩跟順服是一致的
[00:09:25.000 --> 00:09:27.000]  當我們能夠順服神
[00:09:27.000 --> 00:09:28.000]  我們認罪
[00:09:28.000 --> 00:09:30.000]  我們就得到神的救恩了
[00:09:30.000 --> 00:09:33.000]  如果惡人他堅持作惡
[00:09:33.000 --> 00:09:34.000]  他不要神
[00:09:34.000 --> 00:09:37.000]  那麼他不悔改
[00:09:37.000 --> 00:09:38.000]  他自以爲是
[00:09:38.000 --> 00:09:41.000]  這樣的話他就離開救恩了
[00:09:41.000 --> 00:09:44.000]  就越來越遠了
[00:09:44.000 --> 00:09:48.000]  到下面156節
[00:09:48.000 --> 00:09:49.000]  他就說
[00:09:49.000 --> 00:09:54.000]  詩人就稱頌神的慈悲是何等大
[00:09:54.000 --> 00:09:57.000]  你的慈悲本爲大
[00:09:57.000 --> 00:10:02.000]  慈悲英文叫做Tender Mercy
[00:10:02.000 --> 00:10:06.000]  就是一個很柔和的憐憫
[00:10:06.000 --> 00:10:08.000]  已經是憐憫了
[00:10:08.000 --> 00:10:10.000]  但是他加上了Tender
[00:10:10.000 --> 00:10:11.000]  就這個柔和
[00:10:11.000 --> 00:10:12.000]  就這個憐憫呢
[00:10:12.000 --> 00:10:17.000]  真是能夠適合需要的人的情形
[00:10:17.000 --> 00:10:21.000]  不是很硬性的
[00:10:21.000 --> 00:10:23.000]  而是很柔軟的
[00:10:23.000 --> 00:10:26.000]  就像母親對待她的嬰兒一樣的
[00:10:26.000 --> 00:10:27.000]  很柔軟的
[00:10:27.000 --> 00:10:30.000]  用的力量都是非常柔軟
[00:10:30.000 --> 00:10:32.000]  對他傷害的他
[00:10:32.000 --> 00:10:35.000]  這個是這個慈悲
[00:10:35.000 --> 00:10:37.000]  慈悲就是非常好的
[00:10:37.000 --> 00:10:39.000]  比憐憫裏頭呢
[00:10:39.000 --> 00:10:44.000]  更近一步就很柔和的憐憫
[00:10:44.000 --> 00:10:50.000]  你看這個媽媽對剛生下的嬰兒的話
[00:10:50.000 --> 00:10:52.000]  你看他的動作
[00:10:52.000 --> 00:10:54.000]  看他用的力量
[00:10:54.000 --> 00:10:56.000]  那真是非常柔和
[00:10:56.000 --> 00:10:58.000]  那麼小的嬰兒
[00:10:58.000 --> 00:11:01.000]  如果你不小心就會傷了他
[00:11:01.000 --> 00:11:02.000]  但是母親知道
[00:11:02.000 --> 00:11:04.000]  用多少力量
[00:11:04.000 --> 00:11:06.000]  用很溫和柔和的力量
[00:11:06.000 --> 00:11:09.000]  能夠來照顧小孩來抱他
[00:11:09.000 --> 00:11:11.000]  或者給他換尿布
[00:11:11.000 --> 00:11:13.000]  都是一個很柔和的
[00:11:13.000 --> 00:11:15.000]  這個是神對我們這樣
[00:11:15.000 --> 00:11:18.000]  神知道我們能夠承受多好
[00:11:18.000 --> 00:11:22.000]  所以他就不會讓我們受這個患難
[00:11:22.000 --> 00:11:24.000]  過於我們所能受的
[00:11:24.000 --> 00:11:25.000]  所以到的時候
[00:11:25.000 --> 00:11:27.000]  他就要給我們開出路
[00:11:27.000 --> 00:11:29.000]  要幫助我們
[00:11:29.000 --> 00:11:31.000]  到我們實在是忍受不了的時候
[00:11:31.000 --> 00:11:34.000]  你看見神的手又來到了
[00:11:34.000 --> 00:11:38.000]  就把我們從患難裏頭能夠拯救過來
[00:11:38.000 --> 00:11:41.000]  所以我們可以感謝神
[00:11:41.000 --> 00:11:46.000]  他給我們是一個柔和的憐憫
[00:11:46.000 --> 00:11:50.000]  慈悲是這麼大
[00:11:50.000 --> 00:11:54.000]  所以這個詩人他遇到各樣的難處
[00:11:54.000 --> 00:11:58.000]  是用神用各樣的方式和憐憫
[00:11:58.000 --> 00:12:00.000]  把他救出來
[00:12:00.000 --> 00:12:02.000]  所以他說你的慈悲本爲大
[00:12:02.000 --> 00:12:05.000]  你的慈悲不是一點點
[00:12:05.000 --> 00:12:07.000]  你的慈悲是很大
[00:12:07.000 --> 00:12:11.000]  能夠滿足我各樣的需要
[00:12:11.000 --> 00:12:15.000]  到157節詩人又說了
[00:12:15.000 --> 00:12:18.000]  逼迫我的 抵擋我的很多
[00:12:18.000 --> 00:12:21.000]  我卻沒有偏離你的法度
[00:12:21.000 --> 00:12:23.000]  從這話裏頭我們能體會
[00:12:23.000 --> 00:12:29.000]  當時詩人他所遇到的情況
[00:12:29.000 --> 00:12:32.000]  是很困難的
[00:12:32.000 --> 00:12:34.000]  逼迫我的很多
[00:12:34.000 --> 00:12:37.000]  抵擋我的又是好多
[00:12:37.000 --> 00:12:39.000]  但是感謝神
[00:12:39.000 --> 00:12:43.000]  他說我卻沒有偏離你的法度
[00:12:43.000 --> 00:12:46.000]  我還是沒有偏離你的法度
[00:12:46.000 --> 00:12:49.000]  那麼神的憐憫這麼大
[00:12:49.000 --> 00:12:50.000]  慈悲這麼大
[00:12:50.000 --> 00:12:52.000]  怎麼會逼迫的呢
[00:12:52.000 --> 00:12:55.000]  還是很多呢
[00:12:55.000 --> 00:12:57.000]  因爲聖經告訴我們說
[00:12:57.000 --> 00:13:00.000]  學生不能高過先生
[00:13:00.000 --> 00:13:03.000]  普人不能高過主人
[00:13:03.000 --> 00:13:07.000]  只要你是跟隨耶穌的教宗
[00:13:07.000 --> 00:13:12.000]  做一個真心跟隨主的基督徒
[00:13:12.000 --> 00:13:18.000]  你向主忠心一定會遇到逼迫
[00:13:18.000 --> 00:13:21.000]  但是如果你緊緊地跟隨主
[00:13:21.000 --> 00:13:26.000]  神也會讓你從難處裏頭出來
[00:13:26.000 --> 00:13:28.000]  如果一個信主的
[00:13:28.000 --> 00:13:30.000]  他一生都很平順
[00:13:30.000 --> 00:13:33.000]  沒有遇到什麼樣困難
[00:13:33.000 --> 00:13:36.000]  那就是要想一想
[00:13:36.000 --> 00:13:39.000]  我所做的對不對
[00:13:39.000 --> 00:13:43.000]  因爲一生如果很平順
[00:13:43.000 --> 00:13:46.000]  那你就沒有什麼功課可以學了
[00:13:46.000 --> 00:13:48.000]  如果很平順的話
[00:13:48.000 --> 00:13:50.000]  你就不能經歷神的愛
[00:13:50.000 --> 00:13:52.000]  不能經歷神的恩典
[00:13:52.000 --> 00:13:54.000]  那是很可惜的事情
[00:13:54.000 --> 00:13:57.000]  所以神一定要讓他的好友們
[00:13:57.000 --> 00:13:59.000]  經過一些難處
[00:13:59.000 --> 00:14:00.000]  大的難處
[00:14:00.000 --> 00:14:01.000]  小的難處
[00:14:01.000 --> 00:14:04.000]  他會量給我們是最合適的
[00:14:04.000 --> 00:14:08.000]  不會叫我們承受
[00:14:08.000 --> 00:14:10.000]  我們不能夠承受的
[00:14:10.000 --> 00:14:13.000]  所以這個師就說了
[00:14:13.000 --> 00:14:19.000]  他說他要逼迫我的很多
[00:14:19.000 --> 00:14:23.000]  但是我沒有偏離你的法度
[00:14:23.000 --> 00:14:32.000]  其實逼迫不是很可怕
[00:14:32.000 --> 00:14:36.000]  因爲是每個基督徒都會遇到的
[00:14:36.000 --> 00:14:38.000]  有大的逼迫
[00:14:38.000 --> 00:14:39.000]  有小的逼迫
[00:14:39.000 --> 00:14:42.000]  有社會上的逼迫
[00:14:42.000 --> 00:14:45.000]  也有家裏有時候會受到逼迫
[00:14:45.000 --> 00:14:48.000]  但是問題是什麼呢
[00:14:48.000 --> 00:14:51.000]  就是最重要的
[00:14:51.000 --> 00:14:54.000]  我們不要在逼迫之下
[00:14:54.000 --> 00:14:57.000]  跟這個世界打成一片
[00:14:57.000 --> 00:15:00.000]  去跟隨世界的潮流
[00:15:00.000 --> 00:15:03.000]  那就非常可怕了
[00:15:03.000 --> 00:15:07.000]  所以在師一說呢
[00:15:07.000 --> 00:15:10.000]  在這裏所說到的呢
[00:15:10.000 --> 00:15:14.000]  他說我卻沒有偏離你的法度
[00:15:14.000 --> 00:15:15.000]  我沒有離開你的話
[00:15:15.000 --> 00:15:18.000]  我還把你的話藏在我的心中
[00:15:18.000 --> 00:15:22.000]  我免得我得罪你
[00:15:22.000 --> 00:15:24.000]  下面他又說了
[00:15:24.000 --> 00:15:30.000]  他說我看見奸惡的人就慎爭污
[00:15:30.000 --> 00:15:35.000]  奸惡的人就指的是偏離真道
[00:15:35.000 --> 00:15:37.000]  抵擋真理的人
[00:15:37.000 --> 00:15:41.000]  師就不敢來接近他們
[00:15:41.000 --> 00:15:44.000]  不是說他沒有愛心
[00:15:44.000 --> 00:15:48.000]  但是他們如果是堅持不聽神的話
[00:15:48.000 --> 00:15:51.000]  你就只能夠把他交給神了
[00:15:51.000 --> 00:15:53.000]  他慎爭污
[00:15:53.000 --> 00:15:56.000]  不是說他很恨物
[00:15:56.000 --> 00:15:57.000]  而是呢
[00:15:57.000 --> 00:16:01.000]  他不知道他應該怎麼樣對待
[00:16:01.000 --> 00:16:04.000]  所以他就只能說呢
[00:16:04.000 --> 00:16:08.000]  只能交給神了
[00:16:08.000 --> 00:16:10.000]  下面這一節的話呢
[00:16:10.000 --> 00:16:13.000]  我們就看到了
[00:16:13.000 --> 00:16:15.000]  他說呢
[00:16:15.000 --> 00:16:19.000]  要求神看他怎樣愛他的話
[00:16:19.000 --> 00:16:21.000]  他說159
[00:16:21.000 --> 00:16:26.000]  你看我怎樣愛你的訓辭
[00:16:26.000 --> 00:16:27.000]  上面呢
[00:16:27.000 --> 00:16:30.000]  他求神看到他的苦難
[00:16:30.000 --> 00:16:32.000]  到下面呢
[00:16:32.000 --> 00:16:36.000]  他就求神看到他怎麼愛神的話
[00:16:36.000 --> 00:16:39.000]  神的話是充滿了智慧
[00:16:39.000 --> 00:16:40.000]  公義
[00:16:40.000 --> 00:16:41.000]  聖潔
[00:16:41.000 --> 00:16:46.000]  是賜給我們能夠渡過這個困難
[00:16:46.000 --> 00:16:48.000]  那是給他的愛
[00:16:48.000 --> 00:16:50.000]  愛把他救活了
[00:16:50.000 --> 00:16:52.000]  所以這個地方呢
[00:16:52.000 --> 00:16:53.000]  我們看到
[00:16:53.000 --> 00:16:58.000]  求你照你的慈愛將我救活
[00:16:58.000 --> 00:17:00.000]  這是這一段聖經
[00:17:00.000 --> 00:17:06.000]  八節聖經裏頭的第三次世人所得救活
[00:17:06.000 --> 00:17:11.000]  第一次的救活呢是154節
[00:17:11.000 --> 00:17:13.000]  154節說呢
[00:17:13.000 --> 00:17:16.000]  求你爲我辯驅救贖我
[00:17:16.000 --> 00:17:19.000]  照你的話將我救活
[00:17:19.000 --> 00:17:20.000]  這是第一次
[00:17:20.000 --> 00:17:23.000]  第二次呢是156節
[00:17:23.000 --> 00:17:28.000]  他說救你照你的典章將我救活
[00:17:28.000 --> 00:17:33.000]  第二次第三次就這一節159了
[00:17:33.000 --> 00:17:35.000]  求你照你的慈愛
[00:17:35.000 --> 00:17:38.000]  將我救活
[00:17:38.000 --> 00:17:41.000]  所以這三次講的救活
[00:17:41.000 --> 00:17:44.000]  三次講的救活
[00:17:44.000 --> 00:17:47.000]  所以這個是救活的意思
[00:17:47.000 --> 00:17:48.000]  就是他活過來
[00:17:48.000 --> 00:17:50.000]  本來他很壓抑
[00:17:50.000 --> 00:17:51.000]  他在靈裏頭很壓抑
[00:17:51.000 --> 00:17:54.000]  好像很下沉
[00:17:54.000 --> 00:17:55.000]  沒有辦法
[00:17:55.000 --> 00:17:56.000]  他求神呢
[00:17:56.000 --> 00:17:59.000]  把他的情況改變過來
[00:17:59.000 --> 00:18:00.000]  把他救活
[00:18:00.000 --> 00:18:03.000]  就他好像清醒過來
[00:18:03.000 --> 00:18:04.000]  給他力量
[00:18:04.000 --> 00:18:09.000]  能夠度過這個苦難
[00:18:09.000 --> 00:18:11.000]  這是第一次的救活呢
[00:18:11.000 --> 00:18:12.000]  154節呢
[00:18:12.000 --> 00:18:16.000]  是指到在仇敵攻擊他的時候
[00:18:16.000 --> 00:18:19.000]  他叫神讓他活過來
[00:18:19.000 --> 00:18:20.000]  活下來
[00:18:20.000 --> 00:18:23.000]  這156節那個救活呢
[00:18:23.000 --> 00:18:26.000]  就是他自己要做的
[00:18:26.000 --> 00:18:31.000]  他說照你的典章將我救活
[00:18:31.000 --> 00:18:34.000]  叫我難處的時候
[00:18:34.000 --> 00:18:37.000]  能夠守得住
[00:18:37.000 --> 00:18:40.000]  第159節剛纔我們所說的
[00:18:40.000 --> 00:18:44.000]  求你照你的慈愛將我救活呢
[00:18:44.000 --> 00:18:48.000]  意思就是求神憐憫他
[00:18:48.000 --> 00:18:49.000]  照神的愛
[00:18:49.000 --> 00:18:51.000]  不是他有什麼能力
[00:18:51.000 --> 00:18:53.000]  就是照你的愛
[00:18:53.000 --> 00:18:55.000]  你既然這麼愛我的話
[00:18:55.000 --> 00:18:56.000]  我也沒有力量
[00:18:56.000 --> 00:19:00.000]  求你照着你的愛把我救活
[00:19:00.000 --> 00:19:05.000]  就好像彼得在他遇到耶穌
[00:19:05.000 --> 00:19:07.000]  復活的耶穌
[00:19:07.000 --> 00:19:09.000]  因爲他三次不認主
[00:19:09.000 --> 00:19:12.000]  所以耶穌三次問他
[00:19:12.000 --> 00:19:16.000]  彼得你愛我比這些更深嗎
[00:19:16.000 --> 00:19:20.000]  彼得說不敢說我很愛你
[00:19:20.000 --> 00:19:23.000]  不敢說我已經很愛你很愛你的
[00:19:23.000 --> 00:19:26.000]  他就說主啊你知道
[00:19:26.000 --> 00:19:29.000]  所以他三次跟主說的話
[00:19:29.000 --> 00:19:31.000]  你知道我愛你
[00:19:31.000 --> 00:19:34.000]  看起來我是沒有力量
[00:19:34.000 --> 00:19:36.000]  但是你知道
[00:19:36.000 --> 00:19:39.000]  我還是有一個愛你的心
[00:19:39.000 --> 00:19:41.000]  所以這個救活
[00:19:41.000 --> 00:19:44.000]  就叫我們從靈裏頭再得到力量
[00:19:44.000 --> 00:19:45.000]  我們纔起來的
[00:19:45.000 --> 00:19:47.000]  所以我們在遇到一些難處
[00:19:47.000 --> 00:19:49.000]  被壓不能勝
[00:19:49.000 --> 00:19:50.000]  很困難
[00:19:50.000 --> 00:19:52.000]  不知道怎麼辦的時候
[00:19:52.000 --> 00:19:54.000]  靈裏頭很受壓
[00:19:54.000 --> 00:19:56.000]  靈裏頭很重的時候
[00:19:56.000 --> 00:19:59.000]  我們努力地向祂說
[00:19:59.000 --> 00:20:02.000]  神啊求禰將我救活
[00:20:02.000 --> 00:20:04.000]  給我力量
[00:20:04.000 --> 00:20:08.000]  才能夠重新走在這條路上
[00:20:08.000 --> 00:20:10.000]  我們感謝神
[00:20:10.000 --> 00:20:12.000]  祂是信使的
[00:20:12.000 --> 00:20:15.000]  祂知道我們遇到難處的時候
[00:20:15.000 --> 00:20:17.000]  我們的力量的微弱
[00:20:17.000 --> 00:20:20.000]  所以祂在我們完全依靠祂
[00:20:20.000 --> 00:20:22.000]  等候祂的時候
[00:20:22.000 --> 00:20:23.000]  到了時候
[00:20:23.000 --> 00:20:25.000]  祂要給我們開出路
[00:20:25.000 --> 00:20:27.000]  祂要把我們救活
