
[00:00:00.000 --> 00:00:03.640]  各位弟兄姊妹 你們好
[00:07:10.960 --> 00:07:14.360]  現在他們有另一個新的新年
[00:07:14.360 --> 00:07:16.240]  就是七月一號
[00:07:16.240 --> 00:07:18.720]  所以這個月一月
[00:07:18.720 --> 00:07:21.280]  也是我們新一年的開始
[00:07:21.280 --> 00:07:25.600]  所以我們希望能夠像舊約那群以色列人一樣
[00:07:25.600 --> 00:07:28.920]  在新的一個月份
[00:07:28.920 --> 00:07:31.240]  我們好好思想上帝的話
[00:07:31.240 --> 00:07:34.400]  去建立我們的生命
[00:07:34.400 --> 00:07:35.640]  在經文的第一節
[00:07:35.640 --> 00:07:38.880]  當時以色列在民眾面前讀的
[00:07:38.880 --> 00:07:42.080]  就是摩西的律法書
[00:07:42.080 --> 00:07:47.600]  即是今天的摩西五經
[00:07:47.600 --> 00:07:50.720]  我們稱之為「陀拉」
[00:07:50.720 --> 00:07:52.960]  在這段經文裏面
[00:07:52.960 --> 00:07:56.280]  我們可以看到他們讀經的態度
[00:07:56.280 --> 00:08:04.440]  首先就是他們都有同一個心
[00:08:04.440 --> 00:08:12.240]  就是他們百姓如同一人聚集在廣場面前
[00:08:12.240 --> 00:08:16.520]  當時到底聚集了多少人
[00:08:16.520 --> 00:08:17.840]  我們不知道
[00:08:17.840 --> 00:08:21.160]  不過我們只知道他們不是烏合之眾
[00:08:21.160 --> 00:08:24.040]  他們給人的感覺好像只有一個人
[00:08:24.040 --> 00:08:26.280]  即是他們同心合意一條心
[00:08:26.280 --> 00:08:28.240]  這樣來聽道
[00:08:28.240 --> 00:08:30.840]  其實這一班人一條心是很難的
[00:08:30.840 --> 00:08:32.320]  尤其是今天在很多時候
[00:08:32.320 --> 00:08:34.480]  高舉個人主義的年代
[00:08:34.480 --> 00:08:37.280]  但也都不是不可能
[00:08:37.280 --> 00:08:42.120]  就好像近來我們發生了很多大事的時候
[00:08:42.120 --> 00:08:45.800]  今天全世界都面對新冠肺炎的病毒
[00:08:45.800 --> 00:08:49.160]  我想全世界很多人的願望
[00:08:49.160 --> 00:08:51.240]  都是疫情快點過去
[00:08:51.240 --> 00:08:53.320]  人人可以健康
[00:08:53.320 --> 00:08:56.520]  生活可以早日回復正常
[00:08:56.520 --> 00:09:00.160]  我想很多人的新年願望不是這些
[00:09:00.160 --> 00:09:03.000]  過往可能大家都有不同的願望
[00:09:03.000 --> 00:09:07.520]  但今天因為在一些大的事情發生之下
[00:09:07.520 --> 00:09:13.360]  我想很多人的心都是差不多
[00:09:13.360 --> 00:09:20.160]  雖然我們在這段疫情的日子是很困難
[00:09:20.160 --> 00:09:24.320]  但我們只要願意去依靠主
[00:09:24.320 --> 00:09:30.760]  其實我們就可以繼續去面對前面的路
[00:09:30.760 --> 00:09:33.280]  昔日的基督徒
[00:09:33.280 --> 00:09:35.760]  他們為甚麼會被擄呢
[00:09:35.760 --> 00:09:39.000]  是因為他們不重視神的話語
[00:09:39.000 --> 00:09:41.920]  沒有好好重視生命記
[00:09:41.920 --> 00:09:43.920]  摩西向他們言明
[00:09:43.920 --> 00:09:46.080]  如果他們不好好愛上帝
[00:09:46.080 --> 00:09:51.240]  進行他們的誡命就必定滅亡的警告
[00:09:51.240 --> 00:09:54.400]  今天他們終於忘了
[00:09:54.400 --> 00:09:55.960]  被擄異地
[00:09:55.960 --> 00:09:57.640]  而幾十年之後
[00:09:57.640 --> 00:10:00.160]  當他們有機會回到國家
[00:10:00.160 --> 00:10:02.040]  重建他們被毀的聖殿
[00:10:02.040 --> 00:10:04.920]  重建他們的生活的時候
[00:10:04.920 --> 00:10:08.240]  他們怎會不知道所謂的死字怎麼寫
[00:10:08.240 --> 00:10:11.800]  怎會不會再一次好好聆聽上帝的話語
[00:10:11.800 --> 00:10:15.240]  一起來遵守呢
[00:10:15.240 --> 00:10:19.640]  在經文的第三節那裏提到
[00:10:19.640 --> 00:10:22.520]  他們都則以而聽
[00:10:22.520 --> 00:10:24.200]  很留心的
[00:10:24.200 --> 00:10:28.920]  怕自己聽錯了會做得不好
[00:10:28.920 --> 00:10:31.040]  而你也明白
[00:10:31.040 --> 00:10:39.880]  為甚麼第九節眾百姓聽到律法書上所講的話都哭了
[00:10:39.880 --> 00:10:42.640]  因為其實如果我們看回摩西律法
[00:10:42.640 --> 00:10:46.720]  律法書特別是生命記即是律法書最後一卷
[00:10:46.720 --> 00:10:52.240]  有時有提到
[00:10:52.240 --> 00:10:55.760]  在三十章十七至二十節的刊
[00:10:55.760 --> 00:10:59.200]  我今天將生死禍福擺在你面前
[00:10:59.200 --> 00:11:01.320]  我今天所吩咐你的
[00:11:01.320 --> 00:11:04.240]  就是要你愛耶和華你的上帝
[00:11:04.240 --> 00:11:05.880]  遵行祂的道
[00:11:05.880 --> 00:11:07.840]  謹守祂的誡命
[00:11:07.840 --> 00:11:09.720]  律例點章
[00:11:09.720 --> 00:11:12.160]  使你可以存活增多
[00:11:12.160 --> 00:11:13.480]  而且耶和華
[00:11:13.480 --> 00:11:16.640]  你上帝必在你所要進去
[00:11:16.640 --> 00:11:19.880]  得遺孽的地上賜福你
[00:11:19.880 --> 00:11:21.760]  倘若你的心偏離
[00:11:21.760 --> 00:11:23.040]  不肯聽從
[00:11:23.040 --> 00:11:25.680]  卻被引誘去敬拜別神
[00:11:25.680 --> 00:11:27.240]  侍奉祂們
[00:11:27.240 --> 00:11:29.520]  我今天向你們申明
[00:11:29.520 --> 00:11:32.160]  你們必定滅亡
[00:11:32.160 --> 00:11:34.200]  在你過躍但河
[00:11:34.200 --> 00:11:36.080]  去得遺孽的地上
[00:11:36.080 --> 00:11:39.760]  你的日子必不長久
[00:11:39.760 --> 00:11:42.680]  我今天呼天喚地向你作見證
[00:11:42.680 --> 00:11:46.600]  我要將生死祝福與奏坐擺在你面前
[00:11:46.600 --> 00:11:48.800]  所以你要揀選生命
[00:11:48.800 --> 00:11:52.200]  好使你和你的後裔都得存活
[00:11:52.200 --> 00:11:54.080]  要愛耶和華你的上帝
[00:11:54.080 --> 00:11:55.200]  聽從祂的話
[00:11:55.200 --> 00:11:57.080]  緊緊跟隨祂
[00:11:57.080 --> 00:11:59.040]  因為祂是你的生命
[00:11:59.040 --> 00:12:01.720]  必使你的日子得以長久
[00:12:01.720 --> 00:12:03.440]  可以在耶和華你
[00:12:03.440 --> 00:12:06.440]  列祖阿伯拉罕以撒雅各喜誓要給
[00:12:06.440 --> 00:12:09.920]  祂們地上居住
[00:12:09.920 --> 00:12:21.600]  在律法裏面見到
[00:12:21.600 --> 00:12:23.800]  有生死禍福
[00:12:23.800 --> 00:12:26.960]  不聽上帝的話就會滅亡
[00:12:26.960 --> 00:12:30.280]  而要長久安定
[00:12:30.280 --> 00:12:32.640]  就必須要好好聽從上帝的話
[00:12:32.640 --> 00:12:34.920]  緊緊跟隨祂
[00:12:34.920 --> 00:12:38.240]  但是律法書並不是只有刑罰
[00:12:38.240 --> 00:12:40.600]  它也表明有出路的
[00:12:40.600 --> 00:12:44.520]  在《新命紀》開始三十章一至五節說
[00:12:44.520 --> 00:12:47.400]  「我陳明在你面前一切奏坐
[00:12:47.400 --> 00:12:49.680]  臨到你身上的時候
[00:12:49.680 --> 00:12:51.360]  你在耶和華
[00:12:51.360 --> 00:12:56.800]  你上帝追趕你到萬國中心
[00:12:56.800 --> 00:12:59.640]  必心裡追念祝福的話
[00:12:59.640 --> 00:13:02.880]  你和你子孫如果盡心盡性
[00:13:02.880 --> 00:13:04.840]  歸向耶和華你的神
[00:13:04.840 --> 00:13:07.760]  照著我今日一切所吩咐的
[00:13:07.760 --> 00:13:09.200]  聽從祂的話
[00:13:09.200 --> 00:13:12.120]  那時耶和華必
[00:13:12.120 --> 00:13:14.600]  你的上帝必連述你
[00:13:14.600 --> 00:13:18.000]  救回你被擄的子民
[00:13:18.000 --> 00:13:21.720]  耶和華你的上帝要回轉過來
[00:13:21.720 --> 00:13:25.640]  從分散你到萬民中將你招聚回來
[00:13:25.640 --> 00:13:27.440]  你被趕散的人
[00:13:27.440 --> 00:13:29.720]  就是在天涯
[00:13:29.720 --> 00:13:32.000]  耶和華你的上帝也必
[00:13:32.000 --> 00:13:34.760]  從那裡將你召回來
[00:13:34.760 --> 00:13:37.360]  耶和華你的上帝必令你
[00:13:37.360 --> 00:13:39.920]  進入你列祖所得的地
[00:13:39.920 --> 00:13:41.760]  使你可以得著
[00:13:41.760 --> 00:13:43.720]  又必善待你
[00:13:43.720 --> 00:13:48.120]  使你的人數比你列祖眾多」
[00:13:48.120 --> 00:13:51.920]  我不知道大家
[00:13:51.920 --> 00:13:56.400]  看完剛才讀的《新命紀》的經文
[00:13:56.400 --> 00:13:59.080]  會有甚麼感覺
[00:13:59.080 --> 00:14:03.000]  但我覺得如果你回到當時的歷史背景
[00:14:03.000 --> 00:14:05.160]  你如果真的經歷了
[00:14:05.160 --> 00:14:06.920]  你的先祖不聽上帝的話
[00:14:06.920 --> 00:14:09.160]  以致亡國被擄
[00:14:09.160 --> 00:14:11.680]  現在你今天有機會歸回
[00:14:11.680 --> 00:14:14.680]  回到原有的地方
[00:14:14.680 --> 00:14:16.520]  然後你聽到上帝
[00:14:16.520 --> 00:14:19.680]  藉著聖經經文所列明的生死禍福
[00:14:19.680 --> 00:14:22.800]  並且當你願意回歸
[00:14:22.800 --> 00:14:24.320]  歸向神的時候
[00:14:24.320 --> 00:14:27.720]  上帝會再重新賜福給你的時候
[00:14:27.720 --> 00:14:29.040]  你會不會
[00:14:29.040 --> 00:14:32.960]  好像班尼斯人一樣那麼感動呢?
[00:14:32.960 --> 00:14:35.480]  今天我們這班信了耶穌的人
[00:14:35.480 --> 00:14:40.480]  其實我們有沒有好好地經歷上帝對我們豐富的厚恩
[00:14:40.480 --> 00:14:43.240]  以致我們看到上帝這番話
[00:14:43.240 --> 00:14:46.440]  不單是昔日對以色列人說
[00:14:46.440 --> 00:14:49.800]  也是今天對我們說的
[00:14:49.800 --> 00:14:53.040]  今天雖然我們沒有經歷亡國被擄
[00:14:53.040 --> 00:14:56.440]  但我相信我們在過去一兩年
[00:14:56.440 --> 00:14:59.040]  所發生的種種的人和事
[00:14:59.040 --> 00:15:01.120]  可能我們有部份弟兄姐妹的感覺
[00:15:01.120 --> 00:15:04.880]  和亡國被擄的心情沒甚麼分別
[00:15:04.880 --> 00:15:07.360]  我覺得有一次我坐的士的時候
[00:15:07.360 --> 00:15:12.040]  司機法勞蘇說看著香港一點一滴地改變
[00:15:12.040 --> 00:15:14.840]  自己很心痛
[00:15:14.840 --> 00:15:17.800]  有朋友對我說為了子女的前途
[00:15:17.800 --> 00:15:21.480]  決定離開香港這個地方
[00:15:21.480 --> 00:15:23.280]  在這個情況下
[00:15:23.280 --> 00:15:26.640]  我們其實更加需要緊緊的依靠主
[00:15:26.640 --> 00:15:29.240]  我們都會有很多疑問
[00:15:29.240 --> 00:15:32.640]  未來的路我們可以怎樣走呢?
[00:15:32.640 --> 00:15:35.320]  但其實我們要問的可能不是
[00:15:35.320 --> 00:15:37.240]  我要怎樣走
[00:15:37.240 --> 00:15:39.600]  而是到底
[00:15:39.600 --> 00:15:41.600]  我們有沒有好好地問上帝
[00:15:41.600 --> 00:15:44.760]  上帝想我怎樣走
[00:15:44.760 --> 00:15:46.360]  上帝是一個靈
[00:15:46.360 --> 00:15:47.680]  我們看不到
[00:15:47.680 --> 00:15:50.400]  但上帝就將能夠看到
[00:15:50.400 --> 00:15:54.000]  可以幫助我們的聖經交給我們
[00:15:54.000 --> 00:15:55.520]  在聖經裏面
[00:15:55.520 --> 00:15:59.000]  你一定找到上帝要對你說的話
[00:15:59.000 --> 00:16:00.560]  如果我們不好好去看
[00:16:00.560 --> 00:16:03.160]  不好好去珍惜
[00:16:03.160 --> 00:16:05.480]  就是我們的損失
[00:16:05.480 --> 00:16:08.400]  其實今天很幸福的
[00:16:08.400 --> 00:16:10.600]  因為電子產品的普及
[00:16:10.600 --> 00:16:14.280]  我們有很多手提電話都可以下載整本聖經
[00:16:14.280 --> 00:16:16.520]  甚至不同版本的聖經
[00:16:16.520 --> 00:16:19.280]  中英文對照都可以
[00:16:19.280 --> 00:16:21.440]  但聖經那麼容易看到的時候
[00:16:21.440 --> 00:16:23.920]  會不會反而令我們不珍惜
[00:16:23.920 --> 00:16:25.520]  不去看呢?
[00:16:25.520 --> 00:16:27.280]  其實不單是聖經
[00:16:27.280 --> 00:16:29.880]  現在科技發達到很多聖經書
[00:16:29.880 --> 00:16:31.360]  靈修的材料
[00:16:31.360 --> 00:16:34.480]  都可以用手機和電腦去看到
[00:16:34.480 --> 00:16:36.360]  不知道大家有沒有去看
[00:16:36.360 --> 00:16:39.640]  有沒有去珍惜這些資源呢?
[00:16:39.640 --> 00:16:42.600]  其實我們靈明日亮都有提供
[00:16:42.600 --> 00:16:46.000]  一些每日靈修的文章
[00:16:46.000 --> 00:16:47.440]  如果大家有興趣
[00:16:47.440 --> 00:16:49.360]  都可以上網去登記
[00:16:49.360 --> 00:16:51.680]  索取我們靈明日亮
[00:16:51.680 --> 00:16:56.000]  書本或者是電子郵箱版
[00:16:56.000 --> 00:16:58.520]  我們都會電郵給你
[00:16:58.520 --> 00:17:02.280]  幫助你去讀上帝的話語
[00:17:02.280 --> 00:17:05.680]  去靈修
[00:17:05.680 --> 00:17:07.280]  我不知道大家覺得
[00:17:07.280 --> 00:17:09.240]  用眼去看聖經
[00:17:09.240 --> 00:17:12.280]  和用耳去聽聖經有沒有不同
[00:17:12.280 --> 00:17:16.880]  我個人其實很喜歡用耳朵去聽人讀出聖經的經文
[00:17:16.880 --> 00:17:19.120]  因為我覺得特別有感覺
[00:17:19.120 --> 00:17:22.920]  彷彿好像在聽上帝親自對我說話一樣
[00:17:22.920 --> 00:17:26.520]  特別是讀經的人如果加入了感情聲線的時候
[00:17:26.520 --> 00:17:30.800]  就更加能夠感受到上帝話語的震撼力
[00:17:30.800 --> 00:17:34.240]  就好像希伯來書四章十二節這樣說
[00:17:34.240 --> 00:17:36.760]  上帝的道是活潑的
[00:17:36.760 --> 00:17:38.960]  是有功效的
[00:17:38.960 --> 00:17:41.720]  比一切兩刃的利劍更鋒利
[00:17:41.720 --> 00:17:43.480]  甚至魂與靈
[00:17:43.480 --> 00:17:45.960]  骨折與骨髓都能刺入
[00:17:45.960 --> 00:17:47.000]  否開
[00:17:47.000 --> 00:17:51.080]  連心中的思念和主義都能夠辨認
[00:17:51.080 --> 00:17:52.000]  昔日
[00:17:52.000 --> 00:17:53.880]  上帝要教導他的子民
[00:17:53.880 --> 00:17:56.600]  常常去聆聽上帝的話
[00:17:56.600 --> 00:17:58.200]  特別是做父母的
[00:17:58.200 --> 00:18:02.200]  要常常用上帝的話去教導子女去遵守
[00:18:02.200 --> 00:18:05.280]  在《生命記錄章》裏面有提到
[00:18:05.280 --> 00:18:09.320]  我今日吩咐你的這些話都要記在心上
[00:18:09.320 --> 00:18:12.120]  也要殷勤教導你的兒女
[00:18:12.120 --> 00:18:14.000]  無論是坐在家裡
[00:18:14.000 --> 00:18:14.920]  走在路上
[00:18:14.920 --> 00:18:16.520]  躺下起來
[00:18:16.520 --> 00:18:18.480]  都要沉重
[00:18:18.480 --> 00:18:21.320]  要繫在你的手上做記號
[00:18:21.320 --> 00:18:24.120]  戴在帳篷上做經習
[00:18:24.120 --> 00:18:26.600]  又要寫在你房屋的門框
[00:18:26.600 --> 00:18:30.640]  和你的城門上
[00:18:30.640 --> 00:18:31.840]  你會看到
[00:18:31.840 --> 00:18:33.400]  上帝很希望
[00:18:33.400 --> 00:18:34.960]  作父母的
[00:18:34.960 --> 00:18:36.360]  都要常常將
[00:18:36.360 --> 00:18:39.480]  教導子女讀聖經這件事
[00:18:39.480 --> 00:18:41.440]  去傳下去
[00:18:41.440 --> 00:18:43.520]  並且要他們做一些事
[00:18:43.520 --> 00:18:45.160]  是在手上做記號
[00:18:45.160 --> 00:18:46.560]  但在額上做經習
[00:18:46.560 --> 00:18:50.200]  今日如果你去以色列的地方
[00:18:50.200 --> 00:18:53.720]  你會看到他們會有一個圖畫
[00:18:53.720 --> 00:18:55.440]  這個是在以色列拿的
[00:18:55.440 --> 00:18:56.880]  他就將
[00:18:56.880 --> 00:19:00.440]  戴在手上和戴在額上的圖顯示出來
[00:19:00.440 --> 00:19:03.240]  你會看到那個男人在額頭上
[00:19:03.240 --> 00:19:04.560]  會有一個經習
[00:19:04.560 --> 00:19:10.400]  然後孩兒在手上也有另一個聖經經文
[00:19:10.400 --> 00:19:13.960]  在當中其實做這些事就是希望提醒他
[00:19:13.960 --> 00:19:15.720]  要時時刻刻
[00:19:15.720 --> 00:19:17.640]  謹記去讀
[00:19:17.640 --> 00:19:18.400]  聖經經文
[00:19:18.400 --> 00:19:20.680]  所以戴了之後不是戴了就算了
[00:19:20.680 --> 00:19:23.880]  而是還要打開那本聖經去讀
[00:19:23.880 --> 00:19:26.280]  今日如果你去以色列有些地方
[00:19:26.280 --> 00:19:28.840]  我在酒店房門口拍的
[00:19:28.840 --> 00:19:30.960]  他們會有個經文盒
[00:19:30.960 --> 00:19:35.640]  貼在每一個房門口的門框上面
[00:19:35.640 --> 00:19:37.160]  就好像第九節
[00:19:37.160 --> 00:19:41.800]  要寫在你房屋的門框和城門上
[00:19:41.800 --> 00:19:43.880]  當然
[00:19:43.880 --> 00:19:45.600]  如果你做這些事只不過是
[00:19:45.600 --> 00:19:50.280]  當作一個迷信或者裝飾品的意義就不大
[00:19:50.280 --> 00:19:52.680]  但其實所做的這些事
[00:19:52.680 --> 00:19:57.000]  都是希望當你每次見到的時候
[00:19:57.000 --> 00:19:58.160]  去提醒你
[00:19:58.160 --> 00:20:01.520]  上帝的話語十分重要
[00:20:01.520 --> 00:20:03.440]  要經常閱讀
[00:20:03.440 --> 00:20:05.520]  經常思考
[00:20:05.520 --> 00:20:07.040]  今日我們有沒有用一些方法
[00:20:07.040 --> 00:20:09.400]  提醒自己一定要看聖經呢?
[00:20:09.400 --> 00:20:11.200]  其實現在科技發達
[00:20:11.200 --> 00:20:13.640]  很多手機應用程式都很好的
[00:20:13.640 --> 00:20:16.880]  我們靈明洋人也有弄到
[00:20:16.880 --> 00:20:19.120]  靈明洋人手機應用程式
[00:20:19.120 --> 00:20:21.440]  你可以在手機裏面設立定時響鬧
[00:20:21.440 --> 00:20:23.440]  提醒你靈修
[00:20:23.440 --> 00:20:26.120]  雖然不一定每一次
[00:20:26.120 --> 00:20:28.280]  看了你都會有感覺
[00:20:28.280 --> 00:20:29.960]  但你持之以恆
