
[00:00:00.000 --> 00:00:05.300]  新年,我們騎馬去舊營山,對不對?
[00:07:46.300 --> 00:07:47.300]  我們問
[00:07:47.300 --> 00:07:49.300]  神你在哪裡
[00:07:49.300 --> 00:07:51.300]  不斷在回想過去的恩典
[00:07:51.300 --> 00:07:56.300]  對照今天的處境
[00:07:56.300 --> 00:07:57.300]  找不到出路
[00:07:58.300 --> 00:08:00.300]  所以不願意求告耶和華
[00:08:00.300 --> 00:08:02.300]  離棄耶和華
[00:08:02.300 --> 00:08:04.300]  是不是這樣呢
[00:08:04.300 --> 00:08:07.300]  但是當
[00:08:07.300 --> 00:08:09.300]  當人
[00:08:09.300 --> 00:08:11.300]  我們有些時候都會
[00:08:11.300 --> 00:08:13.300]  我們經歷過恩典
[00:08:13.300 --> 00:08:15.300]  但是當落到處境
[00:08:15.300 --> 00:08:17.300]  很淒涼很慘的時候
[00:08:17.300 --> 00:08:19.300]  會問神啊今天你在哪裡
[00:08:19.300 --> 00:08:21.300]  過去你這樣保守
[00:08:21.300 --> 00:08:23.300]  我今天你在哪裡
[00:08:23.300 --> 00:08:25.300]  當我呼求的時候
[00:08:25.300 --> 00:08:28.300]  我此時此刻找不到答案的時候
[00:08:28.300 --> 00:08:30.300]  我就想離棄
[00:08:30.300 --> 00:08:34.300]  前幾天
[00:08:34.300 --> 00:08:36.300]  我收到一個whatsapp
[00:08:36.300 --> 00:08:38.300]  就是
[00:08:38.300 --> 00:08:40.300]  一位的肢體在工作裡
[00:08:40.300 --> 00:08:41.300]  是非常的苦
[00:08:41.300 --> 00:08:42.300]  非常的苦
[00:08:42.300 --> 00:08:43.300]  找不到出路
[00:08:43.300 --> 00:08:46.300]  接著問我
[00:08:46.300 --> 00:08:49.300]  辭職行不行啊牧師
[00:08:49.300 --> 00:08:52.300]  接著我只回答他一句
[00:08:52.300 --> 00:08:53.300]  我說
[00:08:53.300 --> 00:08:55.300]  如果這份工作
[00:08:55.300 --> 00:08:57.300]  讓你心靈陷入抑鬱裡面
[00:08:57.300 --> 00:09:00.300]  心靈不健康的時候
[00:09:00.300 --> 00:09:02.300]  你走吧
[00:09:02.300 --> 00:09:06.300]  接著他回覆whatsapp
[00:09:06.300 --> 00:09:08.300]  他說
[00:09:08.300 --> 00:09:10.300]  我轉一份工作
[00:09:10.300 --> 00:09:11.300]  只不過是從一個苦海
[00:09:11.300 --> 00:09:13.300]  跳進另一個苦海
[00:09:13.300 --> 00:09:15.300]  我現在在求神
[00:09:15.300 --> 00:09:17.300]  奪去我的生命
[00:09:17.300 --> 00:09:20.300]  抑鬱
[00:09:23.300 --> 00:09:25.300]  我們有些時候會不會這樣呢
[00:09:25.300 --> 00:09:28.300]  有些時候跟頂梓梅聊天
[00:09:28.300 --> 00:09:30.300]  特別某一些
[00:09:30.300 --> 00:09:32.300]  沒有回來很久的頂梓梅
[00:09:32.300 --> 00:09:34.300]  很多時候都聽到
[00:09:34.300 --> 00:09:36.300]  當我落在苦難裡面的時候
[00:09:36.300 --> 00:09:38.300]  我找不到上帝
[00:09:38.300 --> 00:09:40.300]  所以我今天離開
[00:09:40.300 --> 00:09:42.300]  接著再問
[00:09:42.300 --> 00:09:43.300]  從前呢
[00:09:43.300 --> 00:09:45.300]  從前我經歷過他
[00:09:45.300 --> 00:09:47.300]  不過不是今天的事
[00:09:52.300 --> 00:09:54.300]  我們今天的處境又如何
[00:09:54.300 --> 00:09:59.300]  以色列人可能有第二個原因
[00:09:59.300 --> 00:10:01.300]  就是當他們回想神的恩典
[00:10:01.300 --> 00:10:03.300]  回想救贖的時候
[00:10:03.300 --> 00:10:04.300]  他們有恃無恐知道
[00:10:04.300 --> 00:10:06.300]  上帝在我們中間
[00:10:06.300 --> 00:10:09.300]  上帝會紀念亞伯拉罕
[00:10:09.300 --> 00:10:11.300]  知道我們遲早的約
[00:10:11.300 --> 00:10:15.300]  以致祂一定會保守我們
[00:10:15.300 --> 00:10:17.300]  一定會赦免我們
[00:10:17.300 --> 00:10:19.300]  所以我們今天可以繼續
[00:10:19.300 --> 00:10:21.300]  任憑我們私欲而行
[00:10:21.300 --> 00:10:22.300]  我們拜偶像不要緊
[00:10:22.300 --> 00:10:23.300]  在我們回頭的時候
[00:10:23.300 --> 00:10:25.300]  神的恩典就會臨到
[00:10:25.300 --> 00:10:27.300]  當我們今天做錯事不要緊
[00:10:27.300 --> 00:10:29.300]  我們懈一下懈一下不要緊
[00:10:29.300 --> 00:10:31.300]  因為上帝過去
[00:10:31.300 --> 00:10:33.300]  怎樣救贖怎樣保守我們
[00:10:33.300 --> 00:10:35.300]  今天也會同樣保守我們
[00:10:35.300 --> 00:10:37.300]  所以他們
[00:10:37.300 --> 00:10:39.300]  不回到耶和華面前
[00:10:39.300 --> 00:10:41.300]  重新的悔改
[00:10:41.300 --> 00:10:45.300]  因為他們懈一下懈一下
[00:10:45.300 --> 00:10:48.300]  因為連日的過去
[00:10:48.300 --> 00:10:50.300]  他屬靈生命沒有更新
[00:10:50.300 --> 00:10:53.300]  以致慢慢日走夏波離棄了神
[00:10:53.300 --> 00:10:54.300]  自己也不覺
[00:10:54.300 --> 00:10:58.300]  失去了敬畏的心
[00:10:58.300 --> 00:11:00.300]  敬畏耶和華
[00:11:00.300 --> 00:11:03.300]  就是自己犯罪
[00:11:03.300 --> 00:11:06.300]  自己拜偶像都覺得自己有後路
[00:11:06.300 --> 00:11:08.300]  隨時可以回頭
[00:11:08.300 --> 00:11:11.300]  神是一個最大的靠山
[00:11:11.300 --> 00:11:14.300]  如果是這樣
[00:11:14.300 --> 00:11:17.300]  怪不得以創下先知
[00:11:17.300 --> 00:11:21.300]  叫一群以色列人不要再回想過去的恩典
[00:11:21.300 --> 00:11:23.300]  因為過去的恩典
[00:11:23.300 --> 00:11:25.300]  什麼叫恩典
[00:11:25.300 --> 00:11:28.300]  恩典就是看見自己的無助
[00:11:28.300 --> 00:11:30.300]  看見自己的無能
[00:11:30.300 --> 00:11:32.300]  而看見神的大能
[00:11:32.300 --> 00:11:33.300]  神的施恩
[00:11:33.300 --> 00:11:35.300]  以致伸出感恩的心
[00:11:35.300 --> 00:11:37.300]  這個是恩典
[00:11:37.300 --> 00:11:41.300]  但是當一群以色列人只是回想過去
[00:11:41.300 --> 00:11:43.300]  有恃無恐的時候
[00:11:43.300 --> 00:11:44.300]  懈一下懈一下的時候
[00:11:45.300 --> 00:11:48.300]  來到今天的時候
[00:11:48.300 --> 00:11:51.300]  一群以色列人再不能夠重新認識自己
[00:11:51.300 --> 00:11:52.300]  知道自己犯罪
[00:11:52.300 --> 00:11:54.300]  知道自己不再敬畏神
[00:11:54.300 --> 00:11:56.300]  他們沒有這個醒覺
[00:11:56.300 --> 00:11:59.300]  那就再不是恩典
[00:11:59.300 --> 00:12:02.300]  而是成為他們自己的一個牢籠
[00:12:02.300 --> 00:12:04.300]  一個假象
[00:12:04.300 --> 00:12:08.300]  以為耶和華仍在他們中間
[00:12:08.300 --> 00:12:13.300]  以致他們不會再去悔改
[00:12:13.300 --> 00:12:16.300]  自欺欺人,沒有覺悟
[00:12:16.300 --> 00:12:19.300]  新的一年
[00:12:19.300 --> 00:12:25.300]  我們生命中有沒有些懈一下懈一下的東西
[00:12:25.300 --> 00:12:27.300]  讓一分鐘自己想
[00:12:27.300 --> 00:12:28.300]  閉上眼睛自己想想
[00:12:28.300 --> 00:12:31.300]  你生命中有沒有些懈一下懈一下的東西
[00:12:31.300 --> 00:12:34.300]  在神面前
[00:12:34.300 --> 00:12:39.300]  神啊,有什麼我要改變
[00:12:44.300 --> 00:12:47.300]  神今天要繼續向我們說話
[00:12:47.300 --> 00:12:50.300]  不要自恃恩典的豐富
[00:12:50.300 --> 00:12:53.300]  而忽略今天的敬畏
[00:12:53.300 --> 00:12:56.300]  我們要起來,我們要改變
[00:12:56.300 --> 00:13:00.300]  讓我們熟齡生命不要再繼續
[00:13:00.300 --> 00:13:03.300]  慢慢一直跌下去
[00:13:03.300 --> 00:13:05.300]  而我們而不自知
[00:13:05.300 --> 00:13:10.300]  讓我們重新去覺悟認識自己
[00:13:11.300 --> 00:13:14.300]  第十九節,第二十節
[00:13:14.300 --> 00:13:16.300]  看啊,我要行一件新事
[00:13:16.300 --> 00:13:18.300]  如今就要顯明
[00:13:18.300 --> 00:13:20.300]  你們豈不知道嗎
[00:13:20.300 --> 00:13:24.300]  我必在曠野開道路,在沙漠開江河
[00:13:24.300 --> 00:13:27.300]  野地的走獸要尊敬我
[00:13:27.300 --> 00:13:30.300]  野狗和鴕鳥也必尊敬我
[00:13:30.300 --> 00:13:34.300]  因我使曠野有水,使沙漠有河
[00:13:34.300 --> 00:13:36.300]  好似給我的百姓,我的選民喝
[00:13:36.300 --> 00:13:38.300]  很特別
[00:13:39.300 --> 00:13:41.300]  神也跟一群以色列人說
[00:13:41.300 --> 00:13:43.300]  去舊迎新,不要忘記
[00:13:43.300 --> 00:13:46.300]  不要再想之前的事
[00:13:46.300 --> 00:13:48.300]  要仰望我
[00:13:48.300 --> 00:13:51.300]  期待我行一件新事
[00:13:51.300 --> 00:13:53.300]  如今就要顯明
[00:13:53.300 --> 00:13:56.300]  新事裡
[00:13:56.300 --> 00:13:58.300]  在耳塞說
[00:13:58.300 --> 00:14:01.300]  久不久都會出現
[00:14:01.300 --> 00:14:03.300]  新事
[00:14:03.300 --> 00:14:05.300]  因為耶和華神
[00:14:06.300 --> 00:14:09.300]  他不但警告一群以色列人
[00:14:09.300 --> 00:14:11.300]  不但預言以色列人的苦難
[00:14:11.300 --> 00:14:13.300]  也在預言他們將來的救贖
[00:14:13.300 --> 00:14:15.300]  所以新事
[00:14:15.300 --> 00:14:17.300]  舉一些例子
[00:14:17.300 --> 00:14:21.300]  以塞亞書第四十二章九到十節
[00:14:21.300 --> 00:14:23.300]  有聖經的可以揭
[00:14:23.300 --> 00:14:24.300]  沒有聖經的聽我讀
[00:14:24.300 --> 00:14:27.300]  以塞亞書第四十二章九到十節
[00:14:27.300 --> 00:14:29.300]  看啊,先前的事已經成就
[00:14:29.300 --> 00:14:31.300]  現在我要指明新事
[00:14:31.300 --> 00:14:34.300]  告訴你們尚未發生的事
[00:14:35.300 --> 00:14:38.300]  航海的人和海中一切所有的
[00:14:38.300 --> 00:14:40.300]  中海都和其中的居民
[00:14:40.300 --> 00:14:43.300]  都當向耶和華唱新歌
[00:14:43.300 --> 00:14:45.300]  從地極讚美他
[00:14:45.300 --> 00:14:48.300]  以塞亞書四十二章之前
[00:14:48.300 --> 00:14:51.300]  說的就是預言尼塞亞的降臨
[00:14:51.300 --> 00:14:53.300]  成為萬邦之光
[00:14:53.300 --> 00:14:54.300]  開萬人的眼
[00:14:54.300 --> 00:14:59.300]  以至他所說的新事是什麼呢
[00:14:59.300 --> 00:15:02.300]  第十二節和第十六節
[00:15:04.300 --> 00:15:07.300]  就是願他們將榮耀歸給耶和華
[00:15:07.300 --> 00:15:08.300]  在海中傳揚
[00:15:08.300 --> 00:15:10.300]  頌讚他的話
[00:15:10.300 --> 00:15:13.300]  我要引導萬人行他們所不認識的道
[00:15:13.300 --> 00:15:16.300]  引領他們走他們未曾走過的路
[00:15:16.300 --> 00:15:18.300]  我在他們面前使黑暗變為光明
[00:15:18.300 --> 00:15:20.300]  使彎曲變為平直
[00:15:20.300 --> 00:15:21.300]  這些事我都要做
[00:15:21.300 --> 00:15:23.300]  並不離棄他們
[00:15:23.300 --> 00:15:26.300]  這個是在說
[00:15:26.300 --> 00:15:29.300]  耶和華怎樣賜福他的百姓
[00:15:30.300 --> 00:15:34.300]  並且他的百姓怎樣將他的名字傳遍外邦
[00:15:34.300 --> 00:15:36.300]  傳遍萬邦
[00:15:36.300 --> 00:15:40.300]  這個對以色列人來說是一件新事
[00:15:40.300 --> 00:15:43.300]  在於他們眼中
[00:15:43.300 --> 00:15:47.300]  他們是唯一一個民族認識耶和華的
[00:15:47.300 --> 00:15:52.300]  以塞亞書四十八章六到七節
[00:15:52.300 --> 00:15:54.300]  四十八章
[00:15:54.300 --> 00:15:58.300]  你既已聽見現在要策案這一切
[00:15:58.300 --> 00:16:00.300]  你們不是要說明嗎
[00:16:00.300 --> 00:16:02.300]  從今以後我要指示你新事
[00:16:02.300 --> 00:16:05.300]  就是你所不知道的隱密事
[00:16:05.300 --> 00:16:07.300]  這是事現今做的
[00:16:07.300 --> 00:16:09.300]  並非自古就有
[00:16:09.300 --> 00:16:13.300]  在今日以先你未曾聽見免得你說
[00:16:13.300 --> 00:16:15.300]  看來這事我早已知道了
[00:16:15.300 --> 00:16:17.300]  那麼這件事是甚麼事
[00:16:17.300 --> 00:16:22.300]  第二十一節有說
[00:16:22.300 --> 00:16:24.300]  他引導他們經過沙漠
[00:16:24.300 --> 00:16:27.300]  他們卻未嘗光學
[00:16:29.300 --> 00:16:32.300]  他為他們使水從盤石流出
[00:16:32.300 --> 00:16:34.300]  盤石裂開
[00:16:34.300 --> 00:16:36.300]  水就湧出
[00:16:36.300 --> 00:16:40.300]  這裡有點相似
[00:16:40.300 --> 00:16:41.300]  很相似
[00:16:41.300 --> 00:16:42.300]  其實不是一件新事
[00:16:42.300 --> 00:16:45.300]  就好像耶和華怎樣帶領以色列人
[00:16:45.300 --> 00:16:47.300]  在出了埃及
[00:16:47.300 --> 00:16:49.300]  在曠野走了四十年
[00:16:49.300 --> 00:16:51.300]  然後進入加拿美地
[00:16:51.300 --> 00:16:54.300]  那四十年中間所發生的事一樣
[00:16:55.300 --> 00:16:58.300]  但是當我們看回前文
[00:16:58.300 --> 00:17:01.300]  十四到二十一節的時候發現
[00:17:01.300 --> 00:17:03.300]  原來這裡說的新事
[00:17:03.300 --> 00:17:06.300]  是神要從萬國中
[00:17:06.300 --> 00:17:08.300]  從巴比倫
[00:17:08.300 --> 00:17:11.300]  呼召以色列人歸回
[00:17:11.300 --> 00:17:14.300]  而整個歸回的過程
[00:17:14.300 --> 00:17:16.300]  他們會得平安
[00:17:16.300 --> 00:17:17.300]  他們會得救贖
[00:17:17.300 --> 00:17:20.300]  並且他們要將神的拯救
[00:17:20.300 --> 00:17:22.300]  傳至地極
[00:17:24.300 --> 00:17:26.300]  這是一件新事
[00:17:26.300 --> 00:17:29.300]  以色列書六十二章第二節
[00:17:29.300 --> 00:17:31.300]  列國要看見你的公義
[00:17:31.300 --> 00:17:33.300]  列王要看見你的榮耀
[00:17:33.300 --> 00:17:35.300]  你必得新的名字
[00:17:35.300 --> 00:17:37.300]  這是耶和華親口起的
[00:17:37.300 --> 00:17:40.300]  在說的是以色列人有一個新的身份
[00:17:40.300 --> 00:17:41.300]  六十二章第二節
[00:17:41.300 --> 00:17:44.300]  就是他要必稱為神所喜悅的民
[00:17:44.300 --> 00:17:48.300]  在上帝的土地上安然居住
[00:17:48.300 --> 00:17:50.300]  我不讀太多了
[00:17:50.300 --> 00:17:52.300]  六十五章第十七節
[00:17:52.300 --> 00:17:55.300]  我們告訴你
[00:17:55.300 --> 00:17:57.300]  是安息禮拜讀得最多的
[00:17:57.300 --> 00:17:59.300]  看那我做新天新地
[00:17:59.300 --> 00:18:01.300]  從前的事不再被紀念
[00:18:01.300 --> 00:18:03.300]  也不被人放在心上
[00:18:03.300 --> 00:18:06.300]  是不是和我們今天說的經文很相似
[00:18:06.300 --> 00:18:07.300]  從前的事不要再記了
[00:18:07.300 --> 00:18:08.300]  不要再想了
[00:18:08.300 --> 00:18:10.300]  新天新地
[00:18:10.300 --> 00:18:13.300]  以色列書說的新天新地是什麼呢
[00:18:13.300 --> 00:18:15.300]  第十七節開始
[00:18:15.300 --> 00:18:17.300]  六十五章
[00:18:17.300 --> 00:18:19.300]  看那我做新天新地
[00:18:19.300 --> 00:18:20.300]  從前的事不再被紀念
[00:18:20.300 --> 00:18:22.300]  也不被人放在心上
[00:18:22.300 --> 00:18:25.300]  你們當因我所做的永遠歡喜快樂
[00:18:25.300 --> 00:18:27.300]  因我做耶路撒冷為人所喜
[00:18:27.300 --> 00:18:30.300]  做其中的居民為人所樂
[00:18:30.300 --> 00:18:32.300]  我必因耶路撒冷歡喜
[00:18:32.300 --> 00:18:34.300]  因我的百姓快樂
[00:18:34.300 --> 00:18:38.300]  其中必不在聽見哭泣的聲音
[00:18:38.300 --> 00:18:40.300]  和哀號的聲音
