
[00:00:00.000 --> 00:00:02.060]  教會給了我一個題目
[00:02:00.800 --> 00:02:02.200]  第一場的戰爭
[00:02:02.200 --> 00:02:04.200]  就是耶利哥
[00:02:04.200 --> 00:02:07.600]  耶利哥城是一個很大很大的城池
[00:02:07.600 --> 00:02:10.200]  他們沒有試過打仗
[00:02:10.200 --> 00:02:12.100]  怎麼打贏這場仗呢?
[00:02:12.100 --> 00:02:15.400]  還有耶利哥那個建築是很特別的
[00:02:15.400 --> 00:02:17.600]  就好像紅館那樣
[00:02:17.600 --> 00:02:19.600]  紅館那些牆是怎樣的?
[00:02:19.600 --> 00:02:21.400]  不是垂直的
[00:02:21.400 --> 00:02:23.500]  是漏斗型的
[00:02:23.600 --> 00:02:26.500]  那你怎樣去爬上牆那裡
[00:02:26.500 --> 00:02:28.000]  去攻佔他們呢?
[00:02:28.000 --> 00:02:30.300]  除非你是蜘蛛人而已
[00:02:30.300 --> 00:02:33.400]  不然的話你是很難上去的
[00:02:33.400 --> 00:02:36.700]  但是他們竟然用很奇妙的方法
[00:02:36.700 --> 00:02:38.200]  不過不是今天的主題
[00:02:38.200 --> 00:02:39.600]  贏了這場仗
[00:02:39.600 --> 00:02:42.200]  毀滅了耶利哥城
[00:02:42.200 --> 00:02:44.900]  接著第二場仗
[00:02:44.900 --> 00:02:47.300]  就是去打一個地方叫雅熱城
[00:02:47.300 --> 00:02:50.600]  這個地方原來人數很少而已
[00:02:50.600 --> 00:02:53.400]  但是竟然在這場仗那裡
[00:02:53.900 --> 00:02:55.000]  他們輸了
[00:02:55.000 --> 00:02:58.300]  還死了36個人
[00:02:58.300 --> 00:03:03.300]  那時候這場仗為什麼會輸呢?
[00:03:03.300 --> 00:03:07.500]  聖經裡面很清楚告訴我們
[00:03:07.500 --> 00:03:09.000]  他們怎麼輸這場仗
[00:03:09.000 --> 00:03:12.000]  我們一起來讀約書雅記第七章第五節
[00:03:12.000 --> 00:03:13.000]  我們一起來讀出
[00:03:24.500 --> 00:03:26.800]  原來打這場仗他們輸了
[00:03:26.800 --> 00:03:28.300]  有36人被殺
[00:03:28.300 --> 00:03:30.500]  還被人一路追殺
[00:03:30.500 --> 00:03:35.000]  所有人民的心當堂是心灰意冷
[00:03:35.000 --> 00:03:36.200]  而且很害怕
[00:03:36.200 --> 00:03:38.500]  為什麼會輸這場仗?
[00:03:38.500 --> 00:03:41.500]  聖經在約書雅記第七章第一節裡面
[00:03:41.500 --> 00:03:43.300]  很清楚說出
[00:03:43.300 --> 00:03:45.800]  是因為有一個人犯了錯
[00:03:45.800 --> 00:03:48.000]  這個人叫做阿干
[00:03:48.000 --> 00:03:49.600]  我們一起來讀
[00:03:49.600 --> 00:03:51.700]  約書雅記第七章第五節
[00:03:51.700 --> 00:03:54.100]  約書雅記第七章第一節
[00:03:54.100 --> 00:04:14.100]  原來當中有一個人叫做阿干
[00:04:14.100 --> 00:04:15.600]  偷了一些東西
[00:04:15.600 --> 00:04:18.100]  神就發怒
[00:04:18.600 --> 00:04:22.300]  導致他們打這場仗時容讓他們失敗
[00:04:22.300 --> 00:04:25.900]  開宗明義很明顯就是阿干犯罪
[00:04:25.900 --> 00:04:29.100]  但其實這只是一個重點
[00:04:29.100 --> 00:04:31.600]  我經常說一個人的錯
[00:04:31.600 --> 00:04:33.600]  往往有一個人
[00:04:33.600 --> 00:04:35.400]  當然他是主犯
[00:04:35.400 --> 00:04:38.600]  但是很可能旁邊的人也有影響
[00:04:38.600 --> 00:04:41.400]  當一對夫婦
[00:04:41.400 --> 00:04:43.200]  他們婚姻出了問題的時候
[00:04:43.200 --> 00:04:45.800]  那個壞蛋終於有人了
[00:04:45.800 --> 00:04:47.800]  當然是壞蛋了
[00:04:48.100 --> 00:04:51.600]  但是會不會太太也有些責任呢
[00:04:51.600 --> 00:04:56.100]  會不會有時候日夜罵這個又罵那個
[00:04:56.100 --> 00:04:59.800]  甚至老爺奶奶或者岳父岳母都有責任呢
[00:04:59.800 --> 00:05:02.400]  只不過是誰的責任重
[00:05:02.400 --> 00:05:04.200]  誰的責任少而已
[00:05:04.200 --> 00:05:07.800]  所以我們一看約書雅記第七章裡面
[00:05:07.800 --> 00:05:11.600]  就發覺原來很多人都有責任要承擔的
[00:05:11.600 --> 00:05:15.800]  第一就是那幫異色裂人
[00:05:15.800 --> 00:05:17.500]  我們一看
[00:05:17.500 --> 00:05:19.600]  原來他們犯了什麼錯呢
[00:05:19.600 --> 00:05:23.600]  他們犯了驕兵必敗
[00:05:23.600 --> 00:05:25.300]  剛才我們說了
[00:05:25.300 --> 00:05:28.000]  他們來大陸去打贏尼哥城
[00:05:28.000 --> 00:05:31.400]  這個城池是非常的大
[00:05:31.400 --> 00:05:34.800]  他們沒有辦法來大陸去打贏的原本
[00:05:34.800 --> 00:05:38.000]  他們沒有好的軍事裝備
[00:05:38.000 --> 00:05:40.400]  也沒有受過軍事的訓練
[00:05:40.400 --> 00:05:43.500]  但是神就用一個很特別的方法
[00:05:43.500 --> 00:05:45.400]  叫他們來大陸去面對一場戰爭
[00:05:45.500 --> 00:05:49.200]  記不記得他們是要繞著那個城池走多少次啊
[00:05:49.200 --> 00:05:53.500]  七次就錯了
[00:05:53.500 --> 00:05:55.300]  是走了十三次
[00:05:55.300 --> 00:05:58.900]  然後大聲呼喊之後這個城就倒塌了
[00:05:58.900 --> 00:06:01.600]  這個時候他們當然
[00:06:01.600 --> 00:06:04.800]  他們是要付出他們的努力
[00:06:04.800 --> 00:06:07.400]  甚至生命的代價去打這場仗
[00:06:07.400 --> 00:06:10.800]  但是終於來大陸去完成了
[00:06:10.800 --> 00:06:14.300]  我自己很深的體會一件事
[00:06:14.900 --> 00:06:18.200]  要看自己看得很準是不容易的
[00:06:18.200 --> 00:06:19.900]  聖經怎麼說呢
[00:06:19.900 --> 00:06:21.800]  他們說我們要看自己
[00:06:21.800 --> 00:06:24.300]  要看得合乎中度
[00:06:24.300 --> 00:06:28.000]  有些人會看自己以為自己很行
[00:06:28.000 --> 00:06:30.200]  過分的自誇
[00:06:30.200 --> 00:06:31.800]  以為自己什麼都行
[00:06:31.800 --> 00:06:33.800]  但是有些人就可能
[00:06:33.800 --> 00:06:35.600]  自己看輕自己
[00:06:35.600 --> 00:06:38.200]  什麼都不行啊什麼都不行啊這樣
[00:06:38.200 --> 00:06:40.200]  要拿捏得準
[00:06:40.200 --> 00:06:42.000]  委實不容易
[00:06:42.000 --> 00:06:44.600]  當我們打這場仗的時候
[00:06:44.800 --> 00:06:46.000]  他們終於贏了
[00:06:46.000 --> 00:06:49.000]  接著打第二場仗就是剛才說的艾城
[00:06:49.000 --> 00:06:51.000]  探子回報
[00:06:51.000 --> 00:06:53.400]  告訴袁瑞約書亞
[00:06:53.400 --> 00:06:55.600]  我們怎麼去打這場仗呢
[00:06:55.600 --> 00:06:56.600]  我們一起來看
[00:06:56.600 --> 00:06:59.100]  約書亞記第七章的第三節
[00:06:59.100 --> 00:07:00.100]  我們一起來讀出
[00:07:15.600 --> 00:07:16.800]  他們很清楚說
[00:07:16.800 --> 00:07:19.600]  我們派二三千人上去打就可以了
[00:07:19.600 --> 00:07:23.200]  因為這個城很小而已
[00:07:23.200 --> 00:07:25.700]  講俗一點就是我們每個人
[00:07:25.700 --> 00:07:27.600]  吐口水都浸死去了
[00:07:27.600 --> 00:07:29.800]  我們有一層過百萬的人是不是
[00:07:29.800 --> 00:07:32.400]  那時候不同打耶利哥
[00:07:32.400 --> 00:07:34.400]  耶利哥是全民皆兵
[00:07:34.400 --> 00:07:36.800]  因為他們剛剛贏了這場仗
[00:07:36.800 --> 00:07:38.500]  他們都有努力
[00:07:38.500 --> 00:07:40.100]  他們覺得自己很行
[00:07:40.100 --> 00:07:41.800]  但是不要忘記
[00:07:41.800 --> 00:07:44.300]  自驕自傲
[00:07:45.000 --> 00:07:46.400]  自我膨脹
[00:07:46.400 --> 00:07:48.800]  是一個失敗的起源
[00:07:48.800 --> 00:07:52.100]  因為當你覺得自己很行的時候
[00:07:52.100 --> 00:07:53.600]  你就不會去依靠神
[00:07:53.600 --> 00:07:56.100]  往往這個就是一個雙胞胎
[00:07:56.100 --> 00:07:58.600]  請你也要記得一件事
[00:07:58.600 --> 00:08:00.500]  一次的得勝
[00:08:00.500 --> 00:08:03.100]  不等於你永遠都得勝
[00:08:03.100 --> 00:08:05.500]  你一次的失敗
[00:08:05.500 --> 00:08:07.700]  也都不是永遠的失敗
[00:08:07.700 --> 00:08:10.900]  所以上一代的父母
[00:08:10.900 --> 00:08:13.100]  多數不會怎麼鼓勵子女
[00:08:13.600 --> 00:08:17.400]  當時我讀書因為在父母的壓力底下
[00:08:17.400 --> 00:08:19.700]  所以成績都挺好的
[00:08:19.700 --> 00:08:21.600]  經常都是在五名之內的
[00:08:21.600 --> 00:08:23.100]  但是父母從來都不會稱讚的
[00:08:23.100 --> 00:08:24.300]  很多白分都說
[00:08:24.300 --> 00:08:25.400]  你不要這麼驕傲
[00:08:25.400 --> 00:08:27.500]  你以為你下次一定可以了這樣
[00:08:27.500 --> 00:08:29.000]  不斷都警告的
[00:08:29.000 --> 00:08:31.100]  有時候當然需要鼓勵
[00:08:31.100 --> 00:08:32.100]  但這個是事實
[00:08:32.100 --> 00:08:35.700]  你一次的成功不等於你永遠都成功
[00:08:35.700 --> 00:08:37.400]  但是同樣很重要
[00:08:37.400 --> 00:08:39.600]  你一次的失敗
[00:08:39.600 --> 00:08:41.900]  不等於你永遠的失敗
[00:08:42.800 --> 00:08:44.800]  最重要是你肯不肯站起來
[00:08:44.800 --> 00:08:46.800]  這個就是很重要的一件事
[00:08:46.800 --> 00:08:52.000]  今天神是會用一個謙卑依靠的人
[00:08:52.000 --> 00:08:55.500]  而不會用一個自以為是的人
[00:08:55.500 --> 00:09:00.100]  《真言》第六章裡面是很清楚的說出
[00:09:00.100 --> 00:09:02.000]  神很憎恨幾樣東西的
[00:09:02.000 --> 00:09:05.000]  我們一起來看《真言》第六章
[00:09:05.000 --> 00:09:06.800]  十六、十七兩節
[00:09:06.800 --> 00:09:07.800]  我們一起來讀出
[00:09:12.800 --> 00:09:14.800]  十六、十七兩節
[00:09:14.800 --> 00:09:16.800]  十六、十七兩節
[00:09:16.800 --> 00:09:18.800]  十六、十七兩節
[00:09:18.800 --> 00:09:20.800]  十六、十七兩節
[00:09:20.800 --> 00:09:23.800]  這裡很清楚的告訴我們什麼呢
[00:09:23.800 --> 00:09:26.500]  神很憎恨的第一樣東西是什麼呢
[00:09:26.500 --> 00:09:28.800]  是高傲勁癮
[00:09:28.800 --> 00:09:30.500]  這個是很重要的
[00:09:30.500 --> 00:09:33.500]  很想跟大家分享我一個
[00:09:33.500 --> 00:09:36.200]  四十五年前的經歷
[00:09:36.200 --> 00:09:38.100]  是影響我的一生的
[00:09:38.100 --> 00:09:39.600]  影響到我今天
[00:09:39.600 --> 00:09:41.500]  一九七八年
[00:09:42.000 --> 00:09:44.300]  我還在讀神學的第三年
[00:09:44.300 --> 00:09:46.200]  那年的暑假
[00:09:46.200 --> 00:09:49.800]  竟然有一個我從來沒有試過
[00:09:49.800 --> 00:09:51.400]  這麼大的工作
[00:09:51.400 --> 00:09:52.600]  其實是他承擔的
[00:09:52.600 --> 00:09:56.000]  當年有一所學校已經沒有了
[00:09:56.000 --> 00:09:56.900]  那個課程
[00:09:56.900 --> 00:10:00.000]  就是秀茂萍
[00:10:00.000 --> 00:10:01.700]  有一所叫做孫姬小學
[00:10:01.700 --> 00:10:05.000]  現在搬到中軍澳門
[00:10:05.000 --> 00:10:07.400]  校長邀請我
[00:10:07.400 --> 00:10:10.000]  在他們放假之前
[00:10:10.000 --> 00:10:11.500]  去搞夏令聖經班
[00:10:11.900 --> 00:10:13.000]  但是只有我一個人
[00:10:13.000 --> 00:10:16.700]  一個人是面對上下晝班
[00:10:16.700 --> 00:10:20.000]  上晝兩堂下晝兩堂
[00:10:20.000 --> 00:10:22.300]  學生都站在課堂裡
[00:10:22.300 --> 00:10:23.400]  聽我說故事
[00:10:23.400 --> 00:10:24.800]  帶我去唱歌
[00:10:24.800 --> 00:10:27.500]  我從來沒有試過
[00:10:27.500 --> 00:10:29.400]  這麼大的工作
[00:10:29.400 --> 00:10:32.700]  所以是很認真去預備
[00:10:32.700 --> 00:10:35.200]  帶我去好好的祈禱依靠神
[00:10:35.200 --> 00:10:36.800]  很成功
[00:10:36.800 --> 00:10:39.200]  這些小朋友因為無知
[00:10:39.200 --> 00:10:40.300]  所以很喜歡我
[00:10:40.800 --> 00:10:42.000]  那時候
[00:10:42.000 --> 00:10:45.300]  用那時候的術語
[00:10:45.300 --> 00:10:48.100]  就是我覺得自己是陳寶珠或者蕭芳芳
[00:10:48.100 --> 00:10:50.100]  下不了台
[00:10:50.100 --> 00:10:53.100]  下台的時候預備休息一點
[00:10:53.100 --> 00:10:54.900]  學生就圍著我
[00:10:54.900 --> 00:10:56.700]  老師們就走開走開
[00:10:56.700 --> 00:10:59.400]  用現在的術語就像姜濤一樣
[00:10:59.400 --> 00:11:00.400]  那時候
[00:11:00.400 --> 00:11:01.400]  他的休息室坐著
[00:11:01.400 --> 00:11:02.600]  一會兒學生就出來看
[00:11:02.600 --> 00:11:04.800]  接著有些學生說
[00:11:04.800 --> 00:11:05.900]  你可不可以跟我簽名
[00:11:05.900 --> 00:11:06.700]  我簽在哪裡
[00:11:06.700 --> 00:11:07.800]  我簽在衣服上
[00:11:09.100 --> 00:11:11.100]  那時候有點飄飄然
[00:11:11.100 --> 00:11:12.600]  但我仍然感謝天父
[00:11:12.600 --> 00:11:13.900]  連續五天
[00:11:13.900 --> 00:11:16.200]  都很成功
[00:11:16.200 --> 00:11:18.800]  我自己本身是宣導會北角堂的
[00:11:18.800 --> 00:11:21.000]  我還記得那個星期
[00:11:21.000 --> 00:11:24.200]  剛剛我們教會有一個培靈會
[00:11:24.200 --> 00:11:27.000]  有一個是印度籍的年輕牧師
[00:11:27.000 --> 00:11:28.400]  還記得叫做薩加尼亞
[00:11:28.400 --> 00:11:30.800]  就來負責培靈會
[00:11:30.800 --> 00:11:32.400]  我教會牧師跟我說
[00:11:32.400 --> 00:11:33.100]  梁振善
[00:11:33.100 --> 00:11:36.900]  今晚培靈會你負責帶敬拜
[00:11:38.100 --> 00:11:39.900]  究竟是祝福還是咒助呢
[00:11:39.900 --> 00:11:42.900]  因為我唱歌是很有創意的
[00:11:42.900 --> 00:11:44.500]  那華薩納瓦好先知
[00:11:44.500 --> 00:11:46.300]  還在自己教會帶敬拜
[00:11:46.300 --> 00:11:47.300]  死定了
[00:11:47.300 --> 00:11:49.200]  我禁食祈禱
[00:11:49.200 --> 00:11:50.400]  你想想我多認真
[00:11:50.400 --> 00:11:52.900]  就是去求神幫助我
[00:11:52.900 --> 00:11:54.200]  帶敬拜帶得好
[00:11:54.200 --> 00:11:56.300]  結果都成功
[00:11:56.300 --> 00:11:57.300]  問一些大嬸
[00:11:57.300 --> 00:11:58.100]  我大嬸就說
[00:11:58.100 --> 00:11:59.300]  啊 多好啊 不錯
[00:11:59.300 --> 00:12:00.000]  那我心想
[00:12:00.000 --> 00:12:01.100]  我有唱英文歌
[00:12:01.100 --> 00:12:02.100]  或者是剛才那樣
[00:12:02.100 --> 00:12:03.000]  大嬸你都不會唱
[00:12:03.000 --> 00:12:04.600]  你知道我帶得多好這樣
[00:12:04.600 --> 00:12:05.600]  OK啦 OK啦
[00:12:05.600 --> 00:12:07.400]  同一個星期
[00:12:07.400 --> 00:12:08.200]  記住
[00:12:08.200 --> 00:12:09.900]  那五天
[00:12:09.900 --> 00:12:11.200]  我是很成功
[00:12:11.200 --> 00:12:14.000]  有一晚在自己教會
[00:12:14.000 --> 00:12:14.800]  禮拜四晚
[00:12:14.800 --> 00:12:15.800]  都很成功
[00:12:15.800 --> 00:12:17.300]  我牧師就說
[00:12:17.300 --> 00:12:19.100]  我們開了一間新的教會
[00:12:19.100 --> 00:12:20.000]  在荔搖
[00:12:20.000 --> 00:12:22.600]  星期六晚有報道會
[00:12:22.600 --> 00:12:23.800]  你負責帶敬拜
[00:12:23.800 --> 00:12:25.900]  OK 沒問題
[00:12:25.900 --> 00:12:28.000]  那我就去
[00:12:28.000 --> 00:12:30.200]  就離聚會之前
[00:12:30.200 --> 00:12:32.500]  都是只得20多個小蚊子
[00:12:32.500 --> 00:12:34.600]  大人都不是很多
[00:12:34.600 --> 00:12:36.000]  那就坐在那裡
[00:12:36.200 --> 00:12:38.000]  那個傳代人跟我說
[00:12:38.000 --> 00:12:38.800]  梁先生
[00:12:38.800 --> 00:12:39.700]  時間到了
[00:12:39.700 --> 00:12:40.400]  OK 好
[00:12:40.400 --> 00:12:41.100]  那我出去了
[00:12:41.100 --> 00:12:42.300]  我告訴大家
[00:12:42.300 --> 00:12:44.800]  我帶的那些歌
[00:12:44.800 --> 00:12:47.100]  都是那星期在學校
[00:12:47.100 --> 00:12:48.700]  帶那些小蚊子唱的歌來的
[00:12:48.700 --> 00:12:50.600]  我講的東西
[00:12:50.600 --> 00:12:52.600]  那些隱形或者故事
[00:12:52.600 --> 00:12:53.800]  都是那些東西來的
[00:12:53.800 --> 00:12:56.400]  表面是OK的
[00:12:56.400 --> 00:12:59.100]  但是我自己內心裡面
[00:12:59.100 --> 00:13:00.000]  很深感受
[00:13:00.000 --> 00:13:02.600]  沒有了那種力量
[00:13:03.800 --> 00:13:06.700]  完全好像一個很空洞的言語
[00:13:06.700 --> 00:13:09.900]  我感受不到神給我的力量
[00:13:09.900 --> 00:13:13.500]  所以那晚我帶完敬拜之後
[00:13:13.500 --> 00:13:15.300]  我都沒有留在那裡聚會
[00:13:15.300 --> 00:13:16.000]  我走了
[00:13:16.000 --> 00:13:17.300]  要大家知道荔搖
[00:13:17.300 --> 00:13:19.100]  是一條斜路走下去麗景
[00:13:19.100 --> 00:13:20.100]  搭地鐵的
[00:13:20.100 --> 00:13:22.500]  我一路走那邊流眼淚
[00:13:22.500 --> 00:13:24.900]  原來那晚我失敗
[00:13:24.900 --> 00:13:28.600]  因為那星期太多成功的經歷
[00:13:28.600 --> 00:13:31.700]  以至我以為自己真的很厲害
[00:13:32.300 --> 00:13:34.300]  我都看輕了那些小朋友
[00:13:34.300 --> 00:13:36.700]  雖然他們都會有笑有惹
[00:13:36.700 --> 00:13:38.300]  但是我發覺到
[00:13:38.300 --> 00:13:39.900]  那晚一晨沒有用我
[00:13:39.900 --> 00:13:41.400]  你明不明白這個道理
[00:13:41.400 --> 00:13:44.200]  原來有時候我們太容易
[00:13:44.200 --> 00:13:46.200]  來大溪去自以為是
[00:13:46.200 --> 00:13:47.600]  我們以為成功
[00:13:47.600 --> 00:13:49.300]  但是我們是會失敗的
[00:13:49.300 --> 00:13:50.800]  但是最大的問題就是
[00:13:50.800 --> 00:13:52.300]  這幫人是不堪一擊的
[00:13:52.300 --> 00:13:57.000]  當他被艾成的人來大溪去打贏的時候
[00:13:57.000 --> 00:13:58.700]  他們就很脆弱了
[00:13:58.700 --> 00:14:00.400]  我們一齊來大溪去
[00:14:00.400 --> 00:14:01.700]  剛才已經看到
[00:14:01.900 --> 00:14:03.300]  第七槍第五節
[00:14:03.300 --> 00:14:05.300]  他們在下坡的時候
[00:14:05.300 --> 00:14:06.400]  殺敗了這幫人
[00:14:06.400 --> 00:14:10.600]  中文的心就消化如水
[00:14:10.600 --> 00:14:14.100]  某個程度
[00:14:14.100 --> 00:14:17.400]  三十六個人的生命都很寶貴
[00:14:17.400 --> 00:14:21.300]  但是一場戰爭裡面死三十六人
[00:14:21.300 --> 00:14:24.300]  其實不是很多
[00:14:24.300 --> 00:14:26.300]  但是我仍然說
[00:14:26.300 --> 00:14:27.500]  每一個生命都很寶貴
[00:14:27.500 --> 00:14:29.700]  但是他們立刻全倒了
[00:14:30.400 --> 00:14:33.600]  他們好像完全沒有力量
[00:14:33.600 --> 00:14:35.600]  甚至埋怨神
[00:14:35.600 --> 00:14:36.700]  好我們一齊看
[00:14:36.700 --> 00:14:38.400]  《約書日記》第七章第八節
[00:14:38.400 --> 00:14:39.600]  我們一齊讀出
[00:14:39.600 --> 00:14:50.800]  他們這一次的挫敗
[00:14:50.800 --> 00:14:51.900]  立刻跟神說
[00:14:51.900 --> 00:14:53.000]  還有什麼可以說
[00:14:53.000 --> 00:14:53.800]  我們沒有了沒有了
[00:14:53.800 --> 00:14:54.600]  死了死了
[00:14:54.600 --> 00:14:56.200]  這個都會不會因成
[00:14:56.200 --> 00:14:57.600]  我們基督徒一個的情況
[00:14:58.800 --> 00:15:01.500]  我們會經歷到神帶領了我們某些事情
[00:15:01.500 --> 00:15:02.400]  我們要感恩
[00:15:02.400 --> 00:15:05.400]  但是沒幾個可能遇到一些挫敗
[00:15:05.400 --> 00:15:06.600]  遇到一些衝擊
[00:15:06.600 --> 00:15:08.400]  我立刻就會倒了
[00:15:08.400 --> 00:15:09.900]  神你有沒有愛我的
[00:15:09.900 --> 00:15:11.100]  你有沒有聽我祈禱的
[00:15:11.100 --> 00:15:13.000]  為什麼會讓我遇到這些事情
[00:15:13.000 --> 00:15:15.300]  我們很快的
[00:15:15.300 --> 00:15:17.700]  就會忘記了
[00:15:17.700 --> 00:15:19.600]  過去一些的經歷
[00:15:19.600 --> 00:15:23.100]  甚至人都是這樣的
[00:15:23.100 --> 00:15:24.600]  很可悲你有沒有經歷過
[00:15:24.600 --> 00:15:26.800]  你為一個人做了很多的事情
[00:15:27.800 --> 00:15:30.500]  或者是你的孩子或者你的配偶
[00:15:30.500 --> 00:15:33.000]  但是可能一句話
[00:15:33.000 --> 00:15:35.000]  他不喜歡聽
[00:15:35.000 --> 00:15:37.100]  他就否定了你
[00:15:37.100 --> 00:15:39.800]  你過去為他所擺上的那些
[00:15:39.800 --> 00:15:42.000]  完全被抹殺了
[00:15:42.000 --> 00:15:43.700]  這是一個很大的悲案
[00:15:43.700 --> 00:15:46.100]  就好像當日摩西
[00:15:46.100 --> 00:15:51.500]  他見到自己的子民受著埃及的奴役
[00:15:51.500 --> 00:15:53.500]  他們成為廉價勞工
[00:15:53.500 --> 00:15:55.100]  被剝奪了他們的權利
[00:15:55.100 --> 00:15:56.600]  他們向神去呼求
[00:15:56.600 --> 00:15:58.700]  甚至派摩西來幫他們
[00:15:58.700 --> 00:16:01.600]  當摩西跟法老講數
[00:16:01.600 --> 00:16:03.000]  你要讓我的人民走
[00:16:03.000 --> 00:16:04.900]  法老馬上說你不用指望
[00:16:04.900 --> 00:16:06.700]  於是加重他們的苦功
[00:16:06.700 --> 00:16:10.300]  當這幫人受苦的時候
[00:16:10.300 --> 00:16:11.900]  見到摩西做什麼呢
[00:16:11.900 --> 00:16:14.400]  立刻回頭去罵摩西
[00:16:14.400 --> 00:16:16.400]  第五章的第21節
[00:16:16.400 --> 00:16:17.900]  在出頭的片我們一起讀出
[00:16:18.800 --> 00:16:33.300]  (禮儀中)
[00:16:33.300 --> 00:16:34.700]  他們都很清楚講
[00:16:34.700 --> 00:16:36.000]  你害死我們
[00:16:36.000 --> 00:16:37.800]  讓我們來做駕輛的
[00:16:37.800 --> 00:16:39.600]  搞到我們現在要受這麼多苦
[00:16:39.600 --> 00:16:43.000]  摩西是為了這幫子民的好處
[00:16:43.000 --> 00:16:45.200]  但是當他受了一點點苦的時候
[00:16:45.200 --> 00:16:46.400]  就否定了摩西
[00:16:46.400 --> 00:16:48.400]  這個就真的很無奈
[00:16:49.000 --> 00:16:50.800]  原來有時候我們做了很多事情
[00:16:50.800 --> 00:16:52.800]  可能一下子就被人否定了
[00:16:52.800 --> 00:16:54.500]  以色列人的錯在哪裡呢
[00:16:54.500 --> 00:16:57.300]  就是他們驕兵必敗
[00:16:57.300 --> 00:17:00.200]  甚至他們完全沒有信心
[00:17:00.200 --> 00:17:02.600]  但是作為元帥的約書亞
[00:17:02.600 --> 00:17:04.000]  有沒有問題呢
[00:17:04.000 --> 00:17:05.800]  一樣有問題
[00:17:05.800 --> 00:17:07.400]  他的問題在哪裡呢
[00:17:07.400 --> 00:17:09.200]  他就是沒有去求問神
[00:17:09.200 --> 00:17:11.000]  不要忘記
[00:17:11.000 --> 00:17:12.900]  如果我們熟悉聖經就知道了
[00:17:12.900 --> 00:17:15.800]  約書亞當時帶領以色列人進入迦蘭地
[00:17:15.800 --> 00:17:18.400]  剛才已經講第一場的戰爭就是耶利哥
