
[00:00:00.000 --> 00:00:05.740]  丁姊妹,不知你有沒有聽別人分享過呢?
[00:13:18.240 --> 00:13:21.240]  我們慢慢年紀大頭髮越來越白
[00:13:21.240 --> 00:13:23.240]  我們又會有皺紋
[00:13:23.240 --> 00:13:25.240]  我們又會有周身病痛
[00:13:25.240 --> 00:13:28.240]  我最近手又痛腳又痛
[00:13:28.240 --> 00:13:31.240]  我們的身體都會扭壞
[00:13:31.240 --> 00:13:34.240]  但有一天耶穌再來的時候
[00:13:34.240 --> 00:13:36.240]  我們活著的人
[00:13:36.240 --> 00:13:43.240]  我們的身體都會變成一個不扭壞的身體
[00:13:43.240 --> 00:13:49.240]  這裡說到耶穌基督再來的時候
[00:13:49.240 --> 00:13:53.240]  我們會被提與主在空中相會
[00:13:53.240 --> 00:13:56.240]  到底這個相會何時發生?
[00:13:56.240 --> 00:14:01.240]  我們不知道主再來何時發生
[00:14:01.240 --> 00:14:02.240]  如果有人告訴你
[00:14:02.240 --> 00:14:05.240]  你就可以確定這是假先知
[00:14:05.240 --> 00:14:07.240]  你快些避開它
[00:14:07.240 --> 00:14:11.240]  但這裡說到在空中與主相會之後
[00:14:11.240 --> 00:14:13.240]  保羅沒有再說下去
[00:14:13.240 --> 00:14:15.240]  相會之後會怎樣?
[00:14:15.240 --> 00:14:16.240]  會做甚麼?
[00:14:16.240 --> 00:14:18.240]  會站在那裡做甚麼?
[00:14:18.240 --> 00:14:19.240]  我都不知道
[00:14:19.240 --> 00:14:20.240]  保羅就停在這裡
[00:14:20.240 --> 00:14:22.240]  沒有再詳細說下去
[00:14:22.240 --> 00:14:25.240]  因為這裡最主要的目的
[00:14:25.240 --> 00:14:31.240]  就是安慰那些經歷喪親之痛的信徒
[00:14:31.240 --> 00:14:34.240]  但這裡很清楚告訴我們
[00:14:34.240 --> 00:14:37.240]  我們就要和主常常同在
[00:14:37.240 --> 00:14:42.240]  我想這個應許就已經很寶貴了
[00:14:42.240 --> 00:14:45.240]  好像耶穌基督在《約翰福音》那裡
[00:14:45.240 --> 00:14:48.240]  為他的信徒向父禱告
[00:14:48.240 --> 00:14:54.240]  「父啊!我在那裡,願祢賜給我的人也和我同在那裡
[00:14:54.240 --> 00:14:57.240]  讓他們看見祢賜給我的榮耀
[00:14:57.240 --> 00:15:03.240]  因為在創立世界以前,祢已經愛我了」
[00:15:03.240 --> 00:15:06.240]  耶穌說祂在哪裡,我們就在哪裡
[00:15:06.240 --> 00:15:14.240]  這已經是最大最大很寶貴的應許
[00:15:14.240 --> 00:15:17.240]  在安慰完貼薩羅尼加的信徒之後
[00:15:17.240 --> 00:15:24.240]  保羅就進一步來吩咐貼薩羅尼加的信徒
[00:15:24.240 --> 00:15:28.240]  要為耶穌基督再來做準備
[00:15:28.240 --> 00:15:30.240]  他提醒他們
[00:15:30.240 --> 00:15:37.240]  我們每一個信徒都要警醒、謹慎等候主的再來
[00:15:37.240 --> 00:15:43.240]  在這一點裡有兩個很重要的事情
[00:15:43.240 --> 00:15:49.240]  保羅要向貼薩羅尼加的信徒強調
[00:15:49.240 --> 00:15:53.240]  第一,主再來的日子難以預料
[00:15:53.240 --> 00:16:01.240]  五章一到三節說到主再來的事後日期
[00:16:01.240 --> 00:16:03.240]  都不用告訴他們
[00:16:03.240 --> 00:16:05.240]  因為其實他們都知道
[00:16:05.240 --> 00:16:07.240]  這個日子是沒有人知道的
[00:16:07.240 --> 00:16:11.240]  知道的就是主來的時候就像賊一樣
[00:16:11.240 --> 00:16:15.240]  弟兄姊妹,賊要來你家爆竊
[00:16:15.240 --> 00:16:19.240]  他會不會先打電話給你
[00:16:19.240 --> 00:16:21.240]  我今晚幾點來拜訪你
[00:16:21.240 --> 00:16:23.240]  會不會?不會吧
[00:16:23.240 --> 00:16:27.240]  而且賊通常去爆竊或打劫
[00:16:27.240 --> 00:16:29.240]  可能是趁你家裡沒有人
[00:16:29.240 --> 00:16:32.240]  或者晚上趁你睡著了
[00:16:32.240 --> 00:16:35.240]  不太提防、不太警覺的時候
[00:16:35.240 --> 00:16:37.240]  才來找你的
[00:16:37.240 --> 00:16:42.240]  同樣,耶穌基督再來的時候
[00:16:42.240 --> 00:16:49.240]  往往都是世人不提防、毫無準備之下回來
[00:16:49.240 --> 00:16:51.240]  所以在這裡說到
[00:16:51.240 --> 00:16:54.240]  人正在說平安穩妥的時候
[00:16:54.240 --> 00:16:56.240]  毀滅性的災禍就臨到
[00:16:56.240 --> 00:16:59.240]  這裡的人是指世人
[00:16:59.240 --> 00:17:01.240]  未信的人
[00:17:01.240 --> 00:17:03.240]  信徒不應該是這樣
[00:17:03.240 --> 00:17:05.240]  一般的世人
[00:17:05.240 --> 00:17:08.240]  以為一切都很安好
[00:17:08.240 --> 00:17:10.240]  一切都順順利利
[00:17:10.240 --> 00:17:12.240]  朝常的吃喝
[00:17:12.240 --> 00:17:15.240]  但是突然間災禍就來到
[00:17:15.240 --> 00:17:19.240]  主的再來也會帶來神的審判
[00:17:19.240 --> 00:17:23.240]  這些災禍審判
[00:17:23.240 --> 00:17:28.240]  也會好像一個要懷孕的婦女
[00:17:28.240 --> 00:17:30.240]  她突然間是時候了
[00:17:30.240 --> 00:17:31.240]  穿羊水了
[00:17:31.240 --> 00:17:35.240]  說來就來
[00:17:35.240 --> 00:17:37.240]  所以這裡告訴我們
[00:17:37.240 --> 00:17:38.240]  主再來的日子
[00:17:38.240 --> 00:17:40.240]  沒有人可以預料
[00:17:40.240 --> 00:17:42.240]  第二點很重要的就是
[00:17:42.240 --> 00:17:44.240]  信徒是光明之子
[00:17:44.240 --> 00:17:47.240]  不活在黑暗的裡面
[00:17:47.240 --> 00:17:49.240]  在四至八節那裡
[00:17:49.240 --> 00:17:55.240]  他不時都會帶出黑暗和光明的對比
[00:17:55.240 --> 00:18:00.240]  或者黑夜和光明的對比
[00:18:00.240 --> 00:18:06.240]  黑暗往往是罪惡和死亡的標記
[00:18:06.240 --> 00:18:08.240]  我們世界的人
[00:18:08.240 --> 00:18:11.240]  往往我們陷在黑暗的裡面
[00:18:11.240 --> 00:18:14.240]  因為我們的心眼
[00:18:14.240 --> 00:18:18.240]  被這個世界的神蒙蔽了
[00:18:18.240 --> 00:18:21.240]  好像在哥倫多後書那裡
[00:18:21.240 --> 00:18:22.240]  保羅說
[00:18:22.240 --> 00:18:25.240]  這些不信的人被這個世代的神
[00:18:25.240 --> 00:18:27.240]  弄合了他們的心眼
[00:18:27.240 --> 00:18:32.240]  使他們看不見耶穌基督榮耀的福音的光
[00:18:32.240 --> 00:18:37.240]  我們沒有了屬靈的視覺
[00:18:37.240 --> 00:18:40.240]  眼光去看到這個世界的敗壞
[00:18:40.240 --> 00:18:43.240]  我們不知道自己的光景
[00:18:43.240 --> 00:18:44.240]  我們的前途
[00:18:44.240 --> 00:18:46.240]  其實是多麼危險
[00:18:46.240 --> 00:18:48.240]  以致我們會繼續照常的
[00:18:48.240 --> 00:18:51.240]  我行我素的生活
[00:18:51.240 --> 00:18:56.240]  剛才說到屬於黑夜或者屬於黑暗
[00:18:56.240 --> 00:19:00.240]  都是在說我們的行為和我們的本性
[00:19:00.240 --> 00:19:04.240]  都是受到黑暗權勢的克制
[00:19:04.240 --> 00:19:07.240]  而相反這個光明之子
[00:19:07.240 --> 00:19:09.240]  就是表示基督徒的生命
[00:19:09.240 --> 00:19:13.240]  我們信主之後和耶穌基督連結在一起
[00:19:13.240 --> 00:19:16.240]  就有了一種光明的特性
[00:19:16.240 --> 00:19:18.240]  以弗所書那裡說
[00:19:18.240 --> 00:19:21.240]  你們從前是黑暗的
[00:19:21.240 --> 00:19:24.240]  現今在主裡面卻是光明的
[00:19:24.240 --> 00:19:27.240]  曾是為人就應當像光明的兒女
[00:19:27.240 --> 00:19:33.240]  光明所結的果子就是一切的良善公義和誠實
[00:19:33.240 --> 00:19:36.240]  信徒信耶穌之後
[00:19:36.240 --> 00:19:40.240]  和耶穌的關係和生命就連結在一起
[00:19:40.240 --> 00:19:44.240]  所以是光明之子不是在黑暗裡面行
[00:19:44.240 --> 00:19:48.240]  所以警醒謹慎去等候主
[00:19:48.240 --> 00:19:50.240]  理應是我們的性情
[00:19:50.240 --> 00:19:54.240]  我們要時時保持著靈性的清醒
[00:19:54.240 --> 00:19:57.240]  上上有警覺有提防
[00:19:57.240 --> 00:20:01.240]  好像保羅在《羅馬書》他還這樣說
[00:20:01.240 --> 00:20:04.240]  你們知道這是什麼時候了
[00:20:04.240 --> 00:20:07.240]  現在正是你們該睡醒的時候
[00:20:07.240 --> 00:20:11.240]  因為我們得救現在比初信的時候更加接近
[00:20:11.240 --> 00:20:14.240]  黑夜已深白就近了
[00:20:14.240 --> 00:20:16.240]  所以我們要除掉暗昧的行為
[00:20:16.240 --> 00:20:19.240]  帶上光明的武器
[00:20:19.240 --> 00:20:22.240]  這裡說要帶上光明的武器
[00:20:22.240 --> 00:20:25.240]  到底什麼是光明的武器呢?
[00:20:25.240 --> 00:20:33.240]  其實我們看回帖撒羅尼加的五章書信的內容
[00:20:33.240 --> 00:20:36.240]  你會發現保羅一直強調
[00:20:36.240 --> 00:20:38.240]  由第一章我們已經說了
[00:20:38.240 --> 00:20:41.240]  帖撒羅尼加信徒的信望愛
[00:20:41.240 --> 00:20:44.240]  都很值得保羅誇獎
[00:20:44.240 --> 00:20:49.240]  這裡說到信望愛的屬靈美德
[00:20:49.240 --> 00:20:53.240]  所以在帖撒羅尼加前書五章的經文裡
[00:20:53.240 --> 00:20:57.240]  提到我們要披上信徒愛的胸甲
[00:20:57.240 --> 00:21:01.240]  帶上救恩的盼望作頭盔
[00:21:01.240 --> 00:21:02.240]  所以弟兄姊妹
[00:21:02.240 --> 00:21:06.240]  唯有我們持守著信望愛的美德
[00:21:06.240 --> 00:21:10.240]  我們信徒才能在主所來的日子
[00:21:10.240 --> 00:21:13.240]  得到救恩和榮耀
[00:21:13.240 --> 00:21:19.240]  我們有些反思和形容
[00:21:19.240 --> 00:21:22.240]  第一想問問大家
[00:21:22.240 --> 00:21:25.240]  面對死亡你有什麼感受呢?
[00:21:25.240 --> 00:21:30.240]  假如我下一分鐘就要離開世界
[00:21:30.240 --> 00:21:33.240]  你自己的感受如何呢?
[00:21:33.240 --> 00:21:37.240]  我也想給大家半分鐘的時間
[00:21:37.240 --> 00:21:40.240]  你去想想再過多三十秒
[00:21:40.240 --> 00:21:42.240]  我就要離開這個世界
[00:21:42.240 --> 00:21:48.240]  你感受一下你自己內心的感受如何
[00:21:48.240 --> 00:21:49.240]  我們大家安靜
[00:21:49.240 --> 00:21:52.240]  你閉上你的眼睛
[00:21:52.240 --> 00:22:01.240]  你來到思想
[00:22:01.240 --> 00:22:05.240]  好了,大家要睡醒了
[00:22:05.240 --> 00:22:08.240]  你剛才有什麼感受呢?
[00:22:08.240 --> 00:22:14.240]  我相信你自己最清楚你內心的感受
[00:22:14.240 --> 00:22:15.240]  有時候我們說
[00:22:15.240 --> 00:22:19.240]  有一天我們每個人都要死亡
[00:22:19.240 --> 00:22:20.240]  有些人就說
[00:22:20.240 --> 00:22:21.240]  怕什麼
