
[00:00:00.000 --> 00:00:03.000]  今天我們講到的經文
[00:02:29.000 --> 00:02:31.000]  另立新的約
[00:02:31.000 --> 00:02:33.000]  這是耶和華說的
[00:02:33.000 --> 00:02:37.000]  這約不像我拉著他們祖宗的手
[00:02:37.000 --> 00:02:40.000]  領他們出埃及地的時候
[00:02:40.000 --> 00:02:42.000]  與他們所立的約
[00:02:42.000 --> 00:02:45.000]  我雖作他們的丈夫
[00:02:45.000 --> 00:02:48.000]  他們卻背了我的約
[00:02:48.000 --> 00:02:50.000]  這是耶和華說的
[00:02:50.000 --> 00:02:52.000]  那些日子以後
[00:02:52.000 --> 00:02:56.000]  我與以色列家所立的約是這樣
[00:02:56.000 --> 00:03:00.000]  我要將我的律法放在他們裡面
[00:03:00.000 --> 00:03:02.000]  寫在他們心上
[00:03:02.000 --> 00:03:04.000]  我要作他們的神
[00:03:04.000 --> 00:03:07.000]  他們要作我的子民
[00:03:07.000 --> 00:03:09.000]  這是耶和華說的
[00:03:09.000 --> 00:03:12.000]  他們各人不再教導自己
[00:03:12.000 --> 00:03:15.000]  就像舍和弟兄說
[00:03:15.000 --> 00:03:17.000]  你該認識耶和華
[00:03:17.000 --> 00:03:21.000]  因為他們從最小的到最大的
[00:03:21.000 --> 00:03:23.000]  都必認識我
[00:03:23.000 --> 00:03:26.000]  我要赦免他們的罪孽
[00:03:26.000 --> 00:03:29.000]  不再記得他們的罪惡
[00:03:29.000 --> 00:03:32.000]  這是耶和華說的
[00:03:32.000 --> 00:03:35.000]  這段經文可以分三段
[00:03:35.000 --> 00:03:39.000]  第一段就是第31到32節
[00:03:39.000 --> 00:03:41.000]  看吶 日子將到
[00:03:41.000 --> 00:03:45.000]  我要與以色列家和猶大家另立新約
[00:03:45.000 --> 00:03:47.000]  這是耶和華說的
[00:03:47.000 --> 00:03:50.000]  這日不像我拉著他們祖宗的手
[00:03:50.000 --> 00:03:52.000]  領他們出埃及地的時候
[00:03:52.000 --> 00:03:54.000]  與他們所立的約
[00:03:54.000 --> 00:03:55.000]  我雖作他們的丈夫
[00:03:55.000 --> 00:03:57.000]  他們卻背了我的約
[00:03:57.000 --> 00:03:59.000]  這是耶和華說的
[00:03:59.000 --> 00:04:01.000]  在說什麼
[00:04:01.000 --> 00:04:03.000]  在說以色列家
[00:04:03.000 --> 00:04:04.000]  在說以色列人
[00:04:04.000 --> 00:04:07.000]  在說人縱然忘記神
[00:04:07.000 --> 00:04:10.000]  神沒有忘記
[00:04:10.000 --> 00:04:14.000]  神沒有忘記人與神之間的關係
[00:04:14.000 --> 00:04:17.000]  神的本意是要賜福與人
[00:04:17.000 --> 00:04:20.000]  主動與人建立關係
[00:04:20.000 --> 00:04:22.000]  當第31節說
[00:04:22.000 --> 00:04:26.000]  我要與以色列家和猶大家另立新約的時候
[00:04:26.000 --> 00:04:28.000]  就即是說有一個舊約
[00:04:28.000 --> 00:04:31.000]  否則就不需要另立一個新的約
[00:04:31.000 --> 00:04:33.000]  舊的約大家就知道
[00:04:33.000 --> 00:04:36.000]  在西乃山上摩西
[00:04:36.000 --> 00:04:38.000]  在神的面前
[00:04:38.000 --> 00:04:40.000]  拿了兩塊法板
[00:04:40.000 --> 00:04:44.000]  寫了律例典章誡明
[00:04:44.000 --> 00:04:47.000]  這個就是舊的約
[00:04:47.000 --> 00:04:50.000]  大家知不知道為什麼是兩塊法板
[00:04:50.000 --> 00:04:51.000]  看電影的時候
[00:04:51.000 --> 00:04:52.000]  很多時候以為兩塊法板
[00:04:52.000 --> 00:04:55.000]  因為一塊法板太大拿不起
[00:04:55.000 --> 00:04:57.000]  於是一個寫一至五屆
[00:04:57.000 --> 00:04:59.000]  另一個寫六至十屆
[00:04:59.000 --> 00:05:00.000]  其實不是
[00:05:00.000 --> 00:05:03.000]  大家有沒有簽過合同
[00:05:03.000 --> 00:05:05.000]  有沒有簽過合約
[00:05:05.000 --> 00:05:06.000]  一式多少份
[00:05:06.000 --> 00:05:08.000]  一式兩份
[00:05:08.000 --> 00:05:10.000]  是給雙方的
[00:05:10.000 --> 00:05:15.000]  所以那塊法板是神很認真的與以色列人納約
[00:05:15.000 --> 00:05:17.000]  一塊是屬於以色列人的
[00:05:17.000 --> 00:05:19.000]  一塊是神的
[00:05:19.000 --> 00:05:21.000]  認認真真的納約
[00:05:21.000 --> 00:05:23.000]  而納約的目的是什麼
[00:05:23.000 --> 00:05:27.000]  是讓神成為以色列人的神
[00:05:27.000 --> 00:05:31.000]  讓以色列人成為神的子民
[00:05:31.000 --> 00:05:33.000]  這個是目的
[00:05:33.000 --> 00:05:35.000]  但是大家記住
[00:05:35.000 --> 00:05:37.000]  並不是納了約之後
[00:05:37.000 --> 00:05:41.000]  以色列人進行律例典章誡明之後
[00:05:41.000 --> 00:05:44.000]  神先稱他們為
[00:05:44.000 --> 00:05:45.000]  你們是我的子民
[00:05:45.000 --> 00:05:47.000]  絕對不是
[00:05:47.000 --> 00:05:49.000]  舊約的背景
[00:05:49.000 --> 00:05:51.000]  這個約的背景
[00:05:51.000 --> 00:05:55.000]  是他們在西乃山那裡
[00:05:55.000 --> 00:05:58.000]  他們什麼時候去到西乃山
[00:05:58.000 --> 00:06:01.000]  是神先拯救他們出埃及
[00:06:01.000 --> 00:06:05.000]  過紅海進到曠野
[00:06:05.000 --> 00:06:09.000]  是神先主動的救贖
[00:06:09.000 --> 00:06:13.000]  神先主動的成為他們的救贖主
[00:06:13.000 --> 00:06:15.000]  建立了這個關係
[00:06:15.000 --> 00:06:17.000]  然後透過雲柱火柱
[00:06:17.000 --> 00:06:20.000]  引導他們成為他們引導的神
[00:06:20.000 --> 00:06:21.000]  先建立了這個關係
[00:06:21.000 --> 00:06:23.000]  先納這個約
[00:06:23.000 --> 00:06:26.000]  即是說先有關係
[00:06:26.000 --> 00:06:30.000]  後才有這個關係上的約
[00:06:30.000 --> 00:06:32.000]  就是歸耶和華
[00:06:32.000 --> 00:06:35.000]  你的神為神聖的子民
[00:06:35.000 --> 00:06:39.000]  這個是舊約最中心的思想
[00:06:39.000 --> 00:06:42.000]  而這個約現在在哪裡
[00:06:42.000 --> 00:06:47.000]  當耶利米和一群猶太人去說的時候
[00:06:47.000 --> 00:06:50.000]  這個舊的約那兩塊法板去了哪裡
[00:06:50.000 --> 00:06:52.000]  那份合約去了哪裡
[00:06:52.000 --> 00:06:58.000]  本來那兩份合約應該在約櫃裡
[00:06:58.000 --> 00:07:01.000]  約櫃應該在聖殿的致聖所那裡
[00:07:01.000 --> 00:07:06.000]  但是當以色列亡國
[00:07:06.000 --> 00:07:09.000]  他們被擄的時候聖殿被毀
[00:07:09.000 --> 00:07:11.000]  約櫃不見了
[00:07:11.000 --> 00:07:16.000]  法板都沒有了
[00:07:16.000 --> 00:07:19.000]  舊的約還存不存在
[00:07:19.000 --> 00:07:21.000]  在人的眼中
[00:07:21.000 --> 00:07:23.000]  合約沒有了
[00:07:23.000 --> 00:07:26.000]  密到煙消雲散
[00:07:26.000 --> 00:07:29.000]  大家都可以隨時賄約
[00:07:29.000 --> 00:07:31.000]  大家都沒有證據了
[00:07:31.000 --> 00:07:34.000]  人縱然忘記
[00:07:34.000 --> 00:07:37.000]  神卻沒有忘記
[00:07:37.000 --> 00:07:41.000]  所以當耶利米發出這個預言的時候
[00:07:41.000 --> 00:07:44.000]  神重申過程
[00:07:44.000 --> 00:07:48.000]  這約不像我拉著他們祖宗的手
[00:07:48.000 --> 00:07:50.000]  領他們出埃及地的時候
[00:07:50.000 --> 00:07:53.000]  與他們所納的約
[00:07:56.000 --> 00:07:59.000]  其實都挺傷痛的
[00:07:59.000 --> 00:08:01.000]  說到這句
[00:08:01.000 --> 00:08:03.000]  當神重申這個納的約的時候
[00:08:03.000 --> 00:08:07.000]  神不是說在西乃山上所發生的事
[00:08:07.000 --> 00:08:10.000]  神重申過程
[00:08:10.000 --> 00:08:12.000]  那種親密
[00:08:12.000 --> 00:08:14.000]  拉著祖宗的手
[00:08:14.000 --> 00:08:16.000]  與他們所納的約
[00:08:16.000 --> 00:08:17.000]  神說的有一個關係
[00:08:17.000 --> 00:08:20.000]  我雖作他們的丈夫
[00:08:20.000 --> 00:08:23.000]  但是他是一個傷痛的回憶
[00:08:23.000 --> 00:08:27.000]  他們卻背了我的約
[00:08:27.000 --> 00:08:32.000]  因為有關係才會傷痛
[00:08:32.000 --> 00:08:35.000]  沒有關係不需要傷痛
[00:08:35.000 --> 00:08:37.000]  我們越親密的關係
[00:08:37.000 --> 00:08:39.000]  當對方跟我們越吵的時候
[00:08:39.000 --> 00:08:43.000]  一兩句話就腰心腰肺
[00:08:43.000 --> 00:08:45.000]  因為親密
[00:08:45.000 --> 00:08:47.000]  是不是
[00:08:47.000 --> 00:08:51.000]  越接近越痛
[00:08:51.000 --> 00:08:54.000]  在上帝的心裡同樣
[00:08:54.000 --> 00:08:56.000]  因著以色列人的背約
[00:08:56.000 --> 00:08:58.000]  他心裡傷痛
[00:08:58.000 --> 00:09:01.000]  不過他沒有忘記這個關係
[00:09:01.000 --> 00:09:03.000]  他沒有忘記這個約
[00:09:03.000 --> 00:09:06.000]  雖然猶太人忘記
[00:09:06.000 --> 00:09:09.000]  猶太人背約
[00:09:09.000 --> 00:09:12.000]  人喜歡忘記
[00:09:12.000 --> 00:09:15.000]  神不會忘記
[00:09:15.000 --> 00:09:19.000]  神為什麼不忘記
[00:09:19.000 --> 00:09:22.000]  神不僅沒有忘記他的過去
[00:09:22.000 --> 00:09:25.000]  沒有忘記舊約發生的事
[00:09:25.000 --> 00:09:29.000]  神也沒有忘記當日的猶太人
[00:09:29.000 --> 00:09:31.000]  所以他派耶利美先知
[00:09:31.000 --> 00:09:33.000]  跟當日的猶太人說話
[00:09:33.000 --> 00:09:37.000]  神因著過去與以色列人的關係
[00:09:37.000 --> 00:09:39.000]  今天沒有忘記
[00:09:39.000 --> 00:09:41.000]  今時今日活在困局裡
[00:09:41.000 --> 00:09:43.000]  活在苦痛裡
[00:09:43.000 --> 00:09:45.000]  活在他鄉的猶太人
[00:09:45.000 --> 00:09:47.000]  跟他們說我沒有忘記你們
[00:09:47.000 --> 00:09:51.000]  縱然你們看不見我
[00:09:51.000 --> 00:09:53.000]  縱然你們以為無望
[00:09:53.000 --> 00:09:56.000]  你們以為神拋棄了你們
[00:09:56.000 --> 00:09:59.000]  以為神已經忘記了他們
[00:09:59.000 --> 00:10:02.000]  但神沒有忘記
[00:10:02.000 --> 00:10:04.000]  洗色列的猶太人
[00:10:04.000 --> 00:10:05.000]  他們在外地
[00:10:05.000 --> 00:10:07.000]  只有十個猶太人的成年人
[00:10:07.000 --> 00:10:08.000]  他們願意
[00:10:08.000 --> 00:10:10.000]  他們就可以建立會堂
[00:10:10.000 --> 00:10:11.000]  代替聖殿
[00:10:11.000 --> 00:10:14.000]  去傳承猶太人的文化
[00:10:14.000 --> 00:10:18.000]  去傳承上帝的真理
[00:10:18.000 --> 00:10:20.000]  在那裡做一個教導的工作
[00:10:20.000 --> 00:10:22.000]  不過所有的會堂
[00:10:22.000 --> 00:10:26.000]  都不能夠取代他們想著的聖殿
[00:10:26.000 --> 00:10:28.000]  在以色列的文化裡
[00:10:28.000 --> 00:10:31.000]  其實他們應該去到聖殿裡的敬拜
[00:10:31.000 --> 00:10:33.000]  但聖殿已經被毀
[00:10:33.000 --> 00:10:36.000]  卻不能再取代
[00:10:36.000 --> 00:10:40.000]  聖殿在哪個地方?
[00:10:40.000 --> 00:10:42.000]  聖殿一定在耶路撒冷
[00:10:42.000 --> 00:10:44.000]  但其實在哪個地方?
[00:10:44.000 --> 00:10:45.000]  聖經記載
[00:10:45.000 --> 00:10:46.000]  聖殿建的地方
[00:10:46.000 --> 00:10:48.000]  在摩利亞的山上
[00:10:48.000 --> 00:10:51.000]  耶布斯人亞爾南的和牆
[00:10:51.000 --> 00:10:54.000]  為什麼聖殿要建在那裡?
[00:10:54.000 --> 00:10:56.000]  那個地方有什麼特別?
[00:10:56.000 --> 00:10:58.000]  那個地方是大衛王
[00:10:58.000 --> 00:11:00.000]  他吩咐他的兒子所羅門王
[00:11:00.000 --> 00:11:02.000]  如果你要建聖殿的時候
[00:11:02.000 --> 00:11:03.000]  你一定要建在這裡
[00:11:03.000 --> 00:11:04.000]  就是摩利亞山上
[00:11:04.000 --> 00:11:06.000]  耶布斯人亞爾南的和牆
[00:11:06.000 --> 00:11:08.000]  因為在那裡
[00:11:08.000 --> 00:11:11.000]  是神彰顯恩典的地方
[00:11:11.000 --> 00:11:14.000]  昔日大衛王數點人數
[00:11:14.000 --> 00:11:16.000]  得罪耶和華
[00:11:16.000 --> 00:11:19.000]  耶和華懲罰以色列人
[00:11:19.000 --> 00:11:21.000]  大衛王就在和牆上
[00:11:21.000 --> 00:11:23.000]  在山上獻繁祭
[00:11:23.000 --> 00:11:25.000]  獻平安祭
[00:11:25.000 --> 00:11:28.000]  止息了神的怒氣
[00:11:28.000 --> 00:11:32.000]  神再次接納以色列人
[00:11:32.000 --> 00:11:34.000]  就是這個地方
[00:11:34.000 --> 00:11:37.000]  就是指定建聖殿的地方
[00:11:37.000 --> 00:11:40.000]  所以這個地方就是紀念
[00:11:40.000 --> 00:11:42.000]  神和人關係復和的地方
[00:11:42.000 --> 00:11:44.000]  這個地方就是紀念
[00:11:44.000 --> 00:11:46.000]  神不再向人發怒
[00:11:46.000 --> 00:11:48.000]  止息怒氣的地方
[00:11:48.000 --> 00:11:51.000]  這個地方就是獻祭
[00:11:51.000 --> 00:11:53.000]  敬拜神的地方
[00:11:53.000 --> 00:11:56.000]  是歡欣雀躍的慶祝
[00:11:56.000 --> 00:12:00.000]  神和人關係敬拜的地方
[00:12:00.000 --> 00:12:03.000]  所羅門王他記得
[00:12:03.000 --> 00:12:05.000]  大衛他的父親
[00:12:05.000 --> 00:12:07.000]  要聖殿建在這個地方
[00:12:07.000 --> 00:12:11.000]  但其實不單單發生了這件事
[00:12:11.000 --> 00:12:13.000]  另一隻經文
[00:12:13.000 --> 00:12:16.000]  在創世紀二十二章第二節
[00:12:16.000 --> 00:12:20.000]  神和一個人說了一番話
[00:12:20.000 --> 00:12:22.000]  神說
[00:12:22.000 --> 00:12:25.000]  你要帶你的兒子
[00:12:25.000 --> 00:12:28.000]  就是你所愛的獨生子以撒
[00:12:28.000 --> 00:12:31.000]  往摩尼亞地去
[00:12:31.000 --> 00:12:34.000]  在我指示你的一座山上
[00:12:34.000 --> 00:12:37.000]  把祂獻為繁祭
[00:12:37.000 --> 00:12:39.000]  哪一個?
[00:12:39.000 --> 00:12:41.000]  阿伯拉罕
[00:12:41.000 --> 00:12:46.000]  就是在聖殿建造的地方
[00:12:46.000 --> 00:12:49.000]  原來就是阿伯拉罕昔日獻以撒的地方
[00:12:49.000 --> 00:12:51.000]  就在那裏
[00:12:51.000 --> 00:12:53.000]  神為了
[00:12:53.000 --> 00:12:57.000]  神特別準備了代屬的羔羊代替以撒
[00:12:57.000 --> 00:13:00.000]  所以阿伯拉罕稱摩尼亞山
[00:13:00.000 --> 00:13:02.000]  改名為耶和華爾納
[00:13:02.000 --> 00:13:06.000]  意思就是在耶和華的山上必有預備
[00:13:06.000 --> 00:13:08.000]  原來聖殿所在的地方
[00:13:08.000 --> 00:13:12.000]  就是耶和華準備了代屬羔羊的地方
[00:13:12.000 --> 00:13:14.000]  一個獻祭的地方
[00:13:14.000 --> 00:13:16.000]  亦都是預表著
[00:13:16.000 --> 00:13:21.000]  我們跟著很快四月的首蘭節
[00:13:21.000 --> 00:13:26.000]  耶穌親自成為一個代屬的羔羊
[00:13:26.000 --> 00:13:29.000]  這個就是神和阿伯拉罕
[00:13:29.000 --> 00:13:32.000]  起誓納約的地方
[00:13:32.000 --> 00:13:36.000]  是神主動與人建立關係
[00:13:36.000 --> 00:13:38.000]  藉著這個十字架
[00:13:38.000 --> 00:13:39.000]  藉著這個獻祭
[00:13:39.000 --> 00:13:40.000]  藉著這個代屬
[00:13:40.000 --> 00:13:43.000]  紫色神的怒氣
[00:13:43.000 --> 00:13:47.000]  彰顯神的愛
[00:13:47.000 --> 00:13:52.000]  這個完完全全是屬於神的工作
[00:13:52.000 --> 00:13:54.000]  神藉著耶利米先知
[00:13:54.000 --> 00:13:56.000]  叫猶太人回想
[00:13:56.000 --> 00:13:58.000]  同時間神自己也在回想
[00:13:58.000 --> 00:14:01.000]  舊約猶太人不遵行
[00:14:01.000 --> 00:14:05.000]  過去已經過去了
[00:14:05.000 --> 00:14:08.000]  不過神沒有忘記
[00:14:08.000 --> 00:14:13.000]  以至今日神仍然沒有忘記
[00:14:13.000 --> 00:14:16.000]  在困苦裏面的那些猶太人
[00:14:16.000 --> 00:14:20.000]  就正如當我自己思想的時候
[00:14:20.000 --> 00:14:24.000]  我想起封聖教五十多年的日子
[00:14:24.000 --> 00:14:26.000]  有很多我們的先輩
[00:14:26.000 --> 00:14:28.000]  有很多我們的長者
[00:14:28.000 --> 00:14:32.000]  已經回到主耶穌基督的懷裏
[00:14:32.000 --> 00:14:34.000]  但我很深刻
[00:14:34.000 --> 00:14:37.000]  近時我們這班同學做禱告會
[00:14:37.000 --> 00:14:38.000]  我很深刻
[00:14:38.000 --> 00:14:40.000]  有很多的長者
[00:14:40.000 --> 00:14:42.000]  就好像我祖母其中一個
[00:14:42.000 --> 00:14:44.000]  每一個早上起床
[00:14:44.000 --> 00:14:46.000]  就為了封聖教
[00:14:46.000 --> 00:14:47.000]  每一個傳道同工
[00:14:47.000 --> 00:14:49.000]  每一個執事提名的禱告
[00:14:49.000 --> 00:14:52.000]  為了整個教會發展去禱告
[00:14:52.000 --> 00:14:54.000]  而我相信
[00:14:54.000 --> 00:14:58.000]  縱然他們今天回到主耶穌基督的懷抱
[00:14:58.000 --> 00:15:00.000]  他們昔日的禱告
[00:15:00.000 --> 00:15:04.000]  上帝仍然紀念
[00:15:04.000 --> 00:15:08.000]  並不會因為他們回到上帝的懷抱
[00:15:08.000 --> 00:15:11.000]  離開了地上
[00:15:11.000 --> 00:15:13.000]  神就一筆沒過
[00:15:13.000 --> 00:15:15.000]  絕對不會
[00:15:15.000 --> 00:15:17.000]  神在紀念過往
[00:15:17.000 --> 00:15:20.000]  也不會忘記今天
[00:15:20.000 --> 00:15:23.000]  人的困苦
[00:15:24.000 --> 00:15:28.000]  我們今天請了諾潔森姐妹
[00:15:28.000 --> 00:15:30.000]  來分享
[00:15:30.000 --> 00:15:33.000]  神如何不忘記她的家
[00:15:33.000 --> 00:15:34.000]  施恩給她
[00:15:34.000 --> 00:15:36.000]  施恩給她的家
[00:15:36.000 --> 00:15:39.000]  以致當她的困苦裏面
[00:15:39.000 --> 00:15:41.000]  如何靠著神的恩典
[00:15:41.000 --> 00:15:44.000]  一步一步地走過
[00:15:44.000 --> 00:15:45.000]  你好
[00:15:45.000 --> 00:15:47.000]  想和大家分享
[00:15:47.000 --> 00:15:50.000]  神的英許在我的家裏
[00:15:50.000 --> 00:15:53.000]  我現在兒子八歲三年級
[00:15:53.000 --> 00:15:55.000]  回想他出生的時候
[00:15:55.000 --> 00:15:58.000]  其實我整個家庭都有很大的轉變
[00:15:58.000 --> 00:16:01.000]  因為他兩歲的時候就發現了自閉症
[00:16:01.000 --> 00:16:04.000]  其實我們夫婦在教導上
[00:16:04.000 --> 00:16:05.000]  有很多磨擦
[00:16:05.000 --> 00:16:07.000]  各持己見
[00:16:07.000 --> 00:16:11.000]  後來慢慢尋求神的幫助
[00:16:11.000 --> 00:16:14.000]  參加了一個努力士的課程
[00:16:14.000 --> 00:16:16.000]  加入了教會的開心組
[00:16:16.000 --> 00:16:18.000]  也慢慢體會到
[00:16:18.000 --> 00:16:20.000]  神也是藉著這個儀子
[00:16:20.000 --> 00:16:22.000]  教導我們如何去馴服
[00:16:22.000 --> 00:16:23.000]  如何去服從主
[00:16:23.000 --> 00:16:25.000]  兒子也慢慢成長
[00:16:25.000 --> 00:16:26.000]  慢慢進步
[00:16:26.000 --> 00:16:28.000]  我們兩個也學習了
[00:16:28.000 --> 00:16:30.000]  互相的忍讓和謙卑
[00:16:30.000 --> 00:16:31.000]  一起讀經
[00:16:31.000 --> 00:16:32.000]  一起祈禱
[00:16:32.000 --> 00:16:33.000]  互相提醒
[00:16:33.000 --> 00:16:35.000]  慢慢在裏面得到
[00:16:35.000 --> 00:16:38.000]  從神而來的盼望
[00:16:38.000 --> 00:16:42.000]  後來兒子準備入讀小一的時候
[00:16:42.000 --> 00:16:45.000]  其實做父母的心情真的很緊張
[00:16:45.000 --> 00:16:48.000]  因為他還要入讀主流學校
[00:16:48.000 --> 00:16:50.000]  很怕他不適應
[00:16:50.000 --> 00:16:51.000]  跟不上
[00:16:51.000 --> 00:16:53.000]  或者會被欺凌
[00:16:53.000 --> 00:16:55.000]  又正在這個時間的時候
[00:16:55.000 --> 00:16:57.000]  我自己很體會到
[00:16:57.000 --> 00:16:58.000]  神跟我說話
[00:16:58.000 --> 00:16:59.000]  祂跟我說
[00:16:59.000 --> 00:17:01.000]  你要放手了
[00:17:01.000 --> 00:17:02.000]  祂已經OK了
[00:17:02.000 --> 00:17:05.000]  你由祂自己去上小一
[00:17:05.000 --> 00:17:07.000]  你要放手
[00:17:07.000 --> 00:17:09.000]  後來才發現
[00:17:09.000 --> 00:17:10.000]  後來就知道了
[00:17:10.000 --> 00:17:12.000]  我媽媽的癌症復發
[00:17:12.000 --> 00:17:14.000]  那一刻我就真的很清楚
[00:17:14.000 --> 00:17:15.000]  我要放手了
[00:17:15.000 --> 00:17:18.000]  我要專心去照顧我媽媽
[00:17:18.000 --> 00:17:19.000]  在這裏
[00:17:19.000 --> 00:17:22.000]  我們整個家庭再次看到神的信實
[00:17:22.000 --> 00:17:24.000]  因為其實媽媽的病
[00:17:24.000 --> 00:17:26.000]  雖然是很嚴重
[00:17:26.000 --> 00:17:28.000]  其實很多時候都有不舒服
[00:17:28.000 --> 00:17:31.000]  但我媽媽都在家裏一直唱歌
[00:17:31.000 --> 00:17:32.000]  讚美
[00:17:32.000 --> 00:17:33.000]  祈禱
[00:17:33.000 --> 00:17:35.000]  求天父去引領
[00:17:35.000 --> 00:17:37.000]  直至回到天家
[00:17:37.000 --> 00:17:39.000]  其實在這個過程裏
[00:17:39.000 --> 00:17:41.000]  離別是一定很痛苦
[00:17:41.000 --> 00:17:42.000]  很不捨得
[00:17:42.000 --> 00:17:44.000]  但我們一家都感受到
[00:17:44.000 --> 00:17:46.000]  從神而來的平安
[00:17:46.000 --> 00:17:49.000]  亦都很快
[00:17:49.000 --> 00:17:51.000]  我媽媽去了天家不久
[00:17:51.000 --> 00:17:53.000]  就輪到我姐姐
[00:17:53.000 --> 00:17:55.000]  我姐姐亦都開始很感動
[00:17:55.000 --> 00:17:56.000]  即是有感動
[00:17:56.000 --> 00:17:57.000]  開始尋求神
[00:17:57.000 --> 00:17:58.000]  回教會
[00:17:58.000 --> 00:18:00.000]  亦都在上一年
[00:18:00.000 --> 00:18:03.000]  亦都在我們教會受浸
[00:18:03.000 --> 00:18:04.000]  帶上兩個兒子
[00:18:04.000 --> 00:18:06.000]  都孩童獻禮
[00:18:06.000 --> 00:18:08.000]  其實我自己都回想
[00:18:08.000 --> 00:18:10.000]  其實在我媽媽再生的時候
[00:18:10.000 --> 00:18:12.000]  其實她是不斷不斷的祈禱
[00:18:12.000 --> 00:18:14.000]  就是求這個女兒
[00:18:14.000 --> 00:18:15.000]  即是我這個姐姐
[00:18:15.000 --> 00:18:17.000]  可以去信主
[00:18:17.000 --> 00:18:19.000]  我們一家都體會到
[00:18:19.000 --> 00:18:21.000]  原來雖然我媽媽上了天堂
[00:18:21.000 --> 00:18:23.000]  但神是沒有忘記過
[00:18:23.000 --> 00:18:24.000]  她的祈禱
[00:18:24.000 --> 00:18:26.000]  亦都是真的
[00:18:26.000 --> 00:18:27.000]  我姐姐他們一家
[00:18:27.000 --> 00:18:28.000]  都是一齊的
[00:18:28.000 --> 00:18:30.000]  和我們現在都在回教會
[00:18:30.000 --> 00:18:32.000]  其實在整個過程裏
[00:18:32.000 --> 00:18:34.000]  都有很多患難
[00:18:34.000 --> 00:18:35.000]  很多困境
[00:18:35.000 --> 00:18:36.000]  但都真的看到神
[00:18:36.000 --> 00:18:37.000]  在我們的中間
[00:18:37.000 --> 00:18:40.000]  還有很多出人意外的平安和盼望
[00:18:40.000 --> 00:18:42.000]  很感受到其實神的應許
[00:18:42.000 --> 00:18:44.000]  一直在我們的家庭裏
[00:18:44.000 --> 00:18:46.000]  我相信神的應許
[00:18:46.000 --> 00:18:48.000]  一直都在大家的家庭裏
[00:18:48.000 --> 00:18:50.000]  謝謝
[00:18:50.000 --> 00:18:52.000]  多謝Sam
[00:18:52.000 --> 00:18:54.000]  說起來很簡單
[00:18:54.000 --> 00:18:56.000]  我幾句說話
[00:18:56.000 --> 00:19:00.000]  但聽清楚的時候
[00:19:00.000 --> 00:19:02.000]  發覺絕對不簡單
[00:19:02.000 --> 00:19:04.000]  無論是小朋友的事
[00:19:04.000 --> 00:19:06.000]  無論是媽媽的事
[00:19:06.000 --> 00:19:08.000]  無論是姐姐的事
