
[00:00:00.000 --> 00:00:02.500]  在這段經文裏
[00:04:48.800 --> 00:04:56.200]  我們每一個人能夠有主這份樂意施與的品格
[00:04:56.200 --> 00:05:00.200]  基督也有類似的教導
[00:05:00.200 --> 00:05:05.400]  在《孟大福音》五章四十三至四十六節提到
[00:05:05.400 --> 00:05:07.800]  「你們聽見有話說
[00:05:07.800 --> 00:05:12.200]  當愛你的淪陷,恨你的仇敵
[00:05:12.200 --> 00:05:16.000]  只是我告訴你們要愛你們的仇敵
[00:05:16.000 --> 00:05:19.200]  為那逼迫你們的禱告
[00:05:19.200 --> 00:05:22.400]  這樣就可以作你們天父的兒子
[00:05:22.400 --> 00:05:26.800]  因為他叫日頭召好人也召歹人
[00:05:26.800 --> 00:05:30.200]  江雨給異人也給不異的人
[00:05:30.200 --> 00:05:37.200]  你們若單愛那愛你們的人有什麼賞賜呢?
[00:05:37.200 --> 00:05:41.600]  一些不信的人都會以牙還牙
[00:05:41.600 --> 00:05:44.800]  人家對他好,他對人好
[00:05:44.800 --> 00:05:53.000]  但神期望我們能以善勝惡,以德報怨
[00:05:53.000 --> 00:05:57.200]  提醒我們需要以愛心去待人
[00:05:57.200 --> 00:06:02.200]  為我們的仇敵去禱告
[00:06:02.200 --> 00:06:05.200]  善待他們」
[00:06:05.200 --> 00:06:09.400]  其實可能我們都沒有什麼仇敵
[00:06:09.400 --> 00:06:12.200]  可能有些人我們不太喜歡
[00:06:12.200 --> 00:06:16.200]  我們願不願意為他們禱告呢?
[00:06:16.200 --> 00:06:19.200]  甚至我們真的有一些仇敵
[00:06:19.200 --> 00:06:22.400]  我們都可以為他們禱告
[00:06:22.400 --> 00:06:25.800]  其實當我們肯為他們禱告
[00:06:25.800 --> 00:06:30.400]  就可以化解大家一些的冤仇
[00:06:30.400 --> 00:06:33.200]  保羅在《哥林多侯書》八章
[00:06:33.200 --> 00:06:35.200]  即是前一章的一至五節
[00:06:35.200 --> 00:06:39.600]  引用了馬其頓教會他們捐獻的例子
[00:06:39.600 --> 00:06:42.400]  神讓他們能夠在極窮之間
[00:06:42.400 --> 00:06:48.200]  仍然慷慨捐獻
[00:06:48.200 --> 00:06:50.800]  當時哥林多教會的弟兄姊妹
[00:06:50.800 --> 00:06:54.600]  比起馬其頓教會的弟兄姊妹是豐足
[00:06:54.600 --> 00:06:57.200]  所以八章十四節說
[00:06:57.200 --> 00:07:03.000]  「就是要你們的婦孺可以補他們的不足」
[00:07:03.000 --> 00:07:05.600]  神顯在他們身上的恩典
[00:07:05.600 --> 00:07:10.200]  就是讓哥林多教會的弟兄姊妹有婦孺
[00:07:10.200 --> 00:07:13.400]  這也是神美好的祝福
[00:07:13.400 --> 00:07:19.200]  目的就是說使他們凡事嘗嘗充足
[00:07:19.200 --> 00:07:22.800]  能夠多行各樣的善事
[00:07:22.800 --> 00:07:26.600]  充足就是靠著上帝的恩典
[00:07:26.600 --> 00:07:30.800]  祂的供應我們可以得到滿足
[00:07:30.800 --> 00:07:37.000]  因此有能力向他人施予行善
[00:07:37.000 --> 00:07:40.200]  正如馬其頓教會的弟兄姊妹
[00:07:40.200 --> 00:07:44.600]  他們在極窮之間卻得到滿足
[00:07:44.600 --> 00:07:48.200]  得到神的祝福、恩典
[00:07:48.200 --> 00:07:54.000]  所以有能力仍然顯出他們樂捐的後因
[00:07:54.000 --> 00:07:58.600]  哥林多人相對於馬其頓的弟兄姊妹
[00:07:58.600 --> 00:08:01.600]  他們較富足
[00:08:01.600 --> 00:08:06.800]  可以更加慷慨施予
[00:08:06.800 --> 00:08:13.400]  《封獻》裏面大家的程序表也有
[00:08:13.400 --> 00:08:16.800]  有一句金句正正是
[00:08:16.800 --> 00:08:19.200]  哥林多後書九章七節
[00:08:19.200 --> 00:08:23.600]  「捐得樂意的人是神所喜愛」
[00:08:23.600 --> 00:08:27.600]  盼望這句金句傳在我們的心裏
[00:08:27.600 --> 00:08:29.800]  成為我們的激勵
[00:08:29.800 --> 00:08:31.400]  記得上個主日
[00:08:31.400 --> 00:08:34.800]  財務委員會主席鄧永康弟兄
[00:08:34.800 --> 00:08:39.400]  他跟我們分享教會的經濟情況
[00:08:39.400 --> 00:08:42.000]  他說預算去到年底
[00:08:42.000 --> 00:08:46.800]  教會有十九萬九千六百多的結欠
[00:08:46.800 --> 00:08:50.800]  希望弟兄姊妹能夠更多的奉獻
[00:08:50.800 --> 00:08:53.600]  比平時多百分之四十
[00:08:53.600 --> 00:08:56.600]  如果你平時奉獻一百元
[00:08:56.600 --> 00:08:59.400]  你就可以多奉獻四十元
[00:08:59.400 --> 00:09:01.600]  平時一奉獻一千元
[00:09:01.600 --> 00:09:06.000]  就可以奉獻到一千四百元
[00:09:06.000 --> 00:09:09.400]  我們成為柴震家每一份子
[00:09:09.400 --> 00:09:12.800]  這個教會跟我們都是有關係
[00:09:12.800 --> 00:09:18.000]  我們都很想同心努力去支持教會的需要
[00:09:18.000 --> 00:09:21.400]  希望我們都盡上我們一份的努力
[00:09:21.400 --> 00:09:24.800]  免得見到教會的缺乏
[00:09:24.800 --> 00:09:31.400]  因為我們教會的儲備基金所餘無幾
[00:09:31.400 --> 00:09:34.200]  其次這裡經文提到
[00:09:34.200 --> 00:09:38.000]  他說神要加添我們仁義的果子
[00:09:38.000 --> 00:09:42.400]  叫我們凡事付足多多的施捨
[00:09:42.400 --> 00:09:46.400]  使許多人感謝神
[00:09:46.400 --> 00:09:52.200]  上帝會增加哥倫多教會弟兄姊妹他們的種子
[00:09:52.200 --> 00:09:54.800]  增添他們的修成
[00:09:54.800 --> 00:10:03.000]  意思是增加他們的物資、資源、財富
[00:10:03.000 --> 00:10:08.600]  當他們用這些資源去供應猶大基督徒
[00:10:08.600 --> 00:10:10.200]  他們的需要的時候
[00:10:10.200 --> 00:10:14.600]  神就會加添他們善行的果子
[00:10:14.600 --> 00:10:16.800]  讓他們更加的豐足
[00:10:16.800 --> 00:10:19.200]  其實其中一個豐足
[00:10:19.200 --> 00:10:25.600]  就是讓哥倫多教會和耶路撒冷教會的弟兄姊妹
[00:10:25.600 --> 00:10:28.800]  互相在愛裏合一
[00:10:28.800 --> 00:10:30.800]  就是因為主的愛
[00:10:30.800 --> 00:10:39.200]  鼓勵了哥倫多教會弟兄姊妹樂意奉獻給耶路撒冷教會
[00:10:39.200 --> 00:10:44.400]  讓教會之間的弟兄姊妹彼此相愛
[00:10:44.400 --> 00:10:46.600]  存在一個感恩的心
[00:10:46.600 --> 00:10:52.600]  這個就是結出這個仁義的果子
[00:10:52.600 --> 00:10:55.400]  馬其頓人的慷慨大方
[00:10:55.400 --> 00:11:00.000]  就是上帝因為在他們當中結出的果子
[00:11:00.000 --> 00:11:03.000]  在哥倫多後書八章第一第二節表示
[00:11:03.000 --> 00:11:04.600]  他說弟兄們
[00:11:04.600 --> 00:11:09.000]  我把臣賜給馬其頓教會的恩告授你們
[00:11:09.000 --> 00:11:13.400]  就是他們在患難中受大事連的時候
[00:11:13.400 --> 00:11:15.400]  仍有滿足的快樂
[00:11:15.400 --> 00:11:17.200]  在極窮之間
[00:11:17.200 --> 00:11:22.600]  患格外顯出他們樂捐的厚恩
[00:11:22.600 --> 00:11:29.000]  保羅相信臣會使用哥倫多教會眾弟兄姊妹
[00:11:29.000 --> 00:11:32.200]  顯出他們的慷慨大方
[00:11:32.200 --> 00:11:33.600]  這樣的恩惠
[00:11:33.600 --> 00:11:35.800]  就是好像十一節說
[00:11:35.800 --> 00:11:40.000]  積著我們使感謝歸於上帝
[00:11:40.000 --> 00:11:41.600]  十一節的我們
[00:11:41.600 --> 00:11:49.600]  是說到那些受派將這些捐款送到耶路撒冷教會
[00:11:49.600 --> 00:11:51.400]  包括了保羅自己
[00:11:51.400 --> 00:11:53.400]  都是其中一位
[00:11:53.400 --> 00:11:58.800]  因為他們能夠將捐款送到耶路撒冷教會的弟兄姊妹
[00:11:58.800 --> 00:12:01.400]  而令到耶路撒冷教會的弟兄姊妹
[00:12:01.400 --> 00:12:06.800]  內心發出對神的感謝
[00:12:06.800 --> 00:12:09.000]  因為十二節提到
[00:12:09.000 --> 00:12:12.000]  「辦者供給的事
[00:12:12.000 --> 00:12:14.400]  不但補聖徒的缺乏
[00:12:14.400 --> 00:12:21.000]  而且叫許多人越發感謝上帝」
[00:12:21.000 --> 00:12:23.200]  奉獻是每一個信徒
[00:12:23.200 --> 00:12:26.400]  其中一個的服事
[00:12:26.400 --> 00:12:32.000]  最終的目的是讓人存著感恩的心
[00:12:32.000 --> 00:12:36.600]  因為神對我們不同的供應
[00:12:36.600 --> 00:12:39.400]  神賜給我們有家庭
[00:12:39.400 --> 00:12:41.600]  有弟兄姊妹
[00:12:41.600 --> 00:12:43.600]  可以彼此相愛
[00:12:43.600 --> 00:12:46.000]  和諧的相處
[00:12:46.000 --> 00:12:50.200]  神賜給齊鎮家有不同的資源
[00:12:50.200 --> 00:12:54.600]  不是要我們將這些資源收藏在袋子裡
[00:12:54.600 --> 00:12:56.400]  在我們身上
[00:12:56.400 --> 00:12:58.000]  不用
[00:12:58.000 --> 00:13:00.600]  其實一些是電器
[00:13:00.600 --> 00:13:04.400]  如果你不用也容易生鏽
[00:13:04.400 --> 00:13:09.200]  同樣,神很希望我們能夠忠心
[00:13:09.200 --> 00:13:12.000]  用神賜給我們不同的恩賜
[00:13:12.000 --> 00:13:13.800]  我們的資源
[00:13:13.800 --> 00:13:17.600]  神將會給我們有更大的回報
[00:13:17.600 --> 00:13:19.600]  剛才也說了
[00:13:19.600 --> 00:13:22.600]  不同教會的弟兄姊妹
[00:13:22.600 --> 00:13:26.800]  去感謝,感受到對方的愛護
[00:13:26.800 --> 00:13:30.400]  這個在主裡面合一相愛
[00:13:30.400 --> 00:13:32.600]  彼此的接納
[00:13:32.600 --> 00:13:35.000]  不是成為陌路人
[00:13:35.000 --> 00:13:38.400]  看到也不打招呼
[00:13:38.400 --> 00:13:40.600]  好像良善的僕人
[00:13:40.600 --> 00:13:46.200]  無論他們賺了五千、二千兩的銀子
[00:13:46.200 --> 00:13:50.400]  主稱他們為又良善又忠心的僕人
[00:13:50.400 --> 00:13:54.800]  祂說你可以享受主人的快樂
[00:13:54.800 --> 00:13:58.800]  很感謝神賜給我們有不同的恩賜
[00:13:58.800 --> 00:14:00.400]  不同的弟兄姊妹
[00:14:00.400 --> 00:14:02.800]  不同的性格
[00:14:02.800 --> 00:14:07.600]  我們可以因此互相去配搭、使用
[00:14:07.600 --> 00:14:10.400]  如果你不明白自己有什麼恩賜
[00:14:10.400 --> 00:14:11.800]  下一季
[00:14:11.800 --> 00:14:18.000]  我們查經班就會開了解和善用自己的恩賜班
[00:14:18.000 --> 00:14:19.800]  幫助我們去明白
[00:14:19.800 --> 00:14:23.800]  神在我們身上有什麼恩賜
[00:14:23.800 --> 00:14:26.800]  神不會虧欠我們
[00:14:26.800 --> 00:14:31.800]  祂會給我們每一個人都會有神而來的恩賜
[00:14:31.800 --> 00:14:37.000]  譬如去招待、點名
[00:14:37.000 --> 00:14:38.400]  在團契裡面
[00:14:38.400 --> 00:14:43.000]  我們有團長、副團長
[00:14:43.000 --> 00:14:45.400]  有隊長、組長
[00:14:45.400 --> 00:14:47.600]  有導師、顧問
[00:14:47.600 --> 00:14:51.800]  有靈修、傳道部
[00:14:51.800 --> 00:14:54.600]  有不同的職份
[00:14:54.600 --> 00:14:59.400]  教材資源中心的弟兄姊妹也在幫助我們
[00:14:59.400 --> 00:15:02.400]  有圖書館的管理員
[00:15:02.400 --> 00:15:07.600]  我們有弟兄姊妹去探訪來賓和其他肢體
[00:15:07.600 --> 00:15:10.400]  我們有師班和我們獻師
[00:15:10.400 --> 00:15:13.000]  有指揮、有靈師
[00:15:13.000 --> 00:15:18.200]  也有詩琴、插花、音響等等
[00:15:18.200 --> 00:15:22.200]  我們有一個很好的恩賜
[00:15:22.200 --> 00:15:25.800]  可以求神賜給我們
[00:15:25.800 --> 00:15:29.600]  祈禱、信心的恩賜
[00:15:29.600 --> 00:15:35.200]  來祝福別人、祝福教會
[00:15:35.200 --> 00:15:40.000]  我們可以使用這些恩賜去服侍神
[00:15:40.000 --> 00:15:42.200]  其他弟兄姊妹
[00:15:42.200 --> 00:15:48.200]  否則就好像那個有一千兩銀子的僕人
[00:15:48.200 --> 00:15:55.400]  主說他又惡又懶把銀子藏在地裡
[00:15:55.400 --> 00:16:04.800]  就要拿來送給賺了五千兩銀子的忠心僕人
[00:16:04.800 --> 00:16:08.000]  因為他說凡有的還要加給他
[00:16:08.000 --> 00:16:09.400]  叫他有餘
[00:16:09.400 --> 00:16:13.800]  沒有的連他所有的都要奪過來
[00:16:13.800 --> 00:16:18.000]  有一次耶穌面向聖殿銀庫坐在那裡
[00:16:18.000 --> 00:16:21.400]  看看那些人怎樣來奉獻
[00:16:21.400 --> 00:16:26.600]  有很多財主投了很多錢進去銀庫
[00:16:26.600 --> 00:16:30.400]  有一個窮寡婦投了兩個小錢
[00:16:30.400 --> 00:16:32.400]  等於一個大錢
[00:16:32.400 --> 00:16:36.200]  就好像兩個五毛錢一元
[00:16:36.200 --> 00:16:39.200]  耶穌就叫門徒來對他們說
[00:16:39.200 --> 00:16:41.200]  「我實在告訴你們
[00:16:41.200 --> 00:16:46.600]  這個窮寡婦投入的比其他人更多
[00:16:46.600 --> 00:16:50.600]  雖然數量上她是最少
[00:16:50.600 --> 00:16:55.000]  因為眾人都是拿有餘的捐獻
[00:16:55.000 --> 00:16:58.400]  但是這個寡婦雖然自己不足
[00:16:58.400 --> 00:17:03.800]  卻把她一生所有的全部投進了」
[00:17:03.800 --> 00:17:08.200]  主稱讚這個窮寡婦獻上兩個小錢
[00:17:08.200 --> 00:17:11.200]  就是她所有
[00:17:11.200 --> 00:17:16.200]  因為奉獻的價值不在乎數量多少
[00:17:16.200 --> 00:17:19.000]  是在乎我們奉獻的動機
[00:17:19.000 --> 00:17:24.600]  是否存在一個感恩的心來奉獻給主
[00:17:24.600 --> 00:17:28.400]  是否出於感謝慷慨的心
[00:17:28.400 --> 00:17:31.600]  如果是的時候主都會悅納
[00:17:31.600 --> 00:17:35.600]  和大家分享自己過去的一些經歷
[00:17:35.600 --> 00:17:38.400]  在去年求神
[00:17:38.400 --> 00:17:43.400]  希望自己在禱告裡有更多的學習
[00:17:43.400 --> 00:17:49.400]  竟然在去年八月
[00:17:49.400 --> 00:17:50.800]  其實大家都知道
[00:17:50.800 --> 00:17:53.000]  我和大家分享
[00:17:53.000 --> 00:17:58.000]  就知道梅夫患上第四期肺癌
[00:17:58.000 --> 00:18:01.800]  而且是散開了
[00:18:01.800 --> 00:18:04.800]  神給她有七個多月的時間
[00:18:04.800 --> 00:18:09.200]  可能有些人知道之後兩三個月就離世
[00:18:09.200 --> 00:18:12.200]  當她知道兒子大學畢業之後
[00:18:12.200 --> 00:18:13.600]  已經找到工作
[00:18:13.600 --> 00:18:15.600]  一個星期之後
[00:18:15.600 --> 00:18:19.200]  她就安息
[00:18:19.200 --> 00:18:21.200]  去年十二月知道表姨
[00:18:21.200 --> 00:18:25.800]  患了腸胃導機側扭
[00:18:25.800 --> 00:18:27.600]  有夜六CM那麼大
[00:18:27.600 --> 00:18:28.600]  不是夜六MM
[00:18:28.600 --> 00:18:31.200]  是夜六CM那麼大
[00:18:31.200 --> 00:18:35.400]  所以她說有時頂著她不舒服
[00:18:35.400 --> 00:18:36.800]  在七月開始
[00:18:36.800 --> 00:18:39.200]  她慢慢覺得沒那麼頂了
[00:18:39.200 --> 00:18:40.400]  舒服一點
[00:18:40.400 --> 00:18:42.800]  有三個兒女先後
[00:18:42.800 --> 00:18:44.800]  有時一起有時分別
[00:18:44.800 --> 00:18:47.800]  跟她外出吃東西
[00:18:47.800 --> 00:18:48.800]  聊聊天
[00:18:48.800 --> 00:18:50.200]  相聚
[00:18:50.200 --> 00:18:54.200]  讓她開心一點
[00:18:54.200 --> 00:18:58.000]  兒子在安息禮拜的時候分享
[00:18:58.000 --> 00:19:00.600]  他說
[00:19:00.600 --> 00:19:04.000]  他媽媽的房子
[00:19:04.000 --> 00:19:07.600]  到他臨終前這段時間
[00:19:07.600 --> 00:19:10.000]  小了一半
[00:19:10.000 --> 00:19:11.200]  大兒子未信
[00:19:11.200 --> 00:19:15.200]  小女兒和第二兒子已經信了
[00:19:15.200 --> 00:19:18.600]  小女兒說這真是一個神蹟
[00:19:18.600 --> 00:19:21.600]  雖然她之前有接受化療
[00:19:21.600 --> 00:19:23.400]  但之後發覺無效
[00:19:23.400 --> 00:19:26.600]  所以都沒有用
[00:19:26.600 --> 00:19:29.200]  她都是吃了一些健康食品
[00:19:29.200 --> 00:19:30.800]  但很重要
[00:19:30.800 --> 00:19:33.000]  神在當中
[00:19:33.000 --> 00:19:36.600]  去減去她肉身的辛苦
[00:19:36.600 --> 00:19:39.600]  其實表姨都已經信了
[00:19:39.600 --> 00:19:41.600]  就是過去六七年
[00:19:41.600 --> 00:19:44.600]  她很辛苦地照顧丈夫
[00:19:44.600 --> 00:19:47.600]  因為丈夫有柏金遜症
[00:19:47.600 --> 00:19:49.000]  肝病
[00:19:49.000 --> 00:19:53.400]  所以有時半夜都要扶她起床
[00:19:53.400 --> 00:19:55.200]  上廁所等等
[00:19:55.200 --> 00:20:01.400]  所以表姨在過去多年都沒有好好休息
[00:20:01.400 --> 00:20:06.000]  可能就是這樣積勞成疾
[00:20:06.000 --> 00:20:10.000]  上星期六我表姨長在醫院
[00:20:10.000 --> 00:20:14.000]  因為表弟說她病危
[00:20:14.000 --> 00:20:19.000]  其實當日是表姨出殯那天
[00:20:19.000 --> 00:20:24.400]  有一些親戚在國內來
[00:20:24.400 --> 00:20:27.200]  而兒長的姪女在國內來
[00:20:27.200 --> 00:20:29.200]  她就把握時機
[00:20:29.200 --> 00:20:33.000]  在醫院和兒長鼓勵她信主
[00:20:33.000 --> 00:20:34.800]  和她決志
[00:20:34.800 --> 00:20:36.800]  我去到的時候
[00:20:36.800 --> 00:20:38.600]  問兒長
[00:20:38.600 --> 00:20:40.400]  她說她願意相信
[00:20:40.400 --> 00:20:42.600]  她吸著大氧氣
[00:20:42.600 --> 00:20:44.200]  跟她澄清
[00:20:44.200 --> 00:20:45.400]  跟她祈禱
[00:20:45.400 --> 00:20:47.000]  預備她的心
[00:20:47.000 --> 00:20:48.800]  不需要擔心
[00:20:48.800 --> 00:20:51.600]  有主耶穌陪著她
[00:20:51.600 --> 00:20:54.400]  她當時穩定一點
[00:20:54.400 --> 00:20:56.800]  我看到神很憐憫她
[00:20:56.800 --> 00:20:58.600]  縱然是這麼美聲
[00:20:58.600 --> 00:21:02.000]  因為剛剛過去星期一她就安息
[00:21:02.000 --> 00:21:05.200]  她認識神只是很短的時間
[00:21:05.200 --> 00:21:07.000]  但神仍然很憐憫
[00:21:07.000 --> 00:21:11.400]  給她機會來認識祂
[00:21:11.400 --> 00:21:16.000]  以致表弟妹知道
[00:21:16.000 --> 00:21:20.000]  將來在天家都會見到父母
[00:21:20.000 --> 00:21:23.600]  他們內心有平安
[00:21:23.600 --> 00:21:25.200]  好像他們所說
[00:21:25.200 --> 00:21:30.600]  表姨表兒長在睡夢當中來安息
[00:21:30.600 --> 00:21:35.000]  所以家人也不會太難過
[00:21:35.000 --> 00:21:37.600]  知道主接了他們走
[00:21:37.600 --> 00:21:40.600]  不需要他們這麼辛苦
[00:21:40.600 --> 00:21:43.600]  其實親人離世
[00:21:43.600 --> 00:21:47.200]  不是一件開心的事
[00:21:47.200 --> 00:21:50.800]  但看到神的厚恩
[00:21:50.800 --> 00:21:52.800]  祂的憐憫
[00:21:52.800 --> 00:21:56.400]  在親人的生命當中
[00:21:56.400 --> 00:21:58.600]  也讓我們跟家人
[00:21:58.600 --> 00:22:02.000]  跟親戚的關係拉近了
[00:22:02.000 --> 00:22:06.200]  更多的關心、支持
[00:22:06.200 --> 00:22:08.200]  無論安息了的
[00:22:08.200 --> 00:22:12.400]  或者仍然活著的家人、親友
[00:22:12.400 --> 00:22:19.000]  都體會到神豐厚的恩典、大愛
[00:22:19.000 --> 00:22:24.600]  內心真的有平安
[00:22:24.600 --> 00:22:27.400]  第三方面,這裡提到
[00:22:27.400 --> 00:22:31.400]  「捐獻」這個信服的行動
[00:22:31.400 --> 00:22:34.400]  是一個憑據
[00:22:34.400 --> 00:22:38.000]  讓上帝得著榮耀
[00:22:38.000 --> 00:22:42.600]  因為哥倫多人藉著捐獻的服事
[00:22:42.600 --> 00:22:46.000]  證明了他們信服了福音
[00:22:46.000 --> 00:22:49.000]  眾人就為此去讚美神
[00:22:49.000 --> 00:22:51.000]  將榮耀歸給神
[00:22:51.000 --> 00:22:54.400]  他們能夠多多的去捐獻
[00:22:54.400 --> 00:22:57.400]  是出於上帝的激勵
[00:22:57.400 --> 00:23:00.400]  保羅相信哥倫多教會弟兄姊妹
[00:23:00.400 --> 00:23:02.400]  他們的奉獻
[00:23:02.400 --> 00:23:07.000]  也是繼續得著美好的果效
[00:23:07.000 --> 00:23:09.800]  同時他們更加看到
[00:23:09.800 --> 00:23:16.000]  讓教會看到不同的教會之間
[00:23:16.000 --> 00:23:18.800]  剛才提到耶路撒冷教會
[00:23:18.800 --> 00:23:22.400]  和愛保人教會之間的合一
[00:23:22.400 --> 00:23:26.800]  感情上的維繫
[00:23:26.800 --> 00:23:31.400]  猶太信徒看到神極大的恩賜
[00:23:31.400 --> 00:23:34.400]  影響了這群外邦的信徒
[00:23:34.400 --> 00:23:36.800]  就切切的賞念他們
[00:23:36.800 --> 00:23:39.400]  為他們禱告
[00:23:39.400 --> 00:23:45.200]  這樣保羅關心捐獻的一個主要目的
[00:23:45.200 --> 00:23:49.200]  就是促成教會之間的合一
[00:23:49.200 --> 00:23:51.200]  達到了這個目的
[00:23:51.200 --> 00:23:53.200]  很感謝神
[00:23:53.200 --> 00:23:56.200]  祂有無法形容的恩典
[00:23:56.200 --> 00:23:59.200]  聖經形容祂本來富足
[00:23:59.200 --> 00:24:01.200]  但是為了我們的緣故
[00:24:01.200 --> 00:24:03.200]  變成貧窮
[00:24:03.200 --> 00:24:06.200]  讓我們成為富足
[00:24:06.200 --> 00:24:10.200]  就是經歷神的恩典、祝福
[00:24:10.200 --> 00:24:13.200]  以前我們不認識祂
[00:24:13.200 --> 00:24:16.200]  但是今天我們因著認識神
[00:24:16.200 --> 00:24:20.200]  可以有內心的滿足、快樂
[00:24:20.200 --> 00:24:22.200]  是難以形容的恩典
[00:24:22.200 --> 00:24:24.200]  讓我們在主裡面
[00:24:24.200 --> 00:24:28.200]  學習彼此相愛、關懷
[00:24:28.200 --> 00:24:30.200]  服侍弱小
[00:24:30.200 --> 00:24:33.200]  其實柴灣區教會多年來
[00:24:33.200 --> 00:24:35.200]  都在實踐合一
[00:24:35.200 --> 00:24:40.200]  每年都有一個共同的行動
[00:24:40.200 --> 00:24:43.200]  今年11月27日下午
[00:24:43.200 --> 00:24:45.200]  有耶穌請吃飯
[00:24:45.200 --> 00:24:47.200]  是一個盤菜宴
