
[00:00:00.000 --> 00:00:04.480]  我們開始說天國比喻是兩個月之前的事
[00:03:09.080 --> 00:03:10.200]  源於什麼
[00:03:10.200 --> 00:03:11.080]  就是貪心
[00:03:11.080 --> 00:03:11.920]  貪婪
[00:03:11.920 --> 00:03:13.520]  或者不能夠尊重
[00:03:13.520 --> 00:03:14.720]  或者是看得出
[00:03:14.720 --> 00:03:19.400]  那棵植物的應有生長的規律
[00:03:19.400 --> 00:03:21.760]  如果應用在我們的屬靈生命上面
[00:03:21.760 --> 00:03:24.200]  我相信也是很恰當的
[00:03:24.200 --> 00:03:27.800]  當然有很多信徒根本就不願意成長的
[00:03:27.800 --> 00:03:28.760]  對不對
[00:03:28.760 --> 00:03:30.040]  得過、扯過
[00:03:30.040 --> 00:03:32.440]  坐下
[00:03:32.440 --> 00:03:34.200]  做下禮拜
[00:03:34.200 --> 00:03:36.160]  或者去小組開心一下
[00:03:36.160 --> 00:03:37.760]  那就算了
[00:03:37.760 --> 00:03:40.720]  但是如果真的有心成長的信徒
[00:03:40.720 --> 00:03:41.960]  但是要留心
[00:03:41.960 --> 00:03:43.280]  就不要「額苗助長」
[00:03:43.280 --> 00:03:46.640]  或者是超越你應該有的成長的規律
[00:03:46.640 --> 00:03:50.320]  或者用一些旁門左道
[00:03:50.320 --> 00:03:52.040]  或者是本末倒置的方式
[00:03:52.040 --> 00:03:53.440]  令到自己去增長
[00:03:53.440 --> 00:03:55.080]  令到自己去成長
[00:03:55.080 --> 00:03:57.480]  這個原因也是很多
[00:03:57.480 --> 00:04:00.040]  異端之所以成為異端的原因
[00:04:00.040 --> 00:04:02.240]  你知道很多異端的創辦人
[00:04:02.240 --> 00:04:04.880]  其實他本身都是出自名門正派的
[00:04:04.880 --> 00:04:06.600]  就是一些正統的信仰
[00:04:06.600 --> 00:04:07.680]  OK
[00:04:07.680 --> 00:04:09.520]  譬如這個「魔門教」的Joseph Smith
[00:04:09.520 --> 00:04:10.480]  有沒有聽過
[00:04:10.480 --> 00:04:10.840]  OK
[00:04:10.840 --> 00:04:11.920]  他本來就是
[00:04:11.920 --> 00:04:12.680]  「信信會」
[00:04:12.680 --> 00:04:14.640]  就是傳統的教會裡面長大的
[00:04:14.640 --> 00:04:16.560]  但是他又覺得太悶了
[00:04:16.560 --> 00:04:18.160]  太老套了
[00:04:18.160 --> 00:04:20.200]  說的東西都是三幅皮的
[00:04:20.200 --> 00:04:21.480]  沒有什麼刺激性的
[00:04:21.480 --> 00:04:22.760]  感官上不夠刺激
[00:04:22.760 --> 00:04:25.400]  所以就走了邪魔外道
[00:04:25.400 --> 00:04:28.920]  所以大家都留意
[00:04:28.920 --> 00:04:31.320]  屬靈生命的成長是沒有捷徑的
[00:04:31.320 --> 00:04:33.560]  沒有捷徑的
[00:04:33.560 --> 00:04:35.160]  好了 我們看看這個比喻
[00:04:35.160 --> 00:04:36.600]  兩節經文
[00:04:36.600 --> 00:04:38.440]  我先講一種很普遍的解釋
[00:04:38.440 --> 00:04:39.280]  是第一種的解釋
[00:04:39.280 --> 00:04:41.400]  一般是這樣解法的
[00:04:41.400 --> 00:04:43.560]  就是說「介賽總長大成樹」
[00:04:43.560 --> 00:04:46.560]  就是「天國傳播擴張至全世界」
[00:04:46.560 --> 00:04:48.280]  這件表面看起來
[00:04:48.280 --> 00:04:49.520]  是不是好東西
[00:04:49.520 --> 00:04:51.960]  福音傳遍天下
[00:04:51.960 --> 00:04:55.520]  應該經常都是這樣祈禱的
[00:04:55.520 --> 00:04:59.200]  「天上的飛鳥等於外邦萬國」
[00:04:59.200 --> 00:05:01.120]  然後「縮在他的肢上」
[00:05:01.120 --> 00:05:03.240]  就是「萬國之民有份於天」
[00:05:03.240 --> 00:05:06.200]  「可在其中足巢得而安息」
[00:05:06.200 --> 00:05:07.560]  這個解釋的表面
[00:05:07.560 --> 00:05:10.920]  非常正面和樂觀的
[00:05:10.920 --> 00:05:12.520]  還有「免禮我們地上天國」
[00:05:12.520 --> 00:05:13.200]  就是教會
[00:05:13.200 --> 00:05:14.960]  「要急速地膨脹」
[00:05:14.960 --> 00:05:18.600]  「使萬國的人妻息其常歸向基督」
[00:05:18.600 --> 00:05:22.680]  這些說話好不好聽
[00:05:22.680 --> 00:05:24.600]  人們說祖堂的人比較立
[00:05:24.600 --> 00:05:25.880]  你們說是不是
[00:05:25.880 --> 00:05:26.960]  好不好聽
[00:05:26.960 --> 00:05:27.480]  (好)
[00:05:27.480 --> 00:05:28.600]  也不是
[00:05:28.600 --> 00:05:30.600]  OK是吧
[00:05:30.600 --> 00:05:32.920]  我們要將教會擴張
[00:05:32.920 --> 00:05:33.600]  做大它
[00:05:33.600 --> 00:05:34.480]  做大餅
[00:05:34.480 --> 00:05:35.280]  OK
[00:05:35.280 --> 00:05:38.720]  所以其實早二十年前左右
[00:05:38.720 --> 00:05:43.920]  由西方一直流行一個殖堂的策略
[00:05:43.920 --> 00:05:46.000]  就叫做「Church Grove」
[00:05:46.000 --> 00:05:47.920]  所以你發覺二十年前左右
[00:05:47.920 --> 00:05:51.160]  世界各地都興建一些超級教會
[00:05:51.160 --> 00:05:53.320]  Megachurch或Superchurch
[00:05:53.320 --> 00:05:55.880]  好像超市越做越大就好
[00:05:55.880 --> 00:05:58.400]  現在過了二十年
[00:05:58.400 --> 00:06:00.960]  近十年不說Church Grove
[00:06:00.960 --> 00:06:02.720]  或者叫做Megachurch
[00:06:02.720 --> 00:06:04.160]  是說Church Health
[00:06:04.160 --> 00:06:05.840]  即是健康的教會
[00:06:05.840 --> 00:06:08.080]  因為健康的教會自然就會成長
[00:06:08.080 --> 00:06:08.960]  好像一個人一樣
[00:06:08.960 --> 00:06:09.440]  是吧
[00:06:09.440 --> 00:06:10.040]  醫生
[00:06:10.040 --> 00:06:10.480]  是吧
[00:06:10.480 --> 00:06:11.200]  OK
[00:06:11.200 --> 00:06:12.720]  你搞這麼多花省沒用的
[00:06:12.720 --> 00:06:13.000]  是吧
[00:06:13.000 --> 00:06:14.440]  塗脂抹粉
[00:06:14.440 --> 00:06:15.560]  穿好衣服
[00:06:15.560 --> 00:06:17.640]  很多香港人我發覺是這樣
[00:06:17.640 --> 00:06:20.840]  很多香港年輕人買名牌很厲害的
[00:06:20.840 --> 00:06:22.040]  哪裏最潮最厲害的
[00:06:22.040 --> 00:06:24.760]  換手機每一年換幾個都可以
[00:06:24.760 --> 00:06:27.360]  但是它是裏面是沒有料的
[00:06:27.360 --> 00:06:29.760]  我覺得最重要是你自己操練自己
[00:06:29.760 --> 00:06:32.120]  無論身體或者你的學樣各方面
[00:06:32.120 --> 00:06:34.080]  這個才是不會拿得走的
[00:06:34.080 --> 00:06:36.800]  你見三豐年拿走的東西一脫就沒有了
[00:06:36.800 --> 00:06:37.480]  好了
[00:06:37.480 --> 00:06:41.680]  那裘主幫助我們認識這個的解釋
[00:06:41.680 --> 00:06:43.240]  之所以不能夠成立
[00:06:43.240 --> 00:06:44.640]  雖然很好聽
[00:06:44.640 --> 00:06:45.680]  很好吃
[00:06:45.680 --> 00:06:46.720]  甜品來的
[00:06:46.720 --> 00:06:50.880]  但是不能夠成立的
[00:06:50.880 --> 00:06:53.120]  因為這個只是一廂情願的想法
[00:06:53.120 --> 00:06:54.720]  在《解經》上面
[00:06:54.720 --> 00:06:57.560]  和其他經文是不一致的
[00:06:57.560 --> 00:06:59.520]  這個也是《解經》上面一個很重要的原則
[00:06:59.520 --> 00:07:00.480]  我經常都跟你們說的
[00:07:00.480 --> 00:07:01.880]  是《易經》《解經》
[00:07:01.880 --> 00:07:03.120]  因為如果你
[00:07:03.120 --> 00:07:05.000]  除非你不相信
[00:07:05.000 --> 00:07:06.400]  《聖經》六十六卷書
[00:07:06.400 --> 00:07:09.280]  全部都是聖靈所默示的
[00:07:09.280 --> 00:07:10.520]  如果你相信的話
[00:07:10.520 --> 00:07:12.560]  沒理由前後矛盾的
[00:07:12.560 --> 00:07:14.520]  前言不對後語的
[00:07:14.520 --> 00:07:16.000]  甚至乎舊約
[00:07:16.000 --> 00:07:17.880]  和新約的風格是很不同的
[00:07:17.880 --> 00:07:21.560]  舊約很多可能是一些律例
[00:07:21.560 --> 00:07:25.200]  又或者是一些預表性的文章
[00:07:25.200 --> 00:07:26.800]  又或者是一些詩篇體裁的
[00:07:26.800 --> 00:07:30.320]  我們要花點腦筋轉兩個彎才明白的
[00:07:30.320 --> 00:07:31.560]  新約可能是很直接的
[00:07:31.560 --> 00:07:32.560]  教義式的
[00:07:32.560 --> 00:07:34.240]  耶穌基督的言行的
[00:07:34.240 --> 00:07:35.720]  福音的傳播的
[00:07:35.720 --> 00:07:38.600]  教會的建立的等等
[00:07:38.600 --> 00:07:41.520]  但是兩者之間不存在矛盾的
[00:07:41.520 --> 00:07:43.720]  因為那個源頭都是來自上帝
[00:07:43.720 --> 00:07:44.840]  所以《易經》《解經》
[00:07:44.840 --> 00:07:46.680]  或者《聖經》前後
[00:07:46.680 --> 00:07:47.920]  或者新舊約一致
[00:07:47.920 --> 00:07:49.320]  這個是很重要的原則
[00:07:49.320 --> 00:07:51.280]  大家記得我的時候
[00:07:51.280 --> 00:07:52.680]  記得這件事好不好
[00:07:52.680 --> 00:07:53.320]  OK
[00:07:53.320 --> 00:07:57.280]  記住這件事
[00:07:57.280 --> 00:08:00.120]  對比《經》文
[00:08:00.120 --> 00:08:03.480]  《聖經》其他經文的相關用法
[00:08:03.480 --> 00:08:06.000]  與其他比喻一起來解釋的
[00:08:06.000 --> 00:08:08.000]  所以我們看回這個比喻
[00:08:08.000 --> 00:08:09.360]  跟其他比喻
[00:08:09.360 --> 00:08:12.120]  如果是按照第一個解釋
[00:08:12.120 --> 00:08:13.680]  是不能夠配合得到的
[00:08:13.680 --> 00:08:14.960]  不能夠一致的
[00:08:14.960 --> 00:08:16.120]  是有矛盾的
[00:08:16.120 --> 00:08:17.200]  所以是不能夠成立的
[00:08:17.200 --> 00:08:19.040]  好了 現在講一個正確解釋
[00:08:19.040 --> 00:08:20.280]  就是第二種解釋
[00:08:20.280 --> 00:08:23.240]  可能在坊間不是最流行的
[00:08:23.240 --> 00:08:24.480]  但是有很多神學家
[00:08:24.480 --> 00:08:27.240]  聖經學者都傾向於這個解釋
[00:08:27.240 --> 00:08:28.680]  原因就是剛才我所說的
[00:08:28.680 --> 00:08:29.680]  跟其他的經文
[00:08:29.680 --> 00:08:31.480]  特別是前面那兩個比喻
[00:08:31.480 --> 00:08:32.880]  是十分之吻合的
[00:08:32.880 --> 00:08:35.440]  你留心聽
[00:08:35.440 --> 00:08:36.920]  這個有些不同
[00:08:36.920 --> 00:08:38.160]  可能有些
[00:08:38.160 --> 00:08:39.320]  不要緊
[00:08:39.320 --> 00:08:40.120]  首先有兩點
[00:08:40.120 --> 00:08:41.920]  特別值得我們仔細思想的
[00:08:41.920 --> 00:08:44.480]  戒菜種是這麼小的
[00:08:44.480 --> 00:08:46.480]  但是卻長成樹這麼大
[00:08:46.480 --> 00:08:47.920]  由一棵菜
[00:08:47.920 --> 00:08:50.080]  你想像的是西山菜
[00:08:50.080 --> 00:08:51.520]  應該是長得這麼大
[00:08:51.520 --> 00:08:53.200]  就變成一棵很大的
[00:08:53.200 --> 00:08:54.720]  高聳入雲的樹
[00:08:54.720 --> 00:08:56.440]  由小變大
[00:08:56.440 --> 00:08:57.560]  這個是聽著
[00:08:57.560 --> 00:09:01.640]  違反戒菜種正常的生長規律
[00:09:01.640 --> 00:09:03.680]  記不記得阿苗助長的故事
[00:09:03.680 --> 00:09:05.720]  意味著這個戒菜種
[00:09:05.720 --> 00:09:07.720]  從不尋常的途徑
[00:09:07.720 --> 00:09:09.640]  得著催化的作用
[00:09:09.640 --> 00:09:10.840]  即是鞠大它
[00:09:10.840 --> 00:09:12.320]  即是吃肥仔丸
[00:09:12.320 --> 00:09:13.560]  我們小時候吃花塔餅
[00:09:13.560 --> 00:09:14.440]  記不記得
[00:09:14.440 --> 00:09:17.040]  阿媽說吃了之後就會肥
[00:09:17.040 --> 00:09:22.240]  使得有異於尋常的生長幅度
[00:09:22.240 --> 00:09:24.080]  總之一句說話
[00:09:24.080 --> 00:09:28.640]  這個這樣的變化是不正常的
[00:09:28.640 --> 00:09:29.920]  不是神賦予
[00:09:29.920 --> 00:09:32.280]  戒菜應該有的成長規律
[00:09:32.280 --> 00:09:34.840]  以及那個結果
[00:09:34.840 --> 00:09:35.920]  第二方面就是
[00:09:35.920 --> 00:09:37.680]  戒菜種長成樹之後
[00:09:37.680 --> 00:09:39.520]  它的功用是甚麼
[00:09:39.520 --> 00:09:43.120]  聖經裡面說天上的飛鳥飛來
[00:09:43.120 --> 00:09:48.080]  就捉巢住在它的樹枝上面
[00:09:48.080 --> 00:09:49.920]  這是不是正常的呢
[00:09:49.920 --> 00:09:51.840]  我想大家想一個問題
[00:09:51.840 --> 00:09:56.240]  這東西是不是樹的天職呢
[00:09:56.240 --> 00:09:58.840]  是不是合乎創造者的美意呢
[00:09:58.840 --> 00:10:00.520]  每一樣東西被創造
[00:10:00.520 --> 00:10:02.080]  都有一個功用的
[00:10:02.080 --> 00:10:04.280]  空氣是給我們呼吸的
[00:10:04.280 --> 00:10:05.120]  不用死
[00:10:05.120 --> 00:10:06.240]  水是給我們喝的
[00:10:06.240 --> 00:10:07.440]  不用喝死
[00:10:07.440 --> 00:10:12.320]  那你認為樹的成長最大的天職是甚麼
[00:10:12.320 --> 00:10:13.680]  是結果子
[00:10:13.680 --> 00:10:14.920]  我們有果子吃
[00:10:14.920 --> 00:10:16.040]  聖經裡面說的
[00:10:16.040 --> 00:10:19.720]  樹是會結果子的
[00:10:19.720 --> 00:10:21.440]  所以有些詞彙
[00:10:21.440 --> 00:10:23.880]  我們必須要認真地去理解
[00:10:23.880 --> 00:10:27.840]  第一個詞彙就是樹
[00:10:27.840 --> 00:10:31.840]  聖經一貫用樹來象徵屬世的權勢
[00:10:31.840 --> 00:10:33.080]  譬如
[00:10:33.080 --> 00:10:39.880]  譬如誕耳利解夢用樹來代表尼布格尼撒王
[00:10:39.880 --> 00:10:43.880]  尼布格尼撒王在歷史上是一個壞的王
[00:10:43.880 --> 00:10:46.040]  是一個不敬畏神的王
[00:10:46.040 --> 00:10:47.320]  我們看看經文好嗎
[00:10:47.320 --> 00:10:51.320]  一起讀一讀誕耳利書四章二十到二十二節
[00:10:51.320 --> 00:10:55.680]  你所見的樹漸長,而且堅固,高得頂天
[00:10:55.680 --> 00:11:00.520]  從地極都能看見,葉子華美,果子甚多
[00:11:00.520 --> 00:11:04.920]  可作眾生的食物,田野的酒壽住在其下
[00:11:04.920 --> 00:11:07.600]  天空的飛鳥縮在枝上
[00:11:07.600 --> 00:11:11.880]  王啊,這漸長又堅固的樹
[00:11:11.880 --> 00:11:13.000]  就是你
[00:11:13.000 --> 00:11:15.760]  你的威勢漸長及天
[00:11:15.760 --> 00:11:18.360]  你的權柄頂到地極
[00:11:18.360 --> 00:11:20.800]  哇,這個真是宇宙之王
[00:11:20.800 --> 00:11:23.680]  好像我們現在某一些政權那樣,是嗎
[00:11:23.680 --> 00:11:30.080]  就是可以政令一出是遍達地極的
[00:11:30.080 --> 00:11:33.680]  那你有沒有留意,在這個紅色字之前
[00:11:33.680 --> 00:11:37.640]  我特別把它弄深色了一行字
[00:11:37.640 --> 00:11:41.480]  大家讀過一行字,是天空的飛鳥縮在枝上
[00:11:41.480 --> 00:11:44.480]  很熟悉,剛剛一分鐘前讀過
[00:11:44.480 --> 00:11:46.320]  就是我們今天的主題經文
[00:11:46.320 --> 00:11:48.040]  就是形容這個介紹的種
[00:11:48.040 --> 00:11:50.720]  它長大了之後,有天空的飛鳥縮在枝上
[00:11:50.720 --> 00:11:53.400]  一模一樣,是不是,我沒有說錯,是不是
[00:11:53.400 --> 00:11:57.120]  那接下來神對這個王的評論、評斷
[00:11:57.120 --> 00:11:58.680]  就是紅色那些字
[00:11:58.680 --> 00:12:04.400]  就是說你又堅硬、又堅固、是威、是勢
[00:12:04.400 --> 00:12:08.440]  但其實你是一個霸主,你不是一個王
[00:12:08.440 --> 00:12:10.280]  你有沒有聽過中國人說過一句話
[00:12:10.280 --> 00:12:15.200]  以德服人者王,以武服人者霸
[00:12:15.200 --> 00:12:17.840]  所以西楚霸王是不會叫做
[00:12:17.840 --> 00:12:20.600]  是叫霸王的,是不會就這樣叫做王的
[00:12:20.600 --> 00:12:23.600]  因為他是一個奸的,是嗎
[00:12:23.600 --> 00:12:26.920]  然而上帝他是不喜悅這一棵樹
[00:12:26.920 --> 00:12:30.240]  要將它砍下來,你看一下經文
[00:12:30.240 --> 00:12:34.080]  接著下去,又是丹尼里書四章
[00:12:34.080 --> 00:12:35.160]  我們再讀
[00:12:35.160 --> 00:12:37.480]  我在床上腦中的異象
[00:12:37.480 --> 00:12:40.640]  見有一位守望的聖者從天而降
[00:12:40.640 --> 00:12:43.520]  大聖父叫說,佛倒這樹
[00:12:43.520 --> 00:12:48.160]  砍下枝子,搖吊葉子,拋散果子
[00:12:48.160 --> 00:12:51.960]  使走獸離開樹下,飛鳥躲開樹枝
[00:12:51.960 --> 00:12:53.000]  你有沒有留意到
[00:12:53.000 --> 00:12:54.920]  如果你留意到之前我們今天說的
[00:12:54.920 --> 00:12:57.600]  這個主題的比喻
[00:12:57.600 --> 00:12:59.800]  你已經拿到一幅圖畫了
[00:12:59.800 --> 00:13:00.920]  神說什麼
[00:13:00.920 --> 00:13:02.760]  原來這些飛鳥縮在枝上
[00:13:02.760 --> 00:13:03.960]  其實是一種什麼
[00:13:03.960 --> 00:13:05.720]  是一種烏合之眾
[00:13:05.720 --> 00:13:07.640]  他們要在一個團伙
[00:13:07.640 --> 00:13:09.520]  是一個黑社會,一個集團
[00:13:09.520 --> 00:13:10.560]  是要幹壞事的
[00:13:10.560 --> 00:13:12.200]  就要怎麼樣,將他們分散
[00:13:12.200 --> 00:13:16.320]  使走獸離開樹下,飛鳥躲開樹枝
[00:13:16.320 --> 00:13:17.160]  OK
[00:13:17.160 --> 00:13:18.280]  所以大家要看清楚
[00:13:18.280 --> 00:13:20.560]  就是要看不同的經文
[00:13:20.560 --> 00:13:23.800]  你就獲得更多的亮光
[00:13:23.800 --> 00:13:26.160]  好了,那我將這段經文放在這邊
[00:13:26.160 --> 00:13:28.560]  接著我們說一些重點
[00:13:28.560 --> 00:13:30.960]  這棵樹既是堅固的
[00:13:30.960 --> 00:13:32.480]  華美的,果子甚多
[00:13:32.480 --> 00:13:35.320]  只是看這些條件,正不正
[00:13:35.320 --> 00:13:36.880]  正到鼻子,對不對
[00:13:36.880 --> 00:13:38.240]  就是等於有高大威猛
[00:13:38.240 --> 00:13:39.840]  又有果子
[00:13:39.840 --> 00:13:41.920]  要什麼有什麼,出得廳堂
[00:13:41.920 --> 00:13:42.640]  是不是出得廳堂
[00:13:42.640 --> 00:13:44.480]  入得廚房,出得廳堂
[00:13:44.480 --> 00:13:46.600]  又讓天空的飛鳥縮在枝上
[00:13:46.600 --> 00:13:48.760]  這個簡直是我們今天所說的比喻的
[00:13:48.760 --> 00:13:51.080]  一個豪華版,對不對
[00:13:51.080 --> 00:13:51.880]  但是神說什麼
[00:13:51.880 --> 00:13:55.520]  這些描述和馬大方的介紹總比喻
[00:13:55.520 --> 00:13:56.960]  何等的相像
[00:13:56.960 --> 00:13:58.760]  但是注意尼泊加尼撒王
[00:13:58.760 --> 00:14:00.520]  是一個外邦巴比倫的王
[00:14:00.520 --> 00:14:03.000]  他拆毀聖殿,擄掠以色列人
[00:14:03.000 --> 00:14:05.600]  壞事做盡,野動神的怒氣
[00:14:05.600 --> 00:14:06.560]  結局是什麼
[00:14:06.560 --> 00:14:07.240]  很悲慘的
[00:14:07.240 --> 00:14:09.680]  淪落到好像一條牛一樣
[00:14:09.680 --> 00:14:13.000]  是食草為生的
[00:14:13.000 --> 00:14:13.800]  我看到這裡
[00:14:13.800 --> 00:14:14.360]  如果你留心
[00:14:14.360 --> 00:14:15.680]  一如剛才跟著我說的
[00:14:15.680 --> 00:14:18.280]  你都應該自己有一個
[00:14:18.280 --> 00:14:19.680]  一幅圖畫或者一個判斷
[00:14:19.680 --> 00:14:22.080]  剛剛來到這裡已經可以有一個判斷
[00:14:22.080 --> 00:14:24.480]  那麼尼泊加尼撒王當然不是好東西
[00:14:24.480 --> 00:14:25.760]  而他所代表
[00:14:25.760 --> 00:14:27.840]  用樹來形容他那棵樹
[00:14:27.840 --> 00:14:29.480]  肯定都不是好東西
[00:14:29.480 --> 00:14:32.320]  不論那棵樹的枝葉有多繁茂
[00:14:32.320 --> 00:14:34.480]  看上去是多麼的正
[00:14:34.480 --> 00:14:36.040]  是多麼的漂亮
[00:14:36.040 --> 00:14:38.320]  是多麼的高大威猛
[00:14:38.320 --> 00:14:41.120]  但是其實在神的眼中是一棵惡的樹
[00:14:41.120 --> 00:14:45.640]  因為他的心是壞了的
[00:14:45.640 --> 00:14:46.240]  同樣的
[00:14:46.240 --> 00:14:48.000]  舉另外一個例子我們都很熟的
[00:14:48.000 --> 00:14:50.880]  就是以世傑書
[00:14:50.880 --> 00:14:53.920]  向埃及法老王形容亞述王的時候
[00:14:53.920 --> 00:14:56.000]  才知道以世傑
[00:14:56.000 --> 00:14:56.880]  就這樣說
[00:14:56.880 --> 00:15:01.600]  亞述王曾遇尼巴嫩中的香柏樹
[00:15:01.600 --> 00:15:03.920]  香柏樹大家聖經都見過很多的
[00:15:03.920 --> 00:15:06.240]  香柏樹通常是代表那些
[00:15:06.240 --> 00:15:08.880]  很美、很正和很堅硬的
[00:15:08.880 --> 00:15:09.880]  是用來做聖殿的
[00:15:09.880 --> 00:15:12.240]  那些漂亮的樹
[00:15:12.240 --> 00:15:13.040]  不是橙木
[00:15:13.040 --> 00:15:16.320]  不是很差的那些蔗渣木
[00:15:16.320 --> 00:15:18.240]  「枝條榮美」 現在形容
[00:15:18.240 --> 00:15:19.760]  這棵樹多麼的正
[00:15:19.760 --> 00:15:20.960]  「枝條榮美」
[00:15:20.960 --> 00:15:22.560]  也就是說很茂密
[00:15:22.560 --> 00:15:25.920]  長得很繁茂
[00:15:25.920 --> 00:15:27.360]  「映物如林」
[00:15:27.360 --> 00:15:29.040]  是不是很多樹葉
[00:15:29.040 --> 00:15:30.400]  很繁茂
[00:15:30.400 --> 00:15:31.600]  極其高大
[00:15:31.600 --> 00:15:32.760]  不是小小一棵
