
[00:00:00.000 --> 00:00:03.020]  弟兄姊妹新年快樂
[00:07:16.200 --> 00:07:18.540]  還有什麼重要過這件事呢
[00:07:18.540 --> 00:07:21.300]  就好像我們現在去很多的店鋪
[00:07:21.300 --> 00:07:22.800]  或者在公司
[00:07:22.800 --> 00:07:26.040]  你都會看到一些風水的擺設
[00:07:26.040 --> 00:07:28.940]  但正正在這個位置我們就最看到
[00:07:28.940 --> 00:07:30.680]  我們主耶穌基督的復活
[00:07:30.680 --> 00:07:33.420]  和這些農作物神明所謂的復活
[00:07:33.420 --> 00:07:36.520]  最大的分別在哪裡
[00:07:36.520 --> 00:07:38.760]  我們主耶穌的受死
[00:07:38.760 --> 00:07:40.760]  埋葬、降咒、陰間
[00:07:40.760 --> 00:07:43.660]  不是要帶來寒冷的冬天
[00:07:43.660 --> 00:07:45.060]  而祂的復活
[00:07:45.060 --> 00:07:48.900]  也不是要帶來適合耕作的春天
[00:07:48.900 --> 00:07:50.500]  如果是這樣
[00:07:50.500 --> 00:07:54.500]  祂就不過是另外一個農作物的神明
[00:07:54.500 --> 00:07:57.740]  事實上以前崇拜這些農作物神明的人
[00:07:57.740 --> 00:07:59.600]  大家最忠賞的
[00:07:59.600 --> 00:08:02.840]  就是想有豐足的收成
[00:08:02.840 --> 00:08:06.080]  農夫想有豐足的收成是很正常的
[00:08:06.080 --> 00:08:07.380]  你花了很多的時間
[00:08:07.380 --> 00:08:09.680]  很多的汗水、很多的勞力
[00:08:09.680 --> 00:08:11.820]  但是到最後有沒有好的收成
[00:08:11.820 --> 00:08:12.960]  其實都不知道
[00:08:12.960 --> 00:08:14.820]  因為還有很多的因素
[00:08:14.820 --> 00:08:17.620]  特別是天氣的因素
[00:08:17.620 --> 00:08:19.700]  我們買菜都明白
[00:08:19.700 --> 00:08:21.700]  一不知哪裡旱災、水災
[00:08:21.700 --> 00:08:24.960]  菜價就貴到很貴
[00:08:24.960 --> 00:08:27.600]  因為農作物失收
[00:08:27.600 --> 00:08:29.000]  所以你想像一下
[00:08:29.000 --> 00:08:32.000]  農夫看著前面一大片的農田
[00:08:32.000 --> 00:08:36.680]  他想有豐足的收成是很正常的
[00:08:36.680 --> 00:08:37.940]  但是我們耶穌的復活
[00:08:37.940 --> 00:08:39.240]  剛才所說
[00:08:39.240 --> 00:08:42.320]  祂不是要帶來適合耕作的春天
[00:08:42.320 --> 00:08:43.220]  祂的復活
[00:08:43.220 --> 00:08:47.120]  不是要服務我們在這個世界上想得到的東西
[00:08:47.120 --> 00:08:51.900]  耶穌的復活要帶來的是一個全新的世界
[00:08:51.900 --> 00:08:56.560]  是一個受造者和種物主可以復活的世界
[00:08:56.560 --> 00:08:59.700]  耶穌的復活是要提升我們的眼光
[00:08:59.700 --> 00:09:01.200]  是要將我們的眼界
[00:09:01.200 --> 00:09:03.740]  由單單看到眼前的世界
[00:09:03.740 --> 00:09:07.400]  拉向望向創造主那裡
[00:09:07.400 --> 00:09:11.440]  耶穌的復活是要使我們不單單低頭
[00:09:11.440 --> 00:09:15.540]  看著自己流亢耕作的那一塊農田
[00:09:15.540 --> 00:09:19.120]  而更是使我們懂得抬頭看天
[00:09:19.120 --> 00:09:22.320]  望向人生更高的層次
[00:09:22.320 --> 00:09:23.820]  弟兄姊妹
[00:09:23.820 --> 00:09:25.860]  你所信的耶穌
[00:09:25.860 --> 00:09:30.620]  祂的復活是不是我們基督信仰主的復活
[00:09:30.620 --> 00:09:32.960]  還是你信的耶穌的復活
[00:09:32.960 --> 00:09:35.300]  只是一個農作物神明的復活
[00:09:35.300 --> 00:09:38.740]  帶來幸福生活的復活
[00:09:38.740 --> 00:09:43.580]  你的眼光有沒有這樣被耶穌基督去提升
[00:09:43.580 --> 00:09:46.180]  你每天營營役役地生活
[00:09:46.180 --> 00:09:49.780]  汗流滿面地耕作你的農田的時候
[00:09:49.780 --> 00:09:52.120]  你有沒有抬頭看天
[00:09:52.120 --> 00:09:54.520]  望向神那裡
[00:09:54.520 --> 00:09:56.820]  還是你和神的關係
[00:09:56.820 --> 00:10:03.260]  停留在你想祂祝福你那塊農田那裡
[00:10:03.260 --> 00:10:05.100]  要判斷這件事情
[00:10:05.100 --> 00:10:09.240]  只要你檢視一下你自己向神的禱告就會知道
[00:10:09.240 --> 00:10:12.200]  因為當你向神祈求一件事
[00:10:12.200 --> 00:10:15.100]  就反映著你重視著什麼
[00:10:15.100 --> 00:10:16.200]  譬如
[00:10:16.200 --> 00:10:18.780]  如果你家庭發生一些爭執
[00:10:18.780 --> 00:10:22.920]  你會不會只是祈禱希望家庭可以回復正常
[00:10:22.920 --> 00:10:24.720]  和和氣氣
[00:10:24.720 --> 00:10:28.820]  還是你會祈禱神介入在你的家庭之中
[00:10:28.820 --> 00:10:30.360]  改變每一個人
[00:10:30.360 --> 00:10:32.760]  並且轉化這次的爭執
[00:10:32.760 --> 00:10:36.960]  成為經歷神、見證神的機會
[00:10:36.960 --> 00:10:39.560]  又或者你找到一份新工作
[00:10:39.560 --> 00:10:43.560]  你會不會只是祈禱有一份環境
[00:10:43.560 --> 00:10:45.940]  待遇都更好的工作
[00:10:45.940 --> 00:10:47.640]  還是你都會祈求
[00:10:47.640 --> 00:10:49.500]  無論在離職的過程
[00:10:49.500 --> 00:10:53.240]  還是進入新工作環境的時候
[00:10:53.240 --> 00:10:56.780]  你都祈求可以做到一個好的見證呢
[00:10:56.780 --> 00:10:59.020]  又或者譬如你臨近考試
[00:10:59.020 --> 00:11:02.280]  你會不會祈禱自己只是有好的成績
[00:11:02.280 --> 00:11:06.560]  還是你會祈求神讓你得到祂想你得到的成績
[00:11:06.560 --> 00:11:08.620]  讓祂的旨意成就
[00:11:08.620 --> 00:11:11.200]  並且藉著這個經歷
[00:11:11.200 --> 00:11:15.460]  讓你自己去學習依靠神呢
[00:11:15.460 --> 00:11:18.140]  其實考試就好像農夫一樣
[00:11:18.140 --> 00:11:20.940]  我們想有好的成績很正常
[00:11:20.940 --> 00:11:24.680]  因為成績多少反映著我們背後的努力
[00:11:24.680 --> 00:11:28.680]  但是如果基督的復活有令到你的眼光去提升的話
[00:11:28.680 --> 00:11:31.280]  你不會單單看到你自己那塊農田
[00:11:31.280 --> 00:11:34.620]  你不會單單看到你眼前那份考試卷
[00:11:34.620 --> 00:11:37.820]  你還會懂得抬頭望向天空
[00:11:37.820 --> 00:11:40.060]  望向神的角度那裡
[00:11:40.060 --> 00:11:42.160]  因為我們知道祂的角度
[00:11:42.160 --> 00:11:48.240]  比起我們眼前一點點的農田重要得多
[00:11:48.240 --> 00:11:50.040]  在今天經文的一至四節
[00:11:50.040 --> 00:11:52.580]  講述基督復活之後
[00:11:52.580 --> 00:11:56.380]  保羅在五至八節裏列出了一個基督復活之後
[00:11:56.380 --> 00:11:59.620]  向誰顯現過的名單
[00:11:59.620 --> 00:12:04.020]  當中有基發、彼得、十二使徒等等
[00:12:04.020 --> 00:12:08.420]  最後講到基督也有向保羅自己顯現
[00:12:08.420 --> 00:12:09.720]  接著在第九節
[00:12:09.720 --> 00:12:11.820]  保羅就講述神的恩典
[00:12:11.820 --> 00:12:14.220]  令到他自己有什麼改變
[00:12:14.220 --> 00:12:15.420]  保羅講到
[00:12:15.420 --> 00:12:18.700]  因為他自己曾經迫害過神的教會
[00:12:18.700 --> 00:12:21.900]  所以他是在使徒裏最微小
[00:12:21.900 --> 00:12:24.500]  甚至不配稱為使徒的人
[00:12:24.500 --> 00:12:26.000]  但是因為神的恩典
[00:12:26.000 --> 00:12:28.380]  使他成為今天的他
[00:12:28.380 --> 00:12:30.540]  最後在十一節他講到
[00:12:30.540 --> 00:12:34.080]  無論是他還是其他的使徒
[00:12:34.080 --> 00:12:38.980]  他們都是同樣傳講基督的福音
[00:12:38.980 --> 00:12:43.220]  而哥林多教會當初就是這樣相信
[00:12:43.220 --> 00:12:46.620]  保羅在這幾節藉著他自己的經歷讓我們知道
[00:12:46.620 --> 00:12:49.860]  無論是迫害過教會的罪魁堡羅
[00:12:49.860 --> 00:12:54.060]  還是很早以前一直跟從耶穌的一群使徒
[00:12:54.060 --> 00:12:58.540]  大家在神的恩典面前原來都變得平等
[00:12:58.540 --> 00:13:00.340]  因為無論是誰
[00:13:00.340 --> 00:13:02.940]  大家都是同樣見證
[00:13:02.940 --> 00:13:07.440]  信仰、傳揚同一位的基督
[00:13:07.440 --> 00:13:10.140]  這種平等的想法令我想起我們基督新教
[00:13:10.140 --> 00:13:12.440]  一個很重要的信念
[00:13:12.440 --> 00:13:14.820]  叫信徒皆濟斯
[00:13:14.820 --> 00:13:18.520]  這個信念是十六世紀宗教改革的領頭人
[00:13:18.520 --> 00:13:21.060]  馬丁路德所強調
[00:13:21.060 --> 00:13:23.760]  意思就是在我們的信仰裏面
[00:13:23.760 --> 00:13:27.760]  信徒不用透過神職人員去跟神親近
[00:13:27.760 --> 00:13:33.960]  而是可以親自到神的私人座面前去親近祂
[00:13:33.960 --> 00:13:37.440]  今年新年之前疫情又開始嚴重起來
[00:13:37.440 --> 00:13:39.340]  我記得聽過一句說話叫
[00:13:39.340 --> 00:13:42.300]  病毒面前人人平等
[00:13:42.300 --> 00:13:46.780]  因為不論你是達官貴人還是普羅大眾
[00:13:46.780 --> 00:13:49.020]  大家都一樣有機會染病
[00:13:49.020 --> 00:13:52.420]  沒有人有特權不受感染
[00:13:52.420 --> 00:13:56.420]  當然這個說法我們都知道不完全正確
[00:13:56.420 --> 00:14:00.400]  每個人都有不同的生活條件和環境
[00:14:00.400 --> 00:14:03.660]  大家受感染的風險都不一樣
[00:14:03.660 --> 00:14:06.740]  說回這個信徒皆濟斯的信念
[00:14:06.740 --> 00:14:09.900]  其實都是在展示一種平等的想法
[00:14:09.900 --> 00:14:12.840]  這裡的平等就是指無論我們是誰
[00:14:12.840 --> 00:14:16.080]  我們都可以同樣親近神
[00:14:16.080 --> 00:14:17.880]  因為神職人員
[00:14:17.880 --> 00:14:23.620]  是不能夠壟斷我們自己和神的關係
[00:14:23.620 --> 00:14:26.820]  我們每一個人都可以建立自己和神的關係
[00:14:26.820 --> 00:14:31.820]  亦必須自己去建立和神的關係
[00:14:31.820 --> 00:14:35.700]  這種平等就正如基督復活之後
[00:14:35.700 --> 00:14:38.100]  不只是向普羅、基法、雅各
[00:14:38.100 --> 00:14:41.600]  這些我們說得出名的人去顯現一樣
[00:14:41.600 --> 00:14:45.400]  他亦都向那五百多位的弟兄去顯現
[00:14:45.400 --> 00:14:48.180]  所以在教會裏面不論你是誰
[00:14:48.180 --> 00:14:51.840]  不論你是牧師、宣教師、執事、堂委
[00:14:51.840 --> 00:14:54.720]  資深的教友還是普通的教友
[00:14:54.720 --> 00:15:00.680]  這些身份都不會令你和神的關係更近或更遠
[00:15:00.680 --> 00:15:02.820]  因為我們相信基督
[00:15:02.820 --> 00:15:05.500]  我們每一個跟從祂的人
[00:15:05.500 --> 00:15:09.900]  本身都自動變成了服侍神的濟斯
[00:15:09.900 --> 00:15:12.540]  可以親自去到祂的前面
[00:15:12.540 --> 00:15:17.840]  大家只是被呼召在教會不同的崗位去侍奉神
[00:15:17.840 --> 00:15:22.180]  同樣不論你在生活上有什麼身份、什麼角色
[00:15:22.180 --> 00:15:23.880]  在什麼境況
[00:15:23.880 --> 00:15:26.520]  不論你是一個新勤的媽媽
[00:15:26.520 --> 00:15:29.320]  還是一個剛剛抱孫的爺爺
[00:15:29.320 --> 00:15:33.020]  或者你在公司裏面是食物鏈的最低層
[00:15:33.020 --> 00:15:36.400]  或者你在公司裏面是經理級的人物
[00:15:36.400 --> 00:15:39.960]  又或者你是剛剛畢業踏入社會大學的人
[00:15:39.960 --> 00:15:44.140]  又或者你是迷茫在尋找前路方向的人
[00:15:44.140 --> 00:15:46.340]  無論你現在的境況如何
[00:15:46.340 --> 00:15:48.100]  無論你的角色如何
[00:15:48.100 --> 00:15:51.440]  你都可以和神一樣親近
[00:15:51.440 --> 00:15:57.640]  關鍵只是在於你願不願意培養你和神的關係
[00:15:57.640 --> 00:16:03.080]  因為我們每一個信徒皆濟斯
[00:16:03.080 --> 00:16:05.960]  話說今天是新春主日
[00:16:05.960 --> 00:16:09.560]  如果特別從新春新年的角度來看
[00:16:09.560 --> 00:16:14.100]  我們這些濟斯可以如何去服侍神呢?
[00:16:14.100 --> 00:16:16.740]  一說到新年大家可能想起很多不同的事情
[00:16:16.740 --> 00:16:18.440]  可能你會想起年廿八
[00:16:18.440 --> 00:16:20.500]  洗骯髒要大掃除
[00:16:20.500 --> 00:16:23.740]  又或者你會想起寫揮春、年揮春
[00:16:23.740 --> 00:16:27.980]  或者你會想起全盒和團年飯那些美食
[00:16:27.980 --> 00:16:31.280]  我就想起小時候我回鄉下探親的時候
[00:16:31.280 --> 00:16:33.480]  有玩過那些沙炮
[00:16:33.480 --> 00:16:36.060]  一扔在地上就「噼哩啪啦」
[00:16:36.060 --> 00:16:38.360]  我想大家可能都玩過
[00:16:38.360 --> 00:16:40.720]  但是無論一說到新年你想起什麼
[00:16:40.720 --> 00:16:45.260]  我想有一個元素比起所有這些東西都更加重要
[00:16:45.260 --> 00:16:46.900]  我想你會同意
[00:16:46.900 --> 00:16:49.960]  新年一個最關鍵的元素
[00:16:49.960 --> 00:16:53.800]  就是我們自己的家庭
[00:16:53.800 --> 00:16:55.040]  你試想一下
[00:16:55.040 --> 00:16:57.940]  無論你連三十餐飯多豐富
[00:16:57.940 --> 00:17:01.480]  無論你連多少張揮春在牆上
[00:17:01.480 --> 00:17:04.580]  如果你沒有了家庭、沒有了家人
[00:17:04.580 --> 00:17:09.880]  那個喜氣洋洋的氣氛都立刻煙消雲散
[00:17:09.880 --> 00:17:13.720]  既然家庭是在新年一個這麼重要的元素
[00:17:13.720 --> 00:17:16.300]  我們這些基督徒、我們這些祭司
[00:17:16.300 --> 00:17:20.160]  在自己的家裡面又可以如何服侍神呢?
[00:17:20.160 --> 00:17:24.100]  一開始大家記得我們提到復活的基督
[00:17:24.100 --> 00:17:27.240]  我們稱祂為「初熟的果子」
[00:17:27.240 --> 00:17:29.040]  保羅在《哥林多前書》
[00:17:29.040 --> 00:17:31.480]  我們今天讀的經文後一點的部分
[00:17:31.480 --> 00:17:34.680]  都是這樣稱呼復活的基督
[00:17:34.680 --> 00:17:36.480]  「初熟的果子」
[00:17:36.480 --> 00:17:41.480]  弟兄姊妹,什麼是「初熟的果子」?
[00:17:41.480 --> 00:17:48.660]  「初熟的果子」就是指農作物裡面第一批的收成
[00:17:48.660 --> 00:17:51.360]  大家理解「初熟」吧
[00:17:51.360 --> 00:17:52.860]  而「初熟果子」這個字
[00:17:52.860 --> 00:17:56.160]  除了要表明這批果子是第一批的收成之外
[00:17:56.160 --> 00:18:01.000]  更加是強調第一批的收成是一個保證
[00:18:01.000 --> 00:18:04.480]  保證之後會有第二、第三批的收成
[00:18:04.480 --> 00:18:08.980]  所以當我們說復活的基督是「初熟的果子」的時候
[00:18:08.980 --> 00:18:10.580]  我們不是停在這個位置
[00:18:10.580 --> 00:18:12.380]  故事就完結
[00:18:12.380 --> 00:18:13.720]  不是的
[00:18:13.720 --> 00:18:16.920]  因為第二、第三批的果子
[00:18:16.920 --> 00:18:20.020]  就是保羅、就是基法、就是使徒
[00:18:20.020 --> 00:18:23.100]  就是你、就是我
[00:18:23.100 --> 00:18:26.300]  基督是首先復活的初熟果子
[00:18:26.300 --> 00:18:28.300]  我們就是跟從祂的人
[00:18:28.300 --> 00:18:31.540]  就是之後會復活的果子
[00:18:31.540 --> 00:18:34.680]  剛才我們對比了我們主基督的復活
[00:18:34.680 --> 00:18:37.380]  和那些農作物神明的復活
[00:18:37.380 --> 00:18:41.940]  我們強調我們基督的復活不是要帶來春天
[00:18:41.940 --> 00:18:46.180]  不是要帶來我們幸福的生活
[00:18:46.180 --> 00:18:49.520]  而是祂的復活是超越了這個春天
[00:18:49.520 --> 00:18:51.520]  是不屬於這個春天
[00:18:51.520 --> 00:18:54.120]  因為基督的復活是要擴闊我們眼界
[00:18:54.120 --> 00:18:57.300]  由我們只看到眼前的受造的世界
[00:18:57.300 --> 00:19:01.340]  將我們的焦點看向種物主的角度
[00:19:01.340 --> 00:19:04.160]  所以我們不會只看到春天那一塊
[00:19:04.160 --> 00:19:07.740]  為我們那塊田帶來什麼好處
[00:19:07.740 --> 00:19:12.940]  而如果我們說我們的主是不屬於春天的果子
[00:19:12.940 --> 00:19:16.040]  那麼我們這群屬於基督的人
[00:19:16.040 --> 00:19:20.780]  自然也不是屬於春天的果子
[00:19:20.780 --> 00:19:23.720]  由這個角度我們可以回答剛才的問題
[00:19:23.720 --> 00:19:24.920]  我們這群基督徒
[00:19:24.920 --> 00:19:27.160]  我們這群祭司在我們的家庭
[00:19:27.160 --> 00:19:30.120]  可以怎樣服侍神呢?
[00:19:30.120 --> 00:19:32.360]  新年當我們的家庭聚集在一起的時候
[00:19:32.360 --> 00:19:35.000]  我想是一個很適合的氣氛
[00:19:35.000 --> 00:19:37.000]  讓我們反思問自己
[00:19:37.000 --> 00:19:39.300]  當我們的主擴闊我們眼界的時候
[00:19:39.300 --> 00:19:42.040]  當我們看到人生更加高的層次的時候
[00:19:42.040 --> 00:19:45.200]  過往一年我們生活在自己的家庭
[00:19:45.200 --> 00:19:48.080]  我們有沒有幫助這個家庭
[00:19:48.080 --> 00:19:50.740]  去看到人生更加高的層次
[00:19:50.740 --> 00:19:52.940]  有沒有幫助這個家庭
[00:19:52.940 --> 00:19:57.720]  這個自己的家庭去看到更加人生重要的事
