
[00:00:00.000 --> 00:00:04.700]  今天我反而要講一個開始的前面的故事
[00:05:20.800 --> 00:05:22.600]  你這虛浮的人
[00:05:22.600 --> 00:05:27.000]  你願意知道沒有行爲的信心是沒有用的嗎
[00:05:27.000 --> 00:05:28.800]  其實沒有行爲的信心
[00:05:28.800 --> 00:05:31.800]  不是真正的信心
[00:05:31.800 --> 00:05:32.600]  這非常重要
[00:05:32.600 --> 00:05:35.600]  不是說你有信心在家行爲
[00:05:35.600 --> 00:05:38.400]  而是你沒有行爲信心
[00:05:38.400 --> 00:05:40.800]  其實是假的信心
[00:05:40.800 --> 00:05:43.600]  有時候我們說化蛇添足
[00:05:43.600 --> 00:05:46.400]  你把蛇加一些腳
[00:05:46.400 --> 00:05:47.600]  甚至加一個翅膀
[00:05:47.600 --> 00:05:48.800]  不會變成龍
[00:05:48.800 --> 00:05:50.400]  它還是一隻蛇
[00:05:50.400 --> 00:05:51.800]  只是一個假的蛇
[00:05:51.800 --> 00:05:55.600]  但是我們真正的信心是一條龍
[00:05:55.600 --> 00:05:57.600]  可以飛上天等等
[00:05:57.600 --> 00:06:00.600]  於是雅各就用了兩個case law
[00:06:00.600 --> 00:06:04.200]  用那個例子來證明
[00:06:04.200 --> 00:06:08.400]  爲什麼信心要有行爲纔是真的信心
[00:06:08.400 --> 00:06:12.400]  我們的祖宗亞伯拉罕把他兒子以沙
[00:06:12.400 --> 00:06:13.600]  陷在潭上
[00:06:13.600 --> 00:06:16.000]  豈不是因行爲而稱義嗎
[00:06:16.000 --> 00:06:21.400]  可見信心是與他的行爲相互的並行
[00:06:21.400 --> 00:06:26.000]  而且信心是因着行爲才得以成全
[00:06:26.000 --> 00:06:28.400]  他一出來就拿一個trump card
[00:06:28.400 --> 00:06:31.200]  當然亞伯拉罕就是信心之父
[00:06:31.200 --> 00:06:35.200]  所以你看到他馬上把亞伯拉罕拿出來
[00:06:35.200 --> 00:06:37.600]  是大有道理的
[00:06:37.600 --> 00:06:40.800]  而且他不是單單把亞伯拉罕的故事拿出來
[00:06:40.800 --> 00:06:42.800]  他是把他最棒的
[00:06:42.800 --> 00:06:45.200]  最完全的現象
[00:06:45.200 --> 00:06:49.000]  作爲一個信心與行爲的一個例子
[00:06:49.000 --> 00:06:52.000]  這正應驗了經上所說
[00:06:52.000 --> 00:06:53.800]  亞伯拉罕信了上帝
[00:06:53.800 --> 00:06:58.800]  就算他又得稱爲上帝的朋友
[00:06:58.800 --> 00:07:01.600]  這樣看來人稱義是因着行爲
[00:07:01.600 --> 00:07:04.600]  不是單應信心
[00:07:04.600 --> 00:07:09.000]  講完亞伯拉罕其實他應該已經有足夠的例證
[00:07:09.000 --> 00:07:10.400]  但是他還加了一個
[00:07:10.400 --> 00:07:13.200]  如果亞伯拉罕是信心之父
[00:07:13.200 --> 00:07:17.200]  難道妓女拉罕是信心之母
[00:07:17.200 --> 00:07:18.800]  同樣很厲害
[00:07:18.800 --> 00:07:19.800]  你很難想象
[00:07:19.800 --> 00:07:21.000]  對於猶太人來說
[00:07:21.000 --> 00:07:22.600]  亞伯拉罕當然是很偉大
[00:07:22.600 --> 00:07:26.600]  但是找個妓女還是外邦人的妓女拉霞
[00:07:26.600 --> 00:07:30.000]  這樣跟亞伯拉罕成爲一個對比
[00:07:30.000 --> 00:07:34.000]  同樣妓女拉霞接待使者
[00:07:34.000 --> 00:07:36.800]  又放他們從另外一條路出去
[00:07:36.800 --> 00:07:39.600]  不也是因行爲稱義嗎
[00:07:39.600 --> 00:07:43.000]  所以就如身體沒有靈魂是實的
[00:07:43.000 --> 00:07:45.600]  信心沒有行爲也是實的
[00:07:45.600 --> 00:07:48.600]  行爲是信心的靈魂
[00:07:48.600 --> 00:07:52.600]  這裏講到拉霞的信心
[00:07:52.600 --> 00:07:57.200]  她的信心不是接待的一些路上需要人
[00:07:57.200 --> 00:07:58.600]  也不是說保護的
[00:07:58.600 --> 00:08:03.000]  她的信心到最後是一個辯解的信心
[00:08:03.000 --> 00:08:08.800]  所以我這個題目是叫做拉霞的辯解
[00:08:08.800 --> 00:08:11.600]  提示她的信心成爲她的辯解
[00:08:11.600 --> 00:08:16.400]  我想跟你很快看看耶穌法紀第二章
[00:08:16.400 --> 00:08:20.000]  我知道耶和華已經把這地賜給你們了
[00:08:20.000 --> 00:08:24.200]  並且我們也都懼怕你們
[00:08:24.200 --> 00:08:29.200]  在這地所有的居民在你們面前都已經永化了
[00:08:29.200 --> 00:08:30.800]  這裏很有意思
[00:08:30.800 --> 00:08:35.400]  你發覺拉霞比以色列人更相信上帝的應許
[00:08:35.400 --> 00:08:38.000]  上帝應許這地是屬於他們的
[00:08:38.000 --> 00:08:40.000]  以色列人都不是很相信
[00:08:40.000 --> 00:08:45.000]  但是拉霞說上帝耶和華已經把這地賜給你們
[00:08:45.000 --> 00:08:48.800]  而且因爲這個緣故我們都懼怕你們
[00:08:48.800 --> 00:08:51.400]  我想你要知道一個事情
[00:08:51.400 --> 00:08:54.200]  其實當地人不是每一個都那麼懼怕
[00:08:54.200 --> 00:08:56.400]  起碼他們不會懼怕到一個地步說
[00:08:56.400 --> 00:09:00.200]  我們唯有保命的方法就是辯解
[00:09:00.200 --> 00:09:03.600]  唯有拉霞是這樣
[00:09:03.600 --> 00:09:07.200]  她的信心讓她辯解 讓她懼怕
[00:09:07.200 --> 00:09:08.800]  所以我要你記住這一點
[00:09:08.800 --> 00:09:09.600]  繼續看
[00:09:09.600 --> 00:09:12.600]  因爲我們聽見你們出埃及地的時候
[00:09:12.600 --> 00:09:16.400]  耶和華怎樣在你們面前使鴻海的水乾了
[00:09:16.400 --> 00:09:20.600]  並且你們怎樣處置約旦河東的兩個
[00:09:20.600 --> 00:09:24.000]  亞末利王西洪河二
[00:09:24.000 --> 00:09:26.000]  把他們完全消滅
[00:09:26.000 --> 00:09:26.800]  這很有意思
[00:09:26.800 --> 00:09:30.800]  你要記得出埃及過鴻海是40年前的事情
[00:09:30.800 --> 00:09:35.200]  拉霞好像當她聽到耶和華的工作的時候
[00:09:35.200 --> 00:09:36.600]  她好像瘋了
[00:09:36.600 --> 00:09:38.800]  她每天就是好像她可以
[00:09:38.800 --> 00:09:41.000]  如果她有個電腦她就上網
[00:09:41.000 --> 00:09:43.600]  把耶和華所有做過的一切
[00:09:43.600 --> 00:09:49.200]  耶和華她可以找到資料完全當天晚上就讀完它
[00:09:49.200 --> 00:09:51.000]  這個是一個新興的表現
[00:09:51.000 --> 00:09:56.000]  她開始認知耶和華上帝是真神的時候
[00:09:56.000 --> 00:09:58.000]  她想知道越多越好
[00:09:58.000 --> 00:10:03.400]  要把耶和華所有所做的一切去研究
[00:10:03.400 --> 00:10:06.200]  所以連40年前的東西都拿出來了
[00:10:06.200 --> 00:10:09.000]  我們一聽見就膽戰心驚
[00:10:09.000 --> 00:10:13.600]  因爲人人因你們的緣故勇氣全失
[00:10:13.600 --> 00:10:16.800]  耶和華你們的上帝是天上地下的上帝
[00:10:16.800 --> 00:10:17.600]  再說一次
[00:10:17.600 --> 00:10:20.800]  不是人人都是膽戰心驚
[00:10:20.800 --> 00:10:22.400]  但是拉赫是
[00:10:22.400 --> 00:10:24.400]  你看她所說的
[00:10:24.400 --> 00:10:27.600]  她好像很羨慕你們有一個這樣的偉大的神
[00:10:27.600 --> 00:10:31.400]  耶和華你們的上帝是天上地下的上帝
[00:10:31.400 --> 00:10:32.400]  她是一個confession
[00:10:32.400 --> 00:10:34.200]  她是一個硬性
[00:10:34.200 --> 00:10:35.600]  她說耶和華是誰
[00:10:35.600 --> 00:10:38.400]  耶和華是天上地下獨一的真神
[00:10:38.400 --> 00:10:39.600]  其實很奇怪
[00:10:39.600 --> 00:10:41.800]  以色列人都不信這個東西
[00:10:41.800 --> 00:10:45.400]  她說我知道現在這個上帝還不是我的上帝
[00:10:45.400 --> 00:10:47.000]  我只可以說是你們的上帝
[00:10:47.000 --> 00:10:49.200]  你們多幸福你知道嗎
[00:10:49.200 --> 00:10:54.000]  我也很希望有一天祂成爲我的上帝
[00:10:54.000 --> 00:10:56.600]  現在我既然恩待你們
[00:10:56.600 --> 00:10:59.800]  求你們指望耶和華向我啓示
[00:10:59.800 --> 00:11:03.000]  求你們也要恩待我的護駕
[00:11:03.000 --> 00:11:05.600]  她跟他們在講條件
[00:11:05.600 --> 00:11:10.000]  我恩待你求你爲我指責耶和華
[00:11:10.000 --> 00:11:13.600]  也恩待我求你求你求你
[00:11:13.600 --> 00:11:17.000]  其實她沒有條件跟上帝講條件
[00:11:17.000 --> 00:11:20.000]  但是她很渴望成爲上帝的一分子
[00:11:20.000 --> 00:11:25.800]  所以她的恩待希望上帝也會恩待她
[00:11:25.800 --> 00:11:28.800]  請你們給我一個確實的憑據
[00:11:28.800 --> 00:11:33.200]  要救活我的父母兄弟姐妹和所有
[00:11:33.200 --> 00:11:37.600]  救贖他們的拯救我們的性命脫離死亡
[00:11:37.600 --> 00:11:44.000]  這個確實的憑據就是一個車轟轟的繩子
[00:11:44.000 --> 00:11:45.200]  在她的門外
[00:11:45.200 --> 00:11:49.000]  我不知道當時兩個探子有沒有去禱告上帝
[00:11:49.000 --> 00:11:51.000]  問問要給什麼憑據
[00:11:51.000 --> 00:11:53.000]  還是他們就隨便給了這個
[00:11:53.000 --> 00:11:56.800]  但是這個是從往後看到
[00:11:56.800 --> 00:11:59.400]  這個出埃及記的時候的
[00:11:59.400 --> 00:12:02.600]  那個逾越節的羔羊的一個指標
[00:12:02.600 --> 00:12:03.600]  熱血
[00:12:03.600 --> 00:12:08.400]  然後當然是往前看是講到主耶穌基督
[00:12:08.400 --> 00:12:10.600]  我想看看最後的結局
[00:12:10.600 --> 00:12:13.800]  兩個做過探子的青年能進去
[00:12:13.800 --> 00:12:17.000]  這個也是耶利哥城已經沒了
[00:12:17.000 --> 00:12:21.000]  把拉何和他的父母兄弟和他所有的帶出來
[00:12:21.000 --> 00:12:23.800]  把他們把他所有的親屬都帶出來
[00:12:23.800 --> 00:12:26.200]  安置在以色列的營外
[00:12:26.200 --> 00:12:27.200]  還在營外
[00:12:27.200 --> 00:12:29.200]  他們不是以色列人
[00:12:29.200 --> 00:12:31.000]  但是營外是安全的
[00:12:31.000 --> 00:12:34.600]  因爲他們用火焚燒了納純和其中所有
[00:12:34.600 --> 00:12:38.200]  只有金紙銀紙和銅鐵的器皿
[00:12:38.200 --> 00:12:42.000]  都放在耶和華殿的副房裏面
[00:12:42.000 --> 00:12:43.400]  其他所有都自己都燒掉
[00:12:43.400 --> 00:12:44.400]  他們沒有被燒掉
[00:12:44.400 --> 00:12:45.800]  但是他們在營外
[00:12:45.800 --> 00:12:47.000]  最後怎麼樣呢
[00:12:47.000 --> 00:12:49.800]  有沒有機會進入營內呢
[00:12:49.800 --> 00:12:53.000]  至於妓女拉何和她父家
[00:12:53.000 --> 00:12:57.000]  以及她所有的耶穌亞保存了他們的性命
[00:12:57.000 --> 00:13:01.400]  她就住在以色列人中直到今日
[00:13:01.400 --> 00:13:03.600]  因爲她隱藏了耶穌亞
[00:13:03.600 --> 00:13:06.400]  派來窺探耶利哥的使者
[00:13:06.400 --> 00:13:07.400]  她怎麼樣
[00:13:07.400 --> 00:13:09.200]  她不是說保命了
[00:13:09.200 --> 00:13:11.800]  她就再去老遠自己去一個家
[00:13:11.800 --> 00:13:14.000]  她住在以色列人中
[00:13:14.000 --> 00:13:16.000]  一個是以色列人願意接納她
[00:13:16.000 --> 00:13:17.400]  或者上帝願意接納她
[00:13:17.400 --> 00:13:23.000]  另外是她願意不願意再去自己的地方
[00:13:23.000 --> 00:13:26.200]  她願意成爲耶和華的子民
[00:13:26.200 --> 00:13:29.400]  在她的對話裏面
[00:13:29.400 --> 00:13:32.200]  她經常呼喊耶和華這個名字
[00:13:32.200 --> 00:13:34.800]  耶和華是上帝立約的名字
[00:13:34.800 --> 00:13:37.600]  是一個很美麗的圖畫
[00:13:37.600 --> 00:13:40.000]  當我們去看拉何的心心
[00:13:40.000 --> 00:13:43.200]  我想用三點去幫你總結的時候
[00:13:43.200 --> 00:13:46.000]  我想你知道拉何是路德
[00:13:46.000 --> 00:13:47.400]  之前的路德
[00:13:47.400 --> 00:13:49.000]  路德是一個辯解的
[00:13:49.000 --> 00:13:51.800]  他不要再拜他從前的
[00:13:51.800 --> 00:13:57.400]  他要離開本地本族富家跟那些假神進入新的
[00:13:57.400 --> 00:13:59.000]  現在拉何怎麼樣
[00:13:59.000 --> 00:14:00.800]  他還路德之前
[00:14:00.800 --> 00:14:04.000]  他已經先做了路德所做的事情
[00:14:04.000 --> 00:14:05.200]  他的心心有三點
[00:14:05.200 --> 00:14:07.000]  第一他是真心心
[00:14:07.000 --> 00:14:08.200]  他真心心怎麼樣
[00:14:08.200 --> 00:14:10.000]  他膽戰心經
[00:14:10.000 --> 00:14:11.000]  聆聽福音
[00:14:11.000 --> 00:14:12.000]  他聽到這個福音
[00:14:12.000 --> 00:14:13.600]  他相信這個福音
[00:14:13.600 --> 00:14:16.400]  他膽戰着心經去朝向這個福音
[00:14:16.400 --> 00:14:17.800]  第二真的信心
[00:14:17.800 --> 00:14:21.400]  他盼望恩待於神立約
[00:14:21.400 --> 00:14:23.600]  他追求可慕上帝
[00:14:23.600 --> 00:14:28.400]  你記得他把上帝40年前所行的一切全部research了
[00:14:28.400 --> 00:14:32.000]  因爲他想認識這個正的上帝
[00:14:32.000 --> 00:14:35.400]  第三真的心心是氣勢辯解
[00:14:35.400 --> 00:14:36.400]  追求天國
[00:14:36.400 --> 00:14:39.400]  再不是追求他從前的世界
[00:14:39.400 --> 00:14:43.000]  現在要進入上帝的國裏面
[00:14:43.000 --> 00:14:44.600]  最後什麼叫真心心
[00:14:44.600 --> 00:14:49.600]  離開這個世界去奔跑一個天上的路程
[00:14:49.600 --> 00:14:51.400]  那這故事還沒有完
[00:14:51.400 --> 00:14:52.600]  那道信約的時候
[00:14:52.600 --> 00:14:54.400]  我們看耶穌的家譜裏面
[00:14:54.400 --> 00:14:56.600]  我們也看到拉荷的出現
[00:14:56.600 --> 00:14:57.600]  亞伯拉罕的後裔
[00:14:57.600 --> 00:14:58.600]  大衛的子孫
[00:14:58.600 --> 00:15:00.400]  耶穌基督的家譜
[00:15:00.400 --> 00:15:01.600]  亞伯拉罕生以撒
[00:15:01.600 --> 00:15:02.600]  以撒生雅各
[00:15:02.600 --> 00:15:07.200]  雅各生尤大和他的兄弟十二支派
[00:15:07.200 --> 00:15:08.400]  繼續跳兩節
[00:15:08.400 --> 00:15:10.400]  撒門生蟲
[00:15:10.400 --> 00:15:13.800]  拉荷世生波爾亞斯
[00:15:13.800 --> 00:15:14.600]  哇你看
[00:15:14.600 --> 00:15:16.800]  所以拉荷住在以色列當中
[00:15:16.800 --> 00:15:20.200]  而且跟以色列人結婚撒門
[00:15:20.200 --> 00:15:21.400]  生了誰波爾亞斯
[00:15:21.400 --> 00:15:23.400]  波爾亞斯很熟啊
[00:15:23.400 --> 00:15:28.000]  因爲波爾亞斯從路德世生而比的
[00:15:28.000 --> 00:15:31.800]  你發覺原來拉荷跟路德有什麼關係
[00:15:31.800 --> 00:15:35.600]  路德是他的孩子的
[00:15:35.600 --> 00:15:36.600]  他的媳婦
[00:15:36.600 --> 00:15:38.200]  他孩子的太太
[00:15:38.200 --> 00:15:39.400]  所以你也可以明白
[00:15:39.400 --> 00:15:44.000]  爲什麼波爾亞斯會願意跟一個外邦女子結婚
[00:15:44.000 --> 00:15:46.800]  因爲原來他媽都是外邦女子
[00:15:46.800 --> 00:15:50.000]  只是他媽是真以色列人
[00:15:50.000 --> 00:15:52.800]  因爲他媽心受割離
[00:15:52.800 --> 00:15:54.200]  生愛主
[00:15:54.200 --> 00:15:58.000]  他的妻子路德也是心受割離
[00:15:58.000 --> 00:15:59.600]  生愛主
[00:15:59.600 --> 00:16:00.200]  對不對
[00:16:00.200 --> 00:16:04.000]  所以從路德世生而比的
[00:16:04.000 --> 00:16:05.000]  而比的生雅西
[00:16:05.000 --> 00:16:07.000]  雅西生大衛王
[00:16:07.000 --> 00:16:11.600]  結果拉荷原來是大衛王的先人
[00:16:11.600 --> 00:16:12.800]  不單只是這樣
[00:16:12.800 --> 00:16:14.600]  最後當然是主耶穌基督
[00:16:14.600 --> 00:16:17.200]  這是一個何等美妙的故事
[00:16:17.200 --> 00:16:20.200]  也講到真信心到底是怎麼樣
[00:16:20.200 --> 00:16:23.000]  願大家努力思想這些
[00:16:23.000 --> 00:16:26.000]  願你跟我都豁出一樣這樣的信心
