
[00:00:00.000 --> 00:00:02.560]  今天我們會講另外一個題目
[00:03:36.560 --> 00:03:37.920]  衣服袋裏面
[00:03:37.920 --> 00:03:40.160]  那些零食
[00:03:40.160 --> 00:03:40.880]  糖果
[00:03:40.880 --> 00:03:41.440]  香口膠
[00:03:41.440 --> 00:03:42.480]  諸如此類的東西
[00:03:42.480 --> 00:03:44.480]  就放在現金袋裏面
[00:03:44.480 --> 00:03:47.120]  然後牧師就叫這些招待
[00:03:47.120 --> 00:03:50.240]  把現金袋拿到前面
[00:03:50.240 --> 00:03:52.080]  牧師在那個時候只是講了一句話
[00:03:52.080 --> 00:03:52.880]  感謝師妹
[00:03:52.880 --> 00:03:55.280]  我希望你明白我意思是什麼
[00:03:55.280 --> 00:03:56.560]  希望以後
[00:03:56.560 --> 00:04:01.920]  我再聽不到你對這個小組有類似的投訴
[00:04:01.920 --> 00:04:03.360]  OK
[00:04:03.360 --> 00:04:04.560]  這個就是
[00:04:04.560 --> 00:04:06.320]  這個牧師
[00:04:06.320 --> 00:04:08.880]  處理這個問題的方法
[00:04:08.880 --> 00:04:11.680]  我不知道你對這個牧師
[00:04:11.680 --> 00:04:13.760]  處理這個問題的方法
[00:04:13.760 --> 00:04:17.200]  有什麼看法
[00:04:17.200 --> 00:04:20.720]  不知道大家能不能夠掌握到
[00:04:20.720 --> 00:04:21.920]  這個故事的
[00:04:21.920 --> 00:04:24.080]  其實那個問題的經結
[00:04:24.080 --> 00:04:27.680]  或者是在哪裏
[00:04:27.680 --> 00:04:28.640]  我只能告訴你
[00:04:28.640 --> 00:04:30.400]  爲什麼我跟大家分享這個故事
[00:04:30.400 --> 00:04:32.080]  因爲我發覺這個故事可能
[00:04:32.080 --> 00:04:33.680]  可能在很多教會里面
[00:04:33.680 --> 00:04:36.640]  都有類似的情況出現
[00:04:36.640 --> 00:04:38.000]  我跟大家分享的原因是
[00:04:38.000 --> 00:04:40.480]  我希望大家能夠學習去
[00:04:40.480 --> 00:04:44.320]  分辨什麼是主要
[00:04:44.320 --> 00:04:46.240]  什麼是次要
[00:04:46.240 --> 00:04:48.160]  什麼是最終的目的
[00:04:48.160 --> 00:04:53.520]  什麼是達到目的的渠道
[00:04:53.520 --> 00:05:00.480]  規矩我覺得應該是幫助我們達到目的的渠道
[00:05:00.480 --> 00:05:04.000]  而不是目的的本身
[00:05:04.000 --> 00:05:05.600]  正如聖經裏面也說過
[00:05:05.600 --> 00:05:08.160]  耶穌有一次被人挑戰的時候
[00:05:08.160 --> 00:05:10.560]  安息日醫病
[00:05:10.560 --> 00:05:11.680]  耶穌怎麼說
[00:05:11.680 --> 00:05:15.280]  安息日是爲人而設的
[00:05:15.280 --> 00:05:19.120]  而人不是爲安息日而設的
[00:05:19.120 --> 00:05:20.800]  如果我們看《馬太福音》的時候
[00:05:20.800 --> 00:05:23.840]  類似今天跟大家分享的故事裏面
[00:05:23.840 --> 00:05:26.000]  它有另外一個補充的說法
[00:05:26.000 --> 00:05:28.000]  就是耶穌對那羣人說
[00:05:28.000 --> 00:05:30.400]  其實我是喜愛連肅
[00:05:30.400 --> 00:05:33.040]  不喜愛制止
[00:05:33.040 --> 00:05:35.600]  所以上帝的心是什麼呢
[00:05:35.600 --> 00:05:39.680]  是要將我們的主義放在人的需要
[00:05:39.680 --> 00:05:41.840]  靈魂的救恩上面
[00:05:41.840 --> 00:05:43.760]  我們每個人在教會聽到的時候都知道
[00:05:43.760 --> 00:05:46.480]  耶穌被上帝差遣到這個世界裏面
[00:05:46.480 --> 00:05:48.080]  只有一個目的
[00:05:48.080 --> 00:05:49.120]  是什麼
[00:05:49.120 --> 00:05:51.440]  就是透過祂自己的犧牲
[00:05:51.440 --> 00:05:54.720]  將永生的盼望帶給世界上每一個人
[00:05:54.720 --> 00:05:57.680]  讓人知道原來有一個永恆的上帝
[00:05:57.680 --> 00:05:59.600]  是很愛我們很關心我們
[00:05:59.600 --> 00:06:03.200]  甚至願意讓他的獨子爲我們而死
[00:06:03.200 --> 00:06:06.480]  這就是耶穌來到這個世界的工作
[00:06:06.480 --> 00:06:09.600]  耶穌在世界上做了很多事情
[00:06:09.600 --> 00:06:10.800]  雖然不是很長的時間
[00:06:10.800 --> 00:06:12.400]  但祂做每件事都好
[00:06:12.400 --> 00:06:15.280]  都是爲了要達到這個目的
[00:06:15.280 --> 00:06:16.640]  祂做好了沒有
[00:06:16.640 --> 00:06:17.840]  做好了
[00:06:17.840 --> 00:06:21.360]  那現在我們這羣人相信耶穌多少個人呢
[00:06:21.360 --> 00:06:27.520]  與此同時都領受了向普世傳呼音的人生的目的
[00:06:27.520 --> 00:06:30.960]  這個課題我相信你不是第一次聽
[00:06:30.960 --> 00:06:33.440]  但是很多時候我們聽了就聽了
[00:06:33.440 --> 00:06:34.320]  要不要傳呼音
[00:06:34.320 --> 00:06:36.480]  要的我們大家都知道的
[00:06:36.480 --> 00:06:37.360]  OK
[00:06:37.360 --> 00:06:38.720]  但是呢
[00:06:38.720 --> 00:06:40.320]  很多時候
[00:06:40.320 --> 00:06:42.160]  我們就是看教會有沒有什麼報道會
[00:06:42.160 --> 00:06:44.720]  我就去邀請人回來
[00:06:44.720 --> 00:06:46.960]  平時我們很自己裏面來說
[00:06:46.960 --> 00:06:49.440]  是很少主動的去想一下
[00:06:49.440 --> 00:06:51.360]  我可以怎麼做這件事
[00:06:51.360 --> 00:06:52.640]  爲什麼
[00:06:52.640 --> 00:06:53.440]  很簡單
[00:06:53.440 --> 00:06:55.760]  因爲很多時候我們每天
[00:06:55.760 --> 00:06:59.520]  仍然將我們生活中的注意力
[00:06:59.520 --> 00:07:02.880]  放在我們自己和我們的家人身上
[00:07:02.880 --> 00:07:04.640]  但如果我們明白
[00:07:04.640 --> 00:07:07.360]  每個基督徒其實信了耶穌之後
[00:07:07.360 --> 00:07:08.960]  都因爲信耶穌的緣故
[00:07:08.960 --> 00:07:11.600]  有了一個人生新的方向和目的
[00:07:11.600 --> 00:07:13.360]  就是要祝福人 幫助人
[00:07:13.360 --> 00:07:16.480]  讓人知道有神愛他們的話
[00:07:16.480 --> 00:07:20.080]  我們對生活中的態度就要開始轉變
[00:07:20.080 --> 00:07:22.080]  這個要求聖靈幫助我們
[00:07:22.080 --> 00:07:24.640]  幫助我們能夠將我們的注意力
[00:07:24.640 --> 00:07:26.800]  從自己轉到
[00:07:26.800 --> 00:07:29.920]  未認識耶穌的那些人
[00:07:29.920 --> 00:07:31.440]  再救一門外的人
[00:07:31.440 --> 00:07:34.480]  帶到耶穌的面前
[00:07:34.480 --> 00:07:38.960]  這個就成爲我們新的生活方向
[00:07:38.960 --> 00:07:41.680]  如果大家看耶穌所說的第六章
[00:07:41.680 --> 00:07:44.160]  講到聖靈的軍裝
[00:07:44.160 --> 00:07:45.040]  我沒有打出來
[00:07:45.040 --> 00:07:47.120]  不過在15節裏面
[00:07:47.120 --> 00:07:48.400]  他提到一件事
[00:07:48.400 --> 00:07:51.440]  他說要將平安的福音
[00:07:51.440 --> 00:07:55.360]  當作鞋穿在腳上
[00:07:55.360 --> 00:07:58.960]  將平安的福音當作鞋穿在我們的腳上
[00:07:58.960 --> 00:08:00.480]  意思是什麼呢
[00:08:00.480 --> 00:08:02.480]  無論我們去哪裏
[00:08:02.480 --> 00:08:03.920]  我們要將平安的福音
[00:08:03.920 --> 00:08:07.920]  來自上帝這種偉大的福音
[00:08:07.920 --> 00:08:11.520]  帶到每一個我們去到的地方
[00:08:11.520 --> 00:08:12.560]  我們看回聖經
[00:08:12.560 --> 00:08:14.400]  耶穌給我們的榜樣是怎樣的呢
[00:08:14.400 --> 00:08:17.680]  大家看到耶穌出來傳道
[00:08:17.680 --> 00:08:20.480]  有三年多的時間出來傳道
[00:08:20.480 --> 00:08:24.240]  耶穌在哪裏傳道
[00:08:24.240 --> 00:08:25.360]  在會堂
[00:08:25.360 --> 00:08:26.160]  在聖殿
[00:08:26.160 --> 00:08:27.920]  不過聖殿只有耶路撒冷有
[00:08:27.920 --> 00:08:29.440]  他不是經常去的
[00:08:29.440 --> 00:08:32.880]  會堂每十家人就可以開一個會堂
[00:08:32.880 --> 00:08:34.000]  但如果我們看聖經的時候
[00:08:34.000 --> 00:08:34.880]  你會發覺
[00:08:34.880 --> 00:08:38.800]  耶穌有很多時間都是在外面的
[00:08:38.800 --> 00:08:41.280]  不是在會堂和聖殿當中
[00:08:41.280 --> 00:08:45.040]  耶穌很多時間都是在人羣當中的
[00:08:45.040 --> 00:08:46.720]  而聖經告訴我們
[00:08:46.720 --> 00:08:51.360]  耶穌是走遍各城各鄉去傳道
[00:08:51.360 --> 00:08:57.360]  和去醫治疾病去趕鬼去幫助有需要的人
[00:08:57.360 --> 00:08:59.680]  所以耶穌給我們的榜樣是怎樣的呢
[00:08:59.680 --> 00:09:01.600]  當他明白了自己的使命的時候
[00:09:01.600 --> 00:09:04.160]  他知道自己的使命是做些什麼的時候
[00:09:04.160 --> 00:09:05.680]  他就想方法
[00:09:05.680 --> 00:09:09.680]  他不會想自己藏在教會那四面牆裏面
[00:09:09.680 --> 00:09:12.080]  他經常是往外走的
[00:09:12.080 --> 00:09:14.000]  在會堂以外在聖殿以外
[00:09:14.000 --> 00:09:15.200]  在人羣當中
[00:09:15.200 --> 00:09:18.960]  他就要去做傳福音的工作
[00:09:18.960 --> 00:09:21.760]  耶穌開始傳道的時候在哪裏傳道
[00:09:21.760 --> 00:09:23.040]  在加利利
[00:09:23.040 --> 00:09:25.040]  這個就是他家鄉的地方
[00:09:25.040 --> 00:09:26.320]  是他長大的地方
[00:09:26.320 --> 00:09:28.320]  他先在加利利傳福音
[00:09:28.320 --> 00:09:29.680]  今天和大家看的故事
[00:09:29.680 --> 00:09:31.040]  在《馬克福音》裏面
[00:09:31.040 --> 00:09:33.200]  是講到耶穌回到加利利
[00:09:33.200 --> 00:09:35.120]  在加伯隆的地方傳福音
[00:09:35.120 --> 00:09:38.560]  接着去拿撒勒的地方
[00:09:38.560 --> 00:09:40.320]  他再次去到這個地方
[00:09:40.320 --> 00:09:43.040]  聖經說去到加利利的湖邊
[00:09:43.040 --> 00:09:43.840]  去到那裏的時候
[00:09:43.840 --> 00:09:46.160]  聖經說很多人就來了
[00:09:46.160 --> 00:09:50.160]  一大羣人就圍在他身邊
[00:09:50.160 --> 00:09:53.120]  當耶穌見到這羣人圍着他的時候
[00:09:53.120 --> 00:09:55.440]  當然是在熱鬧
[00:09:55.440 --> 00:09:58.160]  耶穌就去教導他們
[00:09:58.160 --> 00:10:01.280]  而正經我們繼續看這個故事的時候
[00:10:01.280 --> 00:10:02.880]  耶穌教導他們之後
[00:10:02.880 --> 00:10:04.960]  結束之後就繼續往前走
[00:10:04.960 --> 00:10:07.120]  看到一個收稅的人
[00:10:07.120 --> 00:10:09.360]  這個是阿勒斐的兒子叫什麼
[00:10:09.360 --> 00:10:10.640]  利尾
[00:10:10.640 --> 00:10:12.560]  正在做什麼呢
[00:10:12.560 --> 00:10:14.000]  坐在水關上面
[00:10:14.000 --> 00:10:15.520]  當然不是看風景
[00:10:15.520 --> 00:10:17.200]  坐在水關上面幹什麼
[00:10:17.200 --> 00:10:18.560]  正在收稅
[00:10:18.560 --> 00:10:19.760]  誰走過的時候
[00:10:19.760 --> 00:10:20.800]  這個是稅關嘛
[00:10:20.800 --> 00:10:21.600]  要繳多少稅
[00:10:21.600 --> 00:10:24.480]  看你什麼貨或者怎麼樣
[00:10:24.480 --> 00:10:27.440]  而耶穌在那個時間就對利尾說
[00:10:27.440 --> 00:10:29.520]  來跟從我
[00:10:29.520 --> 00:10:33.680]  利尾就起來跟從耶穌
[00:10:33.680 --> 00:10:35.760]  當我看這個故事的時候就發覺
[00:10:35.760 --> 00:10:39.440]  耶穌真的給我們一個榜樣
[00:10:39.440 --> 00:10:44.960]  祂很會把握機會去教導人
[00:10:44.960 --> 00:10:47.200]  和傳福音
[00:10:47.200 --> 00:10:50.400]  耶穌去到伽利裏的湖邊
[00:10:50.400 --> 00:10:52.400]  耶穌沒有招着這羣人
[00:10:52.400 --> 00:10:54.240]  是這羣人湧上來
[00:10:54.240 --> 00:10:56.240]  爲什麼這羣人會圍着祂呢
[00:10:56.240 --> 00:10:57.760]  因爲耶穌出來傳道之後
[00:10:57.760 --> 00:10:59.440]  可能祂的言行
[00:10:59.440 --> 00:11:00.560]  祂所做的事
[00:11:00.560 --> 00:11:01.840]  包括祂的神蹟
[00:11:01.840 --> 00:11:04.000]  祂能夠有能力醫病
[00:11:04.000 --> 00:11:06.720]  被人覺得這個人不簡單
[00:11:06.720 --> 00:11:08.000]  這個人是什麼人呢
[00:11:08.000 --> 00:11:09.920]  這羣人不知道祂是聖弟的兒子
[00:11:09.920 --> 00:11:11.440]  起碼還沒相信
[00:11:11.440 --> 00:11:13.520]  爲什麼祂能夠做這些事呢
[00:11:13.520 --> 00:11:15.680]  所以當耶穌出現的時候
[00:11:15.680 --> 00:11:17.760]  人們就覺得這是耶穌
[00:11:17.760 --> 00:11:20.000]  這個消息很快就傳出去
[00:11:20.000 --> 00:11:21.040]  一聽到這個人
[00:11:21.040 --> 00:11:22.160]  就會湧上來看看
[00:11:22.160 --> 00:11:24.720]  到底這個人到底是怎麼樣的
[00:11:24.720 --> 00:11:26.320]  他說些什麼
[00:11:26.320 --> 00:11:28.480]  最好是什麼人呢
[00:11:28.480 --> 00:11:29.600]  我們看看耶穌基督
[00:11:29.600 --> 00:11:30.880]  祂去到哪裏的時候
[00:11:30.880 --> 00:11:34.400]  很自然就有一羣人圍着祂
[00:11:34.400 --> 00:11:36.560]  圍着祂不等於要做事
[00:11:36.560 --> 00:11:38.720]  但是耶穌是把握每一個機會
[00:11:38.720 --> 00:11:41.120]  當祂見羣衆圍在祂身邊的時候
[00:11:41.120 --> 00:11:44.720]  祂就把握這個機會去教導
[00:11:44.720 --> 00:11:48.560]  我覺得這個給我們一個提醒是什麼呢
[00:11:48.560 --> 00:11:50.160]  我們就像耶穌一樣
[00:11:50.160 --> 00:11:51.600]  把握每一個機會
[00:11:51.600 --> 00:11:52.240]  當然你說
[00:11:52.240 --> 00:11:53.600]  哎呀我們怎麼跟耶穌呢
[00:11:53.600 --> 00:11:54.320]  耶穌去到哪裏
[00:11:54.320 --> 00:11:57.840]  人們就一聽到就來圍着祂
[00:11:57.840 --> 00:12:02.000]  但是什麼是會令到耶穌有些人圍着祂
[00:12:02.000 --> 00:12:03.040]  你剛纔不是說過了
[00:12:03.040 --> 00:12:05.120]  牧師 耶穌所行所做的事
[00:12:05.120 --> 00:12:06.960]  行臣之騎士 醫病趕鬼
[00:12:06.960 --> 00:12:10.400]  當然了 我一聽到我都會看看
[00:12:10.400 --> 00:12:14.800]  What about you and me
[00:12:14.800 --> 00:12:18.000]  我們每一天都生活在很多人當中
[00:12:18.000 --> 00:12:20.400]  那些人會不會因爲認識了我們的緣故
[00:12:20.400 --> 00:12:22.560]  啊 這個是招洗超啊
[00:12:22.560 --> 00:12:23.680]  這個是阿柴啊
[00:12:23.680 --> 00:12:26.240]  不是 是不是阿柴
[00:12:26.240 --> 00:12:27.280]  試一下
[00:12:27.280 --> 00:12:28.880]  阿柴在別的地方
[00:12:28.880 --> 00:12:30.960]  OK 誰都好
[00:12:30.960 --> 00:12:32.080]  哇 這個人
[00:12:32.080 --> 00:12:34.080]  咦 這個是什麼水來的
[00:12:34.080 --> 00:12:35.680]  我很想認識他
[00:12:35.680 --> 00:12:38.720]  我很想聽他說話
[00:12:38.720 --> 00:12:40.720]  大家聽到我的意見嗎
[00:12:40.720 --> 00:12:43.680]  不知道每天我們生活在很多不同的人當中的時候
[00:12:43.680 --> 00:12:45.920]  他認識我作爲一個基督徒
[00:12:45.920 --> 00:12:49.200]  會不會因爲我們的生命有些什麼不一樣
[00:12:49.200 --> 00:12:51.840]  有些什麼改變
[00:12:51.840 --> 00:12:54.800]  被吸引到要聽聽別人說話
[00:12:54.800 --> 00:12:56.880]  要看他信什麼
[00:12:56.880 --> 00:12:59.520]  爲什麼他會有這樣的表現呢
[00:12:59.520 --> 00:13:02.640]  這些不是一般人有的表現
[00:13:02.640 --> 00:13:04.800]  於是人就來到我們面前
[00:13:04.800 --> 00:13:09.200]  這樣我們纔有機會爲耶穌做見證傳福音
[00:13:09.200 --> 00:13:12.240]  大家知道我們剛剛從中國回來
[00:13:12.240 --> 00:13:13.200]  有一晚我講道
[00:13:13.200 --> 00:13:14.720]  不過那一晚時間很短
[00:13:14.720 --> 00:13:16.800]  所以我趕快這樣講
[00:13:16.800 --> 00:13:19.520]  當我有一次講道我的見證是什麼呢
[00:13:19.520 --> 00:13:23.040]  我從紐約搬來加州服侍的時候
[00:13:23.040 --> 00:13:25.920]  OK 當然是神祝福啦
[00:13:25.920 --> 00:13:27.600]  我講道一件事
[00:13:27.600 --> 00:13:30.480]  我在紐約哥倫比亞讀書的時候
[00:13:30.480 --> 00:13:32.640]  我已經讀了所有的課程
[00:13:32.640 --> 00:13:34.880]  考了所有的考覈試
[00:13:34.880 --> 00:13:37.200]  我還差一份試卷
[00:13:37.200 --> 00:13:40.320]  我就可以拿到我的博士學位
[00:13:40.320 --> 00:13:41.040]  我跟他們分享
[00:13:41.040 --> 00:13:43.600]  但是神給我的感動要來加州服侍
[00:13:43.600 --> 00:13:46.960]  雖然我來的時候還想着要拿他的
[00:13:46.960 --> 00:13:48.960]  但是來到加州太忙了
[00:13:48.960 --> 00:13:51.120]  太多事情要我處理
[00:13:51.120 --> 00:13:52.160]  結果呢
[00:13:52.160 --> 00:13:53.440]  爲了服侍的緣故
[00:13:53.440 --> 00:13:55.840]  我就寫不成那份試卷
[00:13:55.840 --> 00:13:57.440]  我見到很多學生
[00:13:57.440 --> 00:13:58.720]  很多大學生
[00:13:58.720 --> 00:14:00.160]  睜着眼聽我在講
[00:14:00.160 --> 00:14:02.560]  特別是我前面那班看得清楚一點
[00:14:02.560 --> 00:14:04.000]  他們覺得很驚訝
[00:14:04.000 --> 00:14:05.520]  從他們的神情
[00:14:05.520 --> 00:14:06.720]  爲什麼呢
[00:14:06.720 --> 00:14:08.720]  因爲在中國大陸裏面
[00:14:08.720 --> 00:14:12.160]  學位纔是改變他們生命的機會
[00:14:12.160 --> 00:14:14.640]  你讀不成書拿不到學位
[00:14:14.640 --> 00:14:16.720]  你就stuck over there
[00:14:16.720 --> 00:14:19.360]  可能一輩子就是這樣過你一生
[00:14:19.360 --> 00:14:23.520]  爲什麼這個人會願意爲了服侍上帝的緣故
[00:14:23.520 --> 00:14:25.920]  連個博士學位都不要
[00:14:25.920 --> 00:14:27.760]  不過呢
[00:14:27.760 --> 00:14:29.360]  我想告訴大家
[00:14:29.360 --> 00:14:33.200]  過去幾十年了
[00:14:33.200 --> 00:14:34.800]  如果我跟大家分享的時候
[00:14:34.800 --> 00:14:37.040]  我一點都沒有後悔
[00:14:37.040 --> 00:14:38.320]  因爲
[00:14:38.320 --> 00:14:41.760]  我服侍上帝在過去這麼多時間所經歷的
[00:14:41.760 --> 00:14:44.880]  所得到的那些祝福
[00:14:44.880 --> 00:14:47.120]  比一個博士學位
[00:14:47.120 --> 00:14:49.840]  不知道豐富多少倍
[00:14:49.840 --> 00:14:51.360]  大家知不知道在過去這十幾年
[00:14:51.360 --> 00:14:53.040]  特別是會點教會當中
[00:14:53.040 --> 00:14:55.520]  我見到很多生命的轉變
[00:14:55.520 --> 00:14:56.480]  我請大家說
[00:14:56.480 --> 00:14:58.320]  這是我作爲牧師裏面來說
[00:14:58.320 --> 00:15:01.360]  覺得最大的祝福
[00:15:01.360 --> 00:15:02.480]  在會點教會當中
[00:15:02.480 --> 00:15:04.400]  我見到很多弟兄姊妹
[00:15:04.400 --> 00:15:05.920]  譬如這次去短孫
[00:15:05.920 --> 00:15:07.040]  是自費去的
[00:15:07.040 --> 00:15:09.840]  還要自己拿假期
[00:15:09.840 --> 00:15:10.800]  OK
[00:15:10.800 --> 00:15:13.120]  如果不是有神的愛在他們生命當中的時候
[00:15:13.120 --> 00:15:15.600]  他們怎麼能夠做出這樣的事情
[00:15:15.600 --> 00:15:16.720]  不單如此
[00:15:16.720 --> 00:15:17.760]  很多弟兄姊妹
[00:15:17.760 --> 00:15:18.720]  爲了服侍的緣故
[00:15:18.720 --> 00:15:20.240]  不單是我
[00:15:20.240 --> 00:15:21.360]  爲了服侍的緣故
[00:15:21.360 --> 00:15:22.800]  爲了幫助VBS
[00:15:22.800 --> 00:15:24.880]  我們的SportsCam
[00:15:24.880 --> 00:15:28.720]  都是用了他們很寶貴的假期
[00:15:28.720 --> 00:15:30.800]  大家知道灣區生活多忙
[00:15:30.800 --> 00:15:32.400]  人人經常休息
[00:15:32.400 --> 00:15:35.840]  有假期的時候就和家人度假休息
[00:15:35.840 --> 00:15:38.320]  弟兄姊妹願意爲了神的緣故
[00:15:38.320 --> 00:15:40.080]  去付出這一切
[00:15:40.080 --> 00:15:41.840]  如果你看今天我們的世遇超然的時候
[00:15:41.840 --> 00:15:43.520]  我和大家分享感謝讚美主
[00:15:43.520 --> 00:15:46.080]  我們的refinancing搞定了
[00:15:46.080 --> 00:15:47.360]  但我想告訴大家
[00:15:47.360 --> 00:15:49.200]  如果不是我們在座的弟兄姊妹
[00:15:49.200 --> 00:15:52.560]  同心合意的去奉獻支持工作
