
[00:00:00.000 --> 00:00:02.000]  去了一趟日本
[00:02:26.000 --> 00:02:28.000]  是很詭異的
[00:02:28.000 --> 00:02:30.000]  我就覺得至少我吹風的時候
[00:02:30.000 --> 00:02:31.000]  頭髮是會動的
[00:02:31.000 --> 00:02:32.000]  所以還挺帥的
[00:02:32.000 --> 00:02:34.000]  人生就是這麼無聊
[00:02:34.000 --> 00:02:36.000]  比的都沒東西比
[00:02:36.000 --> 00:02:38.000]  就比一些很無聊的東西
[00:02:38.000 --> 00:02:41.000]  就是為了讓自己覺得有點自信
[00:02:41.000 --> 00:02:45.000]  你知道幾年前有一個比我更矮的學生
[00:02:45.000 --> 00:02:48.000]  來到我面前笑另外一個更矮的學生
[00:02:48.000 --> 00:02:49.000]  我再說一次
[00:02:49.000 --> 00:02:51.000]  有一個比我更矮的學生
[00:02:51.000 --> 00:02:53.000]  來到我面前笑一個比他更矮的學生
[00:02:53.000 --> 00:02:55.000]  這時候你或許很好奇
[00:02:55.000 --> 00:02:57.000]  他到底矮到什麼境界
[00:02:57.000 --> 00:02:58.000]  我也很好奇
[00:02:58.000 --> 00:03:00.000]  他說到底矮到什麼境界
[00:03:00.000 --> 00:03:02.000]  他說他是坐巴士上課的
[00:03:02.000 --> 00:03:03.000]  他坐在巴士上面
[00:03:03.000 --> 00:03:05.000]  腿碰不到地
[00:03:05.000 --> 00:03:07.000]  然後我們兩個在那邊笑笑笑
[00:03:07.000 --> 00:03:08.000]  笑完之後我就覺得
[00:03:08.000 --> 00:03:10.000]  我怎麼墮落到這種程度
[00:03:10.000 --> 00:03:13.000]  你知道我在大學的時候我們在比什麼
[00:03:13.000 --> 00:03:14.000]  大學的時候我們在比
[00:03:14.000 --> 00:03:16.000]  誰跳起來摸得到籃框
[00:03:16.000 --> 00:03:18.000]  大學的時候我成績135磅
[00:03:18.000 --> 00:03:20.000]  我跳起來摸得到籃框
[00:03:20.000 --> 00:03:22.000]  到了這把年齡我居然淪落到
[00:03:22.000 --> 00:03:25.000]  跟人家比誰坐巴士腳可以碰到地
[00:03:25.000 --> 00:03:27.000]  以此感到光榮
[00:03:27.000 --> 00:03:29.000]  我都淪落到什麼程度了
[00:03:29.000 --> 00:03:31.000]  這不是普通的人生低谷
[00:03:31.000 --> 00:03:33.000]  這絕對是人生的谷底
[00:03:33.000 --> 00:03:34.000]  人生谷底就是這樣
[00:03:34.000 --> 00:03:36.000]  就是比到沒東西可以比
[00:03:36.000 --> 00:03:39.000]  跟人家比誰坐巴士腳可以碰到地
[00:03:39.000 --> 00:03:41.000]  人生就是那麼無聊
[00:03:41.000 --> 00:03:43.000]  在馬爾代夫就是覺得
[00:03:43.000 --> 00:03:44.000]  在韓國覺得很自卑
[00:03:44.000 --> 00:03:45.000]  日本覺得很自卑
[00:03:45.000 --> 00:03:47.000]  到了馬爾代夫覺得很自大
[00:03:47.000 --> 00:03:49.000]  從馬爾代夫回到韓國又來自卑了
[00:03:49.000 --> 00:03:51.000]  韓國身邊都是帥哥
[00:03:51.000 --> 00:03:52.000]  都像歐巴
[00:03:52.000 --> 00:03:54.000]  只有我一個長得像歐巴
[00:03:54.000 --> 00:03:56.000]  所以不知道為什麼
[00:03:56.000 --> 00:03:58.000]  現在韓國的孩子長得都不像父母
[00:03:58.000 --> 00:03:59.000]  知道嗎
[00:03:59.000 --> 00:04:01.000]  我不知道是誰的問題
[00:04:01.000 --> 00:04:04.000]  有一次我們到那個東大門
[00:04:04.000 --> 00:04:06.000]  然後有個地方叫iPlay
[00:04:06.000 --> 00:04:08.000]  就是給小孩子花錢去玩的
[00:04:08.000 --> 00:04:11.000]  那我一看就知道裡面很漂亮
[00:04:11.000 --> 00:04:13.000]  設計得非常前衛
[00:04:13.000 --> 00:04:15.000]  那我就說趕快拍照趕快拍照
[00:04:15.000 --> 00:04:17.000]  因為要拍給我們有playgroup嘛
[00:04:17.000 --> 00:04:19.000]  我就拍給他們看看
[00:04:19.000 --> 00:04:21.000]  讓他們開開眼界學習一下
[00:04:21.000 --> 00:04:23.000]  我剛想拍的時候呢
[00:04:23.000 --> 00:04:25.000]  那負責人就說不許拍照
[00:04:25.000 --> 00:04:26.000]  那我就不拍了嘛
[00:04:26.000 --> 00:04:27.000]  不拍就出來
[00:04:27.000 --> 00:04:29.000]  那出來了剛好需要你去上廁所
[00:04:29.000 --> 00:04:31.000]  那我就後來回頭一看
[00:04:31.000 --> 00:04:33.000]  我說剛剛在店裡面你不讓我拍是吧
[00:04:33.000 --> 00:04:36.000]  現在我就出店門外
[00:04:36.000 --> 00:04:37.000]  這是公眾場合
[00:04:37.000 --> 00:04:39.000]  這裡拍進去是合法的
[00:04:39.000 --> 00:04:41.000]  因為這裡是合法的地方
[00:04:41.000 --> 00:04:43.000]  我是守法公民
[00:04:43.000 --> 00:04:45.000]  喜歡透過什麼合法的途徑
[00:04:45.000 --> 00:04:46.000]  做不合法的事
[00:04:46.000 --> 00:04:48.000]  所以我就說要拍
[00:04:48.000 --> 00:04:49.000]  剛想拍的時候呢
[00:04:49.000 --> 00:04:52.000]  就有兩個很漂亮的媽媽
[00:04:52.000 --> 00:04:54.000]  推著兩個非常醜的孩子
[00:04:54.000 --> 00:04:56.000]  就這樣推出來
[00:04:56.000 --> 00:04:57.000]  因為比較之下
[00:04:57.000 --> 00:05:00.000]  因為媽媽長得都像林志玲一樣
[00:05:00.000 --> 00:05:02.000]  但是孩子長得像林翔嫂
[00:05:02.000 --> 00:05:04.000]  你一看就知道什麼回事
[00:05:04.000 --> 00:05:06.000]  就是知道什麼回事
[00:05:06.000 --> 00:05:08.000]  我剛剛第一眼看iPlay的時候
[00:05:08.000 --> 00:05:10.000]  我只留意她的裝備沒有留意人
[00:05:10.000 --> 00:05:12.000]  但這次因為衝擊很大
[00:05:12.000 --> 00:05:14.000]  我就開始留意iPlay裡面的人
[00:05:14.000 --> 00:05:18.000]  才發現iPlay裡面是一群很漂亮的媽媽
[00:05:18.000 --> 00:05:21.000]  帶著一群長得不像父母的孩子在玩
[00:05:21.000 --> 00:05:23.000]  然後那個場面非常詭異
[00:05:23.000 --> 00:05:26.000]  因為像是集體在拐帶兒童
[00:05:26.000 --> 00:05:28.000]  所以在那一刻我突然明白
[00:05:28.000 --> 00:05:30.000]  為什麼她不讓我拍照
[00:05:30.000 --> 00:05:33.000]  因為現代的家庭
[00:05:33.000 --> 00:05:35.000]  小孩子還沒有整容之前
[00:05:35.000 --> 00:05:36.000]  盡量不要拍照
[00:05:36.000 --> 00:05:38.000]  因為以免留下罪證是嗎
[00:05:38.000 --> 00:05:40.000]  就是說拍個全家福掛在家裡
[00:05:40.000 --> 00:05:41.000]  以後人家去你家一看
[00:05:41.000 --> 00:05:43.000]  說你整容之前那麼醜啊
[00:05:43.000 --> 00:05:44.000]  明白了嗎
[00:05:44.000 --> 00:05:45.000]  明白了之後
[00:05:45.000 --> 00:05:46.000]  那我就後來想說
[00:05:46.000 --> 00:05:48.000]  算了還是不要拍不要拍
[00:05:48.000 --> 00:05:50.000]  要尊重別人的隱私
[00:05:50.000 --> 00:05:51.000]  可是當然有點可惜
[00:05:51.000 --> 00:05:54.000]  因為iPlay那邊真的很漂亮
[00:05:54.000 --> 00:05:55.000]  所以人就是這樣
[00:05:55.000 --> 00:05:58.000]  人大概就是不斷地活在極度的自大
[00:05:58.000 --> 00:06:01.000]  或者極度的自卑的中間迴旋
[00:06:01.000 --> 00:06:03.000]  你說有沒有人真的可以找到
[00:06:03.000 --> 00:06:05.000]  中間最平衡的那一點
[00:06:05.000 --> 00:06:06.000]  就是不卑不亢
[00:06:06.000 --> 00:06:10.000]  能夠看到比你好的人或者是的時候
[00:06:10.000 --> 00:06:11.000]  你不會覺得羨慕
[00:06:11.000 --> 00:06:14.000]  不會覺得好像自己很自卑
[00:06:14.000 --> 00:06:16.000]  你真的欣賞
[00:06:16.000 --> 00:06:18.000]  然後遇到一些比你差的時候
[00:06:18.000 --> 00:06:20.000]  你真的也懂得愛他
[00:06:20.000 --> 00:06:22.000]  但不會說什麼看不起他
[00:06:22.000 --> 00:06:24.000]  有沒有這種心態
[00:06:24.000 --> 00:06:26.000]  其實今天我們看到的經文
[00:06:26.000 --> 00:06:29.000]  主耶穌要彼得所擁有的
[00:06:29.000 --> 00:06:31.000]  其實是這種心態
[00:06:31.000 --> 00:06:34.000]  那這種心態怎麼來的呢
[00:06:34.000 --> 00:06:37.000]  這種心態一定一定是透過
[00:06:37.000 --> 00:06:41.000]  一種叫主耶穌汀石家的恩典才能夠來的
[00:06:41.000 --> 00:06:43.000]  就像Tim Keller寫的那本書叫
[00:06:43.000 --> 00:06:45.000]  Self-Forgetfulness
[00:06:45.000 --> 00:06:46.000]  在那本書裡面他提了一個觀念
[00:06:46.000 --> 00:06:49.000]  他說我們人都在內心裡面
[00:06:49.000 --> 00:06:52.000]  尋找那個終極的被認可
[00:06:52.000 --> 00:06:54.000]  為了這個我們努力一輩子
[00:06:54.000 --> 00:06:56.000]  我們之所以要不斷地比較
[00:06:56.000 --> 00:06:58.000]  是因為我們需要被認可
[00:06:58.000 --> 00:07:01.000]  我們尋求那種ultimate confirmation
[00:07:01.000 --> 00:07:02.000]  終極的被認可
[00:07:02.000 --> 00:07:04.000]  所以每天人都活在一個法庭裡面
[00:07:04.000 --> 00:07:08.000]  等候著身邊人下達我們的verdict
[00:07:08.000 --> 00:07:10.000]  就是給我們的判詞
[00:07:10.000 --> 00:07:11.000]  你是好的你是壞的
[00:07:11.000 --> 00:07:12.000]  你穿衣服很有style
[00:07:12.000 --> 00:07:14.000]  你穿衣服很土
[00:07:14.000 --> 00:07:15.000]  你是很聰明你EQ很高
[00:07:15.000 --> 00:07:17.000]  你EQ很低你很怪
[00:07:17.000 --> 00:07:20.000]  各種各樣的verdict我們每天都在等
[00:07:20.000 --> 00:07:22.000]  無論在公司在交友在教會
[00:07:22.000 --> 00:07:24.000]  各種場合其實都是一個大的法庭
[00:07:24.000 --> 00:07:28.000]  你在裡面等的追尋的是一種最終極的認可
[00:07:28.000 --> 00:07:31.000]  他說你唯一可以在這種認可裡面
[00:07:31.000 --> 00:07:32.000]  被釋放出來
[00:07:32.000 --> 00:07:35.000]  是除非你找到那位創造物主
[00:07:35.000 --> 00:07:37.000]  那位創造你的神
[00:07:37.000 --> 00:07:39.000]  他給你一個最終極的答案
[00:07:39.000 --> 00:07:40.000]  就是你是一無是處的
[00:07:40.000 --> 00:07:44.000]  但是你同時是最好最美麗的
[00:07:44.000 --> 00:07:47.000]  因為主耶穌已經為你盯過實價
[00:07:47.000 --> 00:07:50.000]  他給你的終極審判是你是無罪的
[00:07:50.000 --> 00:07:53.000]  因為主耶穌把我最好的意義放在你身上
[00:07:53.000 --> 00:07:55.000]  這時候你不需要再顧念說
[00:07:55.000 --> 00:07:57.000]  不需要再每天把自己關在一個法庭裡面
[00:07:57.000 --> 00:07:59.000]  等著今天的verdict是什麼
[00:07:59.000 --> 00:08:00.000]  Am I good?
[00:08:00.000 --> 00:08:02.000]  今天活得好嗎?今天還是活得不好
[00:08:02.000 --> 00:08:05.000]  你就可以從這種裡面釋放出來
[00:08:05.000 --> 00:08:09.000]  唯有這種能夠使你不再去比較
[00:08:09.000 --> 00:08:12.000]  你知道釋放出來那種是很開心的
[00:08:12.000 --> 00:08:14.000]  你知道當你在韓國的時候
[00:08:14.000 --> 00:08:15.000]  如果你可以坐在咖啡廳
[00:08:15.000 --> 00:08:18.000]  你看到帥哥美女不會覺得自卑
[00:08:18.000 --> 00:08:20.000]  你覺得我好欣賞他好帥
[00:08:20.000 --> 00:08:21.000]  他很漂亮
[00:08:21.000 --> 00:08:23.000]  欣賞每一道風景
[00:08:23.000 --> 00:08:25.000]  同時又有足夠的自信
[00:08:25.000 --> 00:08:27.000]  不會覺得自己很不行
[00:08:27.000 --> 00:08:31.000]  那種是非常我也很難解釋
[00:08:31.000 --> 00:08:33.000]  很超然的一種感覺
[00:08:33.000 --> 00:08:35.000]  讓你覺得很爽
[00:08:35.000 --> 00:08:39.000]  以前剛性走得很不成熟的
[00:08:39.000 --> 00:08:41.000]  有時候見到一些牧師
[00:08:41.000 --> 00:08:43.000]  牧得非常成功
[00:08:43.000 --> 00:08:46.000]  其實有時候心裡面會酸酸的
[00:08:46.000 --> 00:08:48.000]  酸完之後回家就覺得很自卑
[00:08:48.000 --> 00:08:50.000]  覺得牧會怎麼牧成這樣
[00:08:50.000 --> 00:08:51.000]  就會有那種感覺
[00:08:51.000 --> 00:08:54.000]  就會覺得那種所有的insecurity
[00:08:54.000 --> 00:08:58.000]  各種東西半夜就會襲擊你
[00:08:58.000 --> 00:08:59.000]  那後來你發現
[00:08:59.000 --> 00:09:01.000]  當你真的透過指揮書的恩典
[00:09:01.000 --> 00:09:03.000]  釋放出來的時候
[00:09:03.000 --> 00:09:05.000]  你發現是另外一種場景
[00:09:05.000 --> 00:09:07.000]  你現在看到任何神祝福的教會
[00:09:07.000 --> 00:09:09.000]  你心裡面是充滿感恩的
[00:09:09.000 --> 00:09:10.000]  你真的懂得欣賞
[00:09:10.000 --> 00:09:11.000]  說他們做得好棒
[00:09:11.000 --> 00:09:13.000]  我太欣賞了
[00:09:13.000 --> 00:09:15.000]  你真的可以享受在其中
[00:09:15.000 --> 00:09:17.000]  跟他們一同的快樂
[00:09:17.000 --> 00:09:18.000]  另外比你做得差的
[00:09:18.000 --> 00:09:19.000]  你不會去踩他們
[00:09:19.000 --> 00:09:20.000]  說怎麼搞成這樣
[00:09:20.000 --> 00:09:21.000]  也不會
[00:09:21.000 --> 00:09:23.000]  你還是接納他們
[00:09:23.000 --> 00:09:26.000]  同樣對他們有耐心
[00:09:26.000 --> 00:09:27.000]  懂得愛他們
[00:09:27.000 --> 00:09:31.000]  你知道耶穌今天要彼得所做的事情
[00:09:31.000 --> 00:09:33.000]  是牧養他的羊
[00:09:33.000 --> 00:09:34.000]  要牧養他的羊
[00:09:34.000 --> 00:09:36.000]  無論是你是各種的場合
[00:09:36.000 --> 00:09:38.000]  無論是我是小組長什麼的
[00:09:38.000 --> 00:09:40.000]  也是一種牧養的方式
[00:09:40.000 --> 00:09:42.000]  你知道各種侍奉裡面
[00:09:42.000 --> 00:09:44.000]  小組長壓力其實很大
[00:09:44.000 --> 00:09:46.000]  其實不是因為做的事情很累
[00:09:46.000 --> 00:09:47.000]  是因為心理壓力大
[00:09:47.000 --> 00:09:48.000]  為什麼心理壓力大
[00:09:48.000 --> 00:09:49.000]  是因為這個
[00:09:49.000 --> 00:09:51.000]  很多人侍奉做組長
[00:09:51.000 --> 00:09:53.000]  一做半年就燃燒什麼的
[00:09:53.000 --> 00:09:56.000]  不是因為體力活動的燃燒
[00:09:56.000 --> 00:09:58.000]  是那種心靈的燃燒
[00:09:58.000 --> 00:09:59.000]  心靈的燃燒是因為
[00:09:59.000 --> 00:10:02.000]  我們一直活在比較當中
[00:10:02.000 --> 00:10:05.000]  一旦有比較就不安全
[00:10:05.000 --> 00:10:06.000]  一旦有不安全
[00:10:06.000 --> 00:10:08.000]  你永遠會燃燒
[00:10:08.000 --> 00:10:10.000]  很快就燃燒
[00:10:10.000 --> 00:10:12.000]  除非你勝過了這個
[00:10:12.000 --> 00:10:14.000]  所以如果彼得是懷著
[00:10:14.000 --> 00:10:16.000]  以前的心態誤會的
[00:10:16.000 --> 00:10:18.000]  就是你們都不算什麼
[00:10:18.000 --> 00:10:20.000]  我是黎明最好的
[00:10:20.000 --> 00:10:21.000]  如果是懷著這種心態
[00:10:21.000 --> 00:10:23.000]  他要誤會下去
[00:10:23.000 --> 00:10:25.000]  他會很苦讀的
[00:10:25.000 --> 00:10:26.000]  他會心裡很不健康
[00:10:26.000 --> 00:10:28.000]  心裡充滿了憤怒
[00:10:28.000 --> 00:10:29.000]  充滿了不平衡
[00:10:29.000 --> 00:10:31.000]  很快就倒下
[00:10:31.000 --> 00:10:32.000]  所以主耶穌說
[00:10:32.000 --> 00:10:34.000]  你接受這個使命
[00:10:34.000 --> 00:10:35.000]  牧養我的羊之前
[00:10:35.000 --> 00:10:37.000]  你需要突破這個
[00:10:37.000 --> 00:10:39.000]  你需要知道說
[00:10:39.000 --> 00:10:41.000]  你心裡面尋找終極的認可
[00:10:41.000 --> 00:10:43.000]  是我給你的
[00:10:43.000 --> 00:10:45.000]  我明明知道你一無是處
[00:10:45.000 --> 00:10:46.000]  我還是選擇你
[00:10:46.000 --> 00:10:48.000]  就不要以為我選你
[00:10:48.000 --> 00:10:50.000]  給你重任是因為你個人的表現
[00:10:50.000 --> 00:10:52.000]  跟這個一點關係都沒有
[00:10:52.000 --> 00:10:54.000]  完全只是因為我盯著實價
[00:10:54.000 --> 00:10:56.000]  我把恩典給你
[00:10:56.000 --> 00:10:57.000]  你認清了這一點
[00:10:57.000 --> 00:10:58.000]  接下來的路
[00:10:58.000 --> 00:11:00.000]  就會走得很好
[00:11:00.000 --> 00:11:03.000]  無論你的侍奉是成還是敗
[00:11:03.000 --> 00:11:04.000]  都不重要
[00:11:04.000 --> 00:11:06.000]  重點是你在這個過程當中
[00:11:06.000 --> 00:11:08.000]  你會每一天都很快樂
[00:11:08.000 --> 00:11:09.000]  很開心
[00:11:09.000 --> 00:11:10.000]  這是最重要的
[00:11:10.000 --> 00:11:12.000]  而且你會很正面的
[00:11:12.000 --> 00:11:13.000]  去面對前面的一切
[00:11:13.000 --> 00:11:15.000]  這個也是今天
[00:11:15.000 --> 00:11:16.000]  這段經文給我們一個
[00:11:16.000 --> 00:11:18.000]  非常大的提醒
[00:11:18.000 --> 00:11:20.000]  所以希望
[00:11:20.000 --> 00:11:21.000]  無論過去你是活在
[00:11:21.000 --> 00:11:22.000]  這種比較當中
[00:11:22.000 --> 00:11:23.000]  你也活在幻覺當中
[00:11:23.000 --> 00:11:25.000]  不願意面對真實的自己
[00:11:25.000 --> 00:11:28.000]  希望主耶穌盯完實價之後
[00:11:28.000 --> 00:11:29.000]  以救主的身份
[00:11:29.000 --> 00:11:31.000]  來到你面前問你說
[00:11:31.000 --> 00:11:33.000]  如果你一無是處
[00:11:33.000 --> 00:11:35.000]  是因為我盯了實價才選你的
[00:11:35.000 --> 00:11:36.000]  你願意愛我嗎
[00:11:36.000 --> 00:11:38.000]  我希望你的答案是
[00:11:38.000 --> 00:11:39.000]  我還是愛你
[00:11:39.000 --> 00:11:41.000]  因為這樣我愛你
[00:11:41.000 --> 00:11:43.000]  接下來侍奉的路
[00:11:43.000 --> 00:11:45.000]  你會完全不一樣
[00:11:45.000 --> 00:11:47.000]  你就從那種極端的
[00:11:47.000 --> 00:11:48.000]  要麼自大
[00:11:48.000 --> 00:11:49.000]  要麼自卑的那種
[00:11:49.000 --> 00:11:51.000]  來來回回當中釋放出來
[00:11:51.000 --> 00:11:53.000]  你能夠enjoy每一天
[00:11:53.000 --> 00:11:55.000]  無論任何的情景
[00:11:55.000 --> 00:11:56.000]  是很不一樣
[00:11:56.000 --> 00:11:57.000]  那最後給大家一個
[00:11:57.000 --> 00:11:59.000]  最後的鼓勵就是
[00:11:59.000 --> 00:12:01.000]  我們雖然都會面對一個真相
[00:12:01.000 --> 00:12:02.000]  我們都很脆弱
[00:12:02.000 --> 00:12:03.000]  對身邊的事情
[00:12:03.000 --> 00:12:05.000]  掌控能力也不是太大
[00:12:05.000 --> 00:12:07.000]  雖然有時候我們也比較
[00:12:07.000 --> 00:12:09.000]  但是儘管我們要面對
[00:12:09.000 --> 00:12:11.000]  但是我們還是可以活出
[00:12:11.000 --> 00:12:15.000]  一個神非常有價值的生命
[00:12:15.000 --> 00:12:16.000]  所以主耶穌每一次
[00:12:16.000 --> 00:12:18.000]  問完彼得愛不愛你
[00:12:18.000 --> 00:12:20.000]  接下來他都給彼得一個
[00:12:20.000 --> 00:12:21.000]  非常重要的任務
[00:12:21.000 --> 00:12:24.000]  那就是你牧羊我的羊
[00:12:24.000 --> 00:12:25.000]  你還是要有一個
[00:12:25.000 --> 00:12:27.000]  非常榮耀的神的計畫
[00:12:27.000 --> 00:12:28.000]  在你身上
[00:12:28.000 --> 00:12:31.000]  你還是可以活得很好
[00:12:31.000 --> 00:12:32.000]  我身邊其實
[00:12:32.000 --> 00:12:35.000]  也認識很多這樣的人
[00:12:35.000 --> 00:12:36.000]  不論是見證
[00:12:36.000 --> 00:12:37.000]  還是我真實認識的
[00:12:37.000 --> 00:12:40.000]  我自己特別佩服這種人
[00:12:40.000 --> 00:12:42.000]  以前曾經做得很大
[00:12:42.000 --> 00:12:44.000]  那後來因為貪污的緣故
[00:12:44.000 --> 00:12:45.000]  被坐到監牢裡面
[00:12:45.000 --> 00:12:48.000]  坐了好像超過十年吧
[00:12:48.000 --> 00:12:49.000]  後來出來之後
[00:12:49.000 --> 00:12:50.000]  人家說他是不是一蹶不振
[00:12:50.000 --> 00:12:51.000]  不是
[00:12:51.000 --> 00:12:53.000]  他出來之後繼續他的事工
[00:12:53.000 --> 00:12:55.000]  現在也是繼續成為
[00:12:55.000 --> 00:12:58.000]  神大大使用的一位僕人
[00:12:58.000 --> 00:12:59.000]  他的兒子寫了一本書
[00:12:59.000 --> 00:13:01.000]  叫Shadow of Grace
[00:13:01.000 --> 00:13:02.000]  就是終於知道
[00:13:02.000 --> 00:13:03.000]  什麼叫神的恩典
[00:13:03.000 --> 00:13:05.000]  這種我非常的欣賞
[00:13:05.000 --> 00:13:07.000]  因為我特別欣賞那種說
[00:13:07.000 --> 00:13:09.000]  你跌倒過之後
[00:13:09.000 --> 00:13:11.000]  神不會讓你的失敗軟弱
[00:13:11.000 --> 00:13:14.000]  成為你一個不侍奉的藉口
[00:13:14.000 --> 00:13:15.000]  而是成為一個侍奉
[00:13:15.000 --> 00:13:18.000]  再站起來的動力
[00:13:18.000 --> 00:13:20.000]  能夠重新來過
[00:13:20.000 --> 00:13:21.000]  神永遠給我們機會的
[00:13:21.000 --> 00:13:22.000]  有時候神逼我們
[00:13:22.000 --> 00:13:23.000]  有些事情發生
[00:13:23.000 --> 00:13:25.000]  是逼我們面對一個真相
[00:13:25.000 --> 00:13:26.000]  讓我們知道說
[00:13:26.000 --> 00:13:27.000]  我們前面的路
[00:13:27.000 --> 00:13:29.000]  不可以再像以前一樣
[00:13:29.000 --> 00:13:31.000]  靠著比較來得到自信
[00:13:31.000 --> 00:13:33.000]  靠著比較得到
[00:13:33.000 --> 00:13:34.000]  要麼看不起人
[00:13:34.000 --> 00:13:35.000]  要麼很自大
[00:13:35.000 --> 00:13:37.000]  是不應該這樣子的
[00:13:37.000 --> 00:13:38.000]  所以神逼我們面對一個真相
[00:13:38.000 --> 00:13:39.000]  為的是我們
[00:13:39.000 --> 00:13:40.000]  走前面的路的時候
[00:13:40.000 --> 00:13:41.000]  可以更加的有力
[00:13:41.000 --> 00:13:44.000]  走得更加的有自信
[00:13:44.000 --> 00:13:46.000]  這種自信不是建立在自己身上
[00:13:46.000 --> 00:13:47.000]  所以我鼓勵
[00:13:47.000 --> 00:13:49.000]  過去無論你想
[00:13:49.000 --> 00:13:50.000]  一想起要做族長
