
[00:00:00.000 --> 00:00:06.300]  對,我們提到約書、記,我們說要去,要得地的時候
[00:08:13.800 --> 00:08:17.000]  哇!原來加勒去到約書亞面前
[00:08:17.000 --> 00:08:18.000]  他說甚麼呢?
[00:08:18.000 --> 00:08:22.720]  他說原來加勒是問約書亞下一個地方
[00:08:22.720 --> 00:08:23.640]  我們又會想
[00:08:23.640 --> 00:08:25.160]  喂!等一下
[00:08:25.160 --> 00:08:26.720]  神不是說了嗎?
[00:08:26.720 --> 00:08:29.960]  分地有分地的規則
[00:08:29.960 --> 00:08:31.520]  為甚麼加勒好像現在
[00:08:31.520 --> 00:08:33.560]  他越過了這麼多個支派
[00:08:33.560 --> 00:08:35.160]  還要說明是甚麼
[00:08:35.160 --> 00:08:37.960]  不用用黏扣的方法去選地方
[00:08:37.960 --> 00:08:40.840]  我指明要依戴山地
[00:08:40.840 --> 00:08:42.760]  是不是加勒很沒禮貌呢?
[00:08:42.760 --> 00:08:45.120]  是不是他要挑戰權貴呢?
[00:08:45.120 --> 00:08:48.880]  但當我們再細心一點去看聖經的時候
[00:08:48.880 --> 00:08:50.760]  加勒為甚麼會這樣做呢?
[00:08:50.760 --> 00:08:54.040]  原來來自在四十五年前
[00:08:54.040 --> 00:08:56.320]  神對加勒的一個應許
[00:08:56.320 --> 00:08:57.560]  四十五年前
[00:08:57.560 --> 00:09:00.920]  就是十二探子去窺探加勒地的時候
[00:09:00.920 --> 00:09:03.600]  因為加勒他專心跟從神
[00:09:03.600 --> 00:09:05.000]  神稱讚他說
[00:09:05.000 --> 00:09:06.960]  唯獨我的僕人加勒
[00:09:06.960 --> 00:09:09.120]  因他另有一個心智
[00:09:09.120 --> 00:09:10.840]  專一跟從我
[00:09:10.840 --> 00:09:14.120]  我就把他領進他所去過的那地
[00:09:14.120 --> 00:09:17.120]  他的後裔也必得那地為業
[00:09:17.120 --> 00:09:18.560]  加勒記住了
[00:09:18.560 --> 00:09:19.960]  他記住了甚麼?
[00:09:19.960 --> 00:09:21.760]  四十五年前
[00:09:21.760 --> 00:09:25.040]  原來神跟我說過這一句說話
[00:09:25.040 --> 00:09:28.160]  所以我一直記住
[00:09:28.160 --> 00:09:30.080]  神你的應許何時實現呢?
[00:09:30.080 --> 00:09:31.440]  現在我的腳
[00:09:31.440 --> 00:09:33.760]  我已經站在加勒的地上
[00:09:33.760 --> 00:09:35.960]  接著約書亞說
[00:09:35.960 --> 00:09:37.520]  開始分地了
[00:09:37.520 --> 00:09:38.920]  他在心裡說甚麼?
[00:09:38.920 --> 00:09:40.360]  神的時間來到了
[00:09:40.360 --> 00:09:42.640]  我趕著去領獎
[00:09:42.640 --> 00:09:45.280]  所以加勒去到約書亞面前
[00:09:45.280 --> 00:09:46.000]  他不是說
[00:09:46.000 --> 00:09:47.920]  約書亞你要給我一塊地
[00:09:47.920 --> 00:09:48.840]  他不是這樣說
[00:09:48.840 --> 00:09:53.680]  他說:請你約書亞,請你把這塊地給我
[00:09:53.680 --> 00:09:54.560]  所以我們看到
[00:09:54.560 --> 00:09:56.600]  加勒其實對約書亞
[00:09:56.600 --> 00:09:58.200]  一個大領寫
[00:09:58.200 --> 00:10:00.360]  其實他表現出他的尊敬
[00:10:00.360 --> 00:10:02.600]  跟他那份的順從
[00:10:02.600 --> 00:10:05.360]  而加勒他記得四十五年前的事
[00:10:05.360 --> 00:10:08.840]  我看下去大家都非常年輕
[00:10:08.840 --> 00:10:10.320]  倘若
[00:10:10.320 --> 00:10:11.160]  四十五年前的事
[00:10:11.160 --> 00:10:13.080]  我不知道你記得多少
[00:10:13.080 --> 00:10:13.800]  倘若你是
[00:10:13.800 --> 00:10:14.440]  倘若
[00:10:14.440 --> 00:10:15.760]  我知道大家未是
[00:10:15.760 --> 00:10:17.120]  六十歲
[00:10:17.120 --> 00:10:18.200]  四十五年前
[00:10:18.200 --> 00:10:20.040]  即是你只有十五歲
[00:10:20.040 --> 00:10:23.400]  請問我們當中有多少位大仙姊妹
[00:10:23.400 --> 00:10:24.400]  你記得十五歲
[00:10:24.400 --> 00:10:25.800]  即是你中三那年
[00:10:25.800 --> 00:10:27.160]  你班主任的名字
[00:10:27.160 --> 00:10:28.960]  請舉手
[00:10:28.960 --> 00:10:30.920]  嘩!厲害!厲害!
[00:10:30.920 --> 00:10:32.920]  還有沒有?還有沒有?
[00:10:32.920 --> 00:10:34.960]  這場比較多
[00:10:34.960 --> 00:10:36.640]  過去那四場
[00:10:36.640 --> 00:10:40.200]  即是小貓兩三隻的手
[00:10:40.200 --> 00:10:42.800]  我又給大家多一個挑戰
[00:10:42.800 --> 00:10:46.600]  如果你們今年五十歲
[00:10:46.600 --> 00:10:49.200]  你四十五年前是五歲
[00:10:49.200 --> 00:10:53.360]  五歲你父母送了一份甚麼生日禮物給你
[00:10:53.360 --> 00:10:56.000]  有沒有人記得?請舉手
[00:10:56.000 --> 00:10:57.800]  喂!一次
[00:10:57.800 --> 00:10:59.120]  兩次
[00:10:59.120 --> 00:11:01.320]  三次
[00:11:01.320 --> 00:11:02.480]  我想說九點鐘那場
[00:11:02.480 --> 00:11:03.720]  我媽媽坐在那裏
[00:11:03.720 --> 00:11:05.600]  她都不記得
[00:11:05.600 --> 00:11:07.400]  我想說
[00:11:07.400 --> 00:11:10.000]  兩條問題我都是答不到的
[00:11:10.000 --> 00:11:11.760]  但我們會問是甚麼呢
[00:11:11.760 --> 00:11:13.840]  就是為甚麼加勒記得
[00:11:13.840 --> 00:11:15.560]  那時候未有些補品
[00:11:15.560 --> 00:11:18.040]  保護腦袋,沒有這些東西
[00:11:18.040 --> 00:11:19.880]  為甚麼加勒記得呢
[00:11:19.880 --> 00:11:21.640]  我又嘗試用一個
[00:11:21.640 --> 00:11:23.600]  很少少的運動
[00:11:23.600 --> 00:11:27.080]  跟大家做一個示範
[00:11:27.080 --> 00:11:28.560]  在螢光幕的裏面
[00:11:28.560 --> 00:11:31.520]  大家看到有一首歌的歌詞
[00:11:31.520 --> 00:11:34.680]  「對抗命運,但我永不怕捱」
[00:11:34.680 --> 00:11:37.960]  「過去現在,難題迎刃解」
[00:11:37.960 --> 00:11:40.440]  大家懂得這首歌嗎?
[00:11:40.440 --> 00:11:43.440]  懂嗎?哪一套劇集的?
[00:11:43.440 --> 00:11:45.400]  嘩!
[00:11:45.400 --> 00:11:47.080]  是呀!
[00:11:47.080 --> 00:11:52.000]  咦!又回到上下一支了
[00:11:52.000 --> 00:11:53.240]  沒錯
[00:11:53.240 --> 00:11:56.520]  這首歌是「飛越十八層」的主題曲
[00:11:56.520 --> 00:11:59.120]  「難為正邪定分界」
[00:11:59.120 --> 00:12:01.200]  我上網搜尋的時候
[00:12:01.200 --> 00:12:06.200]  原來這套劇是1978年播放的
[00:12:06.200 --> 00:12:12.120]  1978年不知道剛才答到的人在哪裏
[00:12:12.120 --> 00:12:13.480]  我們會問
[00:12:13.480 --> 00:12:16.080]  「爸爸媽媽這麼疼你,給你一份生日禮物」
[00:12:16.080 --> 00:12:17.960]  「你五歲的時候,你不記得?」
[00:12:17.960 --> 00:12:20.800]  但這首歌為甚麼我們會記得呢?
[00:12:20.800 --> 00:12:23.600]  因為當時香港沒有甚麼娛樂
[00:12:23.600 --> 00:12:26.520]  我們最多每一晚回到家中吃飯的時候
[00:12:26.520 --> 00:12:27.960]  就開了電視
[00:12:27.960 --> 00:12:29.960]  然後看著這套劇集
[00:12:29.960 --> 00:12:31.480]  那首歌不停地播放
[00:12:31.480 --> 00:12:33.960]  「對抗命運,但我永不怕捱」
[00:12:33.960 --> 00:12:37.120]  每晚就是「對抗命運,但我永不怕捱」
[00:12:37.120 --> 00:12:40.120]  直到今天,可能當中沒有誰看過這套劇
[00:12:40.120 --> 00:12:42.320]  但我們的腦袋仍然記得是甚麼
[00:12:42.320 --> 00:12:45.320]  「對抗命運,但我永不怕捱」
[00:12:45.320 --> 00:12:46.360]  我們會記得
[00:12:46.360 --> 00:12:49.600]  因為歌詞一直在我們腦海裏出現
[00:12:49.600 --> 00:12:54.240]  而現在為甚麼神和他講的45年前記得呢?
[00:12:54.240 --> 00:12:57.320]  因為同樣,神和他講的說話
[00:12:57.320 --> 00:12:58.800]  他進來的時候
[00:12:58.800 --> 00:13:01.880]  他在腦海裏不停地反覆地去想
[00:13:01.880 --> 00:13:03.640]  反覆地思量
[00:13:03.640 --> 00:13:05.800]  「神啊,你的說話是甚麼意思?」
[00:13:05.800 --> 00:13:07.240]  「你今天跟我說這句說話」
[00:13:07.240 --> 00:13:10.360]  「我很想更加認識你那份能力」
[00:13:10.360 --> 00:13:14.360]  常常人們都說上帝的說話是大有能力的時候
[00:13:14.360 --> 00:13:17.120]  我聽到姊妹又說,分享她的見證
[00:13:17.120 --> 00:13:18.440]  上帝的說話大有能力
[00:13:18.440 --> 00:13:20.360]  弟兄又這樣說的時候
[00:13:20.360 --> 00:13:23.680]  「上帝啊,我不甘於聽別人說見證」
[00:13:23.680 --> 00:13:25.200]  「我是想是我自己」
[00:13:25.200 --> 00:13:27.720]  「我自己第一身的,我就會看到」
[00:13:27.720 --> 00:13:31.200]  「我聽到上帝你的說話是大有能力」
[00:13:31.200 --> 00:13:33.080]  當我們常常都說
[00:13:33.080 --> 00:13:36.840]  上帝的話是我們腳前的燈,路上的光
[00:13:36.840 --> 00:13:37.720]  我們今天
[00:13:37.720 --> 00:13:40.520]  稍後我們可能去茶樓
[00:13:40.520 --> 00:13:42.080]  去喝茶的時候
[00:13:42.080 --> 00:13:43.120]  我們很想問
[00:13:43.120 --> 00:13:44.360]  「上帝,你今天的說話」
[00:13:44.360 --> 00:13:46.760]  「你怎樣去帶領我前面的路」
[00:13:46.760 --> 00:13:50.520]  「教我怎樣面對我每一個的處境」
[00:13:50.520 --> 00:13:52.480]  「就算我要去見哪一個朋友」
[00:13:52.480 --> 00:13:54.880]  「我去見哪一個弟兄姊妹的時候」
[00:13:54.880 --> 00:13:56.160]  「上帝,你給我說話」
[00:13:56.160 --> 00:14:00.640]  「讓我用你的說話去祝福其他人」
[00:14:00.640 --> 00:14:01.960]  迦納就是這樣
[00:14:01.960 --> 00:14:03.400]  他傳人的去想
[00:14:03.400 --> 00:14:08.160]  他就說「上帝,我很想去認識你的說話」
[00:14:08.160 --> 00:14:10.920]  這個也是在聖經裡面
[00:14:10.920 --> 00:14:13.000]  在《生命記》神的吩咐說什麼
[00:14:13.000 --> 00:14:14.720]  「我今天所吩咐你的話」
[00:14:14.720 --> 00:14:16.600]  「都要記在心上」
[00:14:16.600 --> 00:14:17.960]  「無論你坐在家裡」
[00:14:17.960 --> 00:14:19.160]  「行在路上」
[00:14:19.160 --> 00:14:20.360]  「躺下起來」
[00:14:20.360 --> 00:14:22.160]  「都要談論」
[00:14:22.160 --> 00:14:24.360]  就是說上帝的說話
[00:14:24.360 --> 00:14:25.720]  左以入左利
[00:14:25.720 --> 00:14:27.960]  在哪裡出的?
[00:14:27.960 --> 00:14:30.720]  幸好大家都沒有猶豫出
[00:14:30.720 --> 00:14:33.600]  左以入左利是落在心裡
[00:14:33.600 --> 00:14:35.560]  在心裡我們的心田
[00:14:35.560 --> 00:14:37.400]  怎樣讓上帝的說話
[00:14:37.400 --> 00:14:40.840]  能夠成為一個好土去摘根成長
[00:14:40.840 --> 00:14:42.240]  迦納就是因為這樣
[00:14:42.240 --> 00:14:43.360]  反覆的思量
[00:14:43.360 --> 00:14:46.400]  將上帝的說話藏在心裡的緣故
[00:14:46.400 --> 00:14:48.320]  所以聖經裡面
[00:14:48.320 --> 00:14:49.160]  他欣賞迦納
[00:14:49.160 --> 00:14:50.520]  他讚賞迦納
[00:14:50.520 --> 00:14:52.960]  說他專心根從神
[00:14:52.960 --> 00:14:55.200]  而專心根從神
[00:14:55.200 --> 00:14:58.840]  其實在聖經裡面出現過八次
[00:14:58.840 --> 00:15:00.160]  有七次
[00:15:00.160 --> 00:15:02.320]  他是用來形容迦納
[00:15:02.320 --> 00:15:03.880]  有一次
[00:15:03.880 --> 00:15:04.800]  是用來形容誰呢?
[00:15:04.800 --> 00:15:06.400]  那我就賣過關子
[00:15:06.400 --> 00:15:09.880]  稍後我就會跟大家去講
[00:15:09.880 --> 00:15:12.240]  而我們今天講的約書亞記十四章
[00:15:12.240 --> 00:15:14.760]  就有三次去提到
[00:15:14.760 --> 00:15:17.480]  迦納他是一個專心根從神的人
[00:15:17.480 --> 00:15:19.440]  所以我們也要去想想
[00:15:19.440 --> 00:15:23.400]  究竟甚麼叫做專心根從神呢?
[00:15:23.400 --> 00:15:24.680]  專心是否現在
[00:15:24.680 --> 00:15:28.000]  我知道有些小朋友應該要去考試
[00:15:28.000 --> 00:15:31.440]  專心的時候就是收起他的iPad
[00:15:31.440 --> 00:15:32.200]  電腦
[00:15:32.200 --> 00:15:33.440]  所有娛樂模式
[00:15:33.440 --> 00:15:35.360]  前面只有一樣東西
[00:15:35.360 --> 00:15:36.800]  就是教科書
[00:15:36.800 --> 00:15:38.960]  是否這樣就是專心呢?
[00:15:38.960 --> 00:15:40.440]  因為我們現在這個社會
[00:15:40.440 --> 00:15:43.640]  常常都說要有這個efficiency
[00:15:43.640 --> 00:15:45.160]  要有效率
[00:15:45.160 --> 00:15:47.360]  是否專心就是違反了
[00:15:47.360 --> 00:15:49.920]  現在市場所說的multitasking
[00:15:49.920 --> 00:15:51.440]  一身經幾職
[00:15:51.440 --> 00:15:53.560]  總之做事要快、準
[00:15:53.560 --> 00:15:55.120]  是否這樣呢?
[00:15:55.120 --> 00:15:57.040]  我們嘗試
[00:15:57.040 --> 00:15:59.520]  從其他聖經譯本
[00:15:59.520 --> 00:16:00.880]  我們去看看
[00:16:00.880 --> 00:16:02.240]  專心根從神
[00:16:02.240 --> 00:16:04.920]  在其他譯本裏面說甚麼好嗎?
[00:16:04.920 --> 00:16:06.040]  在聖經裏面
[00:16:06.040 --> 00:16:07.160]  呂振宗譯本
[00:16:07.160 --> 00:16:08.120]  他這樣說
[00:16:08.120 --> 00:16:08.760]  他說
[00:16:08.760 --> 00:16:11.000]  專心根從神是滿心滿懷
[00:16:11.000 --> 00:16:13.320]  根從永恆的主
[00:16:13.320 --> 00:16:14.000]  新譯本
[00:16:14.000 --> 00:16:15.480]  他說是完全順從
[00:16:15.480 --> 00:16:18.000]  耶和華以色列的神
[00:16:18.000 --> 00:16:19.360]  如果我們看多一個譯本
[00:16:19.360 --> 00:16:20.880]  英文譯本ESV
[00:16:20.880 --> 00:16:23.320]  他說是Holy Followed
[00:16:23.320 --> 00:16:25.040]  The Lord, my God
[00:16:25.040 --> 00:16:25.680]  因為說甚麼?
[00:16:25.680 --> 00:16:27.360]  原來專心根從神
