
[00:00:00.000 --> 00:00:01.440]  鄒同志 我也很感謝你
[00:04:02.840 --> 00:04:06.440]  驚動警方插手調查
[00:04:06.440 --> 00:04:12.720]  調查究竟在學校處理這些投訴的時候
[00:04:12.720 --> 00:04:16.000]  有沒有一些適當的情形
[00:04:16.000 --> 00:04:19.040]  有沒有將一些其實應該報警但沒有報到的事情
[00:04:19.040 --> 00:04:22.400]  就是說警方多少查了視察
[00:04:22.400 --> 00:04:27.320]  輔導員有沒有做錯的地方
[00:04:27.320 --> 00:04:30.160]  舉個例子 大家明白的
[00:04:30.160 --> 00:04:32.800]  譬如我們在多倫多或安省
[00:04:32.800 --> 00:04:35.360]  譬如我們有交通意外
[00:04:35.360 --> 00:04:39.000]  如果那個損毀達到500元還是1000元
[00:04:39.000 --> 00:04:40.200]  你就一定要報警
[00:04:40.200 --> 00:04:44.480]  或者是有人命損傷
[00:04:44.480 --> 00:04:48.600]  舉個例子在安省如果說出現車禍的話
[00:04:48.600 --> 00:04:55.360]  當出現了人受傷或者損毀程度超過1000元
[00:04:55.360 --> 00:04:56.800]  就一定要報警
[00:04:56.800 --> 00:05:00.080]  1000元 還有人命損傷都要報的
[00:05:00.080 --> 00:05:02.680]  那就是情形就是
[00:05:02.680 --> 00:05:05.800]  是不是在一些情況是應該要報但是大學
[00:05:05.800 --> 00:05:07.480]  這間大學沒有報到呢
[00:05:07.480 --> 00:05:10.840]  是不是有這種情形就是應該要報警的
[00:05:10.840 --> 00:05:15.320]  而原來這間大學有沒有報警的情形呢
[00:05:15.320 --> 00:05:16.920]  經過了7個月的調查
[00:05:16.920 --> 00:05:19.880]  在剛剛過去的7月
[00:05:19.880 --> 00:05:23.000]  這個警方就發出一個公告
[00:05:23.000 --> 00:05:25.760]  這個調查也就正好是上個月
[00:05:25.760 --> 00:05:29.960]  他們認為這個大學並沒有違反這些法例
[00:05:29.960 --> 00:05:31.920]  大學並沒有違反法律
[00:05:31.920 --> 00:05:33.200]  不過他們補充
[00:05:33.200 --> 00:05:37.400]  這個只不過是從一個法律的觀點來看
[00:05:37.400 --> 00:05:39.160]  但是從法律的觀點來看
[00:05:39.160 --> 00:05:40.840]  跟道德倫理是沒有關係的
[00:05:40.840 --> 00:05:43.240]  跟道德倫理沒有關係
[00:05:43.240 --> 00:05:48.600]  這間大學是一些傳統的基督教大學
[00:05:48.600 --> 00:05:51.680]  這間大學是一間傳統的基督教大學
[00:05:51.680 --> 00:05:54.240]  他聲稱是依照聖經
[00:05:54.240 --> 00:05:55.600]  他聲稱是依照聖經
[00:05:55.600 --> 00:05:59.920]  教導一些所謂的基要信仰來教授學生
[00:05:59.920 --> 00:06:03.920]  就是以基要信仰來教導學生
[00:06:03.920 --> 00:06:05.880]  或者叫基要主義
[00:06:05.880 --> 00:06:07.480]  他就稱作基要主義
[00:06:07.480 --> 00:06:09.480]  基要主義就是基督教的名字
[00:06:09.480 --> 00:06:12.080]  可能大家不太知道是甚麼
[00:06:12.080 --> 00:06:16.280]  如果英文叫做fundamentalist
[00:06:16.280 --> 00:06:17.400]  或者可能清楚一點
[00:06:17.400 --> 00:06:20.200]  譬如我們近代如果看新聞
[00:06:20.200 --> 00:06:21.960]  我們看見譬如伊斯蘭教
[00:06:21.960 --> 00:06:27.040]  我們有時會叫一些所謂原教旨主義者
[00:06:27.040 --> 00:06:28.960]  譬如我們最近看電視
[00:06:28.960 --> 00:06:32.760]  譬如說是伊斯蘭教就稱作原教旨主義者
[00:06:32.760 --> 00:06:35.960]  基督教也有原教旨主義者
[00:06:35.960 --> 00:06:40.040]  基督教也有原教旨主義者
[00:06:40.040 --> 00:06:42.720]  他就說用這些基要信仰來教授學生
[00:06:42.720 --> 00:06:46.120]  都是確保他們大學裏面的學生
[00:06:46.120 --> 00:06:48.280]  是不會被世俗所污染
[00:06:48.280 --> 00:06:51.320]  卻說全人不受世俗所污染
[00:06:51.320 --> 00:06:52.840]  但是在這件事件
[00:06:52.840 --> 00:06:56.360]  在這件大學裏面處理性侵犯的事件
[00:06:56.360 --> 00:06:57.600]  跟我們說了些甚麼呢
[00:06:57.600 --> 00:07:00.800]  這大學去性侵犯事件說明了甚麼呢
[00:07:00.800 --> 00:07:04.320]  就是無論是用了甚麼規條指引
[00:07:04.320 --> 00:07:07.760]  甚至是所謂甚麼教育理念也好
[00:07:07.760 --> 00:07:11.160]  罪惡或者罪這件事都不能夠迴避
[00:07:11.160 --> 00:07:15.080]  就是說利用這個規條指引教育理念
[00:07:15.080 --> 00:07:17.640]  都不能防備這件事發生
[00:07:17.640 --> 00:07:19.400]  罪惡不能夠發生
[00:07:19.400 --> 00:07:22.760]  死根本是存在在這個世界上
[00:07:22.760 --> 00:07:24.760]  是避無可避的
[00:07:24.760 --> 00:07:27.080]  罪惡存在這個世界上
[00:07:27.080 --> 00:07:28.480]  必無可避
[00:07:28.480 --> 00:07:32.640]  這個事件也是引發我們看究竟今日教會
[00:07:32.640 --> 00:07:36.000]  這個事件也引發我們考慮到今天的教會
[00:07:36.000 --> 00:07:38.440]  都有一些很多罪惡的事情發生
[00:07:38.440 --> 00:07:40.200]  都有些罪惡的事情發生
[00:07:40.200 --> 00:07:42.560]  大家留意一下新聞
[00:07:42.560 --> 00:07:46.800]  譬如早前香港都有甚麼不關名
[00:07:46.800 --> 00:07:50.720]  有小學學生跳樓
[00:07:50.720 --> 00:07:52.320]  學校沒有報警
[00:07:52.320 --> 00:07:55.520]  譬如說在香港前面有小學學生跳樓
[00:07:55.520 --> 00:07:57.040]  小朋友報警的情形
[00:07:57.040 --> 00:08:02.560]  有很多關於性、權力、錢的醜聞
[00:08:02.560 --> 00:08:06.400]  你不用打開基督教的網站或者報紙
[00:08:06.400 --> 00:08:10.560]  你在一些主流的新聞或者主流的網站都有報道
[00:08:10.560 --> 00:08:12.560]  譬如說關於性、權力
[00:08:12.560 --> 00:08:17.480]  這個就是今天的報紙都有報導
[00:08:17.480 --> 00:08:19.520]  我們在教會來說
[00:08:19.520 --> 00:08:21.640]  根本這些事情是不能夠避的時候
[00:08:21.640 --> 00:08:24.480]  我們是應該怎樣去處理它呢
[00:08:24.480 --> 00:08:27.280]  這些問題不可避免的時候
[00:08:27.280 --> 00:08:28.640]  教會應該如何處理呢
[00:08:28.640 --> 00:08:30.200]  我們將它淡化了
[00:08:30.200 --> 00:08:32.960]  然後等時間慢慢沖淡它
[00:08:32.960 --> 00:08:34.320]  就好像這間大學說
[00:08:34.320 --> 00:08:36.120]  將它拋諸於後
[00:08:36.120 --> 00:08:37.240]  過了三五七年
[00:08:37.240 --> 00:08:39.440]  不記得了就當沒事發生過
[00:08:39.440 --> 00:08:41.760]  是不是將它拋諸於老後
[00:08:41.760 --> 00:08:44.400]  三五年以後不記得了
[00:08:44.400 --> 00:08:46.400]  就當做無事發生一樣呢
[00:08:46.400 --> 00:08:48.480]  還是我們要去正面面對它呢
[00:08:48.480 --> 00:08:50.000]  還是要正面面對它呢
[00:08:50.000 --> 00:08:53.320]  但是正面面對它又應該怎樣面對呢
[00:08:53.320 --> 00:08:55.800]  如果正面面對要怎樣去面對呢
[00:08:55.800 --> 00:09:00.040]  有什麼依據去處理呢
[00:09:00.040 --> 00:09:03.800]  今天我們跟大家看這個哥倫多前書第一章第一節九節
[00:09:03.800 --> 00:09:06.560]  裏面就是有一些借鏡可以給我們看到
[00:09:06.560 --> 00:09:11.320]  我們今天就要看哥倫多前書一到九節
[00:09:11.320 --> 00:09:13.320]  這裏面就有些借鏡可以讓我們知道
[00:09:13.320 --> 00:09:16.600]  我想問大家之前有沒有看過哥倫多前書的
[00:09:16.600 --> 00:09:19.480]  我請問大家之前有沒有看過哥倫多前書
[00:09:19.480 --> 00:09:22.960]  大家都有少少概念這間教會是怎樣的
[00:09:22.960 --> 00:09:25.320]  大家應該心目中都有一個概念
[00:09:25.320 --> 00:09:26.680]  是一個什麼樣的教會
[00:09:26.680 --> 00:09:28.920]  有些事件可能你看完之後
[00:09:28.920 --> 00:09:32.400]  你會說可以有些什麼事情發生的
[00:09:32.400 --> 00:09:36.360]  看完以後就會有這樣的事情發生嗎
[00:09:36.360 --> 00:09:40.160]  我們首先進入經文給大家看
[00:09:40.160 --> 00:09:45.560]  我們首先來看保羅對他的第一節裏面
[00:09:45.560 --> 00:09:49.280]  保羅對他自己的稱呼
[00:09:49.280 --> 00:09:50.920]  其實是可以反映到
[00:09:50.920 --> 00:09:52.560]  他怎樣稱呼呢
[00:09:52.560 --> 00:09:59.800]  奉上帝旨意蒙造作耶穌基督使徒的保羅
[00:09:59.800 --> 00:10:04.280]  你看這裏保羅是怎麽提到他自己的稱呼的
[00:10:04.280 --> 00:10:09.000]  是奉神旨意蒙造作耶穌基督使徒的保羅
[00:10:09.000 --> 00:10:12.320]  我們看這些稱呼我們不要小看它
[00:10:12.320 --> 00:10:14.280]  我們不要小看這些稱呼
[00:10:14.280 --> 00:10:17.720]  這個是哥倫多前書
[00:10:17.720 --> 00:10:20.720]  但如果你翻看前面的羅馬書
[00:10:20.720 --> 00:10:23.960]  或者翻看哥倫多後書
[00:10:23.960 --> 00:10:25.920]  稱呼都是有不同的
[00:10:25.920 --> 00:10:27.800]  保羅對自己的自稱
[00:10:27.800 --> 00:10:29.960]  如果說你打開羅馬書
[00:10:29.960 --> 00:10:31.960]  或者打開哥倫多後書
[00:10:31.960 --> 00:10:36.080]  你都會發現保羅對自己的稱呼都有所變化
[00:10:36.080 --> 00:10:39.880]  他要告訴讀者我是誰
[00:10:39.880 --> 00:10:41.920]  他現在告訴讀者我是誰
[00:10:41.920 --> 00:10:43.720]  我和你的關係是什麽
[00:10:43.720 --> 00:10:45.800]  我和你是什麽樣的關係
[00:10:45.800 --> 00:10:48.720]  這些我是誰和這個關係
[00:10:48.720 --> 00:10:51.960]  亦都引申到往後的經文裏面的內容
[00:10:51.960 --> 00:10:56.000]  所以這裏會影響到往後經文的內容
[00:10:56.000 --> 00:11:00.720]  正如我們小時候學寫信也好
[00:11:00.720 --> 00:11:03.160]  親愛的舅父
[00:11:03.160 --> 00:11:04.960]  就像我們小時候寫信一樣
[00:11:04.960 --> 00:11:06.400]  寫親愛的舅父
[00:11:06.400 --> 00:11:08.480]  一個生和舅父的一個溝通
[00:11:08.480 --> 00:11:14.680]  或者原來舅父是我媽媽的哥或者弟弟
[00:11:14.680 --> 00:11:18.920]  這麽寫就反映了我的生活
[00:11:18.920 --> 00:11:21.240]  我心裏的哥哥和弟弟
[00:11:21.240 --> 00:11:23.880]  在保羅那個時期
[00:11:23.880 --> 00:11:25.120]  即是羅馬帝國的時候
[00:11:25.120 --> 00:11:27.440]  他們都有這樣的格式
[00:11:27.440 --> 00:11:37.800]  甚至更加詳細地對作者的介紹
[00:11:37.800 --> 00:11:40.040]  更加詳細地對作者的介紹
[00:11:40.040 --> 00:11:45.440]  希望一開始讀者可以了解這是什麽人和我什麽關係
[00:11:45.440 --> 00:11:47.200]  他可能將會說些什麽呢
[00:11:47.200 --> 00:11:49.840]  就是說這是什麽人和我有什麽關係
[00:11:49.840 --> 00:11:51.280]  他將會講什麽呢
[00:11:51.280 --> 00:11:56.480]  保羅說自己作為一個耶穌基督的使徒
[00:11:56.480 --> 00:11:58.240]  他作為耶穌基督的使徒
[00:11:58.240 --> 00:12:00.240]  是奉上帝旨意
[00:12:00.240 --> 00:12:01.400]  是奉上帝旨意
[00:12:01.400 --> 00:12:02.640]  夢照的結果
[00:12:02.640 --> 00:12:03.720]  夢照的結果
[00:12:03.720 --> 00:12:07.240]  即是說保羅他能夠成為耶穌基督的使徒
[00:12:07.240 --> 00:12:11.240]  不是他自己的什麽決定
[00:12:11.240 --> 00:12:13.720]  保羅能夠成為耶穌基督的使徒
[00:12:13.720 --> 00:12:15.320]  並不是他自己的什麽決定
[00:12:15.320 --> 00:12:17.360]  是按照上帝的旨意
[00:12:17.360 --> 00:12:18.640]  是按照上帝的旨意
[00:12:18.640 --> 00:12:21.640]  夢照所造成的
[00:12:21.640 --> 00:12:25.440]  不是什麽關係所引發出來的
[00:12:25.440 --> 00:12:26.960]  不是什麽關係所引發出來的
[00:12:26.960 --> 00:12:29.520]  不是因爲我爸爸媽媽開教會
[00:12:29.520 --> 00:12:30.760]  我就回家了
[00:12:30.760 --> 00:12:32.640]  那我就自動做基督徒了
[00:12:32.640 --> 00:12:35.480]  不是我父母去教會
[00:12:35.480 --> 00:12:36.560]  我跟著他們去
[00:12:36.560 --> 00:12:38.120]  我就自動成為基督徒
[00:12:38.120 --> 00:12:40.640]  或者是我經過什麽想法
[00:12:40.640 --> 00:12:42.560]  或者什麽很爭取
[00:12:42.560 --> 00:12:43.640]  回到教會
[00:12:43.640 --> 00:12:45.160]  不是說這件事
[00:12:45.160 --> 00:12:46.440]  不是說我真的有什麽
[00:12:46.440 --> 00:12:49.040]  真的去努力去爭取來的
[00:12:49.040 --> 00:12:52.120]  在奉上帝旨意和夢照這個意義來説
[00:12:52.120 --> 00:12:56.080]  是説到在福音信主這個事情來説
[00:12:56.080 --> 00:12:57.720]  人是沒有主動權的
[00:12:57.720 --> 00:12:59.080]  所以奉上帝旨意
[00:12:59.080 --> 00:13:02.080]  夢照這個是使人沒有主動權的
[00:13:02.080 --> 00:13:05.680]  夢照的意思其中包括一個
[00:13:05.680 --> 00:13:07.760]  邀請呼籲的意義
[00:13:07.760 --> 00:13:10.800]  夢照有這個邀請呼籲的意義
[00:13:10.800 --> 00:13:12.800]  對於呼籲
[00:13:12.800 --> 00:13:14.960]  或者叫做一個invitation
[00:13:14.960 --> 00:13:17.320]  或者一個call
[00:13:17.320 --> 00:13:20.520]  人只可以做兩件事
[00:13:20.520 --> 00:13:22.880]  對福音信主人只可以做兩件事
[00:13:22.880 --> 00:13:25.600]  就是説接受或者是拒絕
[00:13:25.600 --> 00:13:27.760]  要麽接受要麽拒絕
[00:13:27.760 --> 00:13:30.040]  關鍵是如果沒有這個召命的話
[00:13:30.040 --> 00:13:31.640]  如果沒有這個召命的話
[00:13:31.640 --> 00:13:33.360]  人也都沒有一個召命
[00:13:33.360 --> 00:13:36.160]  能夠可以去接受或者是拒絕
[00:13:36.160 --> 00:13:38.920]  人也沒有一個召命可以接受或者拒絕
[00:13:38.920 --> 00:13:42.240]  正如譬如說今晚七點多
[00:13:42.240 --> 00:13:45.080]  我去到你府上
[00:13:45.080 --> 00:13:47.600]  如果今天晚上七點多我到你家去
[00:13:47.600 --> 00:13:49.200]  我敲你門
[00:13:49.200 --> 00:13:49.840]  敲你門
[00:13:49.840 --> 00:13:52.480]  或者原來你今晚去吃飯
[00:13:52.480 --> 00:13:53.520]  你今晚去吃飯
[00:13:53.520 --> 00:13:55.000]  我去到酒家那裏
[00:13:55.000 --> 00:13:57.040]  我坐過來
[00:13:57.040 --> 00:14:00.600]  我走到酒家坐下來
[00:14:00.600 --> 00:14:03.400]  這些叫做什麽
[00:14:03.400 --> 00:14:05.560]  不請自來
[00:14:05.560 --> 00:14:08.200]  那麽你猜我結果我有沒有扮開
[00:14:08.200 --> 00:14:10.840]  你站在我裏面吃飯
[00:14:10.840 --> 00:14:13.800]  可能大家會比較有禮貌
[00:14:13.800 --> 00:14:16.200]  家商筷子坐下來隨便
[00:14:16.200 --> 00:14:17.240]  那麽我又好人
[00:14:17.240 --> 00:14:18.920]  你隨便坐下
[00:14:18.920 --> 00:14:22.680]  如果說七點多家商筷子坐下來吃飯
[00:14:22.680 --> 00:14:24.840]  但是在一個正常的情況下
[00:14:24.840 --> 00:14:27.040]  一個不請自來的人
[00:14:27.040 --> 00:14:32.680]  根本是不可能可以參與一個宴席
[00:14:32.680 --> 00:14:36.600]  或者是一頓簡單的一頓飯都應該不可以
[00:14:36.600 --> 00:14:37.720]  就是不請自來
[00:14:37.720 --> 00:14:40.760]  通常你是不可能去參加一個宴席
[00:14:40.760 --> 00:14:42.920]  我們看看夢召就是有這樣的意義
[00:14:42.920 --> 00:14:44.240]  是一個邀請
[00:14:44.240 --> 00:14:45.560]  夢召就是這個意義
[00:14:45.560 --> 00:14:46.600]  就是一個邀請
[00:14:46.600 --> 00:14:50.640]  我們能夠得以回應這樣的一個夢召
[00:14:50.640 --> 00:14:54.320]  先有上帝作為一個主導
[00:14:54.320 --> 00:14:56.560]  我們才能夠對他的邀請
[00:14:56.560 --> 00:14:59.920]  這個邀約這個夢召去回應
[00:14:59.920 --> 00:15:02.440]  我們只有上帝主動以後
[00:15:02.440 --> 00:15:05.480]  我們才能對這個邀請做出一個回應
[00:15:05.480 --> 00:15:08.680]  所以簡單來說沒有主動的上帝呼召
[00:15:08.680 --> 00:15:12.000]  根本是沒有這個邀請
[00:15:12.000 --> 00:15:14.720]  或者我們能夠回應的一個可能性
[00:15:14.720 --> 00:15:16.600]  如果沒有上帝的邀請
[00:15:16.600 --> 00:15:18.440]  就沒有回應的可能性
[00:15:18.440 --> 00:15:19.600]  普羅順主的經歷
[00:15:19.600 --> 00:15:21.480]  我們其實也可以參考
[00:15:21.480 --> 00:15:24.200]  在《仕途行傳》的第九章
[00:15:24.200 --> 00:15:26.560]  一而其再我們可以知道
[00:15:26.560 --> 00:15:29.480]  保羅這個夢召的經歷
[00:15:29.480 --> 00:15:33.040]  我們可以參考《仕途行傳》的第九章
[00:15:33.040 --> 00:15:36.680]  當大家都已經看過那一段
[00:15:36.680 --> 00:15:37.480]  或者都知道
[00:15:37.480 --> 00:15:43.560]  譬如他是拿了一些宗教領袖的許可
[00:15:43.560 --> 00:15:47.800]  然後就去大馬式想去迫害信徒
[00:15:47.800 --> 00:15:49.000]  大家記得那一段
[00:15:49.000 --> 00:15:50.440]  大家應該都記得那一段
[00:15:50.440 --> 00:15:53.200]  他拿到一些授權
[00:15:53.200 --> 00:15:55.800]  去大馬式去迫害基督徒
[00:15:55.800 --> 00:15:59.720]  然後在這個路上主耶穌就向他點燃了
[00:15:59.720 --> 00:16:02.400]  然後在這個路上主耶穌向他顯現
[00:16:02.400 --> 00:16:05.800]  整個過程都是上帝做主導
[00:16:05.800 --> 00:16:07.840]  整個過程都是上帝做主導
[00:16:07.840 --> 00:16:10.360]  保羅一個很熱心追求
[00:16:10.360 --> 00:16:12.400]  一個很熱心之前稱為蘇俄
[00:16:12.400 --> 00:16:16.120]  一個很熱烈追求猶太信仰的人
[00:16:16.120 --> 00:16:20.200]  他是一個熱心追求猶太信仰的人
[00:16:20.200 --> 00:16:21.440]  如果根據聖經來看
[00:16:21.440 --> 00:16:24.760]  我可以假設他聽見基督徒
[00:16:24.760 --> 00:16:27.000]  或者聽見基督就已經很不耐煩
[00:16:27.000 --> 00:16:28.720]  他聽見基督徒
[00:16:28.720 --> 00:16:32.640]  或者聽到說起基督這個名字
[00:16:32.640 --> 00:16:33.440]  他就很不耐煩
[00:16:33.440 --> 00:16:35.920]  他一個階段是想去迫害基督徒
[00:16:35.920 --> 00:16:38.560]  他到了想迫害基督徒
[00:16:38.560 --> 00:16:40.600]  但是當他迫害的途中
[00:16:40.600 --> 00:16:41.920]  主耶穌向他顯現
[00:16:41.920 --> 00:16:42.920]  當他迫害的途中
[00:16:42.920 --> 00:16:44.440]  主耶穌向他顯現
[00:16:44.440 --> 00:16:45.280]  他信了主
[00:16:45.280 --> 00:16:46.040]  他信了主
[00:16:46.040 --> 00:16:48.120]  是一個很典型的
[00:16:48.120 --> 00:16:51.760]  這是奉上帝旨意的一件事情
[00:16:51.760 --> 00:16:52.800]  是一個很典型的
[00:16:52.800 --> 00:16:54.800]  奉上帝旨意的事情
[00:16:54.800 --> 00:16:58.320]  因此保羅在這裡對他的自稱
[00:16:58.320 --> 00:17:01.280]  也是埋伏在一個伏筆
[00:17:01.280 --> 00:17:02.840]  就是在將來第九章
[00:17:02.840 --> 00:17:04.880]  他在哥倫多教會
[00:17:04.880 --> 00:17:09.280]  去申辯他使徒的身份的事情
[00:17:09.280 --> 00:17:11.880]  就是在這裡留下了一個伏筆
[00:17:11.880 --> 00:17:13.680]  因為這裡留下了一個伏筆
[00:17:13.680 --> 00:17:15.520]  為他第九章申辯
[00:17:15.520 --> 00:17:20.360]  他使徒的事情
[00:17:20.360 --> 00:17:22.760]  如果我們看往後的經文
[00:17:22.760 --> 00:17:24.600]  我們知道哥倫多教會裏面
[00:17:24.600 --> 00:17:27.760]  也有很多關於保羅究竟是不是使徒
[00:17:27.760 --> 00:17:30.760]  或者他使徒身份有很多的疑問
[00:17:30.760 --> 00:17:32.000]  有很多的質疑在那裏
[00:17:32.000 --> 00:17:34.720]  因爲哥倫多教會對保羅
[00:17:34.720 --> 00:17:37.160]  是否是使徒有很多質疑
[00:17:37.160 --> 00:17:38.520]  這裏是一個伏筆
[00:17:38.520 --> 00:17:39.520]  這是一個伏筆
[00:17:39.520 --> 00:17:43.080]  在同一個第一節裏面
[00:17:43.080 --> 00:17:46.120]  也提及到另外一個人叫做索提尼
[00:17:46.120 --> 00:17:48.600]  在第一節裏面提到
[00:17:48.600 --> 00:17:50.200]  另外一個名字叫做索特尼
[00:17:50.200 --> 00:17:53.160]  這個名字也曾經出現在
[00:17:53.160 --> 00:17:56.240]  使徒行傳的第十八章十七節裏面
[00:17:56.240 --> 00:17:57.560]  這個也曾經出現在
[00:17:57.560 --> 00:17:59.400]  《史陀行傳十八章十七節》裏面
[00:17:59.400 --> 00:18:01.560]  說到這個索提尼
[00:18:01.560 --> 00:18:05.640]  是保羅停留在哥倫多的時候
[00:18:05.640 --> 00:18:10.400]  當時管猶太人會堂的一個人
[00:18:10.400 --> 00:18:14.440]  索提尼是當時保羅在
[00:18:14.440 --> 00:18:18.040]  哥倫多教會管理猶太人會堂的一個人
[00:18:18.040 --> 00:18:20.920]  在這個哥倫多傳書裏面說他不是使徒
[00:18:20.920 --> 00:18:22.440]  哥倫多傳書裏面講他不是使徒
[00:18:22.440 --> 00:18:25.440]  但是他因爲蒙召的關係
[00:18:25.440 --> 00:18:27.240]  他因爲蒙召的關係
[00:18:27.240 --> 00:18:29.240]  因爲第二節就講了
[00:18:29.240 --> 00:18:31.760]  其實哥倫多教會都是蒙召的
[00:18:31.760 --> 00:18:33.400]  他是哥倫多教會
[00:18:33.400 --> 00:18:34.400]  這個人是哥倫多教會
[00:18:34.400 --> 00:18:35.800]  他也是蒙召的一部份
[00:18:35.800 --> 00:18:37.440]  這個邏輯清楚了
[00:18:37.440 --> 00:18:41.200]  第二節會講哥倫多教會是被蒙召的
[00:18:41.200 --> 00:18:43.320]  他也是哥倫多教會的一部份
[00:18:43.320 --> 00:18:45.040]  所以他是被蒙召的
[00:18:45.040 --> 00:18:46.440]  雖然不是使徒
[00:18:46.440 --> 00:18:48.840]  但是他被評為弟兄
[00:18:48.840 --> 00:18:50.200]  他不是使徒
