
[00:00:00.000 --> 00:00:04.540]  上星期我們開始看摩西的信心
[00:03:59.280 --> 00:04:02.280]  就是要殺了埃及王的所有投生的
[00:04:02.280 --> 00:04:05.280]  包括人和生畜
[00:04:05.280 --> 00:04:09.280]  連埃及王的長子都死了
[00:04:09.280 --> 00:04:13.280]  就應驗了上主說要逼埃及放人
[00:04:13.280 --> 00:04:16.280]  和趕以色列人走的說話
[00:04:16.280 --> 00:04:18.280]  當以色列人出了埃及之後
[00:04:18.280 --> 00:04:20.280]  埃及王又後悔
[00:04:20.280 --> 00:04:25.280]  他要找兵一起去追以色列人
[00:04:25.280 --> 00:04:30.280]  結果上主就洗紅海分開
[00:04:30.280 --> 00:04:34.280]  讓以色列人可以走旱地過去
[00:04:34.280 --> 00:04:36.280]  而埃及王的軍隊看到地乾了
[00:04:36.280 --> 00:04:38.280]  一起追過去
[00:04:38.280 --> 00:04:41.280]  上主就洗海水復合
[00:04:41.280 --> 00:04:46.280]  於是埃及兵都淹死了
[00:04:46.280 --> 00:04:48.280]  成功出了埃及
[00:04:48.280 --> 00:04:50.280]  又過了紅海
[00:04:50.280 --> 00:04:55.280]  摩西帶領以色列人去到荷列山敬拜上主
[00:04:55.280 --> 00:05:00.280]  然後就起行向迦南地前進
[00:05:00.280 --> 00:05:03.280]  但是這個路程不是很順暢
[00:05:03.280 --> 00:05:07.280]  今天我們就看看路途中發生的一件事
[00:05:07.280 --> 00:05:11.280]  我們會特別留意摩西
[00:05:11.280 --> 00:05:14.280]  摩西雖然經歷了十幾個神蹟
[00:05:14.280 --> 00:05:19.280]  我們可能以為他對上主的信心一定很好
[00:05:19.280 --> 00:05:21.280]  很有進步
[00:05:21.280 --> 00:05:25.280]  不過我們可能也會很意外地發現
[00:05:25.280 --> 00:05:29.280]  他仍然很喜歡向上帝投訴
[00:05:29.280 --> 00:05:31.280]  甚至到一個地步
[00:05:31.280 --> 00:05:34.280]  竟然要求上主殺了我
[00:05:34.280 --> 00:05:37.280]  我們今天要思考這段經文
[00:06:04.280 --> 00:06:07.280]  以色列人一起離開了埃及
[00:06:07.280 --> 00:06:10.280]  這些人本來可能都是外地人
[00:06:10.280 --> 00:06:13.280]  他們移民到埃及
[00:06:13.280 --> 00:06:15.280]  想找更好的生活
[00:06:15.280 --> 00:06:19.280]  就好像今天世界都有很多的經濟難民
[00:06:19.280 --> 00:06:20.280]  或者移民一樣
[00:06:20.280 --> 00:06:22.280]  離開了自己的祖國
[00:06:22.280 --> 00:06:24.280]  去到另外一個地方
[00:06:24.280 --> 00:06:26.280]  是找更好的生活
[00:06:26.280 --> 00:06:31.280]  當他們看到以色列人的上帝所行的神蹟之後
[00:06:31.280 --> 00:06:33.280]  他們都跟著以色列人
[00:06:33.280 --> 00:06:37.280]  離開埃及去尋找更美的家鄉
[00:06:37.280 --> 00:06:39.280]  但在路途上
[00:06:39.280 --> 00:06:41.280]  這些外族人
[00:06:41.280 --> 00:06:44.280]  走了一段日子還沒有去到迦南地
[00:06:44.280 --> 00:06:45.280]  又沒有地分
[00:06:45.280 --> 00:06:49.280]  而路上又覺得真的沒有一口好吃
[00:06:49.280 --> 00:06:51.280]  就開始發怨言
[00:06:51.280 --> 00:06:54.280]  他們帶頭發怨言之後
[00:06:54.280 --> 00:06:58.280]  就令到一些以色列人都一起埋怨
[00:06:58.280 --> 00:07:01.280]  並且他們懷念過往的好日子
[00:07:01.280 --> 00:07:03.280]  在埃及時候的幸福生活
[00:07:03.280 --> 00:07:07.280]  有魚有肉有瓜還有香菜吃
[00:07:07.280 --> 00:07:10.280]  真是人生死而無憾
[00:07:10.280 --> 00:07:12.280]  在這個曠野地方
[00:07:12.280 --> 00:07:15.280]  每天都只是吃麻辣
[00:07:15.280 --> 00:07:17.280]  他們吃麻辣都吃到厭
[00:07:17.280 --> 00:07:19.280]  無論你的廚藝有多高
[00:07:19.280 --> 00:07:21.280]  怎樣炒煎煮
[00:07:21.280 --> 00:07:24.280]  都是一味麻辣
[00:07:24.280 --> 00:07:27.280]  怎樣煮都還是麻辣
[00:07:27.280 --> 00:07:29.280]  結果他們發怨言
[00:07:29.280 --> 00:07:32.280]  說出了第五節的說話
[00:07:32.280 --> 00:07:34.280]  他們所說的
[00:07:34.280 --> 00:07:36.280]  無可否認是事實
[00:07:36.280 --> 00:07:38.280]  他們在埃及的時候
[00:07:38.280 --> 00:07:40.280]  所能吃到的食物
[00:07:40.280 --> 00:07:43.280]  的確是會比較多樣化
[00:07:43.280 --> 00:07:47.280]  吃魚真是可以不用錢的
[00:07:47.280 --> 00:07:50.280]  因為埃及有條尼羅河
[00:07:50.280 --> 00:07:52.280]  不用錢自己去釣就可以了
[00:07:52.280 --> 00:07:54.280]  免費吃魚
[00:07:54.280 --> 00:07:56.280]  但他們忘記了
[00:07:56.280 --> 00:07:58.280]  在埃及他們是奴隸
[00:07:58.280 --> 00:08:00.280]  他們是二等公民
[00:08:00.280 --> 00:08:02.280]  他們受埃及人的欺壓
[00:08:02.280 --> 00:08:04.280]  他們受盡痛苦的時候
[00:08:04.280 --> 00:08:07.280]  是他們自己向上帝哀求
[00:08:07.280 --> 00:08:11.280]  他們完全忘記了這些
[00:08:11.280 --> 00:08:13.280]  第十節告訴我們
[00:08:13.280 --> 00:08:18.280]  人民成群地站在他們的帳篷門口哀哭發牢騷
[00:08:18.280 --> 00:08:22.280]  就是說他們當時應該不是在走路
[00:08:22.280 --> 00:08:24.280]  不是在旅途當中
[00:08:24.280 --> 00:08:26.280]  而是他們紮營
[00:08:26.280 --> 00:08:30.280]  紮營是等候上主的帶領才起行
[00:08:30.280 --> 00:08:32.280]  面對這樣的情況
[00:08:32.280 --> 00:08:34.280]  摩西作為他們的領袖
[00:08:34.280 --> 00:08:37.280]  都是無能為力
[00:08:37.280 --> 00:08:40.280]  一方面他可能也體會到
[00:08:40.280 --> 00:08:43.280]  每天每餐都是吃同樣的東西
[00:08:43.280 --> 00:08:46.280]  是會吃到厭的
[00:08:46.280 --> 00:08:48.280]  但他真的沒有辦法
[00:08:48.280 --> 00:08:51.280]  他只可以向上帝投訴
[00:08:51.280 --> 00:08:54.280]  十一節到十二節我們看到摩西
[00:08:54.280 --> 00:08:57.280]  這次不是問了兩次為什麼
[00:08:57.280 --> 00:08:58.280]  為什麼
[00:08:58.280 --> 00:09:01.280]  而是他一連問了四個為什麼
[00:09:01.280 --> 00:09:03.280]  四個為什麼
[00:09:03.280 --> 00:09:09.280]  摩西的四個為什麼的問題
[00:09:09.280 --> 00:09:13.280]  是反映出他的內心非常煩躁
[00:09:13.280 --> 00:09:15.280]  也顯示出
[00:09:15.280 --> 00:09:20.280]  他從來都沒有甘心樂意去做以色列人的領袖
[00:09:20.280 --> 00:09:24.280]  尤其是第三個和第四個的問題
[00:09:24.280 --> 00:09:30.280]  為什麼要我負責帶領這些人民呢?
[00:09:30.280 --> 00:09:32.280]  涵義就是跟上帝說
[00:09:32.280 --> 00:09:34.280]  你可以找其他人的
[00:09:34.280 --> 00:09:38.280]  你何必偏偏選中我呢?
[00:09:38.280 --> 00:09:40.280]  然後他又問
[00:09:40.280 --> 00:09:42.280]  我並沒有做他們或生他們
[00:09:42.280 --> 00:09:45.280]  為什麼你要我做保姆?
[00:09:45.280 --> 00:09:47.280]  反映出摩西心裡面
[00:09:47.280 --> 00:09:49.280]  他覺得真的很不公平
[00:09:49.280 --> 00:09:52.280]  他特別提到我並沒有做他們
[00:09:52.280 --> 00:09:55.280]  暗示這些人
[00:09:55.280 --> 00:09:57.280]  上主是你做的
[00:09:57.280 --> 00:09:58.280]  你自己搞定他們
[00:09:58.280 --> 00:10:00.280]  你應該負責
[00:10:00.280 --> 00:10:06.280]  我們時時鼓勵信耶穌的人
[00:10:06.280 --> 00:10:08.280]  要信靠信服
[00:10:08.280 --> 00:10:11.280]  我想在順境的時候
[00:10:11.280 --> 00:10:14.280]  信靠信服比較容易做得到
[00:10:15.280 --> 00:10:19.280]  我記得聽過一個事件
[00:10:19.280 --> 00:10:22.280]  是一位香港的基督徒地產商
[00:10:22.280 --> 00:10:25.280]  他真的很信服上帝的指示
[00:10:25.280 --> 00:10:27.280]  在96年的時候
[00:10:27.280 --> 00:10:30.280]  上帝叫他賣光香港的樓房
[00:10:30.280 --> 00:10:32.280]  那個時候被人笑
[00:10:32.280 --> 00:10:35.280]  樓價還可以升那麼早賣
[00:10:35.280 --> 00:10:36.280]  不過他信服上帝
[00:10:36.280 --> 00:10:37.280]  他就賣
[00:10:37.280 --> 00:10:39.280]  又奉獻了很多錢
[00:10:39.280 --> 00:10:41.280]  支持香港的福音機構
[00:10:42.280 --> 00:10:46.280]  後來他2000年初來到澳洲
[00:10:46.280 --> 00:10:49.280]  上帝又叫他賣這裡的地產
[00:10:49.280 --> 00:10:50.280]  他也很信服
[00:10:50.280 --> 00:10:52.280]  也賺了很多錢
[00:10:52.280 --> 00:10:57.280]  不過他在順境裡面去信服上帝
[00:10:57.280 --> 00:11:00.280]  做一些資產投資的決定
[00:11:00.280 --> 00:11:01.280]  信服上帝
[00:11:01.280 --> 00:11:05.280]  在遇到困難的時候
[00:11:05.280 --> 00:11:09.280]  當我們落在人生低谷的時候
[00:11:09.280 --> 00:11:11.280]  要忍耐信服
[00:11:11.280 --> 00:11:15.280]  就連摩西這位偉大的領袖
[00:11:15.280 --> 00:11:18.280]  也是表現出很不樂意的心
[00:11:18.280 --> 00:11:21.280]  最後他還要求上帝
[00:11:21.280 --> 00:11:22.280]  求祢可憐我
[00:11:22.280 --> 00:11:24.280]  殺了我
[00:11:24.280 --> 00:11:27.280]  使我不用再忍受這樣的折磨
[00:11:27.280 --> 00:11:33.280]  摩西覺得生不如死
[00:11:33.280 --> 00:11:35.280]  但又不能夠自殺
[00:11:35.280 --> 00:11:37.280]  他求主殺了他
[00:11:37.280 --> 00:11:40.280]  當然這個可能是一時意氣的說話
[00:11:40.280 --> 00:11:42.280]  但也反映出
[00:11:42.280 --> 00:11:44.280]  他做這個領導的職位
[00:11:44.280 --> 00:11:47.280]  真是心不甘情不願
[00:11:47.280 --> 00:11:52.280]  但摩西向上帝訴苦的做法
[00:11:52.280 --> 00:11:56.280]  仍然是值得我們效法的地方
[00:11:56.280 --> 00:11:59.280]  就是他向上主去訴苦
[00:11:59.280 --> 00:12:02.280]  而不是向其他人去發牢騷
[00:12:02.280 --> 00:12:06.280]  感謝上主
[00:12:06.280 --> 00:12:08.280]  我們所敬拜的上主
[00:12:08.280 --> 00:12:10.280]  不是偶像
[00:12:10.280 --> 00:12:12.280]  偶像有耳不能聽
[00:12:12.280 --> 00:12:14.280]  有眼也不能看
[00:12:14.280 --> 00:12:18.280]  但上主聽見他子民的埋怨聲
[00:12:18.280 --> 00:12:21.280]  也聽見摩西的訴苦
[00:12:21.280 --> 00:12:24.280]  所以在十六至二十節
[00:12:24.280 --> 00:12:27.280]  可以看到上主是用不同的方法
[00:12:27.280 --> 00:12:30.280]  去回應摩西的訴苦
[00:12:30.280 --> 00:12:34.280]  和處理埋怨他的以色列人
[00:12:34.280 --> 00:12:37.280]  他明白摩西的擔子
[00:12:37.280 --> 00:12:39.280]  的確是很重
[00:12:39.280 --> 00:12:42.280]  因此他就吩咐摩西
[00:12:42.280 --> 00:12:44.280]  你在人民當中
[00:12:44.280 --> 00:12:48.280]  找七十個受人尊敬的長老
[00:12:48.280 --> 00:12:53.280]  這些長老要分擔摩西的責任
[00:12:53.280 --> 00:12:55.280]  要分擔責任
[00:12:55.280 --> 00:12:59.280]  包括為人民解決糾紛
[00:12:59.280 --> 00:13:01.280]  做一些審判的工作
[00:13:01.280 --> 00:13:03.280]  所以那些長老
[00:13:03.280 --> 00:13:06.280]  一定要是受人尊敬的人
[00:13:06.280 --> 00:13:09.280]  然後上帝會將賜給摩西的靈
[00:13:09.280 --> 00:13:11.280]  分一些給他們
[00:13:11.280 --> 00:13:14.280]  使他們可以有從上帝來的智慧
[00:13:14.280 --> 00:13:16.280]  去做判斷
[00:13:16.280 --> 00:13:17.280]  上帝這樣做
[00:13:17.280 --> 00:13:21.280]  就是要減輕摩西做領袖的重擔
[00:13:21.280 --> 00:13:24.280]  至於對人民的埋怨
[00:13:24.280 --> 00:13:27.280]  上帝是感到憤怒
[00:13:27.280 --> 00:13:29.280]  因為他們竟然認為
[00:13:29.280 --> 00:13:32.280]  在埃及的日子是更加好
[00:13:32.280 --> 00:13:34.280]  他們是完全忘記了
[00:13:34.280 --> 00:13:37.280]  他們在埃及所受的苦
[00:13:37.280 --> 00:13:41.280]  和他們自己向上帝的哀求
[00:13:41.280 --> 00:13:43.280]  所以上主答應他們
[00:13:43.280 --> 00:13:44.280]  有肉吃
[00:13:44.280 --> 00:13:47.280]  但是這個是帶有懲罰性的
[00:13:47.280 --> 00:13:48.280]  他們要吃肉
[00:13:48.280 --> 00:13:49.280]  每一餐都吃肉
[00:13:49.280 --> 00:13:50.280]  天天都吃肉
[00:13:50.280 --> 00:13:51.280]  吃足一個月
[00:13:51.280 --> 00:13:52.280]  直到他們
[00:13:52.280 --> 00:13:56.280]  肉都產生厭惡為止
[00:13:56.280 --> 00:13:59.280]  我相信上帝這樣做
[00:13:59.280 --> 00:14:01.280]  是要訓練他們的子民
[00:14:01.280 --> 00:14:03.280]  是紀念上帝對他們的恩情
[00:14:03.280 --> 00:14:05.280]  並且教導他們
[00:14:05.280 --> 00:14:08.280]  要尊敬上主的判斷
[00:14:08.280 --> 00:14:12.280]  摩西聽到上主的回應之後
[00:14:12.280 --> 00:14:14.280]  他有什麼反應呢?
[00:14:14.280 --> 00:14:16.280]  在21至22節
[00:14:16.280 --> 00:14:18.280]  摩西對上主說
[00:14:18.280 --> 00:14:21.280]  我帶領的人民有六十萬之多
[00:14:21.280 --> 00:14:26.280]  而你僅說要給他們吃一個月的肉
[00:14:26.280 --> 00:14:28.280]  難道有足夠的牛羊和仔鳥
[00:14:28.280 --> 00:14:30.280]  來滿足他們嗎?
[00:14:30.280 --> 00:14:32.280]  海裡所有的魚
[00:14:32.280 --> 00:14:35.280]  恐怕也不夠他們吃呢?
[00:14:35.280 --> 00:14:39.280]  他以為上主所說的肉
[00:14:39.280 --> 00:14:41.280]  就是牛肉羊肉或者是魚肉
[00:14:41.280 --> 00:14:44.280]  而沒有想到其他的肉
[00:14:44.280 --> 00:14:46.280]  摩西的回應
[00:14:46.280 --> 00:14:47.280]  讓我們看到
[00:14:47.280 --> 00:14:50.280]  他是被自己的思想所限制
[00:14:50.280 --> 00:14:53.280]  因為他對肉的聯想
[00:14:53.280 --> 00:14:56.280]  都只是牛肉羊肉和魚肉
[00:14:56.280 --> 00:15:00.280]  很多教人怎樣去思考的人
[00:15:00.280 --> 00:15:01.280]  時時提醒我們
[00:15:01.280 --> 00:15:04.280]  要想出四方格外面
[00:15:04.280 --> 00:15:07.280]  或者說不要按常規去思考
[00:15:07.280 --> 00:15:08.280]  英文就教導我們
[00:15:08.280 --> 00:15:10.280]  Think outside the square
[00:15:10.280 --> 00:15:13.280]  另一方面
[00:15:13.280 --> 00:15:14.280]  摩西的想法
[00:15:14.280 --> 00:15:16.280]  其實都反映出
[00:15:16.280 --> 00:15:19.280]  他對上帝的信心不是很大
[00:15:19.280 --> 00:15:23.280]  23節上主回答說
[00:15:23.280 --> 00:15:25.280]  我的能力有限嗎?
[00:15:25.280 --> 00:15:27.280]  你就要看見
[00:15:27.280 --> 00:15:29.280]  我說的話會不會實現
[00:15:30.280 --> 00:15:32.280]  我們知道後來上主
[00:15:32.280 --> 00:15:34.280]  是給人民吃鵪鶉肉
[00:15:34.280 --> 00:15:35.280]  但是在這裡
[00:15:35.280 --> 00:15:38.280]  上主並沒有馬上告訴摩西
[00:15:38.280 --> 00:15:40.280]  你不用擔心牛肉羊肉魚肉
[00:15:40.280 --> 00:15:42.280]  我給你鵪鶉肉都可以
[00:15:42.280 --> 00:15:45.280]  他沒有告訴摩西
[00:15:45.280 --> 00:15:48.280]  他要提醒摩西和教導摩西
[00:15:48.280 --> 00:15:52.280]  不要懷疑上主的能力
[00:15:52.280 --> 00:15:57.280]  實際上摩西應該記得
[00:15:57.280 --> 00:15:58.280]  應該記得上主
[00:15:58.280 --> 00:16:01.280]  如何在埃及施展他的大能
[00:16:01.280 --> 00:16:04.280]  走了十個神蹟之後
[00:16:04.280 --> 00:16:06.280]  逼到埃及王投降
[00:16:06.280 --> 00:16:09.280]  和當以色列人在紅海的面前
[00:16:09.280 --> 00:16:12.280]  在前無去路後有追兵的時候
[00:16:12.280 --> 00:16:15.280]  上帝仍然可以在大海中開道路
[00:16:15.280 --> 00:16:20.280]  摩西應該記得
[00:16:20.280 --> 00:16:24.280]  不過他仍然問上帝
[00:16:24.280 --> 00:16:27.280]  你怎麼給那麼多肉給人民吃
[00:16:29.280 --> 00:16:31.280]  摩西對上主的說話
[00:16:31.280 --> 00:16:33.280]  有沒有信心呢
[00:16:33.280 --> 00:16:35.280]  後來是有的
[00:16:35.280 --> 00:16:37.280]  我們看到是有信心的
[00:16:37.280 --> 00:16:39.280]  因為摩西將上主的話
[00:16:39.280 --> 00:16:41.280]  轉告了人民
[00:16:41.280 --> 00:16:43.280]  就是他對上主的說話
[00:16:43.280 --> 00:16:45.280]  信心的表現
[00:16:45.280 --> 00:16:47.280]  如果他沒有信心
[00:16:47.280 --> 00:16:49.280]  他可能就不敢說
[00:16:49.280 --> 00:16:52.280]  不會將上帝的說話告訴人民
[00:16:52.280 --> 00:16:55.280]  接著摩西也是遵命
[00:16:55.280 --> 00:16:57.280]  遵從上帝的命令
[00:16:57.280 --> 00:16:59.280]  找了七十位長老
[00:16:59.280 --> 00:17:01.280]  來接受上主的委任
[00:17:01.280 --> 00:17:03.280]  二十五節提到
[00:17:03.280 --> 00:17:05.280]  他們像先知一樣呼叫
[00:17:05.280 --> 00:17:07.280]  原文所用的呼叫
[00:17:07.280 --> 00:17:09.280]  是講預言
[00:17:09.280 --> 00:17:13.280]  或者有點像今天靈恩派所講的靈語
[00:17:13.280 --> 00:17:15.280]  但實際上是怎樣
[00:17:15.280 --> 00:17:17.280]  我們都不知道
[00:17:17.280 --> 00:17:20.280]  無論如何摩西對上主的安排
[00:17:20.280 --> 00:17:22.280]  是非常滿意
[00:17:22.280 --> 00:17:26.280]  他是絕對沒有貪戀權力的心
[00:17:26.280 --> 00:17:28.280]  找七十位長老
[00:17:28.280 --> 00:17:30.280]  可能找一百四十位長老
[00:17:30.280 --> 00:17:32.280]  他會更開心的
[00:17:32.280 --> 00:17:34.280]  從摩西的經歷
[00:17:34.280 --> 00:17:38.280]  可以幫助我們對信心有什麼認識呢
[00:17:38.280 --> 00:17:40.280]  我想講兩方面
[00:17:40.280 --> 00:17:42.280]  第一方面
[00:17:42.280 --> 00:17:44.280]  正如上個星期提過
[00:17:44.280 --> 00:17:49.280]  人的信心是需要時間去成長
[00:17:49.280 --> 00:17:52.280]  摩西在四十歲之前
[00:17:52.280 --> 00:17:57.280]  他就認識了以色列人所信的上帝
[00:17:57.280 --> 00:18:00.280]  但是到了八十歲
[00:18:00.280 --> 00:18:03.280]  才與上帝有個人化的接觸
[00:18:03.280 --> 00:18:06.280]  接受了上主的委任之後
[00:18:06.280 --> 00:18:13.280]  他在埃及見過上主行十次的神蹟
[00:18:13.280 --> 00:18:15.280]  出了埃及之後
[00:18:15.280 --> 00:18:18.280]  在曠野見過上主降瑪那
[00:18:18.280 --> 00:18:21.280]  又將紅海分開
[00:18:21.280 --> 00:18:25.280]  但是當上主說要給以色列人有肉吃
[00:18:25.280 --> 00:18:27.280]  吃了一個月的時候
[00:18:27.280 --> 00:18:31.280]  他都不敢相信
[00:18:31.280 --> 00:18:32.280]  我們很多人都知道
[00:18:32.280 --> 00:18:35.280]  摩西死的時候是一百二十歲
[00:18:35.280 --> 00:18:38.280]  有人說
[00:18:38.280 --> 00:18:41.280]  他的人生可以分為三個階段
[00:18:41.280 --> 00:18:44.280]  第一個階段是我能
[00:18:44.280 --> 00:18:46.280]  I can
[00:18:46.280 --> 00:18:47.280]  四十歲的時候
[00:18:47.280 --> 00:18:50.280]  他就覺得他可以靠自己的力量
[00:18:50.280 --> 00:18:54.280]  去關懷和幫助以色列人
[00:18:54.280 --> 00:18:56.280]  但是他闖禍之後
[00:18:56.280 --> 00:18:59.280]  就走到曠野
[00:18:59.280 --> 00:19:01.280]  到八十歲的時候
[00:19:01.280 --> 00:19:04.280]  上主呼召他做領袖
[00:19:04.280 --> 00:19:06.280]  那時候他對上主說
[00:19:06.280 --> 00:19:08.280]  我不能
[00:19:08.280 --> 00:19:13.280]  I can't
[00:19:13.280 --> 00:19:16.280]  然後他帶著以色列人在曠野
[00:19:16.280 --> 00:19:19.280]  又花了四十年的時候
[00:19:19.280 --> 00:19:24.280]  他最後學習到的是神能
[00:19:24.280 --> 00:19:27.280]  God can
[00:19:27.280 --> 00:19:29.280]  從我能到我不能
[00:19:29.280 --> 00:19:31.280]  最後到神能
[00:19:31.280 --> 00:19:35.280]  摩西花了八十年的時間
[00:19:35.280 --> 00:19:38.280]  所以我們在信心的功課上
[00:19:38.280 --> 00:19:42.280]  都要耐心一步一步來學習
[00:19:42.280 --> 00:19:47.280]  不過我仍然要鼓勵我們中間未信主的朋友
[00:19:47.280 --> 00:19:50.280]  假如你開始有一點信心的話
[00:19:50.280 --> 00:19:51.280]  我鼓勵你
[00:19:51.280 --> 00:19:54.280]  你要有勇氣跳入信仰
[00:19:54.280 --> 00:19:57.280]  開始你的信仰之旅
[00:19:57.280 --> 00:20:00.280]  然後上主會幫助你
[00:20:00.280 --> 00:20:03.280]  和他建立個人化關係
[00:20:03.280 --> 00:20:09.280]  也會幫助你信心的成長成熟
[00:20:09.280 --> 00:20:12.280]  信心成長成熟不能夠靠你自己
[00:20:12.280 --> 00:20:15.280]  一定要和上主一起有接觸才行
[00:20:15.280 --> 00:20:18.280]  我們要認識上主的信心
[00:20:18.280 --> 00:20:22.280]  是不能完全靠自己的
[00:20:22.280 --> 00:20:23.280]  第二
[00:20:23.280 --> 00:20:28.280]  我們要肯定我們信仰的對象
[00:20:28.280 --> 00:20:33.280]  我們信仰的對象是那位有能力創造天地的主
[00:20:33.280 --> 00:20:37.280]  正如每個星期我們都讀《仕途信經》
[00:20:37.280 --> 00:20:38.280]  一開始就宣告
[00:20:38.280 --> 00:20:41.280]  我信上帝全能的父
[00:20:41.280 --> 00:20:45.280]  創造天地的主
