
[00:00:00.000 --> 00:00:04.800]  「無最荒謬,只有更荒謬」
[00:03:31.000 --> 00:03:33.000]  警民的衝突
[00:03:33.000 --> 00:03:36.000]  其實無論你什麼政治立場都好
[00:03:36.000 --> 00:03:38.000]  大家都認同
[00:03:38.000 --> 00:03:45.000]  最好能夠成立一個具有公信力的獨立委員會去調查
[00:03:45.000 --> 00:03:48.000]  但特首似乎都是不願意
[00:03:48.000 --> 00:03:53.000]  只是用一個監警會來找數
[00:03:53.000 --> 00:03:55.000]  而監警會作出報告之後
[00:03:55.000 --> 00:03:57.000]  大家看到就是
[00:03:57.000 --> 00:04:00.000]  監警會的總結報告
[00:04:00.000 --> 00:04:05.000]  甚至可以說是由警察一哥提出來的
[00:04:05.000 --> 00:04:08.000]  所謂香港的真相
[00:04:08.000 --> 00:04:11.000]  就被自己找來的外國專家
[00:04:11.000 --> 00:04:15.000]  指為是新的真相
[00:04:15.000 --> 00:04:17.000]  甚至有很多人嘲笑
[00:04:17.000 --> 00:04:21.000]  這個究竟是監警會還是警監會呢
[00:04:21.000 --> 00:04:25.000]  不過存在了在香港
[00:04:25.000 --> 00:04:29.000]  有三十多年的嬉笑怒罵的節目
[00:04:29.000 --> 00:04:31.000]  因為是有投訴
[00:04:31.000 --> 00:04:33.000]  就被終止
[00:04:33.000 --> 00:04:40.000]  香港二十三年都未為二十三條立法
[00:04:40.000 --> 00:04:42.000]  大家知道都是很擔心
[00:04:42.000 --> 00:04:47.000]  我們的公民權利會被剝奪
[00:04:47.000 --> 00:04:51.000]  但特區政府亦都很快的可以配合中央
[00:04:51.000 --> 00:04:53.000]  在短短的時間裏面
[00:04:53.000 --> 00:04:56.000]  沒有諮詢過任何香港的人
[00:04:56.000 --> 00:05:01.000]  就將這條法例強加在香港人的身上
[00:05:01.000 --> 00:05:04.000]  這陣子因這幾天
[00:05:04.000 --> 00:05:06.000]  國安法已經通過之後
[00:05:06.000 --> 00:05:12.000]  在網上已經有很多批評和嘲笑
[00:05:12.000 --> 00:05:16.000]  不少香港人在這段日子裏面
[00:05:16.000 --> 00:05:19.000]  這一年裏面都感到很不開心
[00:05:19.000 --> 00:05:25.000]  令香港人會說這是一個更荒謬的日子
[00:05:25.000 --> 00:05:32.000]  不過更荒謬其實不只是這個時代獨有
[00:05:32.000 --> 00:05:37.000]  其實每一個時代都有它更荒謬的事
[00:05:37.000 --> 00:05:39.000]  在耶穌的時代
[00:05:39.000 --> 00:05:41.000]  耶穌就這樣來描述
[00:05:41.000 --> 00:05:43.000]  祂時代那種荒謬
[00:05:43.000 --> 00:05:49.000]  耶穌說:我該用什麼來比喻這個世代呢?
[00:05:49.000 --> 00:05:54.000]  就好像孩童在街市上和同伴來呼喊
[00:05:54.000 --> 00:05:56.000]  我們為你們吹笛
[00:05:56.000 --> 00:05:58.000]  但你們不跳舞
[00:05:58.000 --> 00:06:00.000]  我們唱哀歌
[00:06:00.000 --> 00:06:02.000]  但你們不脫胸
[00:06:02.000 --> 00:06:04.000]  若看你
[00:06:04.000 --> 00:06:06.000]  祂又不吃又不喝
[00:06:06.000 --> 00:06:10.000]  人們就說祂是被鬼所附的
[00:06:10.000 --> 00:06:12.000]  人子來
[00:06:12.000 --> 00:06:14.000]  就是耶穌來的時候
[00:06:14.000 --> 00:06:16.000]  祂也喝也吃
[00:06:16.000 --> 00:06:19.000]  但也有人說祂是貪食好酒
[00:06:19.000 --> 00:06:23.000]  是稅吏和是罪人的朋友
[00:06:23.000 --> 00:06:26.000]  所以沒有最荒謬
[00:06:26.000 --> 00:06:28.000]  只有更荒謬
[00:06:28.000 --> 00:06:33.000]  其實可以說是每一個時代都會出現的事情
[00:06:33.000 --> 00:06:35.000]  只不過是說
[00:06:35.000 --> 00:06:38.000]  人在這個很荒謬的日子裡
[00:06:38.000 --> 00:06:40.000]  怎樣來生活
[00:06:40.000 --> 00:06:42.000]  有信念的人
[00:06:42.000 --> 00:06:44.000]  怎樣去實踐自己的信念
[00:06:44.000 --> 00:06:48.000]  面對這些荒謬而已
[00:06:48.000 --> 00:06:53.000]  耶穌在指出祂時代的荒謬之後
[00:06:53.000 --> 00:06:58.000]  祂向人發出一個悔改的呼籲
[00:06:58.000 --> 00:07:03.000]  記載了在《馬太福音》的十一章二十至二十四節
[00:07:03.000 --> 00:07:06.000]  也向人提出了挑戰
[00:07:06.000 --> 00:07:08.000]  就是說你要到我這裡來
[00:07:08.000 --> 00:07:10.000]  向我學習
[00:07:10.000 --> 00:07:14.000]  不過今天的經課選擇了後者
[00:07:14.000 --> 00:07:20.000]  所以我只是和大家集中來分享後者
[00:07:20.000 --> 00:07:22.000]  我們要學習的一些功課
[00:07:24.000 --> 00:07:27.000]  在短短幾節的經文裡
[00:07:27.000 --> 00:07:32.000]  耶穌提出了有兩方面向我們挑戰
[00:07:32.000 --> 00:07:34.000]  要我們去學習
[00:07:34.000 --> 00:07:40.000]  第一就是要做一個謙卑的人
[00:07:40.000 --> 00:07:42.000]  在第二十五至二十七節
[00:07:42.000 --> 00:07:43.000]  耶穌就這麼說
[00:07:43.000 --> 00:07:46.000]  「父啊,天地的主,我感謝祢
[00:07:46.000 --> 00:07:48.000]  因為祢將這些事
[00:07:48.000 --> 00:07:52.000]  向聰明智慧的人隱藏起來
[00:07:52.000 --> 00:07:56.000]  向鷹孩卻啟示出來
[00:07:56.000 --> 00:07:58.000]  父啊,是的
[00:07:58.000 --> 00:08:01.000]  因為祢的本意美意本是如此
[00:08:01.000 --> 00:08:04.000]  一切都是我父交給我的
[00:08:04.000 --> 00:08:06.000]  除了父沒有人知道子
[00:08:06.000 --> 00:08:09.000]  除了子和主所願意啟示的人
[00:08:09.000 --> 00:08:13.000]  沒有人能夠知道父」
[00:08:13.000 --> 00:08:19.000]  耶穌說有些事向某些人隱藏
[00:08:19.000 --> 00:08:23.000]  向某些人啟示出來
[00:08:23.000 --> 00:08:26.000]  究竟這些事是什麼事呢?
[00:08:26.000 --> 00:08:30.000]  我相信特別是指第十一章
[00:08:30.000 --> 00:08:33.000]  二十至二十四節所說的
[00:08:33.000 --> 00:08:36.000]  有關於將來審判的事
[00:08:36.000 --> 00:08:40.000]  不過今天的經課沒有讀出來
[00:08:40.000 --> 00:08:42.000]  但我覺得更加可以用一個
[00:08:42.000 --> 00:08:45.000]  較為廣闊的角度來了解
[00:08:45.000 --> 00:08:50.000]  耶穌所說的這些事究竟是什麼事呢?
[00:08:50.000 --> 00:08:52.000]  這些事我可以這樣說
[00:08:52.000 --> 00:08:58.000]  是上帝對世界救贖的計劃
[00:08:58.000 --> 00:09:00.000]  甚至可以說是上帝
[00:09:00.000 --> 00:09:05.000]  如何處理世界上的事情
[00:09:05.000 --> 00:09:06.000]  實際上我們知道
[00:09:06.000 --> 00:09:10.000]  有哪些事不是上帝的事情呢?
[00:09:10.000 --> 00:09:14.000]  有哪些事不是上帝所管理的呢?
[00:09:14.000 --> 00:09:18.000]  有哪些事不是上帝所管理的呢?
[00:09:18.000 --> 00:09:20.000]  耶穌說的上帝的事
[00:09:20.000 --> 00:09:25.000]  向聰明智慧的人隱藏起來
[00:09:25.000 --> 00:09:30.000]  向鷹孩卻啟示出來
[00:09:30.000 --> 00:09:32.000]  如果樣樣的事都是上帝的事
[00:09:32.000 --> 00:09:34.000]  換句話來說
[00:09:34.000 --> 00:09:38.000]  有些聰明有智慧的人
[00:09:38.000 --> 00:09:41.000]  向他們隱藏起來
[00:09:41.000 --> 00:09:44.000]  這些聰明和智慧的人
[00:09:44.000 --> 00:09:49.000]  就變成了世上無知的人
[00:09:49.000 --> 00:09:52.000]  反而漢尼體智沒有聰明才智
[00:09:52.000 --> 00:09:55.000]  甚至無知的鷹孩
[00:09:55.000 --> 00:09:58.000]  上帝的事就向他們啟示出來
[00:09:58.000 --> 00:10:02.000]  這些無知甚至無權無勢的人
[00:10:02.000 --> 00:10:06.000]  反而成為智慧的人
[00:10:06.000 --> 00:10:12.000]  不過哪一個人才是有智慧聰明的人呢?
[00:10:12.000 --> 00:10:16.000]  哪一個人才是愚蠢的人呢?
[00:10:16.000 --> 00:10:19.000]  實在要指出哪一個是聰明的人
[00:10:19.000 --> 00:10:21.000]  是不容易的
[00:10:21.000 --> 00:10:26.000]  但是有智慧聰明卻愚愚不悖的人
[00:10:26.000 --> 00:10:30.000]  其實我們也不難找到的
[00:10:30.000 --> 00:10:33.000]  恕我這樣說
[00:10:33.000 --> 00:10:35.000]  大家未必一定同意
[00:10:35.000 --> 00:10:37.000]  我可以這樣說
[00:10:37.000 --> 00:10:42.000]  我們的特首是最聰明有智慧的人
[00:10:42.000 --> 00:10:46.000]  她時常說我年年都考第一
[00:10:46.000 --> 00:10:49.000]  她又表示自己是一個很有智慧的人
[00:10:49.000 --> 00:10:52.000]  當人提及現在的社會出現矛盾的時候
[00:10:52.000 --> 00:10:56.000]  她又說我讀過社會學出身
[00:10:56.000 --> 00:11:01.000]  我怎會不知道香港的深層茅廁呢?
[00:11:01.000 --> 00:11:06.000]  沒錯的確她中學的時候年年都是考第一
[00:11:06.000 --> 00:11:08.000]  在香港大學讀社會學
[00:11:08.000 --> 00:11:13.000]  但她究竟是否真的了解香港的矛盾
[00:11:13.000 --> 00:11:16.000]  我不敢說她完全不了解
[00:11:16.000 --> 00:11:21.000]  不過她了解但也沒有很認真的處理
[00:11:21.000 --> 00:11:23.000]  她所說的這幾句話
[00:11:23.000 --> 00:11:26.000]  誇耀自己聰明的說話
[00:11:26.000 --> 00:11:31.000]  反而被人拿來嘲笑
[00:11:56.000 --> 00:11:59.000]  她應當知道的
[00:11:59.000 --> 00:12:05.000]  這是聖經裡對描述有智慧的人所說的一句話
[00:12:05.000 --> 00:12:08.000]  為何人以為自己知道
[00:12:08.000 --> 00:12:10.000]  以為自己是聰明的人
[00:12:10.000 --> 00:12:15.000]  反而成為無知的人呢?
[00:12:15.000 --> 00:12:17.000]  明顯的就是
[00:12:17.000 --> 00:12:19.000]  自以為聰明的人
[00:12:19.000 --> 00:12:23.000]  是一個驕傲的人
[00:12:23.000 --> 00:12:26.000]  我自己覺得特首也是這樣的人
[00:12:26.000 --> 00:12:27.000]  她說一句話
[00:12:27.000 --> 00:12:31.000]  「官到無求膽自大」
[00:12:31.000 --> 00:12:34.000]  但這句話本來就是這樣說
[00:12:34.000 --> 00:12:36.000]  人到無求就怎樣?
[00:12:36.000 --> 00:12:38.000]  品自高
[00:12:38.000 --> 00:12:42.000]  一個人到了無求的階段
[00:12:42.000 --> 00:12:47.000]  就會好好培育自己的人格
[00:12:47.000 --> 00:12:51.000]  《論語為政》當中有一句說話
[00:12:51.000 --> 00:12:58.000]  子曰:「吾十有五而至於何?」
[00:12:58.000 --> 00:13:00.000]  三十而立
[00:13:00.000 --> 00:13:02.000]  四十而不惑
[00:13:02.000 --> 00:13:04.000]  五十而知天命
[00:13:04.000 --> 00:13:06.000]  六十而異順
[00:13:06.000 --> 00:13:09.000]  七十而從心所欲
[00:13:09.000 --> 00:13:11.000]  不越懼
[00:13:11.000 --> 00:13:13.000]  人年紀越大
[00:13:13.000 --> 00:13:17.000]  就會慢慢變得更加謙遜
[00:13:17.000 --> 00:13:19.000]  但自以為聰明的人
[00:13:19.000 --> 00:13:21.000]  就不會這樣
[00:13:21.000 --> 00:13:24.000]  特首以為自己懂得教育
[00:13:24.000 --> 00:13:29.000]  竟然用雞籠來描述教育
[00:13:29.000 --> 00:13:32.000]  她不查究一句說話究竟從何而來
[00:13:32.000 --> 00:13:34.000]  隨便引用
[00:13:34.000 --> 00:13:37.000]  說這句說話是萬德拉所說的
[00:13:37.000 --> 00:13:41.000]  於是DQ一條會考題目
[00:13:41.000 --> 00:13:47.000]  結果引來大家的批評和嘲笑
[00:13:47.000 --> 00:13:52.000]  我剛才引用了哥林多前書第八章第二節所說
[00:13:52.000 --> 00:13:54.000]  指一個聰明的人
[00:13:54.000 --> 00:13:56.000]  反而成為一個無知的人
[00:14:18.000 --> 00:14:21.000]  這段經文最主要說的是
[00:14:21.000 --> 00:14:23.000]  我吃不吃得吃製肉
[00:14:23.000 --> 00:14:27.000]  其實不是因為有沒有知識的問題
[00:14:27.000 --> 00:14:29.000]  也不是因為我有知識
[00:14:29.000 --> 00:14:32.000]  我甚麼都可以去做
[00:14:47.000 --> 00:14:49.000]  要使眾人喜歡
[00:14:49.000 --> 00:14:51.000]  不求自己的益處
[00:14:51.000 --> 00:14:54.000]  只求眾人的益處
[00:14:54.000 --> 00:14:57.000]  使他們得救
[00:14:57.000 --> 00:15:00.000]  人以為自己有知識
[00:15:00.000 --> 00:15:03.000]  除了令自己驕傲之外
[00:15:03.000 --> 00:15:07.000]  很多時候只顧及自己
[00:15:07.000 --> 00:15:09.000]  不將人放在眼裡
[00:15:09.000 --> 00:15:16.000]  造成自己的自大和無知
[00:15:16.000 --> 00:15:18.000]  耶穌就這樣說
[00:15:18.000 --> 00:15:20.000]  凡至高的必降為卑
[00:15:20.000 --> 00:15:24.000]  至今卑微的必升為高
[00:15:24.000 --> 00:15:28.000]  耶穌基督就是成為信徒的一個好的榜樣
[00:15:28.000 --> 00:15:31.000]  菲勒比書第二章一至十一節
[00:15:31.000 --> 00:15:34.000]  本來就是清楚地指出
[00:15:34.000 --> 00:15:39.000]  耶穌如何從虛己進入榮耀當中
[00:15:39.000 --> 00:15:44.000]  他也訓示門徒要向耶穌學習
[00:15:44.000 --> 00:15:49.000]  本來特別提及謙卑不是一個有沒有知識的問題的事
[00:15:49.000 --> 00:15:51.000]  而是一種態度
[00:15:51.000 --> 00:15:53.000]  這種態度是甚麼呢?
[00:15:53.000 --> 00:15:56.000]  就是能夠不自私自利
[00:15:56.000 --> 00:15:58.000]  不貪圖虛榮
[00:15:58.000 --> 00:16:00.000]  全心的謙卑
[00:16:00.000 --> 00:16:03.000]  各人看別人比自己強
[00:16:03.000 --> 00:16:06.000]  各人不單顧自己的事
[00:16:06.000 --> 00:16:08.000]  也要顧別人的事
[00:16:08.000 --> 00:16:12.000]  記載在菲勒比書第二章第三至第四節
[00:16:12.000 --> 00:16:14.000]  耶穌說
[00:16:43.000 --> 00:16:47.000]  我記得在五十年前
[00:16:47.000 --> 00:16:50.000]  當我讀大學的時候
[00:16:50.000 --> 00:16:54.000]  有位老師就這樣跟我們說
[00:16:54.000 --> 00:16:57.000]  他說當你讀大學一年級的時候
[00:16:57.000 --> 00:17:01.000]  你會覺得很多浩瀚的知識
[00:17:01.000 --> 00:17:04.000]  擺在你前面要去尋找
[00:17:04.000 --> 00:17:07.000]  但當你讀第二年的時候
[00:17:07.000 --> 00:17:11.000]  你就會發現有很多東西你都不知道
[00:17:11.000 --> 00:17:18.000]  當你讀完第三年畢業的時候
[00:17:18.000 --> 00:17:20.000]  你就拿了一個學位
[00:17:20.000 --> 00:17:21.000]  Bachelor
[00:17:21.000 --> 00:17:23.000]  Bachelor是甚麼意思呢?
[00:17:23.000 --> 00:17:26.000]  Bachelor即是寡老
[00:17:26.000 --> 00:17:27.000]  寡老是甚麼呢?
[00:17:27.000 --> 00:17:29.000]  又沒有老婆
[00:17:29.000 --> 00:17:30.000]  又沒有房子
[00:17:30.000 --> 00:17:32.000]  甚麼知識都沒有了
[00:17:32.000 --> 00:17:34.000]  這個就是寡老
[00:17:34.000 --> 00:17:37.000]  我們畢業的時候就變成一個寡老
[00:17:37.000 --> 00:17:42.000]  信徒對上帝的事情的了解其實都是這樣
[00:17:42.000 --> 00:17:44.000]  特別對今天這個時代
[00:17:44.000 --> 00:17:47.000]  我們看見很多荒謬的事
[00:17:47.000 --> 00:17:53.000]  我也想知道究竟上帝在搞哪一科呢?
[00:17:53.000 --> 00:17:57.000]  究竟上帝怎樣來收拾這個爛攤子呢?
[00:17:57.000 --> 00:17:59.000]  我也想知道
[00:17:59.000 --> 00:18:02.000]  不過過去四十年
[00:18:02.000 --> 00:18:05.000]  我自己在木會工作的經驗裡
[00:18:05.000 --> 00:18:08.000]  其實我也時時在問自己的問題
[00:18:08.000 --> 00:18:10.000]  接下來又發生了甚麼事
[00:18:10.000 --> 00:18:13.000]  我可以怎樣去回應呢?
[00:18:13.000 --> 00:18:16.000]  我也似乎沒有任何的答案
[00:18:16.000 --> 00:18:19.000]  但有一樣我所知道的是甚麼呢?
[00:18:19.000 --> 00:18:22.000]  就是無論環境如何改變
[00:18:22.000 --> 00:18:26.000]  我仍然要努力去侍奉上帝
[00:18:26.000 --> 00:18:28.000]  忠於我的工作
[00:18:28.000 --> 00:18:33.000]  去服侍信眾和教會的鄰舍
[00:18:33.000 --> 00:18:35.000]  我也發現一件事就是
[00:18:35.000 --> 00:18:38.000]  很多的知識道理
[00:18:38.000 --> 00:18:40.000]  其實不是在我讀大學
[00:18:40.000 --> 00:18:43.000]  也不是在我讀神學的時候所得到的
[00:18:43.000 --> 00:18:47.000]  而是在服侍的當中得到的
[00:18:47.000 --> 00:18:51.000]  我不需要明白上帝完全的計劃
[00:18:51.000 --> 00:18:55.000]  就是要知道今天在這個荒謬的時代裡
[00:18:55.000 --> 00:18:59.000]  我要為上帝去做些甚麼
[00:18:59.000 --> 00:19:03.000]  一位舊約的聖經學者范咸曾經說
[00:19:03.000 --> 00:19:06.000]  當人更多明白上帝
[00:19:06.000 --> 00:19:09.000]  就更加凸顯上帝的傲備
[00:19:09.000 --> 00:19:11.000]  你掌握更多
[00:19:11.000 --> 00:19:15.000]  就更知道自己的無知
[00:19:15.000 --> 00:19:17.000]  自以為聰明的人
[00:19:17.000 --> 00:19:19.000]  反而會成為愚蠢
[00:19:19.000 --> 00:19:23.000]  謙卑的人反而會成為智者
[00:19:23.000 --> 00:19:25.000]  這是耶穌說的第一項功課
[00:19:25.000 --> 00:19:28.000]  要我們去學習
[00:19:28.000 --> 00:19:31.000]  第二就是要放下奴婦重擔
[00:19:31.000 --> 00:19:34.000]  負起一個輕散的擔子
[00:19:34.000 --> 00:19:37.000]  耶穌說:凡奴婦擔重擔的人
[00:19:37.000 --> 00:19:38.000]  可以到我這裡來
[00:19:38.000 --> 00:19:40.000]  我就使你們安息
[00:19:40.000 --> 00:19:42.000]  我心裡柔和謙卑
[00:19:42.000 --> 00:19:44.000]  你們當負我的額
[00:19:44.000 --> 00:19:46.000]  向我學習
[00:19:46.000 --> 00:19:49.000]  這樣你們的心靈就必得安慰
[00:19:49.000 --> 00:19:51.000]  因為我的額是容易的
[00:19:51.000 --> 00:19:54.000]  我的擔子是輕散的
[00:19:54.000 --> 00:19:56.000]  能夠放下
[00:19:56.000 --> 00:19:58.000]  拿起另一個擔子
[00:19:58.000 --> 00:20:01.000]  而這個擔子是輕散
[00:20:01.000 --> 00:20:03.000]  真是好的
[00:20:03.000 --> 00:20:05.000]  拿起一個輕散的擔子
[00:20:05.000 --> 00:20:07.000]  是好的一件事
[00:20:07.000 --> 00:20:10.000]  的確很多人相信耶穌
[00:20:10.000 --> 00:20:12.000]  就是因為這個寶貴的英許
[00:20:12.000 --> 00:20:15.000]  信耶穌生活不一定是富裕
[00:20:15.000 --> 00:20:17.000]  但能夠生活無憂
[00:20:17.000 --> 00:20:19.000]  不一定是榮華富貴
[00:20:19.000 --> 00:20:22.000]  但能夠有高官厚祿
[00:20:22.000 --> 00:20:24.000]  能夠是參與教會
[00:20:24.000 --> 00:20:26.000]  有侍奉有奉獻
[00:20:26.000 --> 00:20:28.000]  有平安的生活
[00:20:28.000 --> 00:20:32.000]  這就是容易和輕散的擔子
[00:20:32.000 --> 00:20:34.000]  但耶穌指出
[00:20:34.000 --> 00:20:36.000]  祂要負的額
[00:20:36.000 --> 00:20:41.000]  究竟是不是一個容易輕散的擔子呢?
[00:20:41.000 --> 00:20:43.000]  我們知道耶穌
[00:20:43.000 --> 00:20:48.000]  祂要完成祂自己的救贖使命
[00:20:48.000 --> 00:20:51.000]  祂被釘在十字架之上
[00:20:51.000 --> 00:20:54.000]  祂這樣向人說
[00:20:54.000 --> 00:20:56.000]  「若有人要跟從我
[00:20:56.000 --> 00:20:58.000]  就當捨己
[00:20:58.000 --> 00:21:04.000]  背起自己的十字架來跟從我」
[00:21:04.000 --> 00:21:06.000]  拿起耶穌的擔子
[00:21:06.000 --> 00:21:08.000]  實在是不輕散
[00:21:08.000 --> 00:21:10.000]  是不容易的
[00:21:10.000 --> 00:21:12.000]  但耶穌為什麼說
[00:21:12.000 --> 00:21:17.000]  祂的擔子是輕散和容易的呢?
[00:21:17.000 --> 00:21:20.000]  我想到有三個原因
[00:21:20.000 --> 00:21:23.000]  第一個原因是一個信念的問題
[00:21:23.000 --> 00:21:26.000]  耶穌這樣描述祂的時代
[00:21:26.000 --> 00:21:31.000]  祂說祂知道約翰又不吃又不喝
[00:21:31.000 --> 00:21:34.000]  人們說祂是被鬼附的
[00:21:34.000 --> 00:21:37.000]  但祂自己又吃又喝
[00:21:37.000 --> 00:21:41.000]  人們說祂貪吃好酒
[00:21:41.000 --> 00:21:43.000]  我可以這麼說
[00:21:43.000 --> 00:21:45.000]  其實你怎麼去做
[00:21:45.000 --> 00:21:46.000]  你吃又不吃
[00:21:46.000 --> 00:21:47.000]  喝又不喝
[00:21:47.000 --> 00:21:51.000]  也有人說你不是
[00:21:51.000 --> 00:21:53.000]  所以最重要的是
[00:21:53.000 --> 00:21:56.000]  你自己怎麼去看自己所做的事
[00:21:56.000 --> 00:21:59.000]  是否有意義?是否值得?
[00:21:59.000 --> 00:22:02.000]  假如你覺得是有意義、值得的話
[00:22:02.000 --> 00:22:08.000]  別人的閒言閒語就不太重要了
[00:22:08.000 --> 00:22:12.000]  很多人生活在別人的期望之下
[00:22:12.000 --> 00:22:16.000]  造成了自己很多壓力
[00:22:16.000 --> 00:22:28.000]  輕散容易的擔子
[00:22:28.000 --> 00:22:29.000]  為什麼呢?
[00:22:29.000 --> 00:22:32.000]  是因為你覺得
[00:22:32.000 --> 00:22:35.000]  你所負起的擔子是有意義的
[00:22:35.000 --> 00:22:37.000]  是值得的
[00:22:37.000 --> 00:22:41.000]  第二個是一個價值觀的問題
[00:22:41.000 --> 00:22:43.000]  的確
[00:22:43.000 --> 00:22:47.000]  吃又不吃、喝又不喝
[00:22:47.000 --> 00:22:50.000]  怎麼去喝、怎麼去吃
[00:22:50.000 --> 00:22:51.000]  吃得好不好
[00:22:51.000 --> 00:22:54.000]  都是人所關心的問題
[00:22:54.000 --> 00:22:57.000]  不少人生活在不斷
[00:22:57.000 --> 00:22:59.000]  只是為了戶口
[00:22:59.000 --> 00:23:02.000]  甚至為了超越戶口所需要的
[00:23:02.000 --> 00:23:05.000]  來奔波勞碌
[00:23:05.000 --> 00:23:10.000]  造成了人生裡面很多的重擔
[00:23:10.000 --> 00:23:13.000]  不是說戶口不重要
[00:23:13.000 --> 00:23:15.000]  但除了戶口之外
[00:23:15.000 --> 00:23:23.000]  有沒有其他超越物質更高的理想呢?
[00:23:23.000 --> 00:23:25.000]  匈牙利的詩人培多菲
[00:23:25.000 --> 00:23:27.000]  他曾經說過一句名言
[00:23:27.000 --> 00:23:29.000]  大家都很熟悉的
[00:23:29.000 --> 00:23:34.000]  「生命誠可貴,愛情價更高
[00:23:34.000 --> 00:23:39.000]  若為自由固,兩者皆可拋」
[00:23:39.000 --> 00:23:42.000]  有更高的理想
[00:23:42.000 --> 00:23:46.000]  能夠對生命甚至愛情都可以放下
[00:23:46.000 --> 00:23:48.000]  我們的人生理想
[00:23:48.000 --> 00:23:51.000]  我們的價值是什麼呢?
[00:23:51.000 --> 00:23:53.000]  對基督徒來說
[00:23:53.000 --> 00:23:54.000]  我們有什麼理想?
[00:23:54.000 --> 00:23:57.000]  我們有什麼價值呢?
[00:23:57.000 --> 00:23:58.000]  耶穌曾經這樣說
[00:23:58.000 --> 00:24:00.000]  在約翰福音第六章二十七節
[00:24:00.000 --> 00:24:04.000]  祂說「不要為那壞的食物操勞
[00:24:04.000 --> 00:24:08.000]  要為那存到永生的食物操勞」
[00:24:08.000 --> 00:24:10.000]  特別大家要留意的是
