
[00:00:00.000 --> 00:00:03.520]  大家好,我們今天一齊看經文
[00:01:38.020 --> 00:01:41.020]  然後有些杯
[00:01:41.020 --> 00:01:44.020]  那些杯是長長的玻璃杯
[00:01:44.020 --> 00:01:48.020]  裏面倒了一些葡萄汁
[00:01:48.020 --> 00:01:50.020]  滿滿的
[00:01:50.020 --> 00:01:52.020]  變成一杯的葡萄汁
[00:01:52.020 --> 00:01:54.020]  餅是很厚的
[00:01:54.020 --> 00:01:55.020]  麵包
[00:01:55.020 --> 00:01:57.020]  坐在那裏
[00:01:57.020 --> 00:02:00.020]  帶領我們的弟兄叫我們坐在那裏
[00:02:00.020 --> 00:02:01.020]  坐在那裏
[00:02:01.020 --> 00:02:04.020]  他嘗試和我們領聖餐
[00:02:04.020 --> 00:02:06.020]  喝那個杯
[00:02:06.020 --> 00:02:09.020]  好像很滋味
[00:02:09.020 --> 00:02:12.020]  帶我們去領聖餐
[00:02:12.020 --> 00:02:14.020]  我想問
[00:02:14.020 --> 00:02:15.020]  如果你是這樣領聖餐
[00:02:15.020 --> 00:02:16.020]  你有什麼感受
[00:02:16.020 --> 00:02:18.020]  如果你在當中
[00:02:18.020 --> 00:02:20.020]  我不知道你有什麼感受
[00:02:20.020 --> 00:02:22.020]  有點頭暈
[00:02:22.020 --> 00:02:25.020]  我一開始不懂得怎樣反應
[00:02:25.020 --> 00:02:28.020]  因為領聖餐都很新鮮
[00:02:28.020 --> 00:02:29.020]  但想一想
[00:02:29.020 --> 00:02:34.020]  這個好像是去餐廳的感覺
[00:02:34.020 --> 00:02:38.020]  究竟這個是滿足我
[00:02:38.020 --> 00:02:41.020]  享受一些類似美食的東西
[00:02:41.020 --> 00:02:42.020]  還是紀念主呢
[00:02:42.020 --> 00:02:46.020]  我發覺好像是前者居多
[00:02:46.020 --> 00:02:50.020]  我就反思究竟這班學生
[00:02:50.020 --> 00:02:53.020]  怎樣可以用這麼特別的方式
[00:02:53.020 --> 00:02:56.020]  會不會一些消費文化
[00:02:56.020 --> 00:02:59.020]  慢慢地不自然地覺得敬拜
[00:02:59.020 --> 00:03:03.020]  是很想有自己開心一點
[00:03:03.020 --> 00:03:05.020]  就好像將消費文化
[00:03:05.020 --> 00:03:07.020]  放在我們的信仰裏
[00:03:07.020 --> 00:03:09.020]  我又發覺留意一下
[00:03:09.020 --> 00:03:11.020]  其實整個教會會不會都是這樣
[00:03:11.020 --> 00:03:12.020]  很多時候
[00:03:12.020 --> 00:03:15.020]  那個崇拜
[00:03:15.020 --> 00:03:18.020]  可能是看我怎樣的感受
[00:03:18.020 --> 00:03:21.020]  例如今天看朱牧師講什麼
[00:03:21.020 --> 00:03:23.020]  他會不會弄到我很悶
[00:03:23.020 --> 00:03:25.020]  究竟有沒有多一些
[00:03:25.020 --> 00:03:27.020]  會不會是風趣一點
[00:03:27.020 --> 00:03:29.020]  或者讓我感受好一點
[00:03:29.020 --> 00:03:31.020]  很多時候是這樣的時候
[00:03:31.020 --> 00:03:33.020]  我們的信仰就好像
[00:03:33.020 --> 00:03:38.020]  教會都好像一些購物中心
[00:03:38.020 --> 00:03:40.020]  我看看這間可不可以給我
[00:03:40.020 --> 00:03:41.020]  所要的東西
[00:03:41.020 --> 00:03:42.020]  我記得有一次
[00:03:42.020 --> 00:03:45.020]  有個朋友有個弟兄就跟我說
[00:03:45.020 --> 00:03:47.020]  你們窩福堂
[00:03:47.020 --> 00:03:50.020]  你們那些師事
[00:03:50.020 --> 00:03:52.020]  好像都不太懂得招呼人
[00:03:52.020 --> 00:03:54.020]  你今時今日這樣的服務態度
[00:03:54.020 --> 00:03:56.020]  怎麼行
[00:03:56.020 --> 00:03:57.020]  我想一想
[00:03:57.020 --> 00:03:59.020]  教會好像一些
[00:03:59.020 --> 00:04:02.020]  好像消費地方
[00:04:02.020 --> 00:04:05.020]  要去看看滿不滿足到消費者
[00:04:05.020 --> 00:04:06.020]  我發覺是
[00:04:06.020 --> 00:04:08.020]  信仰變了慢慢很自我中心
[00:04:08.020 --> 00:04:10.020]  是不是神的中心呢
[00:04:10.020 --> 00:04:13.020]  或者我在美國一段時間
[00:04:13.020 --> 00:04:14.020]  我都有些經歷
[00:04:14.020 --> 00:04:16.020]  美國人個個都說自己的記錄圖
[00:04:16.020 --> 00:04:19.020]  差不多是90%都是有信仰
[00:04:19.020 --> 00:04:21.020]  不過內涵怎樣呢
[00:04:21.020 --> 00:04:23.020]  究竟是不是有個實質呢
[00:04:23.020 --> 00:04:25.020]  我就記得有個經驗
[00:04:25.020 --> 00:04:27.020]  有一次我就坐一些灰狗車
[00:04:27.020 --> 00:04:29.020]  灰狗車就是一些
[00:04:29.020 --> 00:04:31.020]  不同的州去到不同的地方
[00:04:31.020 --> 00:04:33.020]  有一次我就坐了灰狗車
[00:04:33.020 --> 00:04:37.020]  我是當時在中西部讀書的
[00:04:37.020 --> 00:04:40.020]  加州有些親人在那裏
[00:04:40.020 --> 00:04:43.020]  我就去一個假期去探望親人
[00:04:43.020 --> 00:04:46.020]  然後回程就回去坐這些灰狗車
[00:04:46.020 --> 00:04:48.020]  去到中西部
[00:04:48.020 --> 00:04:50.020]  你知道這些地方的風景很美
[00:04:50.020 --> 00:04:52.020]  我都幾浪漫
[00:04:52.020 --> 00:04:54.020]  有一個站我就下車去看看風景
[00:04:54.020 --> 00:04:56.020]  怎知看看的時候
[00:04:56.020 --> 00:04:58.020]  那輛車走了
[00:04:58.020 --> 00:05:00.020]  我裏面有些行李在那裏
[00:05:00.020 --> 00:05:01.020]  怎麼辦
[00:05:01.020 --> 00:05:02.020]  我很慌忙
[00:05:02.020 --> 00:05:03.020]  於是就問人
[00:05:03.020 --> 00:05:04.020]  我怎麼辦
[00:05:04.020 --> 00:05:05.020]  於是他就說
[00:05:05.020 --> 00:05:07.020]  你繼續坐下一輛車
[00:05:07.020 --> 00:05:09.020]  然後去到另一個站
[00:05:09.020 --> 00:05:10.020]  第二個站下車
[00:05:10.020 --> 00:05:12.020]  你就看看你的行李在不在那裏
[00:05:12.020 --> 00:05:13.020]  然後你看看怎樣
[00:05:13.020 --> 00:05:15.020]  於是我就去下個站
[00:05:15.020 --> 00:05:17.020]  很慌忙地走來走去
[00:05:17.020 --> 00:05:19.020]  見到一些放行李的地方
[00:05:19.020 --> 00:05:20.020]  不見了
[00:05:20.020 --> 00:05:22.020]  於是周圍看了很慌亂
[00:05:22.020 --> 00:05:24.020]  我見到有個美國人
[00:05:24.020 --> 00:05:26.020]  拿著我的皮箱
[00:05:26.020 --> 00:05:28.020]  拿著我的手鈔
[00:05:28.020 --> 00:05:29.020]  我就問他
[00:05:29.020 --> 00:05:30.020]  這個手鈔是我的
[00:05:30.020 --> 00:05:32.020]  這個朋友就說
[00:05:32.020 --> 00:05:34.020]  是呀我跟你先拿著
[00:05:34.020 --> 00:05:36.020]  我就先拿著
[00:05:36.020 --> 00:05:37.020]  我這個先拿著
[00:05:37.020 --> 00:05:38.020]  那究竟怎樣
[00:05:38.020 --> 00:05:39.020]  我就記得他
[00:05:39.020 --> 00:05:41.020]  其實就是跟我一起坐那個
[00:05:41.020 --> 00:05:43.020]  這個灰狗車的其中一個乘客
[00:05:43.020 --> 00:05:45.020]  我們又沒什麼聊天
[00:05:45.020 --> 00:05:47.020]  他又怎會這麼有趣
[00:05:47.020 --> 00:05:48.020]  見到我的皮箱
[00:05:48.020 --> 00:05:49.020]  又不告訴別人
[00:05:49.020 --> 00:05:50.020]  自己拿著
[00:05:50.020 --> 00:05:52.020]  他真的等我拿這個皮箱
[00:05:52.020 --> 00:05:54.020]  後來我拿了皮箱的時候
[00:05:54.020 --> 00:05:56.020]  我就繼續去
[00:05:56.020 --> 00:05:58.020]  又走
[00:05:58.020 --> 00:06:00.020]  又繼續下一輛車
[00:06:00.020 --> 00:06:02.020]  又跟他一起坐這個車
[00:06:02.020 --> 00:06:04.020]  他就走來問我
[00:06:04.020 --> 00:06:05.020]  你有什麼補償我
[00:06:05.020 --> 00:06:06.020]  有什麼回報我
[00:06:06.020 --> 00:06:07.020]  我想想
[00:06:07.020 --> 00:06:08.020]  我當時的留學生
[00:06:08.020 --> 00:06:10.020]  那些錢都用光了
[00:06:10.020 --> 00:06:11.020]  我找找我的袋子裡
[00:06:11.020 --> 00:06:13.020]  有個朋友好心
[00:06:13.020 --> 00:06:14.020]  擔心我沒東西吃
[00:06:14.020 --> 00:06:17.020]  就給了一包煙仔餅給我
[00:06:17.020 --> 00:06:19.020]  我就拿了煙仔餅
[00:06:19.020 --> 00:06:21.020]  只有這麼多
[00:06:21.020 --> 00:06:22.020]  他都接受
[00:06:22.020 --> 00:06:23.020]  他都拿了
[00:06:23.020 --> 00:06:25.020]  後來又到另一個站
[00:06:25.020 --> 00:06:27.020]  我又見到這個朋友
[00:06:27.020 --> 00:06:29.020]  去到差不多芝加哥的附近
[00:06:29.020 --> 00:06:30.020]  我就想
[00:06:30.020 --> 00:06:32.020]  不如跟他傳福音
[00:06:32.020 --> 00:06:34.020]  我就說
[00:06:34.020 --> 00:06:36.020]  其實你信耶穌
[00:06:36.020 --> 00:06:38.020]  講關於耶穌的東西
[00:06:38.020 --> 00:06:42.020]  我說你是信了耶穌嗎
[00:06:42.020 --> 00:06:44.020]  他說我也是一個基督徒
[00:06:44.020 --> 00:06:46.020]  我想你也是基督徒
[00:06:46.020 --> 00:06:51.020]  好像每個人都是基督徒
[00:06:51.020 --> 00:06:53.020]  生命就是這樣
[00:06:53.020 --> 00:06:55.020]  信仰究竟
[00:06:55.020 --> 00:06:58.020]  神在我們的地位有多少
[00:06:58.020 --> 00:07:01.020]  神是不是我們生命的主呢
[00:07:01.020 --> 00:07:03.020]  所以今天我們一起去檢視
[00:07:03.020 --> 00:07:05.020]  究竟我們的信仰是怎樣的
[00:07:05.020 --> 00:07:09.020]  這段經文就是阿摩西書第五章
[00:07:09.020 --> 00:07:11.020]  十八節到二十七節
[00:07:11.020 --> 00:07:13.020]  我們就會看到
[00:07:13.020 --> 00:07:15.020]  以色列人
[00:07:15.020 --> 00:07:17.020]  神都要叫他們檢視他們的生命
[00:07:17.020 --> 00:07:19.020]  其實在前的篇幅
[00:07:19.020 --> 00:07:21.020]  已經講到他們很多的問題
[00:07:21.020 --> 00:07:22.020]  很多罪的問題
[00:07:22.020 --> 00:07:24.020]  譬如他們行不義
[00:07:24.020 --> 00:07:25.020]  不公義的事
[00:07:25.020 --> 00:07:27.020]  又勒索
[00:07:27.020 --> 00:07:29.020]  又欺詐
[00:07:29.020 --> 00:07:31.020]  又壓制窮人
[00:07:31.020 --> 00:07:34.020]  第十七節就說
[00:07:34.020 --> 00:07:37.020]  因為我必從你中間經過
[00:07:37.020 --> 00:07:38.020]  即是神這樣說
[00:07:38.020 --> 00:07:39.020]  我要刑罰你們
[00:07:39.020 --> 00:07:41.020]  所以在這段經文
[00:07:41.020 --> 00:07:44.020]  神要他們去檢視自己的生命
[00:07:44.020 --> 00:07:46.020]  並且叫他們正視
[00:07:46.020 --> 00:07:48.020]  神會來的審判
[00:07:48.020 --> 00:07:52.020]  我們先看看這段十八節到二十節
[00:07:52.020 --> 00:07:53.020]  這幾節
[00:07:53.020 --> 00:07:55.020]  我們一起讀
[00:07:55.020 --> 00:07:58.020]  想望耶和華日子的人有和了
[00:07:58.020 --> 00:08:01.020]  為什麼你們要耶和華的日子呢
[00:08:01.020 --> 00:08:04.020]  那是黑暗沒有光明的日子
[00:08:04.020 --> 00:08:07.020]  好像人躲避獅子卻遇見熊
[00:08:07.020 --> 00:08:11.020]  進房屋以守靠牆卻被蛇咬
[00:08:11.020 --> 00:08:15.020]  耶和華的日子豈不是黑暗沒有光明
[00:08:15.020 --> 00:08:18.020]  幽暗毫無光輝呢
[00:08:18.020 --> 00:08:20.020]  我們讀到這裡
[00:08:20.020 --> 00:08:23.020]  我們會看到這段短短的三節經文
[00:08:23.020 --> 00:08:26.020]  其實是對以色列人很大的警告
[00:08:26.020 --> 00:08:28.020]  講到耶和華的日子
[00:08:28.020 --> 00:08:31.020]  耶和華的日子是什麼意思呢
[00:08:31.020 --> 00:08:34.020]  當然比對於平常的日子
[00:08:34.020 --> 00:08:36.020]  平常的日子沒什麼特別
[00:08:36.020 --> 00:08:38.020]  沒什麼見到神很大的作為
[00:08:38.020 --> 00:08:40.020]  每天生活都是這樣
[00:08:40.020 --> 00:08:43.020]  或者我們今天也會察覺到
[00:08:43.020 --> 00:08:45.020]  很多事情發生
[00:08:45.020 --> 00:08:47.020]  很不公義的事情發生
[00:08:47.020 --> 00:08:49.020]  但是神好像不在
[00:08:49.020 --> 00:08:51.020]  有時候我們說公義的神在哪裡
[00:08:51.020 --> 00:08:53.020]  但是一般的日子
[00:08:53.020 --> 00:08:55.020]  我們會看不到很多
[00:08:55.020 --> 00:08:58.020]  神自己很轟轟烈烈的作為
[00:08:58.020 --> 00:09:01.020]  很顯明祂自己的作為的事情
[00:09:01.020 --> 00:09:04.020]  但是當然這個不是代表神掌管
[00:09:04.020 --> 00:09:06.020]  神有祂自己的計劃
[00:09:06.020 --> 00:09:09.020]  但是在聖經裡面提到有耶和華的日子
[00:09:09.020 --> 00:09:12.020]  或者在新約聖經特別提到主的日子
[00:09:12.020 --> 00:09:13.020]  什麼意思呢
[00:09:13.020 --> 00:09:16.020]  就是說這些日子是神很大的工作
[00:09:16.020 --> 00:09:17.020]  很大的作為
[00:09:17.020 --> 00:09:22.020]  以至於祂在人類裡面的介入非常明顯
[00:09:22.020 --> 00:09:24.020]  這個就叫做耶和華的日子
[00:09:24.020 --> 00:09:27.020]  那麼當時的人怎麼看呢
[00:09:27.020 --> 00:09:29.020]  或者我們今天也是
[00:09:29.020 --> 00:09:31.020]  神說有耶和華的日子
[00:09:31.020 --> 00:09:35.020]  祂會有一個來審判的日子
[00:09:35.020 --> 00:09:39.020]  我們雖然可能天天過著一般的日子
[00:09:39.020 --> 00:09:41.020]  但是你千萬不要不知道
[00:09:41.020 --> 00:09:44.020]  神是掌管著歷史的進程
[00:09:44.020 --> 00:09:47.020]  所以每一天你的一言一行
[00:09:47.020 --> 00:09:48.020]  一舉一動
[00:09:48.020 --> 00:09:50.020]  世界發生什麼事呢
[00:09:50.020 --> 00:09:54.020]  祂是看在你的眼目之中去看顧
[00:09:54.020 --> 00:09:58.020]  你有沒有預備這一天主的日子呢
[00:09:58.020 --> 00:10:00.020]  在我們的信徒裡面
[00:10:00.020 --> 00:10:03.020]  我們知道耶穌基督說祂會再回來
[00:10:03.020 --> 00:10:07.020]  祂回來的時候就會有這個世界的終局
[00:10:07.020 --> 00:10:11.020]  信主的當然得到永遠的祝福
[00:10:11.020 --> 00:10:14.020]  信主的就會永遠的沉淪
[00:10:14.020 --> 00:10:18.020]  世人聽不聽到這些主的日子呢
[00:10:18.020 --> 00:10:20.020]  我們有沒有預備呢
[00:10:20.020 --> 00:10:23.020]  聖經裡面說耶穌基督隨時都會回來
[00:10:23.020 --> 00:10:24.020]  我想問大家
[00:10:24.020 --> 00:10:28.020]  主耶穌回來什麼時候呢
[00:10:28.020 --> 00:10:29.020]  不知道
[00:10:29.020 --> 00:10:32.020]  會不會在我還沒講完之前回來呢
[00:10:32.020 --> 00:10:34.020]  會不會啊
[00:10:34.020 --> 00:10:36.020]  會啊
[00:10:36.020 --> 00:10:38.020]  絕對有可能
[00:10:38.020 --> 00:10:40.020]  我們不知道
[00:10:40.020 --> 00:10:42.020]  誰能夠預備呢
[00:10:42.020 --> 00:10:44.020]  所以每一個的生活
[00:10:44.020 --> 00:10:46.020]  其實我們有沒有預備這一天呢
[00:10:46.020 --> 00:10:49.020]  我記得我以前在美國的時候
[00:10:49.020 --> 00:10:53.020]  在一間基督教機構裡面
[00:10:53.020 --> 00:10:56.020]  我是做影音的工作
[00:10:56.020 --> 00:11:00.020]  當時我正在預備製作一個錄影帶
[00:11:00.020 --> 00:11:01.020]  一個影帶
[00:11:01.020 --> 00:11:02.020]  一個福音的影帶
[00:11:02.020 --> 00:11:04.020]  是講到父子的關係
[00:11:04.020 --> 00:11:06.020]  他們開始的關係很惡劣
[00:11:06.020 --> 00:11:08.020]  後來爸爸信了主
[00:11:08.020 --> 00:11:09.020]  整個關係改變了
[00:11:09.020 --> 00:11:11.020]  這個真人真事
[00:11:11.020 --> 00:11:14.020]  我是在三環市報道會看到的
[00:11:14.020 --> 00:11:17.020]  當時我在三環市報道會聚會
[00:11:17.020 --> 00:11:20.020]  我就覺得這個故事可以很感人
[00:11:20.020 --> 00:11:22.020]  可以拍成一個影帶
[00:11:22.020 --> 00:11:23.020]  但是呢
[00:11:23.020 --> 00:11:24.020]  想有這個想法
[00:11:24.020 --> 00:11:26.020]  但是做的真的很艱難
[00:11:26.020 --> 00:11:31.020]  那次是我第一次寫這麼長的一個劇情片
[00:11:31.020 --> 00:11:35.020]  每一天就在求祈禱神幫我做
[00:11:35.020 --> 00:11:38.020]  然後那天可能什麼都做不到
[00:11:38.020 --> 00:11:42.020]  那個摺紙箱裡面有很多紙
[00:11:42.020 --> 00:11:44.020]  寫劇都好像沒什麼進度
[00:11:44.020 --> 00:11:46.020]  哇 如是者呢
[00:11:46.020 --> 00:11:47.020]  做了幾年
[00:11:47.020 --> 00:11:49.020]  還是還在寫
[00:11:49.020 --> 00:11:51.020]  後來我就想起
[00:11:51.020 --> 00:11:52.020]  我突然想起
[00:11:52.020 --> 00:11:54.020]  主回來的這個日子
[00:11:54.020 --> 00:11:55.020]  什麼時候呢
[00:11:55.020 --> 00:11:56.020]  可能很快的
[00:11:56.020 --> 00:11:58.020]  如果我還在拖的時候呢
[00:11:58.020 --> 00:12:00.020]  我是為了這部福音的電影
[00:12:00.020 --> 00:12:02.020]  給別人認識神的時候
[00:12:02.020 --> 00:12:04.020]  如果我都還沒完成主就回來
[00:12:04.020 --> 00:12:05.020]  那怎麼辦呢
[00:12:05.020 --> 00:12:06.020]  就是因為這個催逼
[00:12:06.020 --> 00:12:08.020]  快點快點去寫
[00:12:08.020 --> 00:12:10.020]  就完成了
[00:12:10.020 --> 00:12:12.020]  我們有沒有這樣去想呢
[00:12:12.020 --> 00:12:14.020]  有沒有這樣去看這一天的日子呢
[00:12:14.020 --> 00:12:16.020]  有沒有認真去看呢
[00:12:16.020 --> 00:12:17.020]  以色列人是怎麼看呢
[00:12:17.020 --> 00:12:19.020]  當時的以色列人就說
[00:12:19.020 --> 00:12:22.020]  他們怎麼看這個耶和華的日子呢
[00:12:22.020 --> 00:12:23.020]  他們就不是
[00:12:23.020 --> 00:12:25.020]  他們很樂觀
[00:12:25.020 --> 00:12:27.020]  第十八節這裡說
[00:12:27.020 --> 00:12:29.020]  他們想望耶和華的日子
[00:12:29.020 --> 00:12:31.020]  就是覺得很想來到
[00:12:31.020 --> 00:12:33.020]  那你會覺得奇怪
[00:12:33.020 --> 00:12:36.020]  我們剛才才說那些以色列人
[00:12:36.020 --> 00:12:37.020]  很多的罪惡
[00:12:37.020 --> 00:12:39.020]  他又想望這個日子
[00:12:39.020 --> 00:12:41.020]  沒錯
[00:12:41.020 --> 00:12:44.020]  當這些以色列人覺得自己是神的子民的時候
[00:12:44.020 --> 00:12:46.020]  末日的來到
[00:12:46.020 --> 00:12:48.020]  或者是神是耶和華的日子
[00:12:48.020 --> 00:12:50.020]  必定會帶來他們的拯救
[00:12:50.020 --> 00:12:52.020]  或者將那些列國的敵人
[00:12:52.020 --> 00:12:53.020]  去殲滅
[00:12:53.020 --> 00:12:55.020]  他們是想著這樣想
[00:12:55.020 --> 00:12:57.020]  但是耶和華的日子
[00:12:57.020 --> 00:12:59.020]  也是對那些子民說的
[00:12:59.020 --> 00:13:01.020]  若然他們沒有在神的裡面
[00:13:01.020 --> 00:13:03.020]  他們才會受到紀律
[00:13:03.020 --> 00:13:05.020]  很嚴重的紀律
[00:13:05.020 --> 00:13:07.020]  當然神會最後有拯救
[00:13:07.020 --> 00:13:09.020]  但是這個很嚴重的
[00:13:09.020 --> 00:13:10.020]  耶和華的日子
[00:13:10.020 --> 00:13:12.020]  如果我們看舊約
[00:13:12.020 --> 00:13:13.020]  很慘
[00:13:13.020 --> 00:13:14.020]  你看耶利米愛國
[00:13:14.020 --> 00:13:16.020]  以色列人面受很大的
[00:13:16.020 --> 00:13:18.020]  去亡國
[00:13:18.020 --> 00:13:20.020]  很大的一個苦痛
[00:13:20.020 --> 00:13:22.020]  所以才知道
[00:13:22.020 --> 00:13:24.020]  這個阿摩斯就說
[00:13:24.020 --> 00:13:26.020]  想望耶和華的日子的人有禍了
[00:13:26.020 --> 00:13:28.020]  你們有禍了
[00:13:28.020 --> 00:13:30.020]  其實會面對很悲傷的時候
[00:13:30.020 --> 00:13:32.020]  為什麼你們要
[00:13:32.020 --> 00:13:34.020]  耶和華的日子呢?
[00:13:34.020 --> 00:13:36.020]  好像怎樣也不醒
[00:13:36.020 --> 00:13:38.020]  它那個是黑暗沒有光明的
[00:13:38.020 --> 00:13:40.020]  只有痛苦
[00:13:40.020 --> 00:13:42.020]  沒有任何的喜樂
[00:13:42.020 --> 00:13:44.020]  就好像人在外面
[00:13:44.020 --> 00:13:46.020]  躲避那些獅子
[00:13:46.020 --> 00:13:48.020]  那些猛獸
[00:13:48.020 --> 00:13:50.020]  很難才逃走了
[00:13:50.020 --> 00:13:52.020]  但是有熊
[00:13:52.020 --> 00:13:54.020]  他又見到熊
[00:13:54.020 --> 00:13:56.020]  見到獅子還是見到熊好呢?
[00:13:56.020 --> 00:13:58.020]  兩樣都很慘
[00:13:58.020 --> 00:14:00.020]  就吃到你
[00:14:00.020 --> 00:14:02.020]  吃了你的骨頭
[00:14:02.020 --> 00:14:04.020]  不知道去了哪裡
[00:14:04.020 --> 00:14:06.020]  就算躲避了
[00:14:06.020 --> 00:14:08.020]  進到屋裏面
[00:14:08.020 --> 00:14:10.020]  你們可以想像一下
[00:14:10.020 --> 00:14:12.020]  很緊迫的時候
[00:14:12.020 --> 00:14:14.020]  進去裏面的手靠著牆
[00:14:14.020 --> 00:14:16.020]  怎知道在牆內
[00:14:16.020 --> 00:14:18.020]  走出一條蛇來咬你
[00:14:18.020 --> 00:14:20.020]  即是代表什麼?
[00:14:20.020 --> 00:14:22.020]  走不了的
[00:14:22.020 --> 00:14:24.020]  耶和華的日子走不了的
[00:14:24.020 --> 00:14:26.020]  所以這裏二十字就說
[00:14:26.020 --> 00:14:28.020]  日子豈不是黑暗沒有光明
[00:14:28.020 --> 00:14:30.020]  再重複
[00:14:30.020 --> 00:14:32.020]  然後再加多一句
[00:14:32.020 --> 00:14:34.020]  幽暗即是極之黑暗
[00:14:34.020 --> 00:14:36.020]  毫無光輝嗎?
[00:14:36.020 --> 00:14:38.020]  完全沒有
[00:14:38.020 --> 00:14:40.020]  但是好像以色列人
[00:14:40.020 --> 00:14:42.020]  當時的人怎麼都不醒
[00:14:42.020 --> 00:14:44.020]  我不知道弟兄姊妹
[00:14:44.020 --> 00:14:46.020]  你怎麼想一下
[00:14:46.020 --> 00:14:48.020]  會不會怎麼都不醒
[00:14:48.020 --> 00:14:50.020]  神說有這一天
[00:14:50.020 --> 00:14:52.020]  主耶穌會回來
[00:14:52.020 --> 00:14:54.020]  在我們的聖經裏面說
[00:14:54.020 --> 00:14:56.020]  信主的人
[00:14:56.020 --> 00:14:58.020]  得到一個永遠的
[00:14:58.020 --> 00:15:00.020]  一個的福祿
[00:15:00.020 --> 00:15:02.020]  不信的人就會永遠的沉淪
[00:15:02.020 --> 00:15:04.020]  是非常之嚴厲的一個警告
[00:15:04.020 --> 00:15:06.020]  基督徒你說
[00:15:06.020 --> 00:15:08.020]  我都得救了
[00:15:08.020 --> 00:15:10.020]  我不需要怎麼去擔心
[00:15:10.020 --> 00:15:12.020]  沒錯我們得救了
[00:15:12.020 --> 00:15:14.020]  但是不要忘記聖經裏面也說過
[00:15:14.020 --> 00:15:16.020]  哥林多後書五章十節說
[00:15:16.020 --> 00:15:18.020]  我們將來每一個信徒
[00:15:18.020 --> 00:15:20.020]  都要在基督的審判台前
[00:15:20.020 --> 00:15:22.020]  或善或惡受報
[00:15:22.020 --> 00:15:24.020]  我們在永恆裏面的獎賞
[00:15:24.020 --> 00:15:26.020]  是由耶穌基督而定
[00:15:26.020 --> 00:15:28.020]  我們今天
[00:15:28.020 --> 00:15:30.020]  一行一動
[00:15:30.020 --> 00:15:32.020]  有沒有一個永恆的意義呢?
[00:15:32.020 --> 00:15:34.020]  是絕對有
[00:15:34.020 --> 00:15:36.020]  我們預備了沒有呢?
[00:15:36.020 --> 00:15:38.020]  以色列人又怎麼樣?
[00:15:38.020 --> 00:15:40.020]  以色列人他覺得
[00:15:40.020 --> 00:15:42.020]  我可以了
[00:15:42.020 --> 00:15:44.020]  很樂觀
[00:15:44.020 --> 00:15:46.020]  這個非常好的
[00:15:46.020 --> 00:15:48.020]  但是看不到自己的本相
[00:15:48.020 --> 00:15:50.020]  同時今天我們會不會
[00:15:50.020 --> 00:15:52.020]  有這個以色列人
[00:15:52.020 --> 00:15:54.020]  那種的問題呢?
[00:15:54.020 --> 00:15:56.020]  我們覺得我們的生命很好
[00:15:56.020 --> 00:15:58.020]  不錯
[00:15:58.020 --> 00:16:00.020]  我又回來崇拜
[00:16:00.020 --> 00:16:02.020]  我又過我的基督徒的生活
[00:16:02.020 --> 00:16:04.020]  我們覺得
[00:16:04.020 --> 00:16:06.020]  沒有什麼擔心
[00:16:06.020 --> 00:16:08.020]  我們可能做的事
