
[00:00:00.000 --> 00:00:08.080]  大家好,今日可以說是之前兩個禮拜所講到的一個延續
[00:19:14.980 --> 00:19:22.980]  但今時今日,我們有沒有經歷到欺凌被釋放的那種經歷呢?
[00:19:22.980 --> 00:19:27.980]  其實有,正因主耶穌在他來到世間上
[00:19:27.980 --> 00:19:32.980]  他起吾為我們的罪,來到丹上十字架
[00:19:32.980 --> 00:19:38.980]  叫我們從罪的籠奴,這個籠裡面得到釋放
[00:19:38.980 --> 00:19:40.980]  但有時候我們不是很感覺到
[00:19:40.980 --> 00:19:43.980]  因為可能我們被不同的東西籠奴住
[00:19:43.980 --> 00:19:48.980]  可能是工作的壓力,可能是考試的壓力
[00:19:48.980 --> 00:19:55.980]  可能是在我們人生裡面面對一些走不出的陰霾
[00:19:55.980 --> 00:19:57.980]  可能很多的東西
[00:19:57.980 --> 00:20:02.980]  不過從云云的處境裡面,我想也說不完
[00:20:02.980 --> 00:20:04.980]  不如給大家看一段影片
[00:20:04.980 --> 00:20:07.980]  看完你就會知道什麼叫做欺凌
[00:20:07.980 --> 00:20:09.980]  我覺得動物也很需要欺凌
[00:20:09.980 --> 00:20:12.980]  我們來看看,雖然不好笑
[00:20:12.980 --> 00:20:15.980]  但卻帶出了一個很重要的訊息
[00:20:15.980 --> 00:20:18.980]  好,謝謝,先去片
[00:20:18.980 --> 00:20:23.980]  大家感覺到嗎?
[00:20:23.980 --> 00:20:25.980]  這就是欺凌
[00:20:27.980 --> 00:20:29.980]  之前被人困住,那隻熊被人困住
[00:20:29.980 --> 00:20:31.980]  是很慘的
[00:20:31.980 --> 00:20:35.980]  令我想起小時候去荔園看到那隻象
[00:20:35.980 --> 00:20:37.980]  其實也是類似
[00:20:37.980 --> 00:20:39.980]  接著最近有個新聞說
[00:20:39.980 --> 00:20:42.980]  在廣州有隻北極熊在商場裡面
[00:20:42.980 --> 00:20:48.980]  成為了被人觀賞的一個景品
[00:20:48.980 --> 00:20:51.980]  後來有組織就說這樣太慘了
[00:20:51.980 --> 00:20:53.980]  不要這樣對牠
[00:20:53.980 --> 00:20:59.980]  動物給我們一個很直接的影響
[00:20:59.980 --> 00:21:01.980]  雖然我們沒有一個龍困住
[00:21:01.980 --> 00:21:04.980]  不過其實可能我們有一個無形的龍
[00:21:04.980 --> 00:21:06.980]  來困住了我們
[00:21:06.980 --> 00:21:08.980]  我不知道是什麼
[00:21:08.980 --> 00:21:13.980]  原本想說很多服侍貧窮的例子
[00:21:13.980 --> 00:21:17.980]  不過可能我們現在來盡我們的能力
[00:21:17.980 --> 00:21:19.980]  做好我們的有司
[00:21:19.980 --> 00:21:23.980]  可能已經是我們一個很重要的一步
[00:21:23.980 --> 00:21:25.980]  不說那麼遠
[00:21:25.980 --> 00:21:28.980]  讓我們從很多實際的行動裡面
[00:21:28.980 --> 00:21:30.980]  再去最基本
[00:21:30.980 --> 00:21:33.980]  讓我們預備主宰的時候
[00:21:33.980 --> 00:21:38.980]  去想再一點,再基本
[00:21:38.980 --> 00:21:41.980]  大家去想欺凌是從哪天開始
[00:21:41.980 --> 00:21:46.980]  大概欺凌是從贖罪日那天開始
[00:21:46.980 --> 00:21:49.980]  而依據老家的了解
[00:21:49.980 --> 00:21:51.980]  當主耶穌被釘在十字架上面
[00:21:51.980 --> 00:21:55.980]  他是以一個站身的大祭司的身份
[00:21:55.980 --> 00:21:58.980]  而且是一個新的贖罪日
[00:21:58.980 --> 00:22:04.980]  為眾人包括猶太人和愛邦人來贖罪
[00:22:04.980 --> 00:22:11.980]  在這一天正正就是一個欺凌的開始
[00:22:11.980 --> 00:22:15.980]  所以欺凌是從一個自我反省
[00:22:15.980 --> 00:22:19.980]  去到一個走出自己
[00:22:19.980 --> 00:22:21.980]  我們經常說走出一個安書居
[00:22:21.980 --> 00:22:24.980]  踏出一步去到一個自我犧牲
[00:22:24.980 --> 00:22:27.980]  然後進入人群的一個過程
[00:22:27.980 --> 00:22:30.980]  有時我們弟兄姊妹會這樣想
[00:22:30.980 --> 00:22:32.980]  死了之後上天堂
[00:22:32.980 --> 00:22:34.980]  固然是我們終極的盼望
[00:22:34.980 --> 00:22:37.980]  我們會說我們得救見證
[00:22:37.980 --> 00:22:39.980]  我們會說我們的經歷
[00:22:39.980 --> 00:22:41.980]  但我們仍然要回答一個問題
[00:22:41.980 --> 00:22:44.980]  就是我們信了主之後
[00:22:44.980 --> 00:22:46.980]  除非你馬上死
[00:22:46.980 --> 00:22:47.980]  這樣就完成了
[00:22:47.980 --> 00:22:49.980]  很多事情不用那麼複雜
[00:22:49.980 --> 00:22:50.980]  但在這個過程裡
[00:22:50.980 --> 00:22:52.980]  由信了主到我們回天家
[00:22:52.980 --> 00:22:56.980]  仍然有一段很長的距離
[00:22:56.980 --> 00:23:00.980]  在當中我們有什麼要做
[00:23:00.980 --> 00:23:04.980]  有什麼目的和要行動的事情
[00:23:04.980 --> 00:23:07.980]  有時有些信徒會將我們的目光
[00:23:07.980 --> 00:23:10.980]  放在我們要多些傳福音
[00:23:10.980 --> 00:23:12.980]  那就沒有其他事情了
[00:23:12.980 --> 00:23:14.980]  我這樣說很危險
[00:23:14.980 --> 00:23:18.980]  馬上被陳牧打我屁股
[00:23:18.980 --> 00:23:20.980]  傳位肯定會夾住
[00:23:20.980 --> 00:23:21.980]  林先生你說什麼
[00:23:21.980 --> 00:23:23.980]  沒有人去傳位
[00:23:23.980 --> 00:23:26.980]  我們傳福音是很重要
[00:23:26.980 --> 00:23:29.980]  但在這些最弔詭的
[00:23:29.980 --> 00:23:31.980]  我們只是去傳福音
[00:23:31.980 --> 00:23:33.980]  傳完福音之後
[00:23:33.980 --> 00:23:36.980]  我們仍然要跟弟兄姊妹
[00:23:36.980 --> 00:23:38.980]  繼續去同行
[00:23:38.980 --> 00:23:40.980]  在當中我們也要去想
[00:23:40.980 --> 00:23:43.980]  在這個歷程
[00:23:43.980 --> 00:23:45.980]  這段時間裡
[00:23:45.980 --> 00:23:47.980]  在我們離世之前
[00:23:47.980 --> 00:23:50.980]  我們怎樣去見證上帝
[00:23:50.980 --> 00:23:54.980]  怎樣在當中活出我們的見證
[00:23:54.980 --> 00:23:55.980]  除了傳福音之外
[00:23:55.980 --> 00:23:59.980]  我們的生命要怎樣去流露
[00:23:59.980 --> 00:24:00.980]  去表達
[00:24:00.980 --> 00:24:02.980]  可惜的是今天很多教導
[00:24:02.980 --> 00:24:04.980]  只是著重幫助信徒
[00:24:04.980 --> 00:24:06.980]  如何活在世上
[00:24:06.980 --> 00:24:10.980]  而不是在地上活出我們的使命
[00:24:10.980 --> 00:24:12.980]  同樣這句話也是對我自己說
[00:24:12.980 --> 00:24:14.980]  說得太多
[00:24:14.980 --> 00:24:15.980]  行動太少
[00:24:15.980 --> 00:24:19.980]  所以現在慢慢越來越有感動
[00:24:19.980 --> 00:24:22.980]  是怎樣讓信仰
[00:24:22.980 --> 00:24:25.980]  能夠落實在我們生活裡
[00:24:25.980 --> 00:24:26.980]  除了你上班下班
[00:24:26.980 --> 00:24:28.980]  我們固然是很忙碌
[00:24:28.980 --> 00:24:32.980]  但在這些日出而作
[00:24:32.980 --> 00:24:34.980]  日入而息的生活之外
[00:24:34.980 --> 00:24:37.980]  其實我們可不可以在當中
[00:24:37.980 --> 00:24:41.980]  去接觸一些有需要被壓制
[00:24:41.980 --> 00:24:44.980]  即是他們飢餓
[00:24:44.980 --> 00:24:45.980]  或者無家可歸
[00:24:45.980 --> 00:24:47.980]  或者是赤身老體
[00:24:47.980 --> 00:24:51.980]  即是他們有需要求助而無門的人
[00:24:51.980 --> 00:24:53.980]  我們的眼目是需要看到
[00:24:53.980 --> 00:24:56.980]  這個服侍的需要
[00:24:56.980 --> 00:24:58.980]  而在聖誕節
[00:24:58.980 --> 00:25:00.980]  救主降生的意義
[00:25:00.980 --> 00:25:03.980]  讓我想到一個很重要的意義
[00:25:03.980 --> 00:25:07.980]  我們需要去延續這個欺憐的意義
[00:25:07.980 --> 00:25:09.980]  如果不是我們聖誕節
[00:25:09.980 --> 00:25:12.980]  是留於一種節日的氣氛
[00:25:12.980 --> 00:25:13.980]  開心快樂
[00:25:13.980 --> 00:25:14.980]  讓平安帶給大家
[00:25:14.980 --> 00:25:16.980]  去經歷上帝的恩典
[00:25:16.980 --> 00:25:17.980]  然後送禮物
[00:25:17.980 --> 00:25:18.980]  交換禮物之後
[00:25:18.980 --> 00:25:21.980]  固然是好的
[00:25:21.980 --> 00:25:25.980]  但我們也需要在聖誕節延續
[00:25:25.980 --> 00:25:28.980]  欺憐對我們的意義
[00:25:28.980 --> 00:25:31.980]  在當中被壓制
[00:25:31.980 --> 00:25:32.980]  飢餓
[00:25:32.980 --> 00:25:33.980]  無家可歸
[00:25:33.980 --> 00:25:34.980]  赤身老體
[00:25:34.980 --> 00:25:36.980]  求助而無門的人
[00:25:36.980 --> 00:25:39.980]  我們有沒有在當中
[00:25:39.980 --> 00:25:41.980]  跟他們有接觸
