
[00:00:00.000 --> 00:00:03.000]  不知道大家有沒有試過開了個冰箱
[00:02:56.000 --> 00:02:58.000]  過了多久?
[00:02:58.000 --> 00:02:59.000]  那兩個月左右的時間
[00:02:59.000 --> 00:03:01.000]  七月到九月兩個月的時間
[00:03:01.000 --> 00:03:02.000]  這麼短的時間
[00:03:02.000 --> 00:03:05.000]  神的說話再一次臨到這個以色列人
[00:03:05.000 --> 00:03:06.000]  這次神說了什麼?
[00:03:06.000 --> 00:03:08.000]  我們再看下一章
[00:03:08.000 --> 00:03:13.000]  這裡講到神就跟那些人說
[00:03:13.000 --> 00:03:17.000]  如果有人用衣襟繞著聖肉
[00:03:17.000 --> 00:03:19.000]  無論那些食物是什麼食物
[00:03:19.000 --> 00:03:23.000]  這些食物會不會算為聖呢?
[00:03:23.000 --> 00:03:25.000]  但是第二個問題就是說
[00:03:25.000 --> 00:03:27.000]  如果有人碰到死屍
[00:03:27.000 --> 00:03:29.000]  然後又碰到其他的東西
[00:03:29.000 --> 00:03:34.000]  那些東西是否被視為不潔淨呢?
[00:03:34.000 --> 00:03:36.000]  這兩個問題對於今天我們來說
[00:03:36.000 --> 00:03:38.000]  是比較難理解的
[00:03:38.000 --> 00:03:39.000]  但是對於昔日的以色列人來說
[00:03:39.000 --> 00:03:41.000]  大家都明白在說什麼
[00:03:41.000 --> 00:03:42.000]  為什麼?
[00:03:42.000 --> 00:03:44.000]  因為律法很多的規條都講到
[00:03:44.000 --> 00:03:45.000]  什麼是聖潔?
[00:03:45.000 --> 00:03:46.000]  什麼是污穢?
[00:03:46.000 --> 00:03:48.000]  很清楚分辨得了
[00:03:48.000 --> 00:03:51.000]  聖經裡面所說的聖肉
[00:03:51.000 --> 00:03:54.000]  聖肉就是分別出來的肉
[00:03:54.000 --> 00:03:58.000]  是要呈獻給天父上帝的
[00:03:58.000 --> 00:04:00.000]  那些就叫做聖肉
[00:04:00.000 --> 00:04:02.000]  如果不聖的肉
[00:04:02.000 --> 00:04:04.000]  不聖的肉不能獻給神
[00:04:04.000 --> 00:04:05.000]  就算獻
[00:04:05.000 --> 00:04:08.000]  耶和華都不會接納
[00:04:08.000 --> 00:04:10.000]  根據這個律法
[00:04:10.000 --> 00:04:13.000]  剛才我們所說的形容
[00:04:13.000 --> 00:04:16.000]  用衣襟兜的那些食物
[00:04:16.000 --> 00:04:19.000]  那些食物就視為不聖
[00:04:19.000 --> 00:04:22.000]  如果是被死人碰到的東西
[00:04:22.000 --> 00:04:25.000]  就視之為不潔淨
[00:04:25.000 --> 00:04:26.000]  是污穢的
[00:04:26.000 --> 00:04:27.000]  大家要留意
[00:04:27.000 --> 00:04:29.000]  聖經裡面所說的污穢
[00:04:29.000 --> 00:04:30.000]  就不是說不乾淨
[00:04:30.000 --> 00:04:31.000]  很骯髒
[00:04:31.000 --> 00:04:32.000]  不衛生
[00:04:32.000 --> 00:04:34.000]  說的不是這些
[00:04:34.000 --> 00:04:37.000]  說的是禮儀上的不潔淨
[00:04:37.000 --> 00:04:42.000]  那你說神問這兩個問題
[00:04:42.000 --> 00:04:44.000]  用意是什麼呢
[00:04:44.000 --> 00:04:46.000]  是想說些什麼呢
[00:04:46.000 --> 00:04:49.000]  神是通過這兩個問題
[00:04:49.000 --> 00:04:51.000]  我們跳到下一章
[00:04:51.000 --> 00:04:57.000]  神通過這兩個問題
[00:04:57.000 --> 00:05:00.000]  就是給出一個
[00:05:00.000 --> 00:05:02.000]  他這樣說
[00:05:02.000 --> 00:05:03.000]  他跟卡戈說
[00:05:03.000 --> 00:05:04.000]  神是這樣說的
[00:05:04.000 --> 00:05:07.000]  這民這國在我面前
[00:05:07.000 --> 00:05:10.000]  也是如此
[00:05:10.000 --> 00:05:13.000]  原來神就是用這兩個問題
[00:05:13.000 --> 00:05:17.000]  來去形容當時他的子民
[00:05:17.000 --> 00:05:19.000]  這兩個問題的答案是什麼
[00:05:19.000 --> 00:05:20.000]  這兩個問題的第一個答案就是
[00:05:20.000 --> 00:05:22.000]  不算為聖
[00:05:22.000 --> 00:05:23.000]  第二個答案呢
[00:05:23.000 --> 00:05:26.000]  別算互為
[00:05:26.000 --> 00:05:28.000]  那就是說很明顯
[00:05:28.000 --> 00:05:29.000]  神通過這兩個問題
[00:05:29.000 --> 00:05:33.000]  就是告訴當時的百姓聽什麼
[00:05:33.000 --> 00:05:35.000]  你們不算為聖
[00:05:35.000 --> 00:05:38.000]  你們是污穢的
[00:05:38.000 --> 00:05:39.000]  那就覺得奇怪了
[00:05:39.000 --> 00:05:41.000]  大家會不會覺得很奇怪
[00:05:41.000 --> 00:05:44.000]  他們起碼聽了先知的說話
[00:05:44.000 --> 00:05:47.000]  就開始參重建聖殿了嗎
[00:05:47.000 --> 00:05:49.000]  他們聽先知的話語
[00:05:49.000 --> 00:05:50.000]  都是重建聖殿
[00:05:50.000 --> 00:05:52.000]  這個行動本身就是
[00:05:52.000 --> 00:05:54.000]  信復的表現
[00:05:54.000 --> 00:05:55.000]  是不是
[00:05:55.000 --> 00:05:57.000]  既然這幫子民
[00:05:57.000 --> 00:05:59.000]  信服上帝的話
[00:05:59.000 --> 00:06:00.000]  那就奇怪了
[00:06:00.000 --> 00:06:01.000]  神為什麼在這裡
[00:06:01.000 --> 00:06:02.000]  再一次的話語
[00:06:02.000 --> 00:06:03.000]  臨到先知的時候
[00:06:03.000 --> 00:06:04.000]  告訴這幫百姓聽
[00:06:04.000 --> 00:06:07.000]  你們不算為聖
[00:06:07.000 --> 00:06:09.000]  你們刑事污穢
[00:06:09.000 --> 00:06:10.000]  為什麼
[00:06:10.000 --> 00:06:12.000]  我們再看下一章
[00:06:12.000 --> 00:06:13.000]  這裡說到
[00:06:13.000 --> 00:06:14.000]  神就是這樣說
[00:06:14.000 --> 00:06:16.000]  你們要追上
[00:06:16.000 --> 00:06:17.000]  追上什麼
[00:06:17.000 --> 00:06:18.000]  在今天之前
[00:06:18.000 --> 00:06:20.000]  耶和華的殿是怎樣的
[00:06:20.000 --> 00:06:21.000]  以前一塊石頭
[00:06:21.000 --> 00:06:22.000]  都不在另外一塊石頭之上
[00:06:22.000 --> 00:06:23.000]  是不是
[00:06:23.000 --> 00:06:24.000]  以前的日子就是
[00:06:24.000 --> 00:06:27.000]  你想來拿這二十斗的食糧嗎
[00:06:27.000 --> 00:06:28.000]  只有十斗給你
[00:06:28.000 --> 00:06:29.000]  就是說什麼
[00:06:29.000 --> 00:06:31.000]  就是說在那段時間
[00:06:31.000 --> 00:06:33.000]  他們這一幫人
[00:06:33.000 --> 00:06:35.000]  順道說到什麼
[00:06:35.000 --> 00:06:38.000]  他們是安逸的生活
[00:06:38.000 --> 00:06:41.000]  迷失了在他們舒適的生活裡面
[00:06:41.000 --> 00:06:43.000]  他是忘記了天父上帝
[00:06:43.000 --> 00:06:47.000]  要他們做的重建聖殿
[00:06:47.000 --> 00:06:48.000]  故此怎麼樣
[00:06:48.000 --> 00:06:50.000]  故此神就不再賜福
[00:06:50.000 --> 00:06:53.000]  當神不再賜福的時候
[00:06:53.000 --> 00:06:56.000]  他們無論怎樣艱辛
[00:06:56.000 --> 00:06:58.000]  並不是半斤與百兩
[00:06:58.000 --> 00:07:00.000]  你半斤的付出就收成百兩
[00:07:00.000 --> 00:07:01.000]  沒有
[00:07:01.000 --> 00:07:03.000]  你無論多少個豐富
[00:07:03.000 --> 00:07:06.000]  收穫都是很少
[00:07:06.000 --> 00:07:10.000]  我們留意一下神是怎樣說
[00:07:10.000 --> 00:07:11.000]  神說
[00:07:11.000 --> 00:07:14.000]  你們手下的各樣工作
[00:07:14.000 --> 00:07:17.000]  你無論怎樣的艱辛工作
[00:07:17.000 --> 00:07:18.000]  神說怎樣
[00:07:18.000 --> 00:07:21.000]  我仍然以寒風 煤爛 冰拋
[00:07:21.000 --> 00:07:23.000]  攻擊你們
[00:07:23.000 --> 00:07:25.000]  接著留意他說什麼
[00:07:25.000 --> 00:07:26.000]  神說
[00:07:26.000 --> 00:07:30.000]  雖然我是這樣管教你們
[00:07:30.000 --> 00:07:31.000]  但是怎麼樣
[00:07:31.000 --> 00:07:35.000]  你們仍不歸向我
[00:07:35.000 --> 00:07:37.000]  我想大家留意
[00:07:37.000 --> 00:07:40.000]  這段話是什麼日子說的
[00:07:40.000 --> 00:07:43.000]  9月24日
[00:07:43.000 --> 00:07:45.000]  就是說什麼
[00:07:45.000 --> 00:07:47.000]  就是說他們已經開始
[00:07:47.000 --> 00:07:49.000]  很努力的重建聖殿
[00:07:49.000 --> 00:07:52.000]  已經兩個月了
[00:07:52.000 --> 00:07:54.000]  這兩個月他們
[00:07:54.000 --> 00:07:57.000]  這兩個月的薪勞是假的嗎
[00:07:57.000 --> 00:08:00.000]  我想大家這樣想像一下
[00:08:00.000 --> 00:08:03.000]  假設我們今天就是
[00:08:03.000 --> 00:08:06.000]  當日那些以色列人
[00:08:06.000 --> 00:08:07.000]  好了
[00:08:07.000 --> 00:08:08.000]  我們正在享受
[00:08:08.000 --> 00:08:11.000]  回到耶路撒冷的生活
[00:08:11.000 --> 00:08:14.000]  突然間神的話語臨到先知
[00:08:14.000 --> 00:08:15.000]  然後跟我們說
[00:08:15.000 --> 00:08:17.000]  我不再賜福你們
[00:08:17.000 --> 00:08:19.000]  因為你們只顧著自己
[00:08:19.000 --> 00:08:21.000]  享受你們的生活
[00:08:21.000 --> 00:08:23.000]  忘記了我給你們的吩咐
[00:08:23.000 --> 00:08:26.000]  吩咐重建聖殿
[00:08:26.000 --> 00:08:29.000]  所以我就停止不再賜福你們
[00:08:29.000 --> 00:08:30.000]  好了
[00:08:30.000 --> 00:08:33.000]  百姓聽到先知的說話之後
[00:08:33.000 --> 00:08:34.000]  就悔改
[00:08:34.000 --> 00:08:35.000]  就聽先知的說話
[00:08:35.000 --> 00:08:36.000]  好了
[00:08:36.000 --> 00:08:38.000]  回去重建聖殿
[00:08:38.000 --> 00:08:39.000]  好了
[00:08:39.000 --> 00:08:42.000]  兩個月薪勞的工作過去了
[00:08:42.000 --> 00:08:44.000]  接著發生什麼
[00:08:44.000 --> 00:08:47.000]  生活仍然困苦
[00:08:47.000 --> 00:08:48.000]  神怎麼樣
[00:08:48.000 --> 00:08:50.000]  神仍然通過旱災、霉爛、冰炮
[00:08:50.000 --> 00:08:51.000]  來攻擊他們
[00:08:51.000 --> 00:08:56.000]  也看不到神有任何的地方再賜福我們
[00:08:56.000 --> 00:08:57.000]  我想問
[00:08:57.000 --> 00:08:59.000]  在這樣的情況下
[00:08:59.000 --> 00:09:01.000]  你的感覺如何
[00:09:01.000 --> 00:09:03.000]  你會做些什麼
[00:09:03.000 --> 00:09:06.000]  不如聽聽神說些什麼好嗎
[00:09:06.000 --> 00:09:07.000]  神說
[00:09:07.000 --> 00:09:11.000]  你們仍不歸向我
[00:09:11.000 --> 00:09:14.000]  大家覺得公不公平
[00:09:14.000 --> 00:09:16.000]  有沒有搞錯
[00:09:16.000 --> 00:09:20.000]  我已經不再在我家舒服地生活
[00:09:20.000 --> 00:09:23.000]  我已經為神努力地重建聖殿
[00:09:23.000 --> 00:09:25.000]  你現在才跑來再跟我說
[00:09:25.000 --> 00:09:26.000]  你仍不歸向我
[00:09:26.000 --> 00:09:29.000]  我已經歸向你了嗎
[00:09:29.000 --> 00:09:30.000]  大家有沒有試過
[00:09:30.000 --> 00:09:34.000]  在教會裡面用心、用力
[00:09:34.000 --> 00:09:36.000]  去做侍奉
[00:09:36.000 --> 00:09:38.000]  如果神突然跟你說
[00:09:38.000 --> 00:09:42.000]  你為什麼仍不歸向我
[00:09:42.000 --> 00:09:48.000]  究竟發生什麼事
[00:09:48.000 --> 00:09:50.000]  神說
[00:09:50.000 --> 00:09:52.000]  剛才不是說過的嗎
[00:09:52.000 --> 00:09:54.000]  一個碰過死屍的手
[00:09:54.000 --> 00:09:57.000]  再去碰其他東西的時候
[00:09:57.000 --> 00:09:59.000]  那些東西都會怎樣
[00:09:59.000 --> 00:10:01.000]  視為污穢
[00:10:01.000 --> 00:10:04.000]  用這個教導
[00:10:04.000 --> 00:10:08.000]  來嘗試明白我剛才所說的情況
[00:10:08.000 --> 00:10:10.000]  大家得出什麼原因
[00:10:10.000 --> 00:10:14.000]  神為什麼仍然指控我們
[00:10:14.000 --> 00:10:17.000]  為什麼仍不歸向他
[00:10:17.000 --> 00:10:19.000]  為什麼
[00:10:19.000 --> 00:10:26.000]  我相信原因相當簡單
[00:10:26.000 --> 00:10:31.000]  如果我們有刑未處理的罪
[00:10:31.000 --> 00:10:34.000]  我們的生命仍然在神面前
[00:10:34.000 --> 00:10:36.000]  視為不潔淨
[00:10:36.000 --> 00:10:40.000]  無論我們做多少屬靈的工作
[00:10:40.000 --> 00:10:44.000]  仍然是意義不大
[00:10:44.000 --> 00:10:48.000]  沒有內在真實的悔改
[00:10:48.000 --> 00:10:53.000]  外面那種的信服意義不大
[00:10:53.000 --> 00:10:55.000]  神是看內心
[00:10:55.000 --> 00:10:59.000]  不是單是看外在的行為
[00:10:59.000 --> 00:11:01.000]  接著再說
[00:11:01.000 --> 00:11:03.000]  神說
[00:11:03.000 --> 00:11:05.000]  這個國家、這個民族
[00:11:05.000 --> 00:11:07.000]  在我面前也是如此
[00:11:07.000 --> 00:11:10.000]  你們手下的各樣工作都是如此
[00:11:10.000 --> 00:11:13.000]  你們在壇上所獻的也是如此
[00:11:13.000 --> 00:11:15.000]  無論你怎樣埋頭苦幹
[00:11:15.000 --> 00:11:18.000]  無論在你生命的質素
[00:11:18.000 --> 00:11:19.000]  我們所做的工作
[00:11:19.000 --> 00:11:21.000]  我們所奉獻的東西
[00:11:21.000 --> 00:11:25.000]  都不能得到神的月立
[00:11:25.000 --> 00:11:28.000]  如果我們沒有完全處理好我們的罪
[00:11:28.000 --> 00:11:30.000]  沒有悔改的時候
[00:11:30.000 --> 00:11:33.000]  縱然我們在外在做很多屬靈的工作
[00:11:33.000 --> 00:11:35.000]  在神眼中仍然視為不潔淨
[00:11:35.000 --> 00:11:37.000]  而我們的工作在神面前
[00:11:37.000 --> 00:11:40.000]  亦都是不蒙月立
[00:11:40.000 --> 00:11:47.000]  這個就是撒話最重要的核心
[00:11:47.000 --> 00:11:49.000]  不過很不幸
[00:11:49.000 --> 00:11:51.000]  不知道大家有沒有留意或觀察到
[00:11:51.000 --> 00:11:52.000]  其實今天在教會裏面
[00:11:52.000 --> 00:11:54.000]  很多時候基督徒都是同樣的想法
[00:11:54.000 --> 00:11:56.000]  什麼想法呢
[00:11:56.000 --> 00:11:58.000]  如果我一個月起碼
[00:11:58.000 --> 00:11:59.000]  每個星期都上不去崇拜的話
[00:11:59.000 --> 00:12:01.000]  我都起碼上兩三次
[00:12:01.000 --> 00:12:02.000]  祈禱會我會去的
[00:12:02.000 --> 00:12:04.000]  茶經班我會去的
[00:12:04.000 --> 00:12:06.000]  奉獻我每次走過都會給些錢
[00:12:06.000 --> 00:12:08.000]  甚至有些可能只是說
[00:12:08.000 --> 00:12:10.000]  我直接做足十一奉獻
[00:12:10.000 --> 00:12:11.000]  有些人說不止這樣
[00:12:11.000 --> 00:12:14.000]  我直接在教會裏面做不同的侍奉崗位
[00:12:14.000 --> 00:12:18.000]  神欠了我的賜福
[00:12:18.000 --> 00:12:20.000]  神必定要賜福給我
[00:12:20.000 --> 00:12:21.000]  為什麼呢
[00:12:21.000 --> 00:12:25.000]  因為我做了所有基督徒應該要做的事
[00:12:25.000 --> 00:12:29.000]  大家有沒有這樣的想法
[00:12:29.000 --> 00:12:33.000]  事實上縱然我們是一個無犯的基督徒
[00:12:33.000 --> 00:12:35.000]  但是如果我們生命裏面
[00:12:35.000 --> 00:12:39.000]  沒有完全處理好我們的罪的時候
[00:12:39.000 --> 00:12:40.000]  對不起
[00:12:40.000 --> 00:12:42.000]  這段經文告訴我們什麼
[00:12:42.000 --> 00:12:46.000]  在神眼中我們仍然不算為聖
[00:12:46.000 --> 00:12:49.000]  我們仍然必算污穢
[00:12:49.000 --> 00:12:51.000]  我們再看下去
[00:12:51.000 --> 00:12:54.000]  神指出我們的生命
[00:12:54.000 --> 00:12:58.000]  如果神不再賜福的時候
[00:12:58.000 --> 00:13:00.000]  我們需要迴轉
[00:13:00.000 --> 00:13:02.000]  我們需要悔改
[00:13:02.000 --> 00:13:03.000]  沒錯
[00:13:03.000 --> 00:13:04.000]  經文告訴我們
[00:13:04.000 --> 00:13:09.000]  確實已經開始重建聖殿
[00:13:09.000 --> 00:13:10.000]  不過
[00:13:10.000 --> 00:13:13.000]  大家記得
[00:13:13.000 --> 00:13:16.000]  好的奶扣去壞的奶
[00:13:16.000 --> 00:13:18.000]  好的奶也會變成壞的奶
[00:13:18.000 --> 00:13:19.000]  是不是
[00:13:19.000 --> 00:13:20.000]  就是說
[00:13:20.000 --> 00:13:25.000]  如果我們還沒有處理好我們的罪的時候
[00:13:25.000 --> 00:13:27.000]  我們去做神的工作
[00:13:27.000 --> 00:13:28.000]  千萬不要誤會
[00:13:28.000 --> 00:13:30.000]  我們可以做神的工作
[00:13:30.000 --> 00:13:34.000]  彌補我們在神面前的缺陷
[00:13:34.000 --> 00:13:36.000]  我們需要來到神面前
[00:13:36.000 --> 00:13:37.000]  我們需要什麼
[00:13:37.000 --> 00:13:40.000]  我們需要有清潔的手
[00:13:40.000 --> 00:13:42.000]  純一的心
[00:13:42.000 --> 00:13:45.000]  沒有處理好的罪
[00:13:45.000 --> 00:13:49.000]  是最大的障礙
[00:13:49.000 --> 00:13:51.000]  來到神面前
[00:13:51.000 --> 00:13:53.000]  也都是
[00:13:53.000 --> 00:13:57.000]  不能夠讓我們可以按神的心意
[00:13:57.000 --> 00:14:00.000]  去履行祂給我們的使命
[00:14:00.000 --> 00:14:01.000]  好了
[00:14:01.000 --> 00:14:02.000]  講完這番話之後
[00:14:02.000 --> 00:14:03.000]  神告訴他們
[00:14:03.000 --> 00:14:06.000]  我想大家留心看
[00:14:06.000 --> 00:14:07.000]  十九節
[00:14:07.000 --> 00:14:09.000]  十九節說什麼
[00:14:09.000 --> 00:14:11.000]  從今天起
[00:14:11.000 --> 00:14:16.000]  我必賜福於你們
[00:14:16.000 --> 00:14:17.000]  從今天起
[00:14:17.000 --> 00:14:19.000]  我必賜福於你們
[00:14:19.000 --> 00:14:20.000]  大家覺不覺得
[00:14:20.000 --> 00:14:22.000]  突然之間神說這句話
[00:14:22.000 --> 00:14:24.000]  很奇怪
[00:14:24.000 --> 00:14:25.000]  很難理解
[00:14:25.000 --> 00:14:26.000]  沒錯
[00:14:26.000 --> 00:14:27.000]  因為我們知道
[00:14:27.000 --> 00:14:28.000]  我們信服神的時候
[00:14:28.000 --> 00:14:29.000]  神會賜福
[00:14:29.000 --> 00:14:31.000]  但是有沒有留意這裡
[00:14:31.000 --> 00:14:34.000]  這幫以色列人根本沒有毫無的
[00:14:34.000 --> 00:14:38.000]  讓我們看到他們有悔改的行動
[00:14:38.000 --> 00:14:41.000]  神為什麼在他們未悔改之前就說
[00:14:41.000 --> 00:14:43.000]  從今天起
[00:14:43.000 --> 00:14:45.000]  我必賜福於你們
[00:14:45.000 --> 00:14:47.000]  這是什麼道理
[00:14:47.000 --> 00:14:50.000]  什麼道理
[00:14:50.000 --> 00:14:52.000]  這是恩典
[00:14:52.000 --> 00:14:53.000]  這是恩典
[00:14:53.000 --> 00:14:58.000]  而恩典必定先於結果
[00:14:58.000 --> 00:15:03.000]  恩典必定先於結果
[00:15:03.000 --> 00:15:06.000]  如果我們
[00:15:06.000 --> 00:15:08.000]  用我們的努力
[00:15:08.000 --> 00:15:11.000]  將我們的心態完全的改變
[00:15:11.000 --> 00:15:14.000]  如果用我們的行為
[00:15:14.000 --> 00:15:20.000]  來完全做一個合乎神標準的基督徒
[00:15:20.000 --> 00:15:24.000]  然後拿到神的賜福
[00:15:24.000 --> 00:15:26.000]  這不是恩典
[00:15:26.000 --> 00:15:28.000]  這是什麼
[00:15:28.000 --> 00:15:30.000]  這是我們找我們的工作
[00:15:30.000 --> 00:15:32.000]  賺取所應得的公價
[00:15:32.000 --> 00:15:34.000]  是不是
[00:15:34.000 --> 00:15:36.000]  記不記得
[00:15:36.000 --> 00:15:39.000]  保羅有一個教導
[00:15:39.000 --> 00:15:41.000]  保羅有一個教導是什麼
[00:15:41.000 --> 00:15:43.000]  揭曉下一章
[00:15:43.000 --> 00:15:44.000]  保羅的教導就是說
[00:15:44.000 --> 00:15:46.000]  當我們患軟弱的時候
[00:15:46.000 --> 00:15:49.000]  基督就按鎖定的日期為罪人死
[00:15:49.000 --> 00:15:52.000]  當基督在我們還作罪人的時候
[00:15:52.000 --> 00:15:54.000]  為我們死
[00:15:54.000 --> 00:15:55.000]  神的愛
[00:15:55.000 --> 00:16:00.000]  神的恩典就在那裡彰顯出來
[00:16:00.000 --> 00:16:03.000]  主耶穌並不是等到每一個人都悔改
[00:16:03.000 --> 00:16:05.000]  並不是等到每一個人都回轉歸向神
[00:16:05.000 --> 00:16:08.000]  然後才上十教為我們死
[00:16:08.000 --> 00:16:09.000]  主耶穌是幾時死的
[00:16:09.000 --> 00:16:12.000]  主耶穌是按著神所定的日期而死
[00:16:12.000 --> 00:16:13.000]  因為什麼日期
[00:16:13.000 --> 00:16:14.000]  這個日期就是
[00:16:14.000 --> 00:16:17.000]  當我們仍然活在罪惡當中
[00:16:17.000 --> 00:16:19.000]  當我們仍然遠離神
[00:16:19.000 --> 00:16:22.000]  甚至是與神為敵的時候
[00:16:22.000 --> 00:16:26.000]  這個就是神所按鎖定的日期
[00:16:26.000 --> 00:16:29.000]  大家記不記得浪子的故事
[00:16:29.000 --> 00:16:31.000]  浪子的故事
[00:16:31.000 --> 00:16:34.000]  我們再下一章
[00:16:34.000 --> 00:16:37.000]  有一個小兒子
[00:16:37.000 --> 00:16:40.000]  拿到自己的身家之後
[00:16:40.000 --> 00:16:42.000]  又要去遠方
[00:16:42.000 --> 00:16:43.000]  花天酒地
[00:16:43.000 --> 00:16:44.000]  洗了之後
[00:16:44.000 --> 00:16:45.000]  活得相當的痛苦
[00:16:45.000 --> 00:16:47.000]  相當的沒有尊嚴
[00:16:47.000 --> 00:16:48.000]  突然間想起
[00:16:48.000 --> 00:16:49.000]  我父親家裡很有錢
[00:16:49.000 --> 00:16:50.000]  我為什麼又要捱世界
[00:16:50.000 --> 00:16:51.000]  好了
[00:16:51.000 --> 00:16:53.000]  我回家找我的父親
[00:16:53.000 --> 00:16:55.000]  聖經怎麼說
[00:16:55.000 --> 00:16:56.000]  這個兒子就起來
[00:16:56.000 --> 00:16:58.000]  往他父親那裡去
[00:16:58.000 --> 00:16:59.000]  相離還遠
[00:16:59.000 --> 00:17:01.000]  他父親看見
[00:17:01.000 --> 00:17:03.000]  動了慈心
[00:17:03.000 --> 00:17:05.000]  拋去抱著他的頸殼
[00:17:05.000 --> 00:17:09.000]  連連與他親嘴
[00:17:09.000 --> 00:17:13.000]  看到這個故事嗎
[00:17:13.000 --> 00:17:15.000]  這個小兒子悔改
[00:17:15.000 --> 00:17:17.000]  看到他過去所做的錯事
[00:17:17.000 --> 00:17:18.000]  想著回家
[00:17:18.000 --> 00:17:19.000]  相離還遠
[00:17:19.000 --> 00:17:21.000]  他還沒有回家
[00:17:21.000 --> 00:17:23.000]  這個慈愛的父親怎麼樣
[00:17:23.000 --> 00:17:26.000]  立刻跑出來迎接這個
[00:17:26.000 --> 00:17:30.000]  回頭是岸的小兒子
[00:17:30.000 --> 00:17:31.000]  同樣
[00:17:31.000 --> 00:17:33.000]  天父上帝
[00:17:33.000 --> 00:17:35.000]  當他看到我們
[00:17:35.000 --> 00:17:38.000]  每一個人有回轉的心的時候
[00:17:38.000 --> 00:17:40.000]  就算還沒有回家
